[00:00:11.354 --> 00:00:14.416]  Waging war on corruption.
[00:10:14.265 --> 00:10:17.086]  It may be a small genetic background, but it doesn't even matter.
[00:10:17.086 --> 00:10:22.209]  Jews were there thousands of years ago, and the idea that the whole Middle East can't have any Jews in it
[00:10:23.565 --> 00:10:28.308]  Is the exact same idea that you can't be any Christians!
[00:10:28.308 --> 00:10:29.009]  Except where?
[00:10:29.009 --> 00:10:31.210]  Syria and Iraq.
[00:10:31.210 --> 00:10:33.592]  And Egypt.
[00:10:33.592 --> 00:10:34.652]  And Libya.
[00:10:34.652 --> 00:10:49.122]  And what did Barack Hussein Obama, Barack Hussein Obama, who wears his little Islam ring, with Arabic on it, and the first foreign speech he gave was in Cairo,
[00:10:50.919 --> 00:10:51.959]  It's like he's an imam.
[00:10:51.959 --> 00:10:59.362]  He speaks Arabic perfectly.
[00:10:59.362 --> 00:11:02.883]  There is no place for Christians all over the world.
[00:11:02.883 --> 00:11:07.144]  From Indonesia to Nigeria.
[00:11:07.144 --> 00:11:09.505]  Black Christians.
[00:11:09.505 --> 00:11:11.445]  Black Ethiopian Christians.
[00:11:11.445 --> 00:11:12.926]  Sudanese Christians.
[00:11:12.926 --> 00:11:13.926]  In countries that were
[00:11:16.060 --> 00:11:24.987]  95% Christian, just a hundred years ago, the Christians are being completely pushed out and slaughtered.
[00:11:24.987 --> 00:11:30.612]  So here's the coup de grace.
[00:11:30.612 --> 00:11:35.496]  I don't say these things about Israel to curry favor with the anti-Israel crowd.
[00:11:35.496 --> 00:11:37.658]  I say it because I like to give a full-spectrum analysis.
[00:11:39.056 --> 00:11:48.639]  I don't like some of the globalist and leftist groups that basically use Israel as a place to launder money and to manipulate influence and to escape criminal actions here in the U.S.
[00:11:48.639 --> 00:11:56.502]  I don't like some of the leftist Israel lobby being involved in anti-gun movements here in the U.S.
[00:11:56.502 --> 00:12:00.724]  when they are handing out M16s and Uzis to their people, which they should.
[00:12:00.724 --> 00:12:04.685]  I got issues with Israel.
[00:12:04.685 --> 00:12:06.786]  But Israel's a diverse political system.
[00:12:10.186 --> 00:12:17.148]  Israel is not expanding and telling me I can't have a church on my street.
[00:12:17.148 --> 00:12:21.329]  Israel is not telling me that my children have to submit to Allah.
[00:12:21.329 --> 00:12:29.690]  Israel is not spreading like a virus.
[00:12:29.690 --> 00:12:36.632]  And George Soros, my enemy, the guy trying to destroy me, trying to overthrow this country, the Nazi collaborator,
[00:12:38.174 --> 00:12:51.497]  No matter how many newspapers and publications he pays to call himself a Holocaust survivor, he went on 60 Minutes, and he wrote a book, and so did his dad, bragging how they helped round up thousands of Jews, saying it was the best time of their life, and they'd do it all over again.
[00:12:51.497 --> 00:12:56.158]  Do I have to play 60 Minutes for you again?
[00:12:56.158 --> 00:13:03.580]  He's after me, and they've basically told me, in the lawsuits and in the news, stop doing this.
[00:13:03.580 --> 00:13:04.620]  I will never stop.
[00:13:06.872 --> 00:13:09.534]  You may be able to intimidate and push other people around, buddy.
[00:13:09.534 --> 00:13:17.180]  You're not pushing me around.
[00:13:17.180 --> 00:13:22.424]  So, it's called choosing a side.
[00:13:22.424 --> 00:13:27.888]  And there's big money behind being anti-Israel.
[00:13:27.888 --> 00:13:34.273]  I didn't even try to appease the anti-Israel crowd when I made a film
[00:13:35.689 --> 00:13:43.094]  about the USS Liberty and concluded it was a false flag between Israel and LBJ to start a war.
[00:13:43.094 --> 00:13:45.295]  LBJ done false flags before.
[00:13:45.295 --> 00:13:55.442]  It made the anti-Israel crowd even madder saying I wasn't a pure Jew hater and I wasn't pure like them and all of their BS.
[00:13:55.442 --> 00:14:02.586]  I put that film out because if I'm going to expose false flags that is an interesting and important one to make and I interviewed Admiral Moore
[00:14:03.643 --> 00:14:15.826]  Who was the Joint Chiefs of Staff Chairman and others before he died, and I interviewed the head Judge Advocate General on the case, to actually find out what happened 20 years ago!
[00:14:15.826 --> 00:14:21.688]  Before your average anti-Israel person even knew about the Liberty, I'd had dozens of guests on about it.
[00:14:21.688 --> 00:14:23.108]  But that isn't the issue.
[00:14:23.108 --> 00:14:24.008]  It's like if the U.S.
[00:14:24.008 --> 00:14:27.830]  government does something evil or bad, is every administration evil?
[00:14:27.830 --> 00:14:29.110]  Is our whole government bad?
[00:14:29.110 --> 00:14:29.250]  No!
[00:14:31.010 --> 00:14:52.610]  So, all the bullying over the years, all the anti-Israel stuff, all of it is all part of a larger globalist UN Sorosian program, and the Vatican is heavily involved, and they want the UN to come in and take over that holy city.
[00:14:52.610 --> 00:14:54.012]  Talk about bringing in Revelation.
[00:14:56.394 --> 00:14:59.176]  You know, maybe I just don't want Revelation to come in that quick.
[00:14:59.176 --> 00:15:00.217]  I got a one-year-old daughter.
[00:15:00.217 --> 00:15:01.358]  I got three other children I love.
[00:15:01.358 --> 00:15:09.985]  Maybe I just don't like seeing it fulfilled to have the Babylon whore and the false prophet in control of Jerusalem.
[00:15:11.520 --> 00:15:16.024]  Maybe just at a deep level, I don't like the UN taking control of Israel.
[00:15:16.024 --> 00:15:16.805]  Because that's the thing.
[00:15:16.805 --> 00:15:19.787]  That's who's going to take it over, and then they're going to start even bigger wars.
[00:15:19.787 --> 00:15:22.890]  You'll never satisfy the so-called Palestinians.
[00:15:22.890 --> 00:15:24.731]  The Arab countries won't take one of them.
[00:15:24.731 --> 00:15:25.452]  What does that tell you?
[00:15:25.452 --> 00:15:28.514]  Because everywhere you take them in, they try to overthrow you.
[00:15:28.514 --> 00:15:30.216]  It's what they do.
[00:15:30.216 --> 00:15:38.383]  And the suicide bombings with their kids, and all of this crud, and the fact that they're invading our countries, and the globalists are bringing them in,
[00:15:40.199 --> 00:15:56.145]  To our nations, and telling us we've got a red carpet to them, and I've got articles here where they're telling churches take down their steeples, take down their crosses in Germany, that you can't have your church bells going at half the decimals of the call to prayer, but the call to prayer can happen.
[00:15:56.145 --> 00:15:57.706]  Christians are under attack!
[00:15:59.687 --> 00:16:00.507]  This is Dan Pilla.
[00:16:00.507 --> 00:16:02.287]  Do you have the IRS money you can't pay?
[00:16:02.287 --> 00:16:03.948]  Are tax debts crippling you?
[00:16:03.948 --> 00:16:06.768]  I've defended people from the IRS for over 30 years.
[00:16:06.768 --> 00:16:09.049]  I've helped thousands and I can help you too.
[00:16:09.049 --> 00:16:13.569]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[00:16:13.569 --> 00:16:17.510]  Call 800-34-NO-TAX to finally get free of IRS debt.
[00:16:17.510 --> 00:16:21.271]  With the IRS's new programs, there's never been a better time to solve your problem.
[00:16:21.271 --> 00:16:21.691]  Call 800-34-NO-TAX.
[00:16:21.691 --> 00:16:23.331]  That's 800-34-NO-TAX or my website, danpilla.com.
[00:16:29.110 --> 00:16:30.971]  Healthcare reform is confusing.
[00:16:30.971 --> 00:16:39.575]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to afford needed prescriptions, navigating the healthcare system has become a challenge.
[00:16:39.575 --> 00:16:43.277]  Control your own healthcare costs and choices with Liberty HealthShare.
[00:16:43.277 --> 00:16:45.218]  Liberty HealthShare is not insurance.
[00:16:45.218 --> 00:16:51.261]  It is an association of self-paid patients who unite with like-minded people to share the cost of each other's medical needs.
[00:16:51.261 --> 00:16:52.761]  Neighbor helping neighbor.
[00:16:52.761 --> 00:16:55.323]  Learn more now by going to libertyoncall.org.
[00:16:55.323 --> 00:16:57.203]  That's libertyoncall.org.
[00:16:58.863 --> 00:17:00.824]  Heart disease is on the rise.
[00:17:00.824 --> 00:17:06.147]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[00:17:06.147 --> 00:17:07.728]  But the symptoms are there.
[00:17:07.728 --> 00:17:16.093]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:17:16.093 --> 00:17:21.777]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:17:21.937 --> 00:17:23.778]  My blood pressure has normalized.
[00:17:23.778 --> 00:17:26.038]  My diabetes has totally improved.
[00:17:26.038 --> 00:17:30.440]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[00:17:30.440 --> 00:17:32.620]  I recommend Heart and Body Extract to everyone.
[00:17:32.620 --> 00:17:40.483]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:17:40.523 --> 00:17:43.106]  Order your two-month supply today by calling 866-295-5305.
[00:17:43.106 --> 00:17:43.787]  That's 866-295-5305.
[00:17:43.787 --> 00:17:45.248]  Or order online at HBextract.com.
[00:17:45.248 --> 00:17:47.150]  Heart and Body Extract, 866-295-5305.
[00:17:47.150 --> 00:17:47.991]  Or HBextract.com.
[00:18:00.140 --> 00:18:09.245]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[00:18:09.245 --> 00:18:17.369]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:18:17.629 --> 00:18:22.510]  We have now managed to secure these sought-after beans in a highly customized blend.
[00:18:22.510 --> 00:18:29.292]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:18:29.292 --> 00:18:36.474]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:18:36.474 --> 00:18:43.336]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:18:43.496 --> 00:18:47.980]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:18:47.980 --> 00:18:51.363]  Available in original or with our immune support infusion blend.
[00:18:51.363 --> 00:18:57.689]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:18:57.689 --> 00:18:59.611]  Available at Infowarslife.com
[00:19:00.091 --> 00:19:03.694]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:19:03.694 --> 00:19:05.455]  Introducing Pollen Block.
[00:19:05.455 --> 00:19:16.743]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:19:17.503 --> 00:19:26.710]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:19:26.710 --> 00:19:37.758]  They began studying this effect in published trials, and decades later, we now have the fruit of this research, a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:19:37.758 --> 00:19:40.380]  Pollen block is natural and effective.
[00:19:40.380 --> 00:19:42.101]  It is not an antihistamine.
[00:19:42.101 --> 00:19:46.905]  In fact, current research has found that it actually acts by blocking the activity of tryptase,
[00:19:47.125 --> 00:19:49.027]  You're listening to the Alex Jones Show!
[00:20:22.014 --> 00:20:23.314]  You found it!
[00:20:23.314 --> 00:20:25.275]  The tip of the spear!
[00:20:25.275 --> 00:20:30.897]  It is the Alex Jones Show!
[00:20:30.897 --> 00:20:36.759]  So if you look at what goes on in Israel, there's different administrations, there's different policies.
[00:20:36.759 --> 00:20:48.483]  You've got political assassinations, you've got orthodox Jews, and the super, you know, orthodox Hasidic Jews, and you've got, you know, the worldly socialist Jews that move there, then all the other people that move there.
[00:20:48.483 --> 00:20:49.603]  There's dozens of groups
[00:20:51.442 --> 00:21:02.711]  But there's a litmus test in liberal media, there's a litmus test in Hollywood, there's a litmus test with George Soros, there's a litmus test with the radical Islamic groups of hating Israel.
[00:21:02.711 --> 00:21:14.379]  But never looking at the mass murder Hillary and Obama caused by funding the Arab Spring and overthrowing non-radical regimes and our allies and putting radical Islam in.
[00:21:14.379 --> 00:21:16.981]  There are different maps of it that universities have put out, but if you
[00:21:18.069 --> 00:21:21.111]  Type in the Spread of Islam Worldwide Map.
[00:21:21.111 --> 00:21:28.454]  You'll get a lot of different variants and versions, and you'll see that Islam is expanding.
[00:21:28.454 --> 00:21:31.856]  Islam is not contracting.
[00:21:31.856 --> 00:21:34.237]  Christianity is contracting.
[00:21:34.237 --> 00:21:36.478]  Capitalism is contracting.
[00:21:36.478 --> 00:21:40.100]  Prosperity is contracting.
[00:21:40.100 --> 00:21:46.043]  And when Islam takes over your country, it doesn't let you continue
[00:21:49.008 --> 00:21:53.270]  To be free.
[00:21:53.270 --> 00:21:56.251]  All it does is expand.
[00:21:56.251 --> 00:22:02.634]  There are countries that are currently Islamic and there are countries that are currently not Islamic.
[00:22:02.634 --> 00:22:04.795]  There is the House of Islam.
[00:22:04.795 --> 00:22:08.337]  There is the House of War.
[00:22:08.337 --> 00:22:15.260]  Islam is already in control of most European countries because they're parliamentary with more than 10 parties per country.
[00:22:16.300 --> 00:22:19.562]  You get 10-15% that vote in a block?
[00:22:19.562 --> 00:22:27.188]  You have checkmate control already!
[00:22:27.188 --> 00:22:31.391]  Understand that, ladies and gentlemen.
[00:22:31.391 --> 00:22:33.613]  There's a devastating world map if you're a radio listener.
[00:22:33.613 --> 00:22:34.513]  Infowars.com.
[00:22:34.513 --> 00:22:38.136]  Before it's the last show, you'll see this for yourself.
[00:22:38.136 --> 00:22:45.081]  But this is the reality.
[00:22:45.081 --> 00:22:45.221]  Now,
[00:22:48.933 --> 00:22:50.354]  Does that mean Israel's perfect?
[00:22:50.354 --> 00:22:53.156]  Absolutely not.
[00:22:53.156 --> 00:23:01.521]  Does that mean that Netanyahu has been caught, along with Obama, funding ISIS and Al-Qaeda as one of the warring groups trying to bring down Syria?
[00:23:01.521 --> 00:23:04.343]  And I get the Machiavellian view.
[00:23:04.343 --> 00:23:10.147]  Well, Syria's been our enemy for 50 years, and if we can take out, you know, Assad, we're not gonna let Al-Qaeda stay in charge.
[00:23:10.147 --> 00:23:12.609]  We'll obviously, you know, then put another regime in.
[00:23:12.609 --> 00:23:15.991]  What, after ISIS and Al-Qaeda kill hundreds of thousands of innocent people?
[00:23:15.991 --> 00:23:16.972]  That's wrong, BB!
[00:23:21.101 --> 00:23:26.223]  But I say that from a position of moral authority in that I don't hate Netanyahu because he's a Jew.
[00:23:26.223 --> 00:23:29.624]  And I don't think Netanyahu overall is a bad guy.
[00:23:29.624 --> 00:23:34.845]  I think he really believes in Israel as a hard-working, focused person.
[00:23:34.845 --> 00:23:39.087]  But he's got blinders on for Israel, and that's what he's elected to do.
[00:23:39.087 --> 00:23:41.748]  And the globals are trying to take him out of office just like Trump.
[00:23:41.748 --> 00:23:45.189]  But I'll say this.
[00:23:45.189 --> 00:23:48.510]  Trump is a leader, and Netanyahu said that, and it's absolutely true.
[00:23:49.389 --> 00:23:51.030]  Trump is a leader.
[00:23:51.030 --> 00:23:52.650]  This is called leadership, folks.
[00:23:52.650 --> 00:24:02.474]  This is called not doing the same thing, beating your head up against the wall for 50 years in a failed peace deal, while the Palestinians sit across the fence having six kids on average.
[00:24:02.474 --> 00:24:08.977]  And not one Arab country will take them because they use them, that big lake of humanity, as a weapons system.
[00:24:08.977 --> 00:24:14.279]  Incredible footage I saw today of Israel dropping tear gas on people from drones.
[00:24:14.279 --> 00:24:14.819]  Can we roll that?
[00:24:14.819 --> 00:24:15.339]  It was on CNN.
[00:24:18.416 --> 00:24:34.771]  I remember seeing that and I just remember being criticized 10 years ago saying, oh look, this company's selling drones to drop tear gas and fire weapons, including hand grenades.
[00:24:34.771 --> 00:24:38.094]  And the media attacked me and said, Jones is insane.
[00:24:38.094 --> 00:24:42.097]  There's no plan to use drones to surveil rural property.
[00:24:42.097 --> 00:24:44.500]  There's no plans to put weapons on them or tear gas.
[00:24:45.421 --> 00:24:49.283]  And I remember it was in over a thousand newspapers.
[00:24:49.283 --> 00:24:55.866]  It was the first time I was really hit with a full disinformation piece.
[00:24:55.866 --> 00:24:58.767]  And all I was doing was reading out of regional newspapers.
[00:24:58.767 --> 00:25:01.288]  But they didn't want to have a national debate about that.
[00:25:01.288 --> 00:25:03.309]  It's just so funny, it's like Jade Helm.
[00:25:03.309 --> 00:25:07.691]  It was in the Houston Chronicle, the Austin American Statesman, the Miami Herald, it was in so many papers I can't even keep track of it.
[00:25:09.025 --> 00:25:17.792]  That Alex Jones is run by Russian bots and the Russian bots said that the military was going to invade Texas in 2015 called Jade Helm.
[00:25:17.792 --> 00:25:18.773]  I never said any of that.
[00:25:18.773 --> 00:25:21.495]  I'm going to cover some of that later.
[00:25:21.495 --> 00:25:24.497]  I said, look, it says Texas is hostile.
[00:25:24.497 --> 00:25:28.780]  This is part of conditioning the military for martial law if Obama ever wants it.
[00:25:28.780 --> 00:25:37.567]  And then we got the document last year where Soros' son was funding trying to create martial law all over the country with with anti-police riots.
[00:25:38.971 --> 00:25:43.334]  To trigger civil unrest so Obama could have martial law.
[00:25:43.334 --> 00:25:49.138]  So there I was saying Obama is funding the Justice Department to try to trigger race war.
[00:25:49.138 --> 00:25:51.880]  Now we have the documents proving it.
[00:25:51.880 --> 00:26:01.046]  And Obama had the military out running around doing this training for overseas and domestically to condition the public.
[00:26:01.046 --> 00:26:03.488]  And why do you think I knew that back at the time?
[00:26:05.407 --> 00:26:07.510]  It wasn't Russian bots.
[00:26:07.510 --> 00:26:13.578]  I was told that by the army officers that were involved.
[00:26:13.578 --> 00:26:15.120]  That they supported what we were doing.
[00:26:15.120 --> 00:26:17.723]  They understood the media was putting out this info.
[00:26:17.723 --> 00:26:18.625]  That it was lies.
[00:26:20.077 --> 00:26:21.978]  That they were coming to bring in martial law.
[00:26:21.978 --> 00:26:23.199]  We never said that.
[00:26:23.199 --> 00:26:25.420]  We said, look, it has Texas listed as hostile.
[00:26:25.420 --> 00:26:39.427]  If you read the internal documents that were later released, it said to master the human domain and track everyone in a lifetime using their cell phones, their social security numbers, their Facebook, their Twitter.
[00:26:39.427 --> 00:26:43.129]  And it was a practiced invasion of U.S.
[00:26:43.129 --> 00:26:45.230]  cities under Obama.
[00:26:48.336 --> 00:26:53.699]  But they use the PSYOP up front when I said, oh look, this is training to take over America.
[00:26:53.699 --> 00:26:55.840]  Our own military was telling me this.
[00:26:55.840 --> 00:26:59.822]  They spun it and said, Jones says this summer they're invading and they'll take your guns.
[00:26:59.822 --> 00:27:02.963]  There's no video, there's no text, there's no article.
[00:27:02.963 --> 00:27:07.445]  It is a misrepresentation.
[00:27:07.445 --> 00:27:10.147]  To again try to turn the military against the broadcast.
[00:27:10.147 --> 00:27:11.847]  But the military's actually listening.
[00:27:11.847 --> 00:27:14.689]  They know what I said versus how that was spun.
[00:27:14.689 --> 00:27:16.270]  But they keep retreading it.
[00:27:16.270 --> 00:27:16.830]  Let me stop there.
