[00:00.000 --> 00:18.000]  Infowars, tomorrow's news, today.
[04:29.000 --> 04:33.000]  And we're going to be going over all of it on this special Friday edition.
[04:33.000 --> 04:43.000]  We're going to have open phones and so much more here today in foe wars.com tomorrow's news today.
[04:43.000 --> 04:50.000]  And of course, you can find all the verboten forbidden videos and information at the vaunted band.video.
[04:50.000 --> 04:52.000]  But that URL is restricted in most places.
[04:52.000 --> 05:00.000]  So the URL that takes you there is the info war, the info war dot TV.
[05:00.000 --> 05:06.000]  We have a giant sale going right now of amazing products that you and your family really, really need.
[05:06.000 --> 05:11.000]  And we also need the funding to stay on air and not have info war shut down.
[05:11.000 --> 05:12.000]  You need these products.
[05:12.000 --> 05:16.000]  These are all amazing products at great prices at infowarstore.com.
[05:16.000 --> 05:20.000]  It's the July 4th super sale and it starts today.
[05:20.000 --> 05:28.000]  We have 50% off plus double patriot points on brain force plus ultra 12 vitamin D3 gummies ultimate cruel oil.
[05:28.000 --> 05:29.000]  That's a huge deal.
[05:29.000 --> 05:37.000]  Lung cleanse plus busy magnesium, prostagard, ultimate fish oil, vaso beat complete 40% off on knockout sleep support,
[05:37.000 --> 05:45.000]  alpha power, living defense plus whole food, multivitamin, pollen blocks, survival shield X2, all Dr. Jones natural products massively discounted 40%
[05:45.000 --> 05:54.000]  and up to 60% off and double patriot points on super female vitality and finally save a massive 75% off on hair and beard support formula.
[05:54.000 --> 05:58.000]  It's 75% off right now at infowarstore.com.
[05:58.000 --> 06:20.000]  And don't forget Alex Jones' right t-shirt while you're there.
[06:20.000 --> 06:29.000]  Ladies and gentlemen, it is Friday, July 1st on this special worldwide edition of the transmission.
[06:29.000 --> 06:35.000]  We have another just unbelievably powerful broadcast for you today.
[06:35.000 --> 06:39.000]  A lot of super good positive news.
[06:39.000 --> 06:47.000]  Also a lot of really ugly, ugly, ugly, horrible news and some very dangerous news as well.
[06:47.000 --> 06:52.000]  And a lot of really hilarious stuff that will actually make you cry when you actually think deeper about it.
[06:52.000 --> 06:59.000]  We've got big Gisling Maxwell, Jeffrey Epstein news that is just devastating to the globalist pedophile rings.
[06:59.000 --> 07:03.000]  We've got huge Ukraine news.
[07:03.000 --> 07:08.000]  We've got so much here today.
[07:08.000 --> 07:11.000]  We have Dr. Zev Zelenko dying yesterday.
[07:11.000 --> 07:13.000]  I was working yesterday.
[07:13.000 --> 07:17.000]  It was not a vacation day, but I had to take care of much stuff to keep him for us on the air.
[07:17.000 --> 07:25.000]  And I learned after Owen was already off air that he had died privately from folks that were working with him,
[07:25.000 --> 07:35.000]  that he would probably die last week and was extremely ill with cancer all over his body with one lung and with blood clots,
[07:35.000 --> 07:37.000]  not just in his heart.
[07:37.000 --> 07:43.000]  And so when we play his final words from just three days ago where he says,
[07:43.000 --> 07:47.000]  this is the hill to die on and his final words are just extremely powerful.
[07:47.000 --> 07:52.000]  It made me cry yesterday because he was such a loving, sweet, good person.
[07:52.000 --> 08:01.000]  And he was really one of the first doctors to come out against the New World Order over 27, 28 months ago and really nailed it.
[08:01.000 --> 08:09.000]  And we just had such a beautiful spirit and we know he is with us in eternity and he certainly understood that better than most of us.
[08:09.000 --> 08:16.000]  So a beautiful soul, a beautiful mind and a brother and people are just really, really touched by his passing.
[08:16.000 --> 08:22.000]  This is our hill to die on and his last words and these are his last words of the world.
[08:22.000 --> 08:28.000]  The last 30 seconds of what he says is just so calm and so focused and so true.
[08:28.000 --> 08:33.000]  And this little six and a half minute clip we're going to play at the bottom of the hour is powerful.
[08:33.000 --> 08:38.000]  It's at band.video and the Bill Gates is evil section and we had a lot of interviews with him.
[08:38.000 --> 08:40.000]  He was on the other shows as well.
[08:40.000 --> 08:48.000]  We put a compilation of some of those together that will be airing coming up in the third hour today.
[08:48.000 --> 08:57.000]  But I will bottom of this hour play his last statement after he'd already been in surgeries and was going to emergency surgery.
[08:57.000 --> 09:01.000]  He was basically having a heart attack while he recorded this.
[09:01.000 --> 09:05.000]  And when you realize that, that's tough guy.
[09:05.000 --> 09:09.000]  You can actually see when he's talking, you see him kind of go, I mean he is literally fighting.
[09:09.000 --> 09:14.000]  His heart is absolutely out of control with the rhythm as you name it.
[09:14.000 --> 09:22.000]  While he is giving this final message and he does it so calmly and so focused, just real resilience.
[09:22.000 --> 09:29.000]  And powerful, ladies and gentlemen, that is coming up at the bottom of the hour.
[09:29.000 --> 09:33.000]  Brinks tears in my eyes right now because he was fighting so hard and he didn't want to die because he wanted to keep fighting.
[09:33.000 --> 09:36.000]  But he knows he'll continue fighting through us.
[09:36.000 --> 09:39.000]  And don't worry, Dr. Zalinko, we're going to up our game.
[09:39.000 --> 09:41.000]  I'm going to up my game.
[09:41.000 --> 09:51.000]  We're all going to up our game like he did traveling the country working 15, 16 hours a day until the last few days he died.
[09:51.000 --> 09:54.000]  And that's the human spirit and that's what I admire.
[09:54.000 --> 09:59.000]  I'll give a rat's ass about football players or movie stars, any of that crap.
[09:59.000 --> 10:02.000]  But people that are trailblazers and buck the system, they're beautiful.
[10:02.000 --> 10:04.000]  They're examples to us all.
[10:04.000 --> 10:07.000]  And Joe Rogan made that point about Fauci and how evil he is.
[10:07.000 --> 10:14.000]  And people like Zalinko and Robert F. Kennedy Jr. are true leaders leading us out of this tyranny.
[10:14.000 --> 10:19.000]  That's coming up after the Zalinko clip as well, bottom of the hour segment.
[10:19.000 --> 10:21.000]  So stay with us for that.
[10:21.000 --> 10:23.000]  Okay.
[10:23.000 --> 10:28.000]  If I mentioned all the good things the Supreme Court's done the last two weeks, it would take up the whole segment.
[10:28.000 --> 10:29.000]  So I'm just going to remind you.
[10:29.000 --> 10:37.000]  They said you can't stop Christians from saying they're Christians or saying prayers at commencement speeches or football players saying prayers or coaches if they want to.
[10:37.000 --> 10:38.000]  That's their first amendment.
[10:38.000 --> 10:43.000]  You just can't have state run religion telling people what religion you can be.
[10:43.000 --> 10:48.000]  Government has no jurisdiction in your religious practices as long as they're not illegal.
[10:48.000 --> 10:52.000]  Sacrificing babies like the Satanists do.
[10:52.000 --> 10:54.000]  And they're not even arguing under the First Amendment.
[10:54.000 --> 10:57.000]  They should be able to do that in official court documents this year.
[10:57.000 --> 10:58.000]  Not kidding.
[10:58.000 --> 11:00.000]  I'm sure you heard about it was big news.
[11:00.000 --> 11:02.000]  So we had that.
[11:02.000 --> 11:04.000]  We had the Roe v. Wade that was massive.
[11:04.000 --> 11:10.000]  We had the Second Amendment saying these states and these cities can't just ban people owning guns that don't have criminal records.
[11:10.000 --> 11:15.000]  You can't just bar them from even gun permits, even permits themselves are unconstitutional.
[11:15.000 --> 11:17.000]  Massive ruling was a bunch of other ones.
[11:17.000 --> 11:27.000]  But this ruling on energy if you just talk about the economy and the economic globalist reset war we're under is gigantor.
[11:27.000 --> 11:35.000]  And obviously it's going to override the FDA and the EPA and all these agencies that don't care about our health.
[11:35.000 --> 11:37.000]  They don't care about the fentanyl.
[11:37.000 --> 11:39.000]  They don't care about leaking nuclear reactors.
[11:39.000 --> 11:45.000]  They care about power and siege and the great reset and bringing us to our knees.
[11:45.000 --> 11:51.000]  And so I read the Supreme Court ruling last night and it's very clear, very cut and dried.
[11:51.000 --> 11:52.000]  True.
[11:52.000 --> 11:58.000]  Congress never passed laws banning carbon dioxide or water vapor out of smokestacks of clean burning coal plants.
[11:58.000 --> 12:00.000]  They never ban natural gas.
[12:00.000 --> 12:02.000]  They never ban the use of oil and fuel.
[12:02.000 --> 12:06.000]  And you've got the Democrats saying under the UN global mandate they're banning it.
[12:06.000 --> 12:10.000]  So they said none of these regulations are constitutional.
[12:10.000 --> 12:17.000]  You can't make law via proclamation from a federal agency.
[12:17.000 --> 12:20.000]  Congress has to be elected and then passed laws.
[12:20.000 --> 12:22.000]  It's got to be found constitutional by the court.
[12:22.000 --> 12:35.000]  But the EPA and the FDA and the EEOC and all these groups and the IRS are just imperiums, imperial courts under themselves that just do whatever the hell they want.
[12:35.000 --> 12:42.000]  And the special interests get their people into those agencies and they are the fourth branch of an elected deep state government.
[12:42.000 --> 12:45.000]  The bureaucracy is the true deep state.
[12:45.000 --> 12:52.000]  And so this ruling doesn't just overturn the shutdown of almost all the coal power plants.
[12:52.000 --> 12:54.000]  But see, how are they going to reopen now?
[12:54.000 --> 12:59.000]  Took billions of dollars to build the bigger plants, hundreds of millions of smaller ones.
[12:59.000 --> 13:06.000]  It's kind of like a day late and a dollar short here, but it rolls back so much.
[13:06.000 --> 13:15.000]  And remember a year and a half ago, much of Texas was out power because the feds wouldn't let them output at the coal power plants.
[13:15.000 --> 13:17.000]  Only got like 15 plants left.
[13:17.000 --> 13:19.000]  They supply over half the state's power.
[13:19.000 --> 13:23.000]  There's a gigantic plant outside Austin called the Fayetteville plant.
[13:23.000 --> 13:25.000]  Three gigantic plants.
[13:25.000 --> 13:34.000]  And Austin owned two of them and sold them for less than 10% of their value to shut them down.
[13:34.000 --> 13:39.000]  So taxpayers paid for these gigantic coal power plants. They're totally clean.
[13:39.000 --> 13:46.000]  And the Austin City Council, what a decade ago, ordered them shut down within five years.
[13:46.000 --> 13:47.000]  Both of them were shut down.
[13:47.000 --> 13:53.000]  There's one plant going overdrive that is supplying Austin more than half its power right now.
[13:53.000 --> 13:55.000]  You go out there, it's going overdrive.
[13:55.000 --> 14:01.000]  And you notice what they call smoke coming out the top disappears after a few hundred feet because it's not smoke.
[14:01.000 --> 14:03.000]  It's steam.
[14:03.000 --> 14:09.000]  And in the summer, you see nothing coming out of it because it's 100 degrees and the stuff coming out of the furnace is 100 degrees.
[14:09.000 --> 14:12.000]  And the smoke stack, you see nothing coming out.
[14:12.000 --> 14:13.000]  That's how clean they are.
[14:13.000 --> 14:18.000]  Now in the winter, they aim their cameras at them and you'll see this big steam cloud going for, you know, a half mile.
[14:18.000 --> 14:24.000]  And they go, look at that pollution, my lord. It's so incredibly evil.
[14:24.000 --> 14:26.000]  I think you guys just found the Fayetteville Clip.
[14:26.000 --> 14:29.000]  Yeah, help the Fayetteville, Texas power plant complex.
[14:29.000 --> 14:32.000]  Two of the big plants are shut down. One is left going.
[14:32.000 --> 14:34.000]  And you can go out there and look at it for yourself.
[14:34.000 --> 14:40.000]  And all that's coming out of those stacks, ladies and gentlemen, is, yeah, that's not Fayetteville.
[14:40.000 --> 14:42.000]  That's a smaller facility. It's still big.
[14:42.000 --> 14:44.000]  That may be Fayetteville, actually.
[14:44.000 --> 14:48.000]  The point is, is that all that's coming out of there is water vapor and carbon dioxide.
[14:48.000 --> 14:51.000]  But they aim cameras at it and tell you a bunch of toxic waste is coming out.
[14:51.000 --> 14:53.000]  Let me tell you where the toxic waste is coming out.
[14:53.000 --> 14:55.000]  It's coming out China and Mexico.
[14:55.000 --> 14:56.000]  You go down to the Texas border.
[14:56.000 --> 15:00.000]  There are huge coal power plants right across the border with black smoke coming out of them.
[15:00.000 --> 15:06.000]  That's dirty coal with full of mercury and toxins being ejected out of there that gets into the atmosphere and we breathe it.
[15:06.000 --> 15:12.000]  So they shut down the clean plants and let China and Mexico and India run dirty ones.
[15:12.000 --> 15:15.000]  And then you wonder why they have cheaper electricity and why all the jobs move there.
[15:15.000 --> 15:17.000]  It's economic warfare. They're foot on our necks.
[15:17.000 --> 15:19.000]  Part of the liberal world order.
[15:19.000 --> 15:25.000]  So I got a bunch of clips when we come back of the White House spokesman on CNN saying,
[15:25.000 --> 15:27.000]  well, of course we've got higher gas prices.
[15:27.000 --> 15:29.000]  It's part of the new world order. It's liberal.
[15:29.000 --> 15:31.000]  We have a liberal agenda here.
[15:31.000 --> 15:35.000]  And we have the other officials in the Obama administration, the third Obama administration,
[15:35.000 --> 15:41.000]  known as the Biden administration, saying we're doing this to bankrupt, you know, gasoline cars.
[15:41.000 --> 15:43.000]  And we're doing this for the liberal world order.
[15:43.000 --> 15:50.000]  And in Europe, they're banning tractor gasoline, tractor diesel, and they're all protesting.
[15:50.000 --> 15:54.000]  I mean, this is feudalism. This is a takeover.
[15:54.000 --> 15:59.000]  We're going to talk about when we come back.
[15:59.000 --> 16:05.000]  There is nothing, there is no more epitome of free speech than right here.
[16:05.000 --> 16:09.000]  And that's what people recognize and resonate with.
[16:09.000 --> 16:13.000]  And as Ward said, you're not going to find a better place for information.
[16:13.000 --> 16:15.000]  You might not agree with everything.
[16:15.000 --> 16:18.000]  You might not agree with all our perspectives, but we cover all the information.
[16:18.000 --> 16:21.000]  And there's nowhere else really that does it like we do here.
[16:21.000 --> 16:25.000]  Thank you for that, Ward. Infowarsstore.com, by the way, the products he mentions.
[16:25.000 --> 16:29.000]  Infowarsstore.com is where to get them, folks, and we do have the best supplements.
[16:29.000 --> 16:34.000]  I mean, just like we try our best with our news coverage and our information,
[16:34.000 --> 16:38.000]  we do the best with our supplements as well.
[16:38.000 --> 16:42.000]  I mean, look at the hair and beard support formula. Folks, this is a joke.
[16:42.000 --> 16:45.000]  I mean, we're giving this thing away. It's 75% off.
[16:45.000 --> 16:47.000]  By the way, it works for me, in case you haven't noticed.
[16:47.000 --> 16:51.000]  The hair and beard formula is working for me.
[16:51.000 --> 16:57.000]  Quite well, I might add. Quite well, my barber appreciates hair and beard support for men.
[16:57.000 --> 16:59.000]  I go and see him quite often now.
[16:59.000 --> 17:04.000]  There's an old bed of one saying that's thousands of years old, and it goes like this.
[17:04.000 --> 17:09.000]  Trust in God, but tie up your camel. Hunter S. Thompson put it this way.
[17:09.000 --> 17:14.000]  Pray to God, but row away from the rocks. If your boat is going towards the rocks,
[17:14.000 --> 17:18.000]  pray to God that you don't get smashed on him and killed, but also try to row away.
[17:18.000 --> 17:22.000]  You can't just sit there like a jellyfish, and it's the same thing with our immune system.
[17:22.000 --> 17:24.000]  God helps those who help themselves.
[17:24.000 --> 17:28.000]  We have a lot of amazing products on sale right now at Infowarsstore.com,
[17:28.000 --> 17:35.000]  like the Ultimate Immune Support Pack, our four best-selling products together at 60% off.
[17:35.000 --> 17:39.000]  We have the Traffecta Special, three of the best-selling items for 50% off,
[17:39.000 --> 17:44.000]  and X2 sold out so important for your immune system back in stock for 40% off
[17:44.000 --> 17:46.000]  for a limited time because you have limited supplies.
[17:46.000 --> 17:50.000]  In fact, one of these items, we only have 2,000 bottles of,
[17:50.000 --> 17:53.000]  so the ultimate sale will probably be over just a few days.
[17:53.000 --> 17:56.000]  Take advantage of this and boost your immune system now,
[17:56.000 --> 17:59.000]  and protect yourself and your family at Infowarsstore.com.
[18:27.000 --> 18:30.000]  So Americans and others can get ready, be self-sufficient,
[18:30.000 --> 18:35.000]  and fund the Infowar while saving massive amounts of money on critical items they need,
[18:35.000 --> 18:39.000]  and of course getting things delivered to them quickly because it's in stock.
[18:39.000 --> 18:41.000]  PrepareToday.com.
[18:41.000 --> 18:45.000]  The only way you fail is not visiting PrepareToday.com.
[18:45.000 --> 18:48.000]  There's not a question now whether you need this or not, you need it.
[18:48.000 --> 18:50.000]  Before, it was just a backup plan and insurance.
[18:50.000 --> 18:52.000]  This is an insurance. This is survival.
[18:52.000 --> 18:54.000]  PrepareToday.com.
[18:54.000 --> 18:58.000]  PrepareToday.com, and I'll see you there.
[19:25.000 --> 19:29.000]  It's got added magnesium and potassium for electrolytes.
[19:29.000 --> 19:36.000]  It's got real organic cocoa bean powder with natural chocolate flavor and a touch of sea salt.
[19:36.000 --> 19:40.000]  It even tastes better than last formula, and what it does for your body is simply amazing.
[19:40.000 --> 19:47.000]  Again, it has that cutting edge, chicken broth, protein, isolate powder for better flavor and solvability.
[19:47.000 --> 19:51.000]  You're going to love this, and what it does for your joints, what it does for your body,
[19:51.000 --> 19:55.000]  what it does for your bones is simply amazing, and it helps find the info war.
[19:55.000 --> 20:00.000]  This is really the best bone broth out there, so get yours at infowarstore.com today.
[20:00.000 --> 20:22.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:22.000 --> 20:29.000]  They said that this could be a long war measured in years, and I think everybody understands why this is happening,
[20:29.000 --> 20:32.000]  but is it sustainable? What do you say to those families who say,
[20:32.000 --> 20:37.000]  listen, we can't afford to pay 4.85 a gallon for months if not years.
[20:37.000 --> 20:39.000]  This is just not sustainable.
[20:40.000 --> 20:44.000]  What we've heard from the president today was a clear articulation of the stakes.
[20:44.000 --> 20:48.000]  This is about the future of the liberal world order, and we have to stand firm.
[20:48.000 --> 20:58.000]  We have a club coming up, a Biden saying, Russia, Russia, Russia,
[20:58.000 --> 21:02.000]  copying Trump, he goes, it's Russia is the reason there's no food.
[21:02.000 --> 21:06.000]  It's Russia is the reason the gas prices are so high.
[21:07.000 --> 21:12.000]  That of course is White House spokesperson Brian Dees saying that.
[21:12.000 --> 21:22.000]  Meanwhile, Biden just announced a plan to shut down America's largest domestic oil field, land-based oil field.
[21:22.000 --> 21:27.000]  They're shutting down the baby formula plants, they're shutting down the major meat packing plants,
[21:27.000 --> 21:29.000]  and the other ones are mysteriously burning up.
[21:29.000 --> 21:35.000]  I mean, have you figured out folks, we're under attack at every level.
[21:35.000 --> 21:40.000]  So what an incredible statement out of that guy.
[21:40.000 --> 21:45.000]  Being honest that, oh, it's a liberal world order and it's the war though.
[21:45.000 --> 21:49.000]  That's the reason things are never going to get better.
[21:49.000 --> 21:55.000]  But then all the other spokespersons say it's a transition off of fossil fuels,
[21:55.000 --> 21:58.000]  but they're not even transitioning us on anything.
[21:58.000 --> 22:05.000]  And the little bit of systems, the batteries and the solar panels,
[22:05.000 --> 22:09.000]  and all of that is coming almost entirely from China,
[22:09.000 --> 22:14.000]  so it's a complete transference of our industrial power of what's left.
[22:14.000 --> 22:17.000]  All we had left was our high tech and our oil,
[22:17.000 --> 22:22.000]  and now they transferred the high tech, and now they're transferring the energy away,
[22:22.000 --> 22:26.000]  and all these other countries are becoming energy leaders while we are destroyed.
[22:26.000 --> 22:31.000]  Notice it's only against Europe and the United States and Canada,
[22:31.000 --> 22:32.000]  Australia and New Zealand.
[22:32.000 --> 22:37.000]  It is the British Empire countries that are running this new world order
[22:37.000 --> 22:41.000]  because they control much of the third world countries where all the industry is being developed,
[22:41.000 --> 22:48.000]  and then they can further dominate the globe while impoverishing us for control.
[22:48.000 --> 22:52.000]  Here's Joe Biden, as I mentioned, continuing to blame everything on Vladimir Putin.
[22:52.000 --> 22:54.000]  Here it is.
[22:54.000 --> 23:01.000]  Hold on a minute. The reason why gas prices are up is because of Russia.
[23:01.000 --> 23:03.000]  Russia, Russia, Russia.
[23:03.000 --> 23:08.000]  The reason why the food crisis exists is because of Russia.
[23:08.000 --> 23:12.000]  Russia not allowing grain to get out of Ukraine.
[23:12.000 --> 23:19.000]  Now here's just a clip of farmers in Belgium, farmers in France, farmers in Germany,
[23:19.000 --> 23:24.000]  farmers in the Netherlands blocking major highways because the EU announced
[23:24.000 --> 23:28.000]  that they're not just going to let them pay extra taxes for their diesel or gasoline,
[23:28.000 --> 23:31.000]  that they are forcing them to transition off of it,
[23:31.000 --> 23:36.000]  and are paying farmers a one-time sum to never farm again.
[23:36.000 --> 23:42.000]  That's the London Guardian, and you wonder why millions of people, millions,
[23:42.000 --> 23:45.000]  are protesting and blocking roads.
[23:45.000 --> 23:49.000]  They are literally being shut down.
[23:49.000 --> 23:53.000]  It's the same thing. It's not Russia.
[23:53.000 --> 23:56.000]  The farmers aren't blaming Russia. It's preposterous.
[23:56.000 --> 24:01.000]  And of course, Biden last week tried to blame gas stations for the price
[24:01.000 --> 24:09.000]  when everybody knows gas stations might make 20 cents a gallon on the freaking gas.
[24:09.000 --> 24:14.000]  Most stations lose money, but they use the gas to bring you in
[24:14.000 --> 24:18.000]  to buy soft drinks, beer, cigarettes, lottery tickets.
[24:18.000 --> 24:22.000]  I mean, this is just insane.
[24:22.000 --> 24:25.000]  But they think you're stupid. They think I'm stupid, but we're not.
[24:25.000 --> 24:29.000]  We know it's you. We know it's a worldwide agenda.
[24:29.000 --> 24:34.000]  Here's another clip. This is Gina McCarthy.
[24:34.000 --> 24:39.000]  This is one of the Obama Administration advisors for the Third Obama Administration.
[24:39.000 --> 24:43.000]  I'm just going to refer to it as the Obama Administration, the elected Third Obama Administration,
[24:43.000 --> 24:46.000]  making a lot of comments on these subjects here at us.
[24:46.000 --> 24:52.000]  We have opportunities now to transfer to clean energy in a way that grows thousands of jobs.
[24:52.000 --> 24:59.000]  We just had a recent report that was put out that's showing all of the energy
[24:59.000 --> 25:04.000]  and the employment stats from last year. Clean energy is winning.
[25:04.000 --> 25:09.000]  Fossil fuel is losing jobs. We're gaining them every step of the way.
[25:09.000 --> 25:14.000]  And so the challenge is now that we're moving from denial to actually just trying
[25:14.000 --> 25:21.000]  to disengage the public from understanding the values of solar energy,
[25:21.000 --> 25:25.000]  the values of wind energy, the benefits of clean energy.
[25:25.000 --> 25:29.000]  We have to get tighter. We have to get better at communicating.
[25:29.000 --> 25:35.000]  And frankly, the tech companies have to stop allowing specific individuals
[25:35.000 --> 25:39.000]  over and over again to spread disinformation.
[25:39.000 --> 25:42.000]  That's what the fossil fuel companies pay for.
[25:42.000 --> 25:47.000]  That's what folks who make money out of fossil fuels and don't make money
[25:47.000 --> 25:51.000]  and don't care about saving consumers' costs.
[25:51.000 --> 25:54.000]  That's what they do. We have to be smarter than that.
[25:54.000 --> 25:58.000]  And we need the tech companies to really jump in.
[25:58.000 --> 26:01.000]  That's directly from the White House.
[26:01.000 --> 26:05.000]  And I could play another hundred clips of the different criminals up there saying that.
[26:05.000 --> 26:08.000]  So they have a name for what she just said.
[26:08.000 --> 26:13.000]  It's called a declaration of war against you and your family and your standard of living
[26:13.000 --> 26:19.000]  to drive you into the social credit score, universal basic income bankruptcy.
[26:19.000 --> 26:22.000]  That's their game plan. Make you dependent.
[26:22.000 --> 26:25.000]  Take your right to defense away. Take the police away while they have armed guards.
[26:25.000 --> 26:28.000]  Every level of it is a hypocritic fraud by this cult.
[26:28.000 --> 26:32.000]  And it is our acquiescence and our ignorance that allows them to do this.
[26:32.000 --> 26:37.000]  Did you hear? Now we want to take your speech, not to say the vaccine isn't a vaccine,
[26:37.000 --> 26:43.000]  not to say hydroxychloroquine or other things work,
[26:43.000 --> 26:48.000]  not to just block treatment with vitamin C or ivermectin.
[26:48.000 --> 26:52.000]  No, now we don't want you, they're saying this everywhere, to be able to question
[26:52.000 --> 26:58.000]  not just manmade global warming, but all the policies they have of banning meat
[26:58.000 --> 27:00.000]  and having a phone with a carbon credit.
[27:00.000 --> 27:04.000]  In fact, everywhere you go, what you do, they're putting the ball and chain on.
[27:04.000 --> 27:06.000]  They're putting the handcuffs on.
[27:06.000 --> 27:12.000]  They're putting the chains on our bodies, on our economy, on us right now.
[27:12.000 --> 27:18.000]  So when they take your speech, they then take your energy, your mobility,
[27:18.000 --> 27:24.000]  your freedom, and finally your life, which is their goal, global collapse
[27:24.000 --> 27:28.000]  and global depopulation.
[27:28.000 --> 27:34.000]  You will own nothing, you will have nothing, and you will like it.
[27:34.000 --> 27:42.000]  Think of the cult-like statements that this group is making.
[27:42.000 --> 27:48.000]  And then we've got stacks of news like this.
[27:48.000 --> 27:54.000]  Toronto police caused confusion with posts about missing woman with goatee,
[27:54.000 --> 28:00.000]  and it looks like a crazy method schizophrenic with a full beard, not just a goatee,
[28:00.000 --> 28:06.000]  moustache, and they put that in your face and show you a man and say,
[28:06.000 --> 28:08.000]  we're looking for a missing woman.
[28:08.000 --> 28:12.000]  It's all about training you to just see absurdity everywhere, lies everywhere,
[28:12.000 --> 28:16.000]  the murder of logic and common sense everywhere, where you're just going to a
[28:16.000 --> 28:18.000]  catatonic state and roll over.
[28:18.000 --> 28:20.000]  Guess what? I told you this was coming.
[28:20.000 --> 28:22.000]  Not just men competing in women's sports.
[28:22.000 --> 28:34.000]  Now men are identifying as children and winning in a competition 10 years old to 18,
[28:34.000 --> 28:40.000]  trans skateboarder defiant after beating child rivals.
[28:40.000 --> 28:42.000]  So I identify as a 10-year-old.
[28:42.000 --> 28:47.000]  I'm going to go join a Pee Wee baseball group for a Pop Warner football.
[28:47.000 --> 28:49.000]  I'm going to play 10-year-olds, and I'm going to win.
[28:49.000 --> 28:52.000]  I'll be the greatest 10-year-old you ever saw.
[28:52.000 --> 28:54.000]  We've got a lot more coming up.
[28:54.000 --> 28:57.000]  Dr. Zev Selinko straight ahead, his final word.
