[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[09:25.000 --> 09:35.000]  But let me just mention it here. New Haven Mayors has given illegal aliens right to vote in city elections. That's also not just happening in Connecticut, but New York and New Jersey and in California.
[09:35.000 --> 09:45.000]  And the just departments behind it, and they're going to give all 30 million illegals the right to vote. And then the right to bring their entire family here and its a coup.
[09:45.000 --> 09:53.000]  And the illegals for welfare have said they will vote on average for total gun bans, private property being taken, the bankers checkmate.
[09:53.000 --> 10:02.000]  They've also tried this in Europe. The illegals get free healthcare. They get reports I've seen in Texas more than half. The school lunches are free illegals.
[10:02.000 --> 10:11.000]  It's two thirds in California. The free welfare, all of it. And illegals know how to work the system that actually on average I've seen the breakdowns.
[10:11.000 --> 10:20.000]  You can pull them up. The just department admits it. They go out and do get jobs and then go under two or three aliases and get welfare.
[10:20.000 --> 10:33.000]  And then they're so entitled and actually so filled with the victim psychology and a liberation theology by the Ford Foundation run government that they actually believe that they're entitled to more.
[10:33.000 --> 10:39.000]  And they're going to vote for it. And the big collectivist government is going to give it to them.
[10:39.000 --> 10:53.000]  And the paralyzed American population, no matter what color your race color or creed is, you are to be nailed to the wall and suck dry. And then the country will implode into third world destruction.
[10:53.000 --> 11:02.000]  And the illegals will have all their goodies cut off. And if they go out and protest, they'll be machine gunned by the paramilitary police just like they are in Mexico.
[11:02.000 --> 11:12.000]  And that's what's going on, period. So I'm going to get into that. Again, here it is NBC, New Haven, asked state to allow noncitizens to vote.
[11:12.000 --> 11:18.000]  Criminals who get in state tuition in most states. You don't have a big heart if you don't do that.
[11:18.000 --> 11:24.000]  I'm going to break this down more. Of course, I don't get to go to Mexico and say, can I have in state tuition? I would be laughed at.
[11:24.000 --> 11:36.000]  The police would line me up, break my nose and say, we're going to put you in jail, Guero, Gringo. And then we're going to take every bit of money out of your bank account and you're never leaving this present.
[11:36.000 --> 11:43.000]  And our media wouldn't say a word. The state department wouldn't say a word if they did. They'd say, that's what a piece of trash white person deserves.
[11:43.000 --> 11:51.000]  Of course, they do it to Hispanic Americans as well. Asian doesn't matter because we are trash. There is a belief that we are here to be walked on.
[11:51.000 --> 12:01.000]  Americans are the enemy. Americans are garbage. And the bankers have helped foster this idea and teach it in school. We're from Texas to California.
[12:01.000 --> 12:10.000]  You cannot wear an American flag on your shirt. You will be kicked out of school because it is offensive and you're okay. So that's coming up.
[12:10.000 --> 12:15.000]  And again, it's all sold as humanitarianism. Humanitarianism.
[12:15.000 --> 12:28.000]  Here's another one. Wisconsin faces lawsuit as civil rights groups cry foul over new voting rules. ACLU accuses state of trying to disenfranchise black people, the poor and elderly, by requiring photo ID before they could vote.
[12:28.000 --> 12:39.000]  Well, that's not enough. Here in Texas, they give illegals driver's license on record. I've had Arte Sveita in studio before. The police chief saying, well, we need to be able to track these people and have them in the system.
[12:39.000 --> 12:49.000]  And with that, the bank account, everything. And again, no other country in the world does this. Total red carpet. And now what are people saying? This is Mexico.
[12:49.000 --> 12:59.000]  We're taking over. And who's teaching it? Fortune 100. Big banks is pushing it because they want to break this country up. And we're right at the tipping point.
[12:59.000 --> 13:07.000]  Right as we go into bankruptcy, right as we implode, right as the narco terrorism pours across the border. It's all happening.
[13:07.000 --> 13:20.000]  And as the government ships guns into Mexico on record, as I told you two years ago, we even had a state senator on had seen the secret documents at the state level to have Mexico implode and use that to declare martial law in the southwest.
[13:20.000 --> 13:30.000]  This is all a plan to destroy Mexico and the US and Canada. People better figure this out. The globalist, the same ones that go in and kill a million Iraqis.
[13:30.000 --> 13:42.000]  Same ones that put Al Qaeda in control, Libya. Same ones destabilizing Africa. The policy is destabilization and stopping countries from industrializing. That's the UN policy.
[13:42.000 --> 13:56.000]  That's the State Department memorandum 200 policy. It's order out of chaos. It's destroy everybody while playing us off against each other. And it's outrageous.
[13:56.000 --> 14:05.000]  Continuing here, I'm going to get into this report. Here it is. Obama hauls Arizona before UN Human Rights Council. Remember that from last year?
[14:05.000 --> 14:15.000]  This is the type of stuff that the feds won't enforce their own federal laws, and they won't let the states enforce laws and total lawlessness is here. But wait, it gets worse.
[14:15.000 --> 14:32.000]  I'll get into the big news. Of course, you heard on Monday we reported on the LA Times article about Air Force Predator drones tracking citizens in rural areas under the North American Rural Council.
[14:32.000 --> 14:41.000]  We don't have 50 governors anymore. We have 10 governors appointed by FEMA. And under the John Warner Defense Authorization Act, it says for insurrection against the other states.
[14:41.000 --> 14:53.000]  But the governor council will speak that they will arrest governors if need be. You saw it in Europe when the presidents and prime ministers wouldn't hand their country over and wave all their rights on debts they didn't owe.
[14:53.000 --> 15:08.000]  They were removed by the militaries quietly in places like Greece. The military was on standby. And they put a Goldman Sachs operative, one of the former heads of the ECB, European Central Bank, in charge.
[15:08.000 --> 15:19.000]  Same thing in Italy. Same thing in Greece. And then they admit it. It's the same thing here. North, Com, and our military individually are good people on average.
[15:19.000 --> 15:32.000]  But they're run by foreign banks publicly. And after they're done imploding Europe, you see Europe imploding. We told you that years ago. Who's next? Who's next?
[15:32.000 --> 15:40.000]  Everybody says Asia's invincible and going to fall. The globalists are going to bring Asia down while bringing us down a little slower. And then North America's last.
[15:40.000 --> 15:53.000]  And boy, it's going to be bad. It's going to be real bad. And the open announcement of world government run by six megabanks with Goldman Sachs as the commander.
[15:53.000 --> 16:03.000]  I liken it to the frontline Field Marshal or the Darth Vader to the Emperor Palpatine as JP Morgan Chase, who they literally take their orders from.
[16:03.000 --> 16:12.000]  That's it. You want another new order? Goldman Sachs, JP Morgan. You want to know who owns it? Rockefeller's Rothschild's Queen of England, Queen of the Netherlands, publicly.
[16:12.000 --> 16:17.000]  You want to know who wants open borders? They do. You want to know who wants your guns? They do.
[16:17.000 --> 16:29.000]  And again, you can't argue with the fact these illegals now already voting all over the country. The state of Texas is like, OK, we're going to need to check citizenship with the ID before you can vote.
[16:29.000 --> 16:37.000]  And the Justice Department was here yesterday, the guy that ships guns into Mexico to kill thousands, the guy that ships cocaine in the U.S., the mastermind of Oklahoma City.
[16:37.000 --> 16:48.000]  He's here. And he says, we may bring the U.N. in and we're going to stop the state from, I mean, this is the treason of these people, admitted criminals.
[16:48.000 --> 16:56.000]  But don't worry, the military is for you, the American people. In fact, we can pull this up on screen to be great, to show prisonplanet.tv viewers this.
[16:56.000 --> 17:04.000]  Radio listeners just type in, meet the North Dakota family of anti-government separatists busted by cops using a predator drone.
[17:04.000 --> 17:16.000]  After, quote, stealing six cows and people are commenting in this story correctly. They are getting it right. They are understanding exactly what's going on.
[17:16.000 --> 17:25.000]  The commenters are like, all over the United States and state law and common law, if people's cows come onto your property, you own them.
[17:25.000 --> 17:32.000]  And that goes back to the damage they cause and the trouble and you're not keeping your fences up. That's an old common law thing, a possession being nine-tenths.
[17:32.000 --> 17:45.000]  The police show up and demand to be let on to the property and the family says no and the family gets all upset and reportedly had firearms in their vehicles.
[17:45.000 --> 17:57.000]  So they call in the Air Force and the drone and Homeland Security and it tracks the evil family who are anti-government and the SWAT team raids them.
[17:57.000 --> 18:10.000]  Again, all sorts of crime, all sorts of corruption, the Houston Chronicle reported, what was it, four years ago, that a quarter million illegal aliens were released in Texas in one year out of the jails,
[18:10.000 --> 18:22.000]  many of which were aggravated felons that it listed in arson, rape, armed robbery, all of it and they were released. They were released.
[18:22.000 --> 18:30.000]  Oh, but don't worry, the North Dakota family, if you put the article up on screen, you can scroll down, we can see these evil people who, by the way, didn't have any criminal record.
[18:30.000 --> 18:43.000]  These evil people who said, look, there are cows that keep busting to the fence and coming over here. They have a 3,000 acre farm and the cows keep eating their farm vegetables and that's where in under law you can take them.
[18:43.000 --> 18:51.000]  Quite frankly, my grandfather had some bulls that would jump fences in the neighbor after a couple of times when they hadn't took them.
[18:51.000 --> 18:58.000]  And my grandfather never even went and asked for him. He knew. So the neighbor doesn't offer to give him back. I understand I need to fix that fence.
[18:58.000 --> 19:05.000]  But nowadays, well, you just call in the predator drone. How many millions of dollars does that cost? Again, because they've passed in the Senate.
[19:05.000 --> 19:15.000]  Now they're trying to pass it tomorrow in the House in the conference where it goes to Lord Obama's desk, the NDAA, the National Defense Authorization Act.
[19:15.000 --> 19:26.000]  And when we come back, I'm going to get into that 40 members of House protest indefinite detention bill and we reportedly have until tomorrow because the House already passed one version of the Senate did.
[19:26.000 --> 19:35.000]  Now it's in conference. They're looking at both pieces of it and trying to integrate it. And then it'll go to the president. We need to say no to this.
[19:35.000 --> 19:50.000]  And by the way, now you've got the senators who've been involved in it. Graham, McCain, and others coming out and saying, yes, it affects citizens and Obama.
[19:50.000 --> 19:59.000]  Here's the memo. Asked it be added. Did it be for U.S. citizens? You see? All the ACLU tells you Obama's against it.
[19:59.000 --> 20:10.000]  Smokers. Are you still smoking traditional cigarettes? Are you still smelling up your clothes and car interior, staining your teeth and getting ashes everywhere?
[20:10.000 --> 20:27.000]  Why? When you could be smoking or vaping with e-cigarettes by LeSig, with LeSig e-cigarettes revolutionary micro-electronic technology, rechargeable battery, and unique replacement cartridges, you'll get all the satisfaction of smoking, but no smoking hazards.
[20:27.000 --> 20:40.000]  Choose from a wide variety of our new American-made, vaporate e-liquid flavors at LeSig.com, spelled L-E-C-I-G.com, or call 870-518-4307.
[20:40.000 --> 20:46.000]  That's 870-518-4307 LeSig e-cigarettes for today's modern smoker.
[20:46.000 --> 20:59.000]  Warning. E-cigs may contain nicotine, an addictive substance known to the state of California to cause birth defects or cancer. Please be aware of the risks associated with e-cigs prior to use. You must be 18 years or older to purchase.
[21:16.000 --> 21:41.000]  Hi, this is Ted Anderson. Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs? They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[21:41.000 --> 21:59.000]  Gold is outperformed paper investments, yet no word about IRAs. If you would like to have gold for your retirement, call 800-686-2237. Don't get left behind by rising inflation and low returns, call 800-686-2237. Secure your future and call 1-800-686-2237.
[22:12.000 --> 22:27.000]  Why fight the crowds? Simply log onto your computer for great gifts and deals for the off-the-grid enthusiast in your family. At OffTheGridChristmas.com, you'll find great prices on the most popular off-the-grid gifts available today.
[22:27.000 --> 22:43.000]  At OffTheGridChristmas.com, you'll find unbeatable deals on emergency backup power, herb and vegetable seeds, dehydrated foods, emergency evacuation packs, solar ovens, gun safes, and a host of truly unique stocking stuffers. In these hard times, why not give a gift that really counts?
[22:43.000 --> 22:58.000]  A gift that could truly make a difference? Go to OffTheGridChristmas.com and our Christmas video highlighting perfect gifts for the off-the-grid fans in your family. Unbeatable gear, unbeatable prices, no more searching. OffTheGridChristmas.com, that's OffTheGridChristmas.com.
[23:13.000 --> 23:21.000]  Overtuck Deluxe is the most comfortable, most concealable holster on the market today. We offer a two-week free trial and a lifetime warranty.
[23:21.000 --> 23:46.000]  Visit us at CrossBreadHolsters.com. Don't forget, CrossBreadHolsters.com.
[23:46.000 --> 23:55.000]  You'll learn how to turn your home into a fortress with the door sentinel. 16 kicks later, and the door sentinel is still holding strong.
[23:55.000 --> 24:01.000]  MySafeDoor.com. That's MySafeDoor.com.
[24:01.000 --> 24:21.000]  By the way, again, most of the family living on this farm there in North Dakota didn't have a criminal record. The dad gets arrested for, you know, the checkpoints for not having his papers in order, and they'd arrested him for not reporting the stray cattle that came onto your property.
[24:21.000 --> 24:32.000]  And I've looked up the North Dakota law. It's the same all over the country. He didn't have to give the cattle back that came on this property on his farm. Anybody who's been involved in farming and ranching knows this.
[24:32.000 --> 24:43.000]  So they show up without warrants, demand their way onto the property, and that's when the family said, no, you don't have a warrant, get out of here.
[24:43.000 --> 24:58.000]  So they summoned the $154 million MQ-9 Predator B drone from nearby Grand Forks Air Force Base, and it's got the cops and they're going, we got great intelligence from the military intelligence on us.
[24:58.000 --> 25:07.000]  I know your dinner, your slaves, I understand. Don't worry, though, the whole country is going to collapse just like you parasites want. Okay, it's all going to fall apart.
[25:07.000 --> 25:17.000]  Your whole family's future, you're going to be judged by your own evil. And it's going to be like a third world country. There'll be nothing for you to suck off of anymore, no matter how rich this country was.
[25:17.000 --> 25:26.000]  And the articles are all, they lived on the 3,000 acre family farm the police call a compound because they had different houses on it.
[25:26.000 --> 25:38.000]  Oh my gosh, the father and his wife and the three sons and some of their wives live there farming. And, of course, we had an ADL report yesterday.
[25:38.000 --> 25:48.000]  We covered on the nightly news and Paul Watson wrote about it at infowars.com, a secret meeting with citizens in the Sheriff's Department about small government terrorists.
[25:48.000 --> 25:57.000]  And the manual says if people are talking about small government, report them, they're terrorists. They're these people that believe in freedom and private property and guns.
[25:57.000 --> 26:06.000]  They've got tractors. They know how to grow things. They've got guns, Homeland Security ADL. Save me.
[26:06.000 --> 26:09.000]  In fact, I covered that on the nightly news. You guys reprint me that article.
[26:09.000 --> 26:21.000]  The headline, secret sheriff's meeting for small government terrorist. And it's got the manual right there on the article about there's these people.
[26:21.000 --> 26:29.000]  They want small government. The ADL's like, oh law enforcement, the citizens are there at the secret meeting. Sheriff, how do we deal with these people?
[26:29.000 --> 26:38.000]  They're talking to neighbors. They say they have a right to freedom. Get them. Get them.
[26:38.000 --> 26:43.000]  Oh ADL, foreign intelligence operation of Israel. What do we do about these evil Americans?
[26:43.000 --> 26:46.000]  I mean, that's what this country has become.
[26:46.000 --> 26:57.000]  And you read this article, meet the Brossarts, a North Dakota family deemed so dangerous, the local sheriff needed to unleash an unmanned predator drone to help bring them in.
[26:57.000 --> 27:06.000]  The Brossarts alleged crime. They wouldn't give back three cows and their calves that wandered onto their 3,000 acre farm this summer.
[27:06.000 --> 27:13.000]  The same aerial vehicles used by the CIA to track down and assassinate terrorists and militants.
[27:13.000 --> 27:18.000]  In Pakistan, Afghanistan are now being deployed by cops to spot Americans in their own backyards.
[27:18.000 --> 27:27.000]  But don't videotape a cop in public. They'll have a pick kept jury put your button prison for life or they'll sure try prison for life.
[27:27.000 --> 27:30.000]  And they'll sit there with a straight face and tell the judge, I want him to go to prison.
[27:30.000 --> 27:36.000]  The judge like you bet we want him to. What do you think in America you're going to videotape us in the city street?
[27:36.000 --> 27:42.000]  You don't do nothing but pay our salary slave.
[27:42.000 --> 27:50.000]  Continuing here with the article that goes on, the Brossarts are the first known suspects of the high flying new surveillance technology.
[27:50.000 --> 27:57.000]  The federal government has made available to some local sheriffs and police chiefs all without congressional approval or search warrants.
[27:57.000 --> 28:09.000]  We don't need no stinking congressional approval to lodge wars or shut down coal power plants or have you in oversee elections or do whatever we want or kill U.S. citizens.
[28:09.000 --> 28:11.000]  That's what Obama said. I don't need to sign your bill.
[28:11.000 --> 28:14.000]  But if you're going to pass it, you better add American citizens in there.
[28:14.000 --> 28:16.000]  Republicans are like, you bet we hate them as much as you do.
[28:16.000 --> 28:20.000]  He's like, good job. Keep conning them. Keep acting like we're fighting with each other.
[28:20.000 --> 28:22.000]  Try to get that ringer again rich in there. How's that sound?
[28:22.000 --> 28:25.000]  They're like, you bet we'll get that job done.
[28:25.000 --> 28:27.000]  I'm going to play like I'm against it though.
[28:27.000 --> 28:29.000]  They're like, that's a good way to fool the slaves.
[28:29.000 --> 28:33.000]  Yeah. I mean, they just know exactly what they're doing.
[28:33.000 --> 28:41.000]  And you've got all your excuses of why you do all this and why you need all the surveillance and violent our rights, how it's all for the good of America.
[28:41.000 --> 28:45.000]  Everybody knows in their gut it's pure baloney.
[28:45.000 --> 28:51.000]  Okay? Everybody knows and it's going to get 10 times worse.
[28:51.000 --> 28:56.000]  Local authorities, not servants, authorities say that the family are known for being armed.
[28:56.000 --> 29:00.000]  Oh my God. Farmers that are armed.
[29:00.000 --> 29:03.000]  Anti-government separatist who's sprawling farm.
[29:03.000 --> 29:05.000]  Oh, that's really evil.
[29:05.000 --> 29:08.000]  Remember what the entire Homeland Security behind the closed doors training is?
[29:08.000 --> 29:11.000]  We've got the manuals. It's all about country boys that can survive.
[29:11.000 --> 29:15.000]  If you can skin a buck and run a trot line, the Pentagon, I've been to the drills.
[29:15.000 --> 29:16.000]  I've made films.
[29:16.000 --> 29:22.000]  And let me tell you, they're training to take on farmers and ranchers and people wearing John Deere hats in the drills.
[29:22.000 --> 29:27.000]  And they practice when they capture you putting you on the ground and blowing your head off.
[29:27.000 --> 29:29.000]  I got it on video. Police Day 2000.
[29:29.000 --> 29:33.000]  You wearing a John Deere hat. You like the Second Amendment. You like George Washington.
[29:33.000 --> 29:37.000]  The New World Order is training the military and police that you're a demon.
[29:37.000 --> 29:39.000]  You think I'm joking? This isn't satire.
[29:39.000 --> 29:41.000]  I got footage of cops pulling people over.
[29:41.000 --> 29:46.000]  They've got to sew some rulebook and they start heavy breathing and have to rest on the car in fear.
[29:46.000 --> 29:50.000]  Going, I can't believe we found one boss. I can't believe we found...
[29:50.000 --> 29:53.000]  We're on the march. The Empire's on the run.
[29:53.000 --> 29:57.000]  Alex Jones and the GCN Radio Network.
[30:02.000 --> 30:06.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[30:06.000 --> 30:09.000]  This is our last chance to not relive history.
[30:09.000 --> 30:14.000]  As we're finishing off this agenda that we're pulling the rug from underneath the Americans at home.
[30:14.000 --> 30:20.000]  We have tremendous influence on our president in Congress and they really are calling the shots.
[30:20.000 --> 30:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[30:25.000 --> 30:28.000]  For the Republic identifies the enemies of our nation.
[30:28.000 --> 30:35.000]  The criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[30:35.000 --> 30:39.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches.
[30:39.000 --> 30:42.000]  And the Congress is saying, who do we make the check out to?
[30:42.000 --> 30:44.000]  Today seems like nobody does care.
[30:44.000 --> 30:49.000]  And right now in Washington DC, we have seen a fall of the Republic.
[30:49.000 --> 30:54.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[30:54.000 --> 31:08.000]  We're watching online right now in super high quality at prisonplanet.tv.
[31:25.000 --> 31:27.000]  Or a 16 day supply.
[31:27.000 --> 31:34.000]  All their five week supply of quick and easy to fix meals includes a personal backpack in case of a grab and go emergency.
[31:34.000 --> 31:40.000]  Order their combo gift pack and you'll save hundreds plus get free shipping on your entire order.
[31:40.000 --> 31:50.000]  Call eFoods today at 800-409-5633 or visit them online at eFoodsDirect.com forward slash Alex to find the special.
[31:50.000 --> 31:56.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex.
[31:56.000 --> 32:21.000]  You can bet your life on eFoodsDirect.
[32:21.000 --> 32:28.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex to find the special.
[32:28.000 --> 32:37.000]  That's 800-409-5633 or eFoodsDirect.com forward slash Alex to find the special.
[32:37.000 --> 33:02.000]  And it's a real eye-opener.
[33:02.000 --> 33:08.000]  Big Brother, mainstream media, government cover-ups.
[33:08.000 --> 33:10.000]  You want to stop tyranny?
[33:10.000 --> 33:12.000]  Well, so does he.
[33:12.000 --> 33:18.000]  Live from the Infowars.com studios, it's Alex Jones.
[33:18.000 --> 33:23.000]  All right, Max Kaiser is going to be with us about 15, 20 minutes in the next hour.
[33:23.000 --> 33:26.000]  He's going to join us in about five minutes and then go right through the next hour.
[33:26.000 --> 33:34.000]  And we're going to open the phones up next hour for Max and then continuing into the third hour when a former East German Colonel, Army Colonel,
[33:34.000 --> 33:39.000]  who's a part of Oathkeepers, is going to be here to join us in studio.
[33:39.000 --> 33:47.000]  He lives here in Texas now to break down the horrors of collectivism and the police state.
[33:47.000 --> 33:52.000]  They hired Marcus Wolf eight years ago to help set up what is Homeland Security today.
[33:52.000 --> 33:53.000]  He since died.
[33:53.000 --> 33:55.000]  He was the former head of the Stasi.
[33:55.000 --> 33:57.000]  When I first saw that in the news, I didn't believe it.
[33:57.000 --> 34:01.000]  I actually went to the Congressional Homeland Security funding numbers,
[34:01.000 --> 34:09.000]  and he was paid over a million a year for at least three years consecutively after that to help set up everything.
[34:09.000 --> 34:16.000]  That's why you're like, wow, it's just like the Stasi, you know, the biggest police state ever known in East Germany.
[34:16.000 --> 34:18.000]  It was kind of like the Nazis merged with communism.
[34:18.000 --> 34:20.000]  Talk about a nightmare situation.
[34:20.000 --> 34:23.000]  And that's because that's what it is.
[34:23.000 --> 34:27.000]  Now, if you heard me ranting there, it's because I'm in a lot of pain.
[34:27.000 --> 34:28.000]  I mean, it's all coming through.
[34:28.000 --> 34:30.000]  I know where this goes next.
[34:30.000 --> 34:35.000]  I've got chills now every five seconds, not every, you know, two weeks or something.
[34:35.000 --> 34:37.000]  I'm having bad chills right now.
[34:37.000 --> 34:44.000]  Chills of my body saying danger will Robinson danger.
[34:44.000 --> 34:48.000]  And I know how they slowly have trained the police military to accept all this.
[34:48.000 --> 34:53.000]  And now they're rolling out the use of North com against the people right as they get ready to start imploding the world economy.
[34:53.000 --> 34:55.000]  You think things are bad so far.
[34:55.000 --> 34:56.000]  This is just the preparatory phase.
[34:56.000 --> 35:01.000]  We'll put on screen for prisonplanet.tv viewers, an article that went up yesterday evening.
[35:01.000 --> 35:09.000]  That's a problem with infowars.com as we write so much and do so much research that there's updates at 6am, 10am or so,
[35:09.000 --> 35:12.000]  noon, 2 o'clock, 4 o'clock, 6 o'clock.
[35:12.000 --> 35:17.000]  And Watson tends to be working at midnight over in England, which is 6 o'clock here, central.
[35:17.000 --> 35:22.000]  And that's when that article went up was later in the afternoon, our time, night time, his time.
[35:22.000 --> 35:23.000]  It didn't get much attention.
[35:23.000 --> 35:24.000]  It's big.
[35:24.000 --> 35:28.000]  Sheriff's Department sponsors secret meeting on small government terrorists.
[35:28.000 --> 35:37.000]  We've got the ADL training manual there with the mayors and the local constabulary to literally make them feel like they're part of the authority system.
