[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[06:39.000 --> 06:45.000]  This is innovating, and the best part is it helps fund infowars.com, the radio show, the TV show,
[06:45.000 --> 06:48.000]  the whole media operation promoting true libertarian ideas.
[06:48.000 --> 06:52.000]  For a limited time, experience the ancient power of survival shield X2.
[06:52.000 --> 06:58.000]  Take advantage of this unprecedented 30% off super detox special at infowarslife.com.
[06:58.000 --> 07:04.000]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic
[07:04.000 --> 07:07.000]  each and every day, but it's not just the air outside that's toxic.
[07:07.000 --> 07:13.000]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[07:13.000 --> 07:18.000]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[07:18.000 --> 07:21.000]  There are more than 42 million smokers in the United States.
[07:21.000 --> 07:25.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[07:25.000 --> 07:30.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[07:30.000 --> 07:35.000]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs
[07:35.000 --> 07:40.000]  in order to combat the toxic environment that we cannot escape but that we can fight back against.
[07:40.000 --> 07:45.000]  Made with organic and wild cultivated herbs and manufactured in the U.S.A.
[07:45.000 --> 07:51.000]  The new info wars life lung cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[07:51.000 --> 08:16.000]  Now available exclusively at info wars life dot com or by calling toll three eight eight eight two five three one three nine.
[08:16.000 --> 08:22.000]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[08:22.000 --> 08:28.000]  It's Alex Jones.
[08:28.000 --> 08:42.000]  If you go back over a month ago, we re-reviewed the BAMF Canada Security Prosperity Partnership secret meeting from 2007
[08:42.000 --> 08:49.000]  where we learned part of the text of the secret North American Union Treaty of 2005
[08:49.000 --> 08:58.000]  signed in Waco, Texas at Baylor University by the Canadian Prime Minister, the U.S. President and the Mexican President.
[08:58.000 --> 09:04.000]  And in that document that we cover in my film Endgame blueprint for global enslavement,
[09:04.000 --> 09:13.000]  they say we will achieve North American integration and a North American Union for merger with the EU and the Pacific Union
[09:13.000 --> 09:18.000]  with our corporate administrators completely bypassing the nation states.
[09:18.000 --> 09:21.000]  I'm paraphrasing quotes out of it.
[09:21.000 --> 09:30.000]  You can go read these just watching ensued and got them the documents thousands of pages that I read much of which on air was covered.
[09:30.000 --> 09:43.000]  And they say we will use the threat of terrorism, border collapse,
[09:43.000 --> 09:54.000]  and we will use epidemics like the flu or Ebola to bring in global governance.
[09:54.000 --> 10:00.000]  So just as the White House former Chief of Staff, now the Chicago Don,
[10:00.000 --> 10:05.000]  Rahm Emanuel famously said to the Wall Street Journal television,
[10:05.000 --> 10:12.000]  don't let a good crisis go to waste.
[10:12.000 --> 10:18.000]  They are using this Ebola situation that is undoubtedly the worst Ebola outbreak ever.
[10:18.000 --> 10:30.000]  Undoubtedly the worst Ebola outbreak ever to sell more global handling of tracking the disease.
[10:30.000 --> 10:33.000]  And I want to explain something.
[10:33.000 --> 10:38.000]  Interviewing multiple medical doctors, Harvard medical doctors you name it over the years,
[10:38.000 --> 10:42.000]  and a lot of articles have been written about this, you can look them up for yourself.
[10:42.000 --> 10:55.000]  There's a lot of evidence that Ebola was developed in laboratories and then released in the jungles of western and central Africa in the last 30, 40 years.
[10:55.000 --> 11:03.000]  And that as it mutates, it will become more aggressive and even airborne.
[11:03.000 --> 11:08.000]  And then one of the heads of the University of Texas Biology Department,
[11:08.000 --> 11:14.000]  and I want to do another special report on this week, maybe do it for the nightly news tonight,
[11:14.000 --> 11:20.000]  Dr. Eric Pionka, who is a global exterminist.
[11:20.000 --> 11:25.000]  He believes that at least 90% of the population should be reduced.
[11:25.000 --> 11:31.000]  His acolytes, his graduate students that are now medical doctors, PhDs, microbiologists,
[11:31.000 --> 11:41.000]  responded to us criticizing him six years ago and the FBI visiting him by sending me open letters that we published saying,
[11:41.000 --> 11:44.000]  listen, we will exterminate everyone.
[11:44.000 --> 11:47.000]  Pionka is not radical enough.
[11:47.000 --> 11:53.000]  Humanity is a parasite and must be dealt with.
[11:53.000 --> 11:57.000]  In fact, here's quotes from the Texas newspapers that reported on out of Houston.
[11:57.000 --> 12:02.000]  I watched an amazement as a few hundred members of the Texas Academy of Sciences rose to their feet
[12:02.000 --> 12:14.000]  and gave standing ovation to a speech that enthusiastically advocated the elimination of 90% of the Earth's population by airborne Ebola.
[12:14.000 --> 12:21.000]  That's what the newspaper reporter quoted to the Houston Chronicle.
[12:21.000 --> 12:31.000]  They weren't politically correct yet properly to go, of course, we must exterminate everyone.
[12:31.000 --> 12:45.000]  While speaking to the group on a giant movie screen behind him was projected piles of skulls from the Rwanda massacre in 1994 with a red filter.
[12:45.000 --> 12:47.000]  And I've seen photos of that.
[12:47.000 --> 12:49.000]  You can look them up online.
[12:49.000 --> 13:13.000]  A man standing there saying, I pray for the blessed day when the airborne weaponized Ebola is released and 90 plus percent of the world dies as blood hemorrhages from every orifice.
[13:13.000 --> 13:19.000]  And now hundreds and hundreds of deaths spreading all over Africa.
[13:19.000 --> 13:23.000]  There are now people on the ground in Germany that have Ebola.
[13:23.000 --> 13:25.000]  They're treating people at hospitals in Germany.
[13:25.000 --> 13:33.000]  A man collapsed before he could get on a African flight inbound to Minneapolis, St. Paul.
[13:33.000 --> 13:42.000]  That's the top headline up at m4wars.com, prisonplanet.com and drudgerport.com from the Daily Beast.
[13:42.000 --> 13:47.000]  He could have brought Ebola here, Minnesota widow on her husband.
[13:47.000 --> 13:56.000]  Patrick Sawyer was supposed to be with his kid's birthday party in a few weeks, but he died of the virus before he could board a flight to Minneapolis.
[13:56.000 --> 14:01.000]  His wife spoke out on the epidemic's toll.
[14:01.000 --> 14:11.000]  Nigeria felt a chill from the hot zone when 40 year old man collapsed and died from the dread Ebola virus after flying there from Liberia.
[14:11.000 --> 14:28.000]  That hot zone chill now reaches America with words the same man was scheduled to fly to Minneapolis in time for the August 16th party celebrating the birthday of two of the three young daughters.
[14:28.000 --> 14:37.000]  Guys, can we look up 12 monkeys and find the clip where the bio weapons worker releases the bio weapon or is bragging about it?
[14:37.000 --> 14:42.000]  An environmental animal rights activist.
[14:42.000 --> 14:51.000]  Bruce Willis has been sent back from the future to try to stop it.
[14:51.000 --> 14:55.000]  What are you going to do? All of you arrogant narcissists out there,
[14:55.000 --> 15:08.000]  when this or some super weaponized SARS or the flesh eating bacteria, the drug resistant TB starts literally eating your lungs.
[15:08.000 --> 15:12.000]  What are you going to do when your family members are dead?
[15:12.000 --> 15:20.000]  I know two people very close to my family, my uncle and my cousin that are dead in the last six months, seven months from this.
[15:20.000 --> 15:26.000]  And in the hospital, they said we're turning people away. It's an epidemic, but it's not on the news.
[15:26.000 --> 15:38.000]  It came out in a few newspapers in Texas and other states that there was a quiet epidemic and the hospitals under CDC orders would not release even what it was.
[15:38.000 --> 16:01.000]  And I even saw that in Newsweek yesterday researching drug resistant bacteria or superbugs. Just type in the term and click it and you'll see the articles this week where they admit maybe one out of a thousand deaths from drug resistant bacteria is being reported by the hospitals.
[16:01.000 --> 16:12.000]  And do you know why? Because they've been told by the CDC shut up and they don't want you to know that if you go in there to have a hernia operation or you go in there to have your Achilles tendon worked on,
[16:12.000 --> 16:28.000]  or if you go into one of these facilities to even get a small spinal surgery or to get a inspection of your colon with a colonoscopy that you've got a major chance.
[16:28.000 --> 16:37.000]  Now I've looked at the numbers, they try to cover these up, but if you add them together, the number one cause of death is not heart attacks, it's not cancer anymore in this country, it's hospitals.
[16:37.000 --> 16:53.000]  And every doctor I know goes to private elite clinics for inpatient care to have their surgeries. That's where all the rich people go. They don't go near a hospital.
[16:53.000 --> 17:07.000]  They don't go anywhere near them. Because let me tell you, you can say this Ebola's hype, it's not. This is the most serious Ebola outbreak ever. Hands down, the scientists are on record.
[17:07.000 --> 17:10.000]  This just popped up on Drudge.
[17:10.000 --> 17:25.000]  Part of CMRER roped off, officials say patient being tested. The corridor of the medical center's main emergency room was roped off on the first floor.
[17:25.000 --> 17:35.000]  This is in Charlotte, North Carolina. At Carolina's medical center near the entrance Wednesday, a security guard was posted outside to prevent anyone from crossing the line.
[17:35.000 --> 17:51.000]  The question is, is it Ebola? By the way, the heroic African doctor who has treated thousands over the years for Ebola has died.
[17:51.000 --> 17:59.000]  Here's the headline, if Ebola hits the U.S., even healthy Americans will be quarantined.
[17:59.000 --> 18:16.000]  Persons who do not show symptoms would be forcibly detained. If you come in out of an African country that they think may have this, they're going to lock you up.
[18:16.000 --> 18:37.000]  The bigger question is, why are they making a big deal out of this? It is a big deal, but why are they making a big deal out of it? When they've covered up, basically flesh-eating bacteria killing people across the board, jumping into their lungs and drug-resistant and drug-immune staff and strep.
[18:37.000 --> 18:51.000]  In all the antibiotics, they feed the farm animals that we then eat. Congressional report, Ebola bio-kits have been secretly deployed to National Guard units in all 50 states.
[18:51.000 --> 19:12.000]  They're preparing. Remember they've been pre-deploying for massive outbreaks? Again, could this end up being another part of the crisis? While our border is wide open and Africans, Pakistanis, you name it, was in the news yesterday, are just pouring across by the thousands as the border is wide open,
[19:12.000 --> 19:23.000]  but then they're going to use it to take your rights out there, America. That's just some of the news. Global authorities on the alert over Ebola outbreak.
[19:23.000 --> 19:44.000]  Ebola doctor quarantined in Canada. Ebola outbreak victim who sparked fears of global epidemic was on his way to U.S. Sierra Leone's top Ebola doctor dies from the virus. The doctor leading Sierra Leone's fight against the worst Ebola outbreak on record died from the virus yesterday.
[19:44.000 --> 19:58.000]  The country's chief medical examiner said the death of Sheik Umar Khan. That's a true practitioner of medicine right there. They're right back.
[20:14.000 --> 20:29.000]  The country's chief medical examiner said the death of Sheik Umar Khan. That's a true practitioner of medicine right there.
[20:29.000 --> 20:58.000]  The country's chief medical examiner said the death of Sheik Umar Khan. That's a true practitioner of medicine right there.
[21:00.000 --> 21:09.000]  When cells become toxic, they die early and aging sets in. In the past decade, we have witnessed unparalleled scientific discoveries.
[21:09.000 --> 21:25.000]  During that period, key patented compounds have focused on mitochondrial growth, nerve growth, and rejuvenation, but no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[21:25.000 --> 21:38.000]  We now have the synergistic solution. DNA Force, just one of the key compounds. BiopQQ is backed by major clinical studies and over 175 PubMed listed published studies.
[21:38.000 --> 21:46.000]  You want the best that's out there at the lowest price anywhere? The ultimate value, cutting edge, trailblazing game changer that also supports the InfoWar.
[21:46.000 --> 21:57.000]  Secure your DNA Force today at InfoWarsLife.com or call toll-free 888-253-3139. DNA Force from InfoWarsLife.
[22:17.000 --> 22:27.000]  A healthy digestive system will cleanse and remove toxins, support weight loss, improve absorption of food nutrients, and aid in controlling yeast and other infections.
[22:27.000 --> 22:35.000]  ProEM1 is made with only non-GMO and certified organic ingredients, has no preservatives, and is dairy, soy, wheat, and gluten-free.
[22:35.000 --> 22:48.000]  ProEM1 is the key to your digestive health. Order ProEM1 daily probiotic cleanse at tarragonix.com or call toll-free 866-369-3678.
[22:48.000 --> 22:53.000]  That's 866-369-3678, also available through Amazon Prime.
[22:53.000 --> 22:57.000]  ProEM1 from Tarragonix. Life's getting better.
[22:57.000 --> 23:07.000]  We the people grow cotton, wheat fabric, engrave ink, embed strips and fibers to protect from counterfeit and carting to a private bank having it led back at interest, forcing taxes to serve as debt.
[23:07.000 --> 23:14.000]  This capitalism or was Jefferson correct when stating a central bank issuing to public currency is a greater menace to the liberties of the people than a standing army?
[23:14.000 --> 23:27.000]  Hey Anderson, I'm placing a free silver dollar in a book that explains our monetary system. Call for your copy 800-686-2237. It's time to understand the system. Call 800-686-2237. That's 800-686-2237.
[23:27.000 --> 23:34.000]  Do you ever feel like you live in an alternate universe? As the stock market hits new highs, the middle class are dying.
[23:34.000 --> 23:46.000]  Manipulated financial markets and economic figures? Chaos on our border? China and Russia bypassing the dollar. Life is getting ready to change. You need to prepare to thrive in the new economy.
[23:46.000 --> 24:13.000]  Go to babyboomerbackupplan.com or call 888-507-8789. That's 888-507-8789.
[24:13.000 --> 24:21.000]  He's been a guest on this show, Geraldo Rivera. I've been on this show I think five, six times over the years on Fox.
[24:21.000 --> 24:39.000]  I like Geraldo Rivera at many levels, but because he's, I guess, has some ancestry connected to Puerto Rico, I guess he's bonded the propaganda that we've just got to have a totally open border to the south and let anybody enter your racist.
[24:39.000 --> 24:48.000]  And he has come out and said, shame on Drudge. His authoritative website has gone hysterical on the issue of immigration children.
[24:48.000 --> 25:05.000]  Fourteen stories like, could Ebola sneak across? He hasn't had 14 stories saying that. The news has pointed out that drug-resistant TB, leprosy, black plague has now, bubonic plague has popped up, as you know, in Colorado.
[25:05.000 --> 25:17.000]  I mean, they're locking hospitals down in Germany in the U.S. Ebola has gotten into Germany. They're reportedly treating people in Germany that have come out of Africa with Ebola.
[25:17.000 --> 25:29.000]  Do you understand that, Geraldo? There's a reason we have a border. There's a reason, Geraldo, that you don't live in Puerto Rico because it's not as nice as New York.
[25:29.000 --> 25:44.000]  Puerto Rico, by the way, is great compared to Guatemala. So do you want them to issue enough green cards to legalize the population of Nicaragua, El Salvador, and Guatemala?
[25:44.000 --> 25:54.000]  Because that's in the Congressional Budget Office's own numbers. That's in the bill. I mean, this is joke-level what's being pushed.
[25:54.000 --> 26:08.000]  And I'm really concerned about superbugs coming across. I'm really concerned when I've been arrested for demonstrating that I'll get TB in jail overnight, because that's where you get it, Geraldo.
[26:08.000 --> 26:23.000]  And when you get TB or any of this stuff in jail, nobody cares about you. In fact, if you get drug-resistant, they lock you up for months or years in these modern sanitarium wards that are now popping up across the United States.
[26:23.000 --> 26:32.000]  If you have drug-resistant TB and you get caught trying to fly, they arrest you and you get years in prison in a medical ward.
[26:32.000 --> 26:43.000]  But then we're like, well, why are the illegals allowed to just walk across with it? Why are no medical testing being done of all these people being dumped out of the Mexican, Guatemalan, and other hospitals?
[26:43.000 --> 26:54.000]  And an old Rivera's like, you're racist. See, the laws are suspended. If I was an illegal alien, I could fly without ID.
[26:54.000 --> 27:03.000]  I could come across the border and be given bus tickets wherever I wanted. But as a citizen, I get harassed at the border, because the border is there to control the people.
[27:03.000 --> 27:12.000]  They want more people inside the U.S. to turn them into political slaves. They want to exploit these Latin Americans, but they're still being used as a weapon.
[27:12.000 --> 27:17.000]  So Sierra Leone's top Ebola doctor has died.
[27:17.000 --> 27:26.000]  Part of CMRER roped off in North Carolina because of possible Ebola.
[27:26.000 --> 27:32.000]  We've got the headlines. Could Ebola sneak across the U.S. border? I don't know. Can fish swim in the ocean?
[27:32.000 --> 27:42.000]  Germany accepts infected patient for treatment as medical services across Europe or on high alert to prevent any risk of Ebola spreading here.
[27:42.000 --> 27:46.000]  A hospital in Germany accepts a patient with the virus.
[27:46.000 --> 27:54.000]  Yeah, you know why? Because bio weapons producers guaranteed the Pentagon wants that blood. That's why that's happening.
[27:54.000 --> 28:03.000]  Ebola outbreak. Deadly foreign diseases. Our potential major threat says chief scientist and says they are a threat getting into western nations.
[28:03.000 --> 28:14.000]  That's the one in Telegraph. Maybe Geraldo Rivera will send a tweet at those scientists and say they're racist, huh?
[28:14.000 --> 28:24.000]  To see everything's racist, not bowing down, not accepting Obamacare's racist, not turning your guns in as racist. We've all been told that.
[28:24.000 --> 28:32.000]  You know what? We're sick of it. There's another story up on infowars.com. Keith Oberman has gone on a multi-tweet, five or six tweets I was reading,
[28:32.000 --> 28:45.000]  attack on infowars.com, prisonplanet.com and drudgereport.com, literally calling us liars and saying that we believe in elves and magical creatures,
[28:45.000 --> 28:53.000]  and that we're totally insane and basically cussing at us and calling us all sorts of names.
[28:53.000 --> 29:02.000]  This is a guy that was showing an ESPN who would cover false flags to get us into the Iraq war when it came out in the British news,
[29:02.000 --> 29:13.000]  who would cover real stuff when he was bashing Republicans, rightfully so. But as soon as Democrats got in, this guy became a total whore of the establishment.
[29:13.000 --> 29:18.000]  What a disgusting creature.
[29:18.000 --> 29:26.000]  There are those tweets up in an article and video that Paul Watson did up on infowars.com. I hope some of my writers do a story on William Benny,
[29:26.000 --> 29:32.000]  the top NSA whistleblower saying Obama should be impeached for the NSA spying because he's made it even worse,
[29:32.000 --> 29:38.000]  and saying that intelligence agencies have had a coup d'etat over our government. I thought that was a newsmaking interview.
[29:38.000 --> 29:47.000]  It was worldwide when he told lesser things to the Guardian, but again, we just keep dropping big bombshells here every five minutes.
[29:47.000 --> 29:49.000]  There's news coming up.
[29:49.000 --> 29:59.000]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[29:59.000 --> 30:09.000]  Hi, I'm Dr. Edward Grupp. It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[30:09.000 --> 30:20.000]  The new survival shield X2 is mined from 7 to 10,000 feet below the Earth in pristine, environmentally clean conditions.
[30:20.000 --> 30:30.000]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the Earth.
[30:30.000 --> 30:38.000]  It's the strongest nascent iodine on the market today. It delivers 650 micrograms per drop.
[30:38.000 --> 30:42.000]  Experience the new formula. Experience the ancient purity.
[30:42.000 --> 30:49.000]  Shield your family. Survival Shield X2, available now at infowarslife.com.
[30:49.000 --> 31:16.000]  Shield X2 from infowarslife.com or call toll-free 888-253-3139.
[31:16.000 --> 31:21.000]  I just received my male vitality about three days ago and I must say that was good stuff.
[31:21.000 --> 31:31.000]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[31:31.000 --> 31:38.000]  Super male vitality by infowarslife is so powerful that I only take half the recommended dose.
[31:38.000 --> 31:44.000]  I jump out of bed ready to fight these criminals every day. I look forward to waking up and taking my super male vitality and get the day started.
[31:44.000 --> 31:50.000]  It's not just the super male vitality. All the products in infowarslife.com are simply amazing.
[31:50.000 --> 32:19.000]  Visit infowarslife.com today to secure your super male vitality and other powerful products from infowarslife.
[32:19.000 --> 32:25.000]  Most tap water contains added substances like fluoride, chlorine, glyphosate and many others.
[32:25.000 --> 32:32.000]  Studies prove that these substances are linked to an assortment of major health issues including tooth decay, lower IQ and even cancer.
[32:32.000 --> 32:35.000]  It tastes like you're drinking out of the lake when you're drinking tap water.
[32:35.000 --> 32:43.000]  The Pro Pure G2.0 filtration system removes these deadly substances leaving only fresh tasting, deliciously clean water.
[32:43.000 --> 32:44.000]  This is very tasty.
[32:44.000 --> 32:45.000]  It's good water.
[32:45.000 --> 32:46.000]  It's refreshing.
[32:46.000 --> 32:47.000]  It's good.
[32:47.000 --> 32:58.000]  For more infowarslife.com today, use promo code WATER and save 10% off your Pro Pure Purchase or call 1-888-253-3139.
[32:58.000 --> 33:17.000]  From the front lines of the information war, it's Alex Jones.
[33:28.000 --> 33:53.000]  From the front lines of the information war, it's Alex Jones.
[33:53.000 --> 34:03.200]  You notice all hell's breaking loose across the board right now.
[34:03.200 --> 34:11.360]  Dollar devaluation, power prices at all time highs, that's in the news stack today.
[34:11.360 --> 34:16.000]  We've got beef prices and other meat prices at all time highs.
[34:16.000 --> 34:20.560]  And there is a constellation of reasons that's happening as our farming base is shut down
[34:20.560 --> 34:26.560]  under federal regulations, only big agra allowed to operate basically.
[34:26.560 --> 34:30.680]  We also of course have dollar devaluation, I'm not trying to be negative here.
[34:30.680 --> 34:35.840]  You know in the last few years they kept announcing that by 2025 or 2030 we would see driverless
[34:35.840 --> 34:38.080]  cars on the road.
[34:38.080 --> 34:42.920]  We already had driverless cars on multiple state highways in the U.S. when they made
[34:42.920 --> 34:44.480]  those announcements.
[34:44.480 --> 34:49.280]  That's a standard Psyop to announce it's coming in the future to acclimate you to accept
[34:49.280 --> 34:50.280]  it.
[34:50.280 --> 34:57.800]  But in England, Germany and other major countries, they're announcing that driverless cars will
[34:57.800 --> 35:02.480]  hit the streets in five months.
[35:02.480 --> 35:09.360]  Driverless cars heading on the British roads in 2015, same thing in Germany.
[35:09.360 --> 35:17.520]  And they will also double as private and corporate and governmental surveillance hubs, grabbing
[35:17.520 --> 35:24.960]  your private digital information, decoding it and selling it to the highest bidder.
[35:24.960 --> 35:31.200]  So it's the rise of the robots, ladies and gentlemen, that are being built in as basic
[35:31.200 --> 35:38.240]  backdoor Trojan horses into every major system that is out there.
[35:38.240 --> 35:46.000]  Again, I'm not trying to be negative here for everybody.
[35:46.000 --> 35:51.000]  I'm just trying to be honest about what's going on so that people understand the decision
[35:51.000 --> 35:59.680]  has been made to basically convert humanity into drones of the system and to have a rise
[35:59.680 --> 36:00.680]  of the robots.
[36:00.680 --> 36:05.760]  But the rise of the robots is bigger than just automation.
[36:05.760 --> 36:11.480]  The plan is to build a system and design an architecture that doesn't need humans and
[36:11.480 --> 36:12.960]  that is anti-human.
[36:12.960 --> 36:17.500]  We're not building an infrastructure to empower humanity and to give us a future.
[36:17.500 --> 36:25.240]  The decision has been made to build an infrastructure to make us completely obsolescent and to basically
[36:25.240 --> 36:32.600]  turn humans ourselves into a form of robot merging with the machines through Pavlovian
[36:32.600 --> 36:36.000]  conditioning.
[36:36.000 --> 36:40.960]  When an iPhone dings, they've done the studies, you can look them up.
[36:40.960 --> 36:49.040]  People have a Pavlovian response like a dog does to meat.
[36:49.040 --> 36:53.920]  And they all sit back and brag about this and how the tactics work and how they're doing
[36:53.920 --> 36:54.920]  it to you.
[36:54.920 --> 36:59.400]  And these people are traitors against humanity.
[36:59.400 --> 37:16.120]  They keep you in a childlike state where you believe that their rabbit tricks are real.
[37:16.120 --> 37:22.000]  Never knowing that it's a fraud.
