[00:00:02.861 --> 00:00:03.522]  Yeah.
[00:02:52.680 --> 00:02:56.141]  We just posted the report about an hour ago.
[00:02:56.141 --> 00:02:57.562]  It's got 21,000 views.
[00:02:57.562 --> 00:02:59.722]  It needs tens of millions of views.
[00:02:59.722 --> 00:03:09.286]  If you decide to get these critical messages out, the average American will know what they're facing and not be controlled by the globalists, and we are going to be able to defeat them.
[00:03:09.286 --> 00:03:11.627]  If everybody just sits there like armchair quarterbacks,
[00:03:12.654 --> 00:03:18.657]  They're going to overthrow the entire country, bankrupt it, and then bring you under full globalist control.
[00:03:18.657 --> 00:03:21.038]  So it's all coming up today.
[00:03:21.038 --> 00:03:27.382]  Also huge COVID-19 news where the German government, the British government, the Italian government, the U.S.
[00:03:27.382 --> 00:03:38.508]  government, all the internal documents are coming out that they know it's a complete total fraud, again run by the Rockefeller Foundation to the Bill and Melinda Gates Foundation to bring in global government yet again directed out of China.
[00:03:40.060 --> 00:04:00.983]  We'll look at Antifa, we'll look at all the rioters, and how it's incredibly emblematic of how mindless they are, and how incredibly corrupt they are, and that their minions are so stupid, they attacked the black Civil War monument, the glory monument, and they attacked the black World War II monument,
[00:04:04.201 --> 00:04:06.784]  It's just incredible, ladies and gentlemen.
[00:04:06.784 --> 00:04:10.808]  But it's okay, they're saying the leftists can demonstrate, they can protest.
[00:04:10.808 --> 00:04:16.713]  But in leftist cities, the police will arrest you if you leave your house, still in many areas, or don't wear a mask or social distance.
[00:04:16.713 --> 00:04:22.139]  But if you're out ranting and raving and calling for an abolishment of local government, well, you're a wonderful angel cake.
[00:04:22.619 --> 00:04:28.924]  Because they have to overthrow government first to rebuild on it their nightmare New World Order system.
[00:04:28.924 --> 00:04:36.230]  So it's all coming up today on this Sunday, June 7th, 2020 worldwide transmission.
[00:04:36.230 --> 00:04:42.835]  The only way the broadcast gets out, whether you're listening to local stations or TV stations or whether you're listening on the internet or watching on the internet, is when you spread the word.
[00:04:42.835 --> 00:04:43.436]  You've been doing it.
[00:04:44.176 --> 00:04:54.422]  So because of you we're still on air and still fighting back, but now it's more critical than ever that this information get out that has blueprinted the entire New Order operation.
[00:04:54.422 --> 00:04:55.923]  This is how we defeat these monsters.
[00:04:59.698 --> 00:05:01.660]  60% off.
[00:05:01.660 --> 00:05:03.161]  60% off.
[00:05:03.161 --> 00:05:04.862]  60% off.
[00:05:04.862 --> 00:05:06.463]  60% off.
[00:05:06.463 --> 00:05:07.044]  60% off.
[00:05:07.044 --> 00:05:13.688]  We have not done 60% off across the board in the history of InfoWars.
[00:05:13.688 --> 00:05:18.132]  But because things are so crazy, I'm offering the biggest sale in our history.
[00:05:18.132 --> 00:05:19.012]  It's a flash sale.
[00:05:19.012 --> 00:05:20.814]  I don't know if it's going to last a day, a week.
[00:05:21.554 --> 00:05:31.841]  But we're selling out of all the major products because I kind of feel like the Titanic is sinking and we need to have the funds in our bank account to fund the InfoWar into the future.
[00:05:31.841 --> 00:05:39.267]  So take advantage of the looting, the rioting, the death, and the martial law by getting the best prices ever at InfoWarStore.com.
[00:05:39.827 --> 00:05:49.557]  That's 60% off on t-shirts, that's on books, that's on films, that's on all the great supplements like Turbo Force, Living Defense, DNA Force Plus, and so much more!
[00:05:49.557 --> 00:05:52.119]  The Mega Flash Shell!
[00:05:52.119 --> 00:05:55.082]  60% off to fund the InfoWar and save the Republic!
[00:05:55.082 --> 00:05:57.145]  Or, get prepared before everything burns down.
[00:05:57.145 --> 00:05:58.346]  InfoWarStore.com
[00:06:15.749 --> 00:06:23.051]  Ladies and gentlemen, we are live and broadcasting worldwide with 148 days left until this incredible election.
[00:06:23.051 --> 00:06:25.252]  It is the final countdown.
[00:06:25.252 --> 00:06:27.253]  It is Sunday, June 7th.
[00:06:27.253 --> 00:06:28.433]  The year is 2020.
[00:06:28.433 --> 00:06:30.574]  I am your host, Alex Jones.
[00:06:30.574 --> 00:06:32.854]  Strap yourselves in.
[00:06:32.854 --> 00:06:41.277]  Well, the hypocrisy and the corruption of the Democratic Party and the big megacorporations that are setting up a medical tyranny has gone into overdrive.
[00:06:42.202 --> 00:06:52.566]  The United Nations World Health Organization, funded by the Bill and Melinda Gates Foundation, on record, and the Communist Chinese, is establishing world government.
[00:06:52.566 --> 00:07:05.272]  The Dabos Group just came out three days ago and said, we are establishing world government through the COVID-19 crisis, and the Global New Green Deal, and an end to capitalism as you know it.
[00:07:05.712 --> 00:07:12.157]  But it's all mega-billionaires and trillion-dollar companies that run slave camps in China that are quarterbacking it.
[00:07:12.157 --> 00:07:20.423]  They have hordes of dumbed-down idiots running around attacking the black World War II and the black Civil War memorials.
[00:07:21.324 --> 00:07:26.489]  Anything they see, they attack that's old, including their own rights.
[00:07:26.489 --> 00:07:30.272]  But again, it's communists that are leading the entire operation.
[00:07:30.272 --> 00:07:32.554]  This is incredibly dangerous.
[00:07:32.554 --> 00:07:39.000]  We're going to lay out the occult programming, the mind control, the classic manipulation.
[00:07:39.000 --> 00:07:44.825]  Now, this report I came in and put together yesterday and today with some of our great researchers.
[00:07:46.010 --> 00:07:50.938]  It's titled, Tucker Carlson is right, the cultural revolution has come to America.
[00:07:50.938 --> 00:07:58.310]  After we air this report, I'm going to define what the cultural revolution is, because the playbook being run
[00:07:59.790 --> 00:08:10.179]  By the globalists, by the chadcombs, by the multinational corporations, by all the big fortune 500 telling you America's bad and the flag's bad and white people are evil.
[00:08:10.179 --> 00:08:11.740]  What's the endgame in this?
[00:08:11.740 --> 00:08:21.629]  Well, it's all modeled off of Mao Zedong and his cultural revolution and then, once they have that, they have the great leap forward.
[00:08:21.629 --> 00:08:23.611]  And that's you going to a work camp.
[00:08:24.111 --> 00:08:24.891]  Okay.
[00:08:24.891 --> 00:08:26.192]  And the total collapse of everything.
[00:08:26.192 --> 00:08:27.912]  So, this is the blueprint.
[00:08:27.912 --> 00:08:29.013]  They're running the blueprint.
[00:08:29.013 --> 00:08:30.693]  The Rockefellers ran China.
[00:08:30.693 --> 00:08:31.834]  Still do.
[00:08:31.834 --> 00:08:33.374]  And Gates is their front man.
[00:08:33.374 --> 00:08:34.995]  So, here is the report.
[00:08:34.995 --> 00:08:37.675]  It'll take this segment and the next to finish it.
[00:08:37.675 --> 00:08:39.616]  After you watch it, research it, and share it.
[00:08:39.616 --> 00:08:42.017]  Because it's coffin nails to the New World Order.
[00:08:42.017 --> 00:08:43.997]  It's kryptonite to them.
[00:08:43.997 --> 00:08:46.658]  It is deadly poison, this truth.
[00:08:46.658 --> 00:08:48.199]  So, I suggest you spread it.
[00:08:48.199 --> 00:08:48.619]  Here it is.
[00:08:49.821 --> 00:08:54.885]  Every cult has the same goal, the utter submission of its members.
[00:08:54.885 --> 00:08:56.646]  Cult members surrender everything.
[00:08:56.646 --> 00:09:01.170]  They give up their physical freedom, where they can go, who they can see, how they can dress.
[00:09:01.170 --> 00:09:04.172]  But more than that, they give up control of their minds.
[00:09:04.172 --> 00:09:09.016]  Cult leaders determine what their followers are allowed to believe, even in their most private thoughts.
[00:09:09.756 --> 00:09:13.960]  In order to do this, cults separate people from all they have known before.
[00:09:13.960 --> 00:09:18.885]  They force their members to renounce their former lives, their countries, their customs.
[00:09:18.885 --> 00:09:21.688]  They allow no loyalty except to the cult.
[00:09:21.688 --> 00:09:24.571]  The first thing they attack, always, is the family.
[00:09:24.571 --> 00:09:27.974]  Families are the main impediment to brainwashing and extremism.
[00:09:27.974 --> 00:09:29.055]  That's true in every culture.
[00:09:29.696 --> 00:09:47.944]  So if you're going to control individuals, if you're going to transform free people into compliant robots, the first thing you must do is separate them from the ones who love them most.
[00:09:47.944 --> 00:09:56.988]  Not just the United States of America, but the entire Western world is being turned into a giant open-air re-education camp.
[00:09:58.131 --> 00:09:59.196]  We are about to lay out.
[00:10:00.066 --> 00:10:20.795]  The incredibly authoritarian, tyrannical developments taking place now, where in the EU and the United States, we're being told to adopt the policies of the Communist Chinese when it comes to allowing those that espouse the establishment view to march and demonstrate and have free speech.
[00:10:20.795 --> 00:10:29.339]  But those that do not have the establishment view of the UN, the Communist Chinese and mainstream media are not allowed to have speech.
[00:10:29.939 --> 00:10:31.920]  Churches are not allowed to open.
[00:10:31.920 --> 00:10:36.703]  Synagogues are not allowed to open, according to the blue states and blue cities.
[00:10:36.703 --> 00:10:46.009]  But, we're told by those very same governors and mayors that if you're marching and demonstrating against police brutality, not only is it protected, it's something everyone should do.
[00:10:46.829 --> 00:10:54.755]  But, those that are actually demonstrating to reopen the economy, and for all Americans to have our free speech and rights, should be crushed.
[00:10:54.755 --> 00:10:58.878]  This is openly being promoted by so-called mainstream media.
[00:10:58.878 --> 00:11:01.520]  And this is the next level of oppression.
[00:11:01.520 --> 00:11:03.761]  This is not a new world.
[00:11:03.761 --> 00:11:08.164]  It is simply an extension of what began in the old one.
[00:11:08.164 --> 00:11:15.630]  It has patterned itself after every dictator who has ever planted the ripping imprint of a boot on the pages of history since the beginning of time.
[00:11:16.579 --> 00:11:24.650]  It has refinements, technological advances and a more sophisticated approach to the destruction of human freedom.
[00:11:24.650 --> 00:11:29.197]  But like every one of the super states that preceded it, it has one iron rule.
[00:11:30.336 --> 00:11:32.836]  Logic is an enemy and truth is a menace.
[00:11:32.836 --> 00:11:36.157]  Logic is an enemy and truth is a menace.
[00:11:36.157 --> 00:11:53.440]  When Rod Serling, himself, who fought in World War II against tyranny, wrote those words for the Obsolete Man episode in 1962, he gave newspaper interviews and said, I see this as a possible dystopic future, just like George Orwell saw a possible dystopic future.
[00:11:53.440 --> 00:11:58.441]  Well now, in the year 2020, we are seeing things that even surpass
[00:11:59.685 --> 00:12:00.587]  We're good to go.
[00:12:08.507 --> 00:12:09.908]  Obsolete, Mr. Wordsworth.
[00:12:09.908 --> 00:12:11.268]  A lie!
[00:12:11.268 --> 00:12:13.269]  No man is obsolete!
[00:12:13.269 --> 00:12:15.149]  You have no function, Mr. Wordsworth.
[00:12:15.149 --> 00:12:18.391]  You're an anachronism, like a ghost from another time!
[00:12:18.391 --> 00:12:23.833]  I am nothing more than a reminder to you that you cannot destroy truth by burning pages!
[00:12:23.833 --> 00:12:25.513]  You're a bug, Mr. Wordsworth!
[00:12:25.513 --> 00:12:27.034]  A crawling insect!
[00:12:27.034 --> 00:12:31.696]  An ugly, misformed little creature who has no purpose here, no meaning!
[00:12:31.696 --> 00:12:33.156]  I am a human being!
[00:12:33.156 --> 00:12:34.797]  How do you find, ladies and gentlemen?
[00:12:37.978 --> 00:12:38.698]  Obsolete.
[00:12:38.698 --> 00:12:39.399]  Obsolete.
[00:12:39.399 --> 00:12:40.639]  Obsolete.
[00:12:40.639 --> 00:12:41.499]  Obsolete.
[00:12:41.499 --> 00:12:42.600]  I concur.
[00:12:42.600 --> 00:12:58.625]  Authoritarian regimes always do the same thing, over and over again, whether it was Mao, Stalin, Hitler, or Pol Pot, or thousands and thousands of years ago, during the corrupt Roman Empire, and emperors like Nero and Caligula.
[00:12:58.625 --> 00:13:01.366]  They decide who is essential.
[00:13:01.366 --> 00:13:03.687]  They decide who is non-essential.
[00:13:03.687 --> 00:13:06.488]  They decide who is obsolete.
[00:13:07.268 --> 00:13:21.791]  And now, CNN and others are running breathlessly with headlines about how over a thousand health care professionals have come out and told the world that, hey, people protesting against the lockdown, they should be arrested.
[00:13:21.791 --> 00:13:29.633]  But everyone that's out there protesting against the police and calling for the police to be disbanded and abolished, well, they deserve their rights.
[00:13:30.413 --> 00:13:40.199]  So how is there going to be police to arrest all the people that go outside their homes and don't wear masks and who demonstrate for free speech?
[00:13:40.199 --> 00:13:44.582]  This, again, is a direct attack on common sense and knowledge.
[00:13:44.582 --> 00:13:47.123]  But this is what authoritarians always do.
[00:13:47.123 --> 00:13:55.628]  They always say that the inside group or the political group that supports the establishment has their speech, has their right to travel.
[00:13:55.628 --> 00:13:59.471]  But all of us that aren't, like the Jews in Nazi Germany, well,
[00:14:00.091 --> 00:14:01.212]  We're s*** out of luck.
[00:14:01.212 --> 00:14:20.106]  When you see fictional movies like Red Dawn that came out in the 1980s where the Soviets and the Cubans take over part of the United States, and you see people in sports stadiums being told how much America sucks and being beaten into submission, you have to understand that that is taken from a model of what the Soviets did in Eastern Europe and what the Chinese did to their own people under communism.
[00:14:20.666 --> 00:14:40.855]  So now when you see America and Europe, where people are being beat up for their race, where we're being told we're bad because we're white, we're being told America sucks, take a knee for the American flag, this is all classical demoralization to make you hate your nation, just as Antony, funded by Soros, says, no borders, no walls, no USA at all.
[00:14:44.092 --> 00:14:54.420]  Alright, so when we come back, I'm going to play the last 8 minutes of this special report, but think about it.
[00:14:54.420 --> 00:15:06.089]  We could play 30 minutes of clips of cops beating up black people, white people, Hispanics, doesn't matter, for being out in public and not social distancing or not wearing a mask.
[00:15:06.089 --> 00:15:09.012]  When you show citizens attacking people, oh that was good though.
[00:15:10.575 --> 00:15:11.775]  No it wasn't.
[00:15:11.775 --> 00:15:19.877]  Now when the cops wrongfully kill somebody and they all get indicted, the whole country melts down and then everybody's guilty for what some bad cops did.
[00:15:19.877 --> 00:15:24.519]  And the left says disarm and disband all the police?
[00:15:24.519 --> 00:15:27.199]  Well who's going to go out and run all your leftist control systems?
[00:15:27.199 --> 00:15:28.940]  They're not getting rid of the police.
[00:15:28.940 --> 00:15:35.822]  The left are muscling in on the police and saying you're going to be leftist enforcers now or we're going to cut your funding.
[00:15:35.822 --> 00:15:36.822]  That's all this is.
[00:15:38.032 --> 00:15:53.303]  Conservatives, Nationalists, Patriots, we try to have good police, we try to make sure they enforce the law, we try to get bad apples out, but we don't try to muscle in and say, we're going to kill you, we're going to attack you, we're going to defund you, we're going to say you're all demons unless you become SJW enforcers.
[00:15:53.303 --> 00:15:54.444]  That's what's happening.
[00:15:54.444 --> 00:15:57.166]  This is a globalist takeover by Soros of law enforcement.
[00:15:58.206 --> 00:16:04.650]  Hello, GCP here to tell you not to visit Infoworld.com.
[00:16:04.650 --> 00:16:08.153]  Do not get high-quality products.
[00:16:08.153 --> 00:16:11.895]  It's 60% off across the book flash sale.
[00:16:11.895 --> 00:16:13.896]  They are not made in China.
[00:16:13.896 --> 00:16:16.498]  They do not have fentanyl or lead.
[00:16:16.498 --> 00:16:27.365]  They are high-quality, superman vitality, knockout sleep support, brain force, bio-2 selenium, chill force, ultramacryl oil, survival shield X2.
[00:16:28.746 --> 00:16:33.108]  DNA Force Blues, Living Defense, and Turbo Force.
[00:16:33.108 --> 00:16:35.270]  X3 available as well.
[00:16:35.270 --> 00:16:37.651]  Listen to me, dirty Americans.
[00:16:37.651 --> 00:16:43.474]  Do not go to InfoWarsStore.com for 60% off flash sale.
[00:16:43.474 --> 00:16:45.495]  You go bankrupt and die.
[00:16:45.495 --> 00:16:46.935]  You have no speech.
[00:16:46.935 --> 00:16:48.856]  InfoWars is weak.
[00:16:48.856 --> 00:16:51.918]  Do not take advantage of 60% off.
[00:16:51.918 --> 00:16:53.699]  GG Pink says so.
[00:16:53.699 --> 00:16:55.180]  Oh, we heard you.
[00:16:55.180 --> 00:16:57.581]  Oh, Joe Biden good.
[00:16:58.121 --> 00:17:06.446]  The people of the world have awakened to globalism and so populist movements are throwing the globalists out of their countries.
[00:17:06.446 --> 00:17:17.352]  That's why the New World Order is instituting race war and division and telling the people that rebellion is about overthrowing your local police and government and destroying essential services.
[00:17:18.152 --> 00:17:26.579]  This is an attempt to have society collapse, and the globalists, as they've done in the third world, will come in and pick up the pieces.
[00:17:26.579 --> 00:17:33.184]  We must stand against the UN, the IMF, the World Bank, and the EU openly saying, defund the police.
[00:17:33.184 --> 00:17:34.505]  The police have a lot of problems.
[00:17:34.505 --> 00:17:35.867]  We all have a lot of problems.
[00:17:35.867 --> 00:17:38.629]  But this is our government and our local constabulary.
[00:17:38.629 --> 00:17:40.710]  And believe me, once the globalists have overthrown this country,
[00:17:41.550 --> 00:17:45.572]  They are going to put in a real police state where you have no due process or freedom.
[00:17:45.572 --> 00:17:49.333]  The globalists believe Communist China is the model of the world.
[00:17:49.333 --> 00:17:51.514]  And they are orchestrating this entire thing.
[00:17:51.514 --> 00:17:55.975]  The people helping them are collaborators and are idiots and must be opposed.
[00:17:55.975 --> 00:17:56.996]  InfoWars.com
[00:17:58.962 --> 00:18:17.154]  I've been fighting the globalists for 26 years and the evil side of me is just so tired of waiting and I'm so ready for physical war that I'm kind of happy about how bad things have gotten because all the delusional folks that don't stand up for the unborn babies that go along with the New World Order, you're about to find out just how sick stuff is.
[00:18:17.154 --> 00:18:17.975]  But you know what?
[00:18:17.975 --> 00:18:19.536]  The average person is still asleep.
[00:18:19.536 --> 00:18:21.317]  They don't deserve what's happening to them.
[00:18:21.317 --> 00:18:22.378]  So I'm actually sick
[00:18:23.138 --> 00:18:26.200]  About what's unfolding right now, and I just want to turn things around.
[00:18:26.200 --> 00:18:27.181]  But you know what?
[00:18:27.181 --> 00:18:29.243]  I can't do that without you.
[00:18:29.243 --> 00:18:30.624]  I can't get out of this mess.
[00:18:30.624 --> 00:18:34.587]  I can't get out of this stranglehold I'm in, unless you decide to get out of it as well.
[00:18:34.587 --> 00:18:35.527]  We're all in this together.
[00:18:35.527 --> 00:18:43.673]  And so if you just realize how important you are, when you just tell people about the local radio stations you're listening to, local TV stations, when you just spread the word about Infowars.com.com.com.com.
[00:18:44.574 --> 00:18:48.137]  When you just buy the products at MFORESTORE.COM, it changes the world.
[00:18:48.137 --> 00:18:50.319]  Right now we've got a special that's about to end.
[00:18:50.319 --> 00:18:53.482]  60% off across the board.
[00:18:53.482 --> 00:18:57.266]  Flash sale that funds the MFOR and gets you great products you need at the same time.
[00:18:57.266 --> 00:18:58.247]  MFORESTORE.COM
[00:18:58.683 --> 00:19:09.756]  Hey guys, Rob Dew here with InfoWarsStore.com, and I want to tell you about something that I think has really helped me out, and I think can help you out too, especially if you have any problems sleeping, and that's knockout.
[00:19:09.756 --> 00:19:18.046]  Let's face it, our life patterns have been disrupted by this lockdown, this government-imposed imprisonment, and it has definitely affected my sleep schedule.
[00:19:18.066 --> 00:19:19.708]  Well, one thing that has helped is knockout.
[00:19:19.708 --> 00:19:23.814]  I take one pill about an hour before I want to go to bed, and boom, I get a great night's sleep.
[00:19:23.814 --> 00:19:30.023]  And just this past Memorial Day, I took two of them, fell asleep about 1 a.m., woke up at 8 a.m., ready to go.
[00:19:30.023 --> 00:19:33.708]  It really has made a difference in my life, and it can make a difference in your life, too.
[00:19:33.868 --> 00:19:35.830]  If you don't get any sleep, you're going to be a grouch.
[00:19:35.830 --> 00:19:37.792]  If you get great sleep, you're going to be on point.
[00:19:37.792 --> 00:19:39.033]  You're going to be mentally focused.
[00:19:39.033 --> 00:19:41.535]  You're going to be ready to take on the day.
[00:19:41.535 --> 00:19:43.797]  And right now, Knockout is 50% off.
[00:19:43.797 --> 00:19:45.659]  It's less than $15 a bottle.
[00:19:45.659 --> 00:19:46.940]  You get 30 capsules.
[00:19:46.940 --> 00:19:48.001]  Give it a try today.
[00:19:48.001 --> 00:19:54.106]  It's at a great price right now, and it can really help you get the sleep you need, especially in these tough times.
[00:19:54.106 --> 00:19:56.648]  It's Knockout, and it's available at Infowarestore.com.
[00:20:01.733 --> 00:20:15.836]  You're listening to the Alex Jones Show.
[00:20:15.836 --> 00:20:18.076]  Welcome back, I am your host Alex Jones.
[00:20:18.076 --> 00:20:26.278]  So Soros, Bloomberg, other globalists are funding thousands of county DA races
[00:20:28.004 --> 00:20:30.607]  Attorney General races, they're just taking over everywhere.
[00:20:30.607 --> 00:20:37.234]  And then they have them prosecute patriots and conservatives and try to put Republican governors in jail for no reason, like Rick Perry.
[00:20:38.587 --> 00:20:42.848]  And at the same time, they fund Antifa to create the pressure on the ground.
[00:20:42.848 --> 00:20:43.728]  Here's the headlines.
[00:20:43.728 --> 00:20:48.049]  Why some people think Michael Bloomberg's donations have undercut democracy and local races.
[00:20:48.049 --> 00:20:49.050]  Time Magazine.
[00:20:49.050 --> 00:20:53.251]  Soros aims to transform the justice system by funding DA races.
[00:20:53.251 --> 00:20:57.271]  Why are George Soros liberal groups spending big to help decide who your DA is?
[00:20:57.271 --> 00:21:00.852]  They're taking over your local government.
[00:21:00.852 --> 00:21:03.673]  And the operating system at the bottom is communist.
[00:21:03.673 --> 00:21:07.514]  But they're billionaire, fascist, tax-exempt with money offshore.
[00:21:08.234 --> 00:21:12.017]  Here is the conclusion of the incredibly important report.
[00:21:12.017 --> 00:21:13.058]  Tucker Carlson's right.
[00:21:13.058 --> 00:21:14.839]  The Cultural Revolution has come to America.
[00:21:14.839 --> 00:21:20.443]  ...national corporate takeover of once free nations like the United States.
[00:21:20.443 --> 00:21:21.484]  It's that simple.
[00:21:21.484 --> 00:21:24.787]  And they're sowing the seeds of destruction openly to bring us down.
[00:21:24.787 --> 00:21:29.891]  Now listen to what mainstream media is magnifying as common sense and good.
[00:21:29.891 --> 00:21:31.272]  We always thought they were lying.
[00:21:31.272 --> 00:21:32.373]  Now we know for sure.
[00:21:32.373 --> 00:21:37.517]  Because today we have an open letter signed by more than 1,200 doctors, professionals, and public health officials.
[00:21:38.291 --> 00:21:48.177]  And it explains that the riots you're watching must be allowed while any other demonstration, like one you might participate in, must be suppressed.
[00:21:48.177 --> 00:21:55.181]  Quote, as public health advocates we do not condemn these gatherings as risky for COVID-19 transmission.
[00:21:55.181 --> 00:21:55.361]  Huh?
[00:21:56.081 --> 00:22:04.687]  But they clarified, this should not be confused with permissive stance on all gatherings, particularly protests against stay-at-home orders.
[00:22:04.687 --> 00:22:13.793]  Those actions not only oppose public health interventions, but they are also rooted in white nationalism and run contrary to respect for black lives.
[00:22:14.033 --> 00:22:27.278]  Again, this is being pushed by the entire corporate media around the world that this group of brave doctors stepped forward and said, people out demonstrating against police brutality are not a COVID-19 danger.
[00:22:27.278 --> 00:22:30.599]  Hey, I say they have the right to protest and I think they should peacefully.
[00:22:30.599 --> 00:22:34.020]  But they're saying this doesn't cause a health problem magically.
[00:22:34.480 --> 00:22:41.183]  Again, that's suspending reality if you buy their earlier lie that COVID-19 is super deadly.
[00:22:41.183 --> 00:22:46.365]  Cults always try to get their members to suspend logic and reason.
[00:22:46.365 --> 00:22:49.006]  If you're part of the leftist uprising, you're wonderful.
[00:22:49.006 --> 00:22:56.770]  But if you don't want to be locked in your house, well, then you should not be allowed to go out and protest if you believe in free speech for all.
[00:22:57.310 --> 00:23:04.677]  This is the authoritarian saying, if you join us and take up our policies of the overthrow of capitalism in America, you have your rights.
[00:23:04.677 --> 00:23:08.220]  If you don't go out and parrot what we say, you must be silenced.
[00:23:08.220 --> 00:23:17.388]  That's why synagogues in New York and in New Jersey are now putting up signs saying, we support George Floyd, we're an anti-police demonstration.
[00:23:17.388 --> 00:23:23.933]  So now the governors and mayors can't touch them because they've already said, if you go out and try to overthrow the government, you're a good guy.
[00:23:24.574 --> 00:23:30.036]  This is the essence of a suspension of common sense and true mass mind control.
[00:23:30.036 --> 00:23:36.819]  We were told the police were the best people on earth when they were arresting people for walking their dog or going to the beach.
[00:23:36.819 --> 00:23:45.322]  And we saw mayors all over the United States from LA to Chicago saying, tattle on your neighbors and get money because snitches are good.
[00:23:45.322 --> 00:23:47.423]  You know the old expression about snitches?
[00:23:47.423 --> 00:23:50.644]  Well, in this case, snitches get rewards.
[00:23:51.184 --> 00:23:54.905]  And you better not ever leave your house or we will arrest you!
[00:23:54.905 --> 00:24:03.027]  We will shut you down, we will cite you, and if we need to, we will arrest you and we will take you to jail.
[00:24:03.027 --> 00:24:08.289]  Oh, but then those very mayors go out and march, and governors in Michigan go out and march.
[00:24:08.829 --> 00:24:11.090]  I'm the public face of this city.
[00:24:11.090 --> 00:24:15.251]  I'm on national media, and I'm out in the public eye.
[00:24:15.251 --> 00:24:19.912]  And, you know, I'm a person who, I take my personal hygiene very seriously.
[00:24:19.912 --> 00:24:20.472]  You're essential.
[00:24:20.472 --> 00:24:21.112]  You're God.
[00:24:21.112 --> 00:24:24.953]  As I said, I felt like I needed to have a haircut.
[00:24:24.953 --> 00:24:27.894]  I'm not able to do that myself, and so I got a haircut.
[00:24:29.110 --> 00:24:45.262]  These are the same governors in New York, California, Michigan, and Pennsylvania that ordered nursing homes to take pneumonia and flu patients into them, then calling those deaths COVID-19 deaths and jacking up the numbers more than 50,000.
[00:24:45.262 --> 00:24:46.963]  But the fraud gets even deeper.
[00:24:47.443 --> 00:24:56.971]  From day one it was Fauci and the NIH and Melinda Gates that were funding the Wuhan lab in bat coronaviruses that could jump into humans.
[00:24:56.971 --> 00:24:58.412]  That's now been admitted.
[00:24:58.412 --> 00:25:05.618]  So the very group that was funding where this supposed virus escaped are now the people in charge that tell us how to run our lives.
[00:25:06.158 --> 00:25:13.483]  And then it was Bill Gates testing kits that created millions of false positives and his facilities were shut down by the FDA.
