[00:00:01.977 --> 00:00:04.640]  Waging war on corruption.
[00:07:22.769 --> 00:07:28.851]  And the different power structures that existed then still have their modern manifestations today.
[00:07:28.851 --> 00:07:29.711]  Look at the Vatican.
[00:07:31.337 --> 00:07:36.021]  It is its own sovereign nation based in what is, again, Italy today.
[00:07:36.021 --> 00:07:42.848]  But previously, just 160 years ago or so, Italy wasn't even a nation.
[00:07:42.848 --> 00:07:51.736]  It was a collection of kingdoms, just as the Austrian-Hungarian Empire was as well, but was then later fused together.
[00:07:53.117 --> 00:07:59.841]  The Knights Templar is one of the oldest continuing secret societies on the planet today.
[00:07:59.841 --> 00:08:07.285]  What were secret societies in ancient times are simply called intelligence agencies in modern times.
[00:08:07.285 --> 00:08:14.849]  But intelligence agencies themselves, operating in secret with unlimited budgets above the law, really just form gangs.
[00:08:15.669 --> 00:08:22.712]  Or in many cases, organized crime units, themselves fractured with different factions within.
[00:08:22.712 --> 00:08:27.395]  This type of government destroys open, free societies.
[00:08:27.395 --> 00:08:35.178]  And when unchecked, always grows like a cancer, until the body politic falls into third world slavery and serfdom.
[00:08:35.178 --> 00:08:39.821]  And the globalists know that, and are directing the planet towards the destruction of the nation state.
[00:08:40.481 --> 00:08:43.222]  They don't even want a giant super world government.
[00:08:43.222 --> 00:08:53.026]  They want a world regulatory system that enslaves the general public and then armored above the law city-states will rule all the subsections.
[00:08:53.026 --> 00:08:54.867]  You may have heard of this before.
[00:08:54.867 --> 00:08:57.568]  You see it in movies like Hunger Games.
[00:08:57.568 --> 00:09:01.009]  But Hunger Games is not inventing these ideas.
[00:09:01.009 --> 00:09:07.932]  It's simply compositing it into a science fiction projection or cosmology
[00:09:09.093 --> 00:09:11.815]  To begin to condition and direct the public.
[00:09:11.815 --> 00:09:28.287]  In my film Endgame 2.0 that was released on the internet to supplement the original film and DVD, we show the government documents with Dr. Michael Kaufman that are public, where the UN admits they want to return world government systems
[00:09:29.128 --> 00:09:37.611]  That were first being developed by ancient empires like the Romans, Babylonians and Egyptians to the planet on a planetary scale.
[00:09:37.611 --> 00:09:45.133]  And based it around paganism and occultism and even return human sacrifice.
[00:09:45.133 --> 00:09:47.154]  This is all public.
[00:09:47.154 --> 00:09:49.275]  It's all diabolical.
[00:09:49.275 --> 00:09:51.315]  And it must be opposed.
[00:09:51.315 --> 00:09:55.577]  If we submit to it, we are signing our own death warrants.
[00:09:56.775 --> 00:10:01.396]  The system can easily be defeated if we will admit what is being established.
[00:10:01.396 --> 00:10:08.917]  But for the last 50 years, as they constructed private corporate world government, the media has been telling us it doesn't exist.
[00:10:08.917 --> 00:10:15.138]  Now it exists, but they tell you that you'll be deplatformed, you'll be arrested, you'll be attacked, you'll be demonized.
[00:10:15.138 --> 00:10:19.459]  You'll be called anti-Semitic, if you talk about it.
[00:10:19.459 --> 00:10:24.100]  When Hitler himself created the brainchild that became the European Union.
[00:10:26.601 --> 00:10:28.202]  This is not a Nazi conspiracy.
[00:10:28.202 --> 00:10:29.563]  It's not a Jewish conspiracy.
[00:10:29.563 --> 00:10:32.124]  It's not a Vatican conspiracy.
[00:10:32.124 --> 00:10:34.265]  It is a corruption conspiracy.
[00:10:34.265 --> 00:10:38.468]  It is a conspiracy of Satanism, of the occult.
[00:10:38.468 --> 00:10:42.490]  And it works through all of these hidden organizations and hidden hands.
[00:10:42.490 --> 00:10:46.072]  It works through the occult, which means hidden.
[00:10:46.072 --> 00:10:50.154]  This is your History Lesson for Friday the 13th, 2019.
[00:10:50.154 --> 00:10:52.356]  I'm Alex Jones.
[00:10:52.356 --> 00:10:54.597]  Find more at Bann.Video.
[00:10:55.672 --> 00:10:57.894]  Welcome to the Alex Jones Show.
[00:10:57.894 --> 00:11:03.380]  I am Tom Pappert filling in for Alex today as he is off on a very important mission.
[00:11:03.380 --> 00:11:08.284]  You just heard the explainer for the significance of the day, Friday the 13th.
[00:11:08.284 --> 00:11:08.385]  And...
[00:11:11.147 --> 00:11:19.249]  Alex Jones in the previous segment gave a summary of the massive blow dealt to the globalists yesterday in the UK.
[00:11:19.249 --> 00:11:29.892]  The United Kingdom, Boris Johnson is reigning supreme in the single largest conservative victory the nation has seen since the days of Margaret Thatcher.
[00:11:29.892 --> 00:11:32.513]  It's truly unbelievable.
[00:11:32.513 --> 00:11:36.814]  Many, many, many, including Sky News, are crediting the Brexit party.
[00:11:36.814 --> 00:11:39.015]  That is, of course, Nigel Farage's party.
[00:11:39.475 --> 00:11:50.384]  For pushing it over the edge and making labor lose in the strongholds it has held in some cases for nearly 70 years.
[00:11:50.384 --> 00:11:57.570]  We've seen Jeremy Corbyn, who is of course the British Bernie Sanders, promising socialism.
[00:11:57.570 --> 00:12:00.812]  He doesn't even couch it, saying democratic socialism.
[00:12:00.812 --> 00:12:02.513]  It's just socialism in the UK.
[00:12:03.334 --> 00:12:08.678]  We've seen him now resign in disgrace after a crushing victory.
[00:12:08.678 --> 00:12:21.206]  This also comes after media all across the world, from Fox News to British media, has been suggesting that the Liberals, the Labour in the UK, were going to pull off an upset.
[00:12:21.206 --> 00:12:27.210]  And they were going to win, or at least make it close enough that we might just get that second referendum.
[00:12:27.210 --> 00:12:29.532]  Of course, none of that will happen now.
[00:12:29.532 --> 00:12:32.674]  It's over 300 seats for the Tories, for the Conservatives.
[00:12:33.354 --> 00:12:33.734]  Nothing.
[00:12:33.734 --> 00:12:36.616]  They're almost wiped off the map.
[00:12:36.616 --> 00:12:40.978]  It's reminiscent of 2016 here in the United States.
[00:12:40.978 --> 00:12:46.441]  President Trump, of course, is promising a tighter relationship than ever before with the UK.
[00:12:46.441 --> 00:12:53.304]  He says that it will be a very prosperous relationship with a trade deal favoring the UK and shunning the European Union.
[00:12:53.304 --> 00:12:55.626]  And of course, Boris Johnson is not perfect.
[00:12:56.226 --> 00:13:03.530]  He is a little bit of a old hat conservative, a George Bush conservative, a Mitt Romney conservative.
[00:13:03.530 --> 00:13:09.154]  But when the alternative is socialism, nationalizing industry,
[00:13:10.580 --> 00:13:15.106]  I'd say the British made a very, very good choice.
[00:13:15.106 --> 00:13:22.015]  In the second hour, we'll have a National File British contributor, Jack Hadfield.
[00:13:22.015 --> 00:13:23.838]  He's our correspondent across the pond.
[00:13:23.838 --> 00:13:26.461]  We'll have him on to explain the significance
[00:13:27.469 --> 00:13:27.829]  Of course.
[00:13:42.995 --> 00:13:43.475]  We're good to go.
[00:14:02.113 --> 00:14:06.897]  Today by going over some of this British news.
[00:14:06.897 --> 00:14:09.159]  This is from Infowars.com.
[00:14:09.159 --> 00:14:15.245]  Conservatives gain enough seats for the outright majority.
[00:14:15.245 --> 00:14:18.287]  363 seats with the Labour winning a paltry 203.
[00:14:18.287 --> 00:14:24.073]  Boris Johnson is now promising closure over Brexit.
[00:14:24.713 --> 00:14:32.594]  And he is going to promise to reinvigorate the NHS, that's of course Britain's National Socialist Health System.
[00:14:32.594 --> 00:14:43.797]  He's hoping to help Britain heal after what has been years, years now, of hatred and loathing, both sides hating each other.
[00:14:43.797 --> 00:14:50.958]  And I want to underscore, Corbyn, the socialist, the British Bernie Sanders, he was promising to everyone that should he win,
[00:14:51.869 --> 00:14:57.853]  There would be a second referendum, outright destroying democracy.
[00:14:57.853 --> 00:15:05.237]  If you don't vote the way the elite wants you to, well, you just keep voting until you get it right.
[00:15:05.237 --> 00:15:09.420]  So it is a massive, massive landslide in the United Kingdom.
[00:15:10.655 --> 00:15:19.559]  I think that the British are going to have a bright new future, and this is essentially a transitory government.
[00:15:19.559 --> 00:15:24.301]  Soon, we will likely see them go down the same path as the United States.
[00:15:24.301 --> 00:15:30.283]  We saw, of course, in the last election, the Brexit Party made unbelievable gains.
[00:15:30.283 --> 00:15:34.725]  They were able to acquiesce, to let the Tories, the Conservatives win.
[00:15:36.761 --> 00:15:42.066]  And now, we finally have a freer Great Britain.
[00:15:42.066 --> 00:15:45.909]  When we come back, I'm going to unveil the deal of the day.
[00:15:45.909 --> 00:15:50.753]  It's of course the 12 Days of Christmas at Infowarsstore.com.
[00:15:50.753 --> 00:15:52.695]  You are watching the Alex Jones Show.
[00:15:52.695 --> 00:15:56.038]  I'm Tom Papert and we'll be back right after this short break.
[00:15:58.203 --> 00:15:59.424]  Hi, I'm Dan Pilla.
[00:15:59.424 --> 00:16:03.345]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[00:16:03.345 --> 00:16:04.886]  I sued the IRS and won.
[00:16:04.886 --> 00:16:07.848]  I beat the IRS then, and I've been beating them ever since.
[00:16:07.848 --> 00:16:13.410]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[00:16:13.410 --> 00:16:14.611]  I can help you, too.
[00:16:14.611 --> 00:16:17.552]  If you owe taxes you can't pay, don't wait another day.
[00:16:17.552 --> 00:16:19.773]  There's no such thing as a hopeless tax case.
[00:16:19.773 --> 00:16:24.215]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[00:16:24.215 --> 00:16:26.556]  That's danpilla.com, danpilla.com.
[00:16:27.877 --> 00:16:31.740]  Most of you know that heart disease is the number one silent killer in the U.S.
[00:16:31.740 --> 00:16:36.724]  What if I told you for just $54.95 a month, you could fight against heart disease naturally?
[00:16:36.724 --> 00:16:41.567]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[00:16:41.567 --> 00:16:42.908]  Don't just take my word for it.
[00:16:42.908 --> 00:16:47.672]  Check out all of the success stories at hbextract.com or to order, call 866-295-5305.
[00:16:47.672 --> 00:16:47.892]  That's 866-295-5305.
[00:16:53.696 --> 00:16:55.316]  HBextract.com.
[00:16:55.316 --> 00:16:57.557]  Don't risk it when you can take charge of it.
[00:16:57.557 --> 00:17:02.118]  If you are trying to quit drinking or doing too many drugs, listen to me.
[00:17:02.118 --> 00:17:04.199]  You don't know me and we'll never meet.
[00:17:04.199 --> 00:17:05.939]  I had a problem like you once.
[00:17:05.939 --> 00:17:12.501]  I drank and used to party a little too much till it got out of control and almost ruined my life.
[00:17:12.501 --> 00:17:17.562]  I realized I needed help to fix my problem before it totally destroyed me.
[00:17:17.562 --> 00:17:22.263]  If you've tried to fix your drinking and drug problem and you know you can't do it alone,
[00:17:22.723 --> 00:17:25.824]  You need to call the National Treatment Advisors.
[00:17:25.824 --> 00:17:32.826]  They'll immerse you into a 30-day program to replace your old habits with new habits and totally change your life.
[00:17:32.826 --> 00:17:38.008]  And if you have PPO private health insurance, the entire program may be covered.
[00:17:38.008 --> 00:17:41.309]  Fix your problem right now before it gets any worse.
[00:17:41.309 --> 00:17:42.269]  Get clean.
[00:17:42.269 --> 00:17:44.090]  Call now and learn more.
[00:17:44.090 --> 00:17:44.130]  800-506-6740.
[00:17:48.131 --> 00:17:52.153]  800-506-6740.
[00:17:52.153 --> 00:17:53.074]  That's 800-506-6740.
[00:17:53.074 --> 00:18:04.140]  Driving into the operations center this morning, it just hit me like a ton of bricks.
[00:18:04.140 --> 00:18:08.182]  I need to reach directly out of the audience and just spell out the facts.
[00:18:08.182 --> 00:18:16.927]  When you spend your money at places like Dick's Sporting Goods, you're financing a group that gives huge amounts of money to gun control, disarming you and your family.
[00:18:17.567 --> 00:18:22.853]  When you go down the list and look at these companies like Walmart, did you know they're doing the same thing now?
[00:18:22.853 --> 00:18:31.523]  Did you know that almost every big box store, including Target, they're the worst, are actually funding the transgender movement targeting children?
[00:18:31.523 --> 00:18:34.006]  Do you know what Jeff Bezos and Amazon's up to?
[00:18:34.927 --> 00:18:37.288]  Ladies and gentlemen, it'll make your head spin.
[00:18:37.288 --> 00:18:40.929]  Why in the hell are we supporting these people?
[00:18:40.929 --> 00:18:48.251]  Why are you going to buy your Christmas presents for your family from these institutions that hate America and hate your guts?
[00:18:48.251 --> 00:18:51.792]  Do your shopping at infowarsstore.com and get great products.
[00:18:51.792 --> 00:18:56.893]  And then rest assured, you're funding the resistance, you're funding the voice of liberty in the face of tyranny.
[00:18:56.893 --> 00:18:58.374]  Please shop at infowarsstore.com.
[00:18:59.372 --> 00:19:00.293]  Andy in Florida.
[00:19:00.293 --> 00:19:00.873]  Thank you, Andy.
[00:19:00.873 --> 00:19:01.293]  Go ahead.
[00:19:01.293 --> 00:19:02.594]  Hey, Alex.
[00:19:02.594 --> 00:19:03.354]  I love you, man.
[00:19:03.354 --> 00:19:03.995]  We love you.
[00:19:03.995 --> 00:19:07.957]  Before I go ahead and talk about the topic at hand, I gotta talk about one of your products.
[00:19:07.957 --> 00:19:09.538]  A little bit about me.
[00:19:09.538 --> 00:19:10.138]  I'm 245 pounds.
[00:19:10.138 --> 00:19:13.140]  I work about 10 to 13 hours a day at UPS.
[00:19:13.140 --> 00:19:16.442]  And to make a long story short, I used to have a problem with Adderall.
[00:19:16.442 --> 00:19:20.925]  I do have ADHD, but I was taking Adderall for its energy-boosting properties.
[00:19:21.425 --> 00:19:21.785]  I think so.
[00:19:36.824 --> 00:19:38.465]  You're listening to the Alex Jones Show!
[00:20:15.174 --> 00:20:20.027]  Defending the Republic from enemies foreign and domestic.
[00:20:20.027 --> 00:20:21.531]  It's Alex Jones!
[00:20:23.476 --> 00:20:26.038]  Welcome back to the Alex Jones Show!
[00:20:26.038 --> 00:20:32.141]  I am Tom Pappert, Editor-in-Chief for National Plow, filling in for Alex today as he's off on a very important mission.
[00:20:32.141 --> 00:20:39.586]  We're going to continue up on the coverage of the devastating blow to the globalists that occurred yesterday in the United Kingdom.
[00:20:39.586 --> 00:20:44.969]  Boris Johnson's massive victory, the biggest since Margaret Thatcher.
[00:20:44.969 --> 00:20:50.672]  Labor in a stunning defeat, losing some strongholds they've held for nearly 70 years.
[00:20:52.153 --> 00:20:54.454]  Tell me if this sounds familiar.
[00:20:54.454 --> 00:20:58.855]  This is by Paul Joseph Watson at Infowars.com.
[00:20:58.855 --> 00:21:05.296]  Leftists plan to protest against democracy after conservatives win the UK election.
[00:21:05.296 --> 00:21:08.437]  They're saying, not my prime minister.
[00:21:08.437 --> 00:21:10.938]  Resist racist Johnson.
[00:21:11.838 --> 00:21:15.382]  It's almost like these leftists, they just hate all freedom.
[00:21:15.382 --> 00:21:16.743]  They hate all democracy.
[00:21:16.743 --> 00:21:19.686]  They hate all representative government worldwide.
[00:21:19.686 --> 00:21:26.434]  So long as they don't get their way, they're going to cry and bitch and moan like the spoiled children they are.
[00:21:26.954 --> 00:21:41.257]  The leftist Labour supporters immediately announced plans to protest the results of a Democratic election once again, writes PaulJosephWatsonInfoWars.com, after the Conservatives swept to a crushing victory in last night's UK election.
[00:21:41.257 --> 00:21:52.079]  Boris Johnson's Tories crushed Labour, led by Jeremy Corbyn, in a decisive repudiation of hard-left policies and a reassertion of the 2016 Brexit vote.
[00:21:52.079 --> 00:21:55.420]  By the way, folks, if you ever think things move slowly
[00:21:55.660 --> 00:21:57.261]  Here in the United States.
[00:21:57.261 --> 00:22:05.765]  Keep in mind that the British people voted for Brexit before we put Trump into office.
[00:22:05.765 --> 00:22:23.293]  Many people consider it to be the prelude to President Trump's victory, the massive vote for Brexit that saw the people of Great Britain, the people of the actual country vote to leave the fascistic, communistic union known as the European Union.
[00:22:24.093 --> 00:22:24.894]  Going on.
[00:22:24.894 --> 00:22:34.424]  Many labor supporters reacted with the usual flood of outright hysteria and emotional meltdowns, but some vowed to protest the result.
[00:22:34.424 --> 00:22:41.592]  An event hosted by Stand Up to Racism will see protesters gather at Downing Street today at 5 p.m.
[00:22:41.592 --> 00:22:42.313]  British time.
[00:22:43.374 --> 00:22:48.517]  For a not-my-prime-minister rally.
[00:22:48.517 --> 00:22:54.800]  I can't wait to see the British version of the leftist hysterics here in the United States.
[00:22:54.800 --> 00:22:58.142]  Maybe they'll get one screaming at the sky, NO!
[00:22:58.142 --> 00:23:01.024]  That would certainly be interesting, and very familiar.
[00:23:01.969 --> 00:23:13.656]  In other words, just like every other time in recent years, notes Paul, instead of taking their defeat gracefully and using it to facilitate a moment of reflection, the left are just going to continue their prolonged hissy fit.
[00:23:13.656 --> 00:23:22.141]  Of course, there's another group holding a demonstration in Glasgow, Scotland, who they claim is not fit to represent a multicultural society.
[00:23:23.427 --> 00:23:24.868]  Isn't multiculturalism grand?
[00:23:24.868 --> 00:23:28.371]  I mean, that's kind of what the Brexit vote was about.
[00:23:28.371 --> 00:23:31.894]  Control immigration, control who is coming into the country.
[00:23:31.894 --> 00:23:35.237]  This is part of the problem with socialized healthcare as well.
[00:23:35.237 --> 00:23:50.751]  So they have this socialized healthcare system, but then they have something called healthcare tourism, where if you are from Iraq, or Afghanistan, or anywhere, and you go to the United Kingdom, and you say, have stage 2 cancer,
[00:23:51.715 --> 00:24:01.342]  Well, the British health care system, the NHS, the socialized medicine of the Brits, they are obliged to help you.
[00:24:01.342 --> 00:24:17.153]  So you can set foot on British soil and immediately get hundreds of thousands of pounds in health care provided to you at the leisure, provided to you at the cost of the British taxpayers.
[00:24:17.153 --> 00:24:19.555]  Is there any wonder these people voted for Brexit?
[00:24:21.667 --> 00:24:32.715]  Going on, the fact they're literally protesting against the outcome of a democratic election once again underscores how the left has been taken over by an ugly authoritarian mob.
[00:24:32.715 --> 00:24:36.278]  And I would add to what Paul wrote, an authoritarian mob of children.
[00:24:37.076 --> 00:24:42.159]  Some of which may be in their 30s, 40s, 50s, 60s, but children nonetheless.
[00:24:42.159 --> 00:24:54.846]  Meanwhile, analysts are pointing out the last night's result is yet another indication that the populist wave, which swept Europe, and I would add the globe, in 2016, is not stopping any time soon.
[00:24:54.846 --> 00:25:04.191]  Now it will be down to people like Farage and the Brexit Party to ensure the Conservatives follow through on their mandate and get Brexit done.
[00:25:04.191 --> 00:25:05.812]  And as I said in the last segment,
[00:25:07.242 --> 00:25:16.247]  Many people are crediting the Brexit Party, that is of course the brand new political party started by Nigel Farage, for making this happen.
[00:25:16.247 --> 00:25:21.789]  There are a large number of people who would never vote for Labour.
[00:25:21.789 --> 00:25:24.471]  But they would also never vote for the Conservatives.
[00:25:25.339 --> 00:25:29.706]  Conservatives, of course, turned a blind eye to massive pedophilia scandals.
[00:25:29.706 --> 00:25:40.082]  They had the disgusting and useless Theresa May, who sat on Brexit for years and did nothing but bow to the demands of the European Union.
[00:25:42.389 --> 00:25:45.210]  So most folks, a lot of folks, were fed up with them.
[00:25:45.210 --> 00:25:51.094]  So if they wouldn't vote for the conservatives outright, many saw the Brexit Party as a happy alternative.
[00:25:51.094 --> 00:25:59.578]  These could be liberals, or at least classical liberals, who wanted to see Brexit done, but could not see themselves voting for conservatives.
[00:25:59.578 --> 00:26:03.120]  So again, Brexit Party Nigel Farage is being credited greatly.
[00:26:03.760 --> 00:26:09.022]  Now this is another fun one by Paul Joseph Watson, Infowars.com.
[00:26:09.022 --> 00:26:16.425]  Left-wing newspaper advises people, quote, how to leave the United Kingdom after election loss.
[00:26:16.425 --> 00:26:18.866]  Remember, here in the United States, it was Canada.
[00:26:18.866 --> 00:26:20.127]  They were all going to go to Canada.
[00:26:20.127 --> 00:26:24.128]  I don't think many people have actually left for Canada just yet.
[00:26:24.128 --> 00:26:25.369]  I could be wrong.
[00:26:25.369 --> 00:26:27.470]  Let's see where they're going to go in the UK.
[00:26:28.695 --> 00:26:35.886]  Boris Johnson's Conservative Party swept to victory over Labour, ran hard, left manifesto under their leader Corbyn.
[00:26:35.886 --> 00:26:43.797]  Shortly after the results of an exit poll were made public showing the Conservatives would win a large majority, some leftists on Twitter began threatening to leave the country.
[00:26:44.418 --> 00:26:57.025]  The Independent article asserted that some people of color were considering leaving the UK if the Tories retained power, quote, other than just packing possessions, kissing loved ones goodbye, and boarding international transport.
[00:26:57.025 --> 00:27:04.749]  How do you actually leave the country, asked the piece, before giving advice on how people need to settle their tax affairs before they move abroad.
[00:27:06.027 --> 00:27:13.711]  I really don't think anybody's going to be leaving the United Kingdom, especially not now, as it is once again on the path to prosperity.
