[00:00.000 --> 00:27.000]  Info wars, tomorrow's news, today.
[03:00.000 --> 03:03.000]  This is a guy that said right after he got elected a few years ago,
[03:03.000 --> 03:06.000]  the first time he stole the last election evidence of overwhelming,
[03:06.000 --> 03:08.000]  that he wanted a dictatorship like China,
[03:08.000 --> 03:10.000]  and that's what he admires.
[03:10.000 --> 03:14.000]  He's made all these other statements about how you shouldn't have free speech.
[03:14.000 --> 03:21.000]  And so, the long, not dark night for Canada begins.
[03:21.000 --> 03:24.000]  But even people that I've known for decades,
[03:24.000 --> 03:27.000]  that I would call liberals 20 years ago,
[03:27.000 --> 03:31.000]  like Joe Rogan, are now 100% pro-second amendment,
[03:31.000 --> 03:34.000]  and they get that when you take the guns from the general public,
[03:34.000 --> 03:37.000]  only the state and the criminals have them,
[03:37.000 --> 03:40.000]  and horrors invariably follow.
[03:40.000 --> 03:43.000]  Most of the crime in this country is in Democrat-run blue cities.
[03:43.000 --> 03:47.000]  We know it's three to five times on average any other area.
[03:47.000 --> 03:49.000]  That's the same thing in Canada.
[03:49.000 --> 03:51.000]  In the cities, you have a bunch of disarmed sheep
[03:51.000 --> 03:54.000]  and criminals running around feeding on them,
[03:54.000 --> 03:57.000]  and the rural areas almost no crime because people are still armed.
[03:57.000 --> 04:00.000]  But not for long. They follow an exact formula.
[04:00.000 --> 04:05.000]  Let's go out to break with Joe Rogan laying out the basic facts we all know.
[04:05.000 --> 04:07.000]  I wrote this thing once,
[04:07.000 --> 04:11.000]  so this country has a mental health problem disguised as a gun problem.
[04:11.000 --> 04:13.000]  And that's what it is.
[04:13.000 --> 04:15.000]  There's so many guns.
[04:15.000 --> 04:17.000]  There's more guns than there are people.
[04:17.000 --> 04:19.000]  I don't think it's a gun situation,
[04:19.000 --> 04:22.000]  and I don't think you can change the fact that there's...
[04:22.000 --> 04:24.000]  And I don't think it's wise to take the guns away from the people
[04:24.000 --> 04:26.000]  and leave all the power to the government.
[04:26.000 --> 04:29.000]  We see how they are even with an armed populace.
[04:29.000 --> 04:34.000]  They still have a tendency towards totalitarianism,
[04:34.000 --> 04:37.000]  and the more increased power and control you have over people,
[04:37.000 --> 04:39.000]  the easier it is for them to do what they do.
[04:39.000 --> 04:42.000]  And there's a natural inclination when you are a person in power
[04:42.000 --> 04:45.000]  to try to hold more power and acquire more power.
[04:45.000 --> 04:49.000]  And there's never an inclination to give more power back to the people,
[04:49.000 --> 04:51.000]  to give more freedoms back to the people.
[04:51.000 --> 04:54.000]  Freedom's laws are rarely regained.
[04:54.000 --> 04:57.000]  Perfectly said, common sense, and it's spreading fast.
[04:57.000 --> 04:59.000]  Stay with us.
[05:00.000 --> 05:04.000]  Ladies and gentlemen, there are a lot of natural compounds out there
[05:04.000 --> 05:09.000]  that turbocharge and boost our stamina, our energy, our libido
[05:09.000 --> 05:11.000]  that are also amazing pre- or post-workouts.
[05:11.000 --> 05:14.000]  And we went out and looked at the top brands, the top reviews,
[05:14.000 --> 05:16.000]  and came out with alpha power.
[05:16.000 --> 05:20.000]  Now, it's so hard to source good, clean herbs like we have in this
[05:20.000 --> 05:23.000]  that it's been sold out for more than six months,
[05:23.000 --> 05:28.000]  but now alpha power is back in stock at infowarstore.com at 40% off.
[05:28.000 --> 05:33.000]  Go to infowarstore.com and read about these compounds and ingredients for yourself
[05:33.000 --> 05:35.000]  and then try it for yourself.
[05:35.000 --> 05:39.000]  Now, the formula is made for men, but it does amazing things for women as well.
[05:39.000 --> 05:42.000]  Find out what just one of the ingredients does,
[05:42.000 --> 05:45.000]  LJ100 and then go on from there.
[05:45.000 --> 05:48.000]  Alpha power, exclusively available right now,
[05:48.000 --> 05:52.000]  40% off at infowarstore.com and it funds the info war.
[05:52.000 --> 05:56.000]  You are really missing out if you don't experience what alpha power does.
[05:56.000 --> 06:04.000]  It has improved my life and so many others, just incredible levels.
[06:27.000 --> 06:34.000]  Trudeau's father, who was also the leader of Canada at one point,
[06:34.000 --> 06:39.000]  said that he admired Trudeau Castro and Mao Zedong
[06:39.000 --> 06:43.000]  and traveled there to be taught at the knee of Mao Zedong.
[06:43.000 --> 06:48.000]  And his son, when he was first getting elected, he clearly stole the last election.
[06:48.000 --> 06:53.000]  Trudeau said that he admires dictatorship in government.
[06:53.000 --> 06:56.000]  When asked, what do you admire most?
[06:56.000 --> 07:02.000]  He wasn't joking, he said, I admire China's basic dictatorship
[07:02.000 --> 07:07.000]  and that's why you see Canada mirroring much of what Communist China has done
[07:07.000 --> 07:10.000]  in the last 30 months with the whole COVID power grab,
[07:10.000 --> 07:12.000]  working through the World Economic Forum.
[07:12.000 --> 07:15.000]  And that's what's most important.
[07:15.000 --> 07:19.000]  Klaus Schwab has openly said, we've played the clips here,
[07:19.000 --> 07:28.000]  that Trudeau is the model of the World Economic Forum's, quote,
[07:28.000 --> 07:36.000]  penetration of governments and that they control half the cabinets of the world's governments.
[07:36.000 --> 07:41.000]  And then in some cases, even more, where they totally control it,
[07:41.000 --> 07:47.000]  in the case of the Canadian government.
[07:47.000 --> 07:55.000]  The deputy prime minister is the same lady that's on the board of the World Economic Forum
[07:55.000 --> 07:59.000]  and has been announcing plans for censorship, gun confiscation, you name it,
[07:59.000 --> 08:02.000]  and that's why Trudeau has now come out and said,
[08:02.000 --> 08:12.000]  we're freezing all handgun sales and all sales of firearms that can hold more than five rounds of ammunition.
[08:12.000 --> 08:17.000]  That's the exact blueprint of the UK 30 years ago, taking the guns,
[08:17.000 --> 08:22.000]  the exact blueprint of Australia 20 years ago and New Zealand 20 years ago, taking the guns.
[08:22.000 --> 08:27.000]  First, they ban the sale, then they register everything,
[08:27.000 --> 08:33.000]  then they ban everything down to single shot rifles that you've got to have special licenses for
[08:33.000 --> 08:36.000]  if you live on a farm.
[08:36.000 --> 08:42.000]  Of course, Mexico has a crime rate three to five times or even higher in some areas in the US.
[08:42.000 --> 08:46.000]  They have a total gun ban for their citizens, though their citizens still secretly own guns.
[08:46.000 --> 08:50.000]  Those are some of the only areas that are pretty low in crimes and rural areas
[08:50.000 --> 08:57.000]  where the local farmers ban together and stand up against the cartels and the corrupt governments.
[08:57.000 --> 09:06.000]  So it's here and ghostguns.com on Twitter put together a nice little boil down, mass shootings are tragedies.
[09:06.000 --> 09:10.000]  Do not fall for their, quote, solutions.
[09:10.000 --> 09:15.000]  Number of people killed by gun violence, Virginia Tech 33.
[09:15.000 --> 09:21.000]  Number killed by communist violence after gun confiscation in China, 65 million.
[09:21.000 --> 09:27.000]  Sandy Hook 28, Russia after government confiscates guns 25 million.
[09:27.000 --> 09:32.000]  Yuval Day 22, Cambodia 2 million.
[09:32.000 --> 09:36.000]  UT Tower 18, North Korea 2 million.
[09:36.000 --> 09:40.000]  Parkland 17, Ethiopia 1.7 million.
[09:40.000 --> 09:48.000]  Columbia, Columbine 15, Afghanistan 1.5 million.
[09:48.000 --> 09:53.000]  Santa Fe 10, Eastern Block 1 million.
[09:53.000 --> 09:58.000]  And it goes on with what happens after the guns are confiscated.
[09:58.000 --> 10:04.000]  And that is a very conservative analysis of this, but it's true.
[10:04.000 --> 10:10.000]  And that's exactly what Joe Rogan and myself and anybody else that's being honest is saying,
[10:10.000 --> 10:15.000]  is that you have a corrupt system that wants to defund the police, that wants to take your guns,
[10:15.000 --> 10:19.000]  while they have security out to yin-yang and own guns themselves.
[10:19.000 --> 10:21.000]  This is their desire for tyranny.
[10:21.000 --> 10:26.000]  And remember, Trudeau said, you're not allowed to have your protest, they're terrorists.
[10:26.000 --> 10:32.000]  And he made all these statements about how he's signing everybody on to agenda 2030 to cut off the carbon.
[10:32.000 --> 10:36.000]  And he made all these announcements about you don't own your body and we're going to make you take these shots.
[10:36.000 --> 10:43.000]  And wouldn't let Canadians travel outside of their country even if they had, had the shots that don't work.
[10:43.000 --> 10:46.000]  And then his basic dictatorship comments.
[10:46.000 --> 10:53.000]  They're trying to find it, but we played a compilation back during the whole trucker strike that just had some of the insane things.
[10:53.000 --> 11:01.000]  This guy had to say, but you ask, why do they sound like a cartoon character from a cartoon depicting a dictator?
[11:01.000 --> 11:03.000]  Why does this read like 1984?
[11:03.000 --> 11:10.000]  Because it's happened lots of other times in history and tyrannies are more common than free nations.
[11:10.000 --> 11:13.000]  That's why America was so special.
[11:13.000 --> 11:19.000]  People came here, everybody else in the world lusted after freedom because they never had a shot at it.
[11:19.000 --> 11:27.000]  No economic freedom, no freedom of mobility, no freedom to choose their own career, no freedom to defend themselves.
[11:27.000 --> 11:35.000]  A corrupt bureaucracies ruling over the people, feudalism.
[11:35.000 --> 11:46.000]  And now that entire system that our ancestors have been fighting for, Europeans particularly, since Magna Carta in 1215,
[11:46.000 --> 11:52.000]  and common law paid for in blood so that you would have basic rights,
[11:52.000 --> 12:01.000]  is all being flushed down the toilet very quickly and rights taken are seldom regained or returned.
[12:01.000 --> 12:08.000]  That is a well-known maxim.
[12:08.000 --> 12:18.000]  Rights lost are seldom regained and we have a racing to the finish line by these tyrants.
[12:18.000 --> 12:26.000]  A racing to the finish line to bring in a world ID that will track and control and monitor and tell you what you can buy
[12:26.000 --> 12:32.000]  and what you can't buy with programmable money and a social credit score and a universal basic income
[12:32.000 --> 12:34.000]  because we're being made obsolete.
[12:34.000 --> 12:42.000]  And they admit the plan is to lock you in your house and make you live and work through the metaverse.
[12:42.000 --> 12:49.000]  They're pushing humans out of the workplace to bring in robots for control, not as an innovation.
[12:49.000 --> 12:53.000]  Here's some of what the dictator, because he clearly stole the election up there,
[12:53.000 --> 12:57.000]  probably got elected the first time, but the evidence overwhelming stole the second one.
[12:57.000 --> 13:02.000]  That snap election last year during the whole quote pandemic, the pandemic.
[13:02.000 --> 13:14.000]  So here's some of the dictator to the north.
[13:14.000 --> 13:29.000]  The small fringe minority of people who are on their way to Ottawa or who are holding unacceptable views that they're expressing
[13:29.000 --> 13:35.000]  do not represent the views of Canadians who have been there for each other,
[13:35.000 --> 13:45.000]  who know that following the science and stepping up to protect each other is the best way to continue to ensure our freedoms,
[13:45.000 --> 13:47.000]  our rights, our values as a country.
[13:47.000 --> 13:58.000]  We are not intimidated by those who hurl insults and abuse at small business workers and steal food from the homeless.
[13:58.000 --> 14:11.000]  We won't give in to those who fly racist flags. We won't cave to those who engage in vandalism or dishonor the memory of our veterans.
[14:11.000 --> 14:15.000]  So to those responsible for this behavior, it needs to stop.
[14:15.000 --> 14:29.000]  There's a level of admiration I actually have for China, because their basic dictatorship is allowing them to actually turn their economy around on a dime
[14:29.000 --> 14:33.000]  and say, we need to go green as fast as we need to start investing in solar.
[14:33.000 --> 14:40.000]  I mean, there is a flexibility that I know Stephen Harper must dream about of having a dictatorship that he could do everything he wanted.
[14:40.000 --> 14:42.000]  That I find quite interesting.
[14:42.000 --> 14:51.000]  Regardless of the fact that we are attacking your fundamental rights or limiting your fundamental rights,
[14:51.000 --> 14:56.000]  and the charter says that we're wrong, we're still going to go ahead and do with it.
[14:56.000 --> 15:08.000]  The federal government has invoked the Emergencies Act to supplement provincial and territorial capacity to address the blockades and occupations.
[15:08.000 --> 15:15.000]  We went after the funding. Our efforts combined with the city's efforts eliminated the GoFundMe.
[15:15.000 --> 15:19.000]  Ten million dollars are no longer accessible to the demonstrators.
[15:19.000 --> 15:29.000]  There are other funding avenues that we continue to aggressively go after through intelligence, information, coordination with financial institutions, and all three levels of government.
[15:29.000 --> 15:42.000]  We are broadening the scope of Canada's anti-money laundering and terrorist financing rules so that they cover crowdfunding platforms and the payment service providers they use.
[15:42.000 --> 15:47.000]  We will be relentless in pursuing the funding that has enabled this demonstration to continue to this point.
[15:47.000 --> 15:56.000]  These changes cover all forms of transactions, including digital assets such as cryptocurrencies.
[15:56.000 --> 15:59.000]  I want to be very clear.
[16:26.000 --> 16:31.000]  FreeWorldOutlet.com is amazing. We're partnered with them.
[16:31.000 --> 16:36.000]  And things like DNA Force Plus that have been sold out at InfoWare Store is available there.
[16:36.000 --> 16:43.000]  Things like X2 being sold at full price, 40% off at FreeWorldOutlet.com, and so much more.
[16:43.000 --> 16:47.000]  Here's some of the others. Knockout Sleep Support, 50% off. Brain Force Plus, 50% off.
[16:47.000 --> 16:57.000]  Ultimate Brone Broth, 50% off. And so many other specials you won't find anywhere else, but FreeWorldOutlet.com.
[16:57.000 --> 17:20.000]  We'll be here while getting great products.
[17:28.000 --> 17:32.000]  The Red Thunderbolt and, again, on the back, a big bolt, InfoWars.com.
[17:32.000 --> 17:40.000]  Exercise your First Amendment. Don't let the leftist and the globalist bully silence you and fund the InfoWare at the same time.
[17:40.000 --> 17:47.000]  There is not a more politically incorrect shirt that sends a stronger message of freedom, resistance to World Order than the Alex Jones was right shirt,
[17:47.000 --> 17:53.000]  exclusively available at InfoWareStore.com. And, again, this shirt is limited edition as well.
[17:53.000 --> 17:58.000]  We're doing one more run, and then no more. InfoWarsStore.com. Get yours today.
[18:23.000 --> 18:35.000]  Specifically designed for electronic devices, carried in unsecured locations to instantly block all wireless signals and protect them from remote wiping, tracking, and tampering.
[18:35.000 --> 18:47.000]  Redux is dedicated to producing and selling cost-effective signature reduction products for professionals needing to secure devices from wireless threats and more.
[18:47.000 --> 18:59.000]  So check out Redux to instantly block cellular Wi-Fi, Bluetooth, RFID, camera, EMP, weather, and even GPS today.
[19:18.000 --> 19:26.000]  Hey, I'm in my 60s, and I did the work of 25, 30-year-olds, and I worked them into the ground, and you wanted to why?
[19:26.000 --> 19:33.000]  And I've tested this, and I've taken your B12, and let me tell you, when I don't take it, I pay a price. I really do.
[19:33.000 --> 19:43.000]  I take that B12, and I'm electric, man. I can run 10 miles. I do some pretty heavy work with a highway department, and my friends will attest to the fact that, yeah,
[19:43.000 --> 19:51.000]  for a guy in his 60s, you know, pushing 70, and I'm not just blowing smoke here. The B12 saves my life.
[20:13.000 --> 20:35.000]  It's here. We all live to see it. In the year 2022, racing towards 2030, the New World Order's agenda to end free societies worldwide and establish a casual society worldwide dictatorship
[20:35.000 --> 20:47.000]  to carry out the forced depopulation of 90 percent, and those that live will be forced to become cyborg transhumanists in the official statements by the Bilderberg Group's public spokesperson,
[20:47.000 --> 21:02.000]  Klaus Schwab and his high priest, Yuval Harari. Unbelievable. Tredot, and we're going to play the clip coming up next segment, said that he wants a dictatorship,
[21:02.000 --> 21:16.000]  and Klaus Schwab said, we'll play that clip, that Tredot, Justin Tredot, his father admired dictators, and he says he admires dictatorships and basic dictatorships,
[21:16.000 --> 21:25.000]  is now moving to ban the sale of any type of semi-automatic or handgun, and then of course confiscate is the next phase.
[21:25.000 --> 21:32.000]  It's an exact formula that they have followed in other Commonwealth countries around the world, and Canada is not really independent.
[21:32.000 --> 21:45.000]  It's under the Governor General of the British Empire. Incredible information to be living in these days, and here are two extremely important graphs that I'll describe.
[21:45.000 --> 21:58.000]  For radio listeners, TV viewers can see these. Figure one, this is from the federal government's own statistics, is the total amount of overdose deaths,
[21:58.000 --> 22:11.000]  and of course they're a lot higher than this, not all of them get reported, but you can see starting in 1999, it was 18,000 steadily climbing as prescription illegal drugs both flood,
[22:11.000 --> 22:23.000]  and by the year 2020, we haven't gotten numbers in about two years yet, it's at 91,000, the latest numbers just came out, it's over 110,000 a year.
[22:23.000 --> 22:37.000]  So 110,000 in 2021, 91,799 in 2020, quite the acceleration straight up.
[22:37.000 --> 22:56.000]  Now let's compare that to mass shooting deaths. The lowest year was 2002, basically zero, it says here on the graph, from the FBI's own numbers.
[22:56.000 --> 23:12.000]  The worst year was Vegas, you can see that at 100 and 18 people, you can see as it goes then off the graph there.
[23:12.000 --> 23:36.000]  So 118 people, 118 people, humans, versus over 100,000 people.
[23:36.000 --> 23:46.000]  In the year 2021, we don't have numbers obviously for this year yet.
[23:46.000 --> 23:53.000]  So what's bigger, what's bigger, drug overdoses or mass shootings?
[23:53.000 --> 24:11.000]  But I use this analogy because it's the perfect one, Jaws came out in 1972 and for five years straight, it cut the amount of people on the east and west coast going and staying in little hotels and beach houses to go fishing and swimming
[24:11.000 --> 24:21.000]  because people saw Jaws, made by Steven Spielberg, great movie, totally unrealistic, and they thought that Jaws would eat them and kill them.
[24:21.000 --> 24:31.000]  So they put national ads out, you can type it into Google and click images, ads telling people it's safe to go to the beach that sharks won't eat them.
[24:31.000 --> 24:38.000]  And they would show the statistics that oh, only eight people died in the world of great white attacks.
[24:38.000 --> 24:42.000]  They would give the number, the average is about 12 a year.
[24:42.000 --> 24:46.000]  They'd say it's safe, please come back to the beach.
[24:46.000 --> 24:54.000]  While I'm not lessening the poor dead children and the evil act that happened, one child being executed for no reason is abhorrent.
[24:54.000 --> 25:12.000]  But the worst year in U.S. history of mass, senseless shootings is 118 versus 100 plus thousand for drug overdoses and it's only climbing.
[25:12.000 --> 25:16.000]  Think about that.
[25:16.000 --> 25:25.000]  Think about that long and hard and let that sink in and realize how nonsensical all of this is.
[25:25.000 --> 25:40.000]  And ask yourselves why we are so nonsensical and how we've been trained to be so vapid and shallow that all over the news we're told in children's science shows
[25:40.000 --> 25:46.000]  say there's no difference between men and women and we have the same chromosomes, which isn't true,
[25:46.000 --> 25:53.000]  and that men can have babies and that oh, two women got pregnant from another woman in a jail or a prison
[25:53.000 --> 25:56.000]  or five women got pregnant from another woman.
[25:56.000 --> 25:59.000]  It is the murder of logic.
[25:59.000 --> 26:07.000]  It is the murder of common sense and it's the same reason that many beach towns
[26:07.000 --> 26:14.000]  for the years after, in fact, they never fully recovered.
[26:14.000 --> 26:26.000]  It's the reason so many beach towns went bankrupt because of one Hollywood movie and the copycat movies that got made.
[26:26.000 --> 26:30.000]  That's the same thing with these mass shootings.
[26:30.000 --> 26:37.000]  They probably made what, 20 movies after Jaws? They made four or five Jaws? They made a bunch of others?
[26:37.000 --> 26:48.000]  Or piranhas are eating people and everything else and folks stop swimming in the ocean because they thought Jaws was going to eat them
[26:48.000 --> 26:50.000]  and it's the same thing here.
[26:50.000 --> 26:56.000]  And then the more security and the more police and the more everything and then still it happens because the media hypes it
[26:56.000 --> 27:01.000]  and that's why it's going up. That's why mass shootings are going up.
[27:01.000 --> 27:08.000]  Still incredibly rare, but the more they hype them, the same way you can hype people to not swim or go to the beach
[27:08.000 --> 27:17.000]  because you're scared of Jaws, even most adults I know, I'll say, hey, let's swim out to that buoy, 200 yards.
[27:17.000 --> 27:26.000]  Oh, I don't want to do that. They're the sharks.
[27:26.000 --> 27:32.000]  And then of course there's something kills way more than drug overdoses.
[27:32.000 --> 27:39.000]  It's estimated that a quarter million people die a year of hospital infections alone.
[27:39.000 --> 27:49.000]  And then you add hospital mistakes. It's another 80, 90,000. You're getting up there close to 400,000 deaths.
[27:49.000 --> 27:56.000]  Oh, what about automobile accidents, hundreds of thousands a year? Do we need to ban cars because it's a dangerous thing?
[27:56.000 --> 28:02.000]  Living is dangerous and the nanny state wants to lock you in your house in the metaverse.
[28:02.000 --> 28:09.000]  The World Economic Forum announced it to lower your carbon footprint so that clean robots can live your life for you
[28:09.000 --> 28:17.000]  and so you won't even know how to go even buy your own groceries, much less grow your own food.
[28:17.000 --> 28:23.000]  This is all part of the defanging and the domestication of the people of the world
[28:23.000 --> 28:28.000]  so that we will not resist while we are forcibly depopulated.
[28:28.000 --> 28:32.000]  And that, my friends, is the rest of the story. We're going to come back.
[28:32.000 --> 28:34.000]  More on the Canadian gun ban.
[28:34.000 --> 28:40.000]  Biden has let slip their plan for guns here, banning the ammunition in calibers.
[28:40.000 --> 28:47.000]  Not just guns now. It's all coming up on this special emergency transmission.
[28:47.000 --> 28:55.000]  The last day of May, 2022. Stay with us and share the links. Band.video. Band.video.
[28:55.000 --> 28:59.000]  Newswars.com
[29:26.000 --> 29:34.000]  Here in America along with the imagery of a black star and cannon in the flag used by Texans during the state's Revolution against Mexico.
[29:34.000 --> 29:38.000]  Both sides of the coin depict these historical uses of the phrase.
[29:38.000 --> 29:43.000]  With one side having a rendition of a Spartan helmet and the inscription of come and take it
[29:43.000 --> 29:48.000]  and the reverse side having a rendition of the cannon and the inscription free men bear arms.
[29:48.000 --> 29:59.000]  Go to 1776coin.com today to secure your founding member coin. Hurry before they're gone as there will only be 10,000 in existence.
[30:19.000 --> 30:29.000]  For those of you who want to give us a straight donation so we get almost 100% of the money to fund our operation during this critical time
[30:29.000 --> 30:36.000]  go to infowarstore.com and right at the top you'll see a link to make a straight donation.
[30:36.000 --> 30:42.000]  A one-time donation of $5, $10, $50 or a recurring donation you can cancel anytime.
[30:42.000 --> 30:47.000]  I want to thank all of you that have donated. I want to encourage those of you out there that want to support freedom
[30:47.000 --> 30:52.000]  and action now and be part of the global awakening, the new renaissance that's countering the great reset
[30:52.000 --> 30:57.000]  by going to infowarstore.com and clicking on the donate button and giving today.
[30:57.000 --> 31:00.000]  Thank you so much for your support. Please take action.
[31:00.000 --> 31:06.000]  Info Wars has made history. You have made history in your support of Info Wars.
[31:06.000 --> 31:12.000]  And one of the biggest tools we've had to circumvent and override the sensors has been Patriot Apparel
[31:12.000 --> 31:18.000]  so we can identify each other so we can spread the word and so we can push people to websites like InfoWars.com
[31:18.000 --> 31:21.000]  so they can understand the globalist plan and how to stop it.
[31:21.000 --> 31:25.000]  Now, ladies and gentlemen, two months ago we announced we're blowing out of all of our designs of t-shirts
[31:25.000 --> 31:29.000]  some of which go back more than 25 years. All these shirts are limited edition.
[31:29.000 --> 31:34.000]  They are about to be history and will only exist in your closet, your drawer or your wardrobe.
[31:34.000 --> 31:38.000]  So, there's only 15,000 shirts of 60 plus thousand left.
[31:38.000 --> 31:45.000]  In a couple weeks they'll all be gone and they'll be history. We're selling them all at cost at infowarstore.com.
[31:45.000 --> 31:51.000]  So, thank you all for your support. Please visit infowarstore.com and get one of these historic shirts,
[31:51.000 --> 31:56.000]  hoodies, long sleeves, ball caps, you name it, while you still can. I want to thank you all for your support.
[31:56.000 --> 32:09.000]  infowarstore.com.
[32:26.000 --> 32:41.000]  So, thank you all for your support. Please visit infowarstore.com.
[32:56.000 --> 33:01.000]  So, thank you all for watching until they're gone.
[33:26.000 --> 33:35.000]  I have to say, when I mentioned our names like Mrs. Merkel, even Vladimir Putin and so on,
[33:35.000 --> 33:40.000]  they all have been young global leaders of the World Economic Forum.
[33:40.000 --> 33:48.000]  But what we are very proud of now is the young generation like Prime Minister Trudeau,
[33:48.000 --> 33:55.000]  President of Argentina and so on, that we penetrate the cabinets.
[33:55.000 --> 34:07.000]  So, yesterday I was at a reception for Prime Minister Trudeau and I would know that half of this cabinet
[34:07.000 --> 34:15.000]  or even more half of this cabinet are for our actually young global leaders of the World Economic Forum.
[34:15.000 --> 34:21.000]  And that's true in Argentina as well.
[34:21.000 --> 34:28.000]  It's true in Argentina and it's true in France. No, I may be the President who is a young global leader,
[34:28.000 --> 34:34.000]  but what is important for me?
[34:34.000 --> 34:44.000]  And last Monday, from Geneva, Switzerland, the newly minted leader of the UN, Klaus Schwab, under treaty,
[34:44.000 --> 34:49.000]  as the two organizations publicly merged, same globalists created both organizations,
[34:49.000 --> 34:56.000]  announced that they control the world and they control your governments and Klaus Schwab is on record.
[34:56.000 --> 35:02.000]  It's even on his Wikipedia page with a link to his own site saying they don't believe in democracy.
[35:02.000 --> 35:08.000]  They don't believe in people running their own countries, that they don't believe the stakeholders should be in control.
[35:08.000 --> 35:12.000]  That means a corporate dictatorship.
[35:12.000 --> 35:18.000]  It's so surreal to sit here and watch this authoritarian transformation
[35:18.000 --> 35:25.000]  where corporate media defend it and to see classical so-called liberals become such fascist.
[35:25.000 --> 35:31.000]  But they're being paid to do so. The New World Order is making its big move.
[35:31.000 --> 35:36.000]  I want to show you in a moment a clip from Biden.
[35:36.000 --> 35:42.000]  Yeah, there it is. We capture the democratic institutions and structures.
[35:42.000 --> 35:46.000]  We capture them. We control them.
[35:46.000 --> 35:53.000]  The people will have no say, no free will. You want to hear the clips again?
[35:53.000 --> 35:57.000]  You do not own your body. We do. We will put chips in you.
[35:57.000 --> 36:03.000]  You will live in men of us not to leave home. These are quotes.
[36:03.000 --> 36:12.000]  Outrageously evil, outrageously, fabulously over the top dangerous.
[36:12.000 --> 36:18.000]  And now their minion, Justin Trudeau, who says he admires dictatorships
[36:18.000 --> 36:24.000]  and wants a dictatorship for Canada and who said people that hold unacceptable views,
[36:24.000 --> 36:28.000]  that don't want lockdowns, you will be arrested.
[36:28.000 --> 36:37.000]  And are we surprised that Pretty Boy is following the WEF's orders to set the example to take the guns?
[36:37.000 --> 36:43.000]  The Democratic Party, the WEF, the ADL, the Southern Prairie Law Center.
[36:43.000 --> 36:49.000]  They've all said in the last month, we must follow the directives and examples of the European Union
[36:49.000 --> 36:52.000]  when it comes to censorship and they threaten Elon Musk.
[36:52.000 --> 36:58.000]  You go ahead and try to buy Twitter. We'll arrest you if you let people talk.
[36:58.000 --> 37:02.000]  We're not going down the road to tyranny. We have arrived.
[37:02.000 --> 37:11.000]  We're not almost there. We're here. And like quicksand, we're sinking into it faster and faster and faster.
[37:11.000 --> 37:15.000]  The good news is, there's a global awakening. The good news is, evil always falls.
[37:15.000 --> 37:22.000]  But ladies and gentlemen, this is going to get so bad if our leaders don't start identifying the takeover that's happening.
