[00:00:02.529 --> 00:00:09.615]  We've got it.
[00:11:24.640 --> 00:11:39.553]  I saw that last week and the Islamic people that run it, like Linda Sorcerer, are such incredible racists that they said, you know, we're not having it because we've got a list of who's coming and they're almost all white and white people are inherently bad.
[00:11:42.230 --> 00:11:46.171]  That is total weaponization of culture.
[00:11:46.171 --> 00:12:03.997]  Linda Sorcerer's mother, of course, calls for, she writes top white papers, legitimizing around the world the genital mutilation of little girls.
[00:12:03.997 --> 00:12:06.197]  Think about that.
[00:12:06.197 --> 00:12:10.579]  And that's, she's a feminist leader who doesn't say a word about the hijab.
[00:12:10.579 --> 00:12:11.859]  In fact, she criticized
[00:12:13.126 --> 00:12:28.196]  Women in an Iranian movement who took their hijabs off, because you can be beaten or killed for that, and she said, you're just trying to get attention, wow, valiantly against a regime that can kill them, and has killed many.
[00:12:28.196 --> 00:12:31.318]  She's saying, you get that hijab back on your head, woman.
[00:12:34.758 --> 00:12:39.619]  And of course, she's linked to the father of the New Mexico jihadi who allegedly trained kids to shoot up schools.
[00:12:39.619 --> 00:12:41.200]  But the police just let them all go.
[00:12:41.200 --> 00:12:43.660]  They said, oh, you got a dead kid in here.
[00:12:43.660 --> 00:12:48.541]  Witnesses said he was tortured to death.
[00:12:48.541 --> 00:12:49.381]  It's your religion.
[00:12:49.381 --> 00:12:49.902]  It's Islam.
[00:12:49.902 --> 00:12:53.342]  Just like in Europe, they say, you know, Muslims are allowed to rape little kids.
[00:12:53.342 --> 00:12:56.163]  It's their culture.
[00:12:56.163 --> 00:13:03.645]  But see, I'm digressing.
[00:13:03.645 --> 00:13:04.365]  I'm digressing.
[00:13:06.573 --> 00:13:11.678]  Because all of this is just window dressing.
[00:13:11.678 --> 00:13:15.542]  I know what their master plan is.
[00:13:15.542 --> 00:13:18.645]  I know exactly what it is.
[00:13:18.645 --> 00:13:24.150]  And I also know that they are going into the final phase before they go operational.
[00:13:24.150 --> 00:13:25.992]  Everything else we've seen just been a beta test.
[00:13:31.386 --> 00:13:37.571]  And we're going to see things unfold in civilization the likes of which we have never witnessed before.
[00:13:37.571 --> 00:13:47.558]  Now, I want to be very, very clear about this when we come back.
[00:13:47.558 --> 00:13:58.405]  The globalist technocrats have a dashboard, a control panel of ongoing mass experiments.
[00:13:58.405 --> 00:13:58.886]  They have
[00:14:00.066 --> 00:14:18.083]  Crystal Ball Computer Systems, actually called Crystal Ball, Palantir, there's another name for Crystal Ball, where they can predict the future with exact precision.
[00:14:18.083 --> 00:14:21.867]  That means they can also manipulate the future.
[00:14:21.867 --> 00:14:25.030]  And I've talked about that for 15 years, it's mainstream news now.
[00:14:28.715 --> 00:14:31.256]  That's only one facet to this.
[00:14:31.256 --> 00:14:33.796]  We know where they're taking us.
[00:14:33.796 --> 00:14:37.757]  We know what they're doing in San Francisco.
[00:14:37.757 --> 00:14:42.259]  We know the group they're in.
[00:14:42.259 --> 00:14:44.139]  We know the plan.
[00:14:44.139 --> 00:14:48.220]  We know what they're partaking of.
[00:14:48.220 --> 00:14:50.621]  And so tomorrow I'm going to expose
[00:14:52.202 --> 00:15:19.545]  The DMT cult in San Francisco that runs Apple, Google, Facebook, Twitter, everything, and what their master plan for the earth is, because the Muslims aren't the number one threat, the Chai Koms aren't the number one threat, Silicon Valley, and who they work for, and who they are, and what they've done, and who they're in communication with, is the number one threat.
[00:15:19.545 --> 00:15:20.186]  Now let's be clear.
[00:15:21.769 --> 00:15:27.213]  That's who the entity chose to make contact with.
[00:15:27.213 --> 00:15:32.597]  That's why everybody else has got to bow to it, because the advanced technology is coming out of there.
[00:15:32.597 --> 00:15:35.299]  They got a dimensional gate.
[00:15:35.299 --> 00:15:42.404]  And China has been picked by this group to be the group that takes over the planet.
[00:15:42.404 --> 00:15:45.827]  They mean business.
[00:15:45.827 --> 00:15:49.430]  And their business is absolutely
[00:15:50.387 --> 00:15:56.360]  Dumbing you down, torturing you, sucking your psyche out before you die a horrible death of cancer.
[00:15:56.360 --> 00:15:58.464]  That's Tim Cook's goal is murdering you and your family.
[00:15:59.246 --> 00:16:01.967]  Bacon lovers, we ship free!
[00:16:01.967 --> 00:16:03.787]  Try our amazing bacon.
[00:16:03.787 --> 00:16:05.808]  No refrigeration required.
[00:16:05.808 --> 00:16:15.410]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[00:16:15.410 --> 00:16:18.851]  Ready to eat right from the pouch or warm and serve.
[00:16:18.851 --> 00:16:20.711]  Savory and delicious.
[00:16:20.711 --> 00:16:23.672]  Wholesale price for your everyday use.
[00:16:23.672 --> 00:16:26.572]  Order today at ReadyToEatBacon.com.
[00:16:26.572 --> 00:16:27.933]  ReadyToEatBacon.com.
[00:16:29.215 --> 00:16:32.998]  You may need this herbal tea for relief right away, so write this down.
[00:16:32.998 --> 00:16:36.500]  DrMillersClinic.com.
[00:16:36.500 --> 00:16:42.885]  If you take meds, then suffer stomach distress, constipation, indigestion, acid reflux, or bloating, and nothing else helps.
[00:16:42.885 --> 00:16:50.670]  Get Dr. Miller's Holy Tea or Super Holy Tea, a cleansing, detoxifying herbal tea, now available at great rates, direct from Dr. Miller's office.
[00:16:50.670 --> 00:16:52.051]  Call or click 888-660-7039 or DrMillersClinic.com.
[00:16:59.139 --> 00:17:08.045]  Silver has always been nature's very own antibiotic, and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[00:17:08.045 --> 00:17:09.146]  Silver Lungs.
[00:17:09.146 --> 00:17:16.431]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[00:17:16.431 --> 00:17:22.295]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[00:17:22.475 --> 00:17:26.598]  See the Silver Lungs Generator and Lung Delivery System at SilverLungs.com.
[00:17:26.598 --> 00:17:28.719]  That's SilverLungs.com.
[00:17:28.719 --> 00:17:31.361]  Hunters, anglers, campers, and survivalists.
[00:17:31.361 --> 00:17:32.482]  Get back to nature.
[00:17:32.482 --> 00:17:39.767]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at Slingbow.com.
[00:17:39.767 --> 00:17:43.189]  Slingbow products are compact and models start from just $17.98.
[00:17:43.189 --> 00:17:46.751]  They're perfect for your bug out bag or storing in your vehicle.
[00:17:46.751 --> 00:17:50.634]  Give yourself and your loved ones the excitement and tradition of Slingbow.
[00:17:50.914 --> 00:17:55.479]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:17:55.479 --> 00:17:58.142]  Feel the thrill only at slingbow.com!
[00:18:02.751 --> 00:18:12.174]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:18:12.174 --> 00:18:23.598]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend Coffee.
[00:18:23.598 --> 00:18:29.260]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:18:29.540 --> 00:18:41.010]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:18:41.010 --> 00:18:49.196]  You can even choose to start your morning healthier with the Immune Support Blend, infused with a powerful blend to support your immune response and stamina.
[00:18:49.196 --> 00:18:51.698]  It's time to take care of your morning routine.
[00:18:51.698 --> 00:18:57.383]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:19:01.471 --> 00:19:10.013]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalist and live in a free society.
[00:19:10.013 --> 00:19:13.494]  Several years ago, I set out with top formulators in the U.S.
[00:19:13.494 --> 00:19:23.036]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[00:19:23.036 --> 00:19:30.218]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[00:19:30.458 --> 00:19:34.039]  Best selling product at Infowarslife.com because it works so well.
[00:19:34.039 --> 00:19:42.281]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[00:19:42.281 --> 00:19:47.042]  Try Alpha Power exclusively available at Infowarslife.com for yourself.
[00:19:47.042 --> 00:19:48.962]  Ladies and gentlemen, it's non-GMO.
[00:19:48.962 --> 00:19:49.843]  It's for your brain.
[00:19:49.843 --> 00:19:50.583]  It's for sports.
[00:19:50.583 --> 00:19:52.763]  It's for activities and it's made in the USA.
[00:19:52.763 --> 00:19:56.064]  Get your Alpha Power today at Infowarslife.com.
[00:19:56.064 --> 00:19:59.105]  Everybody needs to try Alpha Power today.
[00:20:02.771 --> 00:20:13.299]  You're listening to the Alex Jones Show.
[00:20:13.299 --> 00:20:15.901]  From the front lines of the Information War, it's Alex Jones.
[00:20:38.157 --> 00:20:48.163]  Let me give you a little hint at what I'm going to be breaking down tomorrow when I come up here all day and work on a very special, say, 10-minute report that'll be airing Sunday.
[00:20:48.163 --> 00:20:51.566]  Or I may just decide to go live tomorrow and put it out.
[00:20:51.566 --> 00:20:56.649]  Just watch InfoWars.com and NewsWars.com as this breaks.
[00:20:56.649 --> 00:21:04.934]  But I've got enough of the pieces to be 100% sure, and I'm ready to start getting into the next phase of what the Globals are going to do in specifics.
[00:21:04.934 --> 00:21:07.036]  Who they are and what they want to build
[00:21:08.198 --> 00:21:16.147]  And what I believe is going to be done to them after they have completed the project.
[00:21:16.147 --> 00:21:25.078]  But if you look at the heads of Google, the heads of Apple, the heads of Twitter, these are whacked out, drugged out prisoners.
[00:21:25.078 --> 00:21:27.741]  They are in a very serious drug cult.
[00:21:29.642 --> 00:21:37.407]  If you look at Heaven's Gate, he was a big computer programmer and involved with some of these people in the 60s and 70s that set this up.
[00:21:37.407 --> 00:21:43.572]  He just got whacked out and went and started his own cult.
[00:21:43.572 --> 00:21:58.142]  And it just shows that the drugs these people are taking, they have been communally had some type of mass hallucination or there's some type of psychological compressed
[00:22:00.219 --> 00:22:11.501]  It's instinct and epigenetics that every culture and every group keeps manifesting this blueprint.
[00:22:11.501 --> 00:22:16.942]  But the whole thing's been hiding in plain view forever.
[00:22:16.942 --> 00:22:26.263]  And the 60s and everything we've seen since then has been the revolution of this system coming in to control.
[00:22:26.263 --> 00:22:28.604]  And you see it foreshadowed by Arthur C. Clarke
[00:22:29.537 --> 00:22:38.664]  In Childhood's End, you see it foreshadowed by the Fabian Socialists and their future societies.
[00:22:38.664 --> 00:22:57.277]  And I've got to sit back here, 170 years into their project, about 168 years into the first declarations of the project, and I've got to say they've had incredible success and had incredible advanced technology and knowledge
[00:23:01.055 --> 00:23:07.719]  Which means one of two things.
[00:23:07.719 --> 00:23:12.763]  One of two things.
[00:23:12.763 --> 00:23:23.830]  It either means the species is from another planet and we have compressed ancestral memories that were then manifesting again of something that went wrong.
[00:23:23.830 --> 00:23:24.771]  We're repeating history.
[00:23:30.951 --> 00:23:41.677]  Or the information is being beamed, being transmitted through another dimension, or through this dimension, into the mind.
[00:23:41.677 --> 00:23:48.701]  And I've talked a lot about this.
[00:23:48.701 --> 00:23:50.261]  You have to understand something.
[00:23:50.261 --> 00:23:54.324]  They never attack me on this in the news.
[00:23:54.324 --> 00:23:58.026]  They'll make stuff up and say that I say that there's slave colonies on
[00:23:59.065 --> 00:24:01.186]  Mars never said that.
[00:24:01.186 --> 00:24:05.489]  They'll say that I'm sending people to Sandy Hook parents' houses to harass them.
[00:24:05.489 --> 00:24:07.030]  Never did that.
[00:24:07.030 --> 00:24:13.475]  I'm on the cover of Texas Monthly this month, and it's just a huge list of lies.
[00:24:13.475 --> 00:24:17.197]  And you say, why would they do that?
[00:24:17.197 --> 00:24:19.519]  Why would they say a bunch of things I never said or never did?
[00:24:19.519 --> 00:24:26.864]  And then pick a few things I did say, but then act like I'm lying about it.
[00:24:26.864 --> 00:24:27.884]  Why would they do that?
[00:24:27.884 --> 00:24:28.645]  And it's because
[00:24:34.648 --> 00:24:56.573]  I have been exposing, just obliquely, the psychedelic DMT cult, that obviously has tried to recruit me many times, and has offices right here in Austin, run by the CIA.
[00:24:56.573 --> 00:25:00.614]  I think tomorrow I'm just, for my own safety, I think I'm going to release it all.
[00:25:00.614 --> 00:25:01.454]  You know what?
[00:25:01.454 --> 00:25:03.995]  I don't think I'm going to release it all tomorrow.
[00:25:05.786 --> 00:25:11.709]  You know what, I might just do it today.
[00:25:11.709 --> 00:25:13.010]  Because here's what I'm getting at.
[00:25:13.010 --> 00:25:17.472]  I have thousands of data points.
[00:25:17.472 --> 00:25:28.197]  I know about the secret project of the University of Texas to produce advanced mind control drugs that they're already testing on the student population, on the black market.
[00:25:28.197 --> 00:25:30.218]  I know who represents them.
[00:25:30.218 --> 00:25:31.179]  I know the entire plan.
[00:25:34.229 --> 00:25:40.132]  You see, you can't get away from me.
[00:25:40.132 --> 00:25:42.773]  I don't need to have sources.
[00:25:42.773 --> 00:25:46.975]  I have the sources, and then I ask the questions and get the answers, because people know I know.
[00:25:51.158 --> 00:26:11.343]  Oh yeah, three months ago, it was all over the news, CIA accidentally releases hundreds of pages about microwave radiation towers they were planning to put up in the 70s and conceal on universities to test mind control.
[00:26:11.343 --> 00:26:18.045]  But instead they just hide them in plain view, that has a secondary service of digital data transfer, and then you pay for it.
[00:26:25.526 --> 00:26:34.508]  You know, I think, because now I've been in this long enough, that I might just tell people too, because it's an important piece of the public, all about Stanley Kubrick tomorrow.
[00:26:34.508 --> 00:26:52.371]  Maybe I'll just tell you why Stanley Kubrick knew all those things, and why he got visited by the Department of Defense and the CIA and others, and how they asked him to stop making movies about the things he saw.
[00:27:02.861 --> 00:27:24.495]  Kubrick was so psychic that he was able to know the exact name and codes of B-52 nuclear launch scrambler systems without ever being told, without ever seeing it.
[00:27:24.495 --> 00:27:26.376]  And the big secret was he saw it.
[00:27:37.967 --> 00:27:48.458]  So, I'm not going to put up with this crap anymore and I'm going to release everything.
[00:27:48.458 --> 00:27:50.860]  And I'm going to do it tomorrow.
[00:27:50.860 --> 00:27:51.321]  So get ready.
[00:27:58.294 --> 00:28:07.436]  And all these little sub-cults and all these little groups that think they're part of the winning team because you've joined the system, the globalists hate your guts and want to kill you.
[00:28:07.436 --> 00:28:10.637]  And they are killing you.
[00:28:10.637 --> 00:28:17.299]  And you look at the slaves they've got in Congress, those Democrats particularly, and you look at the slaves in Hollywood, everybody ought to be thanking God.
[00:28:17.299 --> 00:28:22.740]  You're not part of Silicon Valley, you're not part of the Chi-Coms, you're not part of the EU.
[00:28:22.740 --> 00:28:27.561]  Everybody who's been taught to feel inadequate because you're not part of the system, you ought to thank God every day.
[00:28:29.053 --> 00:28:34.856]  That you're not part of this devil system, because you are going to inherit the Earth when this thing has been destroyed.
[00:28:34.856 --> 00:28:37.918]  And it will be destroyed.
[00:28:37.918 --> 00:28:41.861]  It only acts on our free will, tricking us to give it power.
[00:28:41.861 --> 00:28:45.683]  But we're going to defeat it together.
[00:28:45.683 --> 00:28:50.726]  It has a name.
[00:28:50.726 --> 00:28:53.748]  Ladies and gentlemen, we'll be right back on the other side.
[00:28:53.748 --> 00:28:55.349]  Newswars.com.
[00:28:55.349 --> 00:28:56.910]  Infowars.com.
[00:28:56.910 --> 00:28:58.271]  Tomorrow's future, today.
[00:28:59.258 --> 00:29:02.840]  The pain in my neck, back, and shoulders has really gotten worse.
[00:29:02.840 --> 00:29:06.423]  Relief for body pain is here with Sunny Bay Heating Pads.
[00:29:06.423 --> 00:29:08.564]  Well, the last thing I want is to take another pill.
[00:29:08.564 --> 00:29:10.585]  So what's so good about Sunny Bay Heating Pads?
[00:29:10.585 --> 00:29:16.349]  Sunny Bay Heating Pads, made by Biomed DB Design, right here in the USA, come in all sizes.
[00:29:16.349 --> 00:29:22.974]  Our extra-large, microwavable heating pad for back pain is designed to be large enough to cover your entire back.
[00:29:22.974 --> 00:29:26.556]  It's also perfect to wrap around your legs, knees, or shoulder and neck.
[00:29:26.556 --> 00:29:28.097]  But I need to know they're good quality.
[00:29:28.357 --> 00:29:32.521]  Of course, Sunny Bay heating pads and pillows are often an Amazon choice.
[00:29:32.521 --> 00:29:39.008]  And it's easy and most affordable when you purchase your Sunny Bay heating pads right from our website, sunshinepillows.com.
[00:29:39.008 --> 00:29:40.470]  Or call us, 2-5-3-6-7-8-1-3-6-1.
[00:29:40.470 --> 00:29:46.276]  Hey, a Sunny Bay heating pad would make a great gift, right?
[00:29:46.516 --> 00:29:50.699]  Yes, and they start at just $19.99 and free shipping is available.
[00:29:50.699 --> 00:30:00.487]  So call 2-5-3-6-7-8-1-3-6-1 or shop for your Sunny Bay Heating Pad at SunshinePillows.com.
[00:30:00.487 --> 00:30:03.590]  Our grandparents, the great-grandparents, they canned food.
[00:30:03.590 --> 00:30:06.492]  During the fall, so they'd have it during the winter.
[00:30:06.492 --> 00:30:09.435]  And that's what I'm talking about at MFootwearStore.com.
[00:30:09.435 --> 00:30:14.019]  With MFootwear Select, it's the full spectrum of MyPatriot Supply on the top,
[00:30:15.054 --> 00:30:24.182]  Most respected companies out there, but because I private label it, I'm able to go below cost on contracts that all their other distributors aren't able to do.
[00:30:24.182 --> 00:30:29.566]  But I want to be a market leader, and I want you to have storable food, so it's a total win-win.
[00:30:29.566 --> 00:30:31.848]  We have those incredible self-prices back.
[00:30:31.848 --> 00:30:34.951]  MFORWARDSTORE.COM on MFORWARDSELECT storable foods.
[00:30:35.331 --> 00:30:36.812]  They've got special diet foods.
[00:30:36.812 --> 00:30:40.553]  They've got three-month supplies, year supplies, week emergency supplies.
[00:30:40.553 --> 00:30:43.014]  They've got so many great products there.
[00:30:43.014 --> 00:30:44.575]  Maybe you've got a three-year supply.
[00:30:44.575 --> 00:30:46.556]  If stuff happens, you can feed your whole block.
[00:30:46.556 --> 00:30:49.097]  It's up to us to be self-sufficient.
[00:30:49.097 --> 00:30:54.079]  You're buying War Bonds, bringing you great products, and together, with God's help, we are unstoppable.
[00:30:54.079 --> 00:30:59.461]  InfoWareStore.com and InfoWare Select, high-quality, storable foods powered by my Patriot Supply.
[00:31:00.066 --> 00:31:10.653]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[00:31:10.653 --> 00:31:12.714]  That's why I'm introducing Z-SHIELD.
[00:31:12.714 --> 00:31:15.596]  Toxic Metal and Chemical Defense Support.
[00:31:15.596 --> 00:31:17.077]  It's made in the USA.
