[00:00.000 --> 00:21.160]  Infowars, tomorrow's news, today.
[03:43.680 --> 03:49.520]  that will be approved the level of lying like the surgeon general saying oh you don't want
[03:49.520 --> 03:55.920]  learned immunity natural immunity it's not any good and Fauci got asked by Sanjay Gupta I have to
[03:55.920 --> 04:00.320]  know who talked to Sanjay Gupta and said do you have a soul are you part of the mass murder
[04:00.320 --> 04:05.920]  you know you're you're a smart guy you're a scientist you're a doctor you know all the
[04:05.920 --> 04:11.840]  literature shows it's 13 27 a hundred times depending on what it is better than these injections
[04:12.800 --> 04:17.040]  and Gupta said I know you're right I'll I'll I'll ask Fauci about it and Fauci did
[04:17.680 --> 04:21.200]  you didn't got to ask about you said oh I just can't answer that because you don't want to get pinned
[04:21.200 --> 04:29.840]  down on saying Fauci is the molecule for water H2O he's like I just don't know I just don't know
[04:30.720 --> 04:33.680]  well I mean what how do you make a water molecule I just I don't know
[04:33.680 --> 04:38.480]  know because he they're denying that water exists are denying the natural immunity exists
[04:38.480 --> 04:43.520]  so instead of being pinned down like the surgeon general it was a flaming little punk liar mag killer
[04:44.080 --> 04:48.080]  who oh by the way good job surgeon general he helped advise Australians come out to block
[04:48.080 --> 04:51.920]  ivermectin so there'll be mass death there now as well oh AP had to retract another story about
[04:51.920 --> 04:56.480]  ivermectin another huge hoax story look we got a one hell of a transmission lined up today
[04:56.480 --> 05:01.200]  wait to hear about the father who lost his son who got censored just a week ago we got a new
[05:01.200 --> 05:06.640]  shipment of vitamin and mineral fusion back in stock and it was only half of the order we wanted
[05:06.640 --> 05:11.680]  to get but because we won't cut corners on the quality of what goes into it the factory can only
[05:11.680 --> 05:16.640]  get limited supplies so again it was half the order we wanted but despite that i'm still offering it
[05:16.640 --> 05:21.840]  for 33 off so everybody on the fence will get it it's critical for your immune system and your
[05:21.840 --> 05:26.400]  whole body all the essential vitamins all the essential minerals and a bunch of key amino acids
[05:26.400 --> 05:32.240]  at infowarstore.com so while supplies last until it runs out we're selling it for 33
[05:32.240 --> 05:38.320]  percent off and it'll be months till more comes in so get yours today at infowarstore.com because
[05:38.320 --> 05:43.120]  it's not just a great product we need those funds to keep operating as well we're all in a catch 22
[05:43.120 --> 05:48.080]  but we have another great product hair and beard formula that's really a great multivitamin
[05:48.080 --> 05:52.480]  mineral system that's one of the best multivitamin mineral systems out there it's just called
[05:52.480 --> 05:56.720]  hair and beard so get that as well for your immune system it's great for women great for
[05:56.720 --> 06:02.080]  children but it's designed for men infowarstore.com we've got it
[06:02.080 --> 06:18.080]  thank you for coming to you waging war on corruption all right you are a ghost it's alex jones coming to you live from the front lines of the info war
[06:18.080 --> 06:34.640]  well we've got some really positive news today and some really negative news but it's going to be able to expose it
[06:35.920 --> 06:40.560]  and we've got a lot of ugly news as well as they say the good the bad the ugly thank you for joining
[06:40.560 --> 06:48.800]  us on this monday september 13th global transmission we have two big guests joining us today paul joseph
[06:48.800 --> 06:56.560]  watson will be on at the bottom of the hour in about 24 minutes from now paul joseph watson lives
[06:56.560 --> 07:03.440]  in london where they announced oh we're not gonna have the vaccine passport now and i said on the
[07:03.440 --> 07:08.720]  sunday show that you watch they'll announce it in a couple months actually they announced today
[07:08.720 --> 07:13.120]  actually we are doing it now when you know behavioral psychology that's called jerking
[07:13.120 --> 07:18.000]  people around it's called gas lighting called trauma-based mind control to manipulate your
[07:18.000 --> 07:23.040]  emotions and flip them on and off until like drugs mess up your brain receptors well so does emotions
[07:23.040 --> 07:27.680]  like this over and over again where you just finally give up and roll over unless you're
[07:27.680 --> 07:33.840]  conscious of it and harden your resolve and decide to make the pressure like weights you're lifting
[07:33.840 --> 07:38.080]  make you stronger that's what i've done and i was not a person that enjoyed being lied about in the
[07:38.080 --> 07:44.480]  tactic demonized and and and everything else you can imagine but i've now learned thanks to the holy
[07:44.480 --> 07:49.680]  spirit to transmute it and not in a masochistic way but in another way to understand it means i'm
[07:49.680 --> 07:55.520]  over the target to actually forgive my enemies to a great extent still not perfect and to take it on
[07:55.520 --> 08:03.200]  as energy and to be able to take those attacks and kind of like yoda does with count duke who
[08:03.200 --> 08:08.160]  to use another cheesy star wars analogy i am i am learning to take the lightning bolt attacks and just
[08:09.760 --> 08:13.920]  thank you for that meal because i understand i'm over the target i'm going to take that hate and
[08:13.920 --> 08:19.360]  that all of it's turning around to love and make my persistence to you that much stronger and then
[08:19.360 --> 08:29.120]  urnus ramirez speaking of love his son played sports great shape of if anything skinny uh
[08:29.120 --> 08:34.880]  you know just like i was at 16 and took them in a shot because they said it was safe and effective
[08:34.880 --> 08:38.480]  they wanted to help people and was dead five days later from a giant large cart when he went out to
[08:38.480 --> 08:43.040]  play basketball he just got started fell over dead and they told him in large part of the hospital
[08:43.040 --> 08:48.160]  probably from the vaccine uh he spoke at the capital air in texas in austin and uh it started
[08:48.160 --> 08:53.520]  going viral after he was on saturday and he'd been talking for weeks and they said you are not
[08:53.520 --> 08:58.400]  allowed to do that post and banned him so that's up on info wars dot com the article about it and
[08:58.400 --> 09:04.160]  then we've posted there the interview with him that got him censored that he was even a local fox
[09:04.800 --> 09:09.440]  they said you're not allowed to talk about your dead son we killed him and now big media with big
[09:09.440 --> 09:13.040]  tech and big pharma that are all merged we're going to now silence you you're not going to talk
[09:13.040 --> 09:18.240]  about your son we killed him he's dead we're going to keep killing think you're going to warn people
[09:18.960 --> 09:22.480]  think your son's memory is going to help folks not if we've got anything to do about it
[09:22.480 --> 09:29.440]  it's over to big tech central now your murderers now at google and facebook and twitter and everywhere
[09:29.440 --> 09:35.200]  you're you're real stone cold killers now wow you're like joseph minglin now
[09:36.960 --> 09:40.320]  you will pay god's watching you you're gonna pay in this life by the way just so you know
[09:41.040 --> 09:45.280]  i'd be scared to be you so that's coming up he'll join us at the bottom of the next hour
[09:46.000 --> 09:50.080]  talk about what it's like to not be able to talk about his dead son
[09:50.080 --> 09:55.920]  next level i mean of course that's the whole point killing people and keeping it quiet
[09:56.480 --> 10:01.520]  and the contact traitors are coming i got a clip here i'll play in a few segments of australian
[10:01.520 --> 10:06.640]  federal senators saying we're coming after you now the public's mad at you now you made everybody
[10:06.640 --> 10:13.840]  sick and we're going to get you we're going to get you and i've got all the articles that
[10:13.840 --> 10:17.520]  show what a complete fraud and why that is but let's go over some of these headlines and we've
[10:17.520 --> 10:25.040]  got a smoking gun that just came out two of them one out of the us one out of israel with the
[10:25.040 --> 10:30.160]  criminals that have hijacked our respective governments on hot mics saying we need to lie
[10:30.160 --> 10:35.200]  about the statistics to scare them we count everybody in the hospital and well and they go
[10:35.200 --> 10:40.720]  oh let's talk offline they're saying this in public meetings let's talk that they're so criminal
[10:40.720 --> 10:45.680]  that they're so used to their criminal activity in my view they're so used to just flaunting
[10:45.680 --> 10:52.080]  they're like we might not say that here on the zoom meeting we'll tell them we'll meet with the
[10:52.080 --> 10:57.920]  marketing department this is the state of south carolina we'll meet with the marketing department
[10:57.920 --> 11:03.840]  tonight and do that behind closed doors is this nilly candy ass guys like it's all these women
[11:03.840 --> 11:07.440]  in the meeting i mean wait till you see that that's coming up next segment
[11:07.440 --> 11:18.400]  and they're just sitting back on these incredible power trips is lounging how do we scare them
[11:18.400 --> 11:24.320]  when we lie and everybody in the hospital we count as having covered that'll give them we need
[11:24.320 --> 11:31.360]  all right we're the heroes it's a noble line like the surgeon general oh you don't want natural
[11:31.360 --> 11:40.640]  immunity's no good it just shots are much better biden to announce even more covet 19 measures this
[11:40.640 --> 11:45.600]  week surgeon general the liar in chief he's a bigger liar than all of them come out even Fauci
[11:46.240 --> 11:50.320]  and remember what i said in that emergency transmission thursday what i said on friday
[11:50.320 --> 11:55.920]  what i said saturday and sunday i'm rob cats seven days a week now what did i say i said the biggest
[11:55.920 --> 12:03.920]  takeaway is this he announced this on thursday i said within a week a month maximum by the winter
[12:03.920 --> 12:10.480]  he will be announcing new controls including regional lockdowns and he will direct lockdowns
[12:10.480 --> 12:14.400]  at quote red states to further divide the public and claim the red states are making everybody
[12:14.400 --> 12:26.560]  sick and sure as monkeys live in trees ladies and gentlemen it has been announced
[12:26.720 --> 12:32.080]  biden surgeon general claims vaccine mandates are part of a long tradition the us know
[12:33.440 --> 12:37.280]  they're not they've had color of law claiming you have to have to go to school it's not even a law
[12:37.280 --> 12:42.000]  there's a waiver at the state health department of it there's all those exemptions they're just
[12:42.000 --> 12:46.320]  getting rid of those now so this isn't a long tradition we've always had this and no no now
[12:46.320 --> 12:50.000]  it's hundreds of vaccines they want to give us not five or six and they're not even vaccines
[12:50.000 --> 12:53.920]  their gene therapies they're unapproved oh you had them claim it's approved which shows
[12:53.920 --> 13:00.240]  you're even bigger liars but but but sorry biden to announce even more covet 19 measures this week
[13:01.680 --> 13:09.360]  at the un surgeon general says now he lies so much it makes me not think it's going to happen but
[13:09.360 --> 13:15.600]  he tells the truth when it's about a power grab what a little monster biden to announce new more
[13:16.640 --> 13:23.600]  restrictive covet 19 steps ahead of the un meeting and it goes on and on members of congress
[13:23.600 --> 13:28.960]  though and their aides are exempt from biden's vaccine mandate to get on planes to get on buses
[13:28.960 --> 13:36.320]  why they're just royal isn't that liberal and paul watson joins us at the bottom of the hour
[13:36.320 --> 13:43.440]  talking about this no vaccine passports uk pm set out winner covet 19 plan and i said when this came
[13:43.440 --> 13:47.920]  out days ago i said you watch they'll they'll double back on that because again it's behavioral
[13:47.920 --> 13:53.760]  psychology i've learned how they operate they will bring those in i would predict in about a month
[13:53.760 --> 13:57.200]  claiming numbers of spikes so much from the vaccines because now they're shooting up the young
[13:57.200 --> 14:02.960]  people who are dying in mass 70 bears deaths probably 40 times higher experts believe at least
[14:02.960 --> 14:08.880]  10 times higher than what they're saying you turn no vaccine passports for england health
[14:08.880 --> 14:16.080]  secretary says but oh oh guess what happened uk government says vaccine passports integral
[14:16.080 --> 14:22.240]  of covet winner plan day after they were supposedly scrapped paul joseph watson they're back in less
[14:22.240 --> 14:28.400]  than 48 hours just getting used to lying to you lying to you because you're the enemy you're being
[14:28.400 --> 14:33.040]  bombarded by multinational banks that have thousands of trillions of dollars that they made up out of
[14:33.040 --> 14:38.080]  nowhere but they really believe they own the planet they're teaching you you're non-essential
[14:38.080 --> 14:44.320]  right now lord roth child's a new video basically admitting all that congress introduces bipartisan
[14:44.320 --> 14:50.880]  bill to defund gain of function research how about a sense of the congress announcement saying you
[14:50.880 --> 14:57.280]  want bill gates and peter dazzic and fouchy and all of them clapped in irons but see the fbi
[14:57.280 --> 15:01.440]  lawyers don't care about living they don't care about not dying in a bio-release they just care
[15:01.440 --> 15:06.240]  about wearing their suits and kissing each other's asses and candy-assing around the office and
[15:06.240 --> 15:10.560]  pretending to be powerful as they sell themselves and their families and all of us straight into hell
[15:12.960 --> 15:17.600]  just watch you're gonna lose everything out of my hands at your own thanks a lot government thanks
[15:17.600 --> 15:24.880]  a lot lawyers thanks a lot bureaucrats thanks a lot churches thanks a lot everybody oh don't worry
[15:24.880 --> 15:31.280]  news outlet retracts story claiming ivermectin cases cosmail and fertility third time media has
[15:31.280 --> 15:35.920]  failed accurately cover the drug and this was put over every newspaper basically in the world
[15:35.920 --> 15:39.360]  now governments are bearing it everywhere so mass death happens and they have all these studies that
[15:39.360 --> 15:45.200]  it doesn't affect fertility the nigerian one is made up because the river blindness fly also eat
[15:45.200 --> 15:51.520]  your testicles not just part of your brain but that doesn't matter because oh a decision they'll
[15:51.520 --> 15:57.920]  regret australians government regulator bands ivermectin use and cover 19 if you're concerned
[15:57.920 --> 16:03.200]  about the power grid and want to generate your own supply of off-grid electricity this will be the
[16:03.200 --> 16:08.640]  most important message you'll hear this year here's why we now have a small number of solar
[16:08.640 --> 16:14.480]  generators back in stock these emergency backup systems provide life-saving backup power when
[16:14.480 --> 16:20.880]  you need it most and unlike gas generators solar generators run quietly emit no dangerous fumes
[16:20.880 --> 16:26.320]  and produce an endless supply of free electricity from the sun whether it's wildfires dangerous
[16:26.320 --> 16:31.120]  whether power grid issues or just getting off the grid you'll never have to suffer through
[16:31.120 --> 16:37.200]  painful power outages again even better all this week radio listeners get over seven hundred dollars
[16:37.200 --> 16:43.360]  in free off-the-grid bonuses too go to my solar backup dot com to learn more and check availability
[16:43.360 --> 16:49.040]  that's my solar backup dot com look for the free report crisis cooling how to make absolutely sure
[16:49.040 --> 16:55.760]  your meat milk and medicines stay safe and cool in any power outage yours free at my solar backup
[16:55.760 --> 17:01.920]  dot com hey everybody if you've ever thought about heirloom beans as a storable survival food
[17:01.920 --> 17:06.400]  i've got great news in fact i'll be the best news you've heard in a while here's the thing
[17:06.400 --> 17:13.120]  we've just received a fresh batch of gourmet heirloom beans survival soup beans these beans are
[17:13.120 --> 17:19.040]  gorgeous highly nutritious and above all with no hesitation whatsoever the best tasting beans in
[17:19.040 --> 17:25.200]  the entire world the best part we've dropped the price by 33 percent this week for listeners who
[17:25.200 --> 17:30.320]  know higher food prices are coming and want an inflation hedge you can actually eat if you want
[17:30.320 --> 17:35.680]  to gets even better with your permission and with a high regard for your health and well-being
[17:35.680 --> 17:41.600]  i also want to send you two pounds of what we think is the single most underrated superfood
[17:41.600 --> 17:48.480]  in the world period go to soupbeansurvival.com that's soupbeansurvival.com and discover the real
[17:48.480 --> 17:55.280]  reason we're giving this unusual superfood away at soupbeansurvival.com that's soupbeansurvival.com
[17:59.120 --> 18:04.720]  it's only been in the last 60 years that we've had satellites that can decently measure what's
[18:04.720 --> 18:09.280]  happening in the atmosphere but if you look at all the different studies reports about my nasa
[18:09.280 --> 18:13.440]  and other governments other agencies they all disagree on what's really happening with the
[18:13.440 --> 18:21.520]  climate the only constant the only great truth is change is the only constant so yes climate change
[18:21.520 --> 18:26.400]  is totally real but notice first they called it global freezing back in the 70s 80s and then
[18:26.400 --> 18:29.520]  it's gonna be global warming and when that didn't really happen the way they wanted to
[18:29.520 --> 18:35.280]  okay now it's just climate change but did you know that man-made climate change is a real thing
[18:35.280 --> 18:40.480]  when it comes to the united nations and the department of energy and bill gates and the
[18:40.480 --> 18:46.720]  un they have weather control trees for 1979 bill gates has been manipulating the weather for a
[18:46.720 --> 18:52.080]  very long time in fact back in 1994 two scientists won a Nobel prize for an idea of spring different
[18:52.080 --> 18:56.560]  particles out of jet engines to control the weather so yes man-made climate change is real
[18:56.560 --> 19:04.560]  if you think the puppet president joe bite coming out and announcing that a hundred
[19:04.560 --> 19:09.280]  million americans are going to be forced to take experimental shots or lose their jobs
[19:10.000 --> 19:15.520]  understand we know the blueprint of the un they stated their plan contact tracers coming to your
[19:15.520 --> 19:21.840]  house 10 forced injections a year the destruction of your immune system the depopulation of the
[19:21.840 --> 19:27.760]  planet and the vaccine passport on your quote iphone or droid tracking and tracing everything
[19:27.760 --> 19:32.160]  you do and telling you when you can go outside your house or where you can go not just for
[19:32.160 --> 19:39.040]  covid-19 but for carbon taxes so as i've said a thousand times submission is death you give into
[19:39.040 --> 19:43.520]  this just for your job or to be able to go to the bar or to be able to quote flying an airplane
[19:44.080 --> 19:49.120]  then they're going to slowly put the screws in with these apps on your phone to control where
[19:49.120 --> 19:54.400]  you go and what you do and dog train you ride a total slavery this is criminal it's illegal
[19:54.400 --> 20:21.680]  it's tyranny and we must resist and not comply you're listening to the alex jones show
[20:21.680 --> 20:31.040]  defending the republic from enemies foreign and domestic it's alex jones live from austin texas
[20:31.040 --> 20:42.800]  broadcasting worldwide from the info wars dot com studios
[20:46.160 --> 20:50.160]  all right we have got so much incredible news to break down and cover today
[20:50.160 --> 20:57.360]  but this segment i want to get into this incredible group of stories now i'm not
[20:57.360 --> 21:01.840]  going to play all the old clips just to give you a background of all the hot mics in canada
[21:01.840 --> 21:08.720]  and australia and germany and the united states like with governor wolf and pennsylvania and
[21:08.720 --> 21:13.360]  they're on the stage and they say on the hot mic yeah just put your mask on when you come up just
[21:13.360 --> 21:20.160]  for just for looks you know just for just for the effect well that's child's play compared to the new
[21:20.160 --> 21:26.400]  stuff we've got and this is in hebrus we're just gonna play the b-roll hot mic catches israeli
[21:26.400 --> 21:32.240]  health minister admitting vaccine passports are about coercion to make everyone take the shots
[21:32.800 --> 21:37.520]  and attract and control and create a live tracking system
[21:37.520 --> 21:48.080]  so that's the point this whole system has gotten to unaware that he was on a hot mic
[21:48.080 --> 21:54.640]  and being broadcast live on the tv station israeli health minister nitzan horowitz admitted
[21:54.640 --> 22:00.320]  that vaccine passports were primarily about coercing skeptical people to get the vaccine
[22:00.320 --> 22:06.080]  quote imposing green pass rules on certain venues is needed only to pressure people of
[22:06.080 --> 22:11.040]  the public to get vaccinated oh really and not for medical reasons oh yeah because the vaccine
[22:11.040 --> 22:16.720]  doesn't work you can still spread this is bad or died sunday ahead of the weekly cabinet meeting
[22:16.720 --> 22:25.760]  reports a jewish news syndicate so you see there you go and then he goes on to admit that it does
[22:25.760 --> 22:29.520]  nothing that you can give it to somebody just as easy if you've been vaccinated that's all about
[22:29.520 --> 22:36.720]  control i suggest you go and see that for yourself let's continue here's another one shock leaked
[22:36.720 --> 22:40.320]  video this came out over the weekend so it's halfway down the page one in four wars dot com
[22:40.320 --> 22:45.840]  i suggest you share this is even more powerful shocked leak video top democrats discuss need to
[22:45.840 --> 22:52.960]  inflate the real covid numbers to be quote more scary to the public and if you listen to them they
[22:52.960 --> 22:57.760]  know they're on a zoom meeting with the public has access to sort of like you know we need to count
[22:57.760 --> 23:03.440]  people who've gotten over but are still in the hospital and she goes out or you know other
[23:03.440 --> 23:09.040]  conditions uh you know he goes why they're like we already list that she goes she's the boss he goes
[23:09.040 --> 23:15.040]  you know what i mean and he goes okay well let's talk with marketing later because you want to
[23:15.040 --> 23:19.440]  put out fraudulent numbers you go to prison for that even though it's time to force so he's like
[23:19.440 --> 23:22.480]  let's do it through marketing which can be complete bs
[23:22.480 --> 23:29.840]  yes these people are just the scum of the earth and that's why they don't want you know about
[23:29.840 --> 23:39.280]  hydroxychloroquine or ivermectin or zinc or c or d all of the because they make 53 000 per person
[23:39.280 --> 23:44.560]  that is intubated it's very very sad you know i'll tell you more about this later
[23:44.560 --> 23:50.160]  with the lady i had on saturday about her husband on the west coast being you know intubated not
[23:50.160 --> 23:55.040]  letting him have ivermectin and things he died he died in just a few hours after she was on very
[23:55.040 --> 23:59.840]  very sad now you see that full interview again in the saturday 9 11 special that's five and a half
[23:59.840 --> 24:06.560]  hours long pretty powerful transmission but let's get to this video the following backlash hospital
[24:06.560 --> 24:13.040]  released a statement claiming doctors talks to deceive public was simply a frank discussion so
[24:13.040 --> 24:19.120]  deceiving just frank thought was the opposite senior doctors in new hanover county north carolina
[24:19.120 --> 24:24.480]  were caught on video scheming how to inflate the real covet numbers so they can more easily
[24:24.480 --> 24:29.440]  scare the public into taking the covet injection they talk about how it's marketing
[24:31.360 --> 24:38.800]  so let's go ahead and roll this little piece of video here it is the dashboard and how it's set
[24:38.800 --> 24:45.680]  up myself as far as how we get information out to the community on meaningful numbers we set on a
[24:45.680 --> 24:50.960]  weekly basis so that's on our website and we've been sharing that through social channels as well
[24:50.960 --> 24:56.240]  particularly those graphics that show the number of patients and how's the percentage of them that are
[24:57.280 --> 25:03.520]  unvaccinated the percentage of unvaccinated people in the icu and the percentage of deaths
[25:03.520 --> 25:10.080]  and the numbers so those are numbers that we put out as far as we don't get into details of floor
[25:10.080 --> 25:19.200]  or right those other numbers are certainly out there right i guess my feeling at this point
[25:19.200 --> 25:27.040]  in time is maybe we need to be completely a little bit more scary for the public then there's
[25:27.040 --> 25:31.680]  another comment as i completely agree there are many people still hospitalized that were considered
[25:31.680 --> 25:39.360]  post-covid but we're not counting in those numbers so how do we include those post-covid people in
[25:39.360 --> 25:46.480]  the numbers of patients we have in the hospital so is that all the people who have been in the
[25:46.480 --> 25:51.360]  hospital since the beginning of coven well or that are still in and that's something that i could
[25:51.360 --> 25:55.840]  take to someone else but i think those are important numbers that patients that are still in the
[25:55.840 --> 26:02.720]  hospital that are often called before but still are occupying the hospital for a variety of reasons
[26:02.720 --> 26:08.720]  okay harrell and we call those i'm sorry we we're calling those recovered now if you look at the
[26:08.720 --> 26:16.080]  nabont health dashboard they're listed as recovered but i do think it from our standpoint we would
[26:16.080 --> 26:21.680]  still consider them a coveted patient because they're still healing yeah so i think that that
[26:21.680 --> 26:26.720]  needs to be highlighted as well yeah because once they're all isolation and drop from the
[26:26.720 --> 26:34.560]  coveted numbers that's exactly right kelvin we can talk offline how we run that up to marketing
[26:34.560 --> 26:40.000]  right so i was gonna say i think we have to be more blunt we have to be more forestful we have
[26:40.000 --> 26:44.800]  to say something coming out you know you don't get vaccinated you know you're gonna die i mean let's
[26:44.800 --> 26:50.960]  just let's just be really blunt to these people and that's what they're doing all over the world
[26:50.960 --> 26:56.720]  there is the creature um that the ring wraith and once into your body with something that doesn't
[26:56.720 --> 27:01.440]  protect you and lowers your immune system they lied about first oh nine i percent of people
[27:01.440 --> 27:06.400]  in the hospital are dying didn't have the shot all made up all the life because they were using
[27:06.400 --> 27:12.160]  two thousand numbers saying everyone dying has not been vaccinated because there wasn't a freaking
[27:12.160 --> 27:18.400]  shot then and now they lie don't count you if you die with 14 days from your first or second
[27:18.400 --> 27:22.800]  injection they don't count you as covered you add those numbers back in way higher death rates and
[27:22.800 --> 27:27.680]  hospital rates just like israel singapore and other areas but these monsters are making a lot
[27:27.680 --> 27:31.040]  of money you know how much a hospital administrator makes now that's running these type of black ops
[27:32.320 --> 27:40.400]  half a mill more a mill and they have found the trash of the planet that will do anything
[27:40.400 --> 27:46.880]  they're told and that's who they put in charge but imagine if the little nilly guy that's going
[27:46.880 --> 27:50.320]  to help her now why don't y'all let's do this off here sweet so you get a little bit you little
[27:50.320 --> 27:55.360]  sassy pants there let's meet with marketing later if you look like skeletor hitler we'd be
[27:55.360 --> 28:00.880]  arresting them but because they're all oh i'm wearing liberal glasses oh i'm a little liberal
[28:00.880 --> 28:05.600]  it's like oh well that's okay oh tim cook runs death camps and they have suicide nets around the
[28:05.600 --> 28:10.560]  factories they work 18 hours a day and force will be sterilized women they've got weavers the main
[28:10.560 --> 28:16.160]  user of weavers slaves three million of them up to several hundred thousand work for apple well he
[28:16.160 --> 28:22.240]  wears turtlenecks he's skinny talks like this oh and then cook oh we bend alex jones is that all
[28:22.240 --> 28:28.240]  right of course we did and then here it is right here they're burning books now all over the world
[28:28.240 --> 28:32.560]  including cano in the u.s at universities they actually go out and have fires and throw them
[28:32.560 --> 28:41.360]  into burning fire oh i am such a nice woman oh what do we do oh i guess we just fudge stuff oh
[28:41.360 --> 28:49.360]  oopsie poopsie oh you want hydroxychloroquine how about a ventilator 53 000 oh i'd like
[28:49.360 --> 28:57.040]  the money oh i'm gonna sass it now it's so sexy but i'd like to stay with us hey everybody
[28:57.040 --> 29:02.800]  confused about staying healthy in a crazy covid culture me too but listen after all the research
[29:02.800 --> 29:08.000]  all the conflicting studies after all the squabbling there's one thing almost everyone agrees on
[29:08.000 --> 29:13.200]  it's that immune system health can literally be the difference between life and death you probably
[29:13.200 --> 29:18.320]  already believe that i certainly do so here's the thing i wanted to get past the craziness and find
[29:18.320 --> 29:24.320]  out which plant based substances actually have studies that demonstrate some efficacy in immune
[29:24.320 --> 29:29.280]  support now you'll have to sign a waiver but you can check out what i've discovered at stronger
[29:29.280 --> 29:34.960]  defense dot com no cures or treatments there instead little known but shocking immune system
[29:34.960 --> 29:41.360]  research and a breakthrough immune support product based on that research called immune 10x in the
[29:41.360 --> 29:45.840]  best part you can go to the stronger defense website right now and claim your own supply of
[29:45.840 --> 29:51.360]  immune 10x without paying anything today crazy right learn more about this unusual limited
[29:51.360 --> 29:55.200]  time offer at stronger defense dot com that's stronger defense dot com
[29:55.200 --> 30:09.280]  this headline is not a joke this is america in september of 2020 tc court sends man to jail
[30:10.000 --> 30:17.840]  for watching conspiracy theory videos online yes it says the police did a spot check for
[30:17.840 --> 30:27.760]  quote compliance at his home and found him in his garage watching rumble social media site
[30:27.760 --> 30:35.120]  which they say is a conspiracy site also he admitted to watching michael indel's three-day
[30:35.120 --> 30:41.600]  cyber symposium yes it was part of the conditions of his bail the judge said he could not look at any
[30:41.600 --> 30:48.240]  videos questioning the election no joke and so they sent the stars into his house and caught him
[30:48.240 --> 30:54.000]  doing it so now he's going into solidary confinement communism has come to america the republic has
[30:54.000 --> 31:02.720]  fallen i am cutting this ad on thursday afternoon that means you've got one two three four days
[31:02.720 --> 31:08.160]  monday at midnight we've got to end this sale we may end it earlier because we think it'll sell out
[31:08.160 --> 31:12.960]  by then at current sales rates vitamin mineral fusion is super popular it's got all the high
[31:12.960 --> 31:17.040]  quality vitamins and minerals that are essential great amino acids and it tastes great it's
[31:17.040 --> 31:22.640]  powder form so in the water you absorb it more when you drink the fruit punch then we also have
[31:22.640 --> 31:27.600]  back in stock this sale will continue through next week knockout sleep aid with eight organic
[31:27.600 --> 31:32.960]  ingredients that help you sleep better it's 50 off and ultra 12 of our best sellers high quality
[31:32.960 --> 31:37.520]  bottom b12 for your whole body your stamina your libido your energy your immune system it's back in
[31:37.520 --> 31:43.680]  stock and it is 50 off as well at infowarstore.com so get your vitamin mineral fusion while you still
[31:43.680 --> 31:50.640]  can at infowarstore.com for 33 off and a bunch of the other supplements are 50 off as well
[31:50.640 --> 31:54.640]  throughout next week but the sale of that mineral fusion ends monday night so get yours now
[31:56.720 --> 32:02.160]  the bio pros are the new non-gmo pollution solution using eco-friendly products to treat
