[00:00.000 --> 00:27.000]  Infowars, tomorrow's news, today.
[04:24.560 --> 04:31.040]  Peace, love, and justice is ours if we want it.
[04:31.040 --> 05:00.720]  Reporting for InfoWars, this is Greg Rees.
[05:00.720 --> 05:07.560]  Ladies and gentlemen, Mike Lindell is sponsoring thousands of leading pro-America patriots
[05:07.560 --> 05:09.120]  across the United States.
[05:09.120 --> 05:11.920]  He's the main sponsor keeping so many people on the air.
[05:11.920 --> 05:12.920]  He's a huge sponsor at InfoWars.
[05:12.920 --> 05:14.960]  That's why we're so pleased to work with him.
[05:14.960 --> 05:20.000]  He's offering the biggest sale he's done in years, his Bogo sale.
[05:20.000 --> 05:27.000]  Buy one, get one free right now at MyPillow.com forward slash Alex on hundreds and hundreds
[05:27.000 --> 05:34.560]  of his made in America products from pillows to sheets to shoes to human beds to dog beds.
[05:34.560 --> 05:41.000]  You name it, go there, get great products at low prices, funding InfoWars, a true 360
[05:41.000 --> 05:42.000]  win.
[05:42.000 --> 05:47.360]  MyPillow.com forward slash Alex or 800-675-4614.
[05:47.360 --> 05:49.320]  It's only running for one week.
[05:49.320 --> 05:55.400]  MyPillow.com forward slash Alex or 800-675-4614.
[05:55.400 --> 06:04.000]  And thank you for shopping America and keeping us on the air.
[06:04.000 --> 06:10.680]  Waging war on corruption, it's Alex Jones coming to you live from the front lines of
[06:10.680 --> 06:11.680]  the InfoWars.
[06:11.680 --> 06:22.800]  The world is awakening to the fact that there are powerful, ruthless, authoritarian corporations
[06:22.800 --> 06:31.320]  that have been sabotaging human civilization for a long time.
[06:31.320 --> 06:37.800]  And the only way we can lose this war against these tyrants is if we're not aware of what
[06:37.800 --> 06:39.040]  they're doing.
[06:39.040 --> 06:42.520]  The old saying rings true because it is true.
[06:42.520 --> 06:46.160]  The devil's greatest trick was convincing the world he didn't exist.
[06:46.160 --> 06:49.200]  Sunday Emergency Broadcast live.
[06:49.200 --> 06:58.120]  Soros back deep state terror squads launch fire bombings and intimidation campaigns nationwide.
[06:58.120 --> 07:05.640]  Fire bombings in Wisconsin, fire bombings in Oregon, fire bombings in other areas, people's
[07:05.640 --> 07:10.360]  homes being attacked, Supreme Court justices being driven out of their homes, people howling
[07:10.360 --> 07:13.400]  and screaming for their heads.
[07:13.400 --> 07:19.520]  And what does CNN crawling out from under its rock have to say?
[07:19.520 --> 07:28.160]  Law enforcement, the Capitol Police say that right-wingers are planning to attack the Capitol
[07:28.160 --> 07:34.920]  and planning to attack DC and planning to attack Supreme Court justices' homes, a total
[07:34.920 --> 07:37.920]  inversion of reality.
[07:37.920 --> 07:38.920]  Here it is.
[07:38.920 --> 07:45.400]  We're preparing for potential violence in the Capitol and nationwide after the leak
[07:45.400 --> 07:50.880]  of that Supreme Court draft opinion that would strike down Roe v. Wade after 50 years.
[07:50.880 --> 07:55.200]  Capitol Police are warning the far right is calling for violence against a religious group
[07:55.200 --> 07:57.920]  planning to rally for abortion rights.
[07:57.920 --> 08:00.480]  Whitney Wilde is live outside the Supreme Court.
[08:00.480 --> 08:05.760]  Listen, seeing fences go up there, it's sort of like post-January 6th, what are you seeing
[08:05.760 --> 08:10.680]  and what specific intelligence is warning it for police officials?
[08:10.680 --> 08:15.080]  Well, at this point, law enforcement sources, several of them tell us that they are closely
[08:15.080 --> 08:20.400]  monitoring social media chatter that suggests that there's a potential for violence against
[08:20.400 --> 08:24.680]  abortion clinic providers, abortion clinic staff, members of the judiciary that would
[08:24.680 --> 08:28.280]  include the justices here as well as members of the federal government.
[08:28.280 --> 08:32.760]  And what we know after January 6th and what law enforcement knows across the country is
[08:32.760 --> 08:37.600]  that social media chatter can manifest- Okay, so I'm not going to play the rest of it.
[08:37.600 --> 08:40.920]  You know what they're saying and doing.
[08:40.920 --> 08:44.720]  The left is running around attacking people all over the country.
[08:44.720 --> 08:55.240]  We went out, Oshoir went downtown for a pro-abortion rally and literally it was like central
[08:55.240 --> 08:57.920]  casting for a zombie apocalypse movie.
[08:57.920 --> 09:01.920]  The people yelling and screaming, we want to kill children, we love Satan, we've got
[09:01.920 --> 09:02.920]  all the footage.
[09:02.920 --> 09:04.360]  Y'all was hosting the third and fourth hour tonight.
[09:04.360 --> 09:07.520]  I'll be here for two hours, just be playing it all, I'll play some of it.
[09:07.520 --> 09:11.600]  But you don't need me to show you how they're acting all over the country.
[09:11.600 --> 09:13.840]  I mean, I have hours of the footage.
[09:13.840 --> 09:20.880]  I watched hours of it the last two days and it is people doing mock abortions and saying,
[09:20.880 --> 09:27.000]  I'm going to kill the babies, people saying I love Satan and understand something.
[09:27.000 --> 09:29.520]  We're not cherry picking this.
[09:29.520 --> 09:34.160]  The corporate controlled media and the big tech censor it, they don't show you who their
[09:34.160 --> 09:37.360]  supporters are, demonic zombies.
[09:37.360 --> 09:46.640]  But anybody can go to one of their rallies, we'll play clip nine here in a moment.
[09:46.640 --> 09:49.360]  Anybody can go witness this for themselves and go see it.
[09:49.360 --> 09:54.020]  And it's not like there's five people out of a thousand that act like demonic, pig-like
[09:54.020 --> 09:57.600]  zombies and say they're communists and say they're going to get everybody.
[09:57.600 --> 10:02.680]  It is the majority of them.
[10:02.680 --> 10:05.800]  It's like a science fiction horror movie or something.
[10:05.800 --> 10:12.520]  We've got that huge news we're going to be getting to.
[10:12.520 --> 10:16.120]  And then we've got unbelievable government reports from around the world confirming the
[10:16.120 --> 10:19.320]  so-called COVID vaccine doesn't work and causes heart attacks and strokes.
[10:19.320 --> 10:23.720]  I know you know that, we've been saying it for over two years, top scientists have.
[10:23.720 --> 10:28.280]  But now it's confirmed and so much more, they're getting the next lockdown ready.
[10:28.280 --> 10:32.640]  They're in the next COVID freakout ready in the next few months with 184 days out from
[10:32.640 --> 10:33.640]  the election.
[10:33.640 --> 10:35.800]  We've got that information.
[10:35.800 --> 10:44.760]  We've got huge World War III nuclear war news and Jill Biden visiting Ukraine.
[10:44.760 --> 10:48.440]  We have got a really critical economic news.
[10:48.440 --> 10:52.280]  And then, you know, I'm a good talk show host, I'm a good TV host.
[10:52.280 --> 10:55.800]  And it's an interesting informative show and we try to empower humanity.
[10:55.800 --> 11:02.680]  But I've got a big point that I really am not good at and that is hyping something up
[11:02.680 --> 11:06.360]  and building it up.
[11:06.360 --> 11:09.960]  And so, I'm just going to leave it at this, dealing with the Disinformation Board and
[11:09.960 --> 11:12.240]  George Soros.
[11:12.240 --> 11:17.080]  We got information two weeks ago that I mentioned on air and then days later was even in the
[11:17.080 --> 11:23.520]  Associated Press, but like it was a good thing and then we got more information Friday and
[11:23.520 --> 11:27.320]  now we've gotten part of the documents and we're getting more.
[11:27.320 --> 11:34.000]  But you talk about racketeering, you talk about illegal, what they're trying to do with
[11:34.000 --> 11:42.560]  Info Wars and what has come out in the state courts and the bankruptcy court is unbelievable.
[11:42.560 --> 11:48.280]  Do you think it's bad that George Soros has kicked out more than 20 state attorney generals
[11:48.280 --> 11:51.840]  and put communists in that let armed robbers out the first day they're arrested?
[11:51.840 --> 11:56.960]  I mean, hell, one of his DA's up at Fort Worth.
[11:56.960 --> 12:00.280]  Young man for no reason shot four people, critically wounded three of them.
[12:00.280 --> 12:05.760]  He was let out within 14 hours, not even a day in jail.
[12:05.760 --> 12:13.400]  George Soros runs over a thousand DA's and district attorneys, county attorneys now.
[12:13.400 --> 12:21.080]  George Soros is not even hiding the fact that he runs the Disinformation Bureau and
[12:21.080 --> 12:26.000]  that they have a plan to basically sue tens of thousands of conservative and Christian
[12:26.000 --> 12:32.200]  leaders once the precedent set with rig juries, with rig courts, with default operations against
[12:32.200 --> 12:43.000]  Info Wars, and they admit that and have now admitted to court officials in federal court
[12:43.000 --> 12:48.160]  that George Soros is running this and is set to publicly announce he's trying to take me
[12:48.160 --> 12:56.320]  off the air, which we already knew, but that arrogance is just unbelievable and makes me
[12:56.320 --> 13:00.720]  proud of who I am and makes me really, really proud of all of you.
[13:00.720 --> 13:05.880]  So I'm going to wait until the lawyers are ready to green light it, but I already told
[13:05.880 --> 13:11.000]  you part one of it a couple of weeks ago, and the lawyer said, don't get into much
[13:11.000 --> 13:15.000]  detail just if you want to mention it, mention it, but I said the Justice Department called
[13:15.000 --> 13:23.720]  up the federal court and the trustees in our limited bankruptcy and said the head of the
[13:23.720 --> 13:30.120]  Justice Department and the president as policy says you must kick out his bankruptcy and
[13:30.120 --> 13:35.120]  this is basically an order, it is the policy of the US government like I was a foreign
[13:35.120 --> 13:38.360]  country because the executive can only do that with foreign countries, they can't deal
[13:38.360 --> 13:43.440]  with a citizen, but it's Soros that overthrew Ukraine and 20 plus other governments, they
[13:43.440 --> 13:49.560]  are publicly and so I said that on air, we have the documents everything now, I'm going
[13:49.560 --> 13:55.080]  to do a whole report on it soon and build it up because it's huge national news, international
[13:55.080 --> 14:02.160]  news, and then this new thing, I have the name of the law firms, the documents, Soros,
[14:02.160 --> 14:07.240]  the money, everything, and we're just going to really put it together in powerful articles
[14:07.240 --> 14:12.760]  and reports and put it out very, very soon, but if you want to see what I was talking
[14:12.760 --> 14:17.080]  about earlier, just type in Justice Department opposes Alex Jones's bankruptcy, you ever
[14:17.080 --> 14:24.440]  heard of a Justice Department getting involved in my access to the federal courts because
[14:24.440 --> 14:28.760]  I can't find all these show trials and all these lawsuits anymore, so I say, okay, we'll
[14:28.760 --> 14:39.000]  do an emergency reorganization, that shows you how scared they are, just type that in,
[14:39.000 --> 14:47.520]  Justice Department opposes Alex Jones's infowars bankruptcy, that shows you, yeah, there it
[14:47.520 --> 14:55.040]  is, DOJ challenges Alex Jones bankruptcy, filing, I mean that's the Huffington Post,
[14:55.040 --> 14:59.240]  Associated Press, you name it, no one's ever done this before because here's the thing,
[14:59.240 --> 15:03.600]  the Justice Department's run by the globalists now at the top, the FBI is, the major federal
[15:03.600 --> 15:07.400]  agencies, they've gotten away with bloody murder, they're completely out of control
[15:07.400 --> 15:13.000]  and no governors, no legislatures, Congress hasn't really opposed them, so why shouldn't
[15:13.000 --> 15:18.200]  they set up an official Ministry of Truth with the Justice Department and Homeland Security
[15:18.200 --> 15:23.480]  and say we're gonna arrest you for your speech, finally Congress says they're gonna move,
[15:23.480 --> 15:29.040]  finally a bunch of legislatures and governors are saying they're gonna move with lawsuits
[15:29.040 --> 15:36.320]  and blocking this, but you understand this is a takeover people, this ain't a joke, we
[15:36.320 --> 15:41.840]  are 184 days out from the midterm elections and they don't intend for America to peacefully
[15:41.840 --> 15:47.760]  take its nation back, they are intending to stage false flags and blame it on us and
[15:47.760 --> 15:52.000]  put it on the internet kill switch and declare civil emergency martial law, so they ride
[15:52.000 --> 15:59.280]  back today, whether it's infowars.com, the tip of the spear of human liberty.
[15:59.280 --> 16:05.040]  You see this, it's an info wars republic defense card with original info wars art designed
[16:05.040 --> 16:10.960]  by yours truly with a little gold bar implanted in it and on the back it's got a hologram,
[16:10.960 --> 16:16.040]  there are only 25,000 of these in existence and they'll never be made again, the bank
[16:16.040 --> 16:20.040]  that owns the mint that has started putting these out the last few years just sold out
[16:20.040 --> 16:25.920]  of 300,000 of a similar offering that was 40% more than what we're selling these for
[16:25.920 --> 16:30.520]  and when you get 3 or more you can get these at 50% off and they fund the info war, please
[16:30.520 --> 16:35.880]  visit infowars.com and check out this amazing new art slash gold product, it's a collector's
[16:35.880 --> 16:40.160]  item and you'll know you helped fund the second American revolution against the globalist
[16:40.160 --> 16:45.520]  at such a critical point, get your gold bars and so much more exclusively at infowars.com
[16:45.520 --> 16:49.640]  and I want to thank you for your support over the years because without you all of the great
[16:49.640 --> 16:53.400]  success we have had together would not have happened, we are the tip of the spear, you
[16:53.400 --> 16:58.200]  are the tip of the spear and I salute you and thank you, visit infowars.com today.
[16:58.200 --> 17:05.400]  The globalists are bombarding us with propaganda and with spiritual warfare and with poisons
[17:05.400 --> 17:09.880]  and chemicals added to the food, it's all come out and they're doing that not because
[17:09.880 --> 17:15.440]  we're weak but because we're made the image of God, the Creator and we are powerful and
[17:15.440 --> 17:20.720]  the social engineers fear that so much, so that's why I repeat that famous internet saying
[17:20.720 --> 17:26.320]  that nobody knows who first came up with the boy, is it true?
[17:26.320 --> 17:32.680]  The propaganda would not be necessary if the situation was hopeless, they need all their
[17:32.680 --> 17:38.480]  propaganda and all their lies and all their evil and all their cultural death because
[17:38.480 --> 17:43.560]  they know we are strong and they know in the end they signed on to God of this world who
[17:43.560 --> 17:47.640]  is a loser and that's why it's so important that everybody keep info wars in the air now
[17:47.640 --> 17:52.360]  more than ever because even if you don't believe in God, what the globalists are manifesting
[17:52.360 --> 17:57.240]  and setting up is safe and we are opposing the one world government and the mark of the
[17:57.240 --> 17:58.960]  beast they just announced.
[17:58.960 --> 18:05.960]  Introducing the newest product from infowarslife.com, we are so proud of info wars life immune
[18:05.960 --> 18:12.560]  support, it is concentrated herbs that are known on record to supercharge our bodies
[18:12.560 --> 18:17.920]  natural defenses, ladies and gentlemen this is something that is essential and everyone
[18:17.920 --> 18:23.120]  should get and on top of it it funds the info war so that's the 360 win, let me tell you
[18:23.120 --> 18:28.920]  what is in this amazing product, concentrated elderberry, concentrated echinasia, concentrated
[18:28.920 --> 18:36.080]  stragulus root, angelica root, loatium root and more, this product is incredible, info
[18:36.080 --> 18:41.440]  wars immune support exclusively available at infowarsstore.com is funding the tip of
[18:41.440 --> 18:47.080]  the spear, the info wars operation, it is a 360 win, the only way you fail is by not
[18:47.080 --> 18:51.040]  taking action and getting this product to boost your bodies natural defenses and keep
[18:51.040 --> 18:58.880]  info wars on the air, the globalists are hoping you don't take action, take action now infowarsstore.com
[18:58.880 --> 19:05.920]  introducing the newest product from infowarslife.com, we are so proud of info wars life immune
[19:05.920 --> 19:12.560]  support, it is concentrated herbs that are known on record to supercharge our bodies
[19:12.560 --> 19:17.880]  natural defenses, ladies and gentlemen this is something that is essential and everyone
[19:17.880 --> 19:23.080]  should get and on top of it it funds the info war so that's the 360 win, let me tell you
[19:23.080 --> 19:28.880]  what is in this amazing product, concentrated elderberry, concentrated echinasia, concentrated
[19:28.880 --> 19:36.040]  stragulus root, angelica root, loatium root and more, this product is incredible, info
[19:36.040 --> 19:41.400]  wars immune support exclusively available at infowarsstore.com is funding the tip of
[19:41.400 --> 19:47.040]  the spear, the info wars operation, it is a 360 win, the only way you fail is by not
[19:47.040 --> 19:50.960]  taking action and getting this product to boost your bodies natural defenses and keep
[19:50.960 --> 20:01.640]  info wars on the air, the globalists are hoping you don't take action, take action now infowarsstore.com
[20:01.640 --> 20:21.120]  bringing up frontal assault on the lies of the new world order, it's alex jones, newtonian
[20:21.120 --> 20:31.560]  physics teaches us that for every action there is an equal and opposite reaction, there is
[20:31.560 --> 20:38.840]  not just evil in the universe, there is good and I am extremely blessed and honored to
[20:38.840 --> 20:44.280]  be with this amazing crew and all the viewers and listeners tonight on mother's day in
[20:44.280 --> 20:52.640]  defense of the human family and our attempt to carry out God's will, all right you know
[20:52.640 --> 20:58.240]  I almost don't want to play any of this because I have hours of it and so to just play a little
[20:58.240 --> 21:09.040]  is almost like a lie, I mean you've got to go out to one of these pro abortion rallies
[21:09.040 --> 21:15.960]  for yourself, I first 25 years ago have a friend named George Woolley who is a big pro
[21:15.960 --> 21:20.920]  life catholic activist and he said why don't you just not criticize abortion on air, why
[21:20.920 --> 21:24.000]  don't you come out and see it for yourself so I won't have to play a parent probably
[21:24.000 --> 21:30.680]  15 times or so, done it more than that since then and people would walk up and say sit
[21:30.680 --> 21:36.880]  and look at the children off camera and sometimes on camera and I would have black people walk
[21:36.880 --> 21:40.840]  up to me particularly that worked there or worked around there and they'd say nobody
[21:40.840 --> 21:46.160]  wants these black babies, you going to take some, we don't get rid of these bad people,
[21:46.160 --> 21:50.840]  talk about Uncle Tom's to the death, they were it and then over the years we caught
[21:50.840 --> 21:54.960]  it ourselves on tape, when I say hundreds, thousands of times hell, Owen caught it hundreds
[21:54.960 --> 21:59.840]  of times, the three hour report he put out just yesterday, we got a bunch of those clips
[21:59.840 --> 22:09.040]  but here's a clip as the Democrats called for a tax on Catholic and Protestant churches
[22:09.040 --> 22:12.960]  and this is a standard deal to have a fake baby you rip out of yourself with fake blood
[22:12.960 --> 22:17.320]  sometimes they put the red syrup everywhere and say I'm going to kill it, I'm going to
[22:17.320 --> 22:21.960]  kill the baby, you're not going to stop me so they don't even deny they're killing babies,
[22:21.960 --> 22:26.160]  they don't even deny like Biden said last week, yeah we're killing children, main abortion
[22:26.160 --> 22:30.800]  groups, Gloria Steinem, we're shirts saying yeah I'll kill my child, they have hardened
[22:30.800 --> 22:38.200]  their hearts and they are turned over to a demonic force to kill, steal and destroy,
[22:38.200 --> 22:43.560]  so I got dozens of these but let's just get started on some of them, here is a woman trying
[22:43.560 --> 22:50.560]  to get into a Catholic church with hundreds on the street of leftist crazed maniacs and
[22:50.560 --> 23:16.840]  she is celebrating killing babies in front of them here it is, and again for radio listeners
[23:16.840 --> 23:20.840]  there's so much cussing and screaming you can't really even compare but there's a woman in
[23:20.840 --> 23:36.760]  a bathing suit ripping babies to pieces, here we go, this is a religion, every ancient
[23:36.760 --> 23:49.640]  culture did it when it collapsed, it's happening again, and this goes on and on, no more just
[23:49.640 --> 23:53.400]  just turn it off then it gets the crowd celebrates her and she starts eating the babies again
[23:53.400 --> 23:58.000]  and there's all these weird leftist transgender people that do mock abortions and pull the
[23:58.000 --> 24:03.040]  babies out with blood spraying everywhere, it just goes on and on, it gets much worse
[24:03.040 --> 24:09.160]  I'm not going to show it, there's a bunch of this footage but they've run multiple members
[24:09.160 --> 24:15.720]  of the Supreme Court including the Chief Justice John Roberts out of their homes and now we
[24:15.720 --> 24:21.840]  learned from other leaked documents that he's been blocking it for a year and that already
[24:21.840 --> 24:26.000]  the Supreme Court has the majority to overturn Robbie Wade but as Chief Justice he's been
[24:26.000 --> 24:32.840]  blocking it and waited because he's really a liberal, a leftist because he's blackmailed,
[24:32.840 --> 24:38.480]  looked at him and his wife and stuff they're into, it's bad, so it would be a political
[24:38.480 --> 24:43.320]  thing for the election to divert from everything so it's a good thing that's happening under
[24:43.320 --> 24:47.360]  federal law, it should be the state decision anyways, nobody's even banning their sacrament
[24:47.360 --> 24:51.520]  of abortion, they're putting it back to the people of states and it should be under our
[24:51.520 --> 24:57.320]  federal system and again federal system doesn't mean the federal government runs everything,
[24:57.320 --> 25:02.240]  it's the opposite of that, it means separation of powers, divided powers, states, local governments
[25:02.240 --> 25:07.440]  and the federal government and three branches of the federal government but they're at
[25:07.440 --> 25:11.880]  their homes screaming yelling by the thousands, 24 hours a day and the left is celebrating
[25:11.880 --> 25:35.000]  this but if conservatives protest anyway we're terrorists, here it is, they're saying we
[25:35.000 --> 25:41.240]  are people, we have rights, we're saving lives, everything is an inversion, everything is
[25:41.240 --> 25:49.680]  an inversion of the truth with these daemons, now here's a man confronting a bunch of pro
[25:49.680 --> 25:57.480]  death demonstrators, daring the whole cupboard lock down and he got it right that you claim
[25:57.480 --> 26:02.400]  you care about lives but here's what's really going on in these hospitals, clip 21.
[26:02.400 --> 26:11.480]  Lives matter or just some black lives, the black lives killed by black men matter right,
[26:11.480 --> 26:19.080]  yes, the black babies killed in the abortions clinics matter right, thought so, the black
[26:19.080 --> 26:25.080]  officers killed by that bastard in Minnesota that matters too right, okay but the black
[26:25.080 --> 26:30.800]  babies that are killed in the abortion clinics don't matter do they are medical people, do
[26:30.800 --> 26:38.120]  their lives matter, does the future of our black babies matter, huh, what's up, what's
[26:38.120 --> 26:45.760]  up, all for quiet now aren't they, uh huh, it's okay if we kill them in the womb right
[26:45.760 --> 26:49.200]  but you have a problem when we, you don't seem to really have a problem when we kill
[26:49.200 --> 26:54.880]  them on the streets, yes we know they're the same issue, if we don't, if we don't respect
[26:54.880 --> 27:01.120]  the lives of our unborn children, enough to save them and fight for them, our lives mean
[27:01.120 --> 27:03.360]  nothing once we're born.
[27:03.360 --> 27:06.400]  That's right, we become everything that is evil and that was back during the whole
[27:06.400 --> 27:11.440]  George Floyd thing, he goes up to one of those doctor nurse demonstrations for the lock downs,
[27:11.440 --> 27:14.880]  black lives matter and he says, oh you care about George Floyd, yeah, I care about this,
[27:14.880 --> 27:21.480]  yeah, I care about the babies, no, and I've got hundreds of clips, I already played them
[27:21.480 --> 27:24.960]  this week but here's just another one of the sickening leftists.
[27:24.960 --> 27:37.360]  Ladies, if you get pregnant, run on down to the abortion clinic, get that little bastard
[27:37.360 --> 27:45.680]  sucked right out, understand, go to one of their events, that's 90% of them and they
[27:45.680 --> 27:50.000]  all look like mutants, black, Hispanic, white, they all look like their souls sucked out,
[27:50.000 --> 27:53.640]  nobody's having sex with these people and they're just pissed that men and women are
[27:53.640 --> 27:59.720]  having families and having children, suck that little bastard right out, oh she's not
[27:59.720 --> 28:09.040]  saying it's not a human, she's not saying no, she gets off on killing that little bastard.
[28:09.040 --> 28:14.560]  I have hours of this, Owen shot a bunch of it with a crew, they attacked Owen physically,
[28:14.560 --> 28:20.400]  the police offered to arrest the people that did, Owen said no and turned the other cheek,
[28:20.400 --> 28:30.120]  he'll be covering all that in an hour and two minutes at 6 p.m. central or an hour and
[28:30.120 --> 28:36.720]  32 minutes, excuse me, an hour and 32 minutes, he'll be covering it all on Sunday live, I'm
[28:36.720 --> 28:42.400]  4 to 6 p.m., Owen is 6 to 8 p.m. and then we have the weekday shows, kicking off with
[28:42.400 --> 28:48.800]  Harrison Smith 8 a.m., infowars.com, myself at 11 a.m. and the war room 3 p.m. with Owen
[28:48.800 --> 28:53.360]  Schreuer every weekday, we're only on air because of you and your prayer and your financial
[28:53.360 --> 28:59.440]  support, the fight is so critical right now, thank you for your support.
[28:59.440 --> 29:06.360]  Ladies and gentlemen, Mike Lindell is sponsoring thousands of leading pro-America patriots
[29:06.360 --> 29:10.840]  across the United States, he's the main sponsor keeping so many people on the air, he's a
[29:10.840 --> 29:14.160]  huge sponsor at infowars, that's why we're so pleased to work with him, he's offering
[29:14.160 --> 29:21.560]  the biggest sale he's done in years, his Bogo sale, buy one, get one free right now at
[29:21.560 --> 29:28.040]  mypillow.com forward slash Alex on hundreds and hundreds of his made in America products
[29:28.040 --> 29:35.520]  from pillows to sheets to shoes to human beds to dog beds, you name it, go there, get great
[29:35.520 --> 29:42.120]  products at low prices, funding info or a true 360 win, mypillow.com forward slash Alex
[29:42.120 --> 29:54.200]  or 800-675-4614, it's only running for one week, mypillow.com forward slash Alex or 800-675-4614
[29:54.200 --> 30:00.480]  and thank you for shopping America and keeping us on the air.
[30:00.480 --> 30:05.600]  So I did it, I signed up for the Austin Marathon, I've been training probably not as much as
[30:05.600 --> 30:11.080]  they should be, but thank goodness for prayer and thank goodness for infowarsstore.com, before
[30:11.080 --> 30:16.240]  I set out on a run, I throw down some turbo force to give me that energy I need to get
[30:16.240 --> 30:21.280]  going, you know, besides the energy turbo force, it is giving me the vitamins I need
[30:21.280 --> 30:26.120]  like vitamin C to keep me healthy and the essential B vitamins plus the amino acids
[30:26.120 --> 30:30.720]  for sustained energy giving me the best chance at getting through the training and then every
[30:30.720 --> 30:37.120]  day now I'm taking Dr. Jones' Sorilis, I have bad joints, thanks mom, so this is great
[30:37.120 --> 30:42.040]  for giving my joints the extra support they need right now plus inflammation support and
[30:42.040 --> 30:43.280]  extra flexibility.
[30:43.280 --> 30:47.880]  The quick release capsules help me recover fast so I can get back to the training, even
[30:47.880 --> 30:52.920]  if you're not crazy enough to take on a marathon, good news, turbo force that can still give
[30:52.920 --> 30:57.440]  you the energy and clarity you need for every day and Sorilis can keep you moving and feeling
[30:57.440 --> 30:59.000]  great at any age.
[30:59.000 --> 31:02.800]  We have over 100 designs of t-shirts that just sit there in our warehouse, we need to sell
[31:02.800 --> 31:07.640]  those shirts to fund the operation, but we've already made some orders on future shirts
[31:07.640 --> 31:08.640]  coming in.
[31:08.640 --> 31:11.440]  These are all limited editions, so once these new shirts come in we're going to sell those
[31:11.440 --> 31:12.440]  and that's it.
