[00:00:16.090 --> 00:00:21.553]  InfoWars, tomorrow's news today.
[00:03:24.301 --> 00:03:29.563]  It's just, is it in a peer-reviewed paper or not?
[00:03:29.563 --> 00:03:31.604]  That's their view of science.
[00:03:31.604 --> 00:03:34.285]  I think it's pathetic.
[00:03:34.285 --> 00:03:42.888]  Born into universities as bright young people, they come out of them brain-dead, not even knowing what science means.
[00:03:42.888 --> 00:03:46.249]  They think it means peer-reviewed papers, etc.
[00:03:46.249 --> 00:03:47.630]  No, that's academia.
[00:03:48.826 --> 00:03:55.230]  And if a paper is peer-reviewed, it means everybody thought the same, therefore they approved it.
[00:03:55.230 --> 00:04:07.237]  An unintended consequence is that when new knowledge emerges, new scientific insights, they can never ever be peer-reviewed.
[00:04:07.237 --> 00:04:13.601]  So we're blocking all new advances in science, that are big advances.
[00:04:13.601 --> 00:04:16.063]  If you look at the breakthroughs in science,
[00:04:16.844 --> 00:04:20.765]  Almost always, they don't come from the center of that profession.
[00:04:20.765 --> 00:04:23.306]  They come from the fringe.
[00:04:23.306 --> 00:04:28.287]  The finest candle makers in the world couldn't even think of electric lights.
[00:04:28.287 --> 00:04:29.527]  They don't come from within.
[00:04:29.527 --> 00:04:32.688]  They often come from outside the brakes.
[00:04:32.688 --> 00:04:37.929]  We're going to kill ourselves because of stupidity.
[00:04:37.929 --> 00:04:42.051]  Ladies and gentlemen, it's May 30th on this live Sunday edition.
[00:04:42.051 --> 00:04:43.151]  I'm your host Alex Jones.
[00:04:43.151 --> 00:04:43.591]  Please,
[00:04:44.697 --> 00:04:54.625]  Stay with us for the next two hours and beyond because we are going to break incredibly important news exclusively here that could affect the future of the planet in a great way.
[00:04:54.625 --> 00:05:00.830]  And folks, no, that's not pretentious, that's a fact.
[00:05:00.830 --> 00:05:13.621]  A lot of virtue-signalers out there will tell you how much they care about troops and how much they care about veterans, but at the same time, they won't stand up for what those veterans and what those troops fought for in the last 250 years of U.S.
[00:05:13.621 --> 00:05:13.881]  history.
[00:05:14.577 --> 00:05:19.179]  And now, more than ever, what our republic stands for and has stood for is under attack.
[00:05:19.179 --> 00:05:21.939]  America is under globalist takeover.
[00:05:21.939 --> 00:05:23.120]  It's an information war.
[00:05:23.120 --> 00:05:24.200]  It is an economic war.
[00:05:24.200 --> 00:05:27.761]  But most importantly, it is a spiritual war.
[00:05:27.761 --> 00:05:33.123]  And now, of course, it's a biological and chemical war with the vaccines.
[00:05:33.123 --> 00:05:35.604]  We were the first to tell you that the virus came out of Wuhan.
[00:05:35.604 --> 00:05:38.305]  We were the first to tell you that vaccine passports were coming.
[00:05:38.305 --> 00:05:39.245]  We were the first to lay out
[00:05:40.009 --> 00:05:43.811]  Basically everything, because we actually do our research and know what we're talking about.
[00:05:43.811 --> 00:05:46.873]  And that's why it's important to keep InfoWars in the air now more than ever.
[00:05:46.873 --> 00:05:50.995]  And for Memorial Day week, we're having store-wide free shipping and double Patreon points.
[00:05:50.995 --> 00:05:55.537]  A lot of great products are back in stock, like DNA Force, Alpha Power, and Polyblock.
[00:05:55.537 --> 00:06:00.420]  So, to all the veterans and all the patrons, we salute you, and I want to ask the listeners, please support InfoWars now more than ever.
[00:06:12.265 --> 00:06:13.366]  Big Brother.
[00:06:13.366 --> 00:06:15.166]  Mainstream media.
[00:06:15.166 --> 00:06:17.047]  Government cover-ups.
[00:06:17.047 --> 00:06:18.748]  You want to stop tyranny?
[00:06:18.748 --> 00:06:20.429]  Well, so does he.
[00:06:20.429 --> 00:06:27.232]  Live from the InfoWars.com studios, it's Alex Jones.
[00:06:27.232 --> 00:06:28.732]  It's Sunday, May 30th.
[00:06:28.732 --> 00:06:31.293]  The year is 2021.
[00:06:31.293 --> 00:06:39.757]  And, per usual, we will break absolutely critical information, the future of our species on this planet and beyond.
[00:06:40.569 --> 00:06:46.473]  Thank you again so much for joining us on the eve of Memorial Day.
[00:06:46.473 --> 00:06:47.554]  We're live.
[00:06:47.554 --> 00:06:49.235]  I'll be here for the next two hours.
[00:06:49.235 --> 00:06:53.238]  The Owen Schroyer is coming in to do Sunday live, 6 to 8 p.m.
[00:06:53.238 --> 00:06:55.680]  Central as well.
[00:06:55.680 --> 00:07:00.503]  Okay, obviously a lot of people are paying attention to this transmission.
[00:07:00.503 --> 00:07:05.707]  I have had so many national talk show hosts and others, folks involved
[00:07:06.727 --> 00:07:20.973]  Former directors of intelligence agencies, not just General Flynn, but others, calling me up congratulating me in the last 48 hours saying, how did you know that it came out of the Wuhan lab?
[00:07:20.973 --> 00:07:31.217]  And the key to victory here is not taking credit for this, because if I just take credit for that, people think I'm some type of Nostradamus, we're going to lose the whole planet.
[00:07:31.217 --> 00:07:33.318]  It specifically came out in late
[00:07:34.534 --> 00:07:53.776]  January, early February, and then March of 2020, the exact virus combo, the five viruses spliced together, six insertions on the CRISPR scanner systems, and in other gene editing and gene reading systems.
[00:07:55.237 --> 00:08:05.904]  Exactly what it was, and then we went and looked up that Fauci had run the entire program there since 2015 when it was deemed illegal in Chapel Hill, North Carolina.
[00:08:05.904 --> 00:08:12.347]  And so we had on a lot of virologists and epidemiologists and scientists and the guy that wrote the U.S.
[00:08:12.347 --> 00:08:13.008]  Biological
[00:08:13.900 --> 00:08:24.804]  Weapons law back in the late 80s, and helped write world treaties on biological chemical weapons in the 90s, and was the chief UN war crimes prosecutor of Solomon Milosevic.
[00:08:24.804 --> 00:08:28.965]  I mean, the list goes on and on, and he came on and went over all that data.
[00:08:28.965 --> 00:08:35.307]  He's a professor in Chicago, and laid out exactly what the facts were.
[00:08:35.307 --> 00:08:40.869]  So, it's the equivalent of if they would have had film shot 35 millimeter
[00:08:41.773 --> 00:08:47.055]  of Charlie Manchin telling his cult to go kill Sharon Tate.
[00:08:47.055 --> 00:08:57.340]  It was enough that, you know, have witnesses that he said do it, and he got convicted ultimately, but this would be like having 35 millimeter film of him giving the order.
[00:08:57.340 --> 00:08:59.821]  And so it's all there.
[00:08:59.821 --> 00:09:09.945]  And so we put all this out over a year ago, 15 months ago, 16 months ago, 17 months ago, hard to believe time's flying,
[00:09:10.848 --> 00:09:25.174]  However many months go back from the end of May 2021 to late January 2020, and there it all is!
[00:09:25.174 --> 00:09:26.234]  And the same thing happens.
[00:09:26.234 --> 00:09:30.116]  These smart people call me and they go, well, congratulations on this.
[00:09:30.116 --> 00:09:31.176]  You've really been proven right again.
[00:09:31.176 --> 00:09:32.557]  I say, listen, it's not me.
[00:09:32.557 --> 00:09:36.058]  Let me send you some articles from the scientists that said, oh, come on, Alex.
[00:09:36.058 --> 00:09:37.039]  Nobody knew but you.
[00:09:38.880 --> 00:09:42.684]  Then I start trying to tell them what's coming next, and as usual, no one's listening.
[00:09:42.684 --> 00:09:49.230]  Or no one's paying attention like they should be, because it's all right here.
[00:09:49.230 --> 00:09:52.613]  But even more importantly, why it's all coming out is here.
[00:09:52.613 --> 00:09:55.655]  Don't you want to know why CNN's done a U-turn?
[00:09:55.655 --> 00:09:56.656]  A 180?
[00:09:56.656 --> 00:09:56.977]  A bat-turn?
[00:09:59.409 --> 00:10:03.091]  And come out and said, OK, looks like it came out of the lab.
[00:10:03.091 --> 00:10:03.892]  Here's a headline.
[00:10:03.892 --> 00:10:08.134]  We need to know how COVID-19 emerged so we can stop it from happening.
[00:10:08.134 --> 00:10:11.976]  And ABC News saying, well, looks like it came out of the lab.
[00:10:11.976 --> 00:10:15.258]  They knew 16 months ago.
[00:10:15.258 --> 00:10:22.001]  17 months ago, they knew all this same stuff.
[00:10:22.001 --> 00:10:24.683]  In fact, it was the WHO and Fauci
[00:10:25.774 --> 00:10:33.060]  That went and threatened Australia, and threatened India, and threatened French scientists, because you don't think all our scientists do this too?
[00:10:33.060 --> 00:10:37.163]  That have these multi-billion dollar machines?
[00:10:37.163 --> 00:10:38.524]  And they threaten their funding!
[00:10:38.524 --> 00:10:54.417]  Because you see, multinational corporations, they quote, donate these machines to these big scientific institutions so they can control what information comes out about the genetic code of humans and everything else on this planet and what they're doing.
[00:10:55.183 --> 00:11:03.226]  And so, scientists got samples, they scanned it, they said this is the Frankenstein of Frankensteins.
[00:11:03.226 --> 00:11:05.326]  Whether it's super deadly or not, that's up for debate.
[00:11:05.326 --> 00:11:10.748]  The fact is, it was five different species of virus welded together.
[00:11:10.748 --> 00:11:21.232]  Now, top US and British scientists, or at the top of the food chain, they're saying six viruses.
[00:11:21.232 --> 00:11:21.392]  So,
[00:11:23.217 --> 00:11:30.083]  It's all there, the pea shuttle genes, all of it, where they actually physically put these viruses together.
[00:11:30.083 --> 00:11:33.605]  And Wuhan was an industrial level site.
[00:11:33.605 --> 00:11:50.079]  We've got video coming up of the Wuhan scientists just covered in blood, head to toe, and just dead animals and stuff everywhere, because they were feeding pigs with the flesh, the organs of pigs that had died from the virus,
[00:11:51.039 --> 00:11:56.840]  So that they could industrially get tons of the virus out for bioweapons.
[00:11:56.840 --> 00:12:01.161]  The only reason you do that are reportedly thousands of pigs.
[00:12:01.161 --> 00:12:06.122]  Because still the machine they use is a human body or an animal body.
[00:12:06.122 --> 00:12:07.843]  They're not really making these in labs.
[00:12:07.843 --> 00:12:09.943]  They're just mass producing it.
[00:12:09.943 --> 00:12:11.703]  They isolate it.
[00:12:11.703 --> 00:12:13.624]  Then they put it back into an animal.
[00:12:13.624 --> 00:12:18.625]  And then they start mass producing that particular replication of the virus.
[00:12:18.625 --> 00:12:19.425]  Then they freeze it.
[00:12:20.566 --> 00:12:24.728]  Because most viruses that have become deadly quickly become non-deadly.
[00:12:24.728 --> 00:12:27.870]  They mutate and are no longer a deadly strain.
[00:12:27.870 --> 00:12:34.374]  That's the big secret about germs and about how they go into us and then our body learns how to deal with them and then you get hurt.
[00:12:34.374 --> 00:12:35.395]  And that's all the science.
[00:12:35.395 --> 00:12:45.841]  But today, starting next segment, I am going to, in a very focused way, go through how all this comes together.
[00:12:46.599 --> 00:12:50.120]  And how big a deal it is that this is now actually coming out.
[00:12:50.120 --> 00:12:51.340]  But here's some of the headlines.
[00:12:51.340 --> 00:12:54.621]  We need to know how COVID-19 emerged so we can stop it happening again.
[00:12:54.621 --> 00:12:55.561]  Well, I thought we knew.
[00:12:55.561 --> 00:12:57.922]  It was the wet market.
[00:12:57.922 --> 00:13:00.242]  Somebody ate a bat.
[00:13:00.242 --> 00:13:03.303]  ABC's John Carl admits Trump right about COVID origins.
[00:13:03.303 --> 00:13:08.324]  Some things may be true even if Donald Trump said them.
[00:13:08.324 --> 00:13:12.165]  Virologist says genetic fingerprints prove COVID-19 man-made.
[00:13:12.165 --> 00:13:13.685]  No credible ancestor.
[00:13:14.358 --> 00:13:20.661]  That's in the Daily Mail with these top scientists over in the UK, but that's not really the headline.
[00:13:20.661 --> 00:13:28.004]  The big news is that there's six inserts created through gain-of-function research at the Wuhan Institute in the virus.
[00:13:28.004 --> 00:13:32.545]  So a bunch of different species of virus didn't naturally mutate into this.
[00:13:32.545 --> 00:13:38.728]  A lizard doesn't mutate in a million years into a giraffe.
[00:13:38.728 --> 00:13:43.910]  I mean, it's whole different viruses, different species of virus,
[00:13:44.705 --> 00:13:51.934]  From the wild, fused into one in a laboratory.
[00:13:51.934 --> 00:14:01.666]  And as Rand Paul, being a doctor, went over the medical system of this, they used natural animals to gestate it in, to basically produce it in,
[00:14:02.720 --> 00:14:11.786]  So that it would then not have all the markings of being made in the lab, but it was spliced in the lab, then put into animals to be produced in their blood, and then strained out.
[00:14:11.786 --> 00:14:18.290]  That's why it was like a slaughterhouse, because it was just massive amounts of these viruses that they were purifying out and preparing.
[00:14:19.662 --> 00:14:25.847]  For the bio-attack they then launched, but humans are so strong and so healthy it didn't work on most people.
[00:14:25.847 --> 00:14:33.152]  Only the old, only the sick, and the Chinese and Wuhan, the most toxic city in the world, who already have destroyed lungs from the toxic air.
[00:14:33.152 --> 00:14:38.636]  A lot of them did die, and so then that was used to create massive hype and massive fear.
[00:14:38.636 --> 00:14:44.300]  But it's all the timing of the release that is the most important.
[00:14:44.300 --> 00:14:46.702]  Yeah, just click the first link right there where it says Daily Mail.
[00:14:46.702 --> 00:14:47.482]  Show folks that article.
[00:14:47.482 --> 00:14:48.523]  Thanks for TV viewers.
[00:14:49.244 --> 00:14:50.444]  I'm directing the crew here.
[00:14:50.444 --> 00:14:53.085]  There it is.
[00:14:53.085 --> 00:14:58.067]  So, we're going to lay it all out today, and why it's coming out now.
[00:14:58.067 --> 00:15:03.649]  But the big issue here is, it didn't leak from the lab accidentally.
[00:15:03.649 --> 00:15:04.709]  Look at the timing of it.
[00:15:05.945 --> 00:15:11.727]  Look at Fauci saying Trump will be challenged in the next few years by a massive pandemic when he first got into office.
[00:15:11.727 --> 00:15:14.647]  He gave that speech when Trump first got in.
[00:15:14.647 --> 00:15:17.988]  You look at how we stayed locked down but China didn't.
[00:15:17.988 --> 00:15:24.030]  Then China bragged that they've won the economic war and America's over because we stayed locked down and they didn't.
[00:15:24.030 --> 00:15:28.791]  I mean, they had the motive, they had the background, they had the history, they bragged about it.
[00:15:30.146 --> 00:15:32.147]  Fauci has said China's incredible.
[00:15:32.147 --> 00:15:34.629]  Gates has said China's incredible and America's done.
[00:15:34.629 --> 00:15:35.989]  Big Tech's moved to China.
[00:15:35.989 --> 00:15:49.196]  This was an economic warfare weapon using a virus scare to take over and they wanted it to be a chimera virus so when scientists looked at it they would get really scared and believe the story that it was a super deadly bioweapon.
[00:15:49.196 --> 00:15:50.977]  But that's only part one of it.
[00:15:50.977 --> 00:15:55.839]  It's a carrier virus for any new bioweapon system they want to release.
[00:15:55.839 --> 00:15:58.621]  I believe they're going to release a later COVID that will be super deadly.
[00:15:58.621 --> 00:15:58.981]  Stay with us.
[00:15:59.864 --> 00:16:04.346]  I share with you, the viewers and listeners, the facts of where InfoWars is.
[00:16:04.346 --> 00:16:11.030]  And it's always a complex picture, but I do my best to explain it to you, because you are the patrons that make all this possible.
[00:16:11.030 --> 00:16:21.276]  So in short, the world's awakening, despite all the censorship, InfoWars has never been more influential and has never had a bigger effect exposing the globalist agenda and fighting it.
[00:16:21.276 --> 00:16:21.976]  But that said,
[00:16:22.751 --> 00:16:26.693]  The COVID lockdowns, the shutdown of supply chains, has almost shut us down.
[00:16:26.693 --> 00:16:32.756]  Because most of the best-selling products, which you want to buy, like DNA Force Plus and others, have been sold out for up to seven months.
[00:16:32.756 --> 00:16:33.777]  Well, guess what?
[00:16:33.777 --> 00:16:37.419]  DNA Force Plus just came back in, thank God, for seven months.
[00:16:37.419 --> 00:16:40.360]  It's 40% off, it's amazing, at InfoWareStore.com.
[00:16:40.360 --> 00:16:46.223]  And for the week leading up through Memorial Day, we have store-wide free shipping and double Patriot points.
[00:16:46.223 --> 00:16:47.624]  And Alpha Power's back in stock.
[00:16:48.004 --> 00:16:49.225]  I always shoot you straight.
[00:16:49.225 --> 00:16:54.149]  And when I've told you over the years that if you don't support us, we'll be off the air, it's been true.
[00:17:06.545 --> 00:17:12.970]  But InfoWars has never been in a position where your support is more critical and more vital.
[00:17:12.970 --> 00:17:15.132]  The enemy behind the scenes is doing so many things.
[00:17:15.132 --> 00:17:17.233]  I'm not going to take time up to whine about it.
[00:17:17.233 --> 00:17:18.014]  It's okay.
[00:17:18.014 --> 00:17:20.396]  I expect to be attacked because we're over the target.
[00:17:20.396 --> 00:17:22.457]  We're having a great effect.
[00:17:22.457 --> 00:17:23.598]  We're exposing evil.
[00:17:23.598 --> 00:17:24.819]  You're exposing evil.
[00:17:24.819 --> 00:17:33.525]  So when you spread the word about the broadcast, or when you buy products, or when you pray for InfoWars and our talk show hosts and our crew, it is so powerful.
[00:17:33.525 --> 00:17:33.966]  So again,
[00:17:34.646 --> 00:17:41.753]  As Memorial Day 2021 comes and goes, I want all of you to realize that I appreciate you as being veterans of the Info War.
[00:17:41.753 --> 00:17:55.305]  And I particularly thank our veterans as well that have served in the Armed Forces because they understand what it is to sacrifice and they're needed more now than ever to be leaders in our Republic to expose the globalism of foreign takeover that we're in the middle of right now.
[00:17:55.305 --> 00:17:56.747]  So it's a very historical time to be alive.
[00:17:56.747 --> 00:17:59.009]  I want to thank you all for your support and ask you to support us again.
[00:18:00.365 --> 00:18:07.468]  We're launching our 2021 Memorial Week specials, and right now we've got store-wide free shipping.
[00:18:07.468 --> 00:18:09.889]  We've got double Patriot points.
[00:18:09.889 --> 00:18:13.751]  We've got 40% off on DNA Force Plus, sold out for seven months.
[00:18:13.751 --> 00:18:19.473]  We've got 50% off on Ultra 12, 50% off on Vazdo beads, 50% off on Alpha Power.
[00:18:19.473 --> 00:18:20.634]  These are all incredible products.
[00:18:20.634 --> 00:18:23.575]  I could talk about each one for several minutes, but a lot of you have already
[00:18:23.575 --> 00:18:24.876]  Some of you have used them, some of you haven't.
[00:18:24.876 --> 00:18:25.917]  You've got to go check these out.
[00:18:25.917 --> 00:18:35.426]  These are all top-of-the-line formulas, some of them clones of best-sellers, others original formulations that we came up with, with top developers to blow people away.
[00:18:35.426 --> 00:18:36.126]  And it's all there.
[00:18:36.126 --> 00:18:44.073]  There's a bunch of other big specials on water filtration, air filtration, too many sales and specials to mention them all here today.
[00:18:44.073 --> 00:18:49.038]  But whatever you do, go to InfoWorksShore.com, where there's free shipping and double-Patreon points.
[00:18:49.498 --> 00:18:54.203]  I've been on air 27 years and we've gone through a lot of criticism, a lot of attacks, but also a lot of amazing support.
[00:19:07.429 --> 00:19:11.012]  And so that's why I always take time out to thank you for keeping us on air.
[00:19:11.012 --> 00:19:18.880]  Because without you, without the crew, without our sponsors, without our affiliates, without everybody, we would not be on air and the world would be a different place.
[00:19:18.880 --> 00:19:22.583]  So it's not a power trip when I realize the great effect we've had.
[00:19:22.583 --> 00:19:28.949]  It's really counting the cost and realizing that if we weren't here, if you hadn't have supported us,
[00:19:29.730 --> 00:19:33.354]  The whole planet would be in a much worse position with the globalists.
[00:19:33.354 --> 00:19:36.138]  Instead, a lot of really, really positive things are happening.
[00:19:36.138 --> 00:19:40.724]  And so many of the corrupt things the globalists have been involved in are now coming out in the open.
[00:19:40.724 --> 00:19:43.869]  And so Infowars credibility is higher than it's ever been.
[00:19:43.869 --> 00:19:46.893]  But the enemy is trying to shut us down with so many different attacks.
[00:19:47.373 --> 00:19:49.254]  We've had to build our own infrastructure to stay on air.
[00:19:49.254 --> 00:19:50.475]  It's so expensive.
[00:19:50.475 --> 00:19:55.777]  So please, get great products and keep InfoWars on the air at the same time at InfoWarsStore.com.
[00:19:55.777 --> 00:20:03.862]  In fact, for the week of Memorial Day, we have throw-in free shipping and double Patreon points.
[00:20:03.862 --> 00:20:06.523]  You're listening to the Alex Jones Show!
[00:20:27.023 --> 00:20:29.143]  The Alex Jones Show.
[00:20:29.143 --> 00:20:34.364]  Because there is a war on over your mind.
[00:20:34.364 --> 00:20:36.185]  And that there certainly is.
[00:20:36.185 --> 00:20:37.725]  Okay.
[00:20:37.725 --> 00:20:42.506]  If you want next year's news today, you're about to get it.
[00:20:42.506 --> 00:20:46.307]  And I don't bring you this information out of speculation.
[00:20:46.307 --> 00:20:52.868]  I bring it to you from deep research analysis and basically tracking everything that's going on in the world.
[00:20:53.690 --> 00:20:57.891]  And having a deep understanding of all the different power players that are involved.
[00:20:57.891 --> 00:21:01.253]  So let me give you the bottom line, then I'm going to drill into all of it.
[00:21:01.253 --> 00:21:06.054]  There is a giant AI-run world government corporate system being set up.
[00:21:06.054 --> 00:21:08.255]  Communist China is run by these people.
[00:21:08.255 --> 00:21:09.395]  It's the model.
[00:21:09.395 --> 00:21:14.117]  They want to standardize total tyranny, AI control, global social credit score there.
[00:21:15.823 --> 00:21:31.670]  And then they want to sell that as the idea of living a safe and secure life, so the rest of the world basically adopts the same system, but it won't be run by the Communist Chinese, it'll be run by the globalists that put the Chai Koms in power in 1949, and basically launched them for global takeover in the late 1970s.
[00:21:33.507 --> 00:21:35.808]  But that's admitted by the CFR, all the rest of them.
[00:21:35.808 --> 00:21:36.768]  This is a fact.
[00:21:36.768 --> 00:21:43.831]  That's why Joe Biden has come out in a speech and said, China believes it will own America within 15 years.
[00:21:43.831 --> 00:21:45.011]  That's not what he really said.
[00:21:45.011 --> 00:21:47.892]  The New York Post gets it wrong.
[00:21:47.892 --> 00:21:55.675]  He actually said by 2030 or 2035, but he bumbles around, but they've now released the transcript.
[00:21:55.675 --> 00:22:01.617]  So he says, within nine years to 14 years is the real statement.
[00:22:01.617 --> 00:22:02.057]  Nine to 14 years.
[00:22:04.026 --> 00:22:19.452]  But when he says China, he means the globalists, and he says, we're a democracy, we have so much freedom, that's the problem, you need to do what I say, and I'll be a strong man and I can stop GGP-ing, when he's actually running Biden.
[00:22:19.452 --> 00:22:31.156]  And notice, that statement to Americans sounds like, hey, we better do what Biden says, he's gonna protect us from China, but in China, and in that area of Asia, period, to say,
[00:22:32.188 --> 00:22:40.275]  That they're taking over and that he's a stronger dictator, that is taken by the people as an admission of weakness.
[00:22:40.275 --> 00:22:46.540]  And incredible praise of Xi Jinping, who's got his thumb on Joe Biden and on Hunter.
[00:22:46.540 --> 00:22:53.746]  So this is really rubbing it in, just as bad as when he was only in office two weeks after still in the election and he was on CNN.
[00:22:53.746 --> 00:22:56.148]  Gotta cue that up and play it later if you guys can find it.
[00:22:56.148 --> 00:23:00.172]  They told Anderson Cooper, one of the robber baronaires,
[00:23:01.355 --> 00:23:06.238]  He told him that China is just doing what China's got to do for its interior.
[00:23:06.238 --> 00:23:11.822]  Xi's doing what he has to do to protect China, running those death camps with Uyghurs and taking over Hong Kong.
[00:23:11.822 --> 00:23:13.623]  And we're going to stay out of it.
[00:23:13.623 --> 00:23:20.327]  And then you saw the Chinese military start really cracking down more in Hong Kong and other areas within a day of that being said.
[00:23:20.327 --> 00:23:28.753]  I mean, this is the equivalent of Neville Chamberlain telling Hitler he could go ahead and invade Czechoslovakia.
[00:23:32.784 --> 00:23:38.388]  You are seeing incredible developments happen right now, and it's amazing.
[00:23:38.388 --> 00:23:43.452]  So, there's a global power structure that doesn't want China to get too powerful too quick.
[00:23:43.452 --> 00:23:47.074]  Biden's fully controlled.
[00:23:47.074 --> 00:23:49.836]  Gates is fully controlled.
[00:23:49.836 --> 00:23:52.779]  They are China-philes.
[00:23:52.779 --> 00:23:53.159]  Fauci.
[00:23:54.617 --> 00:23:57.698]  That's why they all say China's good, America's bad, China's the future.
[00:23:57.698 --> 00:23:59.238]  They're all invested in China.
[00:23:59.238 --> 00:24:01.839]  So they're not even American double agents.
[00:24:01.839 --> 00:24:04.500]  They are total China-phile globalists.
[00:24:04.500 --> 00:24:05.740]  That's their group.
[00:24:05.740 --> 00:24:08.601]  Then there's other globalist arms.
[00:24:08.601 --> 00:24:14.443]  Think of this as back to the Roman Senate and the intrigue that was there thousands of years ago, 2,000 years ago.
[00:24:14.443 --> 00:24:17.964]  It's very similar, but in a high-tech format.
[00:24:17.964 --> 00:24:19.484]  In modern format, we have more players.
[00:24:21.043 --> 00:24:32.812]  And so there's another arm that doesn't like the fact that the global has tried to push too fast and tried to have China win the global domination fight now, when that's not supposed to happen down the road.
[00:24:32.812 --> 00:24:37.656]  All nations are supposed to lose, and then a global corporate system is meant to dominate them in the end.
[00:24:39.577 --> 00:24:54.464]  The fact that China did purposely leak this with Fauci and with Gates as their economic weapon, along with Klaus Schwab, which they basically admitted they've done, and China brags that they've won the war in a bio-attack, that their response was better than ours.
[00:24:54.464 --> 00:24:58.105]  I mean, they've all but said it.
[00:24:58.105 --> 00:25:06.589]  There are other groups that have the proof, have the whistleblowers, have the scans of the viruses, that they had 16 months ago,
[00:25:07.957 --> 00:25:16.726]  But they wanted to have the lockdown and learn to work from home and teach the public, live under martial law and push medical IDs and push vaccine passports.
[00:25:16.726 --> 00:25:22.532]  They wanted to get all that going worldwide and get everybody used to a QR code and have the banks in control.
[00:25:22.532 --> 00:25:27.518]  But they don't want Bill Gates and Fauci and Xi Jinping to look too big for their britches.
[00:25:28.835 --> 00:25:42.992]  And so now all this is allowed to come out and say, we're going to say it's a leak, and we're going to release the fact that it was done on purpose, if you don't start singing to the same sheet of music as us.
[00:25:42.992 --> 00:25:47.818]  Remember, the globalists built up China, they put them in charge, gave them all our jobs, one-sided trade policies.
[00:25:48.877 --> 00:25:53.120]  For 30 years, China wasn't supposed to go outside the South China Sea.
[00:25:53.120 --> 00:26:00.005]  China was supposed to have all the economic development, but NATO was supposed to be the new military superpower, with the U.S.
[00:26:00.005 --> 00:26:03.147]  subservient to it in the future, with the U.N.
[00:26:03.147 --> 00:26:04.668]  and NATO in charge.
[00:26:04.668 --> 00:26:10.412]  But China, of course, double and triple agent and bought up a bunch of the globalist and U.N.
[00:26:10.412 --> 00:26:11.132]  operatives.
[00:26:11.132 --> 00:26:18.117]  That's why even the Times of London admits, the Financial Times admits, that globalism is failing because they all keep infighting.
[00:26:21.397 --> 00:26:28.460]  And so when Biden says, oh, you need to let me be more dictatorial in our democracy, we're trying to democracy to counter China.
