[00:00:00.009 --> 00:00:01.230]  We're good.
[00:07:59.731 --> 00:08:01.272]  Good evening, I'm Michelle Valles.
[00:08:01.272 --> 00:08:05.794]  Chief Art Acevedo is hoping to start a program this year with the federal grant.
[00:08:05.794 --> 00:08:12.076]  It would train his DWI officers to take you to jail and get a search warrant for your blood.
[00:08:12.076 --> 00:08:13.217]  It's our top story tonight.
[00:08:13.217 --> 00:08:18.379]  KXAN's Matt Fleener is live along I-35 tonight with one of the chief's proposals.
[00:08:18.379 --> 00:08:18.599]  Matt?
[00:08:19.099 --> 00:08:21.720]  Michelle, say you're pulled over on the side of the highway.
[00:08:21.720 --> 00:08:22.920]  A cop pulls you out of your car.
[00:08:22.920 --> 00:08:25.441]  You can refuse a breathalyzer test all you want.
[00:08:25.441 --> 00:08:30.102]  The cop right now can take you to jail to get a search warrant for your blood.
[00:08:30.102 --> 00:08:36.463]  But what may change in the future is that officer himself doing the blood test.
[00:08:36.463 --> 00:08:38.324]  Your call has been updated.
[00:08:38.324 --> 00:08:41.965]  Say you've had too much to drink, or maybe not even a drop.
[00:08:41.965 --> 00:08:47.906]  If an officer thinks you've had one too many, Police Chief Art Acevedo says they should have the ability to draw your blood.
[00:08:48.334 --> 00:08:51.616]  My intent is in the future to make it where there's no such thing as refusals.
[00:08:51.616 --> 00:08:58.061]  You can refuse all you want, but we are going to aggressively seek search warrants.
[00:08:58.061 --> 00:09:05.366]  The search warrant will give an officer the right to stick a needle in your arm to get a blood alcohol level, replacing the job of a jail nurse.
[00:09:05.774 --> 00:09:08.618]  It's about saving money for the taxpayer.
[00:09:08.618 --> 00:09:12.163]  If I have an officer that's involved in a case, they're already going to be going to court.
[00:09:12.163 --> 00:09:16.149]  Come to find out, the defense attorneys around here are telling people don't give a test.
[00:09:16.149 --> 00:09:22.738]  Folks that exercise their right shouldn't be afraid that by doing so, that Bubba Police Officer may stick them in the arm.
[00:09:23.286 --> 00:09:27.148]  One defense attorney says police officers shouldn't play nurse as well.
[00:09:27.148 --> 00:09:29.869]  The officer's going to have liability if they don't do it right.
[00:09:29.869 --> 00:09:32.590]  The city's going to have liability if they don't do it right.
[00:09:32.590 --> 00:09:35.671]  In today's times of hepatitis and AIDS and everything else...
[00:09:36.636 --> 00:09:39.718]  Police officers don't want to be out sticking needles in people.
[00:09:39.718 --> 00:09:45.382]  If I could snap my fingers tomorrow and say, hey, give me four to five nurses on my staff, I'd be more than happy.
[00:09:45.382 --> 00:09:46.984]  But the problem is that it's not going to work.
[00:09:46.984 --> 00:09:51.147]  Instead, Acevedo said he's got a whole fleet of workers ready to train.
[00:09:51.147 --> 00:09:53.969]  Probably as many as I can get the federal government to train for me.
[00:09:55.697 --> 00:09:56.778]  Now, a couple of notes here.
[00:09:56.778 --> 00:10:00.940]  The Austin Police Association President learned about this proposal today from us.
[00:10:00.940 --> 00:10:06.083]  He said he did not want to comment until he talks more to Chief Art Acevedo.
[00:10:06.083 --> 00:10:13.848]  And the Chief said he would also not ask for taxpayer money specifically from Austin, but instead rely on a federal grant.
[00:10:13.848 --> 00:10:15.389]  We're live along I-35 tonight.
[00:10:15.389 --> 00:10:16.090]  Matt Fleener, KXAS.
[00:10:16.810 --> 00:10:23.435]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:10:23.435 --> 00:10:29.220]  It's Alex Jones and the GCN Radio Network.
[00:10:29.220 --> 00:10:33.884]  Number one, they imply in that little newscast that it's free money from the feds.
[00:10:33.884 --> 00:10:40.369]  No, they take a dollar of your tax money on average and send about 33 cents back with federal control.
[00:10:42.000 --> 00:10:51.285]  But the idiot public has been taught, while drinking their fluoride water and taking their mercury injections, that it is good for them.
[00:10:51.285 --> 00:10:55.107]  And that federal money is free and comes down from heaven.
[00:10:55.107 --> 00:11:04.793]  Also, in Illinois and Indiana and other states and some areas of Texas and Arizona, they take your blood without a warrant.
[00:11:04.793 --> 00:11:08.395]  Now, the warrants, and we've had the head of the Texas Bar Association and others on,
[00:11:09.622 --> 00:11:12.084]  Just a few weeks ago, these aren't even real warrants.
[00:11:12.084 --> 00:11:14.166]  These are just blank warrants.
[00:11:14.166 --> 00:11:15.527]  Kind of like the FISA court stuff.
[00:11:15.527 --> 00:11:16.708]  They've even gotten rid of that now.
[00:11:16.708 --> 00:11:17.648]  Just no nothing.
[00:11:17.648 --> 00:11:19.370]  Not even a rubber stamp.
[00:11:19.370 --> 00:11:23.673]  And the cops... This is all about threats.
[00:11:23.673 --> 00:11:28.296]  This is about getting them in the position for forced inoculations, setting that precedent.
[00:11:28.296 --> 00:11:31.439]  You will hear soon, well, they've been taking blood for years.
[00:11:31.439 --> 00:11:32.940]  I mean, why not give you a shot?
[00:11:34.634 --> 00:11:36.456]  It's about getting into your space.
[00:11:36.456 --> 00:11:37.997]  It's about setting those precedents.
[00:11:37.997 --> 00:11:40.599]  I have a video clip.
[00:11:40.599 --> 00:11:42.281]  We'll play the audio later if we have a chance.
[00:11:42.281 --> 00:11:43.582]  It's up on PrisonPlanet.com.
[00:11:43.582 --> 00:11:44.923]  It's also up on WeAreChanged.org.
[00:11:44.923 --> 00:11:46.625]  I saw it there is where I saw it.
[00:11:46.625 --> 00:11:56.273]  And it's the cops in Tennessee and they pull this guy over randomly and they say they smell marijuana and they sure enough find a little bag of marijuana in the car that George Washington smoked.
[00:11:56.273 --> 00:11:57.775]  You know, gotta get him.
[00:11:57.775 --> 00:12:00.337]  And it's a clean-cut guy and he's saying yes sir.
[00:12:00.337 --> 00:12:01.318]  He's not doing anything wrong.
[00:12:02.156 --> 00:12:07.538]  They say, I think you got marijuana in your mouth, and the guy doesn't have any in his mouth, and he goes, I'm gonna choke you.
[00:12:07.538 --> 00:12:10.178]  And the guy's like laughing, he's like, what are you talking about?
[00:12:10.178 --> 00:12:11.619]  I don't have anything in my mouth.
[00:12:11.619 --> 00:12:14.279]  He goes, for your safety, I'm gonna do this.
[00:12:14.279 --> 00:12:19.661]  And they choke him, and he passes out and falls in the hood, and they keep choking, and uh...
[00:12:22.699 --> 00:12:35.236]  Now the judge dismissed the case and the cop's going to get fired, but the cop's saying, this is part of vascular restraint, it makes sure you don't hurt yourself, and the guy's a complete nutcase.
[00:12:35.236 --> 00:12:39.041]  But this is what they do when they break your arm for protesting, they say it's pain compliance.
[00:12:39.730 --> 00:12:41.192]  Pressure compliance.
[00:12:41.192 --> 00:12:43.374]  Torture's been institutionalized.
[00:12:43.374 --> 00:12:45.436]  Choking's been institutionalized.
[00:12:45.436 --> 00:12:49.179]  They train you to jump on the vertebra, jump on the head, break the neck.
[00:12:49.179 --> 00:12:50.681]  Happens every few days.
[00:12:50.681 --> 00:12:52.343]  And it's just, oh well, he died.
[00:12:52.343 --> 00:12:57.428]  You know, his neck was broken or he was able to get blood to his brain.
[00:12:57.428 --> 00:13:00.190]  We were choking him, but that's not what killed him.
[00:13:00.190 --> 00:13:01.652]  And the tasers didn't kill him either.
[00:13:02.532 --> 00:13:23.067]  But you hear that clip, the illegal aliens in Austin, Texas and everywhere else in this country, and I've talked to police, it's been on the news, they're told, let illegal aliens go if they're drunk, don't pull them over, don't take them to jail for no insurance, don't take them to jail for no ID, has nothing to do with keeping you safe and stopping drinking.
[00:13:23.067 --> 00:13:26.290]  They're building more bars, they're building where I live,
[00:13:27.876 --> 00:13:30.678]  Liquor stores the size of Super Walmarts.
[00:13:30.678 --> 00:13:32.919]  They've got one in Kyle, south of Austin.
[00:13:32.919 --> 00:13:34.560]  The size of a Super Walmart.
[00:13:34.560 --> 00:13:37.581]  It is the size of an aircraft carrier.
[00:13:37.581 --> 00:13:43.144]  And, uh, they've got satellite ones that are the size of regular grocery stores.
[00:13:43.144 --> 00:13:44.085]  I mean, big ones.
[00:13:44.085 --> 00:13:49.087]  Big, big, with bloodshot eye, white bunnies is the symbol for one of them.
[00:13:49.087 --> 00:13:49.768]  It's called Spex.
[00:13:50.877 --> 00:13:54.978]  And, uh, you know, the cops are constantly driving drunk, smashing and everybody.
[00:13:54.978 --> 00:13:56.238]  That's been in the news.
[00:13:56.238 --> 00:13:58.779]  Off-duty cops do not go to jail for drinking and driving.
[00:13:58.779 --> 00:14:00.780]  It's called professional courtesy.
[00:14:00.780 --> 00:14:08.842]  Uh, you got, right at a million people in California, you have special government plates and they're allowed to drunk drive, run tolls.
[00:14:08.842 --> 00:14:10.562]  Uh, it, it, it's same thing in China.
[00:14:11.972 --> 00:14:16.175]  In China, a bunch of cities got partially burned in the last couple weeks.
[00:14:16.175 --> 00:14:18.357]  Towns, police stations, government buildings.
[00:14:18.357 --> 00:14:23.021]  Because it's gotten so corrupt, the police are just raping women, beating people up.
[00:14:23.021 --> 00:14:25.523]  They work for local mobsters who rule.
[00:14:25.523 --> 00:14:29.246]  The local cops just take your property now, just take your house.
[00:14:29.246 --> 00:14:30.827]  No judge, no jury.
[00:14:30.827 --> 00:14:35.191]  And the people are fighting them and beating them with sticks and stones in China.
[00:14:35.191 --> 00:14:38.073]  I mean, China is just in revolt in the spirit of 1776.
[00:14:40.274 --> 00:14:45.676]  Uh, just absolutely beautiful as they fight back against... See, that's called tyranny, ladies and gentlemen.
[00:14:45.676 --> 00:14:48.857]  In fact, I ought to go over that story.
[00:14:48.857 --> 00:14:50.658]  There's so many here in my stack.
[00:14:50.658 --> 00:14:53.999]  Uh, but, uh... They aren't real warrants.
[00:14:53.999 --> 00:14:54.659]  Uh, it's not enough.
[00:14:54.659 --> 00:14:58.020]  You know, in the past, they would threaten you and take you in and have a nurse take your blood.
[00:14:58.020 --> 00:15:00.121]  Uh, that's not enough.
[00:15:00.121 --> 00:15:02.802]  Now, they're just gonna do it with a fake warrant.
[00:15:02.802 --> 00:15:08.084]  Now, in other states, they... In some cities in Texas, they don't even have the fake warrant.
[00:15:08.084 --> 00:15:09.044]  They just say, we're doing it.
[00:15:11.371 --> 00:15:22.293]  Now, it wasn't enough that a bunch of states, including Texas, passed laws that if you refuse the breathalyzer and exercise your 4th and 5th Amendment, uh, then you instantly lose your driver's license.
[00:15:22.293 --> 00:15:26.814]  But see, that's being defeated in court cases, so now they come in with a new criminal operation.
[00:15:26.814 --> 00:15:40.816]  You know, instead of police going out and if you see a drunk swerving around, uh, taking him to jail, it's, oh no, we better, you know, again, they're training you how to be slaves in the name of stopping drunk driving.
[00:15:42.987 --> 00:15:47.668]  When prescription drugs kill about five times a year what drunk driving does.
[00:15:47.668 --> 00:15:49.328]  But of course, our whole way of life is ending.
[00:15:49.328 --> 00:15:55.170]  We're going into a total police state and bankrupting the Treasury in the name of fighting imaginary Al-Qaeda groups.
[00:15:55.170 --> 00:16:01.391]  You have a better chance of being struck by lightning twice in one year than being killed by a terrorist, but it doesn't matter.
[00:16:01.391 --> 00:16:10.013]  They're now all over the news, white Al-Qaeda, blonde haired, everyone's Al-Qaeda, don't trust anyone, we gotta have checkpoints on the streets, and it's being believed.
[00:16:13.064 --> 00:16:20.566]  While Republican memos say they want to stage terror attacks, and it doesn't matter, the Democrats are about to come in with a reign of terror.
[00:16:20.566 --> 00:16:25.147]  All right, let me go over the news for you.
[00:16:25.147 --> 00:16:26.448]  We told you this would happen.
[00:16:26.448 --> 00:16:28.088]  All-time oil.
[00:16:28.088 --> 00:16:32.389]  Oil hits new record above $145 a barrel.
[00:16:32.389 --> 00:16:36.910]  Oil soars to $146 amid concerns over hefty drop in U.S.
[00:16:36.910 --> 00:16:38.771]  stockpiles, Iran conflict.
[00:16:38.771 --> 00:16:40.311]  Total bull.
[00:16:40.311 --> 00:16:42.732]  AP will never tell you why.
[00:16:43.846 --> 00:16:47.142]  Bloomberg, the Financial Times of London, they all say, OPEC says...
[00:16:48.644 --> 00:17:07.056]  Everybody knows it is dollar devaluation, but you cannot tell the cattle that, because they might actually put political pressure on the Congress, the private Federal Reserve, and the executive branch in both parties, who are together on this, devaluing the currency.
[00:17:07.056 --> 00:17:12.739]  The end of prosperity for decades, bare minimum.
[00:17:12.739 --> 00:17:15.861]  Viciously assaulting all of us.
[00:17:19.815 --> 00:17:25.099]  Our public is so dumbed down, they may not even know the dollar has been devalued when it is less than the peso.
[00:17:25.099 --> 00:17:28.202]  It is nearing parity with the peso.
[00:17:28.202 --> 00:17:31.084]  But again, you've already seen massive inflation internally.
[00:17:31.084 --> 00:17:33.146]  That's nothing compared to what it is externally.
[00:17:33.146 --> 00:17:40.152]  The dollar is toilet paper approaching toilet paper in many areas of the world.
[00:17:40.152 --> 00:17:42.334]  But you're not going to find out until it's too late.
[00:17:45.229 --> 00:17:49.972]  Early in the session, prices lifted to new highs by concerns over a larger-than-expected drop in U.S.
[00:17:49.972 --> 00:17:59.797]  oil stockpiles, the threat of violent conflict with Iran, and comments by a Saudi Arabian oil minister suggesting his country would not boost production.
[00:17:59.797 --> 00:18:07.181]  Meanwhile, a group asked for divine intervention to ease oil prices, CNS News, Cybercast News Service,
[00:18:08.273 --> 00:18:16.135]  As the price of oil continues to rise, some are turning to God in prayer for an answer to those financial troubles.
[00:18:16.135 --> 00:18:20.696]  Well, God helps those that helps themselves.
[00:18:20.696 --> 00:18:23.777]  See, you have a criminal government that's destroying your currency.
[00:18:23.777 --> 00:18:25.017]  They debased it.
[00:18:25.017 --> 00:18:27.318]  They bought real assets offshore.
[00:18:27.318 --> 00:18:30.319]  Now they're leaving you holding the bag, but you'll never do that.
[00:18:30.319 --> 00:18:32.879]  You'll just... You'll just pray.
[00:18:32.879 --> 00:18:36.100]  And then, of course, support the war.
[00:18:37.289 --> 00:18:41.453]  You fools thought you were going to get... I remember all the neocons five years ago.
[00:18:41.453 --> 00:18:45.196]  Oh, we're going to get lower oil prices.
[00:18:45.196 --> 00:18:47.798]  A lot of them say on talk radio, yeah, it's about oil, so what?
[00:18:47.798 --> 00:18:48.759]  We need it.
[00:18:48.759 --> 00:18:50.601]  Take it!
[00:18:50.601 --> 00:18:52.262]  Like the elite want to give you something.
[00:18:52.262 --> 00:18:53.803]  Like you're part of the elite.
[00:18:53.803 --> 00:18:56.105]  You thumb-sucking fake conservatives.
[00:18:56.105 --> 00:18:56.586]  What's yours?
[00:18:56.586 --> 00:19:00.589]  Little chicken neck cowards that act like you're Americans.
[00:19:00.589 --> 00:19:04.212]  You revel in ignorance and weakness and stupidity.
[00:19:05.362 --> 00:19:08.144]  You think you're part of the establishment, you buffoon.
[00:19:08.144 --> 00:19:10.687]  The globalists hate you more than they hate the Iraqis.
[00:19:10.687 --> 00:19:12.408]  They're exterminating right now.
[00:19:12.408 --> 00:19:13.689]  They hate this country.
[00:19:13.689 --> 00:19:17.292]  They're bringing it down every way they can, and you don't even know who the real enemy is.
[00:19:17.292 --> 00:19:20.975]  But you're gonna find out, you scumbags.
[00:19:20.975 --> 00:19:23.498]  The enemy is evil, and I hate them, but I respect them.
[00:19:23.498 --> 00:19:24.578]  They know who they are.
[00:19:24.578 --> 00:19:25.659]  They know what they're doing.
[00:19:25.659 --> 00:19:29.783]  But you... You, who think you're part of the system...
[00:19:31.579 --> 00:19:39.604]  The Pray at the Pump Movement, founded by Rocky Twyman, I'm gonna get this guy on, has been holding prayer vigils at gas stations across the country on Monday.
[00:19:39.604 --> 00:19:45.627]  Twyman decided to take his movement from Exxon Shell stations straight to the steps of the Embassy of Saudi Arabia in Washington.
[00:19:45.627 --> 00:19:48.709]  That isn't where it's happening, you little turd!
[00:19:48.709 --> 00:19:49.149]  Excuse me.
[00:19:50.080 --> 00:19:51.881]  Saudi Arabia isn't the one doing it.
[00:19:51.881 --> 00:19:53.762]  It's your precious George Bush.
[00:19:53.762 --> 00:19:55.903]  May I have everybody's attention, please?
[00:19:55.903 --> 00:19:58.324]  I've come with a message of information.
[00:19:58.324 --> 00:20:00.585]  9-11 was an inside job.
[00:20:00.585 --> 00:20:02.145]  Do you like being a puppet, sir?
[00:20:02.145 --> 00:20:03.866]  Do you like being a puppet for the New World Order?
[00:20:03.866 --> 00:20:06.747]  How do the American people know that 9-11 was a stage?
[00:20:06.747 --> 00:20:11.609]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR, or do you...
[00:20:13.070 --> 00:20:20.033]  The day that we stop asking questions is the day that we have allowed the seeds of despotism to grow at our own door.
[00:20:20.033 --> 00:20:25.996]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:20:25.996 --> 00:20:27.277]  An inside job.
[00:20:28.709 --> 00:20:29.950]  How dare you?
[00:20:29.950 --> 00:20:36.236]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:20:36.236 --> 00:20:39.119]  All hell is breaking loose on 6th Avenue.
[00:20:39.119 --> 00:20:45.585]  And if the government has not told the truth in 5 years, we will be here on the 10th anniversary of 9- Truth Rising.
[00:20:45.585 --> 00:20:48.427]  Download the film at prisonplanet.tv right now.
[00:20:48.427 --> 00:20:50.669]  Or get the DVD at infowars.com.
[00:20:50.669 --> 00:20:53.172]  It's now time to take the revolution to the next level.
[00:20:54.366 --> 00:20:56.587]  Hi, John Huebner from Midas Resources.
[00:20:56.587 --> 00:20:59.529]  Are you tired of watching your hard-earned assets dwindle away?
[00:20:59.529 --> 00:21:08.134]  As government spending is out of hand and the Federal Reserve is creating in excess of $20 billion a week, are you tired of stockbrokers gambling away your hard-earned money?
[00:21:08.134 --> 00:21:11.796]  Is this market a setup for a crash greater than 1987?
[00:21:11.796 --> 00:21:16.339]  Too many of today's policies resemble those that led to the collapse of 1929.
[00:21:16.339 --> 00:21:17.920]  How much are you willing to lose?
[00:21:18.320 --> 00:21:19.361]  Take action now!
[00:21:19.361 --> 00:21:24.187]  Call me at 1-800-686-2237, extension 129.
[00:21:24.187 --> 00:21:28.172]  I believe that we are facing a financial catastrophe of biblical proportion.
[00:21:28.172 --> 00:21:31.495]  Over recent decades, numerous economic systems have failed.
[00:21:31.495 --> 00:21:37.943]  Current Federal Reserve policy and uncontrolled government spending have set the stage for the United States to be the next target.
[00:21:38.223 --> 00:21:44.186]  Secure your assets today by calling 1-800-686-2237, extension 129.
[00:21:44.186 --> 00:21:46.508]  Do this while paper can still buy gold.
[00:21:46.508 --> 00:21:48.229]  Call me, John Huebner, at 1-800-686-2237, extension 129.
[00:21:54.281 --> 00:22:00.406]  Have you ever suffered from giardia, food poisoning, heavy metal poisoning, arthritis, fatigue, or high cholesterol?
[00:22:00.406 --> 00:22:06.972]  Maybe you're one of the 75 million Americans that the Center for Disease Control reports as suffering from internal parasites.
[00:22:06.972 --> 00:22:16.000]  If so, Freshwater Organics is proud to introduce you to a million-year-old miracle that has been used all over the world by health-conscious individuals seeking alternatives to chemicals and drugs.
[00:22:16.400 --> 00:22:23.606]  FPP or Fossilized Phytoplankton Powder is a 100% natural organic product with absolutely no additives.
[00:22:23.606 --> 00:22:28.891]  When taken daily, it is an excellent source of natural plant-based silica with 14 trace minerals.
[00:22:28.891 --> 00:22:31.893]  Many believe it is the key to a healthy digestive tract.
[00:22:31.893 --> 00:22:42.122]  To find an FPP distributor near you, or to buy it now, online, go to www.freshwaterorganics.com.
[00:22:43.183 --> 00:22:45.108]  You can also call toll free at 888-949-3570.
[00:22:45.108 --> 00:22:45.288]  That's 888-949-3570.
[00:22:53.154 --> 00:22:56.915]  Hi, this is Alex Jones, and I want to talk to you about the high price of gasoline.
[00:22:56.915 --> 00:23:01.636]  It's no secret that gasoline quality is poor, even though we're paying record prices at the pump.
[00:23:01.636 --> 00:23:06.918]  I have run across a company called SFR, who has developed two products that improve gas mileage.
[00:23:06.918 --> 00:23:18.141]  Instead of paying a mechanic as much as $300 to clean your injection system, Protecta Complete Fuel System Treatment cleans to 95% of new engine condition, improving mileage in only one tank full.
[00:23:18.141 --> 00:23:20.502]  Protecta Engine Treatment not only reduces friction,
[00:23:20.922 --> 00:23:22.962]  But it extends the life of your engine.
[00:23:22.962 --> 00:23:23.863]  Let's face it.
[00:23:23.863 --> 00:23:26.703]  With the high price of gasoline, it's time to take action.
[00:23:26.703 --> 00:23:34.724]  Purchase a protective fuel system treatment for only $9.95 and receive a free engine treatment which is a $12.95 value free.
[00:23:34.724 --> 00:23:37.005]  Call 888-USE-SFR1.
