[00:00:04.493 --> 00:00:06.876]  Waging war on corruption.
[00:07:17.744 --> 00:07:24.748]  I have it from inside Bilderberger, from our sources inside the estate where they were meeting outside D.C.
[00:07:24.748 --> 00:07:29.530]  You said, I have it that they're going to be attacking in February or March, and that's exactly what happened.
[00:07:29.530 --> 00:07:34.053]  You said you saw Arab leaders there, something you never saw.
[00:07:34.053 --> 00:07:37.775]  So, what internal information did you get out this year?
[00:07:38.662 --> 00:07:43.392]  This year the rift between the American and European deliveries broadened even more.
[00:07:43.392 --> 00:07:48.541]  I understand that for half a century it was all very congenial.
[00:07:50.111 --> 00:07:57.036]  The Europeans and the Americans and Canadian Bilderberg luminaries had a love affair.
[00:07:57.036 --> 00:08:02.961]  They split over the war last year with Rumsfeld promising to not go to war in 2002.
[00:08:02.961 --> 00:08:06.183]  Interesting that Jim Hoekman, the Washington Post, was there.
[00:08:06.183 --> 00:08:17.371]  He let his own newspaper continue with the prediction that the war would start in late summer or early fall of 2002, but he knew that Rumsfeld had made the promise not to go to war in the year 2002.
[00:08:20.013 --> 00:08:26.216]  But Trey Bilderberg, he let his own newspaper make the mistake, or make a wrong forecast, I should say.
[00:08:26.216 --> 00:08:30.518]  Well, Graham was there too, so it's obvious what they're doing now.
[00:08:30.518 --> 00:08:32.239]  Who were some of the folks that were there this year?
[00:08:32.239 --> 00:08:45.826]  I hear that after having riot police and basically the army out there, that later, near the end, they all got on buses and went up to the palace, and that some of the reporters were actually able to talk to Rockefeller, David Rockefeller and others.
[00:08:45.826 --> 00:08:48.267]  Were you involved in that, or were you able to talk to them?
[00:08:48.667 --> 00:08:53.868]  No, I was meeting sources back near the hotel at that time.
[00:08:53.868 --> 00:08:57.869]  Christopher Boleyn of American Free Press spent a lot more time.
[00:08:57.869 --> 00:09:05.411]  After the first two days prior to their meeting, Christopher Boleyn was the European press outside the gates most of the time.
[00:09:05.411 --> 00:09:13.893]  He was the one who played tourist and walked up and photographed David Rockefeller and his bodyguard.
[00:09:13.893 --> 00:09:17.334]  He'll be in the next issue that you receive of American Free Press.
[00:09:19.218 --> 00:09:25.320]  Excuse me, I didn't come back with SARS, but they teased me about the cause of heavy cold.
[00:09:25.320 --> 00:09:28.761]  Well, Rocco is actually looking physically better than he did a year ago.
[00:09:28.761 --> 00:09:30.121]  He's stooped and failed a year ago.
[00:09:30.121 --> 00:09:33.062]  He's upright and a little bit fiskier now.
[00:09:33.062 --> 00:09:39.964]  Well, I'm sure all the advanced medical techniques his medical cartel have suppressed are helping him.
[00:09:39.964 --> 00:09:43.445]  Well, he's in his 80s now.
[00:09:43.445 --> 00:09:45.945]  I'm not sure just how old he is, but he's 80-something years old now.
[00:09:48.846 --> 00:09:52.029]  In spite of all the evil done, he's always been a very gracious chap.
[00:09:52.029 --> 00:09:56.213]  I've talked to him a number of times where he knew who I was.
[00:09:56.213 --> 00:09:59.196]  He's most gracious.
[00:09:59.196 --> 00:10:05.763]  He may not tell you anything, but he's a very gracious, soft-spoken, unassuming, interesting difference between the personalities.
[00:10:07.287 --> 00:10:12.070]  Rockfeller and his valet, Henry Kissinger, both have a Ph.D.
[00:10:12.070 --> 00:10:15.653]  in economics, but Rockfeller is Mr. Rockfeller.
[00:10:15.653 --> 00:10:17.834]  Kissinger is Dr. Kissinger.
[00:10:17.834 --> 00:10:19.755]  Always Dr. Kissinger.
[00:10:19.755 --> 00:10:21.797]  And he's a pompous ass anyway.
[00:10:21.797 --> 00:10:24.819]  He affects the German accent.
[00:10:24.819 --> 00:10:34.905]  He's been in this country since he was 14 years old, but if you take him by surprise with a question, he'll forget to affect the German accent for a moment and catch himself and then get back into his German accent.
[00:10:36.255 --> 00:10:37.796]  You know, I don't remember.
[00:10:55.456 --> 00:10:57.637]  I saw it once, but that was a year ago.
[00:10:57.637 --> 00:10:59.097]  I don't remember either.
[00:10:59.097 --> 00:10:59.778]  I know the name.
[00:10:59.778 --> 00:11:01.198]  It'll pop in my head in a second.
[00:11:01.198 --> 00:11:03.859]  How many of them act like that are real arrogant and out of control?
[00:11:03.859 --> 00:11:11.261]  I know the story of last year, a couple years ago, they didn't have his wine, Rockefeller's wine, so they sent a jet back to the U.S.
[00:11:11.261 --> 00:11:12.782]  just to get him wine.
[00:11:12.782 --> 00:11:15.423]  Yes, that was some years ago.
[00:11:15.423 --> 00:11:18.084]  People who are filthy rich are just used to living that way.
[00:11:19.153 --> 00:11:34.864]  I'm not much of a winer myself, but I couldn't imagine having jets fly back to get the right kind of wine and having it driven from an airport 40 miles to the site of the crime, but I have to think about the way those people live.
[00:11:34.864 --> 00:11:42.290]  Now you said in an article before Bilderberg this year that it's violating federal law to have public officials meeting in secret with the power elite.
[00:11:42.290 --> 00:11:43.110]  Why do you say that?
[00:11:43.110 --> 00:11:43.711]  What's the law?
[00:11:44.733 --> 00:11:56.922]  Well, the law came to my attention during the Clinton years when the first alleged lady, Hillary, decided to reform the nation's health care system into a Canadian-style single-payer system.
[00:11:56.922 --> 00:12:00.484]  She set up this big, fat health care task force.
[00:12:00.484 --> 00:12:04.287]  It involved so-called experts from the private sector and the government.
[00:12:04.287 --> 00:12:06.368]  They held secret meetings.
[00:12:06.368 --> 00:12:11.191]  Judge Royce Lambert, federal judge, chewed the White House out.
[00:12:11.191 --> 00:12:12.632]  Chewed out their lawyers.
[00:12:12.632 --> 00:12:13.193]  He pointed out
[00:12:13.786 --> 00:12:24.538]  And he said it's going to put federal law for federal employees to meet behind closed doors with private citizens to discuss and plan public policy.
[00:12:24.538 --> 00:12:26.880]  Wasn't Ross Perot on that board?
[00:12:26.880 --> 00:12:29.543]  On what board?
[00:12:29.543 --> 00:12:31.685]  On the secret healthcare board.
[00:12:31.685 --> 00:12:32.986]  I don't know if he was or not.
[00:12:32.986 --> 00:12:33.627]  There's about 300 of them.
[00:12:35.664 --> 00:12:38.026]  Well, actually, the board itself, I don't think this was secret.
[00:12:38.026 --> 00:12:40.749]  They were kind of proud of being on the task force.
[00:12:40.749 --> 00:12:47.755]  There'd be stories about this guy and that guy on the task force and this or that, but they would actually have secret meetings behind closed doors.
[00:12:47.755 --> 00:12:52.680]  Nobody knows what transpired behind the closed doors.
[00:12:52.680 --> 00:12:58.746]  But the White House was fined several hundred thousand dollars for violating the civil penalty for violating
[00:13:00.399 --> 00:13:03.920]  Yeah, Rumsfeld and the Prince of Darkness Richard Perle are there, right in the middle of all this.
[00:13:31.028 --> 00:13:38.411]  The Asian Times reported that Rumsfeld was there and that Pearl was there, but you're saying you can't confirm that Rumsfeld was there?
[00:13:38.411 --> 00:13:39.872]  I've not personally confirmed Rumsfeld.
[00:13:39.872 --> 00:13:43.273]  I've personally confirmed Pearl.
[00:13:43.273 --> 00:13:48.836]  Now, who else was there and what were some of the other agendas that you got from your spies inside?
[00:13:51.764 --> 00:13:58.306]  Let's see, as far as who is there is concerned, the next week's paper is going to list all those that we identified.
[00:13:58.306 --> 00:14:11.769]  I don't, of course, don't have it in front of me at the moment, but as I said, so far as we can determine the regulars were there, Rocknell's, Kissinger's, and Richard Perrill's, all identified.
[00:14:11.769 --> 00:14:17.650]  As far as their agenda was concerned, they were, of course, angry about
[00:14:18.311 --> 00:14:18.651]  I don't
[00:14:37.260 --> 00:14:42.266]  The UN inspection team was not finding them.
[00:14:42.266 --> 00:14:46.612]  Your boys have already called home that you're not finding weapons of mass destruction.
[00:14:46.612 --> 00:14:50.877]  Now Jim, we all know that the Central Bankers of Europe own our fellow reserve.
[00:14:50.877 --> 00:14:53.181]  We all know that they're together on these big moves.
[00:14:53.921 --> 00:15:03.987]  And so you believe there is a real fissure on the subject of the Pax America or this global empire being based in the U.S., not Europe.
[00:15:03.987 --> 00:15:15.694]  Well, then why is Bush bad-mouthing the dollar and helping Europe out by driving up the euro when we saw the Davos Switzerland Forum almost four years ago where they agreed to drive down the dollar?
[00:15:15.694 --> 00:15:19.256]  We see unification on subjects like that.
[00:15:19.256 --> 00:15:20.117]  Yes, the dollar is
[00:15:21.425 --> 00:15:25.967]  It costs about $1.15 to buy one euro now.
[00:15:25.967 --> 00:15:28.108]  So when you travel Europe, it's going to cost you a little bit more.
[00:15:28.108 --> 00:15:31.269]  And the Secretary of Treasury says that's just fine.
[00:15:31.269 --> 00:15:33.750]  It'll help our exports.
[00:15:33.750 --> 00:15:36.592]  But the stock market didn't buy that and started plunging.
[00:15:36.592 --> 00:15:37.872]  Right.
[00:15:37.872 --> 00:15:40.493]  Any adventures that you had?
[00:15:40.493 --> 00:15:43.435]  I mean, we know you've been arrested, kidnapped, grabbed, followed.
[00:15:43.435 --> 00:15:46.256]  What happened this year in Paris or in Versailles?
[00:15:47.210 --> 00:15:48.471]  Oh, just the usual shadowing.
[00:15:48.471 --> 00:15:53.394]  Nothing dramatic as far as being grabbed or detained.
[00:15:53.394 --> 00:15:58.297]  The shadow is always with me.
[00:15:58.297 --> 00:16:00.099]  Of course, they're not hard to spot.
[00:16:00.099 --> 00:16:05.702]  It's just the same two men who are always in the same room you are at all times.
[00:16:05.702 --> 00:16:11.046]  As long as you're in the trio, I don't think they were...
[00:16:13.357 --> 00:16:19.597]  I didn't observe them under footage at Novotel where I was staying along with the other reporters, which is about a mile away from me.
[00:16:21.400 --> 00:16:29.945]  Well, three years ago in Portugal, you know, there's a video of the black cars with the men in black sunglasses following you around.
[00:16:29.945 --> 00:16:35.728]  Yes, that was when the Channel 4 of England guys, of London guys, were with me.
[00:16:35.728 --> 00:16:38.410]  They were driving.
[00:16:38.410 --> 00:16:46.254]  They were very concerned about these guys following us around, but I told them it's rather normal.
[00:16:46.254 --> 00:16:48.436]  Well, as far as the
[00:16:50.088 --> 00:16:51.728]  Their agenda is concerned.
[00:16:51.728 --> 00:16:59.190]  They're also very cynical about our role in the Middle East.
[00:16:59.190 --> 00:17:17.113]  They were telling the Americans that Sharon should be ordered by the United States to accept the very modest demands made on the so-called Roadmap to Peace, which only requires that the Israelis withdraw to the
[00:17:19.826 --> 00:17:20.567]  We're good to go.
[00:17:37.575 --> 00:17:45.639]  The American administration has always opposed Israeli expansion with your mouth, but not your money.
[00:17:45.639 --> 00:17:46.440]  Alright, stay there.
[00:17:46.440 --> 00:17:49.661]  There's also an article about Israel joining the EU.
[00:17:49.661 --> 00:17:50.962]  We'll find out if you heard about that.
[00:17:50.962 --> 00:17:51.842]  Take a call or two.
[00:17:51.842 --> 00:17:57.045]  In the conclusion of our interview with Jim Tucker, I'm Alex Jones, InfoWars.com.
[00:18:17.426 --> 00:18:23.868]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:18:23.868 --> 00:18:29.210]  It's Alex Jones and the GCN Radio Network.
[00:18:29.210 --> 00:18:41.554]  Coming up at the bottom of the next hour, in about 35 minutes, I have a doctor involved in the Belgium War Crimes Tribunal, which of course is totally illegitimate, but so are the globalists in this country.
[00:18:42.245 --> 00:18:47.967]  And they're in a fight over power right now, and they're trying to indict Tommy Franks.
[00:18:48.846 --> 00:18:52.009]  And you'll see the response of the Globalist on this side of the Atlantic.
[00:18:52.009 --> 00:18:54.190]  That's come up in about 35 minutes.
[00:18:54.190 --> 00:18:57.173]  I know we have callers for Jim Tucker, and we're going to take your calls.
[00:18:57.173 --> 00:19:00.596]  Coming up here in a few minutes, he's going to stay a little bit in the next hour with us.
[00:19:00.596 --> 00:19:02.697]  The toll-free number to join us is 1-800-259-9231.
[00:19:02.697 --> 00:19:02.817]  800-259-9231.
[00:19:02.817 --> 00:19:03.958]  We really appreciate Jim.
[00:19:03.958 --> 00:19:06.380]  He's very busy when he gets back from Bilderberg meetings.
[00:19:06.380 --> 00:19:08.362]  We're staying with us for another 15, 20 minutes.
[00:19:08.362 --> 00:19:09.162]  Before I go back to Big Jim Tucker,
[00:19:17.489 --> 00:19:20.713]  I have written a book, 9-1-1, Descent into Tyranny.
[00:19:20.713 --> 00:19:24.117]  It covers who really carried out 9-1-1 and the globalist master plan.
[00:19:24.117 --> 00:19:28.001]  It's only $12, 230 pages.
[00:19:28.001 --> 00:19:29.422]  I have made nine films.
[00:19:29.422 --> 00:19:34.568]  The ninth film is now out, brand new, Police State 3, total enslavement, two hours and 37 minutes long, $25.95.
[00:19:38.055 --> 00:19:42.399]  If you order three or more of any of my nine videos, they drop down to $20 a piece.
[00:19:42.399 --> 00:19:47.222]  We have 9-1-1, The Road to Tyranny, The Masters of Terror, covering 9-1-1 and The Globalist Takeover.
[00:19:47.222 --> 00:19:48.624]  They're excellent films.
[00:19:48.624 --> 00:19:52.627]  You are authorized to make copies for non-profit, not-for-sale purposes.
[00:19:53.971 --> 00:19:59.634]  Please order the videos, support the broadcast, get them, make copies, and wake America up today.
[00:19:59.634 --> 00:20:01.235]  The toll-free number to order is 1-888-253-3139.
[00:20:01.235 --> 00:20:01.715]  That's 888-253-3139.
[00:20:01.715 --> 00:20:02.555]  Or infowars.com or net.
[00:20:16.042 --> 00:20:27.032]  Or just write to me, Alex Jones, at 3001 South Lamar, LAMAR, Suite 100, Austin, Texas, 78704.
[00:20:27.032 --> 00:20:27.673]  Don't wait.
[00:20:27.673 --> 00:20:29.094]  Get Police State 3.
[00:20:29.094 --> 00:20:30.055]  Get the Road to Tyranny.
[00:20:30.055 --> 00:20:31.616]  Get the book, Ascent to Tyranny.
[00:20:31.616 --> 00:20:31.977]  Call 1-888-253-3139.
[00:20:31.977 --> 00:20:32.617]  Don't wait.
[00:20:38.102 --> 00:20:43.086]  Jim, I know there's other points you'd probably like to make, and we'll do those coming up in the next hour.
[00:20:43.086 --> 00:20:45.588]  But right now, let's go to Regina in Pennsylvania.
[00:20:45.588 --> 00:20:49.451]  Regina, you're on with Jim Tucker, covering the Bilderberg Group for 26 years.
[00:20:49.451 --> 00:20:50.773]  Go ahead.
[00:20:50.773 --> 00:20:52.214]  Thank you, Mr. Tucker.
[00:20:52.214 --> 00:20:55.076]  I just had to bring something up, Alex.
[00:20:55.076 --> 00:20:58.819]  You mentioned about Rockefeller, you know, getting his wine and going a long ways.
[00:20:58.819 --> 00:21:03.643]  Something real interesting this morning on the 50,000-watt coming out of
[00:21:06.980 --> 00:21:16.743]  Pittsburgh area, there was a comment by the talk show host that in Russia, for some kind of celebration, he might be familiar with what this was.
[00:21:16.743 --> 00:21:22.225]  Vladimir Putin's going to use aircraft and magnetic systems to clear the skies.
[00:21:22.225 --> 00:21:23.305]  Yeah, isn't that wonderful?
[00:21:23.305 --> 00:21:24.745]  Yeah, that's from the Times of London.
[00:21:24.745 --> 00:21:34.508]  You can purchase that for $1,500,000, they will guarantee to clear any skies, any time, for any parade or function.
[00:21:34.508 --> 00:21:36.669]  But the general public says there is no weather control.
[00:21:37.771 --> 00:21:40.373]  Well, that confirmed it for sure, and it's way out in the open.
[00:21:40.373 --> 00:21:55.267]  And I just encourage people that with the good work you've done with this, all your movies and stuff, but laying it out in this descendant of tyranny, with us going into this commission under Lee Hamilton and the governor, you know, get this information into your congressmen.
[00:21:55.267 --> 00:21:58.309]  Make them not forget that... Do you have any comments, though, for our guest?
[00:22:01.058 --> 00:22:09.821]  Just the good work and he just, you know, makes everybody realize that it's all our job to really find out, even though it's, you know, intimidating.
[00:22:09.821 --> 00:22:15.203]  Twenty-six years ago when he started, no one knew about Bilderberg Group and now most Americans know about it.
[00:22:15.203 --> 00:22:16.124]  Thanks for the call, Regina.
[00:22:16.124 --> 00:22:16.864]  Thank you.
[00:22:16.864 --> 00:22:18.525]  Jim, any comments to what she just said?
[00:22:18.525 --> 00:22:22.266]  Just thank her for these kind words.
[00:22:22.266 --> 00:22:23.426]  Absolutely.
[00:22:23.426 --> 00:22:24.547]  Jim, we're about to break.
[00:22:24.547 --> 00:22:29.949]  Any other key areas that you can reveal about this year's Bilderberg Conference that you'll tell us about when we get back?
[00:22:29.949 --> 00:22:30.289]  Very good.
[00:22:31.140 --> 00:22:32.983]  What are some of the other areas you might mention?
[00:22:35.783 --> 00:22:43.165]  I want to understand that division and who the power players are here.
[00:22:43.165 --> 00:22:46.806]  And if it's a real division, when we get back, you can answer that.
[00:22:46.806 --> 00:22:48.887]  Stay with us.
[00:22:48.887 --> 00:22:50.467]  We'll be right back.
[00:22:50.467 --> 00:22:51.047]  Second Hour.
[00:23:04.893 --> 00:23:05.836]  Are you prepared?
[00:23:05.836 --> 00:23:08.465]  Seems that more terrorism on our soil is inevitable.
[00:23:08.465 --> 00:23:09.929]  Chemical attacks, biological...
[00:23:14.212 --> 00:23:21.016]  Thanks for listening to the M2K Talk Archives, and we are listener-supported with the Honors System.
[00:23:21.016 --> 00:23:22.657]  We ask that you wait.
[00:23:22.657 --> 00:23:24.558]  Don't donate a dollar at a time.
[00:23:24.558 --> 00:23:30.121]  PayPal charges a 35-cent surcharge on anything of a dollar or less.
[00:23:30.121 --> 00:23:33.643]  Wait till you listen to five or ten, and then donate, please.
[00:23:33.643 --> 00:23:35.944]  We appreciate your voluntary support.
[00:23:41.318 --> 00:23:42.619]  Big Brother.
[00:23:42.619 --> 00:23:44.380]  Mainstream media.
[00:23:44.380 --> 00:23:46.141]  Government cover-ups.
[00:23:46.141 --> 00:23:47.722]  You want answers?
[00:23:47.722 --> 00:23:49.283]  Well, so does he.
[00:23:49.283 --> 00:23:53.486]  He's Alex Jones on the GCN Radio Network.
[00:23:53.486 --> 00:23:57.549]  And now, live from Austin, Texas, Alex Jones.
[00:24:08.706 --> 00:24:10.107]  All right, my friends.
[00:24:10.107 --> 00:24:15.048]  Already into the second hour of this live Friday edition.
[00:24:15.048 --> 00:24:16.469]  We've got Big Jim Tucker on the line.
[00:24:16.469 --> 00:24:19.270]  We'll have time to take a few other calls before he leaves us.
[00:24:19.270 --> 00:24:24.792]  The total free number to join us is 800-259-9231.
[00:24:24.792 --> 00:24:29.894]  For 40 years, he's been covering politics in Washington for some of the big syndicates.
[00:24:29.894 --> 00:24:32.795]  Then 25, 26 years ago, he started covering the Bilderberg Group.
[00:24:33.368 --> 00:24:33.768]  We're good to go.
[00:24:55.376 --> 00:25:09.862]  Increase world taxation and regulation, bring in a new world order, but Jim is giving us accurate information for decades from what he gets from his spies inside the conferences because he gets there beforehand and gets people to get him information once they find out how corrupt they are.
[00:25:09.862 --> 00:25:23.028]  Jim has said that a very telling piece of evidence is a lot of times the hotel workers won't talk to him before they've been threatened with firing and blackballing and blacklisting, but once they see the corruption they will always come to him and spill their guts
[00:25:23.829 --> 00:25:27.431]  And he was telling us about a rare division.
[00:25:27.431 --> 00:25:32.895]  Have you ever seen division like this in the 100-power elite, Jim?
[00:25:32.895 --> 00:25:36.197]  Not until last year, and to a much greater extent this year.
[00:25:36.197 --> 00:25:50.386]  I mean, the language is something so congenial, but sometimes kind of really rough, like the European Bilderberg had told a grim-faced American, you are too stupid to know when you've been assaulted by a moral midget.
[00:25:50.386 --> 00:25:52.627]  And he was referring to the fact that at the very moment
[00:25:53.514 --> 00:26:02.960]  Powell was, Secretary of State Colin Powell was on his knees before Errol Sharon saying, please accept the roadmap to peace.
[00:26:02.960 --> 00:26:08.884]  He was rejecting it with sneering contempt, according to the Jerusalem Post.
[00:26:08.884 --> 00:26:20.091]  He ridiculed any idea that there would be no suspension of settlements in the occupied areas, in the occupied Palestinian lands of West Bank and Gaza.
[00:26:20.091 --> 00:26:20.851]  He made the point that
[00:26:22.974 --> 00:26:32.898]  Sharon made the point that all American presidents, all American administrations have always opposed Israeli expansion and occupation of Palestinian lands.
[00:26:32.898 --> 00:26:39.541]  But we'd do it anyway, and the strong implication there was, we're going to give them blank check aid no matter what they do.
[00:26:39.541 --> 00:26:48.705]  Why would the Rothschild-controlled EU, allied with the Dutch and British royalty, why would they be against Israel's expansion?
[00:26:51.397 --> 00:27:13.257]  All these years, it's been much more widely reported in Europe, the brutality of the occupation, the wars of expansion in 1967, they call it a pre-emptive strike, they destroyed the Egyptian air force on the ground, they deliberately sunk the USS Liberty ship, killing 34 Americans.
[00:27:13.257 --> 00:27:16.279]  Trying to blame that on Egypt, trying to blame that on Egypt.
[00:27:19.132 --> 00:27:28.001]  Well, even earlier stories have been confirmed by Casey, the late CIA director, in a book published posthumously.
[00:27:28.001 --> 00:27:29.683]  We just had something this week.
[00:27:29.683 --> 00:27:38.172]  He said that he was absolutely sure that Israel knew there was an American ship, as was Secretary of State, oh Lord, what's his name, under
[00:27:39.972 --> 00:27:50.583]  Well, I've had Admiral Thomas Moore on this show to say that they let that happen, that our government was involved with Israel trying to sink a deployment on Egypt for World War III.
[00:27:50.583 --> 00:27:54.707]  Oh yes, Admiral Moore is very strong on that point and has been all of these years.
[00:27:56.472 --> 00:27:56.912]  We're good to go.
[00:28:10.749 --> 00:28:16.971]  The six billion dollars a year we get, and that's another long story about them forgetting the so-called loans.
[00:28:16.971 --> 00:28:22.373]  Okay, but the question is, why is the EU, I think this is only on the surface, why is this going on?
[00:28:22.373 --> 00:28:24.734]  Stay there, we've got a few calls for you, Jim Tucker.
[00:28:24.734 --> 00:28:26.915]  Final second with Big Jim Tucker, 1-800-259-9231.
[00:28:26.915 --> 00:28:27.535]  I'm Alex Jones, 800-259-9231.
[00:28:27.535 --> 00:28:28.536]  We'll be right back.
[00:28:43.058 --> 00:28:49.082]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:28:49.082 --> 00:28:54.046]  It's Alex Jones and the GCN Radio Network.
[00:28:54.046 --> 00:28:57.649]  Exposing the liberals, exposing the neocons.
[00:28:57.649 --> 00:29:01.892]  In reality, between the Republicans and Democrats, there's no difference, only in the rhetoric.
[00:29:01.892 --> 00:29:03.233]  A neocon talk show host.
[00:29:04.099 --> 00:29:05.500]  Lie to the public.
