[00:00:03.493 --> 00:00:06.157]  Waging war on corruption.
[00:05:05.093 --> 00:05:09.335]  They're always trying to make us feel small, to feel insignificant.
[00:05:09.335 --> 00:05:17.279]  They try to censor because they fear you and don't want you to have the right to access information so you can make your own decisions.
[00:05:17.279 --> 00:05:20.401]  They want you to believe you're powerless.
[00:05:20.401 --> 00:05:23.883]  But the truth is, it is we the people and our ideas and our actions
[00:05:25.221 --> 00:05:28.343]  And what we say and what we do that changes the world.
[00:05:28.343 --> 00:05:30.385]  We are the power structure.
[00:05:30.385 --> 00:05:32.006]  We are the inventors.
[00:05:32.006 --> 00:05:33.767]  We are the trailblazers.
[00:05:33.767 --> 00:05:37.169]  And the globalists understand that.
[00:05:37.169 --> 00:05:44.293]  And they understand that they are basically trying to control and steal the future from we, the people.
[00:05:44.293 --> 00:05:48.096]  Now, to help fund our operation that's undoubtedly the very tip of the spear against these globalists,
[00:05:49.133 --> 00:06:01.399]  I want to encourage listeners and viewers to understand that throughout the second half of the month of March, we're going to have store-wide free shipping at 50% off at importastore.com, something everybody should take advantage of.
[00:06:01.399 --> 00:06:03.460]  We are drugged out!
[00:06:03.460 --> 00:06:05.761]  We are following other people's opinions!
[00:06:06.892 --> 00:06:09.695]  We are controlled by the media.
[00:06:09.695 --> 00:06:11.556]  Today, it all changes.
[00:06:11.556 --> 00:06:14.319]  This reality has been forced upon us.
[00:06:14.319 --> 00:06:17.381]  It is a choice, just like when I said slavery is a choice.
[00:06:17.381 --> 00:06:22.145]  Einstein says the death of insanity is doing the same thing, expecting a different result.
[00:06:22.145 --> 00:06:25.288]  So we keep on saying, I hate you, I hate you, f*** you, f*** you, f*** you.
[00:06:25.288 --> 00:06:27.650]  How are we going to get a different result out of hate?
[00:06:27.650 --> 00:06:30.072]  Why don't we just try love?
[00:06:30.072 --> 00:06:31.713]  Why don't we just try love?
[00:06:31.713 --> 00:06:33.535]  We have the resources for
[00:06:35.623 --> 00:06:39.767]  You know, sometimes you need some crazy motherf***ers to change something.
[00:06:39.767 --> 00:06:41.269]  Steve Jobs is crazy.
[00:06:41.269 --> 00:06:42.870]  Now we all on Steve Jobs' phones.
[00:06:42.870 --> 00:06:43.952]  They say Trump's crazy.
[00:06:43.952 --> 00:06:45.033]  They say I'm crazy.
[00:06:45.033 --> 00:06:47.415]  But I'm here to show love.
[00:06:47.415 --> 00:06:52.580]  It's a bigger plan, and I'm just doing what the universe told me.
[00:06:52.580 --> 00:06:56.705]  Resistance to tyrants is obedience to God.
[00:06:56.705 --> 00:06:58.466]  It's Alex Jones.
[00:07:05.818 --> 00:07:10.482]  Kanye's just doing what the universe told him to do.
[00:07:10.482 --> 00:07:12.784]  See, there's not just good in the universe.
[00:07:12.784 --> 00:07:15.267]  There's evil.
[00:07:15.267 --> 00:07:19.510]  Some people are doing what the dark side is telling them.
[00:07:19.510 --> 00:07:30.761]  Some people are being given very twisted evil ideas by entities sworn to destroy all human life on this planet.
[00:07:32.714 --> 00:07:34.775]  That's what all the ancient cultures said.
[00:07:34.775 --> 00:07:36.056]  It's what the Bible says.
[00:07:36.056 --> 00:07:37.677]  It's what Judaism says.
[00:07:37.677 --> 00:07:41.160]  It's even what Islam says.
[00:07:41.160 --> 00:07:57.831]  But we just sit here and have an elite, so-called elite, in Silicon Valley and the UN and everywhere, saying there are too many people, we need a world government to forcibly reduce the population's numbers.
[00:07:59.591 --> 00:08:07.324]  And see, the Carnegie Endowment, after World War I, tried to get the League of Nations and it failed.
[00:08:07.324 --> 00:08:09.607]  So they said, we need a bigger World War.
[00:08:10.899 --> 00:08:33.414]  And then we need to break up the family, and we need to emasculate the men, and we need to basically end the human cycle as we know it, because humans are warlike and bad, so we have to re-engineer humans to be submissive, basically, and who don't even breed anymore, and then we'll just phase out almost everybody, because we're the super homo sapien sapien.
[00:08:33.414 --> 00:08:36.956]  Or to uber-mention, the superman!
[00:08:38.066 --> 00:08:49.370]  Yes, the comic book writers in the 1940s didn't come up with the Superman, the Ubermensch.
[00:08:49.370 --> 00:08:51.691]  It was the British.
[00:08:51.691 --> 00:08:53.612]  And it was the British scientists that came up
[00:08:54.420 --> 00:09:06.667]  With all of it, with scientists in the United States, and some in Europe, Germany, Austria, Prussia, that particular state, most of it came out of that sector.
[00:09:06.667 --> 00:09:14.692]  If you look at the amount of things produced out of that Austrian-Hungarian Empire, but I digress.
[00:09:14.692 --> 00:09:19.035]  And they said the way to have a final monopoly of control is to end the family.
[00:09:20.114 --> 00:09:32.199]  Tell the women it's cool to smoke cigarettes and drink liquor and to not have kids, or if they have kids, put them in a government facility during the day so we have full control of them so we can program the kids, not mom and dad.
[00:09:32.199 --> 00:09:34.641]  And then sell women on how super cool it is.
[00:09:34.641 --> 00:09:38.282]  And all that's declassified, all that's public.
[00:09:38.282 --> 00:09:44.205]  And so once they've done that, this is a fact, they could really start dumbing people down and really start destroying people's roots.
[00:09:46.977 --> 00:09:52.240]  And really start then preparing to decrease the world's population.
[00:09:52.240 --> 00:09:58.463]  But first you want to flood the first world with a giant bloom of the third world to bring the first world down.
[00:09:58.463 --> 00:10:01.204]  Then you release a bio weapon.
[00:10:02.890 --> 00:10:31.597]  That culls large amounts of the population and you tell them that it's a naturally occurring weapon or that terrorists released it and then everybody's got to go into these highly controlled compact police state grid cities for their quote safety and then that allows over time of the social engineering to get even more draconian and then basically they'll release bioweapons so deadly that only becoming basically artificial humans will allow you to live in the new environment that they are creating.
[00:10:33.359 --> 00:10:34.560]  So this is their real plan.
[00:10:34.560 --> 00:10:41.687]  A lot of you that read 50s, 60s, 70s, 80s sci-fi, you're like, I've read about a lot of this kind of stuff.
[00:10:41.687 --> 00:10:42.828]  You notice it all came true.
[00:10:42.828 --> 00:10:51.876]  And that's because through the different world science fiction organizations, and by the way, H.G.
[00:10:51.876 --> 00:10:55.380]  Wells wrote more nonfiction books than he wrote fiction.
[00:10:55.380 --> 00:10:57.282]  He wrote all about this, Things to Come.
[00:10:58.962 --> 00:11:13.906]  How the British Royal Commissions created plans that they wanted to see carried out, but then they would popularize them into culture so that at a subconscious level, we would just expect that to then happen in the future.
[00:11:13.906 --> 00:11:24.388]  And that's why in 1932, Brave New World was published by Aldous Huxley, whose brother would go on to create the UN and then run it.
[00:11:29.417 --> 00:11:32.098]  And they set up the entire program.
[00:11:32.098 --> 00:11:37.761]  That's why you read Brave New World, you're like, first they break up the family.
[00:11:37.761 --> 00:11:46.866]  30 years later, they start putting people on chemicals so that they can't give birth, so they can, quote, change their sex.
[00:11:46.866 --> 00:11:50.288]  It's all done at first as fashion.
[00:11:50.288 --> 00:11:55.270]  You're roped in, it's cool, it's the fun thing to do.
[00:11:55.270 --> 00:11:57.752]  And then, 100 years later,
[00:11:59.872 --> 00:12:13.001]  There's suboids that are two feet tall running around that are basically serving the system like bots, and then you've got the genetically superior establishment that lives forever up on the Elysium Hill.
[00:12:13.001 --> 00:12:18.805]  So it's a repeat of everything that Plato, 2,300 years before, envisioned as a master plan.
[00:12:24.358 --> 00:12:31.940]  And Plato knew that what humans can envision, humans can create, because we're made in the image of God.
[00:12:31.940 --> 00:12:38.601]  God really makes stuff, creates things, does things.
[00:12:38.601 --> 00:12:42.002]  The general public is in Plato's cave.
[00:12:42.002 --> 00:12:47.483]  He even envisioned television, and how it would be used to enslave and control.
[00:12:49.758 --> 00:12:57.181]  How he wanted something better than just projecting stick figures on a cave wall and mesmerizing the public with theater.
[00:12:57.181 --> 00:13:16.427]  But how that if it could be made even more real, they could create false realities to induce the public into, so they would never know they were being exterminated and trained not to breed, so the elite would remove the cancer of humanity from the breast of Mother Earth 2,300 years ago.
[00:13:20.666 --> 00:13:26.075]  By the way, everything Plato wrote about, almost all of it, they've dug up or found now.
[00:13:26.075 --> 00:13:30.421]  Just like the Bible, they keep digging up cities and finding tombs and proving all of it.
[00:13:31.653 --> 00:13:36.215]  But there's one part he wrote about that they never found, and that was Atlantis.
[00:13:36.215 --> 00:13:45.160]  In the Atlantic Ocean, an island that had flying machines and an energy source that glowed white light that was its power, but that exploded.
[00:13:45.160 --> 00:13:50.843]  And then, for years, it was freezing cold and the sky was dark because of all the dust in the air.
[00:13:50.843 --> 00:13:54.285]  How would someone know what really happens like that?
[00:13:54.285 --> 00:13:59.308]  Think you knew a little bit more, don't you think, old Plato?
[00:14:00.313 --> 00:14:10.855]  Might have been talking to somebody that keeps little horns and little teeth hidden so you don't get scared.
[00:14:10.855 --> 00:14:13.035]  And so you see, that's what this all comes down to.
[00:14:13.035 --> 00:14:16.076]  And everybody knows the devil's real.
[00:14:16.076 --> 00:14:18.416]  And the globalists have made a deal with the devil.
[00:14:18.416 --> 00:14:20.737]  Period.
[00:14:20.737 --> 00:14:26.378]  And these entities, these demons and their leader have
[00:14:27.756 --> 00:14:28.556]  I've done this before.
[00:14:28.556 --> 00:14:33.517]  It's like Christ said, I have many flocks.
[00:14:33.517 --> 00:14:37.758]  And so, if they're allowed to get away with this, this is what's going to happen.
[00:14:37.758 --> 00:14:47.021]  Now, when we come back, I'm going to get into, I'm going to get out of the esoteric and the hidden and the occult, and what the globalists actually believe into what they're doing.
[00:14:47.021 --> 00:14:56.543]  And the organized planetary collapse that they are carrying out against humanity right now, that is going to be irreversible within six months to a year from my analysis.
[00:14:58.171 --> 00:15:04.737]  Now there's a lot of groups and organizations finally realizing how dire the straits are and moving against this.
[00:15:04.737 --> 00:15:10.822]  But people need to know in case they're successful who did it and who engineered it.
[00:15:10.822 --> 00:15:15.346]  So I'm going to lay all of that out when we return for several segments.
[00:15:15.346 --> 00:15:17.728]  Then I'll get in all the latest news and incredible clips.
[00:15:17.728 --> 00:15:18.229]  There's so much.
[00:15:19.887 --> 00:15:28.844]  Over-the-top news at Infowars.com and PrisonPlanet.com that is absolutely beyond essential that everyone must see and that everyone must share and it's not going to get...
[00:15:30.094 --> 00:15:33.535]  Move down the field, unless you do it.
[00:15:33.535 --> 00:15:36.376]  So I'm asking you to go to InfoWars.com.
[00:15:36.376 --> 00:15:37.636]  There's videos at the top.
[00:15:37.636 --> 00:15:38.556]  Scroll down.
[00:15:38.556 --> 00:15:39.477]  All the different articles.
[00:15:39.477 --> 00:15:41.037]  Look throughout the entire site.
[00:15:41.037 --> 00:15:42.218]  Go to NewsWars.com.
[00:15:42.218 --> 00:15:44.238]  It's not as censored as InfoWars.com.
[00:15:44.238 --> 00:15:48.299]  So when you share it on Twitter and Facebook and places, they don't immediately, you know, block it.
[00:15:48.299 --> 00:15:50.900]  And then you don't get slapped on the wrist or banned.
[00:15:50.900 --> 00:15:53.001]  So NewsWars.com.
[00:15:53.001 --> 00:15:53.621]  We'll be right back.
[00:15:53.621 --> 00:15:53.981]  Stay with us.
[00:15:59.394 --> 00:16:02.976]  The pain in my neck, back, and shoulders has really gotten worse.
[00:16:02.976 --> 00:16:06.538]  Relief for body pain is here with Sunny Bay Heating Pads.
[00:16:06.538 --> 00:16:08.679]  Well, the last thing I want is to take another pill.
[00:16:08.679 --> 00:16:10.700]  So what's so good about Sunny Bay Heating Pads?
[00:16:10.700 --> 00:16:16.463]  Sunny Bay Heating Pads, made by Biomed DB Design, right here in the USA, come in all sizes.
[00:16:16.463 --> 00:16:23.107]  Our extra large, microwavable heating pad for back pain is designed to be large enough to cover your entire back.
[00:16:23.107 --> 00:16:26.669]  It's also perfect to wrap around your legs, knees, or shoulder and neck.
[00:16:26.669 --> 00:16:28.210]  But I need to know they're good quality.
[00:16:28.470 --> 00:16:32.652]  Of course, Sunny Bay heating pads and pillows are often an Amazon choice.
[00:16:32.652 --> 00:16:39.115]  And it's easy and most affordable when you purchase your Sunny Bay heating pads right from our website, sunshinepillows.com.
[00:16:39.115 --> 00:16:40.595]  Or call us, 253-678-1361.
[00:16:40.595 --> 00:16:46.378]  Hey, a Sunny Bay heating pad would make a great gift, right?
[00:16:46.638 --> 00:16:50.841]  Yes, and they start at just $19.99 and free shipping is available.
[00:16:50.841 --> 00:16:59.247]  So call 2-5-3-6-7-8-1-3-6-1 or shop for your Sunny Bay Heating Pad at SunshinePillows.com.
[00:16:59.247 --> 00:17:01.889]  Hunters, anglers, campers, and survivalists.
[00:17:01.889 --> 00:17:03.010]  Get back to nature.
[00:17:03.010 --> 00:17:10.295]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at Slingbow.com.
[00:17:10.295 --> 00:17:13.077]  Slingbow products are compact and models start from just $17.98.
[00:17:14.218 --> 00:17:17.259]  They're perfect for your bug-out bag or storing in your vehicle.
[00:17:17.259 --> 00:17:26.002]  Give yourself and your loved ones the excitement and tradition of Slingbow, a new frontier in archery and truly modern twist on this primitive survival tool.
[00:17:26.002 --> 00:17:28.962]  Feel the thrill only at slingbow.com.
[00:17:28.962 --> 00:17:35.324]  The United States of Empire is a book that claims the United States is the empire of the world.
[00:17:35.324 --> 00:17:38.365]  George Washington had warned us against foreign wars.
[00:17:38.365 --> 00:17:43.927]  The United States of Empire shows that World Wars I and II left England broken.
[00:17:44.287 --> 00:17:48.072]  Its former colony, the U.S., had to save the empire.
[00:17:48.072 --> 00:17:49.334]  Was there ever a vote?
[00:17:49.334 --> 00:17:50.335]  Who do we fight for?
[00:17:50.335 --> 00:17:56.884]  The Deep State began with World War I. The United States of Empire by James Dunn.
[00:17:56.884 --> 00:17:58.325]  Available at Amazon Books.
[00:18:00.310 --> 00:18:03.894]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:18:03.894 --> 00:18:05.676]  Introducing Pollen Block.
[00:18:05.676 --> 00:18:16.947]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:18:17.728 --> 00:18:26.893]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:18:26.893 --> 00:18:32.877]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:18:32.877 --> 00:18:37.960]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:18:37.960 --> 00:18:40.221]  Pollen Block is natural and effective.
[00:18:40.581 --> 00:18:42.303]  It is not an antihistamine.
[00:18:42.303 --> 00:18:52.291]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:18:52.291 --> 00:18:54.953]  Go outside and enjoy the air you breathe.
[00:18:54.953 --> 00:18:59.657]  Head to InfoWarsLife.com and grab a pack of our Pollen Block chewable tablets.
[00:19:00.239 --> 00:19:08.626]  It's really hard to have the energy at the end of the day to still get to the gym or to go for a run or go to the park or heck, even take your dog for a walk.
[00:19:08.626 --> 00:19:09.867]  Believe me, I know.
[00:19:09.867 --> 00:19:14.811]  I spend hours in front of a screen and then hours in front of bright lights every day.
[00:19:14.811 --> 00:19:17.874]  But thanks to super male vitality at Infowarstore.com.
[00:19:18.334 --> 00:19:20.016]  I still have that energy.
[00:19:20.016 --> 00:19:40.198]  There's no way I could have the energy at the end of a long day to fight back against the chemicals in the food and water, to fight back against the modern day lifestyle with the screen time and the extended hours, to still have the stamina and endurance, energy and drive to get to the gym, get to the park, and get exercise that you need for your health.
[00:19:40.678 --> 00:19:44.681]  So go to Infowarsstore.com and get Supermail Vitality before it's gone.
[00:19:44.681 --> 00:19:48.344]  This is actually our last run of Supermail Vitality.
[00:19:48.344 --> 00:19:53.368]  So I want you to experience Supermail Vitality before it's too late.
[00:19:53.368 --> 00:19:56.090]  Unleash the Supermail in you.
[00:19:56.090 --> 00:20:02.936]  Supermail Vitality from Infowarsstore.com.
[00:20:02.936 --> 00:20:05.578]  You're listening to the Alex Jones Show.
[00:20:13.018 --> 00:20:20.686]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:20.686 --> 00:20:36.802]  So, you, for whatever reason, have decided to
[00:20:38.410 --> 00:20:48.554]  Go visit Infowars.com or Newswars.com or your local radio station or TV station and turn on the forbidden broadcast.
[00:20:48.554 --> 00:21:02.861]  And so that's why I think it's really important that I just square up to you and shoot you straight about what's really going on and really unfolding in this world.
[00:21:02.861 --> 00:21:05.202]  And just be completely honest with everybody.
[00:21:06.058 --> 00:21:09.301]  Now, a lot of folks are going to say, well, what's this paradox?
[00:21:09.301 --> 00:21:11.743]  You're saying Trump's doing a lot of really good stuff.
[00:21:11.743 --> 00:21:13.025]  Nationalists are getting elected.
[00:21:13.025 --> 00:21:15.207]  Globalism is fatally flawed.
[00:21:15.207 --> 00:21:17.949]  Even the globalists admit it's dead on arrival.
[00:21:17.949 --> 00:21:23.655]  But then you're saying we're six months to a year from a total planetary collapse.
[00:21:23.655 --> 00:21:27.078]  And a lot of what you said comes through, Jones.
[00:21:27.078 --> 00:21:29.480]  Why are you saying this?
[00:21:29.480 --> 00:21:30.801]  Well, I think you know better than I.
[00:21:31.704 --> 00:21:33.545]  Especially if you've traveled the world.
[00:21:33.545 --> 00:21:37.727]  The planet is the most unstable it's ever been.
[00:21:37.727 --> 00:21:42.129]  The population is bigger than it's ever been.
[00:21:42.129 --> 00:21:45.891]  Corporations and governments are more ruthless than they've ever been.
[00:21:45.891 --> 00:21:58.478]  Africa is a hellhole everywhere now, including Libya and South Africa that were two relatively safe, good places that were developing civilization.
[00:21:58.478 --> 00:22:00.059]  Those have been purposely brought down.
[00:22:03.902 --> 00:22:08.285]  The Middle East is doubling its population every 20 years.
[00:22:08.285 --> 00:22:11.588]  It'll be 3 billion in 2030.
[00:22:11.588 --> 00:22:17.652]  They're 1.8 billion right now, and they're radicalized.
[00:22:17.652 --> 00:22:23.297]  And they believe they have a right.
[00:22:23.297 --> 00:22:25.919]  The Muslims believe they have a right to rule.
[00:22:25.919 --> 00:22:31.483]  And they've been brought in by the West to dynamite the borders with Europe.
[00:22:32.586 --> 00:22:38.131]  And to cause a total societal implosion.
[00:22:38.131 --> 00:22:42.856]  And then you've got the Latin American population that's doubled in the last 30 years, set to double again.
[00:22:42.856 --> 00:22:54.987]  And they're all being taught by westernized media, corporate media, western media that goes into their countries to tell them America sucks, white people are all evil, and you'll get everything free in America.
[00:22:56.087 --> 00:22:57.388]  I mean, just add all that together.
[00:22:57.388 --> 00:22:58.309]  So what am I getting at here?
[00:22:58.309 --> 00:23:01.071]  I could go on for hours about the evidence of the collapse.
[00:23:01.071 --> 00:23:11.099]  The big key, the key, is this is being engineered, the globalists admit they're engineering it, and it can be stopped.
[00:23:11.099 --> 00:23:20.707]  So when you see AOC and Beto O'Rourke and the UN and all of them saying there'll be no human life in 12 years, and you sit back and you go, that's crazy.
[00:23:22.415 --> 00:23:24.238]  They're being given that talking point.
[00:23:24.238 --> 00:23:26.722]  They're just meat puppets.
[00:23:26.722 --> 00:23:28.665]  But that's what school children are being taught.
[00:23:28.665 --> 00:23:33.152]  So we all laugh at it.
[00:23:33.152 --> 00:23:34.234]  But it's not a laughing matter.
[00:23:39.076 --> 00:23:55.262]  So this is a plan and they're implanting in our minds to prepare and accept societal collapse, to give up on our life force, to give up on trying to be good change agents in the world, to stop this and make the world better, to give up on ourselves, our children, on civilization.
[00:23:55.262 --> 00:24:06.987]  To demoralize us, show the psychic compulsion has been put in our minds to hate ourselves and to believe we're a cancer and it's a self-fulfilling prophecy when the whole system goes down.
[00:24:09.676 --> 00:24:17.528]  And folks, a world system with 7.5 billion people going down will make Road Warrior look like a tea party.
[00:24:17.528 --> 00:24:20.452]  It'll be nuclear reactors melting down, exploding, going out.
[00:24:21.474 --> 00:24:24.275]  It'll be giant uncontrolled forest fires.
[00:24:24.275 --> 00:24:33.957]  It'll be everything you see compacted and worse and roving hordes of people running around engaging in societal and then literal cannibalism.
[00:24:33.957 --> 00:24:36.717]  And that's why of all the zombie movies and all the shows.
[00:24:36.717 --> 00:24:39.998]  Getting You Ready, The Road, Viggo Mortensen.
[00:24:39.998 --> 00:24:41.198]  Viggo's a good guy.
[00:24:41.198 --> 00:24:45.179]  The Rockefeller Foundation got that book, promoted it, made the movie.
[00:24:45.179 --> 00:24:45.519]  Look it up!
[00:24:47.025 --> 00:24:48.486]  Read the books, even worse.
[00:24:48.486 --> 00:24:50.447]  Babies getting cooked on spits.
[00:24:50.447 --> 00:24:55.969]  But that really happens in the real world within about 15 days of no food and water.
[00:24:55.969 --> 00:24:59.331]  People string kids up and they eat them.
[00:24:59.331 --> 00:25:03.113]  So, the veneer of civilization is almost gone.
[00:25:03.113 --> 00:25:09.136]  The purposeful takedown of the planet, right as we prepare to go to jump point,
[00:25:10.109 --> 00:25:13.070]  Not just to the stars, but to other dimensions.
[00:25:13.070 --> 00:25:15.330]  The establishments obsess with the technology they've got.
[00:25:15.330 --> 00:25:17.351]  They're obsessed with the breakaway civilization.
[00:25:17.351 --> 00:25:18.551]  They've got life extension.
[00:25:18.551 --> 00:25:20.232]  They've already got everything.
[00:25:20.232 --> 00:25:24.533]  For all intents and purposes, they found forms of immortality.
[00:25:24.533 --> 00:25:29.734]  And they're able to push off death so far, they believe they'll have true immortality within 50 years.
[00:25:29.734 --> 00:25:34.155]  And so, we're just an afterthought.
[00:25:34.155 --> 00:25:36.156]  You see, globalism was always meant to fail.
[00:25:38.578 --> 00:25:50.905]  But for the acolytes, the sub-level, not the actual elite, but the sub-oids, the professors, the technicians, they believe they're taking over the Earth to save the planet, and it's their right to rule and organize society.
[00:25:50.905 --> 00:25:52.606]  That's why they're going to reduce population.
[00:25:52.606 --> 00:25:54.668]  If you're just kind of a mid-level person, you're told 80%.
[00:25:54.668 --> 00:25:56.589]  If you're higher level, you're told 90%.
[00:25:56.589 --> 00:26:01.492]  If you're really high level, you're told 99% of humans will be taken out.
[00:26:01.492 --> 00:26:05.975]  And if you're in that maybe 2,000 people that have been given the whole ball of wax, the whole pitcher,
[00:26:06.795 --> 00:26:21.107]  You're told humans are an abomination and our God says he will give us the codes to merge with silicon and truly live forever with him and be uploaded to the consciousness and then move on to the next planet.
[00:26:21.107 --> 00:26:30.074]  You're like, wait a minute, I read an Arthur C. Clarke book called Childhood's End that the whole media pushed and loved and it was so good and so wonderful.
[00:26:30.074 --> 00:26:32.296]  Arthur C. Clarke was in the real Illuminati
[00:26:33.464 --> 00:26:38.508]  He was in the real Crowley type groups that they just use Crowley to put out some of their info.
[00:26:38.508 --> 00:26:40.350]  Crowley didn't come up with any of it.
[00:26:40.350 --> 00:26:45.834]  He was in MI6, OSS before that, total highest level.
[00:26:45.834 --> 00:26:50.458]  So see, you read those books, you watch those movies, and let me explain something to you.
[00:26:50.458 --> 00:26:53.140]  They're telling you how the cow ate the cabbage.
[00:26:53.140 --> 00:26:56.703]  You understand?
[00:26:56.703 --> 00:27:00.146]  They're telling you how the cow ate the cabbage.
[00:27:03.444 --> 00:27:07.227]  Who came up with Enigma code machines that could break German codes?
[00:27:07.227 --> 00:27:08.628]  The British.
[00:27:08.628 --> 00:27:11.490]  Who came up with all the spy grids and all the systems we know about?
[00:27:11.490 --> 00:27:13.071]  The British.
[00:27:13.071 --> 00:27:16.533]  Who came up with everything?
[00:27:16.533 --> 00:27:20.136]  And they make the joke, why can't they design an automobile that works?
[00:27:20.136 --> 00:27:23.398]  Doesn't break down, because they're not interested in automobiles.
[00:27:23.398 --> 00:27:24.579]  It's all mind war.
[00:27:24.579 --> 00:27:27.642]  The British created Hitler, set him up, had a treaty with him.
[00:27:28.462 --> 00:27:29.843]  To set up the European Union.
[00:27:29.843 --> 00:27:33.346]  They even had the king ready to sit on the throne of Europe.
[00:27:33.346 --> 00:27:35.769]  Betrayed the Germans, set them up.
[00:27:35.769 --> 00:27:40.453]  And yeah, the Nazis were evil, but who's really bad?
[00:27:40.453 --> 00:27:43.856]  You see, you've got to think multi-steps here to understand this.
[00:27:43.856 --> 00:27:54.865]  So, our country and the world is being purposely collapsed from the family level to the cellular level
