[00:00:00.000 --> 00:00:19.000]  InfoWars, tomorrow's news, today.
[00:03:15.720 --> 00:03:17.720]  You drove a bus through a ravine.
[00:03:17.720 --> 00:03:20.720]  You drove a bus through a ravine so we couldn't see this.
[00:03:20.720 --> 00:03:23.720]  Do you think the American people are stupid?
[00:03:23.720 --> 00:03:25.720]  Do you guys think the American people are stupid?
[00:03:25.720 --> 00:03:27.720]  Do you guys like this?
[00:03:27.720 --> 00:03:29.720]  Get out of the way, dirty Americans.
[00:03:29.720 --> 00:03:31.720]  Shut off your cameras.
[00:03:31.720 --> 00:03:33.720]  Nobody's allowed to see.
[00:03:33.720 --> 00:03:35.720]  There is no Biden border invasion.
[00:03:35.720 --> 00:03:37.720]  Shut your cameras off.
[00:03:37.720 --> 00:03:39.720]  Everybody go home.
[00:03:39.720 --> 00:03:41.720]  What have you done for this country?
[00:03:41.720 --> 00:03:42.720]  Excuse me?
[00:03:42.760 --> 00:03:43.760]  What does that have to do with anything?
[00:03:43.760 --> 00:03:44.760]  I'm asking you.
[00:03:44.760 --> 00:03:46.760]  What have they done for the country?
[00:03:46.760 --> 00:03:47.760]  I pay for their bills.
[00:03:47.760 --> 00:03:48.760]  I pay taxes.
[00:03:48.760 --> 00:03:49.760]  We all pay taxes.
[00:03:49.760 --> 00:03:51.760]  Okay, so what's your point?
[00:03:51.760 --> 00:03:53.760]  So again, what have you done for this country?
[00:03:53.760 --> 00:03:55.760]  So you're okay with the illegal immigration?
[00:03:55.760 --> 00:03:56.760]  You're cool with that?
[00:03:56.760 --> 00:03:57.760]  Should we fund it?
[00:03:57.760 --> 00:03:59.760]  Should we fund endless wars in Ukraine?
[00:03:59.760 --> 00:04:01.760]  Should we fund endless illegal immigration?
[00:04:01.760 --> 00:04:02.760]  Is that your policy?
[00:04:02.760 --> 00:04:03.760]  You like that?
[00:04:03.760 --> 00:04:04.760]  Are they illegal?
[00:04:04.760 --> 00:04:05.760]  Yes.
[00:04:05.760 --> 00:04:07.760]  Because according to me, what I just said is still...
[00:04:07.760 --> 00:04:11.760]  Okay, so we should just get rid of the whole immigration system then, right?
[00:04:11.800 --> 00:04:12.800]  So let's get rid...
[00:04:12.800 --> 00:04:13.800]  Well, then why have it?
[00:04:13.800 --> 00:04:15.800]  Why have an immigration system?
[00:04:15.800 --> 00:04:16.800]  That's not what I'm saying at all.
[00:04:16.800 --> 00:04:19.800]  So let's have an open border and a welfare state.
[00:04:19.800 --> 00:04:21.800]  This is an attack on the country, folks.
[00:04:21.800 --> 00:04:23.800]  That's what this is.
[00:04:23.800 --> 00:04:25.800]  If you can't see it, you're oblivious.
[00:04:25.800 --> 00:04:27.800]  And we sit here and film it and take this from our government.
[00:04:27.800 --> 00:04:28.800]  Unbelievable.
[00:04:28.800 --> 00:04:29.800]  Unbelievable.
[00:04:29.800 --> 00:04:30.800]  But hey, don't worry.
[00:04:30.800 --> 00:04:32.800]  They'll get taken care of.
[00:04:32.800 --> 00:04:35.800]  I know Troyer always does an excellent job.
[00:04:35.800 --> 00:04:38.800]  But man, the team is just dozens of idiots.
[00:04:38.800 --> 00:04:40.800]  20, 30 a day like this.
[00:04:40.840 --> 00:04:41.840]  That's only half of it.
[00:04:41.840 --> 00:04:42.840]  It gets more insane.
[00:04:42.840 --> 00:04:44.840]  It's all at Band.Video.
[00:04:44.840 --> 00:04:45.840]  It's all at Infowars.com.
[00:04:45.840 --> 00:04:49.840]  Only way the world gets warned and sees what they're trying to hide is if you go to Band.Video
[00:04:49.840 --> 00:04:50.840]  and share the link.
[00:04:50.840 --> 00:04:52.840]  Most places, they block Band.Video.
[00:04:52.840 --> 00:04:55.840]  So share MadMaxWorld.TV.
[00:04:55.840 --> 00:04:57.840]  MadMaxWorld.TV.
[00:04:57.840 --> 00:04:58.840]  We'll be right back.
[00:05:00.840 --> 00:05:02.840]  Please give me one minute of your time.
[00:05:02.840 --> 00:05:04.840]  Please write this down and please go look this up.
[00:05:04.840 --> 00:05:06.840]  It will change your life.
[00:05:06.880 --> 00:05:11.880]  The UN admits and the Lansing Medical Journal admits that upwards of 2 billion people have
[00:05:11.880 --> 00:05:15.880]  mental disabilities and declining cognitive abilities.
[00:05:15.880 --> 00:05:20.880]  The term they use is intellectual disability because of lack of iodine.
[00:05:20.880 --> 00:05:26.880]  Most iodine in the environment is bound to other elements so your body can't absorb it.
[00:05:26.880 --> 00:05:30.880]  Only pure iodine can really be absorbed right into the cells.
[00:05:30.920 --> 00:05:37.920]  And Infowars.com has the only iodine out there that actually has this type of full effect.
[00:05:37.920 --> 00:05:40.920]  Ladies and gentlemen, X3 has been sold out for six months.
[00:05:40.920 --> 00:05:42.920]  It's very hard to produce.
[00:05:42.920 --> 00:05:44.920]  And it's finally back in stock.
[00:05:44.920 --> 00:05:46.920]  In fact, I was just taking some before I shot this ad.
[00:05:46.920 --> 00:05:48.920]  This, ladies and gentlemen, is powerful.
[00:05:48.920 --> 00:05:50.920]  You and your family need it.
[00:05:50.920 --> 00:05:52.920]  It's 25% off, back in stock.
[00:05:52.920 --> 00:05:56.920]  X3, triiodine, exclusively at Infowars.com.
[00:05:56.920 --> 00:05:57.920]  Take action now.
[00:05:57.920 --> 00:05:59.920]  But regardless, research is info.
[00:06:00.920 --> 00:06:10.920]  Friday, May 12, 2023.
[00:06:10.920 --> 00:06:13.920]  Waging war on corruption.
[00:06:13.920 --> 00:06:19.920]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[00:06:21.920 --> 00:06:24.920]  Well, the Infowars team has been at the border the last two days.
[00:06:24.920 --> 00:06:29.920]  And hands down, they've got the most incredible footage and events
[00:06:29.960 --> 00:06:31.960]  that we've ever got at the border.
[00:06:31.960 --> 00:06:33.960]  I mean, I tried.
[00:06:33.960 --> 00:06:34.960]  I got up at 5 a.m. this morning.
[00:06:34.960 --> 00:06:35.960]  I tried to watch all of it.
[00:06:35.960 --> 00:06:37.960]  And I wanted to watch all of it.
[00:06:37.960 --> 00:06:39.960]  They must have done 30 videos yesterday.
[00:06:39.960 --> 00:06:41.960]  They've already done like 15 today.
[00:06:41.960 --> 00:06:43.960]  It is just insane.
[00:06:43.960 --> 00:06:46.960]  The drone footage they've got is epic.
[00:06:46.960 --> 00:06:48.960]  It's all free to air.
[00:06:48.960 --> 00:06:51.960]  It's all waiting for all of you to share it, use it, re-upload it.
[00:06:51.960 --> 00:06:53.960]  I don't care to warn the people.
[00:06:53.960 --> 00:06:54.960]  We are the Paul Reveres.
[00:06:54.960 --> 00:06:56.960]  Look at this footage the crew got.
[00:06:57.000 --> 00:07:02.000]  They told our people on Wednesday and Thursday
[00:07:02.000 --> 00:07:06.000]  that there were no people in El Paso to go away.
[00:07:06.000 --> 00:07:08.000]  But our high-level sources said that's a lie.
[00:07:08.000 --> 00:07:11.000]  They bring them up to the border at night.
[00:07:11.000 --> 00:07:16.000]  And then hundreds of buses take them to different parts of the United States.
[00:07:18.000 --> 00:07:19.000]  Hundreds.
[00:07:19.000 --> 00:07:26.000]  And sure enough, Owen and the crew just staked out one of more than 40 crossings
[00:07:26.000 --> 00:07:28.040]  and they watched.
[00:07:28.967 --> 00:07:37.486]  More than 30 buses just there, and they could see buses off in the distance at other points
[00:07:37.486 --> 00:07:43.366]  and the lights and the same thing just everywhere, buses everywhere, hundreds of buses.
[00:07:43.366 --> 00:07:47.687]  And the U.S. military is there to stand there with their guns and stare at U.S. citizens.
[00:07:47.687 --> 00:07:48.687]  Get back.
[00:07:48.687 --> 00:07:49.687]  Get back.
[00:07:49.687 --> 00:07:52.687]  We're bringing the illegals in right now.
[00:07:52.687 --> 00:07:56.127]  They got footage of them giving them cell phones that the Democratic Party controls so
[00:07:56.127 --> 00:08:02.007]  they can be told where to go and how to vote and what to do, and debit cards without names.
[00:08:02.007 --> 00:08:07.807]  That's the reward for getting here, free money.
[00:08:07.807 --> 00:08:08.807]  Here's the packets.
[00:08:08.807 --> 00:08:09.807]  Oh, here's your cell phone.
[00:08:09.807 --> 00:08:14.967]  Here's your money.
[00:08:14.967 --> 00:08:16.807]  We got it all, ladies and gentlemen.
[00:08:17.045 --> 00:08:21.045]  We got it all.
[00:08:21.935 --> 00:08:22.935]  Wow.
[00:08:23.935 --> 00:08:25.935]  All designed to collapse the country.
[00:08:25.935 --> 00:08:28.935]  There's a great graphic on Infowars.com down at the bottom of that cartoon section,
[00:08:28.935 --> 00:08:30.935]  and it shows the border and a bunch of illegals going across.
[00:08:30.935 --> 00:08:33.935]  On the other side, they're at the ballot box, bloop, voting,
[00:08:33.935 --> 00:08:35.935]  which the Democrats are doing in all their major cities.
[00:08:35.935 --> 00:08:37.935]  Totally illegal.
[00:08:39.935 --> 00:08:40.935]  And, of course, there's humanity here.
[00:08:40.935 --> 00:08:43.935]  The globalists locked their countries down for years.
[00:08:43.935 --> 00:08:44.935]  They've done polls of them.
[00:08:44.935 --> 00:08:48.935]  Over 90% say there's no jobs since, quote, COVID.
[00:08:48.935 --> 00:08:53.935]  They collapsed it, and then now they're here.
[00:08:54.616 --> 00:08:57.616]  Wow.
[00:08:57.606 --> 00:09:01.606]  This is what's going on in America.
[00:09:02.768 --> 00:09:07.768]  This is what's happening right now.
[00:09:08.768 --> 00:09:15.768]  And there's six and a half billion people in the third world and they all want to come here.
[00:09:16.768 --> 00:09:21.768]  As the country collapses into crime and homelessness.
[00:09:21.730 --> 00:09:25.730]  There's no police when you get carjacked or robbed.
[00:09:27.178 --> 00:09:29.178]  Or hit in the back of the head because you're white.
[00:09:30.178 --> 00:09:34.178]  But boy, they got police to continue and complete the smuggling.
[00:09:35.178 --> 00:09:39.178]  But don't worry, Biden sent troops and so did the governor of Texas.
[00:09:40.178 --> 00:09:42.178]  And then they get there and they're under the command of the NGOs and Biden.
[00:09:43.178 --> 00:09:45.178]  They say, all right, governor, thanks for sending troops.
[00:09:46.178 --> 00:09:48.178]  Troops, get over here and load these people up in these trucks.
[00:09:51.178 --> 00:09:55.178]  And it goes on and on and on and on.
[00:09:56.178 --> 00:10:00.178]  And the whole world sees this and they call back their families and they say,
[00:10:01.178 --> 00:10:04.178]  hey, I got my cell phone I got up here with, with the U.N. money,
[00:10:05.178 --> 00:10:07.178]  the State Department money and the NGO money, but now I got a new cell phone.
[00:10:08.178 --> 00:10:10.178]  All paid for. Oh, it gets better.
[00:10:11.178 --> 00:10:14.178]  It gets a lot better or worse.
[00:10:18.178 --> 00:10:19.178]  Listen to this.
[00:10:19.736 --> 00:10:40.456]  They are setting their immigration hearings for 2035, or 12 years from now.
[00:10:40.456 --> 00:10:44.376]  That's pretty interesting, isn't it?
[00:10:44.376 --> 00:10:47.216]  Here it is.
[00:10:47.216 --> 00:10:54.816]  While immigrants get free smartphones paid for by U.S. taxpayer, some do not have a court
[00:10:54.816 --> 00:10:58.376]  date until 2035.
[00:10:59.546 --> 00:11:03.546]  This is the footage that our crew down there with Tyler Hanson got.
[00:11:05.546 --> 00:11:09.546]  Federal judge blocks Biden administration from releasing migrants without court dates.
[00:11:10.546 --> 00:11:13.546]  Title 42 expires so they just set them for 12 years from now.
[00:11:14.546 --> 00:11:19.546]  Biden's America. Armed federal agents protect privacy of illegal aliens from reporters in El Paso, Texas.
[00:11:20.546 --> 00:11:23.546]  Title 42 expires.
[00:11:24.527 --> 00:11:32.367]  See all the footage at InfoWars.com.
[00:11:32.367 --> 00:11:37.087]  I'm going to have one of the writers take all the latest videos from last night and
[00:11:37.087 --> 00:11:41.647]  today and post them onto the live show feed so you have one easy spot to find them.
[00:11:41.647 --> 00:11:45.687]  Or you simply go to MadMaxWorld.tv, which takes you to Band.Video.
[00:11:45.687 --> 00:11:46.687]  That's the URL to share.
[00:11:46.687 --> 00:11:50.207]  And you can see right there, Biden's border collapse.
[00:11:50.207 --> 00:11:51.207]  And they're all there.
[00:11:51.207 --> 00:11:54.167]  Not just the reports the last three days, but going back years.
[00:11:54.167 --> 00:11:56.567]  The smuggling of children.
[00:11:56.567 --> 00:11:57.567]  All of it.
[00:11:57.567 --> 00:12:00.807]  Remember, they released 20,000 pedophiles the last two and a half years under Biden
[00:12:00.807 --> 00:12:03.727]  in the Texas sector alone.
[00:12:03.727 --> 00:12:06.287]  And over 30,000 children were with them when they were released.
[00:12:06.287 --> 00:12:10.887]  So on average, they had about a child and a half with them.
[00:12:10.887 --> 00:12:12.887]  One to two children.
[00:12:12.887 --> 00:12:13.927]  Convicted pedophiles.
[00:12:13.927 --> 00:12:15.987]  Some with five convictions.
[00:12:15.987 --> 00:12:17.767]  Some deported as many as seven times.
[00:12:17.767 --> 00:12:19.207]  Brutal rapes of children.
[00:12:19.207 --> 00:12:20.687]  They know who they are.
[00:12:20.687 --> 00:12:24.487]  And they're bye-bye fly birdie.
[00:12:24.487 --> 00:12:26.967]  Because we love the migrants.
[00:12:26.967 --> 00:12:28.327]  We love the third world.
[00:12:28.327 --> 00:12:33.687]  We're being nice letting this happen.
[00:12:33.687 --> 00:12:35.447]  And of course, the jobs aren't going to be there for them.
[00:12:35.447 --> 00:12:36.447]  Just like in Europe.
[00:12:36.447 --> 00:12:39.167]  There'll be a permanent underclass under the system.
[00:12:39.167 --> 00:12:47.447]  The border is officially being erased criminally because the Justice Department will not prosecute
[00:12:47.447 --> 00:12:48.447]  anybody.
[00:12:49.207 --> 00:12:54.487]  And Biden has ordered the border completely erased.
[00:12:54.487 --> 00:13:00.247]  The fall of the republic in our face.
[00:13:00.247 --> 00:13:04.087]  Now Gavin McInnes is going to be popping in next hour to give us his take on this and
[00:13:04.087 --> 00:13:05.087]  more.
[00:13:05.087 --> 00:13:10.767]  But also, but the phone's up today to take a lot of your calls.
[00:13:10.767 --> 00:13:14.247]  Robert F. Kennedy Jr. has come out again and said this is about human smuggling and collapsing
[00:13:14.247 --> 00:13:15.247]  the country.
[00:13:15.247 --> 00:13:18.287]  He's also come out against the environmental movement saying it's all about carbon taxes
[00:13:19.127 --> 00:13:20.127]  and enslaving people.
[00:13:20.127 --> 00:13:21.127]  Wow.
[00:13:21.127 --> 00:13:24.167]  He's really awake.
[00:13:24.167 --> 00:13:29.847]  We also have the latest on Twitter and the World Economic Forum, some big news on that
[00:13:29.847 --> 00:13:30.847]  front.
[00:13:30.847 --> 00:13:35.647]  Yale research accidentally proves liberals more racist than conservatives.
[00:13:35.647 --> 00:13:38.367]  More farms in Europe being shut down for environmental targets.
[00:13:38.367 --> 00:13:41.247]  New York City to bust migrants out.
[00:13:41.247 --> 00:13:43.287]  Texas sends more buses.
[00:13:43.287 --> 00:13:47.527]  Also, it's resurfacing on viral interviews I did with Dr. John Coleman.
[00:13:47.767 --> 00:13:51.407]  I'm going to play some excerpts of that and point you to it so you can see some of these
[00:13:51.407 --> 00:13:57.887]  interviews that I'm going to have reposted in pollwars.com, but I'll tell you this, as
[00:13:57.887 --> 00:14:01.407]  bad as things are, it's causing people to really wake up.
[00:14:01.407 --> 00:14:06.727]  Suddenly all over the internet, all these old interviews I did with all these experts
[00:14:06.727 --> 00:14:10.967]  predicting all this 20 years ago, 25 years ago, 10 years ago are going viral.
[00:14:10.967 --> 00:14:14.127]  I mean, millions of views per video per day.
[00:14:14.127 --> 00:14:15.367]  I can't even keep track of it.
[00:14:15.367 --> 00:14:21.927]  It's very heartening that all their persecution of Infowars has done is make people look for
[00:14:21.927 --> 00:14:22.927]  it.
[00:14:22.927 --> 00:14:28.647]  I went out to dinner with my wife and a musician friend of ours last night, and I went to a
[00:14:28.647 --> 00:14:29.647]  little Italian restaurant.
[00:14:29.647 --> 00:14:33.927]  It was pretty early, and there was nobody in there.
[00:14:33.927 --> 00:14:37.447]  And then four groups of people came in of every race, color, and creed, and all of them
[00:14:37.447 --> 00:14:40.527]  came over to the table and said, we love you, and took pictures with me.
[00:14:40.927 --> 00:14:46.927]  Then I walked out to the parking garage, and all three groups of people I ran into, a black
[00:14:46.927 --> 00:14:54.367]  woman with her dog, a Hispanic gentleman with his wife, and a white lady and her husband,
[00:14:54.367 --> 00:14:57.687]  all listeners saying, we used to be liberals, we're awake, we know what's happening, we
[00:14:57.687 --> 00:14:58.687]  love you.
[00:14:58.687 --> 00:15:06.527]  So every person I talked to, from the Italian restaurant to the parking garage 50 yards
[00:15:06.527 --> 00:15:12.807]  away, every person I ran into was a listener, every person I ran into supported the show.
[00:15:12.807 --> 00:15:14.167]  How's that going for you, New World Order?
[00:15:14.167 --> 00:15:15.167]  And it's not about Alex Jones.
[00:15:15.167 --> 00:15:18.167]  It's about I'm a gauge, as I've said.
[00:15:18.167 --> 00:15:25.407]  I am a sensor to let us know how much effect we're having, and let me tell you, it is massive.
[00:15:25.407 --> 00:15:29.527]  So they may be flooding the border, they may be starting World War III, they may be creating
[00:15:29.527 --> 00:15:33.407]  all the inflation, they may be promoting pedophilia, but it's really waking people up.
[00:15:33.407 --> 00:15:38.647]  But you see their answer, do you think the illegal aliens are going to stop drinking
[00:15:38.647 --> 00:15:39.647]  Bud Light?
[00:15:39.647 --> 00:15:40.647]  Do you think they know what's going on?
[00:15:40.647 --> 00:15:42.087]  No, it'll take a generation to get them informed.
[00:15:42.087 --> 00:15:43.087]  And that's the plan.
[00:15:43.087 --> 00:15:44.087]  The globalists know they've lost.
[00:15:44.087 --> 00:15:48.727]  They got to bring in a group that can't communicate, that they control, and have a very short leash.
[00:15:48.727 --> 00:15:50.847]  And that's why they're doing this.
[00:15:50.847 --> 00:15:54.527]  This has got to be shut down now.
[00:15:54.527 --> 00:15:59.887]  The country is collapsing as we speak.
[00:15:59.887 --> 00:16:02.247]  Please give me one minute of your time.
[00:16:02.247 --> 00:16:04.327]  Please write this down, and please go look this up.
[00:16:04.327 --> 00:16:06.367]  It will change your life.
[00:16:06.367 --> 00:16:10.827]  The UN admits, and the Lansing Medical Journal admits, that upwards of two billion people
[00:16:10.827 --> 00:16:15.087]  have mental disabilities and declining cognitive abilities.
[00:16:15.087 --> 00:16:20.607]  The term they use is intellectual disability because of lack of iodine.
[00:16:20.607 --> 00:16:26.327]  Most iodine in the environment is bound to other elements so your body can't absorb it.
[00:16:26.327 --> 00:16:30.647]  Only pure iodine can really be absorbed right into the cells.
[00:16:30.647 --> 00:16:36.487]  And Infowarestore.com has the only iodine out there that actually has this type of
[00:16:36.487 --> 00:16:37.487]  full effect.
[00:16:37.487 --> 00:16:42.127]  Ladies and gentlemen, X3 has been sold out for six months, it's very hard to produce,
[00:16:42.127 --> 00:16:43.687]  and it's finally back in stock.
[00:16:43.687 --> 00:16:46.767]  In fact, I was just taking some before I shot this ad.
[00:16:46.767 --> 00:16:51.367]  This ladies and gentlemen is powerful, you and your family need it, it's 25% off back
[00:16:51.367 --> 00:16:52.367]  in stock.
[00:16:52.367 --> 00:16:56.767]  X3, triiodine, exclusively at Infowarestore.com.
[00:16:56.767 --> 00:17:00.487]  Take action now, but regardless, research is info.
[00:17:00.487 --> 00:17:06.087]  I talk a lot about the great successes Infowars has had, I don't think anybody can deny it.
[00:17:06.087 --> 00:17:09.327]  And it is because of listeners and viewers supporting us.
[00:17:09.327 --> 00:17:13.367]  When we talk about the crew at Infowars, the people behind the scenes, the researchers,
[00:17:13.367 --> 00:17:18.327]  the writers, they really have been the MVPs in this fight.
[00:17:18.327 --> 00:17:22.767]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every
[00:17:22.767 --> 00:17:27.727]  day, five, six, seven days a week, it's really just incredible.
[00:17:27.727 --> 00:17:30.847]  So for myself and the whole Infowars crew, I thank you for your past support.
[00:17:30.847 --> 00:17:37.007]  I only encourage you now to realize that Infowars cannot stay on air if you do not support us.
[00:17:37.007 --> 00:17:40.207]  I know you spread the word, I know you pray for us, and that's wonderful, keep doing it.
[00:17:40.207 --> 00:17:45.087]  But most viewers and listeners never go to Infowarestore.com, and you never buy great
[00:17:45.087 --> 00:17:49.007]  products that enrich and empower your life, all at the same time keeping us on air.
[00:17:49.007 --> 00:17:53.367]  I know that less than 1% of our listeners actually go buy products at Infowarestore.com.
[00:17:53.367 --> 00:17:57.487]  If just 1% more of you took action and went to Infowarestore.com, our funding problems
[00:17:57.487 --> 00:17:58.487]  would be over.
[00:17:58.487 --> 00:18:00.207]  Please take action now.
[00:18:00.207 --> 00:18:03.127]  Infowars is known for being tomorrow's news today.
[00:18:03.127 --> 00:18:07.967]  Infowars is known for having 98% accuracy on average.
[00:18:07.967 --> 00:18:12.527]  Infowars is known as being a game changer, and our products are not any different.
[00:18:12.527 --> 00:18:16.407]  Two amazing products that I really want you to try if you've never tried them, or if you've
[00:18:16.407 --> 00:18:18.567]  been a regular buyer of them, they've been sold out for a long time, they're back in
[00:18:18.567 --> 00:18:22.847]  stock, I want to remind you they're now back in stock, are the Real Red Pill Plus and Ultimate
[00:18:22.847 --> 00:18:23.847]  Bone Broth.
[00:18:23.847 --> 00:18:27.367]  I don't have time in 60 seconds to tell you about all the ingredients, but believe me,
[00:18:27.367 --> 00:18:34.167]  you want to go research, you want to go check out Real Red Pill Plus and Ultimate Bone Broth
[00:18:34.167 --> 00:18:38.007]  back in stock, but they're selling out quick, and despite the fact they're selling out,
[00:18:38.007 --> 00:18:39.007]  they're both discounted.
[00:18:39.007 --> 00:18:43.607]  In fact, Real Red Pill Plus is 40% off right now, but in a week or so, it's going to go
[00:18:43.607 --> 00:18:45.807]  back to full price, and it's about to sell out.
[00:18:45.807 --> 00:18:50.687]  This is your chance to experience Real Red Pill Plus and Ultimate Bone Broth exclusively
[00:18:50.687 --> 00:18:59.207]  at InfoWarstore.com, or by calling toll free, 888-253-3139, thank you for your support.
[00:18:59.207 --> 00:19:03.927]  Every time I talk to you, you're either on the border, exposing the cartels, and coming
[00:19:03.927 --> 00:19:07.727]  under fire, or you're on the streets of some American city hanging out with drug addicts
[00:19:07.727 --> 00:19:11.767]  and criminals, and now you've gone to ground zero of a massive chemical spill.
[00:19:11.767 --> 00:19:13.607]  Are you addicted to the danger, Savannah?
[00:19:13.607 --> 00:19:15.447]  Have you ever considered that for a second?
[00:19:15.447 --> 00:19:20.567]  No, I'm addicted to helping my fellow Americans, I'm addicted to spreading the truth, and again,
[00:19:20.567 --> 00:19:22.727]  I have InfoWars to thank for that.
[00:19:22.727 --> 00:19:27.567]  Looking back on the day I was able to ask President Donald Trump two questions, I was
[00:19:27.567 --> 00:19:32.447]  so grateful because I truly was classically trained under Alex Jones and under the InfoWars
[00:19:32.447 --> 00:19:38.367]  team, and I really do credit that, as to why I'm able to get these types of clips, because
[00:19:38.367 --> 00:19:43.687]  Alex's whole mentality was, go where the story is, go where the mainstream media refuses
[00:19:43.687 --> 00:19:44.687]  to.
[00:19:44.687 --> 00:19:48.447]  So it's not that I'm addicted to the insanity, I'm just addicted to telling the truth and
[00:19:48.447 --> 00:19:53.047]  helping the American people, and I really do credit Alex for really instilling that
