[00:00.000 --> 00:19.000]  Infowars, tomorrow's news, today.
[05:33.000 --> 05:41.000]  We've also got HGH Max Boost. Read all about it. Be very safe with it. I take only a fraction of what they say at first and take it before you go to bed at night.
[05:41.000 --> 05:43.000]  Don't do it during the day.
[05:43.000 --> 05:54.000]  1776 testosterone boost. Totally incredible. Go read about them. Learn more about them at InfowarsStore.com in the Infowars Platinum section.
[05:54.000 --> 06:04.000]  And you get 40% off on these already best selling products under the new name Infowars Platinum.
[06:24.000 --> 06:53.000]  Well, if you'll remember right before the midterms, Obama or his meat puppet, O Biden announced that the pandemic was over and they had defeated covid and everything was going to be fine.
[06:53.000 --> 07:02.000]  And it wasn't hard to predict that as soon as they'd stolen the election, they would say, oh my goodness, sorry, it never ended.
[07:02.000 --> 07:11.000]  And now we have the White House, press secretary and other spokespersons here in the list of clips that we're going to be playing saying, oh, the pandemic never ended.
[07:11.000 --> 07:16.000]  In fact, it's worse than ever. And we got to have masks and lockdowns and four shots again.
[07:16.000 --> 07:25.000]  The same thing's been announced. Australia and New Zealand and the Europe and Canada, it's all coordinated by the globalist.
[07:25.000 --> 07:32.000]  Talk about incredible deception and Fauci's crawled back out from under his rock.
[07:32.000 --> 07:46.000]  Has the calls at the state and federal level called for his indictment for gain of function, lying to Congress, just every form of criminal activity you can imagine that a little mad scientist, demonic elf is involved in.
[07:46.000 --> 08:01.000]  He's back out saying, well, it never really ended and we're going into year three of it because you didn't submit enough and you didn't take the poison shots that erase your immune system and make you four times more likely to be hospitalized or die.
[08:01.000 --> 08:16.000]  Real numbers, but you notice whether you're in Europe or whether you're in New Zealand or whether you're in the US or Canada, they have the same government spokesperson types, reading off the same script, but just with localized numbers.
[08:16.000 --> 08:20.000]  So Stephen Colbert says, we saved three million lives.
[08:20.000 --> 08:25.000]  We stopped 18 million hospitalizations and it's just a made up number.
[08:25.000 --> 08:32.000]  Fauci, same thing, we saved three million lives in America, stopped 18 million hospitalizations.
[08:32.000 --> 08:40.000]  And it's just like all those other compilations you've seen online where they'll show first one reporter saying something, then another, then another.
[08:40.000 --> 08:47.000]  They're even on different networks, ABC, NBC, CBS, CNN, local TV.
[08:47.000 --> 08:58.000]  And then soon there's 40 boxes on the screen all saying the same thing. They're not reporters, they're repeaters and they're everywhere saying there are no microcarditis.
[08:58.000 --> 09:05.000]  There are no heart attacks. There are no blood clots. There are no miscarriages. There are no problems.
[09:05.000 --> 09:09.000]  And they're even back saying it's 100% effective.
[09:09.000 --> 09:23.000]  Meanwhile, I have stacks of the fine print from the New England Medical Journal, the British Medical Journal, local doctors reporting what they're seeing when they do, they try to take their licenses, that the miscarriages are off the charts.
[09:23.000 --> 09:31.000]  And I actually have government statistics on it directly from the government that we're going to be showing you coming up at the bottom of the hour.
[09:31.000 --> 09:40.000]  So this is a lot bigger than just COVID, a lot bigger than new lockdowns, a lot bigger than just the tens of millions of estimated that have been killed by the deadly shots.
[09:40.000 --> 09:45.000]  And they're now saying, oh, it's a super flu. Oh, it's a new super virus. All these people are dying.
[09:45.000 --> 09:51.000]  And almost all of them have been vaccinated with a system that erases your immune system.
[09:51.000 --> 10:04.000]  The holy grail of these bio weapons they've been developing, Fauci, is heavily connected to the development of HIV. You've done your research. That's definitely a U.S. government bio weapon tied into the depopulationist.
[10:04.000 --> 10:12.000]  Fauci and all these people have been looking for something that kills the immune system.
[10:12.000 --> 10:18.000]  And after one shot, depending on the study, but they're all very similar, they've got them in Canada, the U.S., and in the U.K. that I've seen.
[10:18.000 --> 10:28.000]  The first shot, about half of a certain type of white blood cell that's critical in the immune system get turned off.
[10:28.000 --> 10:37.000]  It's funny. They don't die. They just stop doing their job and just sit there. White blood cells are produced in your bone marrow.
[10:37.000 --> 10:46.000]  They're the policemen, the military. They go around running the checkpoints and dobbling up the pathogens.
[10:46.000 --> 10:53.000]  And the second shot, by the third shot, your white blood cells are basically turned off.
[10:53.000 --> 11:03.000]  Now HIV did a little something different. It went in and killed T lymphocytes.
[11:03.000 --> 11:12.000]  So there's different types of white blood cells. One white blood cell goes out and trains the other white blood cells on what to do.
[11:12.000 --> 11:24.000]  And so if those key white blood cells get killed, which HIV does, then there's nobody there to train the rest of your blood cells, the other white blood cells.
[11:24.000 --> 11:37.000]  The generals are taken out. This doesn't do that. It just turns them off amongst a whole bunch of other horrible stuff.
[11:37.000 --> 11:48.000]  So they're busy flooding the zone with all their fake studies to counter the real studies. And who funded a bunch of these studies?
[11:48.000 --> 11:52.000]  Who funded over a hundred rigged studies?
[11:52.000 --> 12:09.000]  Oh, FTX, run by the whole Harvard Globalist Mafia, hooked in with the Securities Exchange Commission head. They put tens of millions of dollars in in the last two and a half years, flooding the zone with fake studies.
[12:09.000 --> 12:18.000]  Ladies and gentlemen, that's the reality that we're living under.
[12:18.000 --> 12:26.000]  That's the reality we're dealing with. And I'm going to go to all those clips and more when we come back.
[12:26.000 --> 12:32.000]  Fauci saying the pandemic never ended. Biden saying the pandemic never ended. We have a clip of him saying it did end.
[12:32.000 --> 12:37.000]  Clips of Biden saying, oh, you take the shot. You're a hundred percent protected and you can't give it to people.
[12:37.000 --> 12:51.000]  Rachel Maddow, all of it to remind you of their lives. And then I'm going to go over the actual studies and the actual admitted raw numbers on miscarriages, excess deaths, you name it.
[12:51.000 --> 13:05.000]  But it's in mainline insurance company actuaries, mainline global actuaries societies, all over the news that there's a 13% on average global increase in excess deaths.
[13:05.000 --> 13:19.000]  Never before seen in any time, since we've had recorded statistics the last 200 years, no one has ever seen anything like this.
[13:19.000 --> 13:27.000]  And of course, Biden also said the pandemic was over a few months before the election. And now he says it never went away.
[13:27.000 --> 13:37.000]  And now Bill Gates is drilling for a new deadly virus. He says it's about to be released any moment that targets children. That's all coming up here today.
[13:37.000 --> 13:50.000]  And I would encourage listeners with all the insanity that's going on and all these people that have taken these poison shots that are incubators for all these new superbugs that are being produced to really get as much clean, pure water as you can.
[13:50.000 --> 14:08.000]  And to take your supplements and to get sunlight if you can, and to absolutely try to stay away from freshly injected people because it's in major studies that for at least a month, they are sloughing huge amounts of spike protein off onto you that can infect you.
[14:08.000 --> 14:12.000]  That's a definite fact. Dr. McCullough has talked about the studies. It is a reality.
[14:12.000 --> 14:25.000]  So I'm not one of these germophobes or one of these people, you know, running around scared. I'm just telling you that if you know somebody just took a shot or they're wearing one of these masks, it's really just a dirty diaper of germs.
[14:25.000 --> 14:35.000]  I would still just keep your distance from those people because they really are giant germ factories. And this is a lot of serious crap going on and record level death right now.
[14:35.000 --> 14:44.000]  Of course, after the shots, whole new magic viruses are killing everybody. No, you injected people with something that annihilates their immune system.
[14:44.000 --> 14:46.000]  So that's all coming up.
[14:46.000 --> 14:59.000]  And I would encourage folks to support the broadcast and keep the show on the air and support your immune system all in one shot at infowarstore.com with the vitamin D3 gummies with vitamin mineral fusion, all the vitamins, all the minerals, the amino acids,
[14:59.000 --> 15:07.000]  DNA Force Plus, Ultra 12, the highest quality organic B12 taken out of the tongue. So good for your energy, the way you feel and your immune system.
[15:07.000 --> 15:18.000]  These are all amazing products. And if folks take them, the numbers, the statistics, the studies are out there, what it does for your cells and your natural defense system.
[15:18.000 --> 15:23.000]  So everybody should give themselves the gift of boosting their health and overall well-being and immune system this Christmas.
[15:23.000 --> 15:33.000]  And to give it to friends and family with our great vitamin C zinc combo that has the Linus Pauling recommended 1100% from rose hips and the zinc for better upload.
[15:33.000 --> 15:43.000]  We also have the great multivitamin. We have the great D3 gummies with calcium for better upload, all of it 50% off at infowarstore.com and selling out quick.
[15:43.000 --> 15:56.000]  And we have the new line of info wars MD with our 95% of cumanoid turmeric 95, which is the same as bodies. The bodies that sold out to me five is in stock at infowarstore.com.
[15:56.000 --> 16:13.000]  We'll be right back. There's a war against our masculinity. There's a war in the environment, the food, the water, the air, the electromagnetics, the injections to really cut us off from what God designed us to be.
[16:13.000 --> 16:26.000]  But through mother nature, the creator gave us compounds that can counteract what the globalists have done. And I got to tell you, all our supplements are great, but we've got a real game changer now.
[16:26.000 --> 16:34.000]  We've never put anything out this powerful. It's info wars platinum now exclusively available at 40% off at infowarstore.com.
[16:34.000 --> 16:46.000]  This is private labeled three of the top best sellers in the country right now, but it's exclusively available under the brand name and private label of info wars platinum at infowarstore.com.
[16:46.000 --> 16:59.000]  It's HGH boost max, it's pain MD, and it's 1776 testosterone boost, yield to yourself and your way of life and your well being to try these out and fund the info war.
[16:59.000 --> 17:08.000]  Info wars MD is finally here. It's the very same high quality products you've been getting through info wars life, but an expanded catalog.
[17:08.000 --> 17:19.000]  And in some cases, the prices are lower because we're going directly to the source that was supplying the supplement companies that we were buying our high quality products from.
[17:19.000 --> 17:29.000]  So we're able to lower prices and bring you more products via the info wars in the line the highest quality triple tested.
[17:29.000 --> 17:37.000]  Many of these products are sold on store shelves for more than twice the cost. You'll get them at infowarstore.com under our exclusive label.
[17:37.000 --> 17:43.000]  We're bringing you the highest quality supplements directly from the factory right here in the USA to your door.
[17:43.000 --> 17:49.000]  It'll make your life healthy, better, who's your immune system and it keeps info or store on the air.
[17:49.000 --> 18:00.000]  So again, introducing info wars MD now exclusively available at infowarstore.com with massive, massive savings.
[18:00.000 --> 18:06.000]  It's a post COVID world now. Americans have lost trust in their doctors and the healthcare system.
[18:06.000 --> 18:23.000]  There's a solution. The wellness company. I'm Dr. Peter McCullough and I'm the chief scientific officer. And I can tell you firsthand that these verticals of uncensored content, virtual appointments, doctors on demand, prescriptions through a network of community pharmacies in
[18:23.000 --> 18:48.000]  home, in vitro diagnostics, laboratory testing, imaging, an online set of holistic products can help guide you for your usual general medical care, but also COVID-19 acute and post COVID syndromes, vaccine injury syndromes and the array of things that now America has to work through in this new world that we're living in.
[18:48.000 --> 18:58.000]  So go to onlinehealthnow.com and check out the wellness company for a low monthly fee. You can get started today and on a pathway to better health.
[19:18.000 --> 19:31.000]  This drop can show signs such as fatigue, low energy, low sex drive and muscle loss. Alpha power is packed with some of the most potent and clinically tested ingredients on the market.
[19:31.000 --> 19:50.000]  The secret is in the synergistic blend of ancient ingredients that have been concentrated into their most potent forms, including Uricoma Longipolia, originally from Malaysia, Makaroo from Peru, Horny Goatweed from China and Tribulus from India.
[19:50.000 --> 20:01.000]  Reach your alpha male potential with alpha power. Head to infowarslife.com and secure your bottle today.
[20:20.000 --> 20:32.000]  Clashing with the lies and disinformation. Well done. By the way, I'll be back this Sunday at 8 p.m. with Sunday Live with my co-host Owen Schreuer.
[20:32.000 --> 20:38.000]  And I think I'm going to give the crew off tomorrow. I'm not going to do a special Saturday show, but I may post some reports.
[20:38.000 --> 20:47.000]  Okay, it'll take this segment and the next to get through all the poison shot news and then I'm going to move on. Everything else will open the phones up for the balance of broadcasting and all the other news.
[20:47.000 --> 20:58.000]  But this is really important because we've got them caught just on every point and it's life-saving to have this info and then later take clips out of the show and share it with everybody you know.
[20:58.000 --> 21:13.000]  Because it's our responsibility to stop these monsters. Here they are in great doublespeak right out of 1984. Yesterday at the White House, we'll just hear it for yourself saying, well, Biden said the pandemic was over.
[21:13.000 --> 21:20.000]  Well, he also said it isn't over. Oh, so two opposite ideas at the same time. And don't think of that as an oxymoron. Here it is.
[21:20.000 --> 21:30.000]  Back in September, the president publicly said that the pandemic is over. How has that complicated the messaging to keep Americans vigilant facing COVID?
[21:30.000 --> 21:45.000]  Yes, I think the president was also very clear that COVID is not over. Could COVID continue to pose a challenge for us? That is true. COVID is not over. And obviously, we continue to see people getting infected, getting sick. Unfortunately, too many Americans needlessly dying of COVID.
[21:45.000 --> 21:56.000]  And so I think the president has been very clear on this even since that day about the importance of getting vaccinated, people getting treated. And obviously, I've been making that same message.
[21:56.000 --> 22:09.000]  Mr. President, first Detroit Auto Show in three years. Yeah. Is the pandemic over? The pandemic is over. We still have a problem with COVID. We're still doing a lot of work on it.
[22:09.000 --> 22:22.000]  It's what the pandemic is over. If you notice, no one's wearing masks. Everybody seems to be in pretty good shape. And so I think it's changing. And I think this is a perfect example of it.
[22:22.000 --> 22:31.000]  So they're like, well, the public's woken up to us. Let's just claim it's over and then turn it right back on, which they've turned all the same fear, all the same lies back on again.
[22:31.000 --> 22:42.000]  Here's the White House COVID coordinator, the guy that says we were given two arms to take at least two shots. Now they want to take six COVID shots a year. The worst flu outbreak we've seen in a decade. Here he is.
[22:42.000 --> 22:54.000]  You know, flu is rising in many parts of the country. We're probably the worst flu outbreak we've seen in a decade. And there are some places where flu may be peaking, but it's very early data.
[22:54.000 --> 22:57.000]  But a lot of flu out there, again, the worst in a decade.
[22:57.000 --> 23:12.000]  Now, everybody remembers in 2000, 2001, not just here, but all the world, because the same UN bodies run the fake statistics. There was basically zero flu. They went from tens of millions of flu deaths to basically zero.
[23:12.000 --> 23:23.000]  Remember that flu? You can type in the headlines. The flu is gone. Why is the flu gone? Because they counted the flu deaths in 2020 to scare everybody as COVID.
[23:23.000 --> 23:34.000]  All that they've taken the poison shots and death rates and all these other viral infections and erased immune systems are so bad. Oh, now it's the flu.
[23:34.000 --> 23:51.000]  Now it's the flu. So here's Fauci explaining that we're in our third year. We took his poison shots, the public on average rolled over, and it's just 100% statement effective. But all these people have got COVID or got the flu or sick or RSV. Here he is.
[23:51.000 --> 24:02.000]  Here we are going into the third year of it. And we are still in the middle of a pandemic with the numbers that you just showed.
[24:02.000 --> 24:12.000]  Unbelievable. Absolutely unbelievable that they've been getting away with this level of garbage.
[24:12.000 --> 24:28.000]  Now let's play clip 13. This is Fauci attacking DeSantis and putting out the exact same fake numbers that everybody else is putting out from the corporate shell operation that they saved 3 million lives and 18 million hospitalizations.
[24:28.000 --> 24:35.000]  Now just a month ago, they were saying they saved 2 million lives, but now they've up to 3.2 just completely pulled out of the air. Here it is.
[24:35.000 --> 24:45.000]  So politicized as COVID-19. I mean, you've found yourself, we've talked about this many times at the center of some of that angry debate. Elon Musk just came at you and attacked you.
[24:45.000 --> 25:02.000]  But the latest now, Dr. Fauci, is Florida Governor Rhonda Santos. He's now asking the Florida Supreme Court to green light an investigation into, and the way he put it, is any and all wrongdoing in Florida with respect to COVID-19 vaccines.
[25:02.000 --> 25:05.000]  What's your reaction to that?
[25:05.000 --> 25:17.000]  I don't have a clue, Kate, what he's asking for. I mean, we have a vaccine that unequivocally is highly effective and safe and has saved literally millions of lives.
[25:17.000 --> 25:39.000]  The Commonwealth Fund has come out with a report just this past week that vaccinations that have been administered over this period of time, this last year and a half to two years, has saved 3.2 million lives, 18 million hospitalizations, and approximately $1 trillion in costs.
[25:39.000 --> 25:42.000]  So what's the problem with vaccines?
[25:42.000 --> 25:54.000]  It's not a vaccine. It wasn't approved. It's not safe and effective. It doesn't protect you. It erases your immune system. Everyone knows it. And he just went back to the lie of two years ago that it's safe and effective and protects you.
[25:54.000 --> 26:04.000]  You are a lying, dirtbag criminal that produced the weapon and then released it and then gave us the deadly shots. And you need to go to prison, you little Joseph Mengele.
[26:04.000 --> 26:09.000]  Now, here's Colbert, again, reading the same talking points.
[26:09.000 --> 26:16.000]  Welcome, ladies and gentlemen to the Late Show. I'm your host, Stephen Colbert, and we are just one month, one month.
[26:16.000 --> 26:23.000]  We are one month past the 2022 election, which means we are deep into the 2024 election.
[26:23.000 --> 26:30.000]  We've already got so many fantastic candidates to choose from, from the old guy with a red tie to the old guy with a blue tie.
[26:30.000 --> 26:42.000]  But there's one slightly less old guy making a name for himself in the GOP. It's Florida Governor Ron DeSantis, seen here with, let's say, his Miami caught in a vice.
[26:42.000 --> 26:53.000]  New Wall Street Journal poll says that in a hypothetical GOP primary matchup, DeSantis beats the former president 52% to 38%.
[26:53.000 --> 27:05.000]  Yay. Also, maybe boo. It's hard to know who to root for here. It's like a poll between gonorrhea and a slightly more racist gonorrhea.
[27:05.000 --> 27:11.000]  This is...apologies to gonorrhea.
[27:11.000 --> 27:19.000]  This is all because, what with the insurrections and the Hitler dinners, only the most conservative voters are still backing the ex-president,
[27:19.000 --> 27:25.000]  while DeSantis is trouncing him with voters who consider themselves only somewhat conservative.
[27:25.000 --> 27:32.000]  Basically, the folks who don't support gay marriage, but think Andy Cohen does a great job handling those housewives.
[27:32.000 --> 27:45.000]  So, to take full command of the GOP, all DeSantis has to do is reel in the coveted conservative demographic of angry conspiracy QAnon all-meet diet-tannier testicle boys.
[27:45.000 --> 27:54.000]  And his opening offer to all of them is calling for a grand jury investigation of COVID vaccines.
[27:54.000 --> 27:58.000]  You stupid Motherfizer.
[27:58.000 --> 28:02.000]  You want an investigation? Let me save you some time and money.
[28:02.000 --> 28:10.000]  In the U.S. alone, the COVID vaccines have saved more than 3 million lives and helped prevent...
[28:10.000 --> 28:11.000]  Did you say so?
[28:11.000 --> 28:16.000] ...prevent 18.5 million hospitalizations.
[28:16.000 --> 28:19.000]  And, if that's not enough.
[28:19.000 --> 28:29.000]  And, because idiots in your party politicized the vaccine almost twice as many Republicans died from COVID before the midterms, then the Democrats...
[28:29.000 --> 28:31.000]  Alright, let's stop right there.
[28:31.000 --> 28:42.000]  No, we have an absolute key report by Greg Rees a year ago with the government's own documents showing that they sent the hot batches to predominantly conservative areas of the country.
[28:42.000 --> 28:45.000]  Yes, targeting with the bioweapon vaccine.
[28:45.000 --> 28:48.000]  That's how they did that. We have it all documented.
[28:48.000 --> 28:51.000]  Alright, infowars.com, tomorrow's news today.
[28:51.000 --> 28:57.000]  I'm going to come back and get into some good news, but also the bad news, the miscarriages.
[28:57.000 --> 29:00.000]  Stay with us.
[29:00.000 --> 29:03.000]  I want you to remember two words.
[29:03.000 --> 29:05.000]  InfoWars Platinum.
[29:05.000 --> 29:09.000]  In the history of InfoWars supplements, and they're amazing.
[29:09.000 --> 29:15.000]  This is hands down the most powerful game-changing products we've ever offered to the public.
[29:15.000 --> 29:23.000]  Now, all three of these are private labels of three national bestsellers put out by a pharmaceutical company that also makes high-end supplements.
[29:23.000 --> 29:30.000]  And the owner's a listener and a supporter, so they're giving them to us at 40% off what they're sold on stores.
[29:30.000 --> 29:36.000]  Over 20% off what they're sold online under the InfoWars Platinum brand name.
[29:36.000 --> 29:37.000]  These are incredible.
[29:37.000 --> 29:43.000]  Paying MD, HGH Max Boost, and of course 1776, testosterone boost.
[29:43.000 --> 29:48.000]  Read about them at infowarsstore.com, learn about them, and then try them out for yourself.
[29:48.000 --> 29:57.000]  And I know you will be a repeat customer, which is awesome. It will empower your life, make your life more amazing, and it will keep us on the air a 360 win.
[29:57.000 --> 30:00.000]  InfoWars Platinum, now available at infowarsstore.com.
[30:00.000 --> 30:05.000]  Introducing our new incredible supplement line, InfoWars MD.
[30:05.000 --> 30:17.000]  Now, in 60 seconds, it's hard to tell you how incredible these products are, but all of these products are already sold on store shelves under other brand names for up to twice the cost we're selling it to you.
[30:17.000 --> 30:20.000]  These are high-end. These are the very best.
[30:20.000 --> 30:22.000]  You know our body's Ultimate Turmeric formula is amazing?
[30:22.000 --> 30:28.000]  Well, guess what? We now have Turmeric 95 that's basically the same formula for a lower price.
[30:28.000 --> 30:31.000]  CBD oil of the highest quality.
[30:31.000 --> 30:38.000]  Up to 50% less than major competitors selling the exact, high-quality, full-spectrum CBD.
[30:38.000 --> 30:43.000]  And it goes on for all the new InfoWars MD products at infowarsstore.com.
[30:43.000 --> 30:53.000]  The highest quality directly from the manufacturer to your door at prices up to 50% in some cases 100% lower than what they're sold for in stores.
[30:53.000 --> 30:56.000]  InfoWars MD at infowarsstore.com.
[31:00.000 --> 31:07.000]  Ladies and gentlemen, InfoWars Live products have always been the highest quality, triple-tested, and you've seen the rave reviews.
[31:07.000 --> 31:18.000]  But doing deep research, we made contact with the top company in the United States and it turned out they were supplying almost all the raw materials to the companies that we were already using.
[31:18.000 --> 31:27.000]  So we've gone directly to the stores and that means we can give you lower prices on the very same high-quality supplements and in some cases even better.
[31:27.000 --> 31:33.000]  Introducing InfoWars MD at infowarsstore.com.
[31:33.000 --> 31:45.000]  InfoWars MD exclusively at infowarsstore.com has 10 new products, turmeric 95, libido RX, better mood, nitric boost, much room max, anetropic,
[31:45.000 --> 31:49.000]  ankles fatality collagen, superfood greens, and more.
[31:49.000 --> 31:51.000]  Just taking superfood greens.
[31:51.000 --> 31:58.000]  This is the highest quality greens out there and it's at a price way, way lower than the same product on store shelves for up to twice the cost.
[31:58.000 --> 32:00.000]  Find InfoWars MD at InfoWars Store.
[32:00.000 --> 32:07.000]  The tip of the spear throughout this entire process, the only thing that made any Republican victories tonight possible.
[32:07.000 --> 32:11.000]  The only thing that made any resistance to the war machine possible.
[32:11.000 --> 32:21.000]  The only thing that made any opposition to the lockdowns and the mask mandates and the school shutdowns and the forced vaccines and the dangerous drugs possible.
[32:21.000 --> 32:30.000]  What made any resistance to it possible was people continuing to support InfoWars despite the massive law fair being waged against InfoWars,
[32:30.000 --> 32:34.000]  despite the media defamatory libelous campaign against InfoWars.
[32:34.000 --> 32:43.000]  The ordinary people, the everyday people that buy products that make their own lives healthier, wealthier and wiser is what keeps InfoWars on the air
[32:43.000 --> 32:50.000]  and what that does is keep the populist message alive in an era and an age of totalitarian oppression.
[32:50.000 --> 32:53.000]  So continue to do it. Go to places like InfoWarsStore.com.
[32:53.000 --> 32:55.000]  Go to places like Save InfoWars.
[32:55.000 --> 33:01.000]  Continue to keep InfoWars alive because in the process you're keeping American liberty alive.
[33:01.000 --> 33:21.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[33:21.000 --> 33:32.000]  Live from the InfoWars.com studios, you're listening to the Alex Jones show.
[33:32.000 --> 33:40.000]  All right, I should have done this right at the start of the show because it's really important to understand the Globalist Master Plan and why they do what they do.
[33:40.000 --> 33:47.000]  And you would only have this understanding if you were at the highest levels of their operations or if you'd been immersed in this for 30 years
[33:47.000 --> 33:51.000]  and become very prominent and then able to talk to a lot of these people.
[33:51.000 --> 33:59.000]  But I have talked to high-level CIA, I have talked to Chris Carter, I have talked to a lot of key people in different positions
[33:59.000 --> 34:08.000]  and was able to ask them questions about different things I saw over the years and I got similar answers from them.
[34:08.000 --> 34:11.000]  And so I'm going to tell you about that next segment.
[34:11.000 --> 34:21.000]  But what is predictive programming? Why are they doing it? Why do they have an X-Files episode called My Struggle Part 2 in 2016
[34:21.000 --> 34:32.000]  where the government rolls out a virus for fear but gives people a shot that goes in and attacks the double helix and turns off your immune system?
[34:32.000 --> 34:42.000]  Well, Chris Carter later said that he'd been approached by the CIA on certain episodes and asked to put those into the show.
[34:42.000 --> 34:44.000]  And I'm going to tell you about a few of those.
[34:44.000 --> 34:47.000]  Now, I was told this by people that worked with Carter, later had a chance to talk to him some.
[34:47.000 --> 34:56.000]  He then came out and said favorable things about me in 2016 and then for several years more and I never got a chance to go out and meet with him in Los Angeles
[34:56.000 --> 35:06.000]  but it's not about name dropping the creator of X-Files. It's about that window into things that nobody else has been able to have.
[35:06.000 --> 35:14.000]  So this is the intersection of the deep state, Hollywood, and then Alex Jones being able to decipher it.
[35:14.000 --> 35:20.000]  This is big, okay? And when we play this short compilation from the episode, you're going to be blown away.
[35:20.000 --> 35:30.000]  I was on Twitter last night doing some research and doing some searches on the virus and this new virus that obviously Bill Gates is cooking up in the new drills.
