[00:00:01.853 --> 00:00:03.616]  Government cover-ups.
[00:13:51.906 --> 00:13:53.627]  And that's lessons for everybody.
[00:13:53.627 --> 00:13:54.847]  So let's go ahead and go to this clip.
[00:13:54.847 --> 00:13:57.568]  Trump, I'm angry because our country is run horribly.
[00:13:57.568 --> 00:14:03.330]  South Carolina Governor Nikki Haley, in her response to the State of the Union address,
[00:14:08.917 --> 00:14:17.623]  She appears to choose sides within the party, saying Republicans should resist, quote, the siren call of the angriest voices.
[00:14:17.623 --> 00:14:20.926]  She confirmed she was referring to you, among others.
[00:14:20.926 --> 00:14:22.507]  Was she out of line?
[00:14:22.507 --> 00:14:26.850]  And how would a President Trump unite the party?
[00:14:26.850 --> 00:14:27.650]  Okay.
[00:14:27.650 --> 00:14:31.833]  First of all, Nikki, this afternoon, said I'm a friend of hers, actually a close friend.
[00:14:31.833 --> 00:14:34.815]  And wherever you are sitting, Nikki, I am a friend.
[00:14:34.815 --> 00:14:35.356]  We're friends.
[00:14:35.356 --> 00:14:35.756]  That's good.
[00:14:36.972 --> 00:14:39.842]  She did say, she did say there was anger.
[00:14:40.669 --> 00:14:42.270]  And I could say, oh, I'm not angry.
[00:14:42.270 --> 00:14:43.571]  I'm very angry.
[00:14:43.571 --> 00:14:46.972]  Because our country is being run horribly.
[00:14:46.972 --> 00:14:51.134]  And I will gladly accept the mantle of anger.
[00:14:51.134 --> 00:14:53.335]  Our military is a disaster.
[00:14:53.335 --> 00:14:55.477]  Our healthcare is a horror show.
[00:14:55.477 --> 00:14:58.538]  Obamacare, we're gonna repeal it and replace it.
[00:14:58.538 --> 00:15:00.539]  We have no borders.
[00:15:00.539 --> 00:15:03.040]  Our vets are being treated horribly.
[00:15:03.040 --> 00:15:05.662]  Illegal immigration is beyond belief.
[00:15:05.662 --> 00:15:09.383]  Our country is being run by incompetent people.
[00:15:09.383 --> 00:15:10.044]  Alright, let's stop there.
[00:15:10.624 --> 00:15:11.624]  I am angry.
[00:15:11.624 --> 00:15:13.825]  Everything he said is true except the incompetence.
[00:15:13.825 --> 00:15:21.506]  They put incompetent people in the low levels and mid-levels who will just follow the computer programs, basically do what they're told and not question.
[00:15:21.506 --> 00:15:23.587]  But at the top, this is by design.
[00:15:23.587 --> 00:15:28.008]  The globalists write books about it, they brag about it, they're taking over the planet with economic warfare.
[00:15:28.008 --> 00:15:29.488]  But great job.
[00:15:29.488 --> 00:15:34.029]  Oh, and I would say, great job to Fox Business.
[00:15:34.029 --> 00:15:37.290]  They did the opposite of CNBC.
[00:15:37.290 --> 00:15:38.190]  CNBC got
[00:15:39.839 --> 00:15:40.961]  We're good.
[00:15:57.743 --> 00:16:02.884]  Academic, because most of those Republicans won't actually do what they say they're pushing.
[00:16:02.884 --> 00:16:07.226]  They're known for being total, flying around in the wind like a weather vane.
[00:16:07.226 --> 00:16:12.127]  I saw a political commercial where Rubio's a weather vane, flip-flopping, spinning in the wind.
[00:16:12.127 --> 00:16:14.948]  That's absolutely true, and so are the others.
[00:16:14.948 --> 00:16:19.509]  Other than people like Ted Cruz and folks like Rand Paul.
[00:16:19.509 --> 00:16:21.470]  They have not flip-flopped.
[00:16:21.470 --> 00:16:25.451]  They've changed a few issues here and said why they did, but overall they've been very, very steady.
[00:16:28.953 --> 00:16:44.386]  This is really all about the fact that everybody's watching the Republican debates, while meanwhile the Democrats hide them on the weekend during playoff games because they don't want you to hear Hillary and don't want you to hear Bernie Sanders and hear all the socialism and hear all the tyranny and hear all the anti-gun stuff.
[00:16:44.386 --> 00:16:45.867]  They're hiding them.
[00:16:45.867 --> 00:16:48.049]  That's really the big issue here.
[00:16:49.011 --> 00:16:51.332]  That's what has to be dealt with here.
[00:16:51.332 --> 00:16:59.254]  Now, I'm not going to get to the Ted Cruz clip, but he comes out and says, look, I'm, you know, New York, we all know, liberal, pro-abortion, you know, gay marriage.
[00:16:59.254 --> 00:17:00.394]  We know what New York is.
[00:17:00.394 --> 00:17:02.595]  Conservatives don't really come out of there.
[00:17:02.595 --> 00:17:04.456]  And he's trying to play to the South.
[00:17:04.456 --> 00:17:08.337]  I don't think Cruz really understands the South and the West and stuff.
[00:17:09.508 --> 00:17:10.509]  Okay.
[00:17:10.509 --> 00:17:11.770]  Northerners love Southerners.
[00:17:11.770 --> 00:17:15.373]  Southerners love Northerners when it comes down to Americana.
[00:17:15.373 --> 00:17:17.915]  Southerners love Trump.
[00:17:17.915 --> 00:17:20.917]  I get the fact that you can't really trust somebody that's been up in the elite of New York.
[00:17:20.917 --> 00:17:23.779]  If he would have said, Trump's from the elite of New York.
[00:17:23.779 --> 00:17:26.261]  He's been for Hillary before.
[00:17:26.261 --> 00:17:27.542]  He just doesn't have a history.
[00:17:27.542 --> 00:17:28.683]  We don't know what we're getting.
[00:17:28.683 --> 00:17:33.307]  What he says sounds great, but with me, you know what you're going to get because of my track record.
[00:17:34.616 --> 00:17:35.897]  I mean, I like Ted Cruz.
[00:17:35.897 --> 00:17:37.158]  He's great.
[00:17:37.158 --> 00:17:46.005]  The problem is, is that he walks into things and he just really let Trump tear him up.
[00:17:46.005 --> 00:17:49.008]  And then here's Trump's response to him talking about New York.
[00:17:49.008 --> 00:17:53.711]  I would have said, you know, I think you're part of the New York elites that feed on the great people of New York.
[00:17:53.711 --> 00:17:56.674]  That's what New Yorkers really think, instead of what he did.
[00:17:56.674 --> 00:18:00.016]  Let's go to part of this clip from Trump as we get ready to go to break.
[00:18:00.016 --> 00:18:03.039]  Here he is responding to Cruz, quote, insulting New Yorkers.
[00:18:06.141 --> 00:18:16.247]  So, conservatives actually do come out of Manhattan, including William F. Buckley and others, just so you understand.
[00:18:16.247 --> 00:18:23.011]  And, just so, if I could, because he insulted a lot of people, I've had more calls on that statement that Ted made.
[00:18:23.011 --> 00:18:28.654]  That New York is a great place, it's got great people, it's got loving people, wonderful people.
[00:18:28.654 --> 00:18:34.237]  When the World Trade Center came down, I saw something that no place on earth
[00:18:34.921 --> 00:18:38.363]  Could have handled more beautifully, more humanely than New York.
[00:18:38.363 --> 00:18:50.690]  You had two one hundred... You had two one hundred and ten story buildings come crashing down.
[00:18:50.690 --> 00:18:52.111]  I saw them come down.
[00:18:52.111 --> 00:18:54.352]  Thousands of people killed.
[00:18:54.352 --> 00:19:03.878]  And the cleanup started the next day and it was the most horrific cleanup probably in the history of doing this and in construction.
[00:19:03.878 --> 00:19:04.538]  I was down there.
[00:19:05.468 --> 00:19:07.129]  And I've never seen anything like it.
[00:19:07.129 --> 00:19:10.952]  And the people in New York fought and fought and fought.
[00:19:10.952 --> 00:19:12.673]  And we saw more death.
[00:19:12.673 --> 00:19:14.794]  And even the smell of death.
[00:19:14.794 --> 00:19:15.735]  Nobody understood it.
[00:19:15.735 --> 00:19:17.676]  And it was with us for months.
[00:19:17.676 --> 00:19:19.577]  The smell, the air.
[00:19:19.577 --> 00:19:21.998]  And we rebuilt downtown Manhattan.
[00:19:21.998 --> 00:19:24.000]  And everybody in the world watched.
[00:19:24.000 --> 00:19:27.762]  And everybody in the world loved New York and loved New Yorkers.
[00:19:27.762 --> 00:19:32.185]  And I have to tell you, that was a very insulting statement that Ted made.
[00:19:32.965 --> 00:19:34.746]  Well, I mean, it's what Democrats would do.
[00:19:34.746 --> 00:19:37.767]  And I'm not attacking Ted Cruz, but divide and conquer.
[00:19:37.767 --> 00:19:41.028]  And I'm not attacking Cruz, it's just that's why he got torn up.
[00:19:41.028 --> 00:19:41.869]  We'll be right back.
[00:19:41.869 --> 00:19:42.509]  Stay with us.
[00:19:42.509 --> 00:19:43.929]  Roundtable discussion coming up.
[00:19:43.929 --> 00:19:47.271]  I'm Alex Jones, InfoWars.com, PrisonPlanet.tv.
[00:19:53.752 --> 00:19:55.694]  Hi, this is Walt Augustinowicz.
[00:19:55.694 --> 00:19:58.197]  I'm the founder and CEO of ID Stronghold.
[00:19:58.197 --> 00:20:02.061]  By now you've heard our commercials about wallets that protect you from electronic pickpocketing.
[00:20:02.061 --> 00:20:10.891]  Ten years ago, I created a way to protect my own cards from prying eyes after government officials started talking about issuing a national ID card with a built-in radio chip called RFID.
[00:20:10.891 --> 00:20:14.174]  I felt having to broadcast my personal information was an invasion of privacy.
[00:20:15.035 --> 00:20:18.158]  Soon after, it was also announced that credit cards, debit cards, U.S.
[00:20:18.158 --> 00:20:23.543]  passports, hotel room keys, and even transit passes would all soon incorporate RFID.
[00:20:23.543 --> 00:20:28.468]  It was then I formed IDStronghold to share my inventions in blocking RFID signals with the world.
[00:20:28.468 --> 00:20:31.631]  There are a lot of misconceptions out there today about RFID.
[00:20:31.631 --> 00:20:33.873]  I encourage everyone to get informed and get protected.
[00:20:34.734 --> 00:20:41.742]  Please go to idstronghold.com and get the facts and the wallets, sleeves, or badge holders you need to protect your personal financial data.
[00:20:41.742 --> 00:20:47.347]  You'll be pleasantly surprised that through our direct sales model you won't pay more than other comparable unprotected wallets.
[00:20:47.347 --> 00:20:49.730]  It is as though the protection is free.
[00:20:49.730 --> 00:20:51.351]  Visit idstronghold.com today.
[00:20:52.921 --> 00:20:58.404]  As your body ages, there's a 10% decline in your ability to repair each passing decade after the age 28.
[00:20:58.404 --> 00:21:05.108]  By age 40, your ability to repair from demanding manual labor, exercise, or a stressful desk job has declined by 12%.
[00:21:05.108 --> 00:21:10.091]  By using One World Whey, you supercharge your body's ability to repair and eliminate inflammation.
[00:21:10.091 --> 00:21:17.835]  Our unique, frequency-encoded whey protein, coupled with our high-quality whey, improves your cell's ability to make protein, which is to say, repair itself.
[00:21:17.895 --> 00:21:20.237]  My name is Jonathan Wright, and I'm 40 years old.
[00:21:20.237 --> 00:21:23.100]  I recently went from a desk job to a manual labor job.
[00:21:23.100 --> 00:21:24.201]  Normally, I'm worn out.
[00:21:24.201 --> 00:21:30.006]  With Energy Enhanced One World Way, I now recover so quickly that I can perform very hard work all day long.
[00:21:30.006 --> 00:21:35.371]  I use Energy Enhanced One World Way for breakfast and lunch, and I experience less hunger throughout the day.
[00:21:35.371 --> 00:21:38.494]  I have a 30% increase in energy, and I just feel better.
[00:21:38.494 --> 00:21:41.737]  I plan to make Energy Enhanced One World Way a permanent part of my lifestyle.
[00:21:41.897 --> 00:21:46.920]  Call 888-988-3325 or visit OneWorldWay.com.
[00:21:46.920 --> 00:21:53.343]  That's OneWorld, W-H-E-Y.com.
[00:21:53.343 --> 00:21:56.104]  You've heard Infidel Body Armor ads for years.
[00:21:56.104 --> 00:21:59.646]  You've thought about investing in body armor but just haven't found the time.
[00:21:59.646 --> 00:21:59.726]  Stop!
[00:22:01.454 --> 00:22:02.956]  Now is the time.
[00:22:02.956 --> 00:22:04.498]  You want the industry leader.
[00:22:04.498 --> 00:22:06.340]  You need a proven product.
[00:22:06.340 --> 00:22:08.644]  Go to InfidelBodyArmor.com.
[00:22:08.644 --> 00:22:12.348]  Products made in the USA designed to protect Americans.
[00:22:12.348 --> 00:22:15.412]  We make armor easy to understand and easy to purchase.
[00:22:15.412 --> 00:22:17.435]  InfidelBodyArmor.com.
[00:22:17.435 --> 00:22:19.498]  Get yours before time runs out.
[00:22:22.597 --> 00:22:32.020]  We use mobile devices right against our bodies every day, but growing scientific evidence has emerged showing serious health risks associated with exposure to EMF radiation emitted from these devices.
[00:22:32.020 --> 00:22:36.442]  The solution is DefenderShield, the most effective mobile radiation shielding ever developed.
[00:22:36.442 --> 00:22:43.444]  DefenderShield blocks virtually 100% of EMF radiation from cell phones, tablets, and laptops, and starts at just $64.99.
[00:22:43.444 --> 00:22:45.305]  Buy now at DefenderShield.com.
[00:22:45.305 --> 00:22:47.706]  For 10% off, use promo code GCN.
[00:22:47.706 --> 00:22:51.227]  DefenderShield.com, the worldwide leader in mobile radiation shielding.
[00:22:52.236 --> 00:22:57.457]  Do you have relatives and friends that are convinced there is no need ever to prepare for any kind of emergency?
[00:22:57.457 --> 00:23:00.418]  Are these also folks you buy Christmas presents for?
[00:23:00.418 --> 00:23:04.719]  At 30dayfoodsupply.com, we can solve both of these problems at the same time.
