[00:00:00.149 --> 00:00:07.254]  We've got it.
[00:07:30.623 --> 00:07:54.600]  It is well in excess of $30 trillion in the last two and a half years that has been transferred from the quote banker bailout to offshore banks and now via lawsuits because the Congress was too cowardly or domesticated or castrated or ceremonial, vestigial, to be able to get where the trillions went.
[00:07:54.600 --> 00:07:57.862]  But lawsuits by Bloomberg and others did get it.
[00:07:58.803 --> 00:07:59.224]  Part of it.
[00:08:15.236 --> 00:08:27.800]  Just massive, hundreds of millions of dollars of your taxpayer money a year go directly so that the government channel can have a bunch of people that almost have no viewers, a couple hundred thousand.
[00:08:27.800 --> 00:08:36.724]  I mean, big radio shows in major cities have more listeners per 15 minutes than, you know, Mr. Maddow and all the rest of them, excuse me, Rachel Maddow.
[00:08:38.064 --> 00:08:40.826]  Mrs. Hardball, I'm sorry, I get them all confused.
[00:08:40.826 --> 00:08:44.428]  The point is, they are a joke.
[00:08:44.428 --> 00:08:50.432]  They're a joke, and it's anti-gun, anti-family, pro-carbon tax.
[00:08:50.432 --> 00:08:53.394]  It's what General Electric wants.
[00:08:53.394 --> 00:08:58.697]  And is General Electric some dirty-legged Trotskyite?
[00:08:58.697 --> 00:09:02.220]  Is it some hippie running around in Birkenstocks?
[00:09:02.220 --> 00:09:03.360]  No.
[00:09:03.360 --> 00:09:07.183]  No, they're the cannon fodder, the useful idiots that Lenin talked about.
[00:09:08.385 --> 00:09:14.755]  It's always run by the big mega corporations who are enemies of competition and freedom.
[00:09:14.755 --> 00:09:22.627]  What did the founder of the Rockefeller dynasty, the great snake oil salesman, is how he got his start, or actually his father got his start.
[00:09:23.646 --> 00:09:25.267]  What did he say about competition?
[00:09:25.267 --> 00:09:27.509]  It's a sin.
[00:09:27.509 --> 00:09:30.031]  Competition is a sin.
[00:09:30.031 --> 00:09:42.801]  And I even see some neocons saying, well, it's great that ExxonMobil and GE and the rest of the Fortune 100, Google, pay maybe the highest rates, 2.4.
[00:09:42.801 --> 00:09:49.085]  Domestically, in the eights, but internationally, they move the money offshore trillions a year, and they pay 2.4.
[00:09:51.466 --> 00:09:52.687]  Others pay zero.
[00:09:52.687 --> 00:09:53.927]  And it's like, oh, they're smart.
[00:09:53.927 --> 00:09:56.088]  They know how to hire the accountants.
[00:09:56.088 --> 00:09:58.269]  They know how to, oh, this is free market.
[00:09:58.269 --> 00:10:04.232]  Oh, it really is free market that they get all these government contracts and use government power.
[00:10:04.232 --> 00:10:09.094]  First thing they did earlier this year when the new EPA regulations went in, not law, Congress didn't pass it.
[00:10:09.094 --> 00:10:09.935]  So they just said, we don't care.
[00:10:10.655 --> 00:10:18.738]  We'll just say it's something we made up to shut down new plants, not let new ones open, shut down hundreds.
[00:10:18.738 --> 00:10:28.922]  They've now given, what the head of the energy department a few months ago, gave hundreds of coal power plants their notices of their shutdowns, their phased out shutdowns over the next three years.
[00:10:28.922 --> 00:10:33.343]  And then you'll wonder why your power bill goes up and why General Electric's profits go up.
[00:10:33.343 --> 00:10:37.345]  They had a 77% increase in profit last year from the year before.
[00:10:38.646 --> 00:10:41.488]  That was in the Wall Street Journal, that was the headline.
[00:10:41.488 --> 00:10:43.589]  77% increase in profit.
[00:10:43.589 --> 00:10:55.496]  Well, of course they're going to have profit, because they go in and they run the Economic Council, and they run the EPA, with their people in all the major departments, and they just shut down all their competition!
[00:10:55.496 --> 00:10:58.318]  And then the average hippie says, Yippee!
[00:10:58.318 --> 00:11:02.301]  I'm saving Earth by paying more power bills!
[00:11:03.433 --> 00:11:10.756]  Okay, so it's artificial scarcity being created, and I've got hundreds of things, I mean literally, hundreds of things I'd like to get done.
[00:11:10.756 --> 00:11:14.898]  I've got over 100 articles here, and let me just give you a smattering of them.
[00:11:14.898 --> 00:11:22.242]  You know what I'm going to do, I'm going to read the first article and then launch into that for an hour, but I'm going to attempt to just go over what I see, what I look at.
[00:11:22.987 --> 00:11:23.827]  Okay.
[00:11:23.827 --> 00:11:26.749]  And then I just want to re-telegraph the message.
[00:11:26.749 --> 00:11:28.189]  People are waking up.
[00:11:28.189 --> 00:11:40.374]  But let me tell you, if the average person out there, especially new listeners, really knew what I knew or what Ron Paul knows or what anybody who studies history and then current developments knew, you'd be really freaked out.
[00:11:41.343 --> 00:12:03.351]  You wouldn't be talking about the wedding of the royal inbreds, you wouldn't be talking about basketball season or baseball season, because you'd understand that when the dollar fully melts down, and now it's a foregone conclusion, the globalists admit that's their policy, it is going to make the depression we've entered
[00:12:04.286 --> 00:12:07.447]  Look like a Sunday picnic, okay?
[00:12:07.447 --> 00:12:09.147]  Hard times are coming.
[00:12:09.147 --> 00:12:21.971]  The system knows it, they've positioned it, and the globalists are stalling you from waking up while they get their police state surveillance grid in place for the depression to make sure we don't take the government back and fix things.
[00:12:21.971 --> 00:12:31.414]  They know the problem is with their takeover, with their destruction of the middle class, with their total transference of wealth to finance capital that they just make up out of nothing.
[00:12:32.233 --> 00:12:53.930]  With the takedown of the Ponzi scheme that they designed to bring us into the new Ponzi scheme, the open world government, in every Davos, Financial Times, Bilderberg release, all world governments admitted, but conservatives and liberals still giggle when they hear it, because even though it's being admitted, even when it's in Time Magazine, they still giggle, because you're not allowed to resist it.
[00:12:53.930 --> 00:12:59.574]  It's seen as intelligent and nouveau riche and stylish to giggle at your own enslavement.
[00:12:59.574 --> 00:13:01.136]  Private corporate empire.
[00:13:02.165 --> 00:13:08.547]  Taking over through government our lives, shutting down their competition, transferring our wealth to them.
[00:13:08.547 --> 00:13:20.431]  And they've got the Marxist-Leninist liberals running around who don't understand it, who are poor, who do see the corruption of the ultra-rich, and they're now going to be sicked on what's left of the middle class.
[00:13:22.341 --> 00:13:23.142]  It's incredible.
[00:13:23.142 --> 00:13:40.402]  I mean, it's the megacorporations, the megabanks financing the carbon taxes, creating the carbon tax move, funding the major foundations at all the universities, funding the Marxists, the Leninists, the Fabian Socialists, and I was talking to a Marxist last night.
[00:13:41.995 --> 00:13:45.377]  Very well-known when he was here in town, and I was actually interviewing him.
[00:13:45.377 --> 00:13:57.942]  I wanted to know what they thought about Obama, and they just point-blank said, yeah, it is true that it's pretty much all funded by government megacorporations, but that's because they're infiltrating us to try to control us.
[00:13:57.942 --> 00:13:59.782]  No, you got it wrong.
[00:13:59.782 --> 00:14:03.264]  The Federal Reserve wants a graduated income tax.
[00:14:03.264 --> 00:14:05.345]  That's in the Communist Manifesto for a reason.
[00:14:06.257 --> 00:14:14.921]  Whether you love Gaddafi or hate him, the point is he's being overthrown because that place looked like a modern metropolis, what they were building.
[00:14:14.921 --> 00:14:21.345]  Because he had his own central bank, because he was using the money to build the society up with a real form of socialism.
[00:14:21.345 --> 00:14:28.989]  And I'm not even defending it, but he was actually serving most of it out to build the infrastructure through ego and building up Africa.
[00:14:28.989 --> 00:14:29.889]  That couldn't be allowed.
[00:14:29.889 --> 00:14:31.250]  So he's got to be removed now.
[00:14:36.300 --> 00:14:38.000]  I'm digressing.
[00:14:38.000 --> 00:14:40.521]  I'm digressing.
[00:14:40.521 --> 00:14:46.243]  The issue here is that we're in a lot of trouble.
[00:14:46.243 --> 00:14:59.606]  And if mainline Republicans out there, if you really think Mitt Romney or Rick Perry are going to save you, or if you think the governor of New Jersey is going to save you, you got another thing coming.
[00:15:00.828 --> 00:15:13.252]  When they talk about austerity, and they talk about cuts to welfare, and to police, and to people's social security, and to government pensions, and now even private pensions are being looted.
[00:15:13.252 --> 00:15:19.614]  When they talk about, oh, making the troops, you see it in the news, oh, make the troops get their own insurance now.
[00:15:19.614 --> 00:15:23.215]  Oh, don't give them healthcare, even though they signed a contract.
[00:15:23.215 --> 00:15:23.955]  That's being pushed.
[00:15:26.326 --> 00:15:28.507]  All that austerity is the next phase.
[00:15:28.507 --> 00:15:50.261]  Once the bankers get you dependent, build up the giant government to get you dependent on them, build the infrastructure, get your wealth tied into their derivatives, now they can hold you hostage for only a small percentage of what you've paid in and phase out most of it, but you'll still stay in it wanting that one little table scrap while all the rest of it goes to them offshore
[00:15:53.643 --> 00:16:07.313]  Over the last year, Alex has told you about, and many of you have experienced, emergencies and disasters in unprecedented numbers.
[00:16:07.313 --> 00:16:09.936]  People have had to literally run for their lives.
[00:16:09.936 --> 00:16:12.377]  Folks, this is Steve Schenck with eFoods Direct.
[00:16:12.377 --> 00:16:16.761]  I'm not here to scare you, but when disaster strikes, you won't have time to think.
[00:16:16.761 --> 00:16:18.242]  You must act automatically.
[00:16:18.462 --> 00:16:21.965]  What does a pilot do when the helicopter engine fails in flight?
[00:16:21.965 --> 00:16:24.748]  No time to think, just act automatically.
[00:16:24.748 --> 00:16:33.095]  When the alert is broadcast, the alarm sounds, or the knock comes on your door, you'll need to be ready to act without thinking of what to do or what you need.
[00:16:33.095 --> 00:16:35.878]  You need a 5-Day Extreme Emergency Kit.
[00:16:36.118 --> 00:16:45.808]  With serious supplies and real food to secure two adults for five days, this powerful $300 Extreme Emergency Kit is free with an order of at least $995 from eFoodsDirect.
[00:16:45.808 --> 00:16:47.910]  Go to eFoodsDirect.com slash Alex or call 800-409-5633.
[00:16:47.910 --> 00:16:50.413]  That's eFoodsDirect.com slash Alex, 800-409-5633.
[00:17:04.019 --> 00:17:05.280]  Tyranny is here.
[00:17:05.280 --> 00:17:09.022]  The grim future foretold in 1984 has become reality.
[00:17:09.022 --> 00:17:11.464]  It really says that the state is God.
[00:17:11.464 --> 00:17:17.328]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:17:17.328 --> 00:17:23.552]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:17:23.972 --> 00:17:29.954]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:17:29.954 --> 00:17:34.135]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:17:34.135 --> 00:17:38.416]  Prepare to enter the secretive world of emergency dictatorship.
[00:17:38.416 --> 00:17:44.357]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[00:17:44.357 --> 00:17:47.918]  It's only the beginning of the New World Order's hellish plan.
[00:17:47.918 --> 00:17:49.899]  The police state isn't coming.
[00:17:49.899 --> 00:17:50.339]  It's here.
[00:17:50.999 --> 00:18:00.825]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:18:00.825 --> 00:18:02.527]  Hi folks, this is Alex Jones.
[00:18:02.527 --> 00:18:07.850]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:18:07.850 --> 00:18:09.371]  Saving means to make money.
[00:18:09.371 --> 00:18:18.157]  The Calbin Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:18:18.897 --> 00:18:26.420]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:18:26.420 --> 00:18:34.444]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:18:34.444 --> 00:18:39.666]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:18:39.666 --> 00:18:41.827]  Getting a free catalog is easy by calling 800-340-7091.
[00:18:44.608 --> 00:18:47.814]  Or see Calvin on the web at FiveStarSoap.com.
[00:18:47.814 --> 00:18:50.819]  Take charge of your health now by calling 800-340-7091.
[00:18:50.819 --> 00:18:55.748]  Or see Calvin on the web at FiveStarSoap.com.
[00:18:59.363 --> 00:19:03.906]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:19:03.906 --> 00:19:04.826]  Number 1.
[00:19:04.826 --> 00:19:08.249]  New climate legislation could easily double or triple your electric bill.
[00:19:08.249 --> 00:19:09.109]  Number 2.
[00:19:09.109 --> 00:19:13.992]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:19:13.992 --> 00:19:14.753]  It's true.
[00:19:14.753 --> 00:19:19.616]  Total government control of electricity in the name of smart grid technology is coming.
[00:19:19.616 --> 00:19:20.436]  Number 3.
[00:19:20.436 --> 00:19:24.019]  In some areas of the country, the power grid is dangerously overloaded.
[00:19:24.019 --> 00:19:27.741]  And now, new socialist legislation is only compounding the problem.
[00:19:27.921 --> 00:19:28.721]  Number 4.
[00:19:28.721 --> 00:19:31.483]  Dangerous weather is always a threat to local grids.
[00:19:31.483 --> 00:19:35.165]  Every year, thousands of families lose their power from weather-related outages.
[00:19:35.165 --> 00:19:35.945]  Number 5.
[00:19:35.945 --> 00:19:40.107]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:19:40.107 --> 00:19:45.150]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:19:45.150 --> 00:19:49.332]  You can get more information at www.mysolarbackup.com.
[00:19:49.332 --> 00:19:51.113]  That's mysolarbackup.com.
[00:19:51.113 --> 00:19:55.715]  Remember, the government doesn't own the sun, so go to mysolarbackup.com, or call 1-866-422-9000.
[00:19:56.015 --> 00:19:56.295]  877-327-0365.
[00:19:56.295 --> 00:20:02.460]  Coast to Coast.
[00:20:02.460 --> 00:20:04.522]  Direct from Austin.
[00:20:04.522 --> 00:20:12.669]  You're listening to the Alex Jones Broadcasting Network.
[00:20:12.669 --> 00:20:20.396]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:20:27.156 --> 00:20:32.017]  It is May 1st, 2011 on this Sunday.
[00:20:32.017 --> 00:20:32.757]  Thank you for joining us.
[00:20:32.757 --> 00:20:34.558]  All right, let me do what I said I was gonna do.
[00:20:34.558 --> 00:20:37.078]  Let me just break down the headlines.
[00:20:37.078 --> 00:20:44.420]  Bed Sting Amish Farmer Selling Raw Milk Locally.
[00:20:44.420 --> 00:20:52.362]  And it says that for over a year, they did the investigation, the undercover, the purchases.
[00:20:52.362 --> 00:20:54.123]  Of course, this is all being publicly sold.
[00:20:54.123 --> 00:20:55.023]  None of this was being hidden.
[00:20:56.507 --> 00:21:07.595]  And there's another quote in here by the FDA saying, we believe that all milk should be pasteurized.
[00:21:07.595 --> 00:21:14.920]  I mean, even until the 60s, it was still a competition whether it was pasteurized or not pasteurized.
[00:21:14.920 --> 00:21:21.064]  And for those that don't know, they basically heat up the milk, they cook it, it's no longer milk.
[00:21:21.064 --> 00:21:22.805]  And it was big, mega,
[00:21:23.973 --> 00:21:25.273]  We're good to go.
[00:21:51.001 --> 00:21:54.644]  Droppings to be able to get in the milk, the blood, the pus.
[00:21:54.644 --> 00:21:57.387]  They wanted to be able to give the hormones, overwork the cows.
[00:21:59.241 --> 00:22:05.485]  I've actually worked for a large animal vet and I've seen dairy cows that have the problems in their udders.
[00:22:05.485 --> 00:22:10.748]  They get very infected and so it's in a way it's a meat product, a lot of the milk you get.
[00:22:10.748 --> 00:22:20.674]  It doesn't just have the milk, it has the blood, the pus, and the cooked and bleached out cow droppings, cow manure, and that's what they do.
[00:22:20.674 --> 00:22:25.417]  And something similar to this is government is moving and the
[00:22:28.114 --> 00:22:28.294]  I think?
[00:22:44.582 --> 00:22:45.062]  The meat.
[00:22:45.062 --> 00:22:45.783]  All meat packing.
[00:22:45.783 --> 00:22:46.823]  And you know why?
[00:22:46.823 --> 00:22:49.345]  Because then they can feed you rotten beef.
[00:22:49.345 --> 00:22:51.507]  Then it can have E. coli crawling all over it.
[00:22:51.507 --> 00:22:56.170]  It can have blood and cow manure.
[00:22:56.170 --> 00:22:57.671]  You ever seen video of a slaughterhouse?
[00:22:57.671 --> 00:22:59.212]  You have to clean that stuff up.
[00:22:59.212 --> 00:22:59.932]  They don't like that.
[00:22:59.932 --> 00:23:01.113]  Okay?
[00:23:01.113 --> 00:23:03.094]  So you get sick if they make a mistake.
[00:23:03.094 --> 00:23:06.917]  So they just want to radiate it all and destroy all nutritional value in it.
[00:23:06.917 --> 00:23:07.997]  The major studies show.
[00:23:07.997 --> 00:23:11.720]  It's the same thing with the homogenization.
[00:23:14.229 --> 00:23:18.171]  It's the same thing when they boil and cook that milk.
[00:23:18.171 --> 00:23:22.413]  And I've interviewed the heart surgeons, the brain surgeons, the nutritionists.
[00:23:22.413 --> 00:23:32.659]  Milk is very good for you until you cook it and then it changes it just like cooking certain meats and certain oils creates unnatural things, trans fats.
[00:23:32.659 --> 00:23:34.060]  It creates a sludge.
[00:23:34.640 --> 00:23:36.741]  That then clogs your arteries.
[00:23:36.741 --> 00:23:45.183]  So they take something absolutely healthy and good and ruin it because the big mega-corporations didn't want... You ever been in a dairy?
[00:23:45.183 --> 00:23:46.763]  A really big one?
[00:23:46.763 --> 00:23:52.745]  Oh, and they put the big machines up on the udders and blood and pus is shooting through with the milk.
[00:23:52.745 --> 00:23:54.605]  It just goes right in.
[00:23:54.605 --> 00:23:59.827]  But the old days, with the milking system, you had to keep it perfectly clean, do it right.
[00:23:59.827 --> 00:24:02.148]  You could taste the milk if there was a problem.
[00:24:02.148 --> 00:24:03.168]  You could tell it.
[00:24:04.088 --> 00:24:09.695]  And it was a real art form, and you can go back to the statistics, almost no problems.
[00:24:09.695 --> 00:24:15.041]  But now, all over the country, we've got foreign central banks stealing trillions of dollars.
[00:24:15.041 --> 00:24:16.403]  No one will say where the money went.
[00:24:17.878 --> 00:24:24.042]  Wachovia and Wells Fargo just admitted last year, AP, Reuters, all reported Bloomberg broke it.
[00:24:24.042 --> 00:24:33.668]  They said we'll pay a $100 million fine on $376 billion in laundered drug money and they owned and leased the aircraft and it just came out last week in the Chicago Tribune.
[00:24:33.668 --> 00:24:41.133]  The head drug dealer they've arrested is showing the documents in court saying, look, I work for the US government under orders and the banks.
[00:24:42.213 --> 00:24:46.839]  And it's like, well, that, and the court's saying that is admissible, but still, it's illegal.
[00:24:46.839 --> 00:24:51.925]  The government's allowed to order you to do it, but then we're still gonna go ahead and put you in prison, you understand?
[00:24:51.925 --> 00:24:52.666]  That's not a defense.
[00:24:54.472 --> 00:24:56.533]  And that's in the news.
[00:24:56.533 --> 00:24:57.973]  So don't worry.
[00:24:57.973 --> 00:25:06.055]  The heroin, the cocaine, the Ritalin, the Prozac, the prescription stuff, they push on the kids in the schools and push on everybody else.
[00:25:06.055 --> 00:25:11.216]  Folks have car wrecks now and have a hurt back and they come in and say, we recommend you go on a serotonin reuptake inhibitor.
[00:25:11.216 --> 00:25:12.637]  That's not a problem.
[00:25:12.637 --> 00:25:13.677]  None of that's a problem.
[00:25:13.677 --> 00:25:15.237]  I'll just get into this now.
[00:25:15.237 --> 00:25:17.798]  Feds sting Amish farmers selling raw milk.
[00:25:17.798 --> 00:25:22.179]  The Washington Times also have a Washington Post on this and you read through,
[00:25:23.792 --> 00:25:25.134]  And there's a quote in here.
[00:25:25.134 --> 00:25:26.355]  Here it is.
[00:25:26.355 --> 00:25:32.842]  It is the FDA's position that raw milk should never be consumed, said Tamara N. Ward, spokeswoman for the FDA.
[00:25:32.842 --> 00:25:34.424]  It is their position!
[00:25:34.424 --> 00:25:37.527]  Now, it's still legal for you to have a cow and milk it yourself.
[00:25:38.826 --> 00:25:49.672]  And I know the farmer's market in town, here in Austin, you could go and they're selling cheeses and stuff, but if you wanted to go and do a private deal with them, they'd sell it till the undercover showed up.
[00:25:49.672 --> 00:25:51.193]  It's like drugs.
[00:25:51.193 --> 00:25:53.454]  So that's gone now.
[00:25:53.454 --> 00:25:58.117]  But the Amish themselves, and I've seen other cases of other families.
[00:25:58.117 --> 00:26:00.058]  We can show you the video.
[00:26:00.058 --> 00:26:01.579]  It comes out every few months.
[00:26:01.579 --> 00:26:04.981]  Countless videos of people selling produce.
[00:26:06.502 --> 00:26:09.004]  At little stores and police come in, guns drawn.
[00:26:09.004 --> 00:26:11.485]  They've been taught this is really a dangerous group.
[00:26:11.485 --> 00:26:14.567]  And now they're arresting people selling pumpkins or squash.
[00:26:14.567 --> 00:26:20.991]  I see these reports constantly and cities are moving for inspections of your home garden because you might grow marijuana.
[00:26:20.991 --> 00:26:22.892]  So you're guilty until proven innocent.
[00:26:22.892 --> 00:26:23.973]  You're a prisoner.
[00:26:23.973 --> 00:26:27.195]  Do you think in San Quentin you're allowed to have a garden in your jail?
[00:26:27.195 --> 00:26:34.419]  No, you get your, what do they call it when they come in and do the inspections and throw everything out on the ground?
[00:26:34.419 --> 00:26:35.860]  You think you're in a free country?
