[00:00:01.000 --> 00:00:19.000]  InfoWars, tomorrow's news today.
[00:07:07.527 --> 00:07:10.527]  They're going to bring in a permanent dictatorship, but we don't stop them.
[00:07:10.527 --> 00:07:12.527]  This is the most important election ever.
[00:07:12.527 --> 00:07:15.527]  People always say that, but this time it is true in spades.
[00:07:15.527 --> 00:07:17.527]  You know it.
[00:07:17.527 --> 00:07:19.527]  And just said the truth.
[00:07:19.527 --> 00:07:26.527]  And now that Trump is super hardcore, he's 70 plus points ahead in all the polls.
[00:07:26.527 --> 00:07:28.527]  Against all other candidates combined.
[00:07:28.527 --> 00:07:30.527]  That's Republicans.
[00:07:30.527 --> 00:07:33.527]  He's 30 to 40 points ahead of Biden.
[00:07:33.527 --> 00:07:36.527]  Even in skewed CNN polls, he's 20 points ahead.
[00:07:36.527 --> 00:07:39.527]  This has never been seen since polling began.
[00:07:39.527 --> 00:07:42.527]  Trump is wildly popular now.
[00:07:42.527 --> 00:07:49.527]  Except for small leftist enclaves in collapsing San Francisco and New York City.
[00:07:49.527 --> 00:07:55.527]  And again, delusional drug addicts and trust fund people that live in high rises.
[00:07:55.527 --> 00:07:58.527]  And I'm not against people that live in high rises, but that's where they live.
[00:07:58.527 --> 00:08:01.527]  And they just are not living in the real world.
[00:08:01.527 --> 00:08:05.527]  And they're plugged into Netflix and into BuzzFeed and into Instagram.
[00:08:05.527 --> 00:08:10.527]  And they really think that eating bugs is good and that pedophilia is good.
[00:08:10.527 --> 00:08:16.527]  And that convicted pedophiles at gay pride parades shaking their ding-a-lings in five-year-old's faces is good.
[00:08:16.527 --> 00:08:18.527]  They really think World War III is good.
[00:08:18.527 --> 00:08:20.527]  They think nuclear weapons are good.
[00:08:20.527 --> 00:08:22.527]  They think nuclear war is good.
[00:08:22.527 --> 00:08:25.527]  Sean Penn says he wants nuclear war. Let's just have it.
[00:08:25.527 --> 00:08:28.527]  And I'm sarcastic and said, yeah, let's just blow the planet up.
[00:08:28.527 --> 00:08:29.527]  Oh, look, Jones wants to blow it up.
[00:08:29.527 --> 00:08:31.527]  No, I'm trying to stop us blowing it up.
[00:08:31.527 --> 00:08:34.527]  You're the ones trying to blow it up.
[00:08:34.527 --> 00:08:36.527]  So we've got all of that with Trump.
[00:08:36.527 --> 00:08:40.527]  R.F.K. Jr. coming out and saying, we're not going to take your guns.
[00:08:40.527 --> 00:08:42.527]  We need our guns to protect ourselves from a tyrannical government.
[00:08:42.527 --> 00:08:44.527]  The problem is the SSRIs.
[00:08:44.527 --> 00:08:46.527]  Wow, new statements.
[00:08:46.527 --> 00:08:49.527]  Climate change is being used to control us through fear.
[00:08:49.527 --> 00:08:51.527]  Not to deal with real environmental problems.
[00:08:51.527 --> 00:08:56.527]  The ESGs and the U.N. and their carbon taxes are for ultra-rich banks to shut down all their competition.
[00:08:56.527 --> 00:08:58.527]  I mean, yes, total truth.
[00:08:58.527 --> 00:09:06.527]  COVID-19 was a bioweapon that's designed to attack black people and white people and not Chinese or Ashkenazi Jews.
[00:09:06.527 --> 00:09:07.527]  That's actually in the studies.
[00:09:07.527 --> 00:09:09.527]  We'll be showing it to you.
[00:09:09.527 --> 00:09:10.527]  He's come out and said that.
[00:09:10.527 --> 00:09:13.527]  I mean, it just gets wilder and wilder as the truth comes out.
[00:09:13.527 --> 00:09:15.527]  Absolutely insane.
[00:09:16.527 --> 00:09:23.527]  Big developments on the ESG front tied into their real plan and what's in command of the operation.
[00:09:23.527 --> 00:09:27.527]  The SDGs, meant to get to that last night, did not get any of that.
[00:09:27.527 --> 00:09:32.527]  We've just got so much to cover here today.
[00:09:32.527 --> 00:09:34.527]  Absolutely amazing.
[00:09:34.527 --> 00:09:41.527]  And then really interesting lawyer and science buff and bestselling author Kent Heckenliebly
[00:09:41.527 --> 00:09:43.527]  to be joining us coming in studio.
[00:09:43.527 --> 00:09:45.527]  Third hour, Gerald Celente.
[00:09:45.527 --> 00:09:46.527]  Fourth hour.
[00:09:46.527 --> 00:09:49.527]  And I will open the phones up today as well.
[00:09:49.527 --> 00:09:57.527]  So, without further ado, the full Trump speeches on Infowars.com and a Steve Watson article.
[00:09:57.527 --> 00:09:59.527]  Please go watch it and share it.
[00:09:59.527 --> 00:10:10.527]  But here, because this truth needs to get boosted, is Trump on what's at stake if Democrats in 2024 are able to steal the election again.
[00:10:10.527 --> 00:10:11.527]  We'll play clip two.
[00:10:11.527 --> 00:10:17.527]  Then we'll play clip 15, where Trump gets even more hardcore.
[00:10:17.527 --> 00:10:20.527]  With you at my side, we will demolish the deep state.
[00:10:20.527 --> 00:10:22.527]  We will expel the warmongers from our government.
[00:10:22.527 --> 00:10:24.527]  We will drive out the globalists.
[00:10:24.527 --> 00:10:26.527]  We will cast out the communists, Marxists, fascists.
[00:10:26.527 --> 00:10:29.527]  And he said it correctly.
[00:10:29.527 --> 00:10:34.527]  It's Marxists on the, communist idiots on the bottom, Marxists above them, and then fascists running it offshore.
[00:10:34.527 --> 00:10:36.527]  And Obama's own book, he writes that.
[00:10:37.527 --> 00:10:38.527]  The average liberal doesn't get that.
[00:10:38.527 --> 00:10:40.527]  You're too stupid to read your master's own writings.
[00:10:40.527 --> 00:10:43.527]  And then we'll play, after that, going to break here.
[00:10:43.527 --> 00:10:45.527]  We'll play clip 14.
[00:10:45.527 --> 00:10:46.527]  Here they are, back to back.
[00:10:46.527 --> 00:10:48.527]  Future on the line.
[00:10:48.527 --> 00:10:49.527]  We are in trouble.
[00:10:49.527 --> 00:10:50.527]  This country is in trouble.
[00:10:50.527 --> 00:10:58.527]  The election will decide whether your generation inherits a fascist country or a free country.
[00:10:58.527 --> 00:11:02.527]  Whether you will have a rule of tyrants or the rule of law.
[00:11:02.527 --> 00:11:07.527]  Whether Marxist radicals burn our civilization to the ground, which they're looking to do.
[00:11:07.527 --> 00:11:13.527]  Or young patriots like you propel America to glorious new heights, greater than ever before.
[00:11:13.527 --> 00:11:17.527]  Side by side, we're going to fight and we're going to win.
[00:11:17.527 --> 00:11:19.527]  We have no choice, actually.
[00:11:24.527 --> 00:11:28.527]  We're going to evict crooked Joe Biden.
[00:11:28.527 --> 00:11:30.527]  You know, I took the name off of Hillary.
[00:11:30.527 --> 00:11:31.527]  You know that, right?
[00:11:31.527 --> 00:11:32.527]  Everybody here knows that.
[00:11:32.527 --> 00:11:33.527]  It was crooked Hillary.
[00:11:33.527 --> 00:11:35.527]  It was very successful.
[00:11:35.527 --> 00:11:38.527]  But I think she's out of it now.
[00:11:38.527 --> 00:11:43.527]  But no, I thought it was more appropriate because he's crooked.
[00:11:43.527 --> 00:11:47.527]  As you can get, this is the most dishonest president in history.
[00:11:47.527 --> 00:11:48.527]  And I wouldn't have said it.
[00:11:48.527 --> 00:11:52.527]  You know, I have I have pride in the presidency and respect for the presidency.
[00:11:52.527 --> 00:11:54.527]  I wouldn't have said it.
[00:11:54.527 --> 00:12:00.527]  But I say things about him over the last three weeks that I would have never said before about any president.
[00:12:00.527 --> 00:12:04.527]  He is a corrupt, horrible, incompetent man.
[00:12:04.527 --> 00:12:05.527]  And he's destroying our country.
[00:12:05.527 --> 00:12:07.527]  And we have to have it changed.
[00:12:10.527 --> 00:12:14.527]  With God's help, we're going to save America on November 5th, 2024.
[00:12:14.527 --> 00:12:21.527]  And when I said originally in 2016, it's the most important election, I meant that this is far more important.
[00:12:21.527 --> 00:12:28.527]  This is far more important because our country is ready to go down, ready to go possibly into World War III.
[00:12:28.527 --> 00:12:30.527]  And this won't be a war like others.
[00:12:30.527 --> 00:12:33.527]  This will be a nuclear war and the level of destruction.
[00:12:33.527 --> 00:12:35.527]  It's called obliteration.
[00:12:35.527 --> 00:12:39.527]  It's not two army tanks going back and forth, shooting at each other.
[00:12:39.527 --> 00:12:40.527]  This is big stuff.
[00:12:40.527 --> 00:12:47.527]  And we have a man who's grossly incompetent, who doesn't even know where he is, who can't put two sentences together.
[00:12:47.527 --> 00:12:52.527]  And this is the man that's telling us what we're going to be doing under Biden.
[00:12:52.527 --> 00:12:54.527]  Hope and opportunity for young people.
[00:12:54.527 --> 00:13:01.527]  So many young people here are being utterly extinguished in the Biden economy.
[00:13:01.527 --> 00:13:07.527]  One third of Gen Z and millennials have no savings accounts and no saving whatsoever.
[00:13:07.527 --> 00:13:08.527]  They have nothing.
[00:13:08.527 --> 00:13:09.527]  They have nothing.
[00:13:09.527 --> 00:13:22.527]  Homeownership has been pushed out of reach for millions with the rate of 30 year mortgages up 177 percent since I left office.
[00:13:22.527 --> 00:13:26.527]  And by the way, that's nothing compared to energy where we were energy independent.
[00:13:26.527 --> 00:13:29.527]  And now you look at what's happened to energy.
[00:13:29.527 --> 00:13:31.527]  We're getting our energy from Venezuela.
[00:13:31.527 --> 00:13:40.527]  You believe that what real wages collapsed 26 months in a row, real wages because of inflation and various other things that are happening.
[00:13:40.527 --> 00:13:44.527]  Twenty twenty four is our final battle with you on my side.
[00:13:44.527 --> 00:13:46.527]  We will demolish the deep state.
[00:13:46.527 --> 00:13:50.527]  We will expel the warmongers from our government.
[00:13:50.527 --> 00:13:52.527]  We will drive out the globalists.
[00:13:52.527 --> 00:13:56.527]  We will cast out the communists, Marxists, fascists.
[00:13:56.527 --> 00:14:03.527]  We will throw off the sick political class that hates our country and we will rout the fake news media.
[00:14:03.527 --> 00:14:09.527]  We will defeat crooked Joe Biden and we will drain the swamp once and for all.
[00:14:09.527 --> 00:14:12.527]  We made a lot of progress, but it's pretty deep.
[00:14:12.527 --> 00:14:13.527]  I want to explain something to everybody.
[00:14:13.527 --> 00:14:14.527]  I know Trump.
[00:14:14.527 --> 00:14:16.527]  I know how the government works.
[00:14:17.527 --> 00:14:24.527]  Literally pointed out Fiona Hill and McMaster to Trump and that they work for Soros.
[00:14:24.527 --> 00:14:27.527]  And then she went on 60 Minutes and cried and said, Alex Jones got me fired.
[00:14:27.527 --> 00:14:29.527]  I don't say that to my horn.
[00:14:29.527 --> 00:14:31.527]  I had the CIA come after me.
[00:14:31.527 --> 00:14:32.527]  They ran the lawsuits.
[00:14:32.527 --> 00:14:33.527]  All of it.
[00:14:33.527 --> 00:14:34.527]  It's all coming out.
[00:14:34.527 --> 00:14:39.527]  And there's unlimited funding still by Obama and Hillary in the deep state to do this.
[00:14:39.527 --> 00:14:40.527]  Trump did not understand all this.
[00:14:40.527 --> 00:14:42.527]  He does now.
[00:14:42.527 --> 00:14:44.527]  And it's super hardcore.
[00:14:44.527 --> 00:14:49.527]  And is the president was reelected, had it stolen and is directly challenging them.
[00:14:49.527 --> 00:14:50.527]  And you heard it.
[00:14:50.527 --> 00:14:53.527]  They are fascists that control people through communism.
[00:14:53.527 --> 00:14:55.527]  They're going to stay in power permanently.
[00:14:55.527 --> 00:14:56.527]  I have more clips on this coming up.
[00:14:56.527 --> 00:14:58.527]  He said even more powerful stuff.
[00:14:58.527 --> 00:15:00.527]  And he said the key.
[00:15:00.527 --> 00:15:02.527]  And that first clip.
[00:15:02.527 --> 00:15:05.527]  He said, we have to beat these people.
[00:15:05.527 --> 00:15:07.527]  We do not have a choice.
[00:15:08.527 --> 00:15:16.527]  They are cementing a permanent dictatorship of the bureaucracy and the corporations and destroying the economy to control us.
[00:15:16.527 --> 00:15:21.527]  Because that's how communists control you, is by destroying the economy for the general public.
[00:15:21.527 --> 00:15:27.527]  Venezuela was a rich, wealthy country 25 years ago.
[00:15:27.527 --> 00:15:31.527]  Hugo Chavez ran it in the ground with promises to the masses about free goodies.
[00:15:31.527 --> 00:15:33.527]  Same thing's been done everywhere.
[00:15:34.527 --> 00:15:37.527]  This is a plan beyond cloward and pivot.
[00:15:37.527 --> 00:15:39.527]  So we have no choice.
[00:15:39.527 --> 00:15:41.527]  We must defeat these people.
[00:15:41.527 --> 00:15:43.527]  Yes, our country is occupied.
[00:15:43.527 --> 00:15:45.527]  Yes, our country has been captured.
[00:15:45.527 --> 00:15:49.527]  Trump goes all out, warns U.S. now under globalist dictatorship.
[00:15:49.527 --> 00:15:51.527]  Knowing that is half the battle.
[00:15:51.527 --> 00:15:53.527]  Now we remove the dictatorship.
[00:15:59.527 --> 00:16:01.527]  The globalists are only humans.
[00:16:01.527 --> 00:16:03.527]  Yeah, they have control of the central banks.
[00:16:03.527 --> 00:16:04.527]  They have a lot of power.
[00:16:04.527 --> 00:16:05.527]  But they can be defeated.
[00:16:05.527 --> 00:16:08.527]  But some of their operations are going to take decades to stop.
[00:16:08.527 --> 00:16:17.527]  But one thing you can do right now is take control of your body and your family's body by purifying the water that you drink and that you cook with.
[00:16:17.527 --> 00:16:20.527]  And you do it with the highest quality gravity-fed filter out there.
[00:16:20.527 --> 00:16:22.527]  This thing does 10,000 gallons.
[00:16:22.527 --> 00:16:25.527]  You can sit there and put hundreds of gallons through it a day.
[00:16:25.527 --> 00:16:27.527]  It purifies very quickly.
[00:16:27.527 --> 00:16:30.527]  And it cuts out thousands of chemicals to non-detectable levels.
[00:16:30.527 --> 00:16:32.527]  This is what I use, which my family uses.
[00:16:32.527 --> 00:16:34.527]  It's the very best system out there for the lowest price.
[00:16:34.527 --> 00:16:37.527]  For a limited time, 10% off on top of that.
[00:16:37.527 --> 00:16:42.527]  Exclusively at InfowarStore.com on the Alexa Pure water filtration system.
[00:16:42.527 --> 00:16:45.527]  In stock and replacement filters for folks that need those.
[00:16:45.527 --> 00:16:46.527]  In stock.
[00:16:46.527 --> 00:16:48.527]  Get it today and it funds the Infowar.
[00:16:48.527 --> 00:16:49.527]  Don't procrastinate.
[00:16:49.527 --> 00:16:56.527]  This is one of the main areas we can take control of our lives and stop the globalists from hitting us with poison that they allow in the water supply.
[00:16:56.527 --> 00:16:59.527]  In some cases, they add the water supply like fluoride.
[00:16:59.527 --> 00:17:03.527]  In the short time we have, I can't get into all the incredible ingredients in Super Female Vitality.
[00:17:03.527 --> 00:17:05.527]  Go to InfowarStore.com.
[00:17:05.527 --> 00:17:06.527]  Read about the ingredients.
[00:17:06.527 --> 00:17:07.527]  Look them up for yourself.
[00:17:07.527 --> 00:17:12.527]  And then understand, this is cold-pressed herbs, so it has a more powerful effect on the body.
[00:17:12.527 --> 00:17:16.527]  Get yours today at InfowarStore.com for 50% off.
[00:17:17.527 --> 00:17:19.527]  Super Female Vitality is selling out.
[00:17:19.527 --> 00:17:22.527]  It's an incredible formula for stamina, energy, libido.
[00:17:22.527 --> 00:17:23.527]  Only a few hundred bottles left.
[00:17:23.527 --> 00:17:28.527]  But the good news is we have several thousand bottles left of Super Female Vitality that's the same formula.
[00:17:28.527 --> 00:17:29.527]  It boosts men.
[00:17:29.527 --> 00:17:30.527]  It boosts women.
[00:17:30.527 --> 00:17:31.527]  It works great.
[00:17:31.527 --> 00:17:33.527]  But women like pink labels.
[00:17:33.527 --> 00:17:35.527]  Men like different color labels.
[00:17:35.527 --> 00:17:37.527]  So, it works for men as well.
[00:17:37.527 --> 00:17:38.527]  It's the same formula.
[00:17:38.527 --> 00:17:39.527]  It's an incredible formula.
[00:17:39.527 --> 00:17:40.527]  And it funds our operation.
[00:17:40.527 --> 00:17:43.527]  And there's another important part of the overall information.
[00:17:43.527 --> 00:17:46.527]  It's 50% off for a limited time.
[00:17:46.527 --> 00:17:52.527]  So, get your Super Female Vitality for men and women at InfowarStore.com right now for 50% off.
[00:17:52.527 --> 00:17:53.527]  And it funds the Infowar.
[00:17:53.527 --> 00:17:58.527]  Super Female Vitality, 50% off for a limited time at InfowarStore.com.
[00:17:59.527 --> 00:18:01.527]  Turbo Force is back.
[00:18:01.527 --> 00:18:02.527]  Sold out for eight months.
[00:18:02.527 --> 00:18:04.527]  And it's Turbo Force Plus.
[00:18:04.527 --> 00:18:06.527]  We made it even stronger.
[00:18:06.527 --> 00:18:10.527]  The strongest long-term energy you're going to find anywhere.
[00:18:10.527 --> 00:18:17.527]  Turbo Force is back in stock at InfowarStore.com or 888-253-3139.
[00:18:17.527 --> 00:18:23.527]  It's not just wide-spectrum natural herbs that time-release over 10 hours.
[00:18:23.527 --> 00:18:25.527]  It should be called 10-hour energy.
[00:18:25.527 --> 00:18:29.527]  It has a bunch of vitamins and minerals and a bunch of other key things.
[00:18:29.527 --> 00:18:33.527]  And amino acids that turbocharge everything.
[00:18:33.527 --> 00:18:36.527]  And are good for your heart, your brain, your liver, you name it.
[00:18:36.527 --> 00:18:40.527]  It is the super fuel.
[00:18:40.527 --> 00:18:42.527]  Rain Force Plus is great.
[00:18:42.527 --> 00:18:43.527]  Rain Force Ultra is great.
[00:18:43.527 --> 00:18:44.527]  They're two different nootropics.
[00:18:44.527 --> 00:18:45.527]  They go good with this.
[00:18:45.527 --> 00:18:47.527]  But this is the King Kong.
[00:18:47.527 --> 00:18:49.527]  This is the boss.
[00:18:49.527 --> 00:18:50.527]  Turbo Force.
[00:18:50.527 --> 00:18:51.527]  Back in stock.
[00:18:51.527 --> 00:18:52.527]  Discounted.
[00:18:52.527 --> 00:18:54.527]  InfowarStore.com.
[00:18:54.527 --> 00:18:55.527]  More power.
[00:18:55.527 --> 00:18:56.527]  More strength.
[00:18:56.527 --> 00:18:57.527]  More energy.
[00:19:00.527 --> 00:19:02.527]  They decided to not perp walking.
[00:19:02.527 --> 00:19:03.527]  Not put him in handcuffs.
[00:19:03.527 --> 00:19:04.527]  Not do a mug shot.
[00:19:04.527 --> 00:19:06.527]  Because they knew that that would help Trump.
[00:19:06.527 --> 00:19:08.527]  Didn't they know this would backfire?
[00:19:08.527 --> 00:19:10.527]  We were waiting for the mug shot.
[00:19:10.527 --> 00:19:11.527]  We learned today they wouldn't have it.
[00:19:11.527 --> 00:19:12.527]  So we've made our own.
[00:19:12.527 --> 00:19:14.527]  And it says, Political Prisoner.
[00:19:14.527 --> 00:19:17.527]  With an image of President Trump.
[00:19:17.527 --> 00:19:19.527]  The shirt is being printed now in Texas.
[00:19:19.527 --> 00:19:21.527]  It will be shipping out to you in one week.
[00:19:21.527 --> 00:19:23.527]  Political Prisoner.
[00:19:23.527 --> 00:19:25.527]  With Trump on the front.
[00:19:25.527 --> 00:19:28.527]  They're in a mug shot jail background.
[00:19:28.527 --> 00:19:29.527]  It's a fundraiser shirt.
[00:19:29.527 --> 00:19:33.527]  It says Infowars.com on the back of the shirt.
[00:19:33.527 --> 00:19:35.527]  We also have Alex Jones for President.
[00:19:35.527 --> 00:19:36.527]  No, I'm not running for President.
[00:19:36.527 --> 00:19:38.527]  It's a really nice navy blue, high quality shirt.
[00:19:38.527 --> 00:19:39.527]  Red, white, and blue.
[00:19:39.527 --> 00:19:40.527]  Alex Jones for President.
[00:19:40.527 --> 00:19:41.527]  2024.
[00:19:41.527 --> 00:19:43.527]  It's a fun conversational piece.
[00:19:43.527 --> 00:19:44.527]  And a limited edition shirt.
[00:19:44.527 --> 00:19:46.527]  Great way to fund the operation.
[00:19:46.527 --> 00:19:54.527]  So get your Alex Jones for President and Trump mug shot shirts at Infowars.com
[00:19:54.527 --> 00:19:58.527]  or by calling toll free 888-253-3139.
[00:20:00.527 --> 00:20:05.527]  Leading a frontal assault on the lies of the New World Order.
[00:20:05.527 --> 00:20:07.527]  It's Alex Jones.
[00:20:08.940 --> 00:20:22.740]  My leverage over college accreditors, we are going to choke off the money to schools
[00:20:22.740 --> 00:20:31.620]  that aid the Marxist assault on our American heritage and on Western civilization itself.
[00:20:31.620 --> 00:20:37.780]  The days of subsidizing communist indoctrination in our colleges will soon be over.
[00:20:37.780 --> 00:20:42.540]  And you know, I will say this, this is a, I would say, very largely conservative group.
[00:20:42.540 --> 00:20:48.900]  I call it common sense group because I think a lot of conservatism is common sense.
[00:20:48.900 --> 00:20:55.000]  When they ask you for a definition, it starts with common sense, but I tell them very often
[00:20:55.000 --> 00:20:59.820]  that you will be shocked to see colleges, even the ones that you hear are most liberal,
[00:20:59.820 --> 00:21:02.220]  we have tremendous numbers of people out there.
[00:21:02.220 --> 00:21:07.020]  I think even more, they don't speak up as much, but they're starting to speak up.
[00:21:07.020 --> 00:21:10.820]  You know, when you see Bud Light, and when you see all of the things that have happened,
