[00:00.000 --> 00:17.600]  Infowars, tomorrow's news, today.
[12:46.400 --> 12:49.800]  systems because we are not going to just sit here at one level during this critical battle.
[12:49.800 --> 12:51.080]  We are going to 2022.
[12:51.080 --> 12:52.560]  We are going all out.
[12:52.560 --> 12:57.480]  You have got to commit it from me 16 hours to 18 hours a day, whole bunch of new stuff
[12:57.480 --> 12:58.480]  in the new year getting launched.
[12:58.480 --> 13:03.080]  I haven't announced it yet but we are just on fire thanks to all of you and all of us
[13:03.080 --> 13:04.080]  together.
[13:04.080 --> 13:05.080]  This is symbiotic.
[13:05.080 --> 13:09.720]  So reset wars.com if you are not a member, if you didn't go get the two courses, six
[13:09.720 --> 13:15.840]  plus hours, mind wars, spirit wars, you absolutely need to get it and show it to your friends
[13:15.840 --> 13:16.840]  and family.
[13:16.840 --> 13:17.840]  Now you have got your login.
[13:17.840 --> 13:21.960]  You will be able to watch it 100 times, 200 times, 30 times, share it with your family.
[13:21.960 --> 13:29.360]  Just go to resetwars.com and become a founding member today.
[13:29.360 --> 13:32.560]  Get the first two courses at resetwars.com.
[13:32.560 --> 13:36.920]  All right, ladies and gentlemen, let me just reset here.
[13:36.920 --> 13:41.400]  We are still about three minutes out from break and just tell you, I have to cover the
[13:41.400 --> 13:45.280]  bad news when we come back and there is some really good news we are going to have for
[13:45.280 --> 13:51.800]  you in the third hour that you also are going to want to hear.
[13:51.800 --> 13:56.280]  They just convicted the head of the Harvard biology department that was an expert at putting
[13:56.280 --> 13:58.800]  nanotech in vaccines.
[13:58.800 --> 14:04.640]  He was caught with suitcases of cash from the communist Chinese government and he tried
[14:04.640 --> 14:09.040]  to spin it and it was no big deal, but he just got convicted in two and a half hours
[14:09.040 --> 14:12.240]  by a jury.
[14:12.240 --> 14:17.320]  So there is still some justice going on and this is a massive chill to the left.
[14:17.320 --> 14:23.520]  They have got this one known CHICOM agent, a literal CHICOM agent, but he is on the committee
[14:23.520 --> 14:24.520]  now.
[14:24.520 --> 14:25.520]  She is obviously a CHICOM agent.
[14:25.520 --> 14:29.640]  This woman is a direct CHICOM agent and she is on the committee.
[14:29.640 --> 14:34.760]  She has announced that she is going to leave Congress, not run again and the word is she
[14:34.760 --> 14:37.200]  may be resigning at any moment.
[14:37.200 --> 14:41.480]  So as bad as things look on the surface and as much as they persecute those of us that
[14:41.480 --> 14:45.800]  stick our heads up, somebody has got to do that to draw the enemy attack so people can
[14:45.800 --> 14:51.560]  see how real this is and I am very happy to be the lure to get them out in the open and
[14:51.560 --> 14:53.120]  I am willing to die for this.
[14:53.120 --> 14:57.520]  I am willing to go to prison, don't want to, believe me, but I have got a lot of sunsets
[14:57.520 --> 15:00.960]  I want to watch, a lot of things I want to do, but I will do whatever it takes.
[15:00.960 --> 15:03.160]  I will do whatever it takes because we have to.
[15:03.160 --> 15:08.680]  God is watching, I will do whatever the Holy Spirit tells me to do to win and that means
[15:08.680 --> 15:12.480]  going to the fire, but I need you to carry us through the fire.
[15:12.480 --> 15:14.760]  I need you to hold my arms up, ladies and gentlemen.
[15:14.760 --> 15:16.960]  I need you to be there because I can't do it without you.
[15:16.960 --> 15:18.720]  I am asking you to help me do this.
[15:18.720 --> 15:19.720]  I want to do this.
[15:19.720 --> 15:20.720]  I am a winner.
[15:20.720 --> 15:21.720]  I am not a loser.
[15:21.720 --> 15:24.200]  Even when I get destroyed, I chose this.
[15:24.200 --> 15:29.360]  It's a real winner move, but I want to do it really strong and really hardcore and just
[15:29.360 --> 15:34.520]  really go all the way and not falter or waver at any level spiritually.
[15:34.520 --> 15:35.520]  I will physically waver.
[15:35.520 --> 15:36.520]  I will make mistakes.
[15:36.520 --> 15:41.440]  I will fall down, but my spirit is going to just shine through and just be a sword politically
[15:41.440 --> 15:43.600]  shoved right into the globalist heart.
[15:43.600 --> 15:45.520]  I want to be that weapon.
[15:45.520 --> 15:48.080]  I want to be shot directly into their heart.
[15:48.080 --> 15:49.720]  I want to see them fall.
[15:49.720 --> 15:51.960]  I want to be the children's champion.
[15:51.960 --> 15:53.760]  You are the children's champion.
[15:53.760 --> 16:00.160]  We are God's champions on this planet, and we will prevail.
[16:00.160 --> 16:04.120]  Since the end of World War II, the globalists have been building their private corporate
[16:04.120 --> 16:09.200]  world government whose end game, once they get control, is forced depopulation of the
[16:09.200 --> 16:10.200]  planet.
[16:10.200 --> 16:15.040]  That's why as we begin to leave the year 2021 and go into 2022, I am encouraging all of you
[16:15.040 --> 16:19.200]  out there watching and listening to count the cost and to realize how much danger you and
[16:19.200 --> 16:20.560]  your family are in.
[16:20.560 --> 16:22.680]  The globalists are coming after everybody.
[16:22.680 --> 16:28.680]  They are setting up a dystopic, planetary, authoritarian technocracy, a dictatorship
[16:28.680 --> 16:29.680]  of the globalist.
[16:29.680 --> 16:32.400]  Ladies and gentlemen, Info Wars is the tip of the spear.
[16:32.400 --> 16:35.880]  Your investment in us over the years, buying our products, spreading the word and praying
[16:35.880 --> 16:40.000]  for us has been incredible, but I'm telling you right now, we're about to lose not just
[16:40.000 --> 16:42.960]  Info Wars, but the entire country and the world to tyranny.
[16:42.960 --> 16:46.520]  So now, everything you've done in the past needs to be redoubled today.
[16:46.520 --> 16:50.880]  And infowarstore.com is one of the most important places you can go to buy great products and
[16:50.880 --> 16:52.040]  fund the tip of the spear.
[16:52.040 --> 16:53.240]  I will go down with the ship.
[16:53.240 --> 16:54.240]  I'm not going to back down.
[16:54.240 --> 16:57.800]  I'm getting even more hardcore in their face, but I can't stay in the fight at 100% unless
[16:57.800 --> 16:58.800]  you support us.
[16:58.800 --> 16:59.800]  So please go to infowarstore.com.
[16:59.800 --> 17:01.800]  Well, here we are.
[17:01.800 --> 17:05.080]  The year 2021 is almost over.
[17:05.080 --> 17:07.440]  Christmas is just a few days away.
[17:07.440 --> 17:12.920]  I want to take a little bit of time out to thank you all for keeping us in the fight.
[17:12.920 --> 17:16.880]  The New World Order would have already basically won if it wasn't for Info Wars.
[17:16.880 --> 17:18.320]  And I'm not bragging.
[17:18.320 --> 17:22.880]  I'm letting you know that together as a family, we have changed the world and that we have
[17:22.880 --> 17:28.400]  a responsibility because God put us in this position to not back down now at the very
[17:28.400 --> 17:29.400]  critical point.
[17:29.400 --> 17:34.080]  This is an Info War, and the Globals are trying to break your will and demoralize you.
[17:34.080 --> 17:39.120]  And I produced a two-part course, Mind Wars, Spirit Wars, six-plus hours that lays out
[17:39.120 --> 17:41.840]  the most game-changing information ever.
[17:41.840 --> 17:44.240]  It's available right now at resetwars.com.
[17:44.240 --> 17:48.360]  And through Christmas Day, we've extended the sale 25% off.
[17:48.360 --> 17:55.680]  So Reset Wars is now available at infowarstore.com and also at resetwars.com for 25% off.
[17:55.680 --> 17:58.800]  Thanks for getting the course, and thanks for keeping Info Wars on the air.
[17:58.800 --> 18:04.240]  Get our great bag of it here.
[18:04.240 --> 18:08.440]  I mean, this is from, people say, why is it from Chiapas, Mexico, the communists?
[18:08.440 --> 18:13.720]  Well, that's where some of the best coffee in the world that's wild harvested above organic
[18:13.720 --> 18:17.480]  in the volcanic soil, better than Guatemalan coffee, and yeah, we buy it from the little
[18:17.480 --> 18:21.040]  farmers that, you know, the media calls communists, but really, they're just a commune.
[18:21.040 --> 18:24.040]  And whatever the point is, is that it's good coffee, and we've got it.
[18:24.040 --> 18:27.120]  And the farmers don't let the Mexican government take over, so I actually buy this from the
[18:27.120 --> 18:28.120]  Mexican rebels.
[18:28.120 --> 18:30.640]  And I've been buying it for, what, 14 years, and the price has never gone up.
[18:30.640 --> 18:35.000]  The same stuff's sold at Whole Foods under another name for about 50% more per pound,
[18:35.000 --> 18:37.520]  and I just think it's some of the best coffee you're going to find anywhere.
[18:37.520 --> 18:40.720]  It's Wake Up America, Patriot Blend from the Chiapas rebels, literally.
[18:40.720 --> 18:47.720]  Um, in fact, I'm not going to tell you a little story, um, yeah, I'd like to, I'm not sure
[18:47.720 --> 18:49.720]  if you want to believe it.
[18:49.720 --> 18:54.040]  Anyway, so it's infowarstore.com, and that's how we fund this operation, and if you don't
[18:54.040 --> 19:20.040]  find us and don't want us here, that's fine.
[19:20.040 --> 19:24.800]  That's basically the ethos of the globalists.
[19:24.800 --> 19:30.880]  They must first play God, they must first prove that they are the fittest in their social
[19:30.880 --> 19:31.880]  Darwinistic system.
[19:31.880 --> 19:38.040]  And in a way they're right, if we let them lie to us and dumb us down and poison us and
[19:38.040 --> 19:42.680]  destroy our children's futures, the evidence is overwhelming and out in the open, we really
[19:42.680 --> 19:45.400]  deserve what's happened to us.
[19:45.400 --> 19:51.720]  So I ask you now, are you going to step up and expose the new order even more?
[19:51.720 --> 19:55.560]  I know I'm pledging to step up and redouble my efforts.
[19:55.560 --> 20:01.880]  The front lines of the fight is infowars.com.
[20:01.880 --> 20:20.160]  Reading of frontal assault on the lies of the new world order, it's Alex Jones.
[20:20.160 --> 20:26.520]  You found it, the most demonized, lied about, censored broadcast in the world.
[20:26.520 --> 20:33.400]  This is it, the people's house, the pro-human attack system, the info war.
[20:33.400 --> 20:39.320]  Okay, I started to give you some good news earlier, let me give you the really horrible
[20:39.320 --> 20:40.320]  bad news.
[20:40.320 --> 20:46.520]  The predators have made their move for under a 21st century, a big pharma military attack,
[20:46.520 --> 20:52.720]  and I've got the articles right here where the CIA, the leftist arm of it, has now joined
[20:52.720 --> 20:58.640]  with the puppet administration to say that they're preparing for the mass roundup of the
[20:58.640 --> 20:59.640]  American people.
[20:59.640 --> 21:04.640]  And you'll see some parallels with the whole COVID rollout, that's the cover to normalize
[21:04.640 --> 21:08.960]  people coming to your houses and disappearing you, that's the cover story, because they
[21:08.960 --> 21:14.000]  know Americans will rightfully stand up against that and mobilize, and again, why are they
[21:14.000 --> 21:15.000]  doing all of this?
[21:15.000 --> 21:16.880]  A big new development is coming up.
[21:16.880 --> 21:23.760]  Why are they doing all of this because they're losing the hearts and minds?
[21:23.760 --> 21:27.720]  You go back to use a Hollywood parable or analogy to the original Terminator back in
[21:27.720 --> 21:32.680]  the 80s, excellent film, Skynet's already lost.
[21:32.680 --> 21:37.160]  Their main system's already been blown up and captured, the human resistance is won unless
[21:37.160 --> 21:43.680]  they can send back a Terminator to kill the mother of the leader of the future resistance.
[21:43.680 --> 21:51.120]  We're basically in a situation like that, okay, because they've lost already, the devil's
[21:51.120 --> 21:53.320]  lost already.
[21:53.320 --> 22:06.680]  All they can do is try to start a giant war now to shift everybody away from the political,
[22:06.680 --> 22:13.200]  spiritual, great reset, the reset war, into their great reset that's a worldwide design
[22:13.200 --> 22:14.200]  collapse.
[22:14.200 --> 22:18.240]  That's what's happening, so I've got that incredible stack right here, in fact, I'll
[22:18.240 --> 22:24.400]  have to hit good news last segment of this hour, it's the longest segment anyways.
[22:24.400 --> 22:26.360]  This will take the rest of the segment in the next.
[22:26.360 --> 22:32.400]  Oh, and then Greg Rees has done a lengthy report on the 100 year conspiracy to destroy
[22:32.400 --> 22:35.960]  America, his best work yet, he just keeps getting better and better, it's a lengthy
[22:35.960 --> 22:39.800]  10 minute report, we're going to air that last segment of the next hour, but it is live
[22:39.800 --> 22:49.000]  now, headband.video, so definitely look for that, it ties all the different pieces together
[22:49.000 --> 22:54.760]  and he is truly a game changer, just went live 30 minutes ago, already got 23,000 views,
[22:54.760 --> 23:01.440]  100 years of conspiracy to destroy American freedom, but let's hit the really bad news
[23:01.440 --> 23:07.040]  up front for you, and Mike Adams will be in the third hour talking about this as well,
[23:07.040 --> 23:10.680]  not just the tricom agent just got convicted, the head of the Harvard biology department
[23:10.680 --> 23:21.720]  developing nanotech to be added to vaccines, of course, key domino to fall.
[23:21.720 --> 23:26.080]  Bill Gates is up there bragging and smiling on TV, we have the clip that oh, record deaths
[23:26.080 --> 23:32.080]  are coming, smiling and giggling, that's psychotic murder, can't help it, and all of his surrogates
[23:32.080 --> 23:35.920]  are out doing it, Fauci is reading out the same sheet of paper, so as it comes out of
[23:35.920 --> 23:40.520]  Gates' mouth as he pays all the bills with taxpayer money laundered through him, as soon
[23:40.520 --> 23:46.200]  as that happens, boom, they all start regurgitating it on every channel, he spent billions on
[23:46.200 --> 23:50.560]  buying the media off in the last decade, and tens of billions, again of tax free money
[23:50.560 --> 23:56.040]  in his criminal foundation to buy up all the major health heads of the world, 30 plus
[23:56.040 --> 24:03.840]  nations have gotten wise and kicked his ass out, but you can't ever calculate the bravada
[24:03.840 --> 24:10.200]  or the arrogance, the hubris, the hootspa of somebody like Gates, he just can't help
[24:10.200 --> 24:17.320]  but try to dominate you and rape you with his bio weapon, and so now this destroyer,
[24:17.320 --> 24:29.800]  the destroyer, the Joseph Mingola personified on steroids, Joseph Mingola squared, I mean
[24:29.800 --> 24:36.480]  Joseph Mingola if he was a rock would weigh about a pound in his murders and criminal activity,
[24:36.480 --> 24:41.320]  Bill Gates is the size of a mountain if you quantified his evil, and the actual death
[24:41.320 --> 24:46.440]  he sown and the destruction, and again you can say some of these people are dumb down,
[24:46.440 --> 24:50.040]  they're starving, they'll go ahead and kill them, well hey, he likes it, you understand
[24:50.040 --> 24:57.440]  that, he enjoys his job, and he wants to get the smart people too, he's bad, God doesn't
[24:57.440 --> 25:04.480]  care, so let's continue, 2021 on track to surpass last year as nations deadliest, in
[25:04.480 --> 25:11.320]  fact it's going to be twice as many dead people of COVID mainly vaccinated, see Gates knows
[25:11.320 --> 25:15.160]  you're going to die of ADE, that queue it up, I never played it this week when I went
[25:15.160 --> 25:22.200]  viral again from last year, get the Fauci ready, him telling a national news last year
[25:22.200 --> 25:26.160]  he's worried about antibody dependency enhancement which kills the majority of people that get
[25:26.160 --> 25:31.160]  it from these vaccines, because almost all the cold vaccines they were trying to make,
[25:31.160 --> 25:36.760]  everyone wonder why there wasn't one, because what a cold virus is so common in your body
[25:36.760 --> 25:43.120]  your body starts attacking itself forever, until you die, it's a whole spectrum of things,
[25:43.120 --> 25:52.160]  but they knew what this was going to do, and so now the hospitals are full, full, full
[25:52.160 --> 25:58.280]  in Europe, in the UK, in Australia, in the United States, in Canada, all the places
[25:58.280 --> 26:03.280]  the most injected, the Africans run from it, they've got a very low rate, the lowest rate
[26:03.280 --> 26:07.680]  in the world, because they're not stupid, they've already enjoyed the UN's injections,
[26:07.680 --> 26:11.320]  there it is, him and Zuckerberg, flashback, Fauci admits COVID vaccine could actually
