[00:00.000 --> 00:29.120]  Infowars, tomorrow's news, today.
[17:50.960 --> 17:55.520]  Destroy that brain fog today and secure your bottle of brain force ultra before it is
[17:55.520 --> 18:01.000]  completely sold out at infoorstore.com.
[18:01.000 --> 18:05.000]  Sleepless nights seem to be a lot more common these days with everything that's going
[18:05.000 --> 18:07.840]  on both at home and the world at large.
[18:07.840 --> 18:13.080]  If you're having trouble getting to that deep sleep we could all use more of, our new sleep
[18:13.080 --> 18:17.080]  support formula down and out is just the thing.
[18:17.080 --> 18:21.840]  It's our new faster absorbing liquid formula that is specifically designed to help you
[18:21.840 --> 18:24.600]  get the shut eye you deserve.
[18:24.600 --> 18:29.040]  Supported to improve upon our best selling product knockout with down and out now the
[18:29.040 --> 18:34.680]  herbs and melatonin packed inside are extracted directly into the glycerin solution so the
[18:34.680 --> 18:38.960]  ingredients are already dissolved into the formula before you even take it.
[18:38.960 --> 18:44.160]  One of the other sleep support herbs included is the passion flower which was traditionally
[18:44.160 --> 18:49.880]  used by Native Americans like the Cherokees who used it for its relaxing qualities.
[18:49.880 --> 18:54.160]  Be sure to take this product when you are completely ready for sleep because you will
[18:54.160 --> 18:55.160]  be down and out.
[18:55.160 --> 18:56.160]  Selling out now at infoorstore.com.
[18:56.160 --> 19:01.160]  It's time to show them what a real alpha male looks like with one of our most powerful
[19:01.160 --> 19:05.160]  products ever made, Alpha Power.
[19:05.160 --> 19:09.160]  As you age, your body can lose testosterone over time.
[19:09.160 --> 19:14.160]  With the incredible ingredients in this formula, we can help you beat the test of time and
[19:14.160 --> 19:18.840]  assist in restoring that lost energy and mood that comes with time and age.
[19:18.840 --> 19:23.240]  Alpha Power's incredible ingredients can help you boost your sports performance or enhance
[19:23.240 --> 19:29.120]  your day-to-day life with heat while encouraging hormonal balance, perfect by itself or with
[19:29.120 --> 19:32.920]  super male vitality in the true alpha male path.
[19:32.920 --> 19:37.960]  Alpha Power can help lose performance, help maintain normal testosterone levels, support
[19:37.960 --> 19:39.960]  healthy cholesterol and more.
[19:39.960 --> 19:44.000]  Let Alpha Power help bring you to the peak of your optimal health.
[19:44.000 --> 19:46.520]  Don't fall short on energy and the fight against tyranny.
[19:46.520 --> 19:51.040]  Show the world what a true alpha male looks like today with Alpha Power.
[19:51.040 --> 20:01.040]  Head to infoorstore.com today.
[20:01.040 --> 20:27.320]  Getting a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:27.320 --> 20:29.800]  These are not edited tapes.
[20:29.800 --> 20:32.000]  These are real things that happen.
[20:32.000 --> 20:34.600]  Welcome back to the Alex Jones Show.
[20:34.600 --> 20:46.080]  Pelosi, Biden and many other members of Congress can hardly even form a Senate and make absolutely
[20:46.080 --> 20:51.160]  no sense and then contradict themselves within the same speeches.
[20:51.160 --> 20:58.760]  It would be embarrassing if these people were the spokesperson for a funeral home, though
[20:58.760 --> 21:02.640]  they'd be emblematic of death and decay and collapse.
[21:02.640 --> 21:07.320]  It would be embarrassing if they were a spokesperson at the Rotary Club.
[21:07.320 --> 21:11.640]  It would be embarrassing if they were the principal of a school and were having to give
[21:11.640 --> 21:16.540]  a commencement speech or talk about the commencements that were happening and unable to speak.
[21:16.540 --> 21:22.440]  But no, they are in control of the most powerful country, the most powerful monetary and most
[21:22.440 --> 21:28.880]  powerful weapon system in the world.
[21:28.880 --> 21:34.720]  And they are actively declaring their political opposition to be terrorist.
[21:34.720 --> 21:48.160]  They are actively destroying and demolishing every single bedrock system that made us great
[21:48.160 --> 21:59.360]  and made us successful and made us secure and made us free and empowered and, of course,
[21:59.360 --> 22:00.360]  safe.
[22:00.360 --> 22:05.200]  I mean, I probably, without even trying to look for these, see about 10 of these a day
[22:05.200 --> 22:07.880]  and it's Jared Nadler and just all of them.
[22:07.880 --> 22:12.040]  I mean, it is a freak show.
[22:12.040 --> 22:17.080]  And what's even scarier is they're in that D.C. bubble and these people get driven around
[22:17.080 --> 22:19.920]  in limos and SUVs, private jets.
[22:19.920 --> 22:24.080]  Their butts get wiped literally in some cases.
[22:24.080 --> 22:30.560]  As Biden said, my butt's been wiped, my butt's been wiped because he will get mad and take
[22:30.560 --> 22:31.560]  a dump in his pants.
[22:31.560 --> 22:34.800]  I've talked to the Secret Service and others that confirmed it.
[22:34.800 --> 22:35.800]  It's not made up.
[22:35.800 --> 22:41.680]  They had to carry multiple changes of clothes for him because he is incontinent.
[22:41.680 --> 22:45.680]  And that happens.
[22:45.680 --> 22:47.000]  We're not putting him down for that.
[22:47.000 --> 22:56.120]  It's his crimes that matter, but we have a president that shits all over himself.
[22:56.120 --> 23:04.160]  So here's Pelosi, who really should be auditioning for the Crip Keeper, no makeup needed.
[23:04.160 --> 23:08.160]  And here she is, not a word of what she says makes any sense.
[23:08.160 --> 23:15.680]  I watched this twice last night, laying in bed on an iPad, and I could not make out what
[23:15.680 --> 23:18.120]  in the world she was talking about.
[23:18.120 --> 23:21.880]  In fact, some of the words she was saying, I looked them up, they don't exist.
[23:21.880 --> 23:23.880]  Because I like words.
[23:23.880 --> 23:24.880]  I hear words all the time.
[23:24.880 --> 23:25.880]  I don't know.
[23:25.880 --> 23:26.880]  I go look them up.
[23:26.880 --> 23:27.880]  Kind of a word Smith guy.
[23:27.880 --> 23:28.880]  I really like them.
[23:28.880 --> 23:29.880]  I think you like them too.
[23:29.880 --> 23:31.200]  We all like them.
[23:31.200 --> 23:33.080]  But I'm like, what was that a word?
[23:33.080 --> 23:35.400]  Did I back it up and write it down and go look it up?
[23:35.400 --> 23:37.800]  No, they're not a word.
[23:37.800 --> 23:39.400]  He's now inventing words.
[23:39.400 --> 23:41.440]  They don't just not make sense.
[23:41.440 --> 23:43.440]  They're not just jumbled.
[23:43.440 --> 23:44.760]  They're not just incoherent.
[23:44.760 --> 23:46.280]  They're not even real words.
[23:46.280 --> 23:47.960]  Here it is for yourself.
[23:47.960 --> 23:52.120]  But they know that we can't go there.
[23:52.120 --> 23:59.800]  Putin is trying to bake the trap so that we go in, and that could be the beginning of
[23:59.800 --> 24:01.400]  World War III.
[24:01.400 --> 24:07.680]  Putin told the irresponsible using weapons that are not allowed under the Geneva Convention.
[24:07.680 --> 24:13.720]  Putin who threatens use of chemical weapons, nuclear and the rest.
[24:13.720 --> 24:15.320]  So they know that we can't.
[24:15.320 --> 24:16.320]  But it's the ask.
[24:16.320 --> 24:26.520]  Now, he was this morning more, if we can't have a no fly zone, let us have our own.
[24:26.520 --> 24:28.480]  And we need the airplanes to come in.
[24:28.480 --> 24:31.480]  Was he going to test out in the middle of the night?
[24:31.480 --> 24:33.080]  No, no, no, no.
[24:33.080 --> 24:43.680]  This morning he was less on the ask for the policy, more on let us do it, help us get
[24:43.680 --> 24:44.680]  the planes.
[24:44.680 --> 24:49.840]  But also, there is a school of thought that thinks the anti-aircraft missiles and the
[24:49.840 --> 24:52.280]  rest are a very important way.
[24:52.280 --> 25:00.480]  Myself, when I see those tanks at 40 miles of tanks, I'd like to take out those tanks.
[25:00.480 --> 25:10.400]  I mean, I think that them having more planes might be useful, but I'm not a military strategist.
[25:10.400 --> 25:12.960]  We hope that we will be able to get to a place.
[25:12.960 --> 25:13.960]  I hope.
[25:13.960 --> 25:19.280]  You asked me how I hope that we can get to a place where the MiGs, which are the kinds
[25:19.280 --> 25:27.040]  of planes they've been trained on, can go to Ukraine at 16, especially if we have an
[25:27.040 --> 25:30.680]  excess of them, can backfill for Poland.
[25:30.680 --> 25:32.360]  Okay, and the crew is great.
[25:32.360 --> 25:34.280]  I didn't want to view all these clips beforehand.
[25:34.280 --> 25:36.320]  I sent a bunch yesterday and today.
[25:36.320 --> 25:37.920]  That's a little more coherent one, though.
[25:37.920 --> 25:42.160]  She's lying a bunch and calling for World War Three and how she wants to start a bigger
[25:42.160 --> 25:44.840]  war with the Russians and some babbling.
[25:44.840 --> 25:48.120]  There's one I've got to look at my phone that I sent last night, where she's talking about
[25:48.120 --> 25:52.320]  the Republicans and spending packages, and it just makes no sense.
[25:52.320 --> 25:54.920]  It's a complete gibbering jabble.
[25:54.920 --> 26:01.480]  So I'll find that, and we'll have that for you coming up, but seeing Biden say that Russia
[26:01.480 --> 26:08.120]  has attacked Russia, seeing Biden say that Iran attacked Ukraine, remember that?
[26:08.120 --> 26:11.480]  That was in the State of the Union, both of those.
[26:11.480 --> 26:17.440]  And it's just emblematic, and it's really frightening that these people are this out
[26:17.440 --> 26:19.560]  of their minds, but again, they're not really running things.
[26:19.560 --> 26:24.600]  There are powerful, corrupt bureaucracies behind them that are running things, but then these
[26:24.600 --> 26:29.480]  puppets will get the blame, and that's why the Klaus Schwab's and the Bill Gates's
[26:29.480 --> 26:34.880]  of the world, who have even more powerful people behind them, are able to get away with
[26:34.880 --> 26:35.880]  all of this.
[26:35.880 --> 26:41.240]  And we have so much news, biggest developments yet on the Russia situation, really what's
[26:41.240 --> 26:43.800]  going on, and what we think is going to unfold from that.
[26:43.800 --> 26:47.120]  We'll be getting to that after our special guest leaves us.
[26:47.120 --> 26:50.360]  We also have a bunch of breaking pedophile news.
[26:50.360 --> 26:56.280]  Disney employees, among 100-day arrested in Florida, human trafficking sting, and that
[26:56.280 --> 27:00.480]  ties into Oregon Top Children's Hospital, teaches young boys to tuck their genitals
[27:00.480 --> 27:06.600]  and directs kids to a toy shop at the porn shop, and teaches children as young as five
[27:06.600 --> 27:11.480]  years of age how to do some really horrible stuff.
[27:11.480 --> 27:16.000]  Polls, 66% of Democrats believe changing one's biological sex is possible.
[27:16.000 --> 27:19.600]  They probably also believe in the tooth fairy.
[27:19.600 --> 27:24.320]  So that is all coming up here today as well.
[27:24.320 --> 27:29.560]  You can change someone's sex in utero with chemicals, but it doesn't create a classic
[27:29.560 --> 27:31.760]  male or female flip.
[27:31.760 --> 27:37.000]  It creates a mutant, and a lot of times creates a hermaphroditic individual who we do not
[27:37.000 --> 27:39.680]  hate and who is not bad.
[27:39.680 --> 27:45.240]  But this is a process of mutating men and women and creating mutants, and that's the
[27:45.240 --> 27:46.240]  New World Order plan.
[27:46.240 --> 27:50.360]  And then the young Turks make jokes and say, what's wrong with gay frogs?
[27:50.360 --> 27:51.360]  What's wrong if they're all gay?
[27:51.360 --> 27:54.200]  Well, they go extinct, dummy.
[27:54.200 --> 27:58.560]  And also the young Turks, it doesn't really matter, and I think I forgot to send this
[27:58.560 --> 28:01.280]  to the crew because I didn't see it on the list.
[28:01.280 --> 28:04.120]  But I think I'm going to play it because it's so incredible.
[28:04.120 --> 28:12.120]  They play an edited tape with like two and three second cuts with me saying, I support
[28:12.120 --> 28:14.320]  Russia invading and I support Putin.
[28:14.320 --> 28:17.280]  They'll probably take what I just said there and take that out of context.
[28:17.280 --> 28:22.280]  I mean, this is next level fraud.
[28:22.280 --> 28:25.480]  But I guess they say the first casualty of war is the truth.
[28:25.480 --> 28:26.920]  Everyone knows I'm against the war.
[28:26.920 --> 28:29.960]  I've shown the Ukrainian side, the Russian side.
[28:29.960 --> 28:34.000]  I pointed out what the great reset globalists like what's happening so we can get full spectrum
[28:34.000 --> 28:35.000]  analysis.
