[00:00.000 --> 00:10.000]  Big Brother, mainstream media, government cover-ups.
[10:38.320 --> 11:00.320]  It is the final revolution of the globalist to talk about against humanity itself, against the nation state, against the individual, against every institution by the globalist, against property rights, the family, everything.
[11:00.320 --> 11:12.320]  Free speech, all of it on fire right now. What do I speak of? And we're going to play the video in its entirety and I'm going to be stopping it and making comments.
[11:12.320 --> 11:22.320]  But here is the headline, Panetta, International Permission for War, Trump's Congressional Permission for Military Actions.
[11:22.320 --> 11:34.320]  Now, that's the headline that the video of Defense Secretary Panetta in Congressional testimony with Dempsey and others said.
[11:34.320 --> 11:44.320]  But it's worse than that. I mean, that's a quote. But they went on to say Congress isn't even in the loop.
[11:44.320 --> 11:52.320]  And the senators begin to breathe heavy and actually flush red in shock.
[11:52.320 --> 12:04.320]  And Senator Sessions starts saying I'm actually losing my breath here.
[12:04.320 --> 12:12.320]  I'm breathless because here are the generals, the Joint Chiefs of Staff and others all behind the Secretary of Defense.
[12:12.320 --> 12:24.320]  And while they're saying this to the Armed Services Committee, they're bosses.
[12:24.320 --> 12:31.320]  They all have a belligerent attitude.
[12:31.320 --> 12:45.320]  And Panetta over and over again, because I watched the compilation and then went to C-SPAN and actually found the entire hearing and sat there for an hour watching and it's even worse than the compilation shows.
[12:45.320 --> 12:49.320]  Now, I knew they were already doing this.
[12:49.320 --> 12:56.320]  And I'm going to break down if you're a new listener why this is the biggest deal ever.
[12:56.320 --> 13:13.320]  I already knew they were doing this, but to have them get before Congress that passes the laws and controls the purse string and declares war and that commissions officers, the Congress is the boss of the military.
[13:13.320 --> 13:34.320]  And the Congress then hands a bill of war with direct orders to the top general only in a time of war declared by them and then he becomes the commander in chief only during that prescribed piece of legislation and that mission.
[13:34.320 --> 13:50.320]  Because you don't want the president being able to become a dictator and declare war on their own as we've seen thousands of times in history, hundreds and hundreds of times in the last 200 years in Latin America alone, sometimes three or four times a year per country.
[13:50.320 --> 13:58.320]  Different generals declare themselves El Jefe, the chief, the boss, El Presidente, leader for life.
[13:58.320 --> 14:08.320]  Presidents, prime ministers, Roman senators constantly would declare themselves military dictator.
[14:08.320 --> 14:16.320]  But this goes one further on this day that lives in infamy.
[14:16.320 --> 14:35.320]  Today is Thursday, March 8, 2012, but as they said the times of Caesar beware the Ides of March, let the day of Wednesday, March 7, 2012 be a day that lives in infamy.
[14:35.320 --> 14:46.320]  Just as last year there was another date that I said was a major milestone when Obama put out a public letter from the White House and said, I don't need anything from Congress.
[14:46.320 --> 14:48.320]  Congress has no authority over war.
[14:48.320 --> 14:54.320]  Read the letter, we link to it in our article that we've written, Paul Watson's written on the subject.
[14:54.320 --> 15:01.320]  And he says, I do this through the authority of the UN and for the credibility of the UN.
[15:01.320 --> 15:26.320]  So it's precedent and so in an act of brazen precedent, the Secretary of Defense approved and confirmed by Congress, funded by Congress, came before the Senate and told them you are not in the equation.
[15:26.320 --> 15:35.320]  And they'd say, but the Congress is over war powers. That's the Constitution and the military brass and Panetta said no.
[15:35.320 --> 15:45.320]  The United Nations and NATO and foreign bodies and the senators are all looking at them because they all know this has already happened, but now it's being openly spoken.
[15:45.320 --> 15:56.320]  Now the world is being told, you're a joke Senate.
[15:56.320 --> 16:05.320]  Suddenly all over the United States, their regular army and Marine Corps checkpoints run by TSA on the streets, they call them TSA inspectors.
[16:05.320 --> 16:17.320]  Oh, the TSA inspectors are coming with the army, just feds completely out of their jurisdiction, engaging in a slow motion martial law rollout to acclimate everyone.
[16:17.320 --> 16:27.320]  And now, not as at the Kites Festival, but at other events now, the Army and National Guard and State Guard are at the events, searching and directing people.
[16:27.320 --> 16:38.320]  Where I live now, two weeks ago it was Army and TSA in Dallas. Now it's in Austin and it's in your town. This is it.
[16:38.320 --> 17:06.320]  Now let me explain why this is beyond Julius Caesar crossing the Rubicon on January 10th, 49 BC, leading one legion, legio, the 8th of Gemini, Julius Caesar, General Julius Caesar crossed the Rubicon River.
[17:06.320 --> 17:30.320]  The boundary between the Gaul province and the main province of Rome, Italy. To the north and Italy proper to the south, a legally prescribed action forbidden to any army leading general.
[17:30.320 --> 17:42.320]  It was designed, and the prohibition was set in place, as the greatest law in Rome to protect the Roman Republic from a coup d'état, internal military threat.
[17:42.320 --> 17:57.320]  Thus Caesar's military action began a civil war. This act of war on the Roman Republic by Julius Caesar led to widespread approval amongst the Roman civilians who believed him to be a hero.
[17:57.320 --> 18:10.320]  The historical records differ about which decisive comment Caesar made on crossing the Rubicon.
[18:10.320 --> 18:32.320]  But the most historically referenced is the die is cast, because he was committing himself at that point now. Was he an enemy of Rome? He believed he wasn't. He wasn't working for a foreign power, but he was killed for it in the Senate.
[18:32.320 --> 18:43.320]  But that idea of having a king, a Caesar, began to degenerate the empire, because if you don't have basic law you have nothing and corruption set in.
[18:43.320 --> 19:01.320]  This is far worse what we face because the generals didn't announce that the president had the power, which is on its face a total fraud and well known to anyone who's read the Constitution or swore an oath to it like these officers have.
[19:01.320 --> 19:11.320]  It's the first thing you're taught in ROTC, first thing you're taught in officer training, first thing you're taught in the military, first thing in your handbook is the chain of command.
[19:11.320 --> 19:21.320]  They know that. They know it's Congress controlled by the American people and the Constitution Bill of Rights Declaration of Independence. Let me state it clearly.
[19:21.320 --> 19:31.320]  This is beyond treason. This is invasion. This is war against America. I'm just reading to you from Encyclopedia Britannica.
[19:31.320 --> 19:49.320]  Caesar's Act was an act of war against the Roman Republic. This is beyond that because Obama and his cohorts openly worked for foreign mega central banks and corporations who have created this international body to cede domestic power to themselves.
[19:49.320 --> 19:59.320]  This is a international corporate coup d'etat against America and all of these people pushing this should be arrested today.
[20:19.320 --> 20:35.320]  This has been incredible. 37 pounds in two months. Our bodies are amazing and God gave us an incredible gift. But if our body doesn't have the tools it needs, all of the vitamins, all of the minerals and the other key essential trace elements, we're not going to be healthy.
[20:35.320 --> 20:48.320]  Folks, this isn't hype. I only bring to my listeners products that I've tried myself and I truly believe in. And the amazing supplements available at infowarsteam.com have certainly delivered my life. I hope you'll give them a try.
[20:48.320 --> 21:00.320]  Go to infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete Multivitamin Mineral Complex Dietary Supplement. That's infowarsteam.com.
[21:18.320 --> 21:29.320]  This is one of the most powerful black purification elements that purify water by removing chlorine, pathogenic bacteria, cyst and parasites to non detectable levels and remove harmful chemicals such as herbicides and pesticides.
[21:29.320 --> 21:37.320]  Order the Berkey light system today complete with two black Berkey elements for only $231 and the Berkey guy will ship your order free of charge.
[21:37.320 --> 21:51.320]  With the purchase of a Berkey light, the Berkey guy is also offering a set of fluoride and arsenic filters for only $39.99. That's over 30% off the retail price. Call the Berkey guy at 1-877-886-3653.
[21:51.320 --> 22:00.320]  That's 1-877-886-3653 or order online at goberkey.com. That's goberkey.com today.
[22:00.320 --> 22:08.320]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[22:08.320 --> 22:20.320]  Micro plant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria and parasites. Plus it cleans and purifies the blood, lungs, stomach and colon.
[22:20.320 --> 22:29.320]  Keep your body clean with micro plant powder. Visit us at HempUSA.org or call 908-6912608 today.
[22:29.320 --> 22:35.320]  Hi, this is Ted Anderson. Have you ever wondered why banks, stockbrokers and investment advisors won't talk about gold IRAs?
[22:35.320 --> 22:41.320]  They've been available since 1986 yet the financial industry won't recognize the value of gold for your retirement.
[22:41.320 --> 22:49.320]  Gold is outperformed paper investments yet no word about IRAs. If you would like to have gold for your retirement, call 800-686-2237.
[22:49.320 --> 22:59.320]  Don't get left behind by rising inflation and low returns. Call 800-686-2237. Secure your future and call 1-800-686-2237.
[23:20.320 --> 23:31.320]  Now the sale items. Right now through March 9th, save 32% on freeze-dried chicken breasts, $140 on a year's supply of basics, plus save on the best-tasting instant non-fat dry milk and heirloom garden seeds.
[23:31.320 --> 23:41.320]  All of this and more, all at BePrepared.com. Plus order $75 or more and get a free $25 gift card by using promo code Genesis35 at checkout at BePrepared.com.
[23:41.320 --> 23:50.320]  Limit one per customer. This sale ends tomorrow. Call 800-222-9596 and experience exceptional customer service and our low price guarantee.
[23:50.320 --> 24:13.320]  That's 800-222-9596. Hurry, sale ends tomorrow. The choice is clear. Be unprepared or BePrepared.com.
[24:13.320 --> 24:25.320]  Okay. Again, I want to be very, very clear here with everyone who is listening to us on the radio across the United States and worldwide.
[24:25.320 --> 24:31.320]  Everyone watching us at infowarsnews.com.
[24:31.320 --> 24:47.320]  I am giving you 100% common law back to Rome over 2200 years, common law in England, common law here in the US, the Declaration of Independence Constitution, all of it.
[24:47.320 --> 25:00.320]  I'm going to play these clips coming up in the next segment. When you have the Joint Chiefs of Staff Chairman, the Secretary of Defense before the Senate, and they're saying, hey,
[25:00.320 --> 25:10.320]  you haven't come to us to launch the Libya war. You haven't come to us to launch these new operations in Syria.
[25:10.320 --> 25:17.320]  If you want to launch these wars, you've got to come to us. And by the way, the Congress wants these wars, these proxy wars.
[25:17.320 --> 25:30.320]  But you've got to get authority from us. And the Secretary of Defense, the Chairman of the Joint Chiefs of Staff talking to their bosses, the Congress that control the purse and the war powers.
[25:30.320 --> 25:40.320]  Tell them no. We get it from the President who gets it from international bodies. And they say the UN NATO.
[25:40.320 --> 25:48.320]  Now, see, the same things happen in Europe. If you look at Europe, they're telling them the 25 member states of the EU can't get out of the Europe.
[25:48.320 --> 25:58.320]  And that private megabanks are now appointing the Prime Ministers and Presidents and raising taxes and cutting benefits to pay off debts created by the bankers.
[25:58.320 --> 26:07.320]  And so it's in Forbes, it's in the Economist, it's in the Financial Times. Oh, the technocrats aren't elected and they're setting up a global private corporate government they know best.
[26:07.320 --> 26:20.320]  Open world government out in the open. And it's the same private groups. Those countries over time have had globalist agents put in who've signed more and more authority over to these NATO bodies.
[26:20.320 --> 26:32.320]  IMF, World Bank, OECD, all these groups. And now those groups are saying, okay, you no longer as a country have any authority. Europe is being told this and you can't get out.
[26:32.320 --> 26:40.320]  That's all fraud. It's all been done by fraud. So they're dissolving the nation states and transferring these corporate bodies.
[26:40.320 --> 26:48.320]  I mean, imagine these senators who are haughty and full of themselves on so many fronts, but it's the separation of powers as the founders did.
[26:48.320 --> 26:58.320]  They separated the power so you couldn't get a dictator. And so somebody tried to become one. Other powerful people aren't going to want to have their power taken, even if they're immoral.
[26:58.320 --> 27:07.320]  There's very few moral up there like Ron Paul. Kucinich had a warped value system, but was a moral guy who believed in what he was doing.
[27:07.320 --> 27:16.320]  He's been removed. He just lost. He, of course, was leading 10 Congress people suing Obama over the illegal Libya war.
[27:16.320 --> 27:24.320]  Congress sent him letters and said, you got to at least get authorization, forget award declaration. They said, no, I got the UN giving me authority.
[27:24.320 --> 27:34.320]  So this isn't like Julius Caesar crossing the Rubicon and saying, I'll do whatever I want 2000 plus years ago, 2050 something years ago.
[27:34.320 --> 27:45.320]  This is worse. This is Obama financed by the big mega banks by foreign interest. You see, it isn't really new to have foreign corporate interest take over your country.
[27:45.320 --> 27:57.320]  The British East India, the Dutch East India company ran entire areas of the Pacific, entire areas of Asia, China, India, corporations did their own militaries.
[27:57.320 --> 28:09.320]  In fact, it's the, it is the model that came out of Italy from its nation states into England 500 years ago.
[28:09.320 --> 28:19.320]  It is the black nobility model and British troops and others would be landed to serve these private corporations.
[28:19.320 --> 28:30.320]  And that's what the new world order is. That's what Cecil Rhodes said it was, wrote books on it. That's what futurist, he wrote more nonfiction than he did fiction.
[28:30.320 --> 28:40.320]  HD Wells wrote about this is a global corporate socialist combine run by the ultra rich to shut down free market for everybody else, but them.
[28:40.320 --> 28:46.320]  And laws and bureaucracy to shut everybody down, but them, they're all exempt.
[28:46.320 --> 28:53.320]  And so we now have the spectacle of the Senate and the House, the Congress being told, you don't matter.
[28:53.320 --> 29:00.320]  And they're like, yeah, we do. We, the Constitution, you swear an oath to that.
[29:00.320 --> 29:04.320]  And it says the Congress is in charge and they go, no, you're not. And then it goes, no, you're not.
[29:04.320 --> 29:10.320]  And you watch the generals, they're getting off on it. Their body language is, you bet, we're in charge.
[29:10.320 --> 29:15.320]  Folks, this is exactly what happens in Guatemala or Nigeria.
[29:15.320 --> 29:23.320]  I mean, it's here. And it totally freaked the Senate out. There's multiple senators and House members breaking news.
[29:23.320 --> 29:30.320]  Representative Jones puts Obama on notice. Representative Walter Jones, Republican North Carolina, introduced.
[29:30.320 --> 29:39.320]  Eight concurrent resolution 107, which calls on the House and the Senate concurring to the following to put the president on notice of articles of impeachment,
[29:39.320 --> 29:49.320]  for violation of the Constitution and treachery against the Republic. This is, this is not rhetoric. This is an act of war against America.
[29:49.320 --> 30:10.320]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[30:20.320 --> 30:30.320]  They call it a survival seed bank and it can produce an endless supply of nutrient dense food for you and your family.
[30:30.320 --> 30:38.320]  And here's the best part. These seeds have not been genetically modified in any way and you actually get enough seeds to plant a full acre crisis garden.
[30:38.320 --> 30:48.320]  So visit them today at survivalseedbank.com. That's survivalseedbank.com or give them a call at 877-327-0365.
[30:48.320 --> 30:59.320]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item. This is Alex Jones for survivalseedbank.com.
[30:59.320 --> 31:07.320]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions,
[31:07.320 --> 31:15.320]  yet many are unaware of the entire function of the Silver Lungs system and how it has been designed to deliver your silver solutions anywhere in or on the body.
[31:15.320 --> 31:20.320]  My name is Mario Safaldi and I'm the developer of the Silver Lungs Generator.
[31:20.320 --> 31:25.320]  Not only does the Silver Lungs system produce endless colloidal and ionic silver solutions,
[31:25.320 --> 31:33.320]  it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[31:33.320 --> 31:41.320]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[31:41.320 --> 31:51.320]  Be sure to watch our new 7-minute video tour of the Silver Lungs system at www.silverlungs.com to learn more about how the Silver Lungs system works.
[31:51.320 --> 32:20.320]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[32:21.320 --> 32:27.320]  Our affordable best food is saving you up to 50% compared to other poor quality food companies.
[32:27.320 --> 32:35.320]  The new Alex Jones Quick Fixed Family Pack save you so much money, the savings from eating this food will actually help you pay your other bills.
[32:35.320 --> 32:43.320]  No matter what effect the mid-east crisis or the crashing economy have, you'll have food as delicious tonight as 25 years from now.
[32:43.320 --> 32:48.320]  Order now for 50% savings and free shipping on these affordable family packs.
[32:48.320 --> 32:53.320]  Call 800-409-5633 or eFoodsDirect.com slash Alex.
[32:53.320 --> 33:19.320]  Call 800-409-5633 or eFoodsDirect.com slash Alex.
[33:23.320 --> 33:34.320]  This is an extremely grave time that we're in right now.
[33:34.320 --> 33:49.320]  I am begging you to listen to me carefully because I'm going to have Paul Watson put out another article in the next hour or two on this subject with congressional phone numbers.
[33:49.320 --> 33:55.320]  We have to have a plan of action. You know, when it comes to saying call Congress, tell them get rid of the TSA.
[33:55.320 --> 34:04.320]  When enough Congress people get harassed by TSA, they are having hearings and legislation to point out that they cannot engage in law enforcement activities.
[34:04.320 --> 34:08.320]  They're not bonded sworn officers that they've got to stay within the Constitution.
[34:08.320 --> 34:18.320]  It takes time, but you can force something on Congress when there's enough pressure and when it's morally and defensible.
[34:18.320 --> 34:23.320]  And I could use a lot of other examples, but on this subject, Congress gets it.
[34:23.320 --> 34:31.320]  Congress knows that they are the largest, most diverse body representing the states, the House and the Senate.
[34:31.320 --> 34:42.320]  A lot of them are corrupt, a lot of them are bad, but they understand that when the military comes before them, they've always been the bosses in the chain of command.
[34:42.320 --> 34:51.320]  The Joint Chiefs of Staff, the Chairman, all they say, yes, sir, they all, you know, the Secretary of Defense would never.
[34:51.320 --> 35:04.320]  This would be the equivalent, I hate to use gross analogies, of going up to a mega church in front of 5,000 people and pulling your pants down and defecating in front of the altar.
[35:04.320 --> 35:09.320]  I hate to use a gross analogy, but that's what this, I mean, this is so over the top.
[35:09.320 --> 35:15.320]  This is so 100% treason, but beyond treason.
[35:15.320 --> 35:21.320]  This is treachery, this is invasion, this is war against the Republic.
[35:21.320 --> 35:35.320]  I was just reading to you from the Encyclopedia Britannica on Roman law and the 49 BC crossing in the Rubicon by Julius Caesar, which was an act of war against the Roman Republic and ended up destroying it.
[35:35.320 --> 35:40.320]  And he was a popular super general.
[35:40.320 --> 35:42.320]  This is beyond that.
[35:42.320 --> 35:56.320]  This is a group of financial interests that have gotten control of the presidency, gotten control of most of the Governorships, gotten control of many House and Senate members, gotten control, gotten the government to shine on to their 1.5-quadrillion,
[35:56.320 --> 36:05.320]  in fraudulent paper derivatives they created in the last 12, 13 years, since 1999, Glass-Steagall being removed.
[36:05.320 --> 36:07.320]  So we're already in economic fraud.
[36:07.320 --> 36:11.320]  We're already in economic bondage.
[36:11.320 --> 36:15.320]  And these global banks openly fund a Gen. 21 in a post-industrial world.
[36:15.320 --> 36:22.320]  They openly fund the shutdown of the U.S. and tax incentives to move what's left of industry and business offshore.
[36:22.320 --> 36:29.320]  And to raise our taxes while lowering them in zones they control 100% like Communist China.
[36:29.320 --> 36:43.320]  By the way, I've got an article here about China's parliament unveils dissonant detention powers, secret arrest, secret detention, modeled after the NDAA, and it's being decried by Reuters and international groups.
[36:43.320 --> 36:46.320]  But see, there's no moral high ground anymore.
[36:46.320 --> 37:08.320]  America, once the image of liberty and freedom, the example, not perfect, but still the best there was, is now the example in obesity, and cancer, and porn, and death, and illiteracy, and evil, and war, and torture, and secret arrest, and every form of degeneracy you can imagine.
[37:08.320 --> 37:13.320]  Now, continuing here.
[37:13.320 --> 37:17.320]  This is the gauntlet being thrown down. What is the gauntlet?
[37:17.320 --> 37:33.320]  If you go back thousands of years, even to the beginnings of the Byzantine Empire, and then you go through what's Spain and Portugal today and other areas, many times your armies, your city-states, wouldn't want to kill each other,
[37:33.320 --> 37:45.320]  because that would make you internally weak, say in the case, in the true story of El Cid, great film based on real history, suggest everyone watches it with Charlton Heston, and the Moors are invading.
[37:45.320 --> 37:52.320]  And at that weak point, one of the other city-states in Spain, what Spain today comes in, and says, you will give us this city.
[37:52.320 --> 37:56.320]  And the king says, ancestrally, we've had this city for hundreds of years.
[37:56.320 --> 38:02.320]  And he says, fine, I will meet you with our armies on the field of battle here.
[38:02.320 --> 38:05.320]  And the king says, let us not do this while our enemies are invading.
[38:05.320 --> 38:08.320]  I know you've done this thinking, I'll just get into you right now.
[38:08.320 --> 38:14.320]  Let it be decided by champion.
[38:14.320 --> 38:25.320]  And very well, take your glove off, throw it down, boom, the challenge is on, and it cannot be refused.
[38:25.320 --> 38:34.320]  Now, let me tell you what the brass did, lined up behind Panetta, watching this video, it's up at infowars.com in our articles on this subject.
[38:34.320 --> 38:42.320]  They took the gauntlet, and they just threw it down in front of Congress.
[38:42.320 --> 38:54.320]  And I watched over and over again, the body language of those generals, they had slit eyes like wolves staring at those senators with total contempt.
[38:54.320 --> 39:03.320]  And Panetta sat there in a very friendly but mafioso way, just going, no.
[39:03.320 --> 39:10.320]  They'd say, but Congress, officers are commissioned by Congress, we hold the purse, we hold the war powers, it's the Constitution.
[39:10.320 --> 39:13.320]  And Panetta says, no, you in a NATO.
[39:13.320 --> 39:17.320]  And the senators are like, what?
[39:17.320 --> 39:22.320]  But see what happened last year.
[39:22.320 --> 39:26.320]  When Obama said, I'm launching this war against Libya, but it's not a war.
[39:26.320 --> 39:28.320]  They said, but you got to get congressional authorization.
[39:28.320 --> 39:30.320]  He said, no, I don't need it.
[39:30.320 --> 39:32.320]  I get it from the UN.
[39:32.320 --> 39:42.320]  He didn't say the president can do this because the president can't.
[39:42.320 --> 39:47.320]  He said, I can do it because the UN gives me the authority.
[39:47.320 --> 39:54.320]  Paul Watson's article at infowars.com, the most important article we've ever put out.
[39:54.320 --> 39:57.320]  And we're going to have more on this subject.
[39:57.320 --> 40:03.320]  Has the links to the White House press releases where he says, I do this for the credibility of the UN.
[40:03.320 --> 40:08.320]  He does this as a lawyer, as a constitutional lawyer, to say there is no constitution.
[40:08.320 --> 40:17.320]  The UN commands the American president who created the UN, Rockefeller Carnegie Foundation, writer in the U.S., the Pentagon, intimately involved.
[40:17.320 --> 40:20.320]  Not for America even, as some tool of control.
[40:20.320 --> 40:22.320]  That'd be bad enough.
[40:22.320 --> 40:30.320]  But as a thing to transfer the powers of the Republican to and then incrementally build it out and train everybody to accept it.
[40:30.320 --> 40:37.320]  And now they're to the point, they've got blackmail files on all these senators and House members, hit teams ready to kill those they don't control,
[40:37.320 --> 40:39.320]  that they don't have dirt on.
[40:39.320 --> 40:47.320]  And they walk in there and they say, we're going to launch a war in Syria and it doesn't matter what you say or do.
[40:47.320 --> 40:50.320]  And the senators are like, just like they were eight, nine months ago in Libya.
[40:50.320 --> 40:52.320]  They're like, well, we'd like to authorize it.
[40:52.320 --> 40:55.320]  You know, we're military industrial complex funded.
[40:55.320 --> 40:56.320]  We're all for doing this.
[40:56.320 --> 40:58.320]  That's just you got to get authority from us.
[40:58.320 --> 40:59.320]  And they go, no, we don't.
[40:59.320 --> 41:04.320]  We get it from the UN and NATO.
[41:04.320 --> 41:08.320]  And the senators are like, but that's, that's unconstitutional.
[41:08.320 --> 41:10.320]  It's not just unconstitutional.
[41:10.320 --> 41:23.320]  It's treason and treachery and a dictatorial Caesar asked power grab directly out of a textbook, directly out of episode three Star Wars when the when,
[41:23.320 --> 41:29.320]  which is based on the Roman Senate from history when Emperor Palpatine takes over and they come to arresting.
[41:29.320 --> 41:34.320]  They say, you're, you're taking on all the powers of the Senate as a dictator, you're under arrest.
