[00:00:01.343 --> 00:00:01.943]  We've got it.
[00:08:43.871 --> 00:08:51.234]  Journalists traveled to Ilhan Omar's beautiful Somalia to challenge stereotypes and prove the country was beautiful, only to end up being killed by terrorists.
[00:08:51.234 --> 00:09:03.039]  Before President Trump's tweet storm, in which he encouraged Omar to go back and fix her own country, Somalian-Canadian journalist Houdon Nalewin was trying to do precisely that.
[00:09:03.039 --> 00:09:08.501]  She returned to the country of her birth to tell uplifting stories about Somalia, according to the Washington Post.
[00:09:08.501 --> 00:09:13.563]  The journalist became well-known for her relentlessly positive tweets about Somalia.
[00:09:18.371 --> 00:09:21.093]  But she was killed.
[00:09:21.093 --> 00:09:27.456]  She wanted people to know the beauty of the place and she was killed after being back for a week.
[00:09:27.456 --> 00:09:36.642]  Blown up and killed by machine gun fire at the only working hotel in the country that had not been bombed.
[00:09:36.642 --> 00:09:39.463]  Yes, they don't have electricity in most areas.
[00:09:39.463 --> 00:09:41.024]  They don't have running water.
[00:09:41.024 --> 00:09:41.565]  They have nothing.
[00:09:42.844 --> 00:09:54.790]  But I can play you clips, it's like something Somalis do in Minnesota particularly, where they always say, we renounce America, we don't want to be here, we don't like your laws, we want Sharia law.
[00:09:54.790 --> 00:09:57.211]  You want me to play all that for you?
[00:09:57.211 --> 00:10:01.433]  Or all her arrogant statements about some people did something on 9-11.
[00:10:01.433 --> 00:10:04.374]  So I'm not going to make a statement.
[00:10:04.374 --> 00:10:10.938]  And all the other things that she said with just venom, she goes, I hate
[00:10:12.031 --> 00:10:15.213]  How they come and they talk about America.
[00:10:15.213 --> 00:10:20.895]  She hates, she's full of pride, full of arrogance of her slaver past.
[00:10:20.895 --> 00:10:24.157]  She's an Arab.
[00:10:24.157 --> 00:10:33.221]  Somalia, the Horn of Africa, was the distribution point of black slaves for over a thousand years.
[00:10:33.221 --> 00:10:37.263]  There was not a market in black slaves in the Roman system.
[00:10:40.495 --> 00:10:55.724]  They wanted Germans, and they wanted Gauls, and they wanted Visigoths, Austriagoths, and people from Albion.
[00:10:55.724 --> 00:10:57.886]  Those were the slaves.
[00:10:57.886 --> 00:11:01.148]  England, France, Germany, Austria, Switzerland today.
[00:11:04.574 --> 00:11:08.075]  Rich Africans bought white slaves.
[00:11:08.075 --> 00:11:15.418]  Europeans did not have black slaves until the Arabs taught them.
[00:11:15.418 --> 00:11:21.720]  And then it's the perfect thing to have someone with all her fake skin and, hello, I am Elon.
[00:11:21.720 --> 00:11:25.442]  I help the black people.
[00:11:25.442 --> 00:11:28.463]  And she's, again, one of the Arab ruling class.
[00:11:28.463 --> 00:11:33.605]  In Somalia, white people like her with white skin are the rulers.
[00:11:35.216 --> 00:11:37.518]  They are the leaders.
[00:11:37.518 --> 00:11:39.879]  They are the royalty.
[00:11:39.879 --> 00:11:44.202]  And just like royalty is always inbred and mentally ill, look at British royalty.
[00:11:44.202 --> 00:11:45.303]  Look at this reporter.
[00:11:45.303 --> 00:11:48.405]  Looks just like Ilhan, the reporter that died.
[00:11:48.405 --> 00:11:51.087]  It's because they come from the ruling caste.
[00:11:51.087 --> 00:11:59.513]  You go to Somalia, there are castles on every little hill at the ports with huge dungeons where they held the black people.
[00:12:03.783 --> 00:12:05.924]  Cute, so cute.
[00:12:05.924 --> 00:12:13.789]  Somalia was the world capital of the Arab slave trade.
[00:12:13.789 --> 00:12:25.015]  And in Somalia and in Libya now, after Gaddafi was killed, the Arabs have returned the slave trade and sell blacks
[00:12:26.223 --> 00:12:36.606]  To rich Muslims around the world who keep them as slaves, as a sign of class.
[00:12:36.606 --> 00:12:42.408]  You think it's people in the South, the plantations that have black butlers?
[00:12:42.408 --> 00:12:45.469]  No, my friends.
[00:12:45.469 --> 00:12:49.631]  Africans are being sold at Libyan slave markets, USA Today.
[00:12:49.631 --> 00:12:52.792]  And you know who's coming in to do it?
[00:12:54.673 --> 00:13:04.399]  Libyans are being enslaved by, oh, you guessed it, Somalis.
[00:13:04.399 --> 00:13:08.321]  And they're coming in because it's the family business.
[00:13:08.321 --> 00:13:21.029]  Piracy, white slavery, that means sex trade, and murder for hire.
[00:13:21.029 --> 00:13:22.050]  Narcotics trafficking.
[00:13:23.237 --> 00:13:26.458]  You know, and we're supposed to just bow down to her.
[00:13:26.458 --> 00:13:33.919]  That's why she has an arrogance, because if you're not even part of that clan, you don't leave in Somalia outside your clan area.
[00:13:33.919 --> 00:13:35.940]  All the Somalis rob each other, too.
[00:13:35.940 --> 00:13:37.120]  Constant war.
[00:13:37.120 --> 00:13:39.060]  Constant death.
[00:13:39.060 --> 00:13:39.640]  Yeah, there she is.
[00:13:39.640 --> 00:13:42.521]  In a jumpsuit.
[00:13:42.521 --> 00:13:44.842]  She's a tax scammer.
[00:13:44.842 --> 00:13:47.982]  Just everything about her is criminal piracy.
[00:13:47.982 --> 00:13:51.603]  She is a slave pirate master.
[00:13:53.732 --> 00:13:56.174]  That's the family business.
[00:13:56.174 --> 00:13:59.378]  That's who she is.
[00:13:59.378 --> 00:14:06.685]  Her name in Somalia, I looked it up, is from the ruling class.
[00:14:06.685 --> 00:14:13.251]  And she's gonna teach you how to bow down and kiss her butt.
[00:14:13.251 --> 00:14:14.312]  And you know what?
[00:14:14.312 --> 00:14:15.954]  The GOP and everybody are getting on their knees to do it.
[00:14:17.173 --> 00:14:20.194]  And Trump came out and was like, whoa, I disavow sending her back.
[00:14:20.194 --> 00:14:22.074]  And I get that's a little too far.
[00:14:22.074 --> 00:14:29.877]  We need to have an investigation like my petition, WhiteHouse.gov says, of her fraudulently getting her citizenship and then ship her ass back.
[00:14:29.877 --> 00:14:35.338]  And she won't last a month over there because she's famous.
[00:14:35.338 --> 00:14:40.920]  And so anybody famous has a price on their head and her own precious Somalis
[00:14:43.288 --> 00:14:45.309]  We'll kidnap her.
[00:14:45.309 --> 00:14:47.409]  I'd give her a week before she was kidnapped.
[00:14:47.409 --> 00:14:59.634]  She'd probably get kidnapped on the way from the shot-up airport to whatever hole in the ground she's gonna squat in and then crap in a latrine out back and wipe her ass with her left hand.
[00:14:59.634 --> 00:15:03.495]  That's what she does.
[00:15:03.495 --> 00:15:10.978]  And then she comes to this country and squats on us and spits in our face
[00:15:11.854 --> 00:15:14.156]  And we're supposed to bow down to her?
[00:15:14.156 --> 00:15:17.419]  You don't go to Mexico or someplace and run your mouth about how it sucks!
[00:15:17.419 --> 00:15:19.521]  They'd say, get the hell out of here if you don't like it!
[00:15:19.521 --> 00:15:23.525]  And that's how any other country in the world who isn't totally brainwashed acts!
[00:15:24.585 --> 00:15:30.707]  We're not saying get out of here because your background is an Arab slave family, Arab slave traders.
[00:15:30.707 --> 00:15:40.809]  We're saying because you're an arrogant, America-hating liar that says we're running concentration camps and our overworked border patrol are Nazis killing children!
[00:15:40.809 --> 00:15:44.070]  You're a lying viper witch!
[00:15:44.070 --> 00:15:47.991]  You didn't escape Somalia to escape!
[00:15:47.991 --> 00:15:51.812]  You came here as a cancer cell, as a metastasization!
[00:15:52.779 --> 00:15:53.882]  This woman is cancer!
[00:15:53.882 --> 00:15:57.190]  So I'm not disavowing jack crap!
[00:15:57.190 --> 00:15:58.934]  Get your ugly ass out of here!
[00:15:59.571 --> 00:16:00.791]  Hi, I'm Dan Pilla.
[00:16:00.791 --> 00:16:04.712]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[00:16:04.712 --> 00:16:06.232]  I sued the IRS and won.
[00:16:06.232 --> 00:16:09.193]  I beat the IRS then, and I've been beating them ever since.
[00:16:09.193 --> 00:16:14.754]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[00:16:14.754 --> 00:16:15.954]  I can help you, too.
[00:16:15.954 --> 00:16:18.894]  If you owe taxes you can't pay, don't wait another day.
[00:16:18.894 --> 00:16:21.115]  There's no such thing as a hopeless tax case.
[00:16:21.115 --> 00:16:25.555]  Call 800-34-NO-TAX, or go to my website, danpilla.com.
[00:16:25.555 --> 00:16:27.876]  That's danpilla.com, danpilla.com.
[00:16:29.216 --> 00:16:33.079]  Most of you know that heart disease is the number one silent killer in the U.S.
[00:16:33.079 --> 00:16:38.062]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[00:16:38.062 --> 00:16:42.905]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[00:16:42.905 --> 00:16:44.246]  Don't just take my word for it.
[00:16:44.246 --> 00:16:49.009]  Check out all of the success stories at HBExtract.com or to order call 866-295-5305.
[00:16:49.009 --> 00:16:49.229]  That's 866-295-5305.
[00:16:55.033 --> 00:16:56.653]  HBextract.com.
[00:16:56.653 --> 00:16:58.874]  Don't risk it when you can take charge of it.
[00:16:58.874 --> 00:17:03.415]  If you are trying to quit drinking or doing too many drugs, listen to me.
[00:17:03.415 --> 00:17:05.516]  You don't know me and we'll never meet.
[00:17:05.516 --> 00:17:07.236]  I had a problem like you once.
[00:17:07.236 --> 00:17:13.798]  I drank and used to party a little too much till it got out of control and almost ruined my life.
[00:17:13.798 --> 00:17:18.859]  I realized I needed help to fix my problem before it totally destroyed me.
[00:17:18.859 --> 00:17:23.560]  If you've tried to fix your drinking and drug problem and you know you can't do it alone,
[00:17:24.020 --> 00:17:27.121]  You need to call the National Treatment Advisors.
[00:17:27.121 --> 00:17:34.144]  They'll immerse you into a 30-day program to replace your old habits with new habits and totally change your life.
[00:17:34.144 --> 00:17:39.327]  And if you have PPO private health insurance, the entire program may be covered.
[00:17:39.327 --> 00:17:42.628]  Fix your problem right now before it gets any worse.
[00:17:42.628 --> 00:17:43.568]  Get clean.
[00:17:43.568 --> 00:17:45.409]  Call now and learn more.
[00:17:45.409 --> 00:17:45.449]  800-506-6740.
[00:17:49.411 --> 00:17:49.892]  800-506-6740 That's 800-506-6740
[00:18:00.384 --> 00:18:01.705]  Let's talk to Marcus in New York.
[00:18:01.705 --> 00:18:02.485]  Marcus, you're on the air.
[00:18:02.485 --> 00:18:03.066]  Thanks for holding.
[00:18:03.066 --> 00:18:03.606]  Hey, Alex.
[00:18:03.606 --> 00:18:06.408]  Yeah, I just want to say your show is a breath of fresh air.
[00:18:06.408 --> 00:18:12.532]  I talk to a lot of people here out in New York City, and one thing I can tell you is that almost nobody agrees with these wars.
[00:18:12.532 --> 00:18:21.338]  I think that the neocons are trying desperately to get Trump to go to a war because they know that that's the only way that they could defeat him in the eyes of the public approaching 2020.
[00:18:21.338 --> 00:18:22.499]  That's it.
[00:18:22.499 --> 00:18:25.140]  I mean, if Trump buys into this, it'll be the end of his presidency.
[00:18:25.140 --> 00:18:28.002]  It's the only way I think he can be defeated other than assassinating him.
[00:18:28.002 --> 00:18:29.283]  It's a time to be praying, my friend.
[00:18:29.443 --> 00:18:30.203]  I agree entirely.
[00:18:30.203 --> 00:18:35.646]  And the last thing I just want to say, Alex, is I know they're trying to shut you down, but the reinforcements have arrived, man.
[00:18:35.646 --> 00:18:38.427]  I would love to see you on air until you're 80 years old.
[00:18:38.427 --> 00:18:40.487]  I would love to see what you're talking about when you're 80.
[00:18:40.487 --> 00:18:49.751]  But if they do shut you down, know you've gone into this war, you've won a lot of battles, and there are a lot of people like myself and many others who are going to continue.
[00:18:49.751 --> 00:18:51.652]  We're going to keep fighting in the info war.
[00:18:51.652 --> 00:18:58.135]  And even if something does happen to you or your show, know for a fact that you've gotten a lot of people fired up for liberty.
[00:18:58.135 --> 00:18:59.075]  Thank you, sir, for calling.
[00:19:02.347 --> 00:19:06.948]  It's never been easy to figure out the essentials of a new supplement routine.
[00:19:06.948 --> 00:19:14.671]  That's why we created the 8-Pack Power Stack, your go-to option for the building blocks of a successful approach to supplementation.
[00:19:14.671 --> 00:19:22.313]  This one-stop shop for those looking to simplify or adjust their routine is perfect for new and old InfoWarriors alike.
[00:19:22.313 --> 00:19:28.835]  With the 8-Pack Power Stack, there's no trial and error, messy bottles laying across the counter, or 20-minute morning habits.
[00:19:30.111 --> 00:19:43.535]  Just take the Wake Up and Work or Rest and Recover Packs each day for quick, easy-to-use, and conveniently accessible formulas to help you reach your peak without the deep supplement knowledge, stacks of bottles, and complicated routine.
[00:19:43.535 --> 00:19:47.997]  Featuring eight different formulas for a total take on your health and wellness.
[00:19:47.997 --> 00:19:53.078]  You can find what you like and get even more powerful versions in the store.
[00:19:53.078 --> 00:19:59.160]  Head to InfoWarsStore.com and check out 8-Pack Power Stack today and jumpstart your supplement routine.
[00:20:03.257 --> 00:20:12.543]  You're listening to The Alex Jones Show.
[00:20:12.543 --> 00:20:21.708]  I won't ever let you see the way my broken heart is hurting me.
[00:20:21.708 --> 00:20:30.414]  I've got my pride and I know I'll go high on my sorrow.
[00:20:36.434 --> 00:20:41.397]  So let's look into who Ilhan Omar is before I get into all the other news.
[00:20:41.397 --> 00:20:58.028]  She's an arrogant person from the most barbarous, cutthroat country in the world, where slavery, kidnapping, piracy and murder are legal.
[00:20:58.028 --> 00:21:02.071]  As long as it's not somebody in your tribe.
[00:21:02.071 --> 00:21:05.213]  Muslim kills Muslim.
[00:21:05.213 --> 00:21:06.234]  Muslim kills Christian.
[00:21:09.921 --> 00:21:19.068]  No white person outside a military base can survive in Somalia more than a few days.
[00:21:19.068 --> 00:21:25.653]  And when people pay the ransom, they still kill you most of the time.
[00:21:25.653 --> 00:21:31.838]  Maybe we should pull up some videos of Somali pirates and the look in their eyes.
[00:21:31.838 --> 00:21:36.682]  And then you watch footage of just the markets and the villages and people are like,
[00:21:38.675 --> 00:21:39.596]  I can't make the face.
[00:21:39.596 --> 00:21:46.520]  It's like Day of the Dead look.
[00:21:46.520 --> 00:21:59.007]  And then we're going to import all this, and then have them criticize us and tell us that we suck, and the president says, why don't you just go back to your hellhole then?
[00:21:59.007 --> 00:22:07.152]  I just said that Black Hawk Down deserved to be shot down, and I just said the Jews are evil, and I just said that you got concentration camps for killing babies.
[00:22:08.770 --> 00:22:13.933]  I just fund and work with ISIS.
[00:22:13.933 --> 00:22:21.518]  And Somalia sells blacks as slaves, but it's liberal.
[00:22:21.518 --> 00:22:24.340]  Somalia cuts women's genitals off.
[00:22:24.340 --> 00:22:30.224]  There's a very good chance Ilhan Omar does not have her female parts.
[00:22:31.994 --> 00:22:37.859]  Some people are so ignorant about autonomy, anatomy, that they don't know women.
[00:22:37.859 --> 00:22:40.281]  I'm not going to get into it.
[00:22:40.281 --> 00:22:46.966]  The point is, is that this is madness in the name of political correctness.
[00:22:46.966 --> 00:22:49.208]  Like, we don't have any problem with Kenyans that come in.
[00:22:49.208 --> 00:22:50.729]  Nice, smart people.
[00:22:53.315 --> 00:23:04.739]  And in Africa, by the way, different African countries will tell you about the pluses and minuses of other African countries, because everybody knows people are different.
[00:23:04.739 --> 00:23:08.761]  There are people in Southern Africa that are absolutely different from people in Northern Africa.
[00:23:08.761 --> 00:23:11.762]  Culturally, behaviorally, all of it.
[00:23:13.294 --> 00:23:22.081]  And then you've got Somalia, which is a hell hole because it's been a slave trading piracy hub for 1,000 years.
[00:23:22.081 --> 00:23:24.323]  I'm sorry, I said I'd get to all these clips.
[00:23:24.323 --> 00:23:35.732]  Let's just go ahead and play a little piece of a documentary that's very, very important, an investigation into Ilhan Omar.
[00:23:35.732 --> 00:23:37.694]  It's very, very important.
[00:23:37.694 --> 00:23:41.537]  And let's go ahead and, episode one, The Secrets of Ilhan Omar.
[00:23:42.619 --> 00:23:42.904]  There is.
[00:23:44.793 --> 00:23:58.380]  Minnesota Democrats, media, and the Department of Justice have continually ignored strong evidence supporting the fact that Ilhan Omar may be directly involved in tax, marriage, and immigration fraud.
[00:23:58.380 --> 00:24:04.043]  In 2002, Omar married Ahmed Hirsi in a religious ceremony.
[00:24:04.043 --> 00:24:12.227]  Hirsi is the father of Omar's three children, and is pictured often with Omar and their children on their campaign website.
[00:24:13.078 --> 00:24:28.764]  In 2016, Minnesota journalist Scott Johnson received a tip about a post from a Somali community website containing marriage certificates alleging Omar married her brother, Elmi, in February 2009 in order for him to immigrate to the U.S.
[00:24:28.764 --> 00:24:34.827]  legally, despite the fact she'd been married to the father of her children, Hersey, over a decade.
[00:24:35.587 --> 00:24:44.349]  This clearly proved that any such second marriage might be bigamous under Minnesota law, as well as fraudulent.
[00:24:44.349 --> 00:25:00.092]  Later in August 2016, further investigations into legal documents and filings in Minnesota by journalist Priya Samsandar uncovered evidence supporting the allegation that Ilhan Omar married her brother, Ahmed Nursed Elmi, in 2009.
[00:25:01.798 --> 00:25:18.724]  The 2009 marriage license to Elmi lists the same address as one filed for a Minnesota business three months later in May 2009 for a one-to-one cafe by Hersey, the father of Omar's three children.
[00:25:18.724 --> 00:25:24.866]  That means Ilhan Omar was living with both her real husband Hersey while still married to her brother Elmi.
[00:25:25.747 --> 00:25:35.768]  Omar has continued to deny the allegations, dismissing them as baseless rumors and fake journalists on bigot blogs despite mounting evidence.
[00:25:36.707 --> 00:25:48.814]  High school record evidence also support the claim that Elmi is indeed her brother and graduated in 2003 from Arlington Senior High School in St.
[00:25:48.814 --> 00:26:03.622]  Paul, Minnesota with enrollment records that state he was born April 4th, 1985, the same birth date listed on Omar's 2009 marriage certificate to Elmi.
[00:26:03.622 --> 00:26:05.803]  As troubling details mounted against Omar,
[00:26:06.483 --> 00:26:16.349]  Members of the Somali community were threatened into silence through intimidation tactics and physical violence on themselves and their families still back in Somalia.
[00:26:16.349 --> 00:26:25.895]  In an obtained Facebook Live video from August 18, 2016, a woman identified as the Associate Chair of the Somali-American Caucus speaks.
[00:26:25.895 --> 00:26:35.241]  And in translation, she states in plain terms that any Somali that talks about Omar's personal life, including marriage discrepancies, is an enemy of the Somali community.
[00:26:36.121 --> 00:26:55.168]  Credible sources in the Somali community have stepped forward and provided Alpha News with information in exchange for anonymity, along with members of the 2003 class have also identified Elmi's father as... As Nur said Elmi Mohamed, the same man who calls himself father to Ilhan Omar.
[00:26:55.168 --> 00:27:01.090]  All right, we'll play part two next week and that's all incredibly accurate.
[00:27:01.991 --> 00:27:05.234]  By the way, that's her filings that she married her brother.
[00:27:05.234 --> 00:27:09.559]  Everyone just goes, oh, alleged, just to have the highest levels of journalism.
[00:27:09.559 --> 00:27:17.787]  Oh, by the way, she did vote against a bill in Minnesota that would make it illegal to cut your daughter's clitoris off.
[00:27:17.787 --> 00:27:24.975]  And they've had big problems with them even doing it to 6, 7, 8, 9, 10-year-old girls, because a lot of women are marrying Muslim husbands.
[00:27:25.745 --> 00:27:30.749]  A lot of feminists do, that like, you know, they hate American men that grovel and kiss their ass.
[00:27:30.749 --> 00:27:32.570]  They want that bad boy.
[00:27:32.570 --> 00:27:39.575]  And so they're marrying Muslim men, and they're taking their daughters in, and the men use shears and scissors.
[00:27:39.575 --> 00:27:40.455]  In Minneapolis, St.
[00:27:40.455 --> 00:27:49.622]  Paul, and of course it's happened in Detroit, and a federal judge ruled, yeah, you can have your stepdaddy come in with those scissors to your nine-year-old daughter.
[00:27:49.622 --> 00:27:50.642]  Chop, chop!
