[00:00:14.918 --> 00:00:17.880]  InfoWars, tomorrow's news, today.
[00:04:55.370 --> 00:05:00.892]  And everything they talked about is now coming true.
[00:05:00.892 --> 00:05:03.693]  The equation is very simple.
[00:05:03.693 --> 00:05:13.276]  The mega banks control the media, they control big pharma, they control academia, they control the military, industrial complex, they control big tech.
[00:05:14.421 --> 00:05:23.545]  And everywhere that they have been in control in the third world, they have established absolute total despotism and dehumanization.
[00:05:23.545 --> 00:05:32.009]  It is the Western Christian idea of human freedom that ended slavery and that promoted women's rights and so much more that actually threatens them.
[00:05:32.009 --> 00:05:38.232]  So because they can't defeat that empowering ethic, they instead co-opt it, turn it upside down, and use
[00:05:39.632 --> 00:05:47.718]  The idea of equality to actually destroy human freedom and the free market that threatens their monopolies of control.
[00:05:47.718 --> 00:05:52.221]  That's why they target InfoWars, because we understand the keys to defeating them.
[00:05:52.221 --> 00:05:57.584]  But the only way our transmission gets out is if you promote InfoWars and ban that video.
[00:05:57.584 --> 00:05:58.565]  So redouble your efforts.
[00:05:58.565 --> 00:05:59.605]  We're all in this together.
[00:06:16.770 --> 00:06:17.871]  InfoWars.
[00:06:17.871 --> 00:06:19.052]  Tomorrow's news.
[00:06:19.052 --> 00:06:23.294]  Today.
[00:06:23.294 --> 00:06:24.996]  Ladies and gentlemen, we are live.
[00:06:24.996 --> 00:06:33.081]  We are broadcasting worldwide on this April 15th, 2021 transmission.
[00:06:33.081 --> 00:06:35.943]  I'm your host, Alex Jones.
[00:06:35.943 --> 00:06:39.505]  And the arrest of our reporter is big national news.
[00:06:39.505 --> 00:06:42.847]  We're going to look at some of that here in a moment.
[00:06:42.847 --> 00:06:45.269]  And then we're going to look at the situation with Russia.
[00:06:46.255 --> 00:06:59.608]  And the United States economy, the riots that are already starting across the nation ahead of the verdict in the next week or so, maybe longer in the Chauvin trial in Minnesota.
[00:06:59.608 --> 00:07:01.310]  It's all coming up today.
[00:07:02.190 --> 00:07:11.773]  Arrests still continuing for the January 6th Capitol riot and a San Marcos man who worked for Infowars was arrested yesterday in connection with that breach at the U.S.
[00:07:11.773 --> 00:07:12.653]  Capitol building.
[00:07:12.653 --> 00:07:23.317]  A lawsuit states the investigation into Samuel Montoya started five days after the riot when a family member tipped off the FBI that he went inside the Capitol building back in January.
[00:07:23.317 --> 00:07:26.398]  Montoya also had a video of himself in the Capitol.
[00:07:26.398 --> 00:07:30.039]  He faces several charges including entering a restricted building.
[00:07:43.365 --> 00:07:43.985]  And now this.
[00:07:43.985 --> 00:07:55.588]  The ironically named Civil Rights Division of the Biden Justice Department announced today there will be no charges brought against the man who shot and killed protester Ashley Babbitt in the Capitol back in January.
[00:07:55.588 --> 00:07:57.748]  No one who pays attention was surprised to hear this.
[00:07:57.748 --> 00:08:02.169]  In cases like this, the benefit of the doubt usually does go to law enforcement.
[00:08:02.169 --> 00:08:04.290]  As we've often said, we are fine with that.
[00:08:04.290 --> 00:08:05.650]  It should.
[00:08:05.650 --> 00:08:11.191]  But still, in a free society, the rest of us have a right to know roughly what happened.
[00:08:11.903 --> 00:08:16.044]  In this case, we have a right to know who shot Ashley Babbitt and why.
[00:08:16.044 --> 00:08:17.484]  No one will tell us.
[00:08:17.484 --> 00:08:22.466]  The Biden administration says the man who killed Babbitt is a Capitol Hill police officer and he did the right thing.
[00:08:22.466 --> 00:08:24.206]  That's all they've said.
[00:08:24.206 --> 00:08:28.607]  We know that Ashley Babbitt was short, she was female, and she was unarmed.
[00:08:28.607 --> 00:08:33.949]  There was no evidence the officer who killed her gave her any kind of verbal warning before he pulled the trigger.
[00:08:33.949 --> 00:08:35.269]  Is that now standard procedure?
[00:08:36.152 --> 00:08:48.941]  We'd imagine the rules of engagement for federal agents were limited to the use of deadly force in situations where law enforcement has reason to believe they, or the people they're around, are in imminent danger of being harmed.
[00:08:48.941 --> 00:08:52.523]  You can't just shoot people without warning because they're in the wrong place.
[00:08:52.523 --> 00:08:54.585]  That's not allowed.
[00:08:54.585 --> 00:08:57.227]  Except now, apparently, it is allowed.
[00:08:57.227 --> 00:08:59.308]  So when did these rules change?
[00:08:59.308 --> 00:09:02.010]  And once again, who exactly shot Ashley Babbitt?
[00:09:03.055 --> 00:09:07.237]  Journalists exist to ask these questions, but they're not asking them.
[00:09:07.237 --> 00:09:13.879]  The Washington Post wrote a long story today about the DOJ's announcement, and never raised a single one of these questions.
[00:09:13.879 --> 00:09:19.961]  The Post didn't name the shooter, or even acknowledge that the government is withholding the name of the shooter.
[00:09:19.961 --> 00:09:27.764]  Quote, Authorities determined that there was insufficient evidence to prove Babbitt's civil rights were violated, the Post declared, and that was it.
[00:09:28.573 --> 00:09:33.395]  The rest of the piece was a personal attack on Ashley Babbitt and on her political views.
[00:09:33.395 --> 00:09:34.456]  She deserved to die.
[00:09:34.456 --> 00:09:37.197]  That was the point of the Washington Post story.
[00:09:37.197 --> 00:09:41.860]  How amazing to read something like this, especially now.
[00:09:41.860 --> 00:09:50.204]  1,100 miles from Washington in Brooklyn Center, Minnesota, a police officer accidentally reached for her gun instead of a taser and killed a man called Daunte Wright.
[00:09:50.774 --> 00:09:51.735]  It was a tragedy.
[00:09:51.735 --> 00:09:53.436]  All shootings are tragedies.
[00:09:53.436 --> 00:09:59.700]  But we know that officer's name because every news organization in the country printed it immediately.
[00:09:59.700 --> 00:10:00.580]  She has now resigned.
[00:10:00.580 --> 00:10:02.141]  She is now facing charges.
[00:10:02.141 --> 00:10:03.322]  Her mugshot is everywhere.
[00:10:03.322 --> 00:10:04.703]  It's all over the Internet.
[00:10:04.703 --> 00:10:09.546]  And that's why two nights ago, a mob showed up at her house and forced she and her husband to flee.
[00:10:09.546 --> 00:10:11.267]  And she's not the only one.
[00:10:11.267 --> 00:10:15.729]  Last August, a police officer in Kenosha, Wisconsin shot a man called Jacob Blake.
[00:10:15.729 --> 00:10:16.970]  Do you remember that?
[00:10:16.970 --> 00:10:18.131]  Riots erupted immediately.
[00:10:18.726 --> 00:10:21.989]  Well, yesterday that officer was cleared of all charges.
[00:10:21.989 --> 00:10:30.476]  When that story broke, NPR, National Public Radio, put that police officer's name and photograph on the front of their website.
[00:10:30.476 --> 00:10:31.377]  So that's the standard.
[00:10:31.377 --> 00:10:37.942]  Except in this case, where they are still hiding the identity of the officer who shot Ashley Babbitt.
[00:10:37.942 --> 00:10:40.104]  Are you sensing a theme here?
[00:10:40.104 --> 00:10:47.090]  The standards that big news organizations use to cover shootings depend entirely on the political views of the people who get shot.
[00:10:48.183 --> 00:10:53.985]  When the Washington Post doesn't like the candidates you vote for, they suppress the details of the case.
[00:10:53.985 --> 00:11:04.008]  In the case of Ashley Babbitt, we know next to nothing about how she died, and we wouldn't know anything if her shooting hadn't been captured on video by people who don't work at the Washington Post.
[00:11:04.008 --> 00:11:09.049]  And one of those people is a video editor from Texas called Samuel Montoya.
[00:11:09.049 --> 00:11:10.289]  Montoya was in the U.S.
[00:11:10.289 --> 00:11:11.490]  Capitol that day.
[00:11:11.490 --> 00:11:13.990]  Montoya doesn't look much like a white supremacist.
[00:11:13.990 --> 00:11:15.691]  He has no criminal history that we're aware of.
[00:11:16.534 --> 00:11:22.876]  On January 6th, Samuel Montoya took what may be the clearest video of Ashley Babbitt's death.
[00:11:22.876 --> 00:11:23.437]  Okay, break it down!
[00:11:23.437 --> 00:11:23.757]  Break it down!
[00:11:23.757 --> 00:11:24.157]  Break it down!
[00:11:24.157 --> 00:11:24.617]  Break it down!
[00:11:24.617 --> 00:11:25.017]  Break it down!
[00:11:25.017 --> 00:11:25.457]  Break it down!
[00:11:25.457 --> 00:11:25.878]  Break it down!
[00:11:25.878 --> 00:11:26.218]  Break it down!
[00:11:26.218 --> 00:11:26.678]  Break it down!
[00:11:26.678 --> 00:11:27.118]  Break it down!
[00:11:27.118 --> 00:11:27.558]  Break it down!
[00:11:27.558 --> 00:11:27.998]  Break it down!
[00:11:27.998 --> 00:11:28.338]  Break it down!
[00:11:28.338 --> 00:11:28.659]  Break it down!
[00:11:28.659 --> 00:11:29.059]  Break it down!
[00:11:29.059 --> 00:11:29.399]  Break it down!
[00:11:29.399 --> 00:11:29.839]  Break it down!
[00:11:29.839 --> 00:11:30.379]  Break it down!
[00:11:30.379 --> 00:11:30.719]  Break it down!
[00:11:30.719 --> 00:11:31.119]  Break it down!
[00:11:31.119 --> 00:11:31.480]  Break it down!
[00:11:31.480 --> 00:11:31.800]  Break it down!
[00:11:31.800 --> 00:11:32.160]  Break it down!
[00:11:32.160 --> 00:11:32.600]  Break it down!
[00:11:32.600 --> 00:11:32.960]  Break it down!
[00:11:32.960 --> 00:11:33.360]  Break it down!
[00:11:33.360 --> 00:11:33.700]  Break it down!
[00:11:33.700 --> 00:11:34.001]  Break it down!
[00:11:34.001 --> 00:11:34.601]  Break it down!
[00:11:34.601 --> 00:11:35.001]  Break it down!
[00:11:35.001 --> 00:11:35.361]  Break it down!
[00:11:35.361 --> 00:11:35.701]  Break it down!
[00:11:35.701 --> 00:11:36.101]  Break it down!
[00:11:36.101 --> 00:11:36.541]  Break it down!
[00:11:36.541 --> 00:11:36.962]  Break it down!
[00:11:36.962 --> 00:11:37.422]  Break it down!
[00:11:37.422 --> 00:11:37.882]  Break it down!
[00:11:37.882 --> 00:11:38.282]  Break it down!
[00:11:38.282 --> 00:11:38.702]  Break it down!
[00:11:38.702 --> 00:11:39.102]  Break it down!
[00:11:39.102 --> 00:11:39.543]  Break it down!
[00:11:39.543 --> 00:11:39.943]  Break it down!
[00:11:39.943 --> 00:11:40.603]  Break it down!
[00:11:40.603 --> 00:11:40.963]  Break it down!
[00:11:40.963 --> 00:11:41.423]  Break it down!
[00:11:41.423 --> 00:11:41.903]  Break it down!
[00:11:41.903 --> 00:11:42.324]  Break it down!
[00:11:42.324 --> 00:11:42.984]  Break it down!
[00:11:42.984 --> 00:11:43.304]  Break it down!
[00:11:46.960 --> 00:11:49.382]  So there are a lot of things to notice about that tape.
[00:11:49.382 --> 00:11:50.563]  It's a very sad tape.
[00:11:50.563 --> 00:11:51.964]  But here's what jumps out.
[00:11:51.964 --> 00:11:53.366]  Ashley Babbitt had no weapon.
[00:11:53.366 --> 00:11:54.707]  She wasn't attacking anyone.
[00:11:54.707 --> 00:12:00.031]  She couldn't attack anyone because she was climbing through a window at the moment she was shot.
[00:12:00.031 --> 00:12:12.522]  But what is most striking and never discussed is that several Capitol Hill police officers in paramilitary gear, the guys with the helmets with the cameras, were standing directly behind Ashley Babbitt when she was killed.
[00:12:13.211 --> 00:12:18.593]  They were carrying what Joe Biden refers to as weapons of war, loaded AR-15s.
[00:12:18.593 --> 00:12:25.595]  So explain to us slowly how Ashley Babbitt posed an imminent physical threat to anyone when she was killed.
[00:12:25.595 --> 00:12:27.035]  Well, she didn't.
[00:12:27.035 --> 00:12:29.316]  Samuel Montoya's footage proves it.
[00:12:29.316 --> 00:12:30.876]  And we're grateful that we have that tape.
[00:12:30.876 --> 00:12:37.718]  If we didn't have that tape, the New York Times would be telling us that Ashley Babbitt was beating people to death with a fire extinguisher when she was killed.
[00:12:37.718 --> 00:12:40.719]  But thanks to Samuel Montoya, the New York Times cannot claim that.
[00:12:41.440 --> 00:12:48.463]  We'd love to have Sammy Montoya tonight on the show to describe what he saw that day, but we can't do that because he's in jail.
[00:12:48.463 --> 00:12:53.765]  Yesterday, a large group of armed federal agents showed up at Montoya's home in Austin, Texas.
[00:12:53.765 --> 00:12:59.127]  They smashed his front door, they confiscated his electronic devices, and they threw him in jail.
[00:12:59.127 --> 00:12:59.907]  He's still there.
[00:12:59.907 --> 00:13:02.548]  He's behind bars right now.
[00:13:02.548 --> 00:13:04.348]  So what was his crime?
[00:13:04.348 --> 00:13:08.310]  Well, to find out, we read the Biden administration's arrest warrant application.
[00:13:08.914 --> 00:13:16.576]  The FBI says it began investigating Sammy Montoya after one of his family members provided, quote, proof that Montoya was physically inside the U.S.
[00:13:16.576 --> 00:13:21.458]  Capitol near the shooting of a woman on January 6th, 2021, end quote.
[00:13:21.458 --> 00:13:25.039]  Now, to be clear, Montoya did not shoot the woman, Ashley Babbitt.
[00:13:25.039 --> 00:13:27.660]  He just happened to be nearby.
[00:13:27.660 --> 00:13:29.700]  But wait a second.
[00:13:29.700 --> 00:13:33.461]  Weren't there plenty of journalists inside the Capitol on January 6th?
[00:13:33.461 --> 00:13:34.982]  Well, according to CNN, yes, there were.
[00:13:35.606 --> 00:13:42.892]  In fact, CNN ran a piece telling us that, quote, congressional reporters became the country's eyes and ears as rioters stormed the Capitol.
[00:13:42.892 --> 00:13:48.357]  So the question is, why hasn't the FBI arrested the people that CNN identified in its story?
[00:13:48.357 --> 00:13:50.679]  The photographers from Getty, for example.
[00:13:50.679 --> 00:13:53.661]  The political reporters from NBC News.
[00:13:53.661 --> 00:13:57.905]  The congressional correspondents from CNN itself and from the AP.
[00:13:59.471 --> 00:14:00.531]  Well, that's a good question.
[00:14:00.531 --> 00:14:03.192]  The FBI explains why in the warrant affidavit.
[00:14:03.192 --> 00:14:10.073]  Quote, at times during the video, Montoya describes himself to others inside the Capitol building as a reporter or a journalist.
[00:14:10.073 --> 00:14:13.954]  All right, so we provided that raw HD footage to Tucker Carlson.
[00:14:13.954 --> 00:14:21.275]  Sam was released last night, right about the time that Tucker Carlson went on air.
[00:14:21.275 --> 00:14:23.795]  So that was accurate when he said that he was basically still in jail.
[00:14:23.795 --> 00:14:27.396]  He was let out sometime during the Tucker Carlson hour, I think like 7.15 Central.
[00:14:29.773 --> 00:14:33.495]  And again, he's charged with making noise in the Capitol.
[00:14:33.495 --> 00:14:35.356]  They say that that disrupted things.
[00:14:35.356 --> 00:14:36.457]  It's asinine.
[00:14:36.457 --> 00:14:46.441]  CNN gave $35,000, so did NBC, $70,000 total to Jaden X, who was there saying, let's burn this place down and encouraging people to attack and destroy things.
[00:14:46.441 --> 00:14:47.942]  He said he went to D.C.
[00:14:47.942 --> 00:14:51.524]  to pose as a Trump supporter to get people to do that.
[00:14:51.524 --> 00:14:58.247]  And out of hundreds of thousands that had already gotten to the Capitol ahead of Trump finishing his speech at the Ellipse, they got a few hundred people to do it.
[00:14:59.784 --> 00:15:01.665]  And then you're this big crowd, because I was there.
[00:15:01.665 --> 00:15:02.985]  I got there in the middle of it.
[00:15:02.985 --> 00:15:04.206]  You don't know what's going on inside.
[00:15:04.206 --> 00:15:05.106]  You don't know what's happening.
[00:15:05.106 --> 00:15:06.746]  You just see people going into the Capitol.
[00:15:06.746 --> 00:15:08.467]  But I figured, I'm not going in there.
[00:15:08.467 --> 00:15:10.148]  And so we went, trying to get people to not go in.
[00:15:10.148 --> 00:15:11.568]  I said, don't go in.
[00:15:11.568 --> 00:15:12.868]  It'll end up being a kid state.
[00:15:12.868 --> 00:15:15.709]  And 30 minutes later, Ashley Babbitt was shot dead.
[00:15:15.709 --> 00:15:17.830]  And now the left is all over the national news.
[00:15:17.830 --> 00:15:18.990]  Arrest Jones.
[00:15:18.990 --> 00:15:21.471]  He sent his reporter in to provocateur things.
[00:15:21.471 --> 00:15:23.172]  And of course, it's the opposite.
[00:15:23.172 --> 00:15:24.372]  They're the ones provocateuring.
[00:15:24.372 --> 00:15:25.533]  They're the ones staging all this.
[00:15:25.533 --> 00:15:26.573]  It's absolutely incredible.
[00:15:26.573 --> 00:15:28.514]  By the way, we filed a four-year yesterday.
[00:15:28.514 --> 00:15:29.334]  I had a law firm do it.
[00:15:30.074 --> 00:15:31.574]  You know, it's crazy to get to this point.
[00:15:31.574 --> 00:15:32.235]  It's very bittersweet.
[00:15:32.235 --> 00:15:36.276]  Everything we've talked about has happened just like we said it would.
[00:15:36.276 --> 00:15:37.476]  And now we have a lot of credibility.
[00:15:37.476 --> 00:15:38.756]  But I don't care about that.
[00:15:38.756 --> 00:15:41.077]  I care about beating the new world order.
[00:15:55.006 --> 00:15:59.712]  And it's because we have so much credibility, they can't allow us to stay on air much longer.
[00:15:59.712 --> 00:16:03.077]  And I don't have time to tell you all the stuff they're doing to us for a lot of reasons.
[00:16:03.077 --> 00:16:04.599]  I can't tell you what's going on.
[00:16:04.599 --> 00:16:05.780]  But let's just say this.
[00:16:05.780 --> 00:16:07.102]  We're going to see this through to the end.
[00:16:07.102 --> 00:16:09.566]  We're going to stay on air as long as we can.
[00:16:10.186 --> 00:16:13.828]  So please pray for us and please buy the products at InfoWareStore.com.
[00:16:13.828 --> 00:16:16.409]  They're great products, plus they fund the operation.
[00:16:16.409 --> 00:16:19.591]  So you know, unlike other products you can buy, they're still great.
[00:16:19.591 --> 00:16:20.432]  Do they fund freedom?
[00:16:20.432 --> 00:16:21.552]  No, a lot of them don't.
[00:16:21.552 --> 00:16:27.995]  These are great products that fund freedom and fund justice when the whole world's waking up and looking for truth.
[00:16:27.995 --> 00:16:29.736]  That's why the globalists are censoring.
[00:16:29.736 --> 00:16:32.558]  They can't bring in all this tyranny and leave people like us on the air.
[00:16:33.138 --> 00:16:36.260]  So while you're at it, don't just financially support us and spread the word.
[00:16:36.260 --> 00:16:43.784]  Download everything we've done you can find and save it, because who knows how long we're going to be on the air and the enemy is trying to destroy everything we ever said.
[00:16:43.784 --> 00:16:44.844]  It's very simple.
[00:16:44.844 --> 00:16:51.788]  Every household, not just in America, but worldwide, should be taking a high-quality multivitamin mineral every single day.
[00:16:52.526 --> 00:16:58.372]  But so many of the big brands are synthetics that are not even absorbed, in fact, in many cases, are toxic.
[00:16:58.372 --> 00:17:09.003]  But Vitamin Mineral Fusion, in stock right now, 40% off at m4wrestore.com, has high-grade vitamins and minerals that are all essential with key amino acids so your body can upload it.
[00:17:09.003 --> 00:17:14.389]  And it's all at m4wrestore.com, ready to ship to you right now.
[00:17:14.389 --> 00:17:15.350]  So go there and
[00:17:15.370 --> 00:17:17.192]  Order today at 40% off.
[00:17:17.192 --> 00:17:19.914]  Sign up for auto shipping your next order at an additional 10% off.
[00:17:19.914 --> 00:17:24.238]  Cancel any time for free, but that way you don't forget to get your next order.
[00:17:24.238 --> 00:17:35.467]  Mix it up in a big pitcher, put it in your refrigerator for your wife, your husband, your children, your neighbors, and just know that while you're helping yourself and your own body's natural defenses and immune system, you're funding the InfoWarp.
[00:17:35.467 --> 00:17:38.790]  Vitamin Mineral Fusion, back in stock, 40% off.
[00:17:38.790 --> 00:17:42.814]  Oh, and Winter Sun's back in stock, 40% off as well, at InfoWarpStore.com.
[00:17:46.793 --> 00:17:49.476]  You're listening to The Alex Jones Show!
[00:18:05.334 --> 00:18:10.155]  Big Brother, mainstream media, government cover-ups.
[00:18:10.155 --> 00:18:11.815]  You want to stop tyranny?
[00:18:11.815 --> 00:18:13.515]  Well, so does he.
[00:18:13.515 --> 00:18:19.337]  Live from the InfoWars.com studios, it's Alex Jones.
[00:18:19.337 --> 00:18:27.738]  Let me tell you what's coming up on this outlaw, illegal broadcast in the globalist's view.
[00:18:27.738 --> 00:18:33.159]  We've got the iconic trailblazer, the visionary, David Icke, joining us.
[00:18:34.423 --> 00:18:36.084]  Well, I thought he was nuts 25 years ago.
[00:18:36.084 --> 00:18:37.505]  He's dead on.
[00:18:37.505 --> 00:18:39.807]  We've got him joining us in the second hour.
[00:18:39.807 --> 00:18:42.689]  And then Owen's going to pop in at the end of the third hour.
[00:18:42.689 --> 00:18:47.172]  And then also an amazing trailblazer, Phil Cilente hosts the fourth hour ahead of the War Room.
[00:18:47.172 --> 00:18:52.817]  We're going to have Patrick Howley guest hosting with Owen popping in from the border.
[00:18:52.817 --> 00:18:57.320]  They're just trying to digest the hours of undercover footage and whistleblower stuff they've got.
[00:18:58.115 --> 00:19:00.496]  Because, you know, Veritas will put out one or two reports a week.
[00:19:00.496 --> 00:19:01.156]  They've got a huge crew.
[00:19:01.156 --> 00:19:02.117]  They're great people.
[00:19:02.117 --> 00:19:04.137]  They've got to digest and put their reports out.
[00:19:04.137 --> 00:19:08.859]  We're live, putting out six, seven, eight, nine, ten hours a day and our reports.
[00:19:08.859 --> 00:19:14.702]  And so it's really breakneck, but there is a lot in the pipeline.
[00:19:14.702 --> 00:19:17.963]  I can't tell you yet, but let's just say this.
[00:19:17.963 --> 00:19:24.906]  I see comments on InfoWars saying things that just sound outlandish, like, I bet they're doing this with the children.
[00:19:26.218 --> 00:19:28.439]  And I'm like, oh, come on, that's a little too much.
[00:19:28.439 --> 00:19:33.683]  And then we catch them doing it.
[00:19:33.683 --> 00:19:35.124]  They want their blood.
[00:19:35.124 --> 00:19:38.586]  I'm just going to leave it at that.
[00:19:38.586 --> 00:19:43.789]  They can sell a pint of a three-year-old's blood for $10,000 to a globalist.
[00:19:43.789 --> 00:19:45.770]  They're paying $10,000 for it.
[00:19:45.770 --> 00:19:47.331]  They don't drink it.
[00:19:47.331 --> 00:19:48.672]  They put it in their veins.
[00:19:48.672 --> 00:19:52.154]  And I told you that a long time ago, because I know a lot of rich people.
[00:19:52.154 --> 00:19:53.455]  I know billionaires and folks who are like,
[00:19:54.276 --> 00:19:54.716]  10 years ago.
[00:19:54.716 --> 00:19:56.997]  Alex, you're a little bit fat and out of shape and tired.
[00:19:56.997 --> 00:19:58.038]  You work too much.
[00:19:58.038 --> 00:20:01.699]  Why don't you go to this doctor I know and they can get you some young blood.
[00:20:01.699 --> 00:20:03.320]  You know, the kids are like 12, 13.
[00:20:03.320 --> 00:20:04.461]  They sign off on it.
[00:20:04.461 --> 00:20:06.301]  It goes in their college fund, the doctor tells me.
[00:20:06.301 --> 00:20:07.962]  But man, I'm telling you, I feel great.
[00:20:07.962 --> 00:20:11.204]  Like some 80-year-old man's got like shiny, you know, you know, look at skin.
[00:20:11.204 --> 00:20:12.304]  I'm like, yeah, no thanks.
[00:20:12.304 --> 00:20:13.425]  A, the Bible says don't do it.
[00:20:13.425 --> 00:20:16.686]  B, there's all sorts of weird viruses and stuff in other people's blood.
[00:20:16.686 --> 00:20:18.927]  It's just, it's not normal.
[00:20:18.927 --> 00:20:22.929]  You know, and I mean, I wouldn't want my wife's blood in me.
[00:20:22.929 --> 00:20:23.389]  You know what I mean?
[00:20:24.421 --> 00:20:34.987]  Even though I'm very close to my wife, and we have that sexual communion, but that sexual interface, that congress, having somebody's blood in you is a big, big deal.
[00:20:34.987 --> 00:20:44.531]  Now, if it's absolutely going to die, loss of blood, whatever, a lot of folks die from those blood transfusions later, but I'm digressing.
[00:20:44.531 --> 00:20:53.056]  The point is that we've become a total commodity, and we're not valuing human life anymore, and it's extremely dangerous for everybody, and what we're seeing down at the border is way worse
[00:20:54.770 --> 00:21:17.290]  Then I even thought, and I'm about to go to the border tomorrow, and we'll have live feeds throughout the weekend at InfoWars and Bandai Video, and I'm actually dreading it, because it is very depressing to see stuff worse than I've seen in any third world country, and I've been around the world, and to know it's orchestrated, and now there's a new contract for $530 million.
[00:21:20.180 --> 00:21:26.585]  To Biden's own family, as it's connected to his family, to expand the facility just to McAllen.
[00:21:26.585 --> 00:21:29.067]  That's $500 million just where we're at.
[00:21:29.067 --> 00:21:32.931]  This is the epicenter on top of all the other giant centers.
