[00:00:00.429 --> 00:00:02.190]  Government cover-ups.
[00:06:30.319 --> 00:06:34.962]  Go to GasFreedom.info to learn how very easy it is to extract energy from water to run your car.
[00:06:35.302 --> 00:06:37.843]  Go to gasfreedom.info for this special offer.
[00:06:37.843 --> 00:06:39.223]  Turn any car into a hybrid for $300.
[00:06:39.223 --> 00:06:40.264]  That's gasfreedom.info or call 239-628-3708.
[00:06:40.264 --> 00:06:40.524]  That's 239-628-3708.
[00:06:40.524 --> 00:06:40.564]  239-628-3708.
[00:06:52.225 --> 00:06:58.031]  It's no secret that for the past seven years, the Balance Bracelet has been one of the hottest products around.
[00:06:58.031 --> 00:07:03.275]  You've seen the Balance Bracelet on the wrists of golf professionals, athletes, and people from all walks of life.
[00:07:03.275 --> 00:07:08.000]  The Balance Bracelet not only looks good, it performs beyond most people's expectations.
[00:07:08.240 --> 00:07:11.482]  Many people say that it gives them a whole new outlook on life.
[00:07:11.482 --> 00:07:14.903]  Ask someone who wears one, or better yet, try one for yourself.
[00:07:14.903 --> 00:07:19.005]  The silver band with gold terminals is still the most popular and a bestseller.
[00:07:19.005 --> 00:07:25.869]  The balance bracelet has no magnets, but is ionized in such a way that wearers are so delighted they refuse to ever take theirs off.
[00:07:26.109 --> 00:07:29.492]  We're so confident that it comes with a lifetime guarantee.
[00:07:29.492 --> 00:07:33.355]  If you ever have a problem with your bracelet, we will replace it or repair it.
[00:07:33.355 --> 00:07:35.957]  Call 800-224-8912.
[00:07:35.957 --> 00:07:38.158]  That's 800-224-8912.
[00:07:38.158 --> 00:07:45.864]  Or go to BalanceBracelet.com and use coupon code GCN and receive a 5% discount.
[00:07:45.864 --> 00:07:47.646]  BalanceBracelet.com.
[00:07:47.646 --> 00:07:49.807]  Look good, feel great.
[00:07:49.807 --> 00:07:51.389]  Offer not available in California.
[00:07:53.154 --> 00:08:08.818]  He's the T-Rex of political talk, Alex Jones, on the GCN Radio Network.
[00:08:08.818 --> 00:08:14.199]  Alright, we really have a huge radio broadcast lined up for you today.
[00:08:14.199 --> 00:08:17.000]  In the first hour, we'll be talking about the D.C.
[00:08:17.000 --> 00:08:19.401]  Madam Murder.
[00:08:19.401 --> 00:08:20.601]  And that's exactly what it is.
[00:08:22.003 --> 00:08:27.966]  Her murder was a suicide like the Federal Reserve is a federal agency.
[00:08:27.966 --> 00:08:33.669]  It's not a federal agency and she was not... Suicide.
[00:08:33.669 --> 00:08:34.590]  She was suicided.
[00:08:36.731 --> 00:08:45.553]  I'm not going to open the phones up until later in the broadcast with Tex Mars and then with Michael Hoffman who will be with us for two hours by the way.
[00:08:45.553 --> 00:09:03.236]  Tex in studio in about 50 minutes and we're going to have a live video feed for the PrisonPlanet.tv viewers or PrisonPlanet.tv members will be able to watch us in studio in the second hour and then of course we'll have the video cam back on as it always will be in the fourth hour
[00:09:04.406 --> 00:09:07.968]  And I may even go into overdrive with Hoffman for two hours, three hours, who knows.
[00:09:07.968 --> 00:09:11.950]  I feel he'll do it with us, but who knows what'll happen.
[00:09:11.950 --> 00:09:13.871]  He's with us for two hours today.
[00:09:13.871 --> 00:09:21.956]  But I will, anytime there's new developments in the Debra Jean Palfrey murder case, I will be covering that.
[00:09:21.956 --> 00:09:27.319]  Folks, this isn't just about him killing this poor woman, it's about how stupid they think we are.
[00:09:27.319 --> 00:09:33.202]  They kill a high-level CIA spymaster in Houston, they just have the cops pull him over, gun him down,
[00:09:35.013 --> 00:09:37.762]  Shoot him repeatedly and go along with that.
[00:09:37.762 --> 00:09:38.766]  They are... They killed...
[00:09:41.331 --> 00:09:51.556]  Miss Britton, one of her call girls, who had been reportedly hooked up with some high-powered people connected to the White House, and that's probably why they then froze her bank accounts and raided her.
[00:09:51.556 --> 00:10:03.841]  That happened right after she, quote, suicided, and she was just going into court for prostitution, and she did shoot her mouth off and said, I'm gonna fight this, and I'm gonna talk about why you're not going after the high-powered Johns.
[00:10:03.841 --> 00:10:05.322]  This is hypocritical.
[00:10:05.322 --> 00:10:08.003]  Well, you should have just gone to court and shut your mouth,
[00:10:08.846 --> 00:10:15.271]  According to the system, because they killed her, who was just facing a few months in jail, Max.
[00:10:15.271 --> 00:10:26.058]  Her whole family said she was about to graduate from college, happy, Miss Britain, but she hung herself, and then now her employer hung herself.
[00:10:26.058 --> 00:10:26.879]  This is how it works.
[00:10:26.879 --> 00:10:32.663]  You pull up in your car, you get out, you get tased, you get drug into the shed, and they hang you.
[00:10:32.663 --> 00:10:33.984]  You never even know they killed you.
[00:10:35.174 --> 00:10:36.916]  That's really their favorite way of doing it.
[00:10:36.916 --> 00:10:47.825]  I mean, even if you're a man who can fight back, they hit you with high-powered tasers that are two, three times more powerful, and just instantly you're knocked out, and they hang you.
[00:10:47.825 --> 00:10:50.287]  That's how it works.
[00:10:50.287 --> 00:10:53.990]  So, I mean, you know, one of the U.S.
[00:10:53.990 --> 00:10:58.674]  Attorney Assistants there in Maryland who was investigating all this, they stabbed him 30-plus times with a knife.
[00:10:59.603 --> 00:11:01.685]  The police first reported he was tortured to death.
[00:11:01.685 --> 00:11:03.267]  They ran over him with his own car afterwards.
[00:11:03.267 --> 00:11:05.569]  Then later they said, oh no, he murdered himself.
[00:11:05.569 --> 00:11:15.117]  He stabbed himself 30 plus times, tortured himself, and then drove his own car over him in a creek.
[00:11:15.117 --> 00:11:25.927]  Like I said, folks, they may start publicly executing us and having the executioner with a battle axe cut your head off on television during the halftime Super Bowl and then call it suicide.
[00:11:27.594 --> 00:11:35.163]  I mean, I joke around about this, but they could just have, they got, listen, they don't even have to hire foreign hit squads or hitmen anymore, they don't even do that.
[00:11:35.163 --> 00:11:41.530]  Under national security, they take a large portion of the special operators out of Delta Force, Navy SEALs,
[00:11:44.088 --> 00:11:50.515]  On their graduation in Delta Force, they have you read The Prince in 10 hours by Machiavelli, and then you've got to write an essay on it.
[00:11:50.515 --> 00:12:02.787]  And if you say, it doesn't justify the means, I won't kill innocent people, I don't believe in corruption and guarding good with pure evil as they twist it, and they go, oh, you answered correctly, you'll be put into this area now.
[00:12:03.493 --> 00:12:22.664]  But if you answer, yeah, I believe in killing innocent people and murdering children and everything else, you then get tested out and firing hits and other things, and then you get taken out of Delta Force and put into death squads domestically, normally in, say, in Texas, commanding Los Zetas Mexican troops, and you can car bomb and shoot judges and do whatever you want.
[00:12:22.664 --> 00:12:24.085]  It's just back of the paper.
[00:12:24.085 --> 00:12:32.670]  Or if a local cop investigates your drug dealing operations or your child kidnapping rings or any of the things you do, you just kill the cop.
[00:12:33.692 --> 00:12:35.072]  And his fellow cops are cowards.
[00:12:35.072 --> 00:12:36.833]  They show up and see the cop tortured to death.
[00:12:36.833 --> 00:12:44.055]  And their higher-ups say, guys, unless you want this to happen to you, Officer Brown committed suicide.
[00:12:44.055 --> 00:12:49.297]  The cops stick their tails right between their legs, and that's the end of it.
[00:12:49.297 --> 00:12:51.377]  There's a problem.
[00:12:51.377 --> 00:12:59.980]  You see, in places like New York City, where people historically, in the last 150 years, they didn't previously, laid down to corruption, you had it bloom.
[00:12:59.980 --> 00:13:02.681]  And you had swaggering, corrupt thugs.
[00:13:04.176 --> 00:13:17.845]  Walking in, robbing shops, demanding payola, demanding you hire their family members, demanding your 18-year-old daughter, 16-year-old daughter have sex with them, and the people learn to grovel and go along with it.
[00:13:17.845 --> 00:13:27.110]  Now, in Texas and Alabama and Arizona and California and Tennessee and places like that, you did that.
[00:13:27.110 --> 00:13:28.691]  It wasn't even a thing about being tough.
[00:13:28.691 --> 00:13:30.532]  It was who the people were.
[00:13:30.532 --> 00:13:31.413]  It was really genetic.
[00:13:31.983 --> 00:13:49.608]  See, the vanguard came over the sea, the most radical, the most aggressive, and then most of them got killed, and only the strongest survived of that, and then when you get down to the frontier states, only the most vicious of those survived, and so people tried to run organized crime in the South, and people would just immediately kill you!
[00:13:49.608 --> 00:13:51.208]  I mean, it was like, oh, you threaten me, you die!
[00:13:52.356 --> 00:14:06.740]  Uh, but now we've been domesticated, turned into coward scum, now we have triad gangs, Mexican gangs, government gangs, total slaves, groveling cowards everywhere, home of the cowards, home of the slaves, scum filth in Texas.
[00:14:06.740 --> 00:14:11.001]  Just how it works, folks, and the government's trying to get your guns so you can't fight back.
[00:14:11.001 --> 00:14:13.761]  So they can just fully have their way with you.
[00:14:13.761 --> 00:14:15.642]  And so now we're gonna live like they live in Chicago.
[00:14:16.175 --> 00:14:18.236]  We're going to live like they live in Moscow.
[00:14:18.236 --> 00:14:20.298]  We're going to live like they live in New York.
[00:14:20.298 --> 00:14:26.922]  We're going to live like coward slaves.
[00:14:26.922 --> 00:14:27.843]  That's how it works.
[00:14:27.843 --> 00:14:30.845]  That's the journey into enslavement.
[00:14:30.845 --> 00:14:36.669]  But we will open the phones up only if you saw Fox News coverage of what exactly they said.
[00:14:36.669 --> 00:14:42.933]  I'm told they even played a clip on one Fox show of my radio show and did give credit that
[00:14:45.475 --> 00:14:51.136]  That it was the fact that Palfrey said that she wouldn't commit suicide.
[00:14:51.136 --> 00:14:55.937]  Of course, they're just trying to create a new big controversy for ratings over all of this, but that's fine.
[00:14:55.937 --> 00:15:02.238]  Use the enemy's own tactics against them, because we need to get this out that she was murdered.
[00:15:02.238 --> 00:15:05.459]  But again, let me just say clearly on the record, because I'm getting a lot of death threats.
[00:15:05.459 --> 00:15:08.760]  They've been killing people in Austin lately.
[00:15:08.760 --> 00:15:09.840]  Let me just state it unequivocally.
[00:15:11.008 --> 00:15:30.449]  If I get murdered, and they say it's suicide, or I had a heart attack, or a bolt of lightning strikes me, or Austin cops who just so happen to just get out of, you know, one of the military contractor companies, you know, if two rookie cops pull me over and kill me, okay, I did not aim a gun at them, okay?
[00:15:30.449 --> 00:15:32.371]  I'm not doing that, and or if
[00:15:34.682 --> 00:15:36.764]  You know, I hang myself.
[00:15:36.764 --> 00:15:37.685]  Not true.
[00:15:37.685 --> 00:15:42.969]  I don't care, you know, if they lie on the media and say my wife said I was suicidal.
[00:15:42.969 --> 00:15:45.111]  You notice they never actually have the wife on TV.
[00:15:45.111 --> 00:15:50.676]  They just say the wife said that and then they call up and threaten the wife to shut up.
[00:15:50.676 --> 00:15:54.239]  If any of that happens to me or anybody else, I mean, stop believing it.
[00:15:54.239 --> 00:15:59.583]  We have this exact demo, the same signature as it is in all the cases.
[00:15:59.583 --> 00:16:03.026]  See, it'd be hard for them to get into her house and kill her with her mother.
[00:16:03.846 --> 00:16:08.887]  But, get her out of the car, and that's now being reported that, well, she went out and never came back.
[00:16:08.887 --> 00:16:30.132]  She just went out in the car, and pulls up, got the little garage area, the little shed, storage shed, you know, under the carport, and, bzzz, drag her in there, hang her, I mean, we're talking about a two, three minute job, guaranteed, if you talk to neighbors, there was a power company, truck were probably pulled up in front, maybe police officers,
[00:16:31.641 --> 00:16:35.263]  See, how this works now is they've got hit teams on every major police department.
[00:16:35.263 --> 00:16:36.163]  Started back in L.A.
[00:16:36.163 --> 00:16:38.244]  first in the mid-sixties, now admitted.
[00:16:38.244 --> 00:16:39.985]  You can go read that in your crime history.
[00:16:39.985 --> 00:16:42.127]  Daryl Gates even brags about it.
[00:16:42.127 --> 00:16:49.010]  With CIA hit teams in L.A., and then they call them the Vikings today, the subgroup in L.A.
[00:16:49.010 --> 00:16:55.273]  But how this works is, I've even met some of them by the way, and I mean the real deal, folks.
[00:16:55.273 --> 00:16:57.815]  How this works is
[00:17:00.874 --> 00:17:02.515]  Let's say they're going to run a hit on me.
[00:17:02.515 --> 00:17:23.772]  They'll wait until my wife's out of town, generally, and they'll just open my back door, come in on me when I'm asleep, hang me right there in the closet, and then, in case I fought back, in case something went wrong, they'll have cops waiting down the street.
[00:17:23.772 --> 00:17:26.434]  That's what it looks like with this guy they just whacked in Houston.
[00:17:27.998 --> 00:17:29.440]  And let's say I happen to be up.
[00:17:29.440 --> 00:17:33.903]  Let's say I happen to, you know, one chance out of ten fight them off or get out.
[00:17:33.903 --> 00:17:39.767]  The cops will run me off the road, claim I shot at them, and you'd see me driving down the road running.
[00:17:39.767 --> 00:17:42.589]  They would already have my cell phone already jammed that immediately.
[00:17:42.589 --> 00:17:43.770]  I mean, they plan this out.
[00:17:43.770 --> 00:17:45.712]  This is a military op.
[00:17:45.712 --> 00:17:49.114]  They've even, in some of these ops, got helicopters standing by with weapons.
[00:17:49.114 --> 00:17:52.977]  I mean, they're gonna get you.
[00:17:52.977 --> 00:17:54.038]  And that's how they operate.
[00:17:54.531 --> 00:18:00.892]  And so, if I was to fight my way out of my house, they'll just have Austin PD there to kill me.
[00:18:00.892 --> 00:18:05.133]  Nobody will ask, you know, why these guys were deployed, why they were waiting down the street.
[00:18:05.133 --> 00:18:06.953]  It's all about the gang.
[00:18:06.953 --> 00:18:08.754]  It's all about the evil.
[00:18:08.754 --> 00:18:11.914]  But, your whole illusion is being shattered.
[00:18:11.914 --> 00:18:15.015]  You're killing so many people, doing so much obvious stuff.
[00:18:15.015 --> 00:18:18.515]  CIA cocaine plane just crashed again with four tons on board.
[00:18:18.515 --> 00:18:20.116]  Pure from the source.
[00:18:20.116 --> 00:18:21.316]  CIA torture plane.
[00:18:22.378 --> 00:18:24.319]  Why do you think these guys will fly torture victims?
[00:18:24.319 --> 00:18:26.501]  Why do you think they'll... Because they're making millions.
[00:18:26.501 --> 00:18:29.223]  Just the pilots are alone.
[00:18:29.223 --> 00:18:37.389]  They're all... I mean, it's just... They admittedly pay off colonels around a million dollars in Iraq for one tour.
[00:18:37.389 --> 00:18:39.630]  A private gets 30 grand a year.
[00:18:39.630 --> 00:18:42.732]  Extra cash.
[00:18:42.732 --> 00:18:44.874]  You understand the magnitude of all of this?
[00:18:49.369 --> 00:18:52.491]  And it's total corruption, just absolute.
[00:18:52.491 --> 00:19:02.458]  You've got total corruption, and then beneath it, a bunch of football-watching, well-meaning, patriotic dummies, who are your average cops, FBI, and the general public.
[00:19:02.458 --> 00:19:13.325]  You hear them call and talk radio, I'm George Bush's good American, we're all working together, you know, we're helping people in Iraq.
[00:19:13.325 --> 00:19:16.647]  I mean, just watching the... How many times do you have to be taken?
[00:19:16.647 --> 00:19:18.108]  How many times do you have to be lied to?
[00:19:18.880 --> 00:19:19.760]  How many times?
[00:19:19.760 --> 00:19:23.222]  I mean, you think the government really has your best interest at heart?
[00:19:23.222 --> 00:19:29.364]  You really think these global corporations have our best interest at heart?
[00:19:29.364 --> 00:19:32.865]  You really think they care about you?
[00:19:32.865 --> 00:19:37.567]  Nobody else asked Deborah Jean Palfrey out of hundreds of interviews she did about him killing him.
[00:19:37.567 --> 00:19:38.367]  But see, I did.
[00:19:38.367 --> 00:19:40.548]  I got the quote.
[00:19:40.548 --> 00:19:42.008]  Because I can see where things are going.
[00:19:42.008 --> 00:19:43.449]  That's why we always get the big story.
[00:19:45.399 --> 00:19:50.102]  Because we've got our head more in the game than all the other talk show hosts who have been throwing fits.
[00:19:50.102 --> 00:19:50.703]  All of them have.
[00:19:50.703 --> 00:19:52.344]  I don't know why you're so jealous of me.
[00:19:52.344 --> 00:19:54.385]  I'm on the tip of the spear.
[00:19:54.385 --> 00:19:57.067]  Do you know the truth about cancer treatments?
[00:19:57.067 --> 00:20:06.533]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.533 --> 00:20:13.638]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.338 --> 00:20:20.321]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.321 --> 00:20:31.107]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:31.687 --> 00:20:32.307]  It is a big idea.
[00:20:32.307 --> 00:20:32.868]  A new world order.
[00:20:57.702 --> 00:21:02.585]  In the near future, Earth is dominated by a powerful world government.
[00:21:02.585 --> 00:21:05.427]  It's known as the Bilderberg Group.
[00:21:05.427 --> 00:21:08.208]  Could their objective be world domination?
[00:21:08.208 --> 00:21:11.410]  For thousands of years, their dark order grew.
[00:21:11.410 --> 00:21:18.715]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:21.761 --> 00:21:27.205]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:27.205 --> 00:21:31.067]  You will learn the secret that drives the entire New World Order agenda.
[00:21:31.067 --> 00:21:33.629]  Build America is making great progress toward a world government.
[00:21:33.629 --> 00:21:34.790]  Most people have no idea.
[00:21:34.790 --> 00:21:35.590]  They're not after money.
[00:21:35.590 --> 00:21:36.851]  They have all the money they need.
[00:21:36.851 --> 00:21:37.832]  They're after power.
[00:21:37.832 --> 00:21:38.993]  That's what they're after these years.
[00:21:38.993 --> 00:21:43.736]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:43.736 --> 00:21:47.698]  Or watch it online right now at PrisonPlanet.tv.
[00:21:47.698 --> 00:21:48.479]  Endgame.
[00:21:48.479 --> 00:21:50.520]  Blueprint for global enslaving.
[00:21:50.520 --> 00:21:51.561]  You have been warned.
[00:21:52.641 --> 00:21:57.142]  Are you fed up with all the side effects of chemicals in your shampoos and detergents?
[00:21:57.142 --> 00:22:02.243]  Even fragrances can signal some 4,000 separate ingredients, most of which are synthetic.
[00:22:02.243 --> 00:22:03.743]  Hi folks, Alex Jones here.
[00:22:03.743 --> 00:22:07.364]  Why not go back to basics and be safe with Calbin Pure Soaps?
[00:22:07.364 --> 00:22:12.765]  They're all natural and you'll save some 85% the money you're spending for your cleaning products now.
[00:22:12.765 --> 00:22:18.546]  Marty Schachter founded Calbin Soap Company in 1947 and provided products for health institutions.
[00:22:18.886 --> 00:22:21.388]  Now, Calvin Soaps are available to you and me.
[00:22:21.388 --> 00:22:23.931]  Triple concentrated for all your cleaning needs.
[00:22:23.931 --> 00:22:26.353]  From bathing and laundry to dishes, hair and more.
[00:22:26.353 --> 00:22:27.554]  No harsh chemicals.
[00:22:27.554 --> 00:22:28.735]  No animal testing.
[00:22:28.735 --> 00:22:30.076]  I use them and love them.
[00:22:30.076 --> 00:22:31.958]  Knowing they're all natural and safe.
[00:22:31.958 --> 00:22:33.379]  And I say big time.
[00:22:33.379 --> 00:22:34.821]  Call Calvin Pure Soap at 1-800-340-7091.
[00:22:34.821 --> 00:22:35.041]  That's 1-800-340-7091.
[00:22:38.404 --> 00:22:40.165]  Our beloved Republic is on her knees.
[00:22:40.165 --> 00:22:43.826]  The forces of globalism are destroying national sovereignty worldwide.
[00:22:43.826 --> 00:22:45.846]  But in Liberty's darkest hour, there is hope.
[00:23:00.251 --> 00:23:03.292]  The first time in modern history, the people are beginning to wake up.
[00:23:03.292 --> 00:23:09.033]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:23:09.033 --> 00:23:13.274]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:23:13.274 --> 00:23:18.475]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:23:18.475 --> 00:23:21.516]  PrisonPlanet.tv is a vault of forbidden information.
[00:23:21.516 --> 00:23:25.557]  All 18 of my documentary films can be downloaded or streamed in super high quality.
[00:23:25.717 --> 00:23:28.739]  Directly to your computer or iPhone and share it with others.
[00:23:28.739 --> 00:23:34.722]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:23:34.722 --> 00:23:39.544]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:23:39.544 --> 00:23:42.406]  The Info War is waiting for you to set it free.
[00:23:42.406 --> 00:23:44.467]  Join PrisonPlanet.tv.
[00:23:44.467 --> 00:23:46.448]  Burn the info bombs to disk.
[00:23:46.448 --> 00:23:48.589]  Put them on the file sharing networks.
[00:23:48.589 --> 00:23:50.350]  Bring down the new world order.
[00:23:50.350 --> 00:23:51.111]  PrisonPlanet.tv.
[00:23:56.409 --> 00:23:58.330]  Oh, it's Willie Nelson.
[00:23:58.330 --> 00:23:59.770]  I was a highwayman.
[00:23:59.770 --> 00:24:00.790]  God love him.
[00:24:00.790 --> 00:24:03.451]  On the coach roads I did ride.
[00:24:03.451 --> 00:24:05.412]  Sword and pistol by my side.
[00:24:05.412 --> 00:24:07.853]  Sword and pistol by my side.
[00:24:07.853 --> 00:24:10.133]  Many a bobble.
