[00:00:00.650 --> 00:00:02.392]  Government cover-ups.
[00:05:39.195 --> 00:05:47.900]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:05:47.900 --> 00:05:50.722]  Endgame, blueprint for global enslavement.
[00:05:50.722 --> 00:05:51.763]  You have been warned.
[00:05:52.623 --> 00:05:53.484]  It's a fact.
[00:05:53.484 --> 00:06:01.089]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:06:01.089 --> 00:06:10.234]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:06:10.234 --> 00:06:20.781]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[00:06:21.021 --> 00:06:27.304]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:06:27.304 --> 00:06:32.506]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:06:32.506 --> 00:06:37.149]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:06:37.149 --> 00:06:39.009]  Call the Federal Debt Relief System at 877-943-8600.
[00:06:39.009 --> 00:06:39.210]  That's 877-943-8600.
[00:06:39.210 --> 00:06:39.810]  Or visit FDRS.org.
[00:06:39.810 --> 00:06:41.631]  Find out how you can break the cycle of debt slavery.
[00:06:48.894 --> 00:06:51.815]  Visit FDRS.org today!
[00:07:08.479 --> 00:07:08.899]  We're good to go.
[00:07:27.575 --> 00:07:40.000]  Order today for fighting disease, turning on your immune system, activating infection-fighting properties against sinus, lung, bowel, skin, Lyme disease, nail fungus, colds, flu, ringworm, gum disease, diarrhea, athlete's foot, and cholesterol.
[00:07:40.000 --> 00:07:43.602]  Secure online ordering is available at NutraMedical.com or call 888-212-8871.
[00:07:43.602 --> 00:07:47.103]  That number again, 888-212-8871 for the most powerful natural antimicrobial available.
[00:07:54.247 --> 00:07:56.929]  Ease the T-Rex of political talk.
[00:07:56.929 --> 00:07:59.731]  Alex Jones on the GCN Radio Network.
[00:08:18.206 --> 00:08:29.729]  Wide open phones today at 1-800-259-9231 and what a broadcast we have lined up for you today.
[00:08:29.729 --> 00:08:32.329]  We're going to get into another war provocation.
[00:08:32.329 --> 00:08:41.211]  General Petraeus, George Bush's pinup girl, saying that Iran is behind the Green Zone attack.
[00:08:41.211 --> 00:08:43.852]  Just completely made up the
[00:08:45.472 --> 00:08:54.277]  180 degrees from strategically what I ran would do, put out by a liar who, you know when he's lying, his lips are moving.
[00:08:54.277 --> 00:09:12.448]  These are the same people that put out fake radio transmissions, in English for everyone, so the buffoons on television could see it, of saying, we're gonna blow your ships up, ha ha ha, as motorboats drove along 500 yards away from the ships, there in the Strait of Hormuz.
[00:09:14.229 --> 00:09:15.990]  Which always happens.
[00:09:15.990 --> 00:09:26.374]  The missile cruisers come right up to their territorial waters and the pilot boats come out just like anybody else's Coast Guard do and cruise along the perimeter.
[00:09:26.374 --> 00:09:27.174]  Our government doesn't care.
[00:09:27.174 --> 00:09:29.095]  They just put out a fake tape.
[00:09:29.095 --> 00:09:32.076]  The difference is, is it came out that it was fake.
[00:09:32.076 --> 00:09:35.818]  Because there were commanders on the ships who weren't going to go along with it.
[00:09:35.818 --> 00:09:37.999]  Like Fox Fallon.
[00:09:37.999 --> 00:09:39.760]  And you know where Fox Fallon is now.
[00:09:39.760 --> 00:09:40.220]  He's bye-bye.
[00:09:41.260 --> 00:09:51.004]  The Admiral has been removed, and little liar Petraeus can tell us that Iran is behind Al-Qaeda, and that Iran is Al-Qaeda.
[00:09:51.004 --> 00:09:54.886]  The Shiites are Al-Qaeda, folks.
[00:09:54.886 --> 00:10:00.089]  By the way, for mainline listeners who just tuned in for the first time, that's a joke.
[00:10:00.089 --> 00:10:03.130]  I know the news says that, but that's because they think you're stupid.
[00:10:03.130 --> 00:10:04.471]  That's the opposite group.
[00:10:04.471 --> 00:10:07.312]  They're at each other's throats.
[00:10:07.312 --> 00:10:09.073]  That's like saying Lex Luthor is
[00:10:10.359 --> 00:10:14.741]  Lex Luthor is Superman.
[00:10:14.741 --> 00:10:16.181]  It's apples and oranges.
[00:10:16.181 --> 00:10:19.002]  It's 180 degrees opposite.
[00:10:19.002 --> 00:10:20.143]  It doesn't matter anymore.
[00:10:20.143 --> 00:10:21.563]  Just believe whatever you want.
[00:10:21.563 --> 00:10:22.544]  Just be a slave.
[00:10:22.544 --> 00:10:23.384]  Drink your fluoride.
[00:10:23.384 --> 00:10:24.644]  Love your government.
[00:10:24.644 --> 00:10:26.865]  Just believe that your dollar's strong.
[00:10:26.865 --> 00:10:29.346]  There's people who email me and call me.
[00:10:29.346 --> 00:10:33.448]  I've got friends who've got family and others who just their family tells them, nope, dollar's strong.
[00:10:33.448 --> 00:10:34.168]  It's all alive.
[00:10:35.109 --> 00:10:36.329]  All a conspiracy theory.
[00:10:36.329 --> 00:10:39.270]  Okay, just believe whatever you want then, you know?
[00:10:39.270 --> 00:10:43.632]  People think that they can just believe whatever they want and that makes it reality.
[00:10:43.632 --> 00:10:48.253]  They believe the lie of perception being reality.
[00:10:48.253 --> 00:10:49.434]  That is not the case.
[00:10:49.434 --> 00:10:56.976]  I mean, maybe for a three-year-old who still thinks that peekaboo, you know, they cover their eyes up and they say, you can't see me, a two-year-old.
[00:10:56.976 --> 00:11:01.158]  Usually by the time they're three, they know that isn't the case.
[00:11:01.158 --> 00:11:04.419]  You know, a baby covers their eyes and they think that the world went away.
[00:11:04.944 --> 00:11:05.985]  No, it didn't go away.
[00:11:05.985 --> 00:11:09.067]  It's still right there.
[00:11:09.067 --> 00:11:10.528]  Peek-a-boo!
[00:11:10.528 --> 00:11:16.833]  I mean, that's what the general public is, is a bunch of two-year-olds saying peek-a-boo all day long.
[00:11:16.833 --> 00:11:21.376]  And you think you can cover your eyes up, stick your head in the sand, and all of this stuff goes away.
[00:11:21.376 --> 00:11:22.157]  It doesn't go away.
[00:11:22.157 --> 00:11:23.438]  It gets worse every minute.
[00:11:23.994 --> 00:11:43.405]  It grows and grows and grows, and the corrupt get more and more power, and take over more and more, and kick the final links, the final good people out of the police forces, out of the FBI, out of the government, out of the corporations.
[00:11:43.405 --> 00:11:45.426]  So, Iran behind Green Zone attack.
[00:11:45.426 --> 00:11:46.506]  The most senior U.S.
[00:11:46.506 --> 00:11:53.390]  general in Iraq has said he has evidence that Iran was behind Sunday's bombardment of Baghdad's heavily fortified Green Zone.
[00:11:54.614 --> 00:12:03.942]  General David Petraeus told BBC he thought Tehran had trained, equipped and funded insurgents who fired the barrage of mortars and rockets.
[00:12:03.942 --> 00:12:11.008]  He said Iran was adding that he described the lethal accelerants to a very combustible mix.
[00:12:11.008 --> 00:12:13.811]  There has yet been no response from Iran to the accusations.
[00:12:15.017 --> 00:12:16.918]  In response to the news, about 4,000 U.S.
[00:12:16.918 --> 00:12:19.159]  military personnel have now been killed in Iraq.
[00:12:19.159 --> 00:12:23.762]  He said it showed how much the mission had cost, but added that America was realistic about it.
[00:12:23.762 --> 00:12:26.183]  Again, everything's lies out of his mouth.
[00:12:26.183 --> 00:12:37.890]  I haven't looked it up in two years, and we need to look it back up, but three years in, it was published in even mainstream news that 15,000 people have died, troops.
[00:12:37.890 --> 00:12:38.190]  U.S.
[00:12:38.190 --> 00:12:42.072]  troops have died as a result of their wounds, but that that's not counted anymore.
[00:12:43.078 --> 00:12:47.379]  In the mid-1990s, they decided to only count it if you died in country.
[00:12:47.379 --> 00:12:50.420]  If you die a week later in Germany or in England or the U.S.
[00:12:50.420 --> 00:12:56.821]  when you're flown out of infection or whatever, you didn't die in combat.
[00:12:56.821 --> 00:13:01.322]  Kind of like the Russians in Afghanistan would lie about their numbers.
[00:13:01.322 --> 00:13:04.742]  You know, it's now public and declassified, but from 1960 to 1964,
[00:13:08.448 --> 00:13:10.711]  Upwards of 6,000 U.S.
[00:13:10.711 --> 00:13:15.055]  troops died in Vietnam, and it was just kept secret.
[00:13:15.055 --> 00:13:19.400]  So they've done this before, and they're doing it again.
[00:13:19.400 --> 00:13:24.826]  So if your son gets hit by a mortar, but his body armor protects most his organs, but shrapnel goes into his brain,
[00:13:25.862 --> 00:13:33.306]  And then he gets maggoted, say in Kansas City, where the big facility maggots the troops.
[00:13:33.306 --> 00:13:34.747]  It's called maggoting.
[00:13:34.747 --> 00:13:35.547]  It's been in the news.
[00:13:35.547 --> 00:13:36.428]  It happens all over the country.
[00:13:36.428 --> 00:13:45.253]  They just tie them down in the back, and then the flies crawl up their nose and lay eggs in their sinus, and they have a brain meal.
[00:13:49.531 --> 00:13:53.492]  Oh, I know it's anti-troop to say they shouldn't be killed by maggots, I understand.
[00:13:53.492 --> 00:14:00.433]  I should just shut up and wrap an American flag made by Chinese slaves around me and shut up about maggoting.
[00:14:00.433 --> 00:14:02.034]  But that's what the Nord War is all about.
[00:14:02.034 --> 00:14:02.914]  They are maggots.
[00:14:02.914 --> 00:14:06.215]  Their spirit is that of a rotting horse covered in maggots.
[00:14:06.215 --> 00:14:11.436]  I use that example a lot because that's what we face.
[00:14:11.436 --> 00:14:15.997]  They bombard our society from the sky with millions of dead horses.
[00:14:15.997 --> 00:14:17.057]  That's basically what they do.
[00:14:18.327 --> 00:14:22.050]  They're black hole maggot creatures.
[00:14:22.050 --> 00:14:23.131]  We can see their spirit.
[00:14:23.131 --> 00:14:25.212]  They look like maggots, basically.
[00:14:25.212 --> 00:14:29.215]  Giant maggots in three-piece suits.
[00:14:29.215 --> 00:14:30.876]  Eating children.
[00:14:30.876 --> 00:14:33.438]  Iran behind green zone attack.
[00:14:33.438 --> 00:14:34.678]  The most senior U.S.
[00:14:34.678 --> 00:14:39.342]  general in Iraq has said he has evidence that Iran was behind Sunday's bombardment.
[00:14:39.342 --> 00:14:40.262]  Then he gives none.
[00:14:40.262 --> 00:14:41.863]  In response to the news that 4,000 U.S.
[00:14:41.863 --> 00:14:43.584]  military personnel have now been killed.
[00:14:43.584 --> 00:14:44.305]  See, total lies.
[00:14:44.949 --> 00:14:50.791]  He said it showed how much the mission had cost, but added that America's was realistic about it.
[00:14:50.791 --> 00:15:01.294]  He also said a great deal of progress has been made because of the flipping of communities, the decision by Sunni tribes to turn against Al-Qaeda militants.
[00:15:01.294 --> 00:15:02.714]  The extent of this is surprising.
[00:15:02.714 --> 00:15:07.776]  When he was military, he said promises violated, and then it goes on.
[00:15:07.776 --> 00:15:12.077]  So just all lies from Betrayus.
[00:15:12.077 --> 00:15:12.517]  Betrayus.
[00:15:14.229 --> 00:15:15.550]  Who betrays us.
[00:15:15.550 --> 00:15:20.111]  Pentagon report finds no evidence of Saddam's attempt to assassinate Bush.
[00:15:20.111 --> 00:15:22.512]  Raw story.
[00:15:22.512 --> 00:15:24.033]  And remember, we heard multiple stories.
[00:15:24.033 --> 00:15:25.333]  Saddam was planning to kill him.
[00:15:25.333 --> 00:15:29.095]  Saddam tried to hire Al Qaeda to kill him.
[00:15:29.095 --> 00:15:31.396]  Just completely made up on the face of it.
[00:15:31.396 --> 00:15:34.577]  Doesn't matter.
[00:15:34.577 --> 00:15:37.798]  In President Bush's view, former Iraq dictator Saddam Hussein
[00:15:38.922 --> 00:15:45.170]  ...was many things, a developer of weapons of mass destruction, an ally of Al-Qaeda, and a guy that tried to kill my dad!
[00:15:47.446 --> 00:15:51.047]  Recent intelligence reports have already shot down the first two notions.
[00:15:51.047 --> 00:15:53.448]  No WMD stockpiles were found in Iraq after the U.S.
[00:15:53.448 --> 00:16:01.790]  invasion, and a just-released Pentagon assessment failed to find any smoking gun link between Saddam and the terror group that plotted the 9-11 attacks.
[00:16:01.790 --> 00:16:09.652]  Now skepticism is newly enveloping allegations of an Iraqi plot to assassinate former President George Bush on a trip to Kuwait in 1993.
[00:16:09.652 --> 00:16:13.813]  Newsweek's Michael Isikoff reports that the same Pentagon report that is essentially
[00:16:14.443 --> 00:16:27.967]  Disproved as an Iraq-Al Qaeda link also calls into question the 93 plot to spur former President Bill Clinton to launch a tomahawk cruise missile against Saddam Hussein's Iraq intelligence service, Isikoff writes.
[00:16:27.967 --> 00:16:32.828]  That was because he had some sex scandals out then, so he tomahawked them.
[00:16:32.828 --> 00:16:33.929]  Bill Clinton's tough.
[00:16:33.929 --> 00:16:41.011]  A lot of good ol' boys should say what you want about him, but he hit them Al Qaeda's.
[00:16:44.443 --> 00:16:47.004]  As they devalue your dollar and suck your pension funds.
[00:16:47.004 --> 00:16:49.986]  You don't care as long as you feel like you're on top of things.
[00:16:49.986 --> 00:16:51.106]  You like being kind.
[00:16:51.106 --> 00:16:52.807]  You like being a schmuck.
[00:16:52.807 --> 00:16:53.928]  You like being stupid.
[00:16:53.928 --> 00:16:55.289]  You like losing your country.
[00:16:55.289 --> 00:16:57.830]  You like ruining your children and grandchildren's future.
[00:16:57.830 --> 00:16:58.410]  Fine!
[00:16:58.410 --> 00:17:01.532]  Don't let me stand in the way of your happiness and success.
[00:17:01.532 --> 00:17:03.313]  You've done a great job, yuppies.
[00:17:03.313 --> 00:17:04.473]  Great job, good ol' boys.
[00:17:04.473 --> 00:17:06.895]  Great job, chicken-neck liberals.
[00:17:06.895 --> 00:17:09.456]  Being idiots, being con, not knowing which end is up.
[00:17:11.408 --> 00:17:13.089]  I'm not being nice, it's because I'm mad.
[00:17:13.089 --> 00:17:15.429]  Our country's already basically gone.
[00:17:15.429 --> 00:17:19.291]  It's on life support and you're trying to pull the plug.
[00:17:19.291 --> 00:17:23.412]  And I just don't think it's funny.
[00:17:23.412 --> 00:17:26.473]  Okay, that brings me to the next tidbit of news.
[00:17:26.473 --> 00:17:30.915]  We're going to cover this after the break.
[00:17:30.915 --> 00:17:32.095]  Well, I'll get to this in a minute.
[00:17:32.095 --> 00:17:36.757]  First off, EU may boycott Beijing Olympics over cultural genocide in Tibet.
[00:17:36.757 --> 00:17:38.377]  Dollar falls on speculation of U.S.
[00:17:38.377 --> 00:17:39.638]  consumer confidence falling.
[00:17:40.825 --> 00:17:47.407]  Torture Architect John Yoo Hypocritically Blasts Democratic Party For Violating Constitution's Intent.
[00:17:47.407 --> 00:17:51.368]  Companies Try To Cover Up Move To Watch Consumers Via Their Own Televisions.
[00:17:51.368 --> 00:17:53.309]  Cameras In Your Home.
[00:17:53.309 --> 00:17:59.670]  Comcast Cameras To Start Watching You Is The Story That Came Out A Few Days Ago That Has Gotten So Much Attention.
[00:17:59.670 --> 00:18:00.411]  Other Headlines.
[00:18:00.411 --> 00:18:02.491]  The Internet Affects On News.
[00:18:02.491 --> 00:18:03.251]  London Independent.
[00:18:03.251 --> 00:18:06.052]  Google Is Watching You.
[00:18:06.052 --> 00:18:08.573]  Excessive Emails And Texts Are A Mental Illness.
[00:18:09.687 --> 00:18:11.328]  Need to be forcibly drugged.
[00:18:11.328 --> 00:18:14.769]  That's the news of Australia.
[00:18:14.769 --> 00:18:17.590]  Mondale accuses Cheney of wholesale assault on Constitution.
[00:18:17.590 --> 00:18:18.830]  What about when Bill Clinton did it?
[00:18:18.830 --> 00:18:27.053]  See, they find comfort in attacking each other to create the false view that there's a difference.
[00:18:27.053 --> 00:18:30.374]  So we'll be breaking down how they operate.
[00:18:30.374 --> 00:18:33.635]  That's just like two different tag teams fighting each other in WWF.
[00:18:33.635 --> 00:18:34.255]  It's fake.
[00:18:34.255 --> 00:18:35.136]  It's choreographed.
[00:18:35.136 --> 00:18:35.676]  It isn't real.
[00:18:36.585 --> 00:18:38.987]  Some Big Brothers over Big Brother.
[00:18:38.987 --> 00:18:40.668]  Story out of the Baltimore Sun.
[00:18:40.668 --> 00:18:42.109]  Serious Big Brother developments.
[00:18:42.109 --> 00:18:45.831]  Protein map of human spit created.
[00:18:45.831 --> 00:18:48.693]  Satellite radio merger gets antitrust okay.
[00:18:48.693 --> 00:18:58.540]  Yeah, it's two companies that are the only providers of satellite radio who are monopolistic and control who can get on their airwaves.
[00:18:58.540 --> 00:19:01.182]  And now they're going to merge.
[00:19:01.182 --> 00:19:02.482]  That's not free market.
[00:19:02.482 --> 00:19:04.744]  That's a simulation of free market.
[00:19:04.744 --> 00:19:06.365]  That's crony capitalism.
[00:19:06.912 --> 00:19:10.294]  Or mercantilism, if you want to use a proper term.
[00:19:10.294 --> 00:19:12.996]  Britain is the world's seventh most stable and prosperous nation.
[00:19:12.996 --> 00:19:15.457]  We'll break down those supposed numbers.
[00:19:15.457 --> 00:19:19.980]  A ridiculous story about a bandit who hypnotizes bank tellers and cashiers.
[00:19:19.980 --> 00:19:21.501]  That's a mainstream news story.
[00:19:21.501 --> 00:19:23.062]  Food stamp use in the U.S.
[00:19:23.062 --> 00:19:25.564]  doubled since 2001.
[00:19:25.564 --> 00:19:31.447]  Sean Hannity confronted over his relationship with neo-Nazi Hal Turner, who is a definite fed.
[00:19:31.447 --> 00:19:33.048]  That's why he has a relationship to him.
[00:19:33.048 --> 00:19:35.770]  You think that clown's really... I mean, come on, don't be so stupid.
[00:19:36.794 --> 00:19:42.716]  Uh, we will, uh, Comcast, uh, again, more on that.
[00:19:42.716 --> 00:19:45.617]  But we're gonna get into D.C.
[00:19:45.617 --> 00:19:49.539]  and the, uh, coming in your house without warrants to get your guns.
[00:19:49.539 --> 00:19:50.639]  It's going nationwide.
[00:19:54.588 --> 00:19:57.270]  Do you know the truth about cancer treatments?
[00:19:57.270 --> 00:20:06.738]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.738 --> 00:20:13.824]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.545 --> 00:20:20.533]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.533 --> 00:20:31.328]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:31.889 --> 00:20:32.509]  It is a big idea.
[00:20:32.509 --> 00:20:33.470]  A new world order.
[00:20:33.470 --> 00:20:34.831]  In the near future.
[00:20:59.853 --> 00:21:02.936]  Earth is dominated by a powerful new world government.
[00:21:02.936 --> 00:21:05.759]  It's known as the Bilderberg Group.
[00:21:05.759 --> 00:21:08.542]  Could their objective be world domination?
[00:21:08.542 --> 00:21:11.726]  For thousands of years, their dark order grew.
[00:21:11.726 --> 00:21:19.054]  Now, as they hail the birth of the new world order, their great dream of exterminating 80% of humanity is at hand.
[00:21:22.085 --> 00:21:27.529]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:27.529 --> 00:21:31.371]  You will learn the secret that drives the entire New World Order agenda.
[00:21:31.371 --> 00:21:33.953]  The Oval Bureau is making great progress toward a world government.
[00:21:33.953 --> 00:21:35.134]  Most people have no idea.
[00:21:35.134 --> 00:21:35.914]  They're not after money.
[00:21:35.914 --> 00:21:37.195]  They have all the money they need.
[00:21:37.195 --> 00:21:38.176]  They're after power.
[00:21:38.176 --> 00:21:39.317]  That's their aphrodisiac.
[00:21:39.317 --> 00:21:48.042]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:21:48.042 --> 00:21:50.844]  Endgame, blueprint for global enslavement.
[00:21:50.844 --> 00:21:51.905]  You have been warned.
[00:21:53.085 --> 00:22:02.008]  More than 700 chemicals have been found in our drinking water, and did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[00:22:02.008 --> 00:22:07.169]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[00:22:07.169 --> 00:22:18.272]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[00:22:18.692 --> 00:22:24.455]  The KDF Dual Media Shower Filter typically lasts 10,000 gallons or 1 year whichever comes first.
[00:22:24.455 --> 00:22:30.719]  Hospitals, restaurants, and water treatment facilities use this media to reduce chlorine, iron, heavy metals, and bacteria.
[00:22:30.719 --> 00:22:31.759]  What about you?
[00:22:31.759 --> 00:22:33.681]  Order your KDF Shower Filter normally.
[00:22:33.681 --> 00:22:36.342]  $49 for our special price of only $39.99 with free shipping.
[00:22:38.183 --> 00:22:40.346]  Call the Berkey Guy and order now by calling 1-877-886-3653.
[00:22:40.346 --> 00:22:40.566]  That's 1-877-886-3653.
[00:22:40.566 --> 00:22:42.749]  Or simply click on the banner at GCNlive.com to order online now.
[00:22:52.617 --> 00:23:05.766]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:23:05.766 --> 00:23:16.834]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:23:16.834 --> 00:23:19.756]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:23:20.256 --> 00:23:21.977]  From hijackers being trained at U.S.
[00:23:21.977 --> 00:23:28.121]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
