[00:00.000 --> 00:12.240]  It is Thursday, September 24th, the year is 2020, we are 39 days out, 118 days out from
[05:52.960 --> 05:57.040]  Their press conferences get muzzled, just like they do in Communist China.
[05:57.040 --> 06:04.040]  That's what's really going on here.
[06:27.040 --> 06:35.040]  Ladies and gentlemen, we are live, thanks to your support and your prayers.
[06:35.040 --> 06:38.720]  It is Thursday, September 24th, the year is 2020.
[06:38.720 --> 06:42.440]  We are 118 days out from the inauguration.
[06:42.440 --> 06:46.920]  We are 39 days out from the election, but the deep state, the Chai Con globalist back
[06:46.920 --> 06:51.360]  crime syndicates, Hollywood, the corporate mainstream trader media, the enemies of the
[06:51.360 --> 06:56.360]  republic have all openly said they know they're going to lose, they can see the internal polls,
[06:56.360 --> 06:59.640]  they know the facts, so they're going to contest the election.
[06:59.640 --> 07:04.760]  When Trump challenges their contention, that's going to be called dictatorship, and they're
[07:04.760 --> 07:09.320]  going to remove him by coup if they're able to.
[07:09.320 --> 07:13.720]  This has all been publicly stated on every major news channel in the country.
[07:13.720 --> 07:19.280]  We were the first to tell you that they were planning all of this.
[07:19.280 --> 07:21.280]  You can see some of that sped on today.
[07:21.280 --> 07:27.400]  The Trump campaign is reportedly discussing contingency plans to bypass election results.
[07:27.400 --> 07:32.560]  The Atlantic tells us, again, that's the main Democrat mouthpiece that puts out the lies
[07:32.560 --> 07:36.880]  that are then picked up by the New York Times, even the Wall Street Journal goes along with
[07:36.880 --> 07:41.240]  these and parrots, all of it.
[07:41.240 --> 07:44.280]  Then that ties into Trump says Supreme Court will decide the election.
[07:44.280 --> 07:48.840]  Very good chances they will needs a ninth justice that's in the Constitution as they
[07:48.840 --> 07:54.080]  now have extra votes because Mitt Romney's been under such pressure, but even if he tries
[07:54.080 --> 07:58.320]  to stab folks in the back, we'll have the votes.
[07:58.320 --> 08:04.080]  That's why he's now claiming he will vote for it because he's unable to stop this next
[08:04.080 --> 08:06.000]  Supreme Court justice from being put in.
[08:06.000 --> 08:11.440]  But after what we saw happen to Cabana, this is going to be an explosive situation.
[08:11.440 --> 08:14.640]  And all of what we're witnessing has a name.
[08:14.640 --> 08:17.080]  It's called terrorism.
[08:17.080 --> 08:18.840]  What's happening in Austin, Texas?
[08:18.840 --> 08:20.800]  What's happening in Louisville, Kentucky?
[08:20.800 --> 08:22.520]  What's happening in Portland, Oregon?
[08:22.520 --> 08:27.320]  What's happening in Los Angeles, California, Chicago, Illinois, New York, New York?
[08:27.320 --> 08:31.720]  What's happening from Miami to Dallas, Texas is the exact same thing.
[08:31.720 --> 08:37.720]  It has a name T-E-R-R-O-R-I-S-M.
[08:37.720 --> 08:39.840]  What does that spell?
[08:39.840 --> 08:41.440]  Terrorism.
[08:41.440 --> 08:45.040]  And what is the definition of terrorism?
[08:45.040 --> 08:52.840]  The use of violence and threats to intimidate or coerce, especially for political purposes.
[08:52.840 --> 08:55.440]  That is the definition.
[08:55.440 --> 09:01.440]  The state of fear and submission produced by terrorism or terrorization, a terroristic
[09:01.440 --> 09:05.720]  method of governing or of resisting a government.
[09:05.720 --> 09:12.160]  What we have is Democrat, globalist, ally of the foreign powers, literally engaged in
[09:12.160 --> 09:18.120]  classical terror and saying, going to people's houses and saying, we're going to kill you
[09:18.120 --> 09:20.000]  if you don't vote the way we want.
[09:20.000 --> 09:24.360]  And then inside Big Tech, all these college Marxist-trained employees, whether they're
[09:24.360 --> 09:29.560]  in Spotify or whether they are in Twitter or Google or Apple, they don't care about
[09:29.560 --> 09:30.680]  slave camps in China.
[09:30.680 --> 09:31.880]  They like Jeezy Ping.
[09:31.880 --> 09:34.080]  Washington Post says he's their hero.
[09:34.080 --> 09:37.080]  They hope he quote annihilates Trump, destroys Trump.
[09:37.080 --> 09:41.600]  No, no, they're like little baby birds that were hatched out of their eggs and, you know,
[09:41.600 --> 09:45.720]  saw the mailman, so they imprint on the mailman and think it's their daddy, not the mommy
[09:45.720 --> 09:52.360]  duck, but they imprinted on communism and Satanism and devil worship and singing in.
[09:52.360 --> 09:59.320]  And so now there are so many videos of crazy people running around machetes attacking.
[09:59.320 --> 10:03.160]  There are so many videos of reporters being beaten and shot.
[10:03.160 --> 10:07.000]  There are so many videos of police officers being shot.
[10:07.000 --> 10:12.280]  There is so much absolute mayhem that I can't even get to the new stuff that's breaking
[10:12.280 --> 10:13.280]  every hour.
[10:13.280 --> 10:19.400]  Our own Savannah Hernandez went out last night, and again, I don't want to criticize her,
[10:19.400 --> 10:22.240]  but I have to say she didn't want security with her.
[10:22.240 --> 10:24.880]  She went out without security into Austin.
[10:24.880 --> 10:25.880]  They mobbed her.
[10:25.880 --> 10:26.880]  They beat her.
[10:26.880 --> 10:27.880]  They attacked her.
[10:27.880 --> 10:28.880]  They robbed her.
[10:28.880 --> 10:33.920]  She did fight back, but local media is basically saying this is a great thing.
[10:33.920 --> 10:34.920]  She's a fascist.
[10:34.920 --> 10:38.360]  So, so, so this is how they dehumanize people.
[10:38.360 --> 10:40.840]  And they had guns.
[10:40.840 --> 10:46.640]  They had guns, ladies and gentlemen, that's on video, and they beat up a woman and took
[10:46.640 --> 10:52.480]  her phone and hit her in the back of the head, and it's all on video.
[10:52.480 --> 10:58.720]  And that's what it's like in America for her to go out and simply videotape them.
[10:58.720 --> 11:01.600]  These are men with guns beating up women.
[11:01.600 --> 11:03.080]  These are the heroes.
[11:03.080 --> 11:05.960]  Remember, they always wanted to get our guns to keep us safe.
[11:05.960 --> 11:09.040]  Now, they wanted our guns because only they would have the guns then.
[11:09.040 --> 11:10.920]  Well, guess what, scumbags?
[11:10.920 --> 11:13.280]  We've got guns to defend ourselves.
[11:13.280 --> 11:19.320]  And two police officers last night watched as delivery trucks, U-Haul trucks and buses
[11:19.320 --> 11:24.160]  arrived with Antifa shipped in from local universities and local government assemblies.
[11:24.160 --> 11:26.200]  A lot of them worked for the legislatures.
[11:26.200 --> 11:28.960]  That's been caught on record many times.
[11:28.960 --> 11:34.560]  And loaded out of the U-Hauls were the signs about killing cops and Antifa.
[11:34.560 --> 11:40.440]  And guess who was unloading out of these trucks, the shields and the clubs and all the rest
[11:40.440 --> 11:42.880]  of it?
[11:42.880 --> 11:44.640]  Guess what?
[11:44.640 --> 11:50.040]  A group funded by George Soros on record and Jack Dorsey of Twitter.
[11:50.040 --> 11:54.220]  Jack Dorsey gave a million dollars this year to the very group and the very woman that
[11:54.220 --> 12:02.120]  heads it up unloading the weapons.
[12:02.120 --> 12:06.840]  So as I said again, this is terrorism.
[12:06.840 --> 12:13.160]  And remember, Rand Paul came out just a month ago out of the White House and people surrounded
[12:13.160 --> 12:17.280]  him, attacked him, said, we're going to kill you, knock police down, they barely got away.
[12:17.280 --> 12:19.880]  Black lives matter.
[12:19.880 --> 12:21.880]  Remember that?
[12:21.880 --> 12:25.080]  Well, Rand Paul understands what we're facing now.
[12:25.080 --> 12:27.160]  This is called terrorism.
[12:27.160 --> 12:33.920]  Last night in Louisville, they pull up, they say we're going to kill the cops and then
[12:33.920 --> 12:38.920]  they start shooting the police that had done nothing, not even fired tear gas at that point.
[12:38.920 --> 12:41.800]  And the media CNN said, well, there's going to be violence.
[12:41.800 --> 12:42.800]  The police deserve it.
[12:42.800 --> 12:46.600]  Like they said, a few years ago, all those cops were getting killed in 2016.
[12:46.600 --> 12:49.720]  And remember, they were on the news saying, well, cops kill innocent black people.
[12:49.720 --> 12:51.440]  So you're going to die randomly.
[12:51.440 --> 12:53.080]  And statistically it doesn't even show that.
[12:53.080 --> 12:58.120]  Here's a few of the clips out of Louisville yesterday where they're talking about y'all
[12:58.120 --> 13:00.680]  get ready to effing die and sure enough, it started.
[13:00.680 --> 13:01.680]  Here it is.
[13:01.680 --> 13:29.240]  And then, of course, they're blasting at the police, they're shooting at the police.
[13:29.240 --> 13:51.440]  Here's Senator Rand Paul just minutes ago telling it like it is that black lives matter
[13:51.440 --> 13:52.880]  is a terrorist organization.
[13:52.880 --> 13:53.880]  Here it is.
[13:53.880 --> 13:58.800]  I joined Senator Scott and others in saying that we have to appreciate our police more
[13:58.800 --> 13:59.800]  generally.
[13:59.800 --> 14:04.680]  They're protecting us from the vandals, the marauders, the arsonists in our cities.
[14:04.680 --> 14:10.360]  And it's not just the Democrat proposition of defunding the police that threatens us.
[14:10.360 --> 14:14.440]  It's also the idea that if we don't appreciate our police, we won't have more volunteering
[14:14.440 --> 14:16.400]  to become policemen in the next generation.
[14:16.400 --> 14:20.120]  So I think it's absolutely imperative that we do show our appreciation for these people
[14:20.120 --> 14:23.760]  risking their lives to keep us safe.
[14:23.760 --> 14:27.500]  My wife and I know about this personally, as you saw from the video going into this,
[14:27.500 --> 14:31.400]  we were attacked by a mob in D.C. just a few weeks ago.
[14:31.400 --> 14:37.160]  For those of you who doubt that the mob had violent intent immediately after we were
[14:37.160 --> 14:42.160]  safely into the hotel or somewhat safe in our hotel, one of the police officers was
[14:42.160 --> 14:45.720]  assaulted and received stitches in his face.
[14:45.720 --> 14:50.200]  And I guess what bothered me is, you know, I commend them for their heroism that I truly
[14:50.200 --> 14:52.240]  believe they saved our lives.
[14:52.240 --> 14:55.120]  But the person who assaulted the policeman was from out of state.
[14:55.120 --> 14:59.560]  I think the federal charges were lodged, but then he was released on his own recognizance.
[14:59.560 --> 15:05.560]  I tweeted out somewhat snarkily, if you're looking for him, you may look in Kenosha.
[15:05.560 --> 15:08.920]  But I think we do have to investigate these people.
[15:08.920 --> 15:10.920]  And we have to put blame where blame is.
[15:10.920 --> 15:13.000]  We need to find out who's financing them.
[15:13.000 --> 15:17.960]  If you're from out of state and you attacked someone in D.C., I would think that the FBI
[15:17.960 --> 15:21.480]  or federal authorities should investigate, you know, how did he get there?
[15:21.480 --> 15:22.960]  Who's paying for it?
[15:22.960 --> 15:27.040]  I can tell you that Black Lives Matter is supporting these folks and that we shouldn't
[15:27.040 --> 15:30.400]  shy away from attributing blame where blame goes.
[15:30.400 --> 15:34.080]  When we were attacked, the head of Black Lives Matter in Louisville had this to say.
[15:34.080 --> 15:40.840]  She said, we can see the fear in their faces and that's how we want them to live.
[15:40.840 --> 15:42.160]  Their goal is terrorism.
[15:42.160 --> 15:43.160]  They're admitting it.
[15:43.160 --> 15:47.160]  If you look at their exchanges online and social media, they are saying their goal is
[15:47.160 --> 15:51.480]  to terrorize public officials and really anybody, many of the people in the restaurants
[15:51.480 --> 15:57.720]  that they're being terrorized are not going to come back with the conclusion of this.
[15:57.720 --> 16:01.440]  This is your last chance to get a pack power stack.
[16:01.440 --> 16:03.080]  And I'm really bummed out about that.
[16:03.080 --> 16:07.240]  It started out as a sleeper product, but the people that did order it loved it and sort
[16:07.240 --> 16:08.240]  of reordering it.
[16:08.240 --> 16:10.640]  They spread the word and became one of our best sellers.
[16:10.640 --> 16:15.520]  But because of the COVID supply chain breakdown, because there's 13 different formulas in
[16:15.520 --> 16:19.840]  a pack power stack, we are unable to secure it anymore.
[16:19.840 --> 16:25.320]  This is the highest in AMPM pack system you're going to find where you take half the pills
[16:25.320 --> 16:28.400]  in the morning, half the capitals and pills and shell caps at night.
[16:28.400 --> 16:29.400]  It's amazing.
[16:29.400 --> 16:32.600]  I don't have time to go into everything that's in it, but this gets people to remember to
[16:32.600 --> 16:36.240]  take it and that's why it's having such a great effect because the stuff in here is
[16:36.240 --> 16:37.240]  absolutely amazing.
[16:37.240 --> 16:40.680]  So it's your last chance to get a pack power stack at InfoWareStore.com.
[16:40.680 --> 16:42.640]  It's 60% off and free shipping.
[16:42.640 --> 16:45.200]  That is at cost for all of you that already support InfoWare.
[16:45.200 --> 16:46.800]  We're passing these savings on to you.
[16:46.800 --> 16:49.840]  Get your eight pack power stack now or you still can.
[16:49.840 --> 16:57.800]  Last chance to get it, InfoWareStore.com, eight pack power stack, 60% off and free shipping.
[16:57.800 --> 17:02.520]  Attention radio listeners, if you're concerned about the coming chaos after the November
[17:02.520 --> 17:05.920]  elections, this will be an extremely important message.
[17:05.920 --> 17:06.920]  Here's why.
[17:06.920 --> 17:13.680]  No matter what the outcome in November, catastrophic social upheaval is a very real possibility.
[17:13.680 --> 17:14.880]  Here's why this is important.
[17:14.880 --> 17:19.800]  Listen, we all know that silver and gold have been historic hedges against the uncertain
[17:19.800 --> 17:25.200]  waves of social chaos and unstable currencies, but did you know that there's been times
[17:25.200 --> 17:30.760]  in the past during times of extreme hardship when Americans put another store of value
[17:30.760 --> 17:32.720]  above even silver and gold?
[17:32.720 --> 17:37.600]  It's true, open pollinated seeds have been and could very well be the ultimate store
[17:37.600 --> 17:40.160]  of value in the coming hard times ahead.
[17:40.160 --> 17:44.280]  Go to survivalseedbank.com to get heirloom seeds below wholesale.
[17:44.280 --> 17:49.600]  Go to survivalseedbank.com this week and get hundreds of dollars in free bonuses.
[17:49.600 --> 17:53.920]  Beat the coming chaos, beat rising food prices, but above all, don't wait.
[17:53.920 --> 17:58.640]  Beat the crowds by claiming your own survival seed bank today.
[17:58.640 --> 18:01.640]  The planets have aligned globally.
[18:01.640 --> 18:02.840]  They've aligned nationally.
[18:02.840 --> 18:07.800]  They've aligned financially, culturally, but most importantly, spiritually.
[18:07.800 --> 18:13.840]  We are living at a point in human development that will decide the entire future destiny
[18:13.840 --> 18:14.840]  of our species.
[18:14.840 --> 18:19.680]  So that's why big tech control with the very dark forces of the globalist is trying to
[18:19.680 --> 18:25.840]  dumb us down, isolate us, make us depressed, make us alone, and try to control every aspect
[18:25.840 --> 18:30.480]  of our lives, literally grainwashing us with the stimuli that they look forward because
[18:30.480 --> 18:36.360]  they do not want us to take our birthright, not just of Americana, but of true Christendom
[18:36.360 --> 18:39.080]  and the Renaissance and the Enlightenment.
[18:39.080 --> 18:43.200]  They are trying to create a new dark age where they have all the high technology and
[18:43.200 --> 18:48.520]  life extension, and we are walled off in a technocracy that controls us through carbon
[18:48.520 --> 18:51.520]  credits and through a social credit score.
[18:51.520 --> 18:53.400]  This is their plan.
[18:53.400 --> 18:58.280]  We must come together and awaken out of our trance and say, no, we must embrace God.
[18:58.280 --> 19:02.640]  We've now entered month number eight of the global lockdown, and it's horrible, and it's
[19:02.640 --> 19:05.440]  killing millions of people via starvation.
[19:05.440 --> 19:09.760]  But the good news is it's caused a planetary awakening as well.
[19:09.760 --> 19:13.680]  The general public all over the planet hate Bill Gates.
[19:13.680 --> 19:16.600]  He's the most unpopular person on earth.
[19:16.600 --> 19:18.200]  People know he's not a doctor.
[19:18.200 --> 19:19.960]  People know he's a eugenicist.
[19:19.960 --> 19:25.360]  The population knows that his vaccines that he pushes have been filled with cancer viruses,
[19:25.360 --> 19:27.320]  polio, steroids, and more.
[19:27.320 --> 19:29.360]  It's even in the Associated Press.
[19:29.360 --> 19:34.720]  So now they are beginning to understand that we the people know that there is a corporate
[19:34.720 --> 19:39.800]  global government and that these top tech billionaires sit in meetings and decide to
[19:39.800 --> 19:44.320]  pull the type of race war scams and coronavirus scams that we're witnessing.
[19:44.320 --> 19:49.880]  So remember that and let them know that we know who they are and what they've done and
[19:49.880 --> 19:53.400]  we hold them responsible for the collapse of civilization.
[19:53.400 --> 19:56.440]  They are the enemies of humanity.
[19:56.440 --> 20:25.720]  They want you dead.
[20:25.720 --> 20:26.720]  Welcome back folks.
[20:26.720 --> 20:27.720]  I'm your host Alex Jennings.
[20:27.720 --> 20:28.720]  Very honored to be here.
[20:28.720 --> 20:37.120]  Savannah Hernandez, M4's reporter, goes out under action seven on her own because we
[20:37.120 --> 20:39.520]  don't condone her being by herself like that.
[20:39.520 --> 20:41.120]  Got attacked by that mob last night.
[20:41.120 --> 20:46.760]  We admire her courage but just can't be part of it but she's going to be on air with us
[20:46.760 --> 20:51.920]  coming up here in just a moment and just disgusting mob with guns threatening to kill her and
[20:51.920 --> 20:53.240]  physically attacking her.
[20:53.240 --> 21:03.240]  This is terrorism and we've got countless videos of people saying to the cops, we're
[21:03.240 --> 21:05.000]  going to effing kill you.
[21:05.000 --> 21:08.520]  You know, I'm not Mr. Tough Guy.
[21:08.520 --> 21:11.040]  I don't try to be Mr. Tough Guy but I couldn't have the restraint.
[21:11.040 --> 21:12.920]  You walk with me and say you're going to kill me.
[21:12.920 --> 21:17.480]  I take that as a threat of bodily harm but you see these cities are run by Democrats
[21:17.480 --> 21:20.680]  so there's no charges.
[21:20.680 --> 21:23.480]  I don't go out to these events.
[21:23.480 --> 21:27.360]  We went out last year when Beto O'Rourke was given a speech and a couple thousand anti
[21:27.360 --> 21:29.560]  for the biggest crowd I've ever seen of him in Austin.
[21:29.560 --> 21:30.560]  So it's Alex Jones.
[21:30.560 --> 21:35.720]  Like a horde coming to kill him and the state police had to come stop him and they were
[21:35.720 --> 21:41.840]  attacking the state police and the police said just please get out of here and we left.
[21:41.840 --> 21:43.040]  This is America folks.
[21:43.040 --> 21:51.400]  I was 150 yards away not even in their business and they came because they hate America because
[21:51.400 --> 21:52.400]  they're terrorists.
[21:52.400 --> 21:54.120]  Listen to this scumbag.
[21:54.120 --> 21:55.120]  Just one of many videos.
[21:55.120 --> 21:58.600]  They're all over in force saying get ready to die.
[21:58.600 --> 21:59.600]  We're going to kill you.
[21:59.600 --> 22:00.600]  Here it is.
[22:00.600 --> 22:16.640]  And then boom, boom, boom they shoot a couple cops who are in critical condition.
[22:16.640 --> 22:19.040]  Remember this video from just last week?
[22:19.040 --> 22:21.440]  Oh that's ancient history now.
[22:21.440 --> 22:23.320]  They're shooting so many cops now.
[22:23.320 --> 22:24.880]  Their names never hit the news.
[22:24.880 --> 22:26.800]  They're never humanized.
[22:26.800 --> 22:31.280]  This is sick evil ladies and gentlemen and again it's the governments themselves attacking
[22:31.280 --> 22:35.920]  their own police to take them over which is called terrorism.
[22:35.920 --> 22:38.560]  What is the definition of terrorism?
[22:38.560 --> 22:44.160]  The use of violence and threats to intimidate or cause especially for political purposes.
[22:44.160 --> 22:51.720]  This is outside globalist forces publicly funding a color revolution.
[22:51.720 --> 22:55.080]  That's what they call these when they come in and play groups off against each other
[22:55.080 --> 22:59.760]  but it's an outside group running it to bring down the whole country, the whole ship.
[22:59.760 --> 23:06.160]  And it's Thoros the king of this in the last 40 years running the play.
[23:06.160 --> 23:08.640]  Running the play.
[23:08.640 --> 23:14.000]  Now, we were playing part of what Senator Paul just said literally like 20 minutes ago.
[23:14.000 --> 23:16.720]  Crew did a great job getting the club and we hadn't finished up where he was getting
[23:16.720 --> 23:20.400]  into defining this as terrorism as its textbook.
[23:20.400 --> 23:21.400]  Here it is.
[23:21.400 --> 23:26.880]  I think we do have to investigate these people and we have to put blame where blame is.
[23:26.880 --> 23:28.960]  We need to find out who's financing them.
[23:28.960 --> 23:32.000]  If you're from out of state and you attacked someone in D.C.
[23:32.000 --> 23:37.480]  I would think that the FBI or federal authorities should investigate how did he get there, who's
[23:37.480 --> 23:38.920]  paying for it.
[23:38.920 --> 23:43.000]  I can tell you that Black Lives Matter is supporting these folks and that we shouldn't
[23:43.000 --> 23:46.360]  shy away from attributing blame where blame goes.
[23:46.360 --> 23:50.080]  When we were attacked the head of Black Lives Matter in Louisville had this to say.
[23:50.080 --> 23:56.840]  He said we can see the fear in their faces and that's how we want them to live.
[23:56.840 --> 23:58.120]  Their goal is terrorism.
[23:58.120 --> 23:59.120]  They're admitting it.
[23:59.120 --> 24:03.160]  If you look at their exchanges online and social media, they are saying their goal is
[24:03.160 --> 24:07.480]  to terrorize public officials and really anybody, many of the people in the restaurants
[24:07.480 --> 24:12.240]  that they're being terrorized are not public officials, but their goal is terror.
[24:12.240 --> 24:16.920]  Now, whether or not that equates to something that you can legally investigate, I don't
[24:16.920 --> 24:21.160]  know, but we should know that and we should let corporate America know that.
[24:21.160 --> 24:25.880]  Corporate America is giving millions of dollars to something they perceive as an anti-racist
[24:25.880 --> 24:26.880]  group.
[24:26.880 --> 24:31.920]  In reality, it's a group that is funding terror and funding terrorists to go from city to
[24:31.920 --> 24:32.920]  city.
[24:32.920 --> 24:37.480]  Well, of course, it's racketeering, it's organized.
[24:37.480 --> 24:42.200]  The head of Twitter funds it, Soros funds it, the Democratic Party runs Black Lives
[24:42.200 --> 24:47.280]  Matter and collected 90-plus percent, the last time I heard of like 50-something million.
[24:47.280 --> 24:52.200]  Look up now how much Black Lives Matter and affiliated groups have given to Democrats.
[24:52.200 --> 24:54.040]  The Democrats run that.
[24:54.040 --> 25:01.040]  A few months ago, you go to their website, it goes right to the DNC to give money.
[25:01.040 --> 25:08.000]  The DNC, I mean, they had Kamala Harris and Joe Biden tweeting last night saying, say
[25:08.000 --> 25:15.560]  her name, say her name, Breonna Taylor, who was with some drug dealer gangbanger that somebody
[25:15.560 --> 25:17.000]  else called the cops on.
[25:17.000 --> 25:21.760]  The cops come, he starts shooting at them and the cops shoot and she gets killed in the
[25:21.760 --> 25:22.760]  crossfire.
[25:22.760 --> 25:29.080]  That's called a mistake, an accident because you were living with a gangbanging drug dealer.
[25:29.080 --> 25:33.240]  I mean, when the cops bad, man, we got footage of cops tasering people, not wearing masks
[25:33.240 --> 25:34.240]  in America.
[25:34.240 --> 25:35.240]  That's tyranny.
[25:35.240 --> 25:36.240]  That's evil.
[25:36.240 --> 25:37.240]  That's a fraud.
[25:37.240 --> 25:42.960]  A cop needs to be fired, but that cop's got a globalist leftist above him giving them
[25:42.960 --> 25:43.960]  those orders.
[25:43.960 --> 25:47.080]  Conservative police departments don't act like that.
[25:47.080 --> 25:48.080]  This is America.
[25:48.080 --> 25:51.200]  A young mother, tased, cuffed, and arrested for not wearing face masks at mostly empty
[25:51.200 --> 25:56.160]  stadium to watch high school football game because a virtue signaler called the cops.
[25:56.160 --> 25:57.160]  You know who's bad?
[25:57.160 --> 26:02.080]  The public calling the cops for loud music or the public calling the cops because their
[26:02.080 --> 26:03.280]  husbands beating them up.
[26:03.280 --> 26:07.520]  When the cops come, the husband shoots them and because the husband happens to be black,
[26:07.520 --> 26:12.200]  then the cop gets indicted.
[26:12.200 --> 26:15.960]  All over the world, people are being arrested for not wearing masks out in public, but even
[26:15.960 --> 26:18.680]  in the UK, they want to arrest Black Lives Matter.
[26:18.680 --> 26:19.680]  It's in Australia.
[26:19.680 --> 26:20.680]  They want to arrest Black Lives Matter.
