[00:00:00.249 --> 00:00:02.010]  Mainstream media.
[00:16:20.626 --> 00:16:24.389]  But 75% of the public have computers and are connectable.
[00:16:24.389 --> 00:16:29.852]  And so you can tune into the 4th Hour now via InfoWars.com, the streams that are there on the site.
[00:16:33.416 --> 00:16:35.038]  But Ted is chomping at the bit to get the show.
[00:16:35.038 --> 00:16:36.520]  He goes, no, no, I'm picking it up.
[00:16:36.520 --> 00:16:40.064]  I'm like, no, don't move it, Ted.
[00:16:40.064 --> 00:16:42.547]  Just let people figure it out for themselves.
[00:16:42.547 --> 00:16:46.412]  And I think Deagle's already called up wanting that common sense approach.
[00:16:52.788 --> 00:16:58.411]  But again, a fourth hour of the radio show, ladies and gentlemen, with video cams here in studio.
[00:16:58.411 --> 00:17:03.853]  We beta tested it, had a few glitches the first ten minutes with the video cams, but then it was up and running great after that.
[00:17:03.853 --> 00:17:10.596]  And today's show... Yesterday's show has been up, but we haven't posted it yet.
[00:17:10.596 --> 00:17:17.359]  Yesterday's show and today's show will be up this afternoon for you, and then five days a week you're gonna have the show up there.
[00:17:17.359 --> 00:17:18.800]  Now, a few days a week, sometimes.
[00:17:18.800 --> 00:17:19.080]  Sometimes.
[00:17:19.080 --> 00:17:21.061]  Some days I'll do five days a week, some days I'll do three days a week.
[00:17:21.994 --> 00:17:32.684]  I'd say on average, you know, I'll probably not do five or six shows a month live in that fourth hour, because we're going to give you special, original video never before seen.
[00:17:32.684 --> 00:17:40.611]  Like later this week, I'm going to play just about five, ten minutes, I'm not sure right now, we're editing it together, from the upcoming JFK film I'm making.
[00:17:40.611 --> 00:17:45.656]  You'll have a live sneak peek in that fourth hour.
[00:17:45.656 --> 00:17:46.737]  Man, isn't the web wonderful?
[00:17:47.777 --> 00:18:10.184]  Breaking the monopoly of the big corporations whose media empires are literally imploding, whose news propaganda empires are imploding, whose newspaper propaganda empires are falling apart in front of us, collapsing, as they just keep slapping their lies and it falls flat on their face.
[00:18:10.184 --> 00:18:12.025]  So what are they going to do?
[00:18:12.025 --> 00:18:16.026]  Well, it's just like what England is doing and now the U.S.
[00:18:16.026 --> 00:18:16.626]  and Germany.
[00:18:17.256 --> 00:18:22.838]  They take an existing road, and they make you put a transponder in your car, and they tax you to drive on the main roads.
[00:18:22.838 --> 00:18:34.943]  The BBC reported, what, three days ago, that the average cost will be £54.50-plus pounds per day to drive into London.
[00:18:34.943 --> 00:18:39.525]  And they said, don't worry, it's only going to be £20 a day driving in the rest of the country.
[00:18:39.525 --> 00:18:41.806]  Every road will have a transponder in it.
[00:18:43.101 --> 00:18:44.262]  Every car will have it.
[00:18:44.262 --> 00:18:46.003]  Every road, you will be taxed.
[00:18:46.003 --> 00:18:48.645]  And San Francisco was doing this seven years ago.
[00:18:48.645 --> 00:18:50.767]  They will track everywhere you go with the transponders.
[00:18:50.767 --> 00:18:52.068]  And now it's coming out all over the country.
[00:18:52.068 --> 00:18:53.789]  The police are doing that.
[00:18:53.789 --> 00:18:54.589]  You don't have a cell phone.
[00:18:54.589 --> 00:18:57.391]  They just dial in and track your transponder from point to point.
[00:18:57.391 --> 00:19:03.296]  And so they know every 300, 400 yards or so, where you're at.
[00:19:03.296 --> 00:19:05.998]  All Big Brother, all Pentagon designed.
[00:19:05.998 --> 00:19:09.380]  And they turn your car into a literal taxi cab.
[00:19:11.860 --> 00:19:29.552]  The Texas Department of Transportation said three years ago that it will be $165 to drive from Austin to Dallas and back.
[00:19:29.552 --> 00:19:31.494]  One way, I guess, would be what's half of $160-something?
[00:19:31.494 --> 00:19:31.594]  $80-plus?
[00:19:40.819 --> 00:19:42.761]  And that's just a start!
[00:19:42.761 --> 00:19:45.224]  Oh, I'm sorry, I was talking about Internet.
[00:19:45.224 --> 00:19:48.128]  But see, they all have the same tricks.
[00:19:48.128 --> 00:19:51.371]  They're gonna put taxes on it, kill net neutrality.
[00:19:51.371 --> 00:19:52.533]  Let me tell you about it when we get back.
[00:19:55.987 --> 00:19:58.669]  Do you know the truth about cancer treatments?
[00:19:58.669 --> 00:20:08.138]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:08.138 --> 00:20:15.244]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:15.965 --> 00:20:21.931]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:21.931 --> 00:20:32.721]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:33.502 --> 00:20:33.923]  It is a big idea.
[00:20:33.923 --> 00:20:34.883]  A new world order.
[00:20:34.883 --> 00:20:36.244]  In the near future.
[00:21:01.184 --> 00:21:04.225]  Earth is dominated by a powerful world government.
[00:21:04.225 --> 00:21:07.065]  It's known as the Bilderberg Group.
[00:21:07.065 --> 00:21:09.866]  Could their objective be world domination?
[00:21:09.866 --> 00:21:13.047]  For thousands of years, their dark order grew.
[00:21:13.047 --> 00:21:20.369]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:23.413 --> 00:21:28.837]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:28.837 --> 00:21:32.779]  You will learn the secret that drives the entire New World Order agenda.
[00:21:32.779 --> 00:21:35.581]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:35.581 --> 00:21:37.302]  Or watch it online right now at PrisonPlanet.tv.
[00:21:54.193 --> 00:21:59.276]  You can trace every disease, every illness, and every ailment to mineral deficiency.
[00:21:59.276 --> 00:22:03.159]  That is a quote from two-time Nobel Prize winner Linus Pauling.
[00:22:03.159 --> 00:22:12.844]  Because fruits and vegetables in their raw form are better absorbed, retained, and utilized than if heated, the Champion Juicer is the best way to get your nutrients your body craves.
[00:22:12.844 --> 00:22:17.247]  The Champion Juicer chews the fibers and breaks up the cells of vegetables and fruits.
[00:22:17.247 --> 00:22:20.889]  This gives you more fiber, enzymes, vitamins, and trace minerals.
[00:22:21.089 --> 00:22:31.380]  Juicing a combination of raw fruits and vegetables is documented to not only treat minor illness, but also is shown to reverse once thought incurable, life-threatening diseases.
[00:22:31.380 --> 00:22:36.506]  Juicing with the Champion Juicer also promotes fast, healthy weight loss and pure body cleansing.
[00:22:36.506 --> 00:22:39.189]  Put the Champion Juicer to work for you and your family.
[00:22:39.329 --> 00:22:44.036]  Get creative with your juicer and add a grain mill attachment to make your own healthy fresh flour.
[00:22:44.036 --> 00:22:48.262]  The Champion Juicer also makes great nut butters and frozen sorbets.
[00:22:48.262 --> 00:22:50.945]  The world's finest juicer is Champion Juicer.
[00:22:50.945 --> 00:22:53.108]  Ask for it at your favorite health food store online today.
[00:22:53.914 --> 00:23:07.045]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:23:07.045 --> 00:23:18.133]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of the horrendous crime are brought to justice.
[00:23:18.133 --> 00:23:20.275]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:23:21.536 --> 00:23:23.277]  From hijackers being trained at U.S.
[00:23:23.277 --> 00:23:29.400]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:23:29.400 --> 00:23:34.823]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[00:23:34.823 --> 00:23:44.609]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:23:45.049 --> 00:23:47.672]  We're in a no-holds-barred information war.
[00:23:47.672 --> 00:23:52.997]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:24:31.357 --> 00:24:38.301]  You tell them, woman.
[00:24:38.301 --> 00:24:42.664]  Listen how beautiful that voice is.
[00:24:42.664 --> 00:24:43.244]  Crank her up.
[00:25:38.162 --> 00:25:53.754]  Alright, as much as I like it, we've got to cut it out.
[00:25:53.754 --> 00:25:59.538]  Coming up, Senator Arnold Spector confronted on magic bullet theory.
[00:25:59.538 --> 00:26:00.299]  Absolutely amazing.
[00:26:00.299 --> 00:26:02.461]  We're going to be playing the audio of that video.
[00:26:02.461 --> 00:26:04.342]  This is up on JonesReport.com.
[00:26:07.435 --> 00:26:10.557]  We'll be discussing that.
[00:26:10.557 --> 00:26:14.259]  Getting back to internet, too, I'm going to come back with the Jesse Ventura News.
[00:26:14.259 --> 00:26:17.641]  And then, of course, the new info.
[00:26:17.641 --> 00:26:18.902]  Secret plans for U.S.
[00:26:18.902 --> 00:26:21.323]  troops to stay in Iraq forever.
[00:26:21.323 --> 00:26:24.165]  Of course, we told you about that before the war.
[00:26:24.165 --> 00:26:26.086]  But now that's finally breaking into news.
[00:26:26.086 --> 00:26:29.969]  Now the media is being allowed to report on all this.
[00:26:29.969 --> 00:26:30.809]  I don't know why.
[00:26:30.809 --> 00:26:31.650]  We could debate that.
[00:26:31.650 --> 00:26:35.412]  We could discuss that.
[00:26:35.412 --> 00:26:37.033]  Well, I do know why, to a certain extent.
[00:26:38.635 --> 00:26:43.217]  To ask the question is to generally get the answer if you actually think about it.
[00:26:43.217 --> 00:26:48.539]  But what they're going to do is a combination of things.
[00:26:48.539 --> 00:26:59.965]  There are hundreds of main hubs and switches for the internet and the internet to people, which is the international private corporations who set the standards and then basically order government to adopt those standards.
[00:26:59.965 --> 00:27:04.507]  And they have government and the heads of all the fortune, you know, 100 technology companies.
[00:27:04.507 --> 00:27:05.107]  They're all there.
[00:27:06.476 --> 00:27:11.379]  You can go read the transcripts, the meetings, type in the Internet is dead, Internet 2.
[00:27:11.379 --> 00:27:12.859]  They put that announcement out every year.
[00:27:12.859 --> 00:27:16.241]  You'll see hundreds of articles with that in the headline or in the story.
[00:27:16.241 --> 00:27:20.644]  That's their slogan.
[00:27:20.644 --> 00:27:24.486]  And they talk about how they're letting the web grow, how the government created it.
[00:27:24.486 --> 00:27:29.268]  Now it's the government's right with the elites to take it back over.
[00:27:29.268 --> 00:27:32.670]  And they say that they're going to let the hubs break down and fall apart.
[00:27:33.988 --> 00:27:49.976]  And that the universities and institutions and government facilities and private corporations that are upkeeping the main hubs are just going to have government change the law where they don't even have to provide connectivity and cross through of data.
