[00:00.000 --> 00:19.400]  Infowars, tomorrow's news, today.
[03:32.920 --> 03:38.120]  My question is for Ms. Applebaum, so in 2020 you wrote, those who live outside the Fox
[03:38.120 --> 03:42.440]  News bubble do not of course need to learn any of the stuff about Hunter Biden, referring
[03:42.440 --> 03:48.160]  to his laptop, of course, a poll later after that found that if voters knew about the content
[03:48.160 --> 03:52.560]  of the laptop, 16% of Joe Biden voters would have acted differently.
[03:52.560 --> 03:55.800]  Now of course we know a few weeks ago, the New York Times confirmed that the content
[03:55.800 --> 03:56.800]  is real.
[03:56.800 --> 04:01.400]  Do you think the media acted inappropriately when they instantly dismissed Hunter Biden's
[04:01.400 --> 04:05.680]  laptop as Russian disinformation, and what can we learn from that and ensuring that what
[04:05.680 --> 04:11.040]  we label as disinformation is truly disinformation and not reality?
[04:11.040 --> 04:14.840]  My problem with Hunter Biden's laptop is I think totally irrelevant, I mean it's not
[04:14.840 --> 04:21.800]  whether it's disinformation or, I mean I don't think the Hunter Biden's business relationships
[04:21.800 --> 04:26.720]  have anything to do with who should be President of the United States, so I don't find it to
[04:26.720 --> 04:31.880]  be interesting, I mean that would be my problem with that as a major news story.
[04:31.880 --> 04:35.800]  Yeah, you didn't answer the question though, did you?
[04:35.800 --> 04:39.720]  And notice what you said, well it's not about disinformation, it was about it was irrelevant.
[04:39.720 --> 04:43.240]  No it was about it being disinformation, that's what we were told to, that was the lie, that
[04:43.240 --> 04:44.760]  was the point.
[04:44.760 --> 04:48.400]  But see, but there's their attitude, well we don't think the Hunter Biden laptop story
[04:48.400 --> 04:51.800]  is relevant, so we're just going to censor it and make sure nobody sees it.
[04:51.800 --> 04:56.040]  Well 60% of voters that voted for Biden thought it was relevant, so why do you get to decide
[04:56.040 --> 05:01.280]  for them too, huh?
[05:01.280 --> 05:05.240]  Ladies and gentlemen, this book, The Great Reset and War for the World, is a historic
[05:05.240 --> 05:09.880]  book that documents the globals in their own words, planned for our future, that is a hellish
[05:09.880 --> 05:10.880]  future.
[05:10.880 --> 05:14.360]  Now you'll be always, while they still allow books, I guess they're starting to ban them,
[05:14.360 --> 05:18.360]  be able to get an unsigned copy of The Great Reset and the War for the World at bookstores,
[05:18.360 --> 05:22.520]  Amazon, or infowarshore.com, but you will never be able to get another signed copy of
[05:22.520 --> 05:27.200]  the book after the signed copies we got run out, and there's about a thousand left of
[05:27.200 --> 05:28.200]  them right now.
[05:28.200 --> 05:33.800]  So get your copy of The Great Reset and the War for the World, a signed copy at infowarshore.com,
[05:33.800 --> 05:37.720]  and there is a markup there because this is a fundraiser to keep us on the air.
[05:37.720 --> 05:41.360]  So you won't just have this historic memento and this powerful book, you'll also know
[05:41.360 --> 05:43.240]  that you help keep infowars on the air.
[05:43.240 --> 05:46.840]  I'm going to thank those of you that have gotten signed copies of the book, or unsigned
[05:46.840 --> 05:51.800]  copies, but I want to encourage all of you who haven't yet to go to infowarshore.com
[05:51.800 --> 05:55.680]  and get a signed copy, and buy a couple of unsigned copies and donate it to the library
[05:55.680 --> 05:57.920]  or give it to the local school.
[05:57.920 --> 06:05.880]  This is an info war, I'm counting on you to thank you for your support.
[06:05.880 --> 06:13.280]  And now, the tip of the spear, leading the fight to take back the nation, it's Owen
[06:13.280 --> 06:17.920]  Troyer, you're listening to the Alex Jones show.
[06:17.920 --> 06:23.480]  You know what I got to tell you, it's a real shame that Alex isn't on here right now with
[06:23.480 --> 06:36.800]  us because the theme for today, a lot of the theme for today is going to be how you're
[06:36.800 --> 06:40.360]  not wasting your time here.
[06:40.360 --> 06:44.440]  Are you tuned in every day now to find out how the world really works?
[06:44.440 --> 06:50.080]  Are you sharing these links to the live streams and the reports at banned out video with your
[06:50.080 --> 06:54.120]  friends and family so that they can find out how the world really works?
[06:54.120 --> 06:56.400]  Are you part of the information war yet?
[06:56.400 --> 07:02.640]  Are you becoming a modern day Paul Revere yet?
[07:02.640 --> 07:10.280]  It's not the are you entertained from the gladiator, it's are you not informed?
[07:10.280 --> 07:12.720]  Do you not understand how the world works?
[07:12.720 --> 07:16.880]  Are you not seeing around the corner?
[07:16.880 --> 07:20.240]  Can you tune in here every day?
[07:20.240 --> 07:27.040]  Of course you are, that's why you're here and that's why the tyrants want it shut down.
[07:27.040 --> 07:31.400]  They want that vision around the corner, they don't want you to know so that they can take
[07:31.400 --> 07:34.120]  advantage and leverage it.
[07:34.120 --> 07:37.840]  But that's why we're here.
[07:37.840 --> 07:43.920]  But why do I say I wish Alex was here because on the Joe Rogan podcast with Russell Brand
[07:43.920 --> 07:49.720]  yesterday, which probably is his biggest of the year, I would say, two heavyweights in
[07:49.720 --> 07:55.560]  podcasting right now, Rogan and Brand.
[07:55.560 --> 08:00.080]  One of their topics of discussion was Alex Jones and it wasn't even necessarily Alex
[08:00.080 --> 08:05.880]  Jones, it's just that the phenomenon of the mainstream media lying to you about everything
[08:05.880 --> 08:11.600]  and then now it used to be, you know, next decade's news today or maybe next year's news
[08:11.600 --> 08:17.080]  today, now it's like, I mean, the spiral, the velocity of the news cycle moves so fast
[08:17.080 --> 08:23.840]  now is so tight now where it's just like a couple months or a couple days.
[08:23.840 --> 08:34.920]  So they're discussing that how Alex was ahead of that curve and has been for decades.
[08:34.920 --> 08:39.200]  And look at what Alex and us, you in the audience, look at what we've built here, the mother
[08:39.200 --> 08:51.400]  ship of information and human intelligence for the people, by the people, all of us together.
[08:51.400 --> 08:57.920]  And there were a couple of news stories today that it was like that same phenomenon where
[08:57.920 --> 09:02.200]  we talked about it on Tuesday, on Wednesday, on Thursday, and now here we are Friday and
[09:02.200 --> 09:08.000]  boom, they're now saying it in the mainstream news.
[09:08.000 --> 09:14.520]  All kinds of different examples from what's going on in Ukraine to now the lawfare that's
[09:14.520 --> 09:19.600]  about to be launched against Fox News and any other big conservative outlet till they
[09:19.600 --> 09:27.560]  can crush you, just like they did to Info Wars in Alex Jones.
[09:27.560 --> 09:33.040]  And they brag about it now, they don't even hide it.
[09:33.040 --> 09:40.840]  Or maybe we could look over here, you know, two Democrat senators are hospitalized right
[09:40.840 --> 09:41.840]  now.
[09:41.840 --> 09:46.160]  Yeah, can't do their job.
[09:46.160 --> 09:51.640]  Diane Feinstein and John Federman hope they're getting better.
[09:51.640 --> 09:54.120]  But right now it's not good.
[09:54.120 --> 09:55.120]  They're not there.
[09:55.120 --> 09:56.520]  They're in the hospital.
[09:56.520 --> 10:01.080]  And Federman is somehow co-sponsoring bills.
[10:01.080 --> 10:05.120]  The Republicans have demanded proof of life.
[10:05.120 --> 10:11.320]  And the only proof that has been offered is a co-sponsorship of a bill, which they're
[10:11.320 --> 10:17.280]  doubting the legitimacy of as they should.
[10:17.280 --> 10:27.040]  Even Newsweek, even Newsweek has an issue with that.
[10:27.040 --> 10:30.520]  But how about this?
[10:30.520 --> 10:39.800]  I felt some relief because after we had the CPS segment yesterday, that was probably the
[10:39.800 --> 10:47.480]  biggest part of that show yesterday, got shared a lot that moment.
[10:47.480 --> 10:56.360]  In Tennessee, they signed a bill banning drag queen story time for kids and other such things.
[10:56.360 --> 11:03.080]  And I was on the phone with another local reporter talking about following up on this,
[11:03.080 --> 11:09.720]  thinking kind of like how it normally is like, hey, if we don't push the gas on this thing,
[11:09.720 --> 11:14.800]  and if we don't apply the pressure on this thing and stress us this thing all the way,
[11:14.800 --> 11:18.720]  no one else will, because that's how it's been here for Alex Jones and Infowars for
[11:18.720 --> 11:19.720]  so long.
[11:19.720 --> 11:25.840]  And then one of the biggest stories, Tennessee bill banning transgender story time, banning
[11:25.840 --> 11:31.840]  trans youth surgeries.
[11:31.840 --> 11:35.520]  And while I'm still going to do the follow up reporting with this other local reporter
[11:35.520 --> 11:39.920]  here on the issue, it was just such a sense of relief.
[11:39.920 --> 11:45.800]  It's like we really do have good people now that are in the government and are doing the
[11:45.800 --> 11:47.840]  right things that need to be done.
[11:47.840 --> 11:50.440]  It's really happening.
[11:50.440 --> 11:57.480]  And granted, we're playing from behind and with a shortened deck, but we're coming on
[11:57.480 --> 12:02.280]  fast and we're much more skilled and agile than our enemy.
[12:02.280 --> 12:08.600]  They're just a brute force.
[12:08.600 --> 12:15.040]  So we'll be covering that today as well.
[12:15.040 --> 12:19.760]  You've got infrastructure collapsing all around you, a stunning video.
[12:19.760 --> 12:25.160]  And you kind of, again, you're getting this stuff every day, every week, whether it is
[12:25.160 --> 12:32.600]  a man getting shot execution style in the streets of St. Louis in broad daylight with
[12:32.600 --> 12:42.480]  people filming it, just that kind of unreal scenery in our cities.
[12:42.480 --> 12:47.040]  There was a police chase in Baltimore last night.
[12:47.040 --> 12:57.040]  Officers get out of control, skid into a building and the building collapses on the vehicles.
[12:57.040 --> 13:01.480]  Baltimore.
[13:01.480 --> 13:05.720]  We know who runs Baltimore, don't we?
[13:05.720 --> 13:13.000]  We know the old party that runs Baltimore has for so long.
[13:13.000 --> 13:14.840]  That's wild stuff.
[13:14.840 --> 13:21.880]  And it's every day, whether it's a massive structure fire, an explosion, a train derailment,
[13:21.880 --> 13:33.760]  plane crash, processing plants, facilities for food, for metal, for energy, it's just
[13:33.760 --> 13:36.600]  every day.
[13:36.600 --> 13:42.080]  And sure, we can sit here and say, this is Biden's America and that's fair, but it's
[13:42.080 --> 13:45.640]  much deeper than that.
[13:45.640 --> 13:50.120]  This problem has been building beneath the surface, but really not even beneath the surface.
[13:50.120 --> 13:53.360]  We've been watching this happen in front of our eyes for decades.
[13:53.360 --> 13:54.360]  We've been watching this.
[13:54.360 --> 14:01.320]  We've been watching U.S. inner cities crumble and collapse right before our very eyes for
[14:01.320 --> 14:04.480]  decades.
[14:04.480 --> 14:13.640]  And now it's just reached the point where it's literally collapsing on top of you.
[14:13.640 --> 14:17.120]  The building is literally on fire, blowing up.
[14:17.120 --> 14:22.520]  The trains are off the tracks.
[14:22.520 --> 14:27.600]  So sure, this is Biden's America, this is Democrat America, and they can try to distract
[14:27.600 --> 14:36.400]  like Gavin Newsom does responding to the bill in Tennessee saying, Tennessee has the eighth
[14:36.400 --> 14:38.840]  highest murder rate in the nation.
[14:38.840 --> 14:45.760]  Well that's funny because we can investigate that and find out that the reason why Tennessee
[14:45.760 --> 14:54.440]  has the eighth highest murder rate is because of Memphis, which is run by Democrats.
[14:54.440 --> 14:58.200]  Should I remind Gavin Newsom of that?
[14:58.200 --> 15:02.720]  And we do have Bob Barnes coming up in the third hour today with big news on the legal
[15:02.720 --> 15:07.640]  front with the vaccine issue, and I also want to cover these bills banning the tranny story
[15:07.640 --> 15:14.240]  time for kids and the chop, the weenie chop for little boys that the liberal progressive
[15:14.240 --> 15:19.040]  Democrats want and probably mandate it if they could.
[15:19.040 --> 15:26.920]  So all of that coming up on the Alex Jones show, but are you not informed?
[15:26.920 --> 15:31.120]  Are you not tuned in here to find out how the world really works?
[15:31.120 --> 15:35.480]  You see, some people don't want you to know how the world really works.
[15:35.480 --> 15:41.360]  That way they can beat you at the game of life and take advantage of you and manipulate
[15:41.360 --> 15:43.560]  and deceive you.
[15:43.560 --> 15:45.560]  And we don't want that to happen to you.
[15:45.560 --> 15:51.840]  And that's why they want to shut down and that's why your support at infowarstore.com
[15:51.840 --> 15:54.840]  is paramount.
[15:54.840 --> 16:01.240]  We'll be right back.
[16:01.240 --> 16:07.040]  Right now, I'm not talking to the viewers and listeners that have gone to infowarstore.com
[16:07.040 --> 16:10.800]  and gotten the great products that enrich your life, that empower your immune system
[16:10.800 --> 16:12.920]  and your body and keep us on air.
[16:12.920 --> 16:18.080]  I am humbly, head in hand, talking to the viewers and listeners that have tuned in many
[16:18.080 --> 16:21.480]  of you for years and never gone to infowarstore.com.
[16:21.480 --> 16:26.960]  We know the vast, vast, vast, vast majority of you never actually go to infowarstore.com
[16:26.960 --> 16:29.760]  and never experienced these great products and never found the operation.
[16:29.760 --> 16:33.680]  Sure, you share a link, you share an article, you tell folks about the show, that's great
[16:33.680 --> 16:34.680]  and I thank you.
[16:34.680 --> 16:38.800]  But we need funds to operate plus we've got really great products that do amazing things
[16:38.800 --> 16:42.840]  for people like our CBD oil and our fizzy magnesium and our sleep aid and our nitric
[16:42.840 --> 16:45.080]  oxide and our real Red Pill Plus.
[16:45.080 --> 16:48.600]  All of these are really great products that keep us on air plus you're missing out on
[16:48.600 --> 16:49.600]  these products.
[16:49.600 --> 16:54.600]  So get off the bench, get in the game, step to the plate and go to infowarstore.com right
[16:54.600 --> 17:00.360]  now and get these great info wars products at infowarstore.com.
[17:00.360 --> 17:02.440]  I've got some good news.
[17:02.440 --> 17:09.360]  Our high quality supplements really work and we have about an 80% reorder rate with customers.
[17:09.360 --> 17:10.360]  That's the good news.
[17:10.360 --> 17:11.360]  They're amazing.
[17:11.360 --> 17:16.200]  The bad news is around 1% or a little less of our actual viewers and listeners ever
[17:16.200 --> 17:19.440]  go to infowarstore.com and ever actually buy the products.
[17:19.440 --> 17:22.960]  So you're missing out on these products plus it funds the info war.
[17:22.960 --> 17:27.880]  Think of what we've done with just 1% of our massive audience actually buying products.
[17:27.880 --> 17:33.360]  Think of what would happen if those of you on the fence actually went to infowarstore.com
[17:33.360 --> 17:35.280]  and got some of these amazing products.
[17:35.280 --> 17:39.920]  I would recommend Tomb Rink 95 for your joints, your bones, inflammation to get one of the
[17:39.920 --> 17:43.280]  biggest effects so you reorder and see how great it is.
[17:43.280 --> 17:48.160]  Also we've got the super high quality full spectrum CBD oil that's so good for your
[17:48.160 --> 17:53.600]  neurological systems, your brain, your joints, your bones as well or real Red Pill Plus.
[17:53.600 --> 18:02.120]  Just go try the product, fund the info war and help us defeat the ruler together infowarstore.com.
[18:02.120 --> 18:08.000]  Humanity is in a fight for its very life and info wars for decades has been at the very
[18:08.000 --> 18:11.800]  forefront of the fight for a pro human future.
[18:11.800 --> 18:15.400]  We can't stay on air without your help and I want to thank you all for your past support
[18:15.400 --> 18:19.040]  and I want to encourage those of you that have never bought products at infowarstore.com
[18:19.040 --> 18:23.160]  to go there and experience how amazing these products really are.
[18:23.160 --> 18:27.280]  My bone broth finally sold out for over two years back in stock.
[18:27.280 --> 18:33.480]  Real Red Pill Plus, simply amazing, nitric boost what it does for your heart, your cardiovascular,
[18:33.480 --> 18:34.480]  critical.
[18:34.480 --> 18:38.040]  All these products like ultimate krill oil, ultimate fish oil, super melt, vitality, they're
[18:38.040 --> 18:42.040]  all available at in stock ready to ship to you right down infowarstore.com.
[18:42.040 --> 18:46.560]  And the final 1200 signed copies of my book, The Great Reset and the War for the World
[18:46.560 --> 18:50.560]  and I'm not going to sign any more after that are exclusively available at infowarstore.com
[18:50.560 --> 18:51.560]  as well.
[18:51.560 --> 18:53.560]  For the first month I got a little busy so I didn't sign the books, we didn't have
[18:53.560 --> 18:54.560]  them for sale.
[18:54.560 --> 19:23.560]  And now I sign the last books and get them right now.
[19:23.560 --> 19:36.560]  It was almost as if it were a plan in focus, if you're paying attention.
[19:36.560 --> 19:40.280]  You will always have conspiracy theories, they are nothing but distract.
[19:40.280 --> 19:45.000]  You guys censored Harvard Educator Dockers, you silenced those voices.
[19:45.000 --> 19:51.000]  What we want to do in Davos is push to reset, but as soon as we start exposing The Great
[19:51.000 --> 20:01.000]  Reset, the soonest seeds from the list are going to prison.
[20:01.000 --> 20:12.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:12.000 --> 20:39.000]  Are you not informed?
[20:39.000 --> 20:59.920]  Do you not understand how the world works?
[20:59.920 --> 21:05.280]  Have you not been informed?
[21:05.280 --> 21:18.960]  I feel like we are having our gladiatorial moment in the media landscape right now.
[21:18.960 --> 21:28.120]  Have you not been informed on this Friday, March 3, 2023, Alex Jones show transmission
[21:28.120 --> 21:39.680]  on Troy filling in, have you not been informed, I feel that this truly is the Info Wars gladiator
[21:39.680 --> 21:48.680]  moment in the middle of the arena, been stabbed, been spit on, been lied about, been set up,
[21:48.680 --> 21:57.560]  been framed, been sabotaged, standing in the middle of the arena saying have you not been
[21:57.560 --> 22:00.560]  informed?
[22:00.560 --> 22:04.400]  Are you not informed?
[22:04.400 --> 22:09.320]  Do you not see how the world works?
[22:09.320 --> 22:17.480]  Have you not had the future foretold for you right here?
[22:17.480 --> 22:24.320]  You have and that's why you're tuned in today and that's why you spread the links to your
[22:24.320 --> 22:30.400]  friends and family and here we are.
[22:30.400 --> 22:35.360]  Now what examples do I want to use?
[22:35.360 --> 22:42.280]  Now I came on the first of the year on this show and I said get ready for major economic
[22:42.280 --> 22:53.320]  distress and a volatile market and things to go down economically and now it's the business
[22:53.320 --> 22:59.720]  insider today, a perfect storm of recession, debt and out of control inflation is coming
[22:59.720 --> 23:04.960]  for markets this year.
[23:04.960 --> 23:09.360]  Remember when we told you that whatever they do to Alex Jones and Info Wars they're going
[23:09.360 --> 23:16.440]  to be doing to you next, first it was the censorship, now it's the lawsuits and we played
[23:16.440 --> 23:22.240]  the video from Robert Forth Reich on Tuesday where he's just bragging about it now, they
[23:22.240 --> 23:27.760]  don't even lie, they don't even hide it, Robert Reich does an entire video and he says our
[23:27.760 --> 23:33.160]  way of ending conservative news, our way of silencing our opposition is to sue them just
[23:33.160 --> 23:39.080]  like we did to Alex Jones, he said that.
[23:39.080 --> 23:43.000]  This isn't even us warning you that's what they want to do anymore, they're doing it
[23:43.000 --> 23:48.960]  and they're celebrating it and they're putting it out as their public blueprint on how to
[23:48.960 --> 23:58.000]  destroy their opposition and silence them, Robert Forth Reich and now Fox News in billion
[23:58.000 --> 24:08.280]  dollar lawsuits, Rupert Murdoch in billion dollar lawsuits and now Nina Djankovic who
[24:08.280 --> 24:18.240]  is an expert they say on disinformation has just announced and is asking for donations
[24:18.240 --> 24:25.320]  for a lawsuit because she got removed from her Department of Homeland Security job which
[24:25.320 --> 24:35.360]  they said didn't even exist, they said we're going to make the disinformation team here
[24:35.360 --> 24:40.000]  and then they launched their secret department and she was in it and they said never mind
[24:40.000 --> 24:43.520]  we're not doing it, it didn't exist and she never worked here and now she's suing and
[24:43.520 --> 24:46.840]  blaming that on Fox News.
[24:46.840 --> 24:52.000]  Now we know that's totally illegitimate, it's all totally illegitimate, it's like Robert
[24:52.000 --> 24:56.720]  Forth Reich said they've found the way to silence their opposition, they have found
[24:56.720 --> 25:03.640]  the way to censor the people they want censored and that is through legal warfare and lawsuits
[25:03.640 --> 25:06.760]  and they know they have enough minions out there to go along with it, they know they
[25:06.760 --> 25:10.480]  have enough brainwashed fools out there to go along with it, they know they got enough
[25:10.480 --> 25:15.480]  bought off judges to go along with it, Soros judges and attorneys to go along with it,
[25:15.480 --> 25:21.640]  so they're just launching it, they're just going full public with it, I told you that
[25:21.640 --> 25:29.040]  was coming, we told you the situation in Ukraine is not what they claim it to be and now we've
[25:29.040 --> 25:35.920]  got the numbers we're going to be going through today from the Council on Foreign Relations,
[25:35.920 --> 25:41.840]  how much aid has the US sent Ukraine, here are six charts, we'll go through those charts,
[25:41.840 --> 25:45.480]  we'll go through those charts, but I'm going to tell you, I don't know how they're going
[25:45.480 --> 25:55.800]  to keep this under wraps, folks, Ukraine is being devastated right now, devastated.
[25:55.800 --> 26:03.440]  And I mean, it's impossible to know specific details because I know we can't trust the
[26:03.440 --> 26:10.920]  mainstream news, I don't trust the US government, but it looks like at this point probably hundreds
[26:10.920 --> 26:18.640]  of thousands of Ukrainians have died, maybe tens of thousands of Russians, again the numbers,
[26:18.640 --> 26:23.800]  it's hard to get real specific numbers or good details, but that's what it's looking
[26:23.800 --> 26:32.000]  like and we're talking about entire Ukrainian cities destroyed and you've got to wonder
[26:32.000 --> 26:43.000]  who's organizing this Ukrainian army, putting their troops, putting their military operations
[26:43.000 --> 26:51.800]  in the middle of critical infrastructure zones and residence zones and community center areas
[26:51.800 --> 27:00.720]  and the Russians just come and mop it all up and then there's nothing left and you know
[27:00.720 --> 27:06.240]  what is even sicker about this and this is why I think at this point my analysis would
[27:06.240 --> 27:12.840]  be Russia is eventually going to, they're going to get to the Nipro River probably next
[27:12.840 --> 27:18.680]  year, I mean it looks like they're accelerating, but I'm still probably thinking next year
[27:18.680 --> 27:23.360]  is when the next big development happens and they'll basically give Zelensky one last
[27:23.360 --> 27:28.160]  out to say resign, move from power and we're going to have an election and then they'll
[27:28.160 --> 27:34.920]  have an election and then a pro-Russian president will be elected if, I mean that'd be the most
[27:34.920 --> 27:39.280]  peaceful route when it gets to that point or they can start, try to get a larger war
[27:39.280 --> 27:42.560]  with Ukraine going, but I don't think that's what the Biden administration actually wants,
[27:42.560 --> 27:51.920]  what I think is going to happen after Ukraine has been properly destroyed, which is what's
[27:51.920 --> 28:00.560]  going to happen after Ukraine has been properly destroyed, BlackRock is going to come in and
[28:00.560 --> 28:09.520]  get $300 billion to rebuild Ukraine of your money.
[28:09.520 --> 28:16.920]  See how it all works, the weapon manufacturers and contractors get paid, the Ukrainian assets
[28:16.920 --> 28:26.560]  and rat holes get funded and then at the bottom line BlackRock the biggest group, the biggest
[28:26.560 --> 28:32.080]  funding group on the planet gets to come in and gets the $100 billion contracts to rebuild
[28:32.080 --> 28:42.320]  Ukraine, that's what's going to happen, so we've got more instances of the theme of
[28:42.320 --> 29:00.560]  the day, Alex Jones was right and other news stories coming up, don't go anywhere.
[29:00.560 --> 29:04.560]  Ladies and gentlemen, this book, The Great Reset and the War for the World is a historic
[29:04.560 --> 29:08.800]  book that documents the globals and their own words, planned for our future, that is
[29:08.800 --> 29:15.760]  the hellish future, now you'll be able to get an unsigned copy of The Great Reset and
[29:15.760 --> 29:20.360]  the War for the World at bookstores, Amazon, or infowarshore.com, but you will never be
[29:20.360 --> 29:25.200]  able to get another signed copy of the book after the signed copies we got run out and
[29:25.200 --> 29:29.640]  there's about a thousand left of them right now, so get your copy of The Great Reset and
[29:29.640 --> 29:34.680]  the War for the World, a signed copy at infowarshore.com and there is a markup there because this
[29:34.680 --> 29:39.120]  is a fundraiser to keep us on the air, so you won't just have this historic memento
[29:39.120 --> 29:42.960]  and this powerful book, you'll also know that you help keep info wars on the air, I'm
[29:42.960 --> 29:46.520]  going to thank those of you that have gotten signed copies of the book or unsigned copies,
[29:46.520 --> 29:51.720]  but I want to encourage all of you who haven't yet to go to infowarshore.com and get a signed
[29:51.720 --> 29:56.200]  copy and buy a couple of unsigned copies and donate it to the library or give it to the
[29:56.200 --> 30:00.240]  local school, this is an info war, I'm counting on you and thank you for your support.
[30:00.240 --> 30:05.200]  Ladies and gentlemen, info wars has proven itself the last 28 years to be over the globalist
[30:05.200 --> 30:09.960]  target and having the biggest effect out there against those tyrants and we fund our operation
[30:09.960 --> 30:14.000]  with viewers and listeners support while selling you great products at the same time.
[30:14.000 --> 30:17.920]  So I want to thank all the viewers and listeners who have supported us over the years by spreading
[30:17.920 --> 30:22.320]  the word, praying for the broadcast and buying product, but I really want to encourage those
[30:22.320 --> 30:27.120]  of you that have been on the fence and never actually gone to infowarshore.com to go there
[30:27.120 --> 30:33.000]  and get the great books and films and supplements and survival gear that's there that won't
[30:33.000 --> 30:38.200]  just empower you and enrich your life, but again will keep this broadcast transmitting.
[30:38.200 --> 30:43.240]  So whether it's real red pill plus or super high quality CBD oil or the 50% off or a great
[30:43.240 --> 30:48.480]  fizzy magnesium product or whether it's down and out, our rate sleep phase is back in stock,
[30:48.480 --> 30:49.480]  it's all there.
[30:49.480 --> 30:55.120]  Our turmeric 95% humanoid strongest out there, turmeric 95, it's all available at infowarshore.com
[30:55.120 --> 31:00.040]  and it keeps it on the air, so make the decision to enrich your life and keep us on air infowarshore.com.
[31:00.040 --> 31:02.120]  I've got some good news.
[31:02.120 --> 31:09.080]  Our high quality supplements really work and we have about an 80% reorder rate with customers.
[31:09.080 --> 31:10.080]  That's the good news.
[31:10.080 --> 31:11.080]  They're amazing.
[31:11.080 --> 31:16.040]  The bad news is around 1% or a little less of our actual viewers and listeners ever go
[31:16.040 --> 31:19.160]  to infowarshore.com and ever actually buy the products.
[31:19.160 --> 31:22.680]  So you're missing out on these products plus it funds the info war.
[31:22.680 --> 31:27.600]  Think of what we've done with just 1% of our massive audience actually buying products.
[31:27.600 --> 31:33.080]  Think what would happen if those of you on the fence actually went to infowarshore.com
[31:33.080 --> 31:35.000]  and got some of these amazing products.
[31:35.000 --> 31:39.640]  I would recommend turmeric 95 for your joints, your bones, inflammation to get one of the
[31:39.640 --> 31:43.000]  biggest effects so you reorder and see how great it is.
[31:43.000 --> 31:48.400]  Also we've got the super high quality full spectrum CBD oil that's so good if your neurological
[31:48.400 --> 31:53.320]  systems, your brain, your joints, your bones as well or real red pill plus.
[31:53.320 --> 32:02.160]  Just go try the product, fund the info war and help us defeat the ruler together infowarshore.com.
[32:02.160 --> 32:08.120]  It's hard to believe that we're already going into March 2023 and the world is an insane
[32:08.120 --> 32:09.120]  place.
[32:09.120 --> 32:10.120]  World War III has already started.
[32:10.120 --> 32:12.640]  Biden is a puppet and is dissolving our borders.
[32:12.640 --> 32:13.640]  There's mass censorship.
[32:13.640 --> 32:15.960]  James O'Keefe been removed from Project Veritas.
