[00:00.000 --> 00:14.680]  Big Brother mainstream media government cover-ups you want answers well so does he he's Alex Jones
[07:06.320 --> 07:11.200]  legislation could easily double or triple your electric bill number two our new energies are
[07:11.200 --> 07:16.400]  wants to control how much power your electric company allows you to have it's true total government
[07:16.400 --> 07:22.080]  control of electricity in the name of smart grid technology is coming number three in some areas
[07:22.080 --> 07:27.200]  of the country the power grid is dangerously overloaded and now new socialist legislation
[07:27.200 --> 07:31.760]  is only compounding the problem number four dangerous weather is always a threat to local
[07:31.760 --> 07:37.040]  grids every year thousands of families lose their power from weather related onages number five a
[07:37.040 --> 07:41.920]  solar power generator provides powerful backup insurance and peace of mind folks i really believe
[07:41.920 --> 07:46.400]  in the solar power generators offered by solutions from science one of my oldest sponsors you can
[07:46.400 --> 07:52.720]  get more information at www dot my solar backup dot com that's my solar backup dot com remember the
[07:52.720 --> 07:57.920]  government doesn't own the sun should go to my solar backup dot com or call one eight seven seven
[07:57.920 --> 08:08.080]  three two seven zero three six five you are listening to an info wars dot com frontline report
[08:10.560 --> 08:14.640]  if you are receiving this transmission you are the resistance
[08:14.640 --> 08:30.720]  from deep in the heart of fema region six austin texas transmitting worldwide it's alex jones
[08:33.120 --> 08:38.720]  we are locked and loaded ready to go in the info war thank you for joining us on this live
[08:38.720 --> 08:47.520]  tuesday addition the 25th day of january 2011 we're going to have open phones for first time
[08:47.520 --> 08:51.920]  callers at least in the first hour and a half ahead of several informative guests that we have
[08:51.920 --> 09:04.960]  joining us the toll-free number to get involved on air is 800-259-9231 800-259-9231 okay obviously
[09:04.960 --> 09:09.200]  i'm going to talk some about the state of the union coming up tonight with barry sataro aka
[09:09.200 --> 09:14.160]  barack obama the white house press secretary confirmed what we reported on a week ago
[09:15.760 --> 09:20.000]  that there are rumors and he's now confirmed those that obama will throw down the gauntlet
[09:20.640 --> 09:24.080]  of course he's such a liar and his handlers are such liars we don't know that's actually
[09:24.080 --> 09:27.920]  going to happen but we've confirmed that they are saying gibb said in the press conference
[09:27.920 --> 09:33.200]  yesterday white house press conference that they will be bringing out gun grabbing victim
[09:33.200 --> 09:39.200]  disarmament tonight a lot of other big facets coming up a real constitutional split with
[09:39.200 --> 09:43.280]  the supreme court justices at least two of them reporting that they're not going to be attending
[09:43.280 --> 09:49.760]  the night because obama singled them out and excoriated them which is just an amazing thing
[09:49.760 --> 09:55.680]  to do via the separation of powers completely unconstitutional in the spirit of what he did
[09:55.680 --> 09:59.200]  at the last state of the union we're going to be going over that important stack and i'd love to
[09:59.200 --> 10:05.280]  hear from you on your views ahead of the state of the union we're also being told that the big
[10:05.280 --> 10:12.240]  push is going to be some new campaign slogans that are going to be rolled out it's a republican
[10:12.240 --> 10:17.600]  slogan used on the west coast in oregon and washington and that's confirmed but he's stealing it
[10:18.720 --> 10:24.720]  and the headline here in roll call is republican owns obamas win the future and that's another
[10:24.720 --> 10:32.720]  a spin or variant of hope and change let the confidence men just drag you and and and and
[10:32.720 --> 10:38.560]  and string us along a little bit longer while the banks consolidate their global government
[10:38.560 --> 10:46.720]  run through their 1.5 quadrillion uh in derivatives so that is coming up huge unrest uh via what's
[10:46.720 --> 10:55.200]  more and more looking like nato slash cia instituted operations of course from tunisia uh to egypt
[10:55.760 --> 11:02.320]  into yemen serious riots exploding all over that area of the world many of these countries so
[11:02.320 --> 11:10.880]  called allies of the anglo-american establishment or the west another chilling article by paul
[11:10.880 --> 11:17.920]  joseph watson up at prisonplanet.com carnegie endowment that's one of the top globalist
[11:17.920 --> 11:22.960]  tax-free foundations openly pushing world government now for 100 plus years carnegie
[11:22.960 --> 11:28.880]  touts green credentials of gingis con for slaughtering 40 million people and let me forget
[11:28.880 --> 11:35.200]  the 1996 un biological diversity assessment where it talked about we must reduce the world
[11:35.200 --> 11:40.400]  population by 80 we show screenshots of that public assessment in my film road to tyranny
[11:40.400 --> 11:46.400]  now out for nine years and they said we we need to bring back human sacrifice like the aztecs have
[11:46.400 --> 11:52.000]  we need to bring back wars to reduce population we need to have ways of slaughtering people
[11:52.880 --> 11:58.480]  and of course you saw that in the state department of random 200 put out by kissinger in 73 he
[11:58.480 --> 12:04.240]  classified in 92 where he said we need to fund the third world through imf and world bank money
[12:04.240 --> 12:09.120]  and make sure they reduce their populations through forced sterilization and abortion or
[12:09.120 --> 12:14.320]  they won't get any of the imf world bank loans and we need to fund enemy nations on their
[12:14.320 --> 12:20.080]  borders to start wars and to create famines so this is part of their disgusting out of control
[12:20.080 --> 12:27.440]  policy and this article is up at prisonplanet.com and info wars.com uh lauding gingis con i mean
[12:27.440 --> 12:32.800]  these reports now come out almost every day as they openly uh you know explain what they're doing
[12:32.800 --> 12:39.840]  it's not like the globalists have to get over some moral compulsion to not kill they see it as moral
[12:39.840 --> 12:46.160]  of course it came out that the earth first battalion back in the 1970s and 80s at the pentagon
[12:47.040 --> 12:54.080]  it got whitewashed to a great extent by the men who stare at goats movie with george cloney and
[12:55.600 --> 13:01.440]  others but in the earth first battalion and and and you can pull these up it's at any library it
[13:01.440 --> 13:06.800]  was published by the u.s. army they say we are the pale horse death we bring death worldwide
[13:06.800 --> 13:11.920]  you know bring in the world government i mean this is just amazing amazing stuff the first
[13:11.920 --> 13:17.280]  time i saw this was about 13 years ago tex marge let me dig through his giant archives at his office
[13:17.280 --> 13:22.160]  and i first saw a copy of the earth first battalion not to be confused with the environmental radical
[13:22.160 --> 13:28.000]  group earth first but they did basically take their name from that uh calling for uh this type
[13:28.000 --> 13:33.520]  of global carnage that they're bringing in to cleanse the earth of the parasite disease that is
[13:33.520 --> 13:39.600]  mankind so remember who's in control of the government a bunch of eugenicists hell bent
[13:39.600 --> 13:47.680]  on mass extermination but the first thing i want to get into today is an article that erin dykes
[13:47.680 --> 13:56.720]  and i wrote together uh last night and um i actually just gave erin the research notes
[13:56.720 --> 14:00.640]  and the points i wanted to be made and erin did the lion's share of putting out this excellent
[14:01.280 --> 14:06.640]  report that is up at prisonplanet.com and info wars.com if you're watching or listening
[14:08.720 --> 14:15.040]  on the radio or at prisonplanet.tv right now you can go over to drudgereport.com
[14:15.040 --> 14:20.960]  and it is the very top link uh on the drudge report the number one alternative news site in the
[14:20.960 --> 14:29.680]  world uh ventura strikes back with lawsuit against tsa the inside story from alex jones
[14:29.680 --> 14:37.440]  about the former governor's humiliating pat down experiences that included touching um
[14:38.960 --> 14:48.080]  groping gripping and rubbing the genitals at the hands of the tsa and of course he talked about
[14:48.080 --> 14:55.760]  this and broke the news uh here in november that he was uh not going to be flying anymore and that
[14:55.760 --> 15:03.040]  basically his career uh in television uh producing tv shows was over because he is not going to ever
[15:03.040 --> 15:08.320]  fly again and he did not fly uh down to mexico uh for the winter he drove his rv through the
[15:08.320 --> 15:14.640]  snowstorms in minnesota in late december and uh traveled down there and uh back at the time i had
[15:14.640 --> 15:19.920]  him back on early december and he confirmed to me he told me in september that he didn't know what
[15:19.920 --> 15:24.160]  he was going to do that his career was ending because he he couldn't subject himself to this
[15:24.160 --> 15:29.200]  this groping the sexual assault and that's what his lawsuit talks about and he didn't know what to do
[15:29.200 --> 15:33.920]  then in november privately he told me that he was considering a lawsuit that in early uh
[15:33.920 --> 15:40.480]  december to get the timeline straight um he told me off air and so john harman heard it and the
[15:40.480 --> 15:47.280]  crew heard it but no one else did that he was initiating the lawsuit in early 2011 uh but
[15:47.280 --> 15:53.200]  obviously not to tell anybody about it until the lawsuit had been launched and i said well
[15:53.200 --> 15:57.040]  hopefully we can get you on once this happens and he said well you know i don't do media
[15:57.040 --> 16:03.120]  when i'm in mexico but he said i might do your show but let's wait and see um and then he said
[16:03.120 --> 16:07.920]  he can go into town and and maybe get on a phone line and call in because he he lives
[16:07.920 --> 16:16.080]  an hour from pavement an hour from any town his little bungalow has uh solar power and um
[16:16.080 --> 16:22.640]  so he really can't do uh interviews from there but i uh got a call from tyrell ventura last night
[16:22.640 --> 16:27.360]  saying well the lawsuit has dropped and i said i know i'm on it right now writing an article
[16:27.360 --> 16:31.120]  i was on the other line actually with erin going through the article that we published in the
[16:31.120 --> 16:36.560]  early morning hours today and he said well he'll work on getting him on the show in the next few
[16:36.560 --> 16:43.200]  days or in the next week but regardless uh that uh if i give tyrell questions well actually have
[16:43.200 --> 16:47.120]  jesse's email down there but he's got to go into town to get it that jesse will write a statement
[16:47.120 --> 16:52.000]  for the show a bare minimum but we already have his statement it's what's in the lawsuit and it's
[16:52.000 --> 16:56.800]  what he said in november and december when he broke on this show that he was no longer going
[16:56.800 --> 17:01.440]  to be traveling because he couldn't subject himself to the sexual humiliation there's
[17:01.440 --> 17:08.880]  already precedent here now a woman in texas who sued over them pulling off her shirt and bra and
[17:08.880 --> 17:14.080]  bearing her breast and then laughing and she was quite attractive and then the tsa men in front of
[17:14.080 --> 17:19.200]  witnesses came up and said man i wish i could have been part of that search baby went once
[17:19.200 --> 17:25.840]  she was in the gate area crying uh they were so inhuman because they fire everybody that's human
[17:25.840 --> 17:31.120]  they fire everybody that's got a soul they fire anybody who understands that ripping colostomy
[17:31.120 --> 17:37.280]  bags off people or urology bags or making they make people who can't walk i've seen this they
[17:37.280 --> 17:41.920]  order them to get up and and old men and women who look like they are five seconds from death
[17:41.920 --> 17:49.200]  two minutes from midnight can't get up and then they make passengers pick them up i mean these are
[17:49.200 --> 17:54.160]  people that are incredibly fragile that could break bones or pull muscles just getting from their
[17:54.160 --> 18:01.280]  wheelchair to a toilet and they're always going to visit their family one more time or uh once i saw
[18:01.280 --> 18:07.520]  in 2003 i was in a san francisco airport and they had private security on top of tsa at the gate
[18:07.520 --> 18:14.400]  searching people again not just at the checkpoint and i saw a group of world war two um survivors
[18:15.920 --> 18:21.840]  of pearl harbor and some of them had hats that you know said the arizona on them and and and and
[18:21.840 --> 18:30.560]  one of these guys looked like he was about to die he had his his his eye uh you know the uh the
[18:30.560 --> 18:36.000]  flesh around his eyes the eyelids were drooping down and all red and dripping i mean you've all
[18:36.000 --> 18:40.960]  seen that with somebody who looks like they're 90 years old and you know smoked two packs of
[18:40.960 --> 18:45.360]  cigarettes a day and they were all wearing their world war two garb they were all wearing their
[18:45.360 --> 18:52.720]  hats of of what unit they were in marines navy and it was a whole group of them and it was these
[18:52.720 --> 18:58.640]  foreigners who could barely speak english in these weird cobra commander type bright blue
[18:58.640 --> 19:04.640]  outfits and berets jabbering and gibbering at them and making them get out of wheelchairs and
[19:04.640 --> 19:09.440]  asking them what what is this and their their their wives who were generally a little bit younger
[19:09.440 --> 19:15.440]  uh and were able to stand would say this is his oxygen tank and and i literally
[19:16.960 --> 19:23.440]  stopped flying um for leisure at that point and i and i rarely flew places to visit family or to
[19:23.440 --> 19:28.080]  go on a vacation but at that point i've never flown since for leisure only when i absolutely have to
[19:28.080 --> 19:34.240]  because i was sitting there watching this at every bone in my body wanted to go over and and and and
[19:34.240 --> 19:40.240]  get that guy by the shoulders and say get your hands off these old men can't you see they're
[19:41.040 --> 19:47.920]  on the edge of death here fighting to go to one more reunion at pearl harbor i was waiting
[19:47.920 --> 19:52.720]  in another gate to fly back to austin and there was the plane about to take off to hawaii and
[19:52.720 --> 19:57.760]  ventura sees that ventura and i witnessed that at airports together he gets very upset by it
[19:57.760 --> 20:04.720]  i'll tell you about it all when we come back fight back this cold and flu season with a world's
[20:04.720 --> 20:11.760]  best garlic extract alice why alice because it helps your body fight viruses bacteria and fungi alice
[20:11.760 --> 20:16.400]  has been scientifically proven in double blind studies using low doses to greatly reduce the
[20:16.400 --> 20:22.160]  number severity and duration of common colds alice contains 300 milligrams of stabilized
[20:22.160 --> 20:28.080]  allicin the active ingredient in crushed garlic studies show alice is effective against MRSA bacterial
[20:28.080 --> 20:34.320]  fungal and viral infections one tablet of alice has the equivalent of 40 cloves of garlic alice
[20:34.320 --> 20:39.120]  supports your body's resistance to all types of conditions and can help lower high blood pressure
[20:39.120 --> 20:43.360]  and high cholesterol so boost your body's resistance to infection with nature's best
[20:43.360 --> 20:51.680]  garlic extract alice for more information and to order alice call 877-888-7126 or go to garlic
[20:51.680 --> 20:59.040]  health products dot com that's 1-877-888-7126 or go to garlic health products dot com for your
[20:59.040 --> 21:05.120]  alice today gold it's like nothing else on earth from the romans through the renaissance from the
[21:05.120 --> 21:11.360]  industrial age to the space age gold has weathered the test of time for six thousand years gold has
[21:11.360 --> 21:16.560]  remained the ultimate store of wealth according to the world gold council in a u.s. mint demand is at
[21:16.560 --> 21:22.160]  an all-time high the stage is being set for the reemergence of gold as the common sense alternative
[21:22.160 --> 21:28.160]  to a fiat paper currency that gets weaker every day mitis resources is proud to offer the hard
[21:28.160 --> 21:33.040]  hitting report that arms you with the truth you need to protect you and your family from the feds
[21:33.040 --> 21:38.320]  plans for your hard-earned money don't gamble with your future call mitis resources today and ask for
[21:38.320 --> 21:46.480]  your free copy of as good as gold call 1-800-686-2237 for the report the fed hopes you'll never see
[21:46.480 --> 21:54.320]  as good as gold can be yours by calling 800-686-2237 if you have ever thought about owning gold you
[21:54.320 --> 22:02.560]  must read this report call mitis today at 800-686-2237 a very wealthy u.s. citizen is predicting that
[22:02.560 --> 22:08.720]  in 2011 we will witness the most important day in america in more than 50 years he says it will
[22:08.720 --> 22:13.760]  change everything about our lives the way you shop travel invest educate your children and even
[22:13.760 --> 22:17.680]  how you take care of your health and your own family now this man has made some outrageous
[22:17.680 --> 22:22.880]  predictions over the years the crazy part is he's usually right you see he predicted the collapse
[22:22.880 --> 22:28.240]  of gm panty may friday mac and america's biggest small owner general growth properties in fact
[22:28.240 --> 22:33.520]  barons called his work a dire prophecy recently he created a video which you can watch online
[22:33.520 --> 22:38.800]  for free detailing his biggest and most important prediction yet and it's a real eye opener i can't
[22:38.800 --> 22:43.360]  stress this enough you should at least watch this free video online today he explains everything you
[22:43.360 --> 22:48.000]  need to know including simple steps you can take to protect yourself you can find the video at
[22:48.000 --> 22:57.520]  www.endofamerica3.com that's end of america the number three.com watch the free video at www.endofamerica3.com
[22:57.520 --> 23:02.880]  that's end of america3.com your natural organic herbal formula for heart health is heart and body
[23:02.880 --> 23:10.160]  extract my name is span and i'm 68 years old and i live in vermont in the spring of 2003 i started
[23:10.160 --> 23:16.560]  to have problems with my heart it felt like my heart was pounding made me feel breathless i tried
[23:16.560 --> 23:22.240]  many many different things to try to get some help for myself nothing did anything heart and body
[23:22.240 --> 23:28.080]  extract is very powerful very effective and works quickly i saw one of sharon's ads and ordered heart
[23:28.080 --> 23:35.360]  and body extract i noticed a difference quickly within days the episodes became less frequent and
[23:35.360 --> 23:41.280]  by a month had completely vanished usually you find a 30 day or 60 day guarantee heart and body
[23:41.280 --> 23:47.360]  extract comes with a lifetime 100 percent ironclad money back guaranteed details at hbextract.com
[23:47.360 --> 24:12.320]  or call 866 295 5305 call 866 295 5305 866 295 5305 for heart and body extract
[24:18.320 --> 24:24.320]  i knocked out the way to fall ain't no to sleep
[24:27.280 --> 24:33.440]  got the feet of falting deal me we're back
[24:35.760 --> 24:42.160]  we're coming straight on for the tsa of the dhs occupation of america they can't arrest us or
[24:42.160 --> 24:47.920]  get us all we are the people we are america we are the constitution we are the bill of
[24:47.920 --> 24:52.720]  rights and we're standing up against the offshore banks taking this country over and looting it
[24:52.720 --> 24:58.480]  and the congressional prostitutes that they bought paid for to help bring this nation into tyranny
[24:59.200 --> 25:04.720]  we don't have a choice fighting these terrorists we are going to expose them and we're not gonna
[25:04.720 --> 25:10.160]  shut up we're not gonna lower the tone of our rhetoric we are the people in the spirit of 1776
[25:10.160 --> 25:16.240]  and we're taking our republic back show again top link on drudge report dot com one of the top
[25:16.240 --> 25:22.560]  links at info wars dot com and prison planet dot com ventura strikes back with lawsuit against tsa
[25:22.560 --> 25:27.520]  the inside story from alex jones about the former governors humiliating pat down experiences that
[25:27.520 --> 25:32.720]  included touching gripping and rubbing of the genitals at the hands of the tsa and that's all
[25:32.720 --> 25:38.080]  in the lawsuit they are violating his civil rights as a disabled american with a titanian
[25:38.080 --> 25:42.240]  hip every time he goes through they pull him out and do lengthy searches i've witnessed it
[25:42.240 --> 25:48.080]  i'm gonna go through that and he gets even more upset watching them force people in wheelchairs
[25:48.080 --> 25:53.840]  to get up and it is just a nightmare situation especially in atlanta uh where i witnessed it
[25:53.840 --> 25:58.480]  go on for about eight minutes and he started speaking up against it and the tsa was giggling
[25:58.480 --> 26:02.240]  and smirking and thought it was a lot of fun and they all knew exactly who he was and a bunch of
[26:02.240 --> 26:07.600]  people gathered around and because he spoke out against it they took their time humiliating him
[26:07.600 --> 26:13.440]  letting him know that government owns him that he has no private space former governor jesse ventura
[26:13.440 --> 26:17.920]  has taken steps he's actually filed the suit against the tsa and the department of homeland
[26:17.920 --> 26:24.720]  security naming their chiefs john pistole and big sis janet napolitano in a lawsuit that will
[26:25.440 --> 26:30.880]  take on invasive airport pat downs and then we have a link there in the article to the lawsuit
[26:30.880 --> 26:37.120]  if you want to read it to the federal lawsuit then torra first told alex jones of his intent
[26:37.120 --> 26:42.400]  to sue the tsa privately back in november while traveling for the making of true tv's conspiracy
[26:42.400 --> 26:48.480]  theory expressing grave concern about what he viewed as his country's transformation into east
[26:48.480 --> 26:54.560]  germany as far back as september ventura confided in jones that his career was under threat and
[26:54.560 --> 26:59.200]  that he was considering abandoning travel altogether because of the fact that he was being harassed by
[26:59.200 --> 27:04.880]  tsa agents every single time he went through an airport security checkpoint i witnessed him
[27:04.880 --> 27:08.640]  you know on the phone telling the execs at your tv i can't do this anymore i'm done
[27:08.640 --> 27:12.000]  i can't travel i can't go anywhere i'm never flying again and of course he then announced
[27:12.000 --> 27:20.000]  that here on the air continuing jones recalls ventura's outrage at the tsa's harassing old
[27:20.000 --> 27:24.880]  people in wheelchairs with the invasive new pat down procedures the former governor himself
[27:24.880 --> 27:30.800]  is routinely sent to secondary screening every time he is due to a hip replacement in 2008
[27:30.800 --> 27:35.440]  and jones witnessed him undergo repeated humiliating searches during pat downs at the hands of the
[27:35.440 --> 27:41.920]  tsa worse at airports across the country even those presenting medical cards which tsa's supposed
[27:41.920 --> 27:47.920]  to accept uh describing special needs or equipment from a doctor or routinely ignored as tsa agents
[27:47.920 --> 27:55.840]  demand that medical patients remove uh your astronomy bags prosthetic breast or the tsa be
[27:55.840 --> 28:00.960]  allowed to grope a pacemaker patients breast and we have links to all the mainstream articles about
[28:00.960 --> 28:06.240]  that that's why i want to leave the united states ventura told jones at the time that's what he said
[28:06.240 --> 28:10.400]  to the tsa right in front of me i was sitting there in the chair waiting for him to go through the
[28:10.400 --> 28:15.760]  the write down the pat down the grope down this is why i go down to mexico this is wrong he was
[28:15.760 --> 28:20.480]  saying to the tsa in fact i think i'm gonna have erin's asleep now as he stayed up all night doing
[28:20.480 --> 28:25.840]  this we need to have watson add that he he was telling tsa this he wasn't even really telling me
[28:25.840 --> 28:31.520]  this he was standing there with him all over him and as it went on and on i was sitting there in
[28:31.520 --> 28:35.360]  fact i was sitting there taking photos of with my iphone we went through the checkpoint went and
[28:35.360 --> 28:39.520]  got food and i said look at these photos he goes i'm glad you took them in case something happened
[28:40.080 --> 28:47.040]  but uh nothing happened so erase them and i said okay and i erased them but i had the photos on
[28:47.040 --> 28:51.360]  this iphone a whole bunch of this went on for like eight minutes probably longer by the time
[28:51.360 --> 28:54.960]  i started timing and it was eight minutes i was just sitting there while they were you know hands
[28:54.960 --> 28:58.880]  between his legs all over and would have been good evidence but ventura was embarrassed by it
[28:58.880 --> 29:04.480]  and wanted to erased uh what would have helped with the suit but he got i mean i told him about it
[29:04.480 --> 29:11.120]  he said get rid of him uh but the point is is that this went on and on and on so telling the tsa
[29:11.120 --> 29:16.160]  that's why i want to leave the united states ventura told jones at the time this is why i go down to
[29:16.160 --> 29:23.520]  mexico this is wrong he told the tsa ventura indicated that he has uh was most concerned about
[29:23.520 --> 29:29.920]  the destruction of the fourth amendment and passing of the america he once knew we're gonna
[29:29.920 --> 29:34.240]  come back and finish up with this article uh that chronicles just part of what i witnessed but the
[29:34.240 --> 29:40.080]  issue here is people are standing up they're saying no the tsa is losing lawsuits i told you
[29:40.080 --> 29:44.960]  about in the last segment the woman who they pulled her shirt off and her bra off and then they all
[29:44.960 --> 29:53.520]  went into like some type of sexual frenzy weather san oh baby oh baby we're on the march the empires
[29:53.520 --> 30:03.360]  on the run alex jones and the gcn radio network diamond gusset is proud to announce the anthem
[30:03.360 --> 30:08.320]  of the patreon movement they're offering a free cd t-shirt and bumper sticker with a qualifying
[30:08.320 --> 30:17.680]  purchase diamond gusset offers great products at great prices while keeping americans working
[30:17.680 --> 30:26.000]  meet his family not worried about them moving itself closing the doors and shutting her down
[30:26.000 --> 30:50.000]  tomorrow i'm looking for america we're american and be proud go to gusset.com forward slash america
[30:50.000 --> 30:52.000]  go
[30:55.360 --> 31:02.560]  again go to gusset.com forward slash america today alex told you the government announced
[31:02.560 --> 31:08.400]  recently that the recession is over it ended on june of 2009 the millions of americans unable to
[31:08.400 --> 31:13.600]  find work might not agree perhaps the recession ended for the bankers and government employees but
[31:13.600 --> 31:18.320]  for the rest of us things seem to be getting worse gold and silver haven't heard the news either
[31:18.320 --> 31:23.120]  they've begun their long expected journey to the moon in addition to converting your shrinking
[31:23.120 --> 31:28.000]  dollars into gold and silver you should consider a food savings account from e-foods direct they
[31:28.000 --> 31:33.440]  both make fabulous investments food is our greatest dependency and we know it will be more precious
[31:33.440 --> 31:38.960]  than any financial resource you and your family need food to survive a crisis and you can't eat
[31:38.960 --> 31:44.800]  paper stocks or metals alex has been urging you to invest in delicious easy fix meals to enjoy now
