[00:00:03.123 --> 00:00:05.806]  Waging war on corruption.
[00:04:11.561 --> 00:04:18.146]  Oh, you didn't know Ilhan Omar comes from a famous tribe that currently runs slaves and that sees blacks as subhumans?
[00:04:18.146 --> 00:04:19.747]  I have all the mainstream news and proof right here.
[00:04:19.747 --> 00:04:24.610]  So we're going to play that special report, but even give you more.
[00:04:24.610 --> 00:04:29.354]  From major universities, from mainline journals, the hub of
[00:04:30.310 --> 00:04:34.312]  Black slavery by the Arabs is Somalia.
[00:04:34.312 --> 00:04:38.995]  And the tribe she comes from sees themselves as gods, as blacks, as animals.
[00:04:38.995 --> 00:04:40.216]  We're going to read you the quotes.
[00:04:40.216 --> 00:04:41.997]  And that they would never do that.
[00:04:41.997 --> 00:04:45.619]  Everyone else is their slaves.
[00:04:45.619 --> 00:04:48.361]  Will she pay reparations?
[00:04:48.361 --> 00:04:50.502]  This is the stuff she doesn't want you to know.
[00:04:50.502 --> 00:04:52.923]  Because she's a slaver through and through.
[00:04:52.923 --> 00:04:53.524]  100% slave pirate witch.
[00:05:00.217 --> 00:05:16.125]  It's not only that you have a unique voice in the public arena, in the public square, the other thing that's unique about InfoWars is it is the only network of this reach that is not backed by a corporate donor or corporate sugar daddy, that's not backed by some billionaire, that's not being funded by a secret foreign government.
[00:05:16.125 --> 00:05:17.846]  It is completely independent of all that.
[00:05:17.846 --> 00:05:28.731]  It is an old-school American 1776 style experiment in the expression of the freedom of press and freedom of speech that, in fact, the founders were so concerned with at the beginning of the country, they actually tried to
[00:05:28.931 --> 00:05:29.471]  We're good to go.
[00:05:48.886 --> 00:05:52.087]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:20.365 --> 00:06:20.385]  50,000!
[00:06:20.385 --> 00:06:21.105]  Haha!
[00:06:21.105 --> 00:06:32.451]  And radio!
[00:06:32.451 --> 00:06:36.873]  We are back live, broadcasting worldwide.
[00:06:36.873 --> 00:06:48.678]  We've been digging in for decades, knowing that there'd come a time when the world government was openly announced, and all of our information would absolutely explode to the platinum standard.
[00:06:49.969 --> 00:06:53.193]  And we knew they'd then try to come and shut us down at that point.
[00:06:53.193 --> 00:07:03.626]  Satellite, shortwave, 240 plus AM and FM stations, over 100 TV stations and cable stations, folks all over the internet uploading our information without the name Alex Jones on it.
[00:07:04.657 --> 00:07:13.220]  And Senator Blumenthal of stolen glory, saying he was a combat captain in the Marine Corps, spit on when he came home, highly decorated.
[00:07:13.220 --> 00:07:14.881]  We got all the videos.
[00:07:14.881 --> 00:07:17.221]  Never in combat, never overseas.
[00:07:17.221 --> 00:07:25.244]  He was put at a desk job by his rich father that gave him over $100 million to captain a desk.
[00:07:25.244 --> 00:07:27.205]  He did run DC Toys for Tots, though.
[00:07:28.274 --> 00:07:36.199]  This is the lying serpent creature that is Hillary's representative in the Senate, still quarterbacking the mass censorship.
[00:07:36.199 --> 00:07:43.323]  And they had the head lawyer for Google in there, saying, I don't want it where Alex Jones is able to upload or be listed on Google, period.
[00:07:43.323 --> 00:07:48.166]  And he said, sir, we're working around the clock to ban him completely.
[00:07:50.612 --> 00:07:55.435]  You've got to go over, even read the New York Times about Blumenthal from six, seven years ago, back when they had some integrity.
[00:07:55.435 --> 00:07:59.618]  It's got all the quotes about, I was spit on after heavy combat.
[00:07:59.618 --> 00:08:05.001]  I returned on the C-130 after taking out the Viet Cong myself.
[00:08:05.001 --> 00:08:13.607]  Hillary says she was, aircraft shot at in Serbia, and Ryan Williams was, you know, in a helicopter hit by RPG fire.
[00:08:13.607 --> 00:08:14.568]  None of it was true.
[00:08:16.208 --> 00:08:23.851]  But he got up in the Senate and he said, Alex Jones is currently sending people to Sandy Hook's families and harassing them.
[00:08:23.851 --> 00:08:25.532]  He's making all this money off of it.
[00:08:25.532 --> 00:08:30.233]  He's currently uploading videos harassing Robbie Parker.
[00:08:30.233 --> 00:08:31.554]  I want him off the air.
[00:08:32.447 --> 00:08:35.949]  None of that was ever true, or is true.
[00:08:35.949 --> 00:08:39.391]  And Google goes, we know he's hurting the children, sir.
[00:08:39.391 --> 00:08:42.373]  He keeps harassing them.
[00:08:42.373 --> 00:08:44.734]  We'll take his videos down.
[00:08:44.734 --> 00:08:46.535]  We're working with the algorithm.
[00:08:46.535 --> 00:08:51.418]  And Blumenthal goes, I want those machines to silence him.
[00:08:51.418 --> 00:08:53.639]  And silence him now.
[00:08:53.639 --> 00:08:54.700]  He actually talks like this.
[00:08:54.700 --> 00:08:56.441]  Do you want me to play some of it?
[00:08:59.005 --> 00:09:01.606]  Well, don't worry, Mr. Blumenthal.
[00:09:01.606 --> 00:09:11.649]  Certain people are commissioning films under other companies and other individuals have nothing to do with it about how you're the Brian Williams of the Senate.
[00:09:11.649 --> 00:09:13.810]  It'll be in movie theaters in Connecticut next year.
[00:09:13.810 --> 00:09:15.850]  Hope you enjoy it.
[00:09:15.850 --> 00:09:21.052]  So, there's more than one way to skin a cat.
[00:09:21.052 --> 00:09:24.793]  Now, let me
[00:09:26.423 --> 00:09:28.024]  Let me just do this now.
[00:09:28.024 --> 00:09:30.646]  Let me just do this now.
[00:09:30.646 --> 00:09:33.568]  I've got something really special for you this evening.
[00:09:33.568 --> 00:09:34.869]  We've got the collapsing border.
[00:09:34.869 --> 00:09:36.210]  We've got the world government announced.
[00:09:36.210 --> 00:09:40.774]  We've got the Democrats calling for, quote, confront and destroy Trump supporters.
[00:09:40.774 --> 00:09:41.474]  That's Chris Hayes.
[00:09:41.474 --> 00:09:44.737]  We're going to play that video for you.
[00:09:44.737 --> 00:09:49.220]  We've got Trump doubles down, says far left Congresswomen should apologize to America.
[00:09:49.220 --> 00:09:50.080]  Yes, double down.
[00:09:50.080 --> 00:09:50.921]  Don't back down.
[00:09:50.921 --> 00:09:51.842]  These women are nasty.
[00:09:53.168 --> 00:09:58.709]  We've got Bernie Sanders refusing to pay his campaign workers minimum wage, but everybody else needs to.
[00:09:58.709 --> 00:10:00.130]  He's a swindler, folks.
[00:10:00.130 --> 00:10:01.690]  Total con man.
[00:10:01.690 --> 00:10:09.652]  We've got the latest Jeffrey Epstein information that Hillary is about to go down, and the media's desperate attempts to spin it against Trump.
[00:10:09.652 --> 00:10:10.913]  Look at this Politico headline.
[00:10:10.913 --> 00:10:14.994]  Meet the woman who ties Jeffrey Epstein to Trump and the Clintons.
[00:10:14.994 --> 00:10:15.794]  Then you read the article.
[00:10:16.952 --> 00:10:25.159]  Trump knew his publishing, the father of the British woman, and might have been at a party once with him.
[00:10:25.159 --> 00:10:27.981]  Whoa!
[00:10:27.981 --> 00:10:32.045]  A New York socialite might have been with a British socialite at a party once.
[00:10:32.045 --> 00:10:39.151]  So Bill Clinton's on the plane, kidnapped kids, not even signing them into the manifest, pervert island, pedo island.
[00:10:40.247 --> 00:10:43.670]  But you read this, and it's like, woo, ties to Trump.
[00:10:43.670 --> 00:10:45.091]  You read the whole article.
[00:10:45.091 --> 00:10:46.112]  I'm going to show you the article.
[00:10:46.112 --> 00:10:49.014]  It says, he may have been at a party once in 1982.
[00:10:49.014 --> 00:10:53.218]  Dun, dun, dun.
[00:10:53.218 --> 00:10:54.119]  Did you hear that?
[00:10:54.119 --> 00:11:02.286]  Trump was at a party with the father of the woman that appears to be Epstein's pimp in New York City.
[00:11:03.291 --> 00:11:05.412]  Man, that's it for Trump right there.
[00:11:05.412 --> 00:11:15.614]  He might have been, 30-something years ago, at a party with the woman's father, who was the top publisher in Europe at the time.
[00:11:15.614 --> 00:11:17.254]  I can't believe this.
[00:11:17.254 --> 00:11:22.116]  I bet at a Formula One race, he was probably, that's just somebody else too.
[00:11:22.116 --> 00:11:24.316]  Wow, ladies and gentlemen.
[00:11:24.316 --> 00:11:25.196]  That's crazy.
[00:11:25.196 --> 00:11:26.217]  That's absolutely wild.
[00:11:26.217 --> 00:11:31.078]  So that's all coming up, but let me tell you what's coming up after the break.
[00:11:31.078 --> 00:11:32.058]  I did a little rant
[00:11:34.188 --> 00:11:39.772]  A few days ago, I guess Wednesday, and the crew was blown away by it.
[00:11:39.772 --> 00:11:43.654]  And they said, Alex, is that really true?
[00:11:43.654 --> 00:11:57.042]  I said, well, yeah, just go look up Arab slave trade worldwide based in Somalia, taking black slaves all the way to Indonesia, all the way to Tahiti.
[00:11:59.451 --> 00:12:21.377]  Yes, there's black jeans in Tahiti, because over a thousand years ago and right through, they were taken and sold as slaves into the Pacific Ocean by Arabs, Arabs, Arabs, Arabs, Arabs, who taught the world and Europeans 500 years ago how to kick up their slave trade.
[00:12:21.377 --> 00:12:22.157]  So here's the deal.
[00:12:22.157 --> 00:12:27.739]  I've heard enough about how I'm a white devil, and I've heard enough from peanut head
[00:12:30.262 --> 00:12:31.564]  Ilhan Omar.
[00:12:31.564 --> 00:12:33.727]  So I looked up her name and the tribe she's in.
[00:12:33.727 --> 00:12:35.148]  And I was like, oh, that's right.
[00:12:35.148 --> 00:12:40.075]  I read some books about that years ago about the slave trade and the history of slavery.
[00:12:40.075 --> 00:12:45.081]  Her family is of the highest caste in the country.
[00:12:45.081 --> 00:12:46.643]  Their specialty is slavery.
[00:12:49.958 --> 00:12:53.380]  They see blacks from Kenya as subhuman.
[00:12:53.380 --> 00:12:56.141]  I'm going to show you Wikipedia saying this coming up.
[00:12:56.141 --> 00:13:02.804]  And I don't always believe Wikipedia because they can say bad stuff about conservatives, but it has links to all the universities and history books and famous paintings.
[00:13:02.804 --> 00:13:04.665]  But by the way, it's still going on.
[00:13:04.665 --> 00:13:15.210]  It's not like... I'm going to show you mainstream news admitting they're selling sex slaves and they're selling kidnapped people in Somalia right now.
[00:13:15.210 --> 00:13:16.790]  She just came here to jihad.
[00:13:16.790 --> 00:13:17.851]  She came here to take over.
[00:13:19.366 --> 00:13:21.187]  And Obama works with her as well.
[00:13:21.187 --> 00:13:27.210]  They're invading Kenya and other areas and Islamifying it.
[00:13:27.210 --> 00:13:30.692]  So that's why she won't ever put down Al-Qaeda or ISIS.
[00:13:30.692 --> 00:13:32.993]  That's why she supports and tries to get them out of prison.
[00:13:32.993 --> 00:13:34.673]  Because she is a ruler!
[00:13:34.673 --> 00:13:35.854]  She is a queen!
[00:13:35.854 --> 00:13:37.715]  A slave queen!
[00:13:37.715 --> 00:13:38.835]  A slaver queen!
[00:13:38.835 --> 00:13:47.580]  So I'm going to break it all down and I'm going to display the press report and I'm going to show you Cyclopædia Britannica, Wikipedia, even CNN.
[00:13:49.548 --> 00:13:54.131]  We're currently selling slaves, but she wants me to pay some reparations.
[00:13:54.131 --> 00:13:56.793]  History is incredible.
[00:13:56.793 --> 00:14:01.617]  We're going to look at this slaver on the other side.
[00:14:01.617 --> 00:14:04.819]  We're going to say the tribe's names, all of it.
[00:14:04.819 --> 00:14:07.421]  So, you want to hear it, you're going to see it.
[00:14:07.421 --> 00:14:08.502]  It's coming up.
[00:14:08.502 --> 00:14:10.804]  By the way, it's not a gimmick when this happens every few months.
[00:14:10.804 --> 00:14:14.907]  When I say, oh, the special's going to end this Wednesday, oh, it's going to end this Thursday, it's going to end this Friday.
[00:14:16.244 --> 00:14:23.528]  I finally got up here today and I did research on our products, what we're doing, and I came up with some new specials.
[00:14:23.528 --> 00:14:24.869]  And I'm getting up here at 9 a.m.
[00:14:24.869 --> 00:14:26.930]  tomorrow to shoot those ads, okay?
[00:14:26.930 --> 00:14:30.052]  So I was up for three hours for the show, just working on that.
[00:14:30.052 --> 00:14:35.835]  One of the biggest specials we've ever done will finally end as soon as I get the new ads cut, but I'm so focused on news, I haven't done it.
[00:14:38.582 --> 00:14:39.963]  It's 25% off store-wide.
[00:14:39.963 --> 00:14:41.945]  A lot of the stuff's Lost Leaders.
[00:14:41.945 --> 00:14:43.927]  All the apparel, $17.76.
[00:14:43.927 --> 00:14:49.051]  A lot of these are designer shirts where the shirt costs $9.10 before the printing costs like $3.
[00:14:49.051 --> 00:14:53.535]  So these are great deals on the Betsy Ross flag.
[00:14:53.535 --> 00:14:54.696]  We sold out of the one limited edition.
[00:14:54.696 --> 00:14:56.178]  We have new limited edition that are awesome.
[00:14:56.178 --> 00:14:57.679]  These colors don't run.
[00:14:57.679 --> 00:15:00.181]  America's Back, Infowars.com.
[00:15:00.181 --> 00:15:05.026]  We've got $17.76 worldwide and then the flag as well on the front.
[00:15:06.132 --> 00:15:08.014]  A lot of new, great variants.
[00:15:08.014 --> 00:15:10.437]  Limited edition at Infowarsstore.com at $17.76.
[00:15:10.437 --> 00:15:13.761]  These would be a good deal at $25.
[00:15:13.761 --> 00:15:15.783]  Most t-shirts have 100% markup on them.
[00:15:15.783 --> 00:15:19.448]  These shirts are costing us at least $10 a piece.
[00:15:19.448 --> 00:15:24.474]  The other shirts, Space Force, cost even more than that because the fabric is really nice.
[00:15:24.474 --> 00:15:25.134]  But they're all there, $17.76.
[00:15:27.597 --> 00:15:27.917]  And this is.
[00:15:27.917 --> 00:15:32.801]  This has got to be the last day because we just sold out of a bunch of the products.
[00:15:32.801 --> 00:15:37.023]  So the sales are still going except for five products that have sold out that aren't coming in for months.
[00:15:37.023 --> 00:15:38.524]  So Infowarsstore.com.
[00:15:38.524 --> 00:15:46.730]  If you're a super blue fluoride free toothpaste or for your high quality fish oil or for your Brain Force Plus or your Turbo Force or the protein bars just got back in.
[00:15:46.730 --> 00:15:48.071]  They've been sold out for a while.
[00:15:48.071 --> 00:15:51.273]  They're all there and it funds this operation that doesn't back down.
[00:15:51.273 --> 00:15:56.637]  Now let's look at the slave master family of Ilhan Omar, a modern slave god.
[00:15:59.051 --> 00:15:59.211]  Yes.
[00:15:59.211 --> 00:15:59.571]  Oh, thanks.
[00:16:30.071 --> 00:16:31.572]  Let me break this down for you.
[00:16:31.572 --> 00:16:33.072]  I want high quality stuff in there.
[00:16:33.072 --> 00:16:34.112]  I want a good price.
[00:16:34.112 --> 00:16:38.214]  But I've kind of habituated everybody to where everybody buys when it's 50% off.
[00:16:38.214 --> 00:16:40.474]  I'm making $2 on a toothpaste 50% off.
[00:16:40.474 --> 00:16:44.075]  And so it's the same thing like the fish oil, or the turmeric, or the bone broth.
[00:16:44.075 --> 00:16:45.035]  Thank you so much for the plugs.
[00:16:45.035 --> 00:16:49.237]  But listen, when people get the Patriot points, a lot of times it makes things a loss later.
[00:16:49.237 --> 00:16:56.919]  Because if you're already getting 10% off because you're on auto ship, and then we're doing 50% off, and then you do something like that, where you have Patriot points, we lose money.
[00:16:56.919 --> 00:16:57.559]  But that's okay.
[00:16:57.559 --> 00:16:58.179]  Thanks for the support.
[00:16:59.764 --> 00:17:11.700]  I just want listeners to understand, money is what allows us to beat this and stand against this, and we're seeing a lot of orders right now with the Save Info Wars 50% off, but we make only like $5, $10 on higher marked up stuff.
[00:17:11.700 --> 00:17:14.524]  We're making like $2 on the toothpaste at that price, and we're moving it.
[00:17:14.944 --> 00:17:15.605]  I don't know.
[00:17:34.384 --> 00:17:35.345]  I like to be expanding.
[00:17:35.345 --> 00:17:36.106]  I like to be winning.
[00:17:36.106 --> 00:17:36.827]  I like to be fighting.
[00:17:36.827 --> 00:17:38.008]  And we are winning the Infowar.
[00:17:38.008 --> 00:17:38.889]  That's why we're so hated.
[00:17:38.889 --> 00:17:40.510]  But we need to be retreaded.
[00:17:40.510 --> 00:17:41.731]  We need to be tuned up.
[00:17:41.731 --> 00:17:42.792]  We need to be fixed up.
[00:17:42.792 --> 00:17:44.114]  We never have time to get it dried up.
[00:17:44.114 --> 00:17:45.815]  We got a lot of holes shot at us.
[00:17:45.815 --> 00:17:47.977]  And the enemy wants to silence us.
[00:17:47.977 --> 00:17:50.520]  Then they're really going to plant child porn on us.
[00:17:50.520 --> 00:17:52.502]  Then they're going to kill me, or you, or anybody else.
[00:17:52.502 --> 00:17:55.345]  I mean, the Democrats now are going into a full revolutionary fervor.
[00:17:55.345 --> 00:17:56.786]  Funded by foreign banks and the Chai Com.
[00:17:56.786 --> 00:17:58.448]  So, go to InfowarStore.com.
[00:17:59.599 --> 00:18:00.920]  Let's talk to Marcus in New York.
[00:18:00.920 --> 00:18:01.720]  Marcus, you're on the air.
[00:18:01.720 --> 00:18:02.280]  Thanks for holding.
[00:18:02.280 --> 00:18:02.801]  Hey, Alex.
[00:18:02.801 --> 00:18:05.642]  Yeah, I just want to say your show is a breath of fresh air.
[00:18:05.642 --> 00:18:11.746]  I talk to a lot of people here out in New York City, and one thing I can tell you is that almost nobody agrees with these wars.
[00:18:11.746 --> 00:18:20.551]  I think that the neocons are trying desperately to get Trump to go to a war because they know that that's the only way that they could defeat him in the eyes of the public, the approaching 2020.
[00:18:20.551 --> 00:18:21.711]  That's it.
[00:18:21.711 --> 00:18:24.353]  I mean, if Trump buys into this, it'll be the end of his presidency.
[00:18:24.353 --> 00:18:27.214]  It's the only way I think he can be defeated other than assassinating him.
[00:18:27.214 --> 00:18:28.495]  It's a time to be praying, my friend.
[00:18:28.655 --> 00:18:29.415]  I agree entirely.
[00:18:29.415 --> 00:18:34.858]  And the last thing I just want to say, Alex, is I know they're trying to shut you down, but the reinforcements have arrived, man.
[00:18:34.858 --> 00:18:37.640]  I would love to see you on air until you're 80 years old.
[00:18:37.640 --> 00:18:39.721]  I would love to see what you're talking about when you're 80.
[00:18:39.721 --> 00:18:48.965]  But if they do shut you down, know you've gone into this war, you've won a lot of battles, and there are a lot of people like myself and many others who are going to continue.
[00:18:48.965 --> 00:18:50.866]  We're going to keep fighting in the info war.
[00:18:50.866 --> 00:18:57.349]  And even if something does happen to you or your show, know for a fact that you've gotten a lot of people fired up for liberty.
[00:18:57.349 --> 00:18:58.290]  Thank you, sir, for calling.
[00:18:59.614 --> 00:19:03.517]  Subscribestar.com forward slash Alex Jones.
[00:19:03.517 --> 00:19:07.240]  That's where the next adventure against tyranny begins.
[00:19:07.240 --> 00:19:15.546]  That's where I'm going to be posting exclusive content seven days a week in the fight for human freedom worldwide.
[00:19:15.546 --> 00:19:20.769]  That's where people that are at the third tier will get a free special edition t-shirt and more.
[00:19:21.790 --> 00:19:23.031]  Subscribestar.
[00:19:23.031 --> 00:19:24.131]  Alex Jones.
[00:19:24.131 --> 00:19:25.492]  Search it today.
[00:19:25.492 --> 00:19:26.852]  It's a super hot site.
[00:19:26.852 --> 00:19:27.612]  It's pro-freedom.
[00:19:27.612 --> 00:19:28.973]  It's pro-free speech.
[00:19:28.973 --> 00:19:30.234]  It's exploding right now.
[00:19:30.234 --> 00:19:32.975]  We're very excited to be involved at Subscribestar.
[00:19:32.975 --> 00:19:40.878]  So be sure and join me at Subscribestar.com forward slash Alex Jones for the next level of the human revolution against tyranny.
[00:19:41.198 --> 00:19:51.385]  When you subscribe today, you will see information, you will see videos, you will see articles, you will see documents you won't see anywhere else at Subscribestar.com forward slash Alex Jones.
[00:19:51.385 --> 00:19:55.748]  So subscribe today for exclusive content nowhere else on the World Wide Web.
[00:19:55.748 --> 00:20:02.132]  Subscribestar.com forward slash Alex Jones.
[00:20:02.132 --> 00:20:04.833]  You're listening to the Alex Jones Show.
[00:20:16.418 --> 00:20:25.601]  Crashing through the lies and disinformation, it's Alex Jones coming to you live from the front lines of the InfoWar.
[00:20:25.601 --> 00:20:30.783]  700 years before medieval Europe ever
[00:20:39.801 --> 00:20:49.790]  Captured or shipped one black soul, one African, out of Africa.
[00:20:49.790 --> 00:20:53.033]  The Arabs had created the trade.
[00:20:53.033 --> 00:20:55.335]  They ran the trade.
[00:20:55.335 --> 00:21:06.204]  And they control the trade to this day, where it's seen as a status symbol to have African slaves in your Haram, which is the godlike heaven zone that a lord lives in.
[00:21:07.532 --> 00:21:11.314]  Haram, the hidden, the secret, the heaven.
[00:21:11.314 --> 00:21:18.878]  And all over the world, the ultra-rich Islamists have black servants.
[00:21:18.878 --> 00:21:28.443]  So, Ilhan Omar, if you read Encyclopedia Britannica or Wikipedia or the Carnegie Endowment or the Smithsonian, I'm going to show you all this right now if you're a TV viewer.
[00:21:30.764 --> 00:21:44.149]  The worldwide hub for the slave trade all over the Pacific Ocean, starting 700 years before any blacks were sold by whites, was Somalia.
[00:21:44.149 --> 00:21:56.694]  And the light-skinned Arabs there did not allow their people to marry anyone from Kenya or the surrounding areas.
[00:21:56.694 --> 00:21:58.075]  They got slaves
[00:21:59.206 --> 00:22:01.648]  From as far away as Nigeria.
[00:22:01.648 --> 00:22:02.689]  What is Nigeria today?
[00:22:02.689 --> 00:22:04.871]  Document cam shot, please, for TV viewers.
[00:22:04.871 --> 00:22:05.732]  This is Wikipedia.
[00:22:05.732 --> 00:22:07.854]  This is leftist Wikipedia.
[00:22:07.854 --> 00:22:09.716]  So if it's something about a right-winger, you know it's twisted.
[00:22:09.716 --> 00:22:12.478]  But this is links to universities, links to the history.
[00:22:12.478 --> 00:22:13.479]  You've got to go read it.
[00:22:13.479 --> 00:22:16.422]  Slavery in Somalia.
[00:22:16.422 --> 00:22:20.886]  And then it lists the Arabic tribes that came in over a thousand years ago.
[00:22:24.614 --> 00:22:28.316]  And how they said that blacks were not fully human.
[00:22:28.316 --> 00:22:29.837]  It's all right here.
[00:22:29.837 --> 00:22:33.380]  Through the 16th to 20th century.
[00:22:33.380 --> 00:22:38.263]  And when you read it, it says it's still going on.
[00:22:38.263 --> 00:22:42.366]  Though it's seen as illegal.
[00:22:42.366 --> 00:22:46.028]  And it goes into the Arab slave trade and the Indian Ocean slave trade.
[00:22:46.028 --> 00:22:47.369]  It's all that specific.
[00:22:47.369 --> 00:22:51.892]  Was multi-directional and changed over time to meet the demand for menial labor
[00:22:53.035 --> 00:22:57.398]  Banned two slaves, that means anybody else but the Somalis.
[00:22:57.398 --> 00:23:16.552]  Were captured by Somali slave traders from Southeastern Africa and were sold in large numbers over the centuries to customers in Egypt, Arabia, the Persian Gulf, India, the Far East, the Indian Ocean, Islands, Ethiopia, Somalia.
[00:23:17.540 --> 00:23:21.042]  Then it links to all the university reports, all the history.
[00:23:21.042 --> 00:23:37.110]  From the 1800 to 1890, between 250,000 and 500,000 Bantu slaves are thought to have been sold for the slave market of Zanzibar alone to the Somali coast.
[00:23:37.110 --> 00:23:41.432]  Most of the slaves were from, oh, all these African places.
[00:23:43.959 --> 00:23:45.260]  Look at that!
[00:23:45.260 --> 00:23:45.980]  Look at that!
[00:23:45.980 --> 00:23:52.883]  Mozambique, Tanzania, Malawi, all of them, almost all of Africa.
[00:23:52.883 --> 00:24:03.128]  These banjo groups are known as the, I always pronounce this wrong, the Mashunu Guli, which is the term taken, then it goes on to say, including worker, foreigner, or slave.
[00:24:03.128 --> 00:24:08.211]  And then it goes on to say, you cannot marry them, they're black, they're not human!
[00:24:08.211 --> 00:24:11.572]  Now, this is currently going on.
[00:24:11.572 --> 00:24:12.893]  Ilhan Omar is an Arab.
[00:24:13.826 --> 00:24:15.907]  And it talks about she is a god.
[00:24:15.907 --> 00:24:29.031]  You look up her name, it's one of the dominant families in Somalia that is known as royalty, basically, and known as rulers of humans, or rulers of slaves.
[00:24:29.031 --> 00:24:33.113]  Piracy, kidnapping, black slavery, white slavery.
[00:24:33.113 --> 00:24:35.574]  She's a god.
[00:24:35.574 --> 00:24:38.175]  And she comes to rule you!
[00:24:38.175 --> 00:24:40.035]  And you will bow.
[00:24:40.035 --> 00:24:41.516]  You will hit that damn knee.
[00:24:42.523 --> 00:24:46.384]  Now, I'm going to come back and go through the history of this specifically and show you all this.
