[00:00:07.052 --> 00:00:11.434]  Waging war on corruption.
[00:03:45.459 --> 00:03:46.159]  So that's coming up.
[00:03:46.159 --> 00:03:50.003]  By the way, if you want the DVD in higher res, just have it in your archives.
[00:03:50.003 --> 00:03:54.247]  It's available at americashowbydesign on DVD at infowarstore.com.
[00:03:54.247 --> 00:03:57.050]  Not that we ever really sell any, but I think people should buy it.
[00:03:57.050 --> 00:03:58.451]  It's one of our most important films.
[00:03:59.312 --> 00:04:05.896]  And the reason I got into filmmaking was I had all the documents and the congressional reports and the Kentucky legislature that was fighting it and others.
[00:04:05.896 --> 00:04:09.198]  And I had Congress people on about it and UN folks on admitting it.
[00:04:09.198 --> 00:04:11.599]  I'd gone to UN meetings and videotaped them admitting it.
[00:04:11.599 --> 00:04:13.800]  And people didn't believe it back then.
[00:04:13.800 --> 00:04:16.962]  Now it's just, oh yeah, of course our military is under NATO and the UN.
[00:04:16.962 --> 00:04:18.143]  Of course we're under global government.
[00:04:18.743 --> 00:04:26.874]  But back then, when we could actually do something about it, back when folks, you know, would have stood up before they'd been conditioned incrementally, it was like, oh, that doesn't exist, you know.
[00:04:26.874 --> 00:04:32.402]  Those Marines you have on video trying to take our guns, that's not real, even though it was real.
[00:04:32.402 --> 00:04:34.185]  Now they're like, oh, it's real, but they need to take our guns.
[00:04:35.814 --> 00:04:39.657]  Now we've got ultra-massive news ahead, though.
[00:04:39.657 --> 00:04:44.642]  Food Bank CEO says that welfare cuts may spark riots.
[00:04:44.642 --> 00:04:47.204]  That ties into some Pentagon training.
[00:04:47.204 --> 00:04:52.489]  The Republican establishment lines up with Democrats in operation to destroy the Realty Party.
[00:04:52.489 --> 00:04:55.672]  And the Libertarians are lining up with them as well.
[00:04:55.672 --> 00:04:57.413]  This is completely traitorous.
[00:05:00.765 --> 00:05:05.069]  When an emergency happens, you'll be left to fend for yourself and your family.
[00:05:05.069 --> 00:05:10.954]  An outbreak of contagious disease can happen anywhere, and the threat of bioterrorism is always at hand.
[00:05:10.954 --> 00:05:16.760]  Because we're faced with more diseases than ever before, we need a better solution than ever before.
[00:05:16.760 --> 00:05:20.283]  Fortunately, there's a simple, effective way to protect yourself.
[00:05:20.683 --> 00:05:27.871]  Supernatural Silver offers a safe and effective means of fighting pathogens and can help defeat the root of these problems.
[00:05:27.871 --> 00:05:37.501]  Supernatural Silver is effective against more than 500 different disease-causing pathogens without encouraging drug resistance and without side effects.
[00:05:38.001 --> 00:05:44.226]  Supernatural Silver is the number one choice of thousands of people for immune system support.
[00:05:44.226 --> 00:05:49.990]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance.
[00:05:49.990 --> 00:05:52.632]  That's SupernaturalSilver.com.
[00:05:52.632 --> 00:05:55.915]  Use the promo code OCTOBER2013 for 20% off your entire order and like us on Facebook.
[00:06:01.021 --> 00:06:04.002]  Protecting your home with a security system is a must.
[00:06:04.002 --> 00:06:10.384]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[00:06:10.384 --> 00:06:17.187]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[00:06:17.187 --> 00:06:19.468]  Not with SimpliSafe Home Security.
[00:06:19.468 --> 00:06:20.828]  They're the good guys.
[00:06:20.828 --> 00:06:23.469]  You can trust SimpliSafe to protect your family.
[00:06:23.869 --> 00:06:28.392]  SimpliSafe was created by a Harvard Business School engineer and it's revolutionary.
[00:06:28.392 --> 00:06:31.935]  You'll get 24-hour protection for just $14.99 a month.
[00:06:31.935 --> 00:06:34.877]  There are no hidden fees and no contracts.
[00:06:34.877 --> 00:06:36.078]  You'll save thousands.
[00:06:36.078 --> 00:06:39.480]  Plus, you're protected by their 100% money-back guarantee.
[00:06:39.480 --> 00:06:42.923]  Protect yourself against home invasions and break-ins.
[00:06:42.923 --> 00:06:47.426]  Order your SimpliSafe system now and receive a wireless keychain remote, a $25 gift,
[00:06:48.687 --> 00:06:49.448]  Free.
[00:06:49.448 --> 00:06:52.450]  So don't waste your time dealing with scum.
[00:06:52.450 --> 00:06:54.992]  Visit GetSimplySafe.com.
[00:06:54.992 --> 00:06:57.253]  GetSimplySafe.com.
[00:06:57.253 --> 00:06:58.774]  GetSimplySafe.com.
[00:07:00.345 --> 00:07:09.134]  Financial experts are certain that within 12 to 36 months, the American economy will collapse, pushing most Americans into terrifying poverty, like third-world slums.
[00:07:09.134 --> 00:07:21.586]  Facing this unstoppable horror and knowing so many are unprepared, a group of military vets, engineers, survival experts, and a former FDIC bank inspector pooled their knowledge and experience to create LocustsOnTheHorizon.com.
[00:07:21.586 --> 00:07:23.788]  Locusts On The Horizon is a book over 1,100 pages in length.
[00:07:24.949 --> 00:07:27.471]  Which many are now calling one of the best of its kind.
[00:07:27.471 --> 00:07:31.293]  And this book can save families from the worst an economic collapse can bring.
[00:07:31.293 --> 00:07:33.235]  The lives of your family are priceless.
[00:07:33.235 --> 00:07:35.777]  And you can start your plan to save them today for only $4.99.
[00:07:35.777 --> 00:07:39.339]  Not many preppers can actually afford a survival retreat.
[00:07:39.339 --> 00:07:43.402]  But virtually anyone can afford to implement the plan of Locusts on the Horizon.
[00:07:43.402 --> 00:07:46.184]  Locusts on the Horizon is available now for only $4.99 on Amazon.com.
[00:07:47.805 --> 00:07:51.586]  And it's readable with free software on any computer, tablet or smartphone.
[00:07:51.586 --> 00:07:54.847]  Your time is running out to not prepare would be suicide.
[00:07:54.847 --> 00:07:57.508]  Prepare now at locustsonthehorizon.com.
[00:07:57.508 --> 00:08:10.511]  That's locustsonthehorizon.com.
[00:08:10.511 --> 00:08:11.472]  You want answers?
[00:08:11.472 --> 00:08:14.893]  Well so does he, Alex Jones and the GCN Radio.
[00:08:26.658 --> 00:08:38.999]  The globalist opposition publicly has declared the Real Libertarian Constitutionalist Tea Party as their number one enemy.
[00:08:38.999 --> 00:08:39.880]  They have declared it.
[00:08:41.499 --> 00:08:56.736]  The number one enemy to be destroyed, the top Republicans, the top Democrats, and the Libertarians, the establishment Libertarian leadership, have declared that they want to destroy the Tea Party because it's pro-gun, pro-family, pro-sovereignty, anti-Agenda 21.
[00:08:58.675 --> 00:08:59.715]  And I've got it right here.
[00:08:59.715 --> 00:09:02.717]  Democrats call for elimination of the Tea Party.
[00:09:02.717 --> 00:09:04.978]  The Tea Party shut down our government.
[00:09:04.978 --> 00:09:07.759]  The American people must now shut them down.
[00:09:07.759 --> 00:09:12.041]  Sign the one-click petition to raise money to destroy them.
[00:09:12.041 --> 00:09:24.826]  Put out the DSCC, the number one Democratic senatorial campaign committee with over $50 million budget a year to destroy, most of it foreign bank money, the real Tea Party.
[00:09:24.826 --> 00:09:26.967]  The Republican establishment tried to co-opt it.
[00:09:26.967 --> 00:09:27.647]  They failed.
[00:09:29.741 --> 00:09:32.343]  The real Tea Party is under attack.
[00:09:32.343 --> 00:09:34.025]  Here's the next article.
[00:09:34.025 --> 00:09:36.947]  Big business declares war on the Tea Party.
[00:09:36.947 --> 00:09:39.329]  Pledges support GOP establishment.
[00:09:39.329 --> 00:09:50.158]  Washington Times set to raise hundreds of millions of dollars to make the Tea Party accept open borders, gun control, and offshoring of your jobs.
[00:09:51.820 --> 00:10:08.671]  Democratic leadership, Republican leadership, you got McCain endorsing Hillary, 2016 basically, and then here's Politico, with more divide and conquer, putting out one of their deceptive push polls, where they have selective, kind of authoritarian, liberal, libertarian phone numbers they know to call.
[00:10:08.671 --> 00:10:11.933]  That's how these polls really work, folks, you can pay for whatever you want.
[00:10:11.933 --> 00:10:19.538]  Like, I've tried to call major polling agencies, I've done national polls probably ten times or more, and you have to twist their arm to actually ask the questions straight and dry.
[00:10:21.576 --> 00:10:25.079]  And they go, no, no, we want to ask it this way, because they're so political.
[00:10:25.079 --> 00:10:25.820]  Let's continue.
[00:10:25.820 --> 00:10:29.544]  A lot of Democratic polling groups won't even take our money, won't even ask our questions.
[00:10:29.544 --> 00:10:31.025]  That's been national news before.
[00:10:31.025 --> 00:10:31.866]  Look at this poll.
[00:10:31.866 --> 00:10:32.987]  This is Politico.
[00:10:32.987 --> 00:10:36.230]  Most libertarians don't identify as Tea Partiers.
[00:10:36.230 --> 00:10:40.054]  Man, I tune into mainline Republican radio, Democratic radio, you name it.
[00:10:40.054 --> 00:10:40.954]  Who are they attacking?
[00:10:40.954 --> 00:10:42.376]  The Tea Party.
[00:10:42.376 --> 00:10:43.717]  The Tea Party.
[00:10:43.717 --> 00:10:45.198]  Because the proto-Tea Party
[00:10:46.457 --> 00:10:57.581]  Started nine years ago, two years before the election before last, as Barack Obama was just, you know, climbing up through the Chicago politics, the U.S.
[00:10:57.581 --> 00:11:00.062]  Senator, it was Ron Paul.
[00:11:01.064 --> 00:11:08.888]  And it was patriot, libertarian, anti-war groups who said, we're not communist, we're not anti-gun, we're not anti-family.
[00:11:08.888 --> 00:11:13.551]  We don't want to be identified with the Ford Foundation run anti-war groups that are just loyal opposition.
[00:11:13.551 --> 00:11:15.712]  We really want to end these wars.
[00:11:15.712 --> 00:11:23.636]  The Tea Party was a pro-gun, anti-war, common sense, constitutional party.
[00:11:25.250 --> 00:11:32.954]  That had a lot of socially liberal people who had a lot of other constitutional and libertarian ideas involved in it.
[00:11:32.954 --> 00:11:38.877]  But it was mainly a coming together of conservatives, constitutionalists, and libertarians.
[00:11:38.877 --> 00:11:40.437]  And liberaltarians.
[00:11:40.437 --> 00:11:41.138]  Real liberals.
[00:11:41.138 --> 00:11:43.659]  Thomas Jefferson type folks.
[00:11:43.659 --> 00:11:45.100]  Laissez-faire people.
[00:11:45.100 --> 00:11:47.241]  We are America, okay?
[00:11:47.241 --> 00:11:50.062]  If I had to identify myself, the national media always says, who are you?
[00:11:50.062 --> 00:11:51.443]  I'm a fierce constitutionalist.
[00:11:51.443 --> 00:11:53.043]  I'm aggressive constitutionalist.
[00:11:53.043 --> 00:11:53.824]  I'm a liberty lover.
[00:11:55.480 --> 00:11:56.983]  I'm a fan of freedom.
[00:11:56.983 --> 00:11:59.228]  I'm a fan of individualism.
[00:11:59.228 --> 00:12:04.198]  I am a classical, hardcore liberal like Thomas Jefferson.
[00:12:04.198 --> 00:12:05.421]  Hardcore liberal, folks!
[00:12:06.601 --> 00:12:13.284]  That means I believe you have a right to do what you want as long as you don't hurt others, but I have a right to speak out against what you're doing.
[00:12:13.284 --> 00:12:18.807]  Liberal doesn't mean you accept everything the system says, but then don't agree with other groups.
[00:12:18.807 --> 00:12:25.270]  You agree with all the free speech, but that doesn't mean you then agree with what people are doing.
[00:12:25.270 --> 00:12:33.194]  You see, I'm for tolerance, not adoption of so many things people do that I don't like.
[00:12:33.194 --> 00:12:36.036]  Just like you can be tolerant of me and my views,
[00:12:37.697 --> 00:12:44.361]  Like not vaccinating my children, and then if you want to go brain damage your children and assault them and do all that and believe the lies, that's your issue.
[00:12:44.361 --> 00:12:49.324]  But don't come back to me and say, well, you're going to make me sick if you're not inoculated.
[00:12:49.324 --> 00:12:56.848]  You, you have supposedly been inoculated, Dumbo.
[00:12:56.848 --> 00:13:01.931]  I happen to have the studies that you can look up from Australia to the United States to England, it's all the same.
[00:13:02.844 --> 00:13:15.014]  That it was getting rid of open air sewage and putting screens on windows and better nutrition that by the 20s in the industrialized world, lowered infectious diseases by over 80% on average.
[00:13:15.014 --> 00:13:16.335]  You can pull the graphs up.
[00:13:16.335 --> 00:13:17.216]  We've done it.
[00:13:17.216 --> 00:13:28.605]  Then by the late 40s, inoculation becomes widespread and disease actually goes back up around 20% on average, but not to the levels before they put in indoor plumbing.
[00:13:29.702 --> 00:13:39.388]  Screen doors, indoor plumbing, better medicine, better infant treatments, lower infant mortality.
[00:13:39.388 --> 00:13:40.589]  Go to the statistics.
[00:13:40.589 --> 00:13:41.669]  They're ironclad.
[00:13:41.669 --> 00:13:45.772]  So that's another issue is having an argument with a statistician, one of the heads of the State Department.
[00:13:47.333 --> 00:13:50.235]  Uh, with the whole vaccine tracking system with the county health departments.
[00:13:50.235 --> 00:13:51.996]  And he was saying, no, we know they're bad.
[00:13:51.996 --> 00:13:53.517]  We know the companies have liability protection.
[00:13:53.517 --> 00:13:56.999]  We know, you know, one of our top scientists, her son is brain damaged.
[00:13:56.999 --> 00:14:01.742]  She believed from the vaccine, but she admits it's bad, but says cost benefit analysis.
[00:14:01.742 --> 00:14:04.364]  It's better for the whole that it be done.
[00:14:04.364 --> 00:14:05.425]  No, it's not.
[00:14:05.425 --> 00:14:07.606]  That's using the skewed statistics.
[00:14:07.606 --> 00:14:11.148]  And I went on to say, I believe in inoculation technology.
[00:14:11.148 --> 00:14:14.330]  I know you can get acquired immunity through a
[00:14:17.588 --> 00:14:20.116]  Dead virus.
[00:14:20.116 --> 00:14:21.540]  Or a dead bacteria.
[00:14:21.540 --> 00:14:24.148]  But I don't like attenuated where it's only partially damaged.
[00:14:25.063 --> 00:14:26.604]  But that's not the issue.
[00:14:26.604 --> 00:14:28.825]  And the guy was like freaking out going, how do you know all this?
[00:14:28.825 --> 00:14:30.966]  What do you think I just get up here and just say all this?
[00:14:30.966 --> 00:14:36.449]  I've had probably over a hundred medical doctors and scientists on the subject over the years.
[00:14:36.449 --> 00:14:36.889]  We know.
[00:14:36.889 --> 00:14:39.570]  And I started challenging the fella.
[00:14:39.570 --> 00:14:40.731]  I said, look.
[00:14:40.731 --> 00:14:41.331]  I looked him up.
[00:14:41.331 --> 00:14:42.932]  He is who he said he was.
[00:14:42.932 --> 00:14:44.553]  He didn't want to be on record.
[00:14:44.553 --> 00:14:50.856]  I said, listen, Dr. Salk admitted 10 years after the polio inoculations, the liquid oral
[00:14:51.809 --> 00:14:58.497]  The live vaccine that over a hundred million people got cancer and most of them died from it.
[00:14:58.497 --> 00:15:00.119]  From the SV40 alone.
[00:15:00.119 --> 00:15:01.100]  That was only one of many.
[00:15:01.100 --> 00:15:02.782]  And he goes, yeah, I know about that too.
[00:15:02.782 --> 00:15:12.252]  And I went, did you know that his aide-de-camp, second-in-command scientist gave a PBS documentary interview, it's online, where he admitted
[00:15:13.186 --> 00:15:15.207]  He gave it to the Boston PBS.
[00:15:15.207 --> 00:15:16.607]  We've heard it here many times.
[00:15:16.607 --> 00:15:21.769]  They knew it was going to kill people, but he laughed and said, after all, there are too many people.
[00:15:21.769 --> 00:15:23.189]  They did all this on purpose.
[00:15:23.189 --> 00:15:31.051]  They're doing polio inoculation campaigns every day of the year, worldwide, and paralyzing people on the spot.
[00:15:31.051 --> 00:15:35.953]  Do you understand that?
[00:15:35.953 --> 00:15:37.133]  And they hide it in plain view.
[00:15:37.133 --> 00:15:38.554]  But I didn't mean to go off into that.
[00:15:38.554 --> 00:15:39.634]  I've got all this news to cover.
[00:15:40.461 --> 00:15:45.183]  The point is, is that they're coming after any opposition.
[00:15:45.183 --> 00:16:01.832]  If you had real, moral, Democratic Party, liberal, anti-tyranny movement, but they weren't just cheerleaders in a gang promoting authoritarianism, feeling like they're taking over, when they're a bunch of useful idiots, then the system will be going after Democrats right now.
[00:16:02.668 --> 00:16:09.952]  If the Republican Party establishment was fighting the total destruction of our Republic, this is a really bad thing that's happening.
[00:16:09.952 --> 00:16:11.793]  This isn't just business as usual.
[00:16:11.793 --> 00:16:13.954]  Boss hog stuff, as I've said many times.
[00:16:13.954 --> 00:16:16.055]  Then they would be going after the mainline Republicans.
[00:16:16.055 --> 00:16:19.337]  If the Libertarians were starting to win a bunch of races and moving forward.
[00:16:20.100 --> 00:16:22.440]  They would be going after the Libertarian Party.
[00:16:22.440 --> 00:16:34.143]  But the Libertarian Party criticizes the Tea Party, the Republican Party criticizes the Tea Party, the Democratic leadership criticizes the Tea Party, because it's the real opposition.
[00:16:34.143 --> 00:16:36.663]  It's the group pointing out we're already bankrupt.
[00:16:36.663 --> 00:16:43.184]  It's the group pointing out that the illegal aliens are already getting all this free welfare, this is the end of the country as we know it, and it's meant to drive down wages.
[00:16:43.184 --> 00:16:45.685]  It's the Tea Party fighting and defending the Second Amendment.
[00:16:46.938 --> 00:16:52.822]  It's the Tea Party fighting the black boxes in all the cars that they're set to tax us by the mile with.
[00:16:52.822 --> 00:17:05.050]  It's the Tea Party that Time Magazine, Newsweek, MSNBC, CNN, Salon, Media Matters, the White House basically, have all said I am the prophet of.
[00:17:06.144 --> 00:17:08.426]  That's why they don't know how to deal with me, because they do.
[00:17:08.426 --> 00:17:20.436]  They see things through archetypes, through advertising, through programming, and I am the archetype of the hero sage, just as every man is who stands up and tries to become a leader for the people.
[00:17:21.403 --> 00:17:29.528]  And they don't know how to deal with somebody who's ready to be struck down politically, economically, militarily, physically, it doesn't matter.
[00:17:29.528 --> 00:17:30.469]  They don't know how to deal with that.
[00:17:30.469 --> 00:17:33.570]  So they actively say he is a prophet.
[00:17:33.570 --> 00:17:35.131]  I'm not saying I'm a prophet.
[00:17:35.131 --> 00:17:37.273]  I'm just an info warrior fighting for liberty.
[00:17:37.273 --> 00:17:40.435]  But they in the political landscape know my type.
[00:17:40.435 --> 00:17:42.896]  It's the archetype of Moses.
[00:17:42.896 --> 00:17:45.097]  It's the archetype of George Washington.
[00:17:45.097 --> 00:17:47.479]  You have to become that archetype.
[00:17:49.440 --> 00:17:51.341]  You have to step into those shoes.
[00:17:51.341 --> 00:17:56.844]  You've got the genetics, you've got the spirit, you've got the mind, but you've got to see yourself as a leader.
[00:17:56.844 --> 00:17:59.966]  You won't be perfect, but you will step up against the enemy.
[00:17:59.966 --> 00:18:01.907]  You have to be Beowulf against Grendel.
[00:18:03.331 --> 00:18:05.452]  You have to be the leader.
[00:18:05.452 --> 00:18:16.558]  And let me tell you, the Tea Party is made up of combat veterans as the core group who are trained to face down adversity, who are not cowards, and who understand a military attack when they see it.
[00:18:16.558 --> 00:18:21.441]  They know this global shutdown is an economic siege backed up by paramilitary.
[00:18:21.441 --> 00:18:24.803]  They hear this show, they click, they go, this guy knows what he's talking about.
[00:18:24.803 --> 00:18:26.284]  Not because I'm special, I've studied it!
[00:18:27.313 --> 00:18:29.596]  I then break their compartmentalization.
[00:18:29.596 --> 00:18:31.057]  I don't brainwash them.
[00:18:31.057 --> 00:18:39.206]  I break their blinders so that they then can see over the horizon and go, whoa, for their own intel, their own HUMET.
[00:18:39.206 --> 00:18:40.788]  They now know I'm telling them the truth.
[00:18:40.788 --> 00:18:46.995]  They're now gathering data and launching past my level of understanding and then force multiplying in the A-Team model.
[00:18:48.314 --> 00:18:53.318]  An InfoWar force multiplication that will defeat the globalists, ladies and gentlemen.
[00:18:53.318 --> 00:18:55.480]  We have the keys.
[00:18:55.480 --> 00:18:57.762]  We have the torpedoes.
[00:18:57.762 --> 00:19:01.085]  They use the Star Wars analogy.
[00:19:01.085 --> 00:19:02.526]  We have the torpedoes.
[00:19:02.526 --> 00:19:04.428]  We know the enemy's weaknesses.
[00:19:04.428 --> 00:19:05.469]  We know how to do it.
[00:19:06.368 --> 00:19:12.431]  And we've got unlimited X-Wings in free humanity to go up against it until we hit it.
[00:19:12.431 --> 00:19:16.013]  We are not going to be defeated if we realize we cannot be defeated.
[00:19:16.013 --> 00:19:18.154]  We don't have 30 X-Wings in this politically.
[00:19:18.154 --> 00:19:20.296]  We have millions of X-Wings, ladies and gentlemen.
[00:19:20.296 --> 00:19:21.736]  We're going to go into the trenches.
[00:19:21.736 --> 00:19:22.857]  We're in the trenches.
[00:19:22.857 --> 00:19:25.558]  And we're going to blow the Death Star wide open.
[00:19:25.558 --> 00:19:31.381]  Because their attempted total political takeover will be their undoing.
[00:19:31.381 --> 00:19:32.422]  We know who they are.
[00:19:32.422 --> 00:19:33.543]  We know their battle plan.
[00:19:33.543 --> 00:19:34.763]  We know their program.
[00:19:34.763 --> 00:19:35.844]  They've been very arrogant.
[00:19:38.424 --> 00:19:42.646]  The Libertarian Party has a lot of good people in it, but let's face it, it's infiltrated.
[00:19:42.646 --> 00:19:46.907]  That's why the system isn't threatened by it.
[00:19:46.907 --> 00:19:51.929]  We need the Libertarian Party to take over the Tea Party, which has already happened, because we started it.
[00:19:51.929 --> 00:19:54.270]  The Republicans tried to take it over, we took it back over.
[00:19:54.270 --> 00:19:55.330]  It's ours.
[00:19:55.330 --> 00:19:56.091]  Use it.
[00:19:56.091 --> 00:19:57.411]  It's our weapons system.
[00:19:57.411 --> 00:19:59.012]  Let's bring down the globalists together.
[00:20:01.267 --> 00:20:05.749]  Every day it becomes more clear our nation is headed towards an uncertain future.
[00:20:05.749 --> 00:20:09.411]  Nothing can ensure your family's security like an Atlas Survival Shelter.
[00:20:09.411 --> 00:20:16.394]  The strongest money can buy and designed to be buried up to 42 feet deep with all the comforts of home and all the protection you need.
[00:20:16.394 --> 00:20:22.116]  Bulletproof hatches, tamper-resistant air pipes, and a unique ground design that'll withstand a bomb.
[00:20:22.116 --> 00:20:26.918]  See them today at iwantthatbunker.com or call 1-855-4-BUNKER.
[00:20:26.918 --> 00:20:28.539]  Atlas Survival Shelters.
[00:20:28.539 --> 00:20:30.340]  Better prepared than scared.
[00:20:30.940 --> 00:20:35.043]  Are you prepared for disasters, job loss, and uncertain times?
[00:20:35.043 --> 00:20:40.787]  Make Emergency Essentials your first stop for premier food storage and emergency preparedness supplies.
[00:20:40.787 --> 00:20:44.009]  Compare our food storage ounce to ounce and it's easy to see.
[00:20:44.009 --> 00:20:49.393]  Emergency Essentials has the best quality and lowest priced emergency food storage guaranteed.
[00:20:49.393 --> 00:20:53.195]  Call Emergency Essentials at 800-999-1863 today or visit BePrepared.com.
[00:20:53.195 --> 00:20:54.036]  The choice is clear.
[00:20:54.036 --> 00:20:55.497]  Be unprepared or BePrepared.com.
[00:21:01.080 --> 00:21:06.443]  There are those curious about bitcoins and those using and making money with bitcoins.
[00:21:06.443 --> 00:21:08.084]  What are bitcoins?
[00:21:08.084 --> 00:21:14.568]  A bitcoin is the first decentralized currency that can be easily transferred from person to person over the internet.
[00:21:14.568 --> 00:21:16.389]  No bank needed.
[00:21:16.389 --> 00:21:22.072]  This means lower fees and accounts can never be frozen, limited or closed.
[00:21:22.072 --> 00:21:23.853]  You are in control of your money.
[00:21:24.333 --> 00:21:25.495]  And the best part?
[00:21:25.495 --> 00:21:29.119]  You can start earning and making money with bitcoins right away.
[00:21:29.119 --> 00:21:36.988]  No computer or expertise is required to earn money with bitcoins and a growing number of merchants now accept bitcoins.
[00:21:36.988 --> 00:21:40.653]  Plus, they're easily exchanged for dollars, euros and more.
[00:21:41.013 --> 00:21:53.027]  Learn more about the easiest, cheapest, most profitable way to enter the Bitcoin market and get paid every two weeks by one of the fastest growing Bitcoin miners in the world at CloudHashing.com.
[00:21:53.027 --> 00:21:56.271]  Just like it sounds, CloudHashing.com.
[00:21:56.271 --> 00:21:58.594]  That's CloudHashing.com.
[00:21:58.594 --> 00:22:00.136]  We mine your business.
[00:22:00.436 --> 00:22:06.200]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[00:22:06.200 --> 00:22:13.564]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[00:22:13.564 --> 00:22:16.726]  Radioactive contamination is now in most of the food supply.
[00:22:16.886 --> 00:22:18.926]  There's only two ways to avoid this.
[00:22:18.926 --> 00:22:23.567]  Move south of the equator or properly protect your thyroid with nascent iodine.
[00:22:23.567 --> 00:22:26.468]  Looking to protect my family, I've done deep research.
[00:22:26.468 --> 00:22:32.429]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[00:22:32.429 --> 00:22:36.109]  It's made right here in the USA, completely non-GMO.
[00:22:36.109 --> 00:22:41.350]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[00:22:41.350 --> 00:22:44.331]  Exclusively available at Infowarslife.com.
[00:22:44.531 --> 00:22:50.514]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[00:22:50.514 --> 00:22:52.675]  Survival Shield Nascent Iodine.
[00:22:52.675 --> 00:22:58.198]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[00:22:58.198 --> 00:22:59.579]  That's InfoWarsLife.com.
[00:23:00.419 --> 00:23:05.620]  We all know that Berkey water purification systems are the most trusted name in water filtration.
