[00:00:05.729 --> 00:00:09.913]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:09:05.218 --> 00:09:14.064]  And the second clip is a better report from Oberman, and I'm just trying to not even critique Oberman, I'm trying to illustrate the fact that we all think people like Oberman and
[00:09:15.531 --> 00:09:23.294]  Colbert and others are our little buddies, but I've seen them be very one-sided and friendly towards the Democrats.
[00:09:23.474 --> 00:09:26.055]  I mean, Naomi Wolf's supposedly going to be on with us in the next hour.
[00:09:26.496 --> 00:09:30.257]  She worked for the Clintons, and she's writing this thing about how we're going into a fascist dictatorship.
[00:09:30.597 --> 00:09:33.358]  It's true, but the Clintons are involved.
[00:09:33.478 --> 00:09:35.679]  So, we have to realize it's both parties.
[00:09:35.719 --> 00:09:39.541]  And I know you as the listeners know that, but the general public still isn't fully aware of that.
[00:09:39.821 --> 00:09:42.562]  So here is Keith Olbermann.
[00:09:43.055 --> 00:09:48.581]  Good evening, this is Tuesday, November 27, 343 days until the 2008 presidential election.
[00:09:49.121 --> 00:09:53.346]  Mispronunciations and faux pas are not the exclusive province of the dummy.
[00:09:53.706 --> 00:09:56.249]  Two-time presidential candidate, intellectual, U.N.
[00:09:56.289 --> 00:10:03.276]  Ambassador Adlai Stevenson once told the world body that under Fidel Castro, human rights in Cuba, quote, have been circumcised.
[00:10:03.916 --> 00:10:05.318]  He meant circumscribed.
[00:10:05.993 --> 00:10:08.874]  But in our fifth story on the Countdown, everybody screws up words.
[00:10:09.274 --> 00:10:11.455]  This, however, is getting ridiculous.
[00:10:11.915 --> 00:10:23.720]  During his cameo at the Israeli-Palestinian conference in Maryland today, the President had less luck with the names of the participants than Czech President Václav Havel did with Mark McGuire and Sammy Sosa in 1998.
[00:10:25.160 --> 00:10:32.144]  With no new American proposals or promises to actually help facilitate the peace process, the rhetoric of progress ringing hollow at the U.S.
[00:10:32.184 --> 00:10:33.965]  Naval Academy in Annapolis this morning.
[00:10:34.425 --> 00:10:36.926]  And so did the pronunciation ring hollow.
[00:10:37.247 --> 00:10:42.870]  The President, flanked by leaders from Israel and the Palestinian territories, tried to convey an air of import and gravitas.
[00:10:43.190 --> 00:10:46.291]  Even putting on glasses before he embarrassed everybody.
[00:10:48.312 --> 00:10:52.735]  The representatives of the government of the State of Israel and the Palestinian Liberation Organization.
[00:10:53.980 --> 00:11:03.783]  Represented respectively by Prime Minister Ehud Olmert and President Mahmoud Abbas in his capacity as Chairman of the PLO Executive Committee.
[00:11:05.843 --> 00:11:07.024]  Elmo was not there.
[00:11:07.124 --> 00:11:11.865]  That would be Prime Minister Ehud Olmert and President Mahmoud Abbas he's talking about.
[00:11:12.645 --> 00:11:14.806]  Mark McGuire and Sammy Shuster.
[00:11:15.620 --> 00:11:20.083]  But why remember names when the only reason for being there was to secure a photo opportunity for posterity?
[00:11:20.123 --> 00:11:23.645]  Though incredibly, Mr. Bush even needed help to do that properly.
[00:11:25.186 --> 00:11:27.587]  Congratulations for your strong leadership.
[00:11:29.289 --> 00:11:29.849]  Appreciate it.
[00:11:43.522 --> 00:11:49.929]  Thus, with the help of a man whose name he can't pronounce and whose company he quit after a mere three hours, President Bush got his photo op.
[00:11:50.710 --> 00:11:54.354]  We're joined now by our own Richard Wolff, Senior White House Correspondent for Newsweek Magazine.
[00:11:54.414 --> 00:11:55.114]  Richard, good evening.
[00:11:55.815 --> 00:11:57.097]  Good to be with you, Keith.
[00:11:57.817 --> 00:12:03.003]  Well, in any event, the President could only spend 120 minutes in Annapolis, if that much,
[00:12:03.958 --> 00:12:06.682]  This afternoon he made time to grant an interview to the Associated Press.
[00:12:06.722 --> 00:12:13.470]  He said he's been, quote, very engaged up to the moment in the peace process and that he's concerned that it won't work.
[00:12:13.870 --> 00:12:17.675]  So why has he avoided going to the countries and why did he leave after three hours today?
[00:12:18.897 --> 00:12:20.417]  Well, there are a couple of ways to look at this.
[00:12:20.798 --> 00:12:29.080]  First of all, any peace process at all, after seven years of nothing under this administration, is to be welcomed.
[00:12:29.440 --> 00:12:32.280]  And it is a significant step forward.
[00:12:33.401 --> 00:12:42.183]  But look, if this president can achieve this much, doing relatively little, then imagine what he could achieve actually engaging with this.
[00:12:42.823 --> 00:12:52.353]  So, as this moves forward, remember this is the beginning of this, not the end, there is scope for him to actually become much more fully engaged than he has.
[00:12:52.533 --> 00:13:01.342]  The White House says he's been making phone calls, he's been doing stuff, but we all know from his language, from his schedule, that's not the case.
[00:13:02.243 --> 00:13:04.445]  He could do a lot more and he could achieve a lot more.
[00:13:04.745 --> 00:13:17.775]  But when the AP pressed him on what he thinks is very engaged, according to his own terms today about the Mideast Peace Mission, Mr. Bush replied, I work the phones, I listen, I encourage, I have meetings, I do a lot of things.
[00:13:18.035 --> 00:13:20.077]  He ran out of specifics after meetings?
[00:13:20.457 --> 00:13:24.560]  Why didn't he just go back to that line from the debates three years ago that it's all hard work?
[00:13:27.402 --> 00:13:35.549]  Every model that has happened before with American presidents getting involved in the Middle East, whether it's Jimmy Carter or Bill Clinton, has been about personal engagement.
[00:13:35.569 --> 00:13:41.333]  I have no doubt that Secretary Rice will fully immerse herself in this, but it does require leadership.
[00:13:41.873 --> 00:13:49.800]  The way the president has looked at this, the way he expressed it today, was as a bilateral negotiation between the Israelis and the Palestinians.
[00:13:49.820 --> 00:13:51.461]  Well, yeah, the two countries have to work things out.
[00:13:51.861 --> 00:13:55.004]  But it's been bilateral for seven years, and bilateral has meant war.
[00:13:55.444 --> 00:14:01.330]  So really, it does require, in the words of one very close American ally, it requires babysitting.
[00:14:01.610 --> 00:14:04.633]  There is only one babysitter that can happen here, and that's the United States of America.
[00:14:05.213 --> 00:14:06.194]  And it goes on and on.
[00:14:06.475 --> 00:14:14.122]  The bigger issue here is the establishment engages in a tactic I call putting things into a process.
[00:14:15.448 --> 00:14:36.399]  And where you have untenable events, and both sides killing each other, and the Palestinians living in absolute degradation, the Israeli population living in fear under military censors and control, this just endlessly stretches it out, and it's meant to go on and on, and it's not meant to have any real peace process, but they constantly make the public think that.
[00:14:36.859 --> 00:14:41.922]  Just like with Iraq, they keep saying, oh, well, we'll be able to tell you when we can pull out next year.
[00:14:43.431 --> 00:14:50.036]  But if you actually read the Pentagon War Plans, they intend to be there for at least 30 years and to build
[00:14:51.104 --> 00:14:53.346]  What, six giant permanent bases?
[00:14:53.406 --> 00:14:54.726]  Thirty smaller bases?
[00:14:54.867 --> 00:14:55.947]  One of them, the biggest U.S.
[00:14:56.007 --> 00:14:56.928]  Embassy in the world?
[00:14:56.948 --> 00:14:58.669]  It'll hold 3,000 people?
[00:14:58.709 --> 00:14:59.710]  A giant command base?
[00:14:59.730 --> 00:15:09.836]  And now they're saying, oh, 50,000 troops are basically going to stay there forever, because the Iraqi government has just now asked us to stay, and has just now asked us to build bases.
[00:15:10.396 --> 00:15:20.423]  They've been building bases since day one, and then now they act like the puppet government has made this decision and told us to stay, and so it doesn't matter what the American people want.
[00:15:21.235 --> 00:15:22.916]  Speaking of that, do you have that Fox News clip?
[00:15:25.538 --> 00:15:27.340]  No, there's another Fox News clip I sent you.
[00:15:27.360 --> 00:15:33.504]  I forgot to ask if you had it, where Fox News is talking about how we're not going to end the war, how we're going to keep troops there.
[00:15:33.524 --> 00:15:35.786]  Yeah, let's go ahead and play that one.
[00:15:35.806 --> 00:15:42.691]  It's another example of how they put it into a process and then keep stretching it out to another year, another year, another year, another year.
[00:15:43.091 --> 00:15:44.613]  That's how they run these occupations.
[00:15:44.633 --> 00:15:44.973]  Here it is.
[00:15:45.692 --> 00:15:52.835]  President Bush and Iraqi leader Nouri al-Maliki have signed a deal setting a foundation for the long-term relationship between the U.S.
[00:15:52.875 --> 00:15:53.395]  and Iraq.
[00:15:53.815 --> 00:15:57.596]  The pact will be negotiated next year and is supposed to be finalized by July.
[00:15:58.016 --> 00:16:09.000]  Senior Iraqi officials say Iraq will offer America military bases outside major Iraqi cities in return for security guarantees against both foreign threats and internal attacks.
[00:16:09.420 --> 00:16:11.621]  The plan calls for a long-term U.S.
[00:16:11.681 --> 00:16:12.642]  force of about 50,000 troops
[00:16:14.102 --> 00:16:16.484]  Down from the current figure of more than 160,000.
[00:16:16.564 --> 00:16:22.347]  So there's the announcement on Fox News.
[00:16:22.367 --> 00:16:25.128]  Now we told you a year before the war that was the plan.
[00:16:25.209 --> 00:16:39.577]  Not because we are riding around in gypsy caravans and have crystal balls, but because the Pentagon and the Israeli war planners had said as early as 1983 this was the plan.
[00:16:39.637 --> 00:16:41.338]  Break Iraq in three to four parts,
[00:16:42.399 --> 00:16:50.190]  Show sectarian violence, spread rebellion and discord and destabilization into the rest of the region, all part of a balkanization strategy.
[00:16:51.736 --> 00:16:56.499]  All part of a divide-and-conquer strategy.
[00:16:56.999 --> 00:16:58.380]  And that's exactly what they've done.
[00:16:58.860 --> 00:17:15.229]  Now, compare that to this Keith Olbermann report that is very illuminating, and does point out the hypocritical nature of Fox News and others concerning 9-11, and those of us that even dare talk about prior knowledge, or letting it happen, or Bush knew, here it is.
[00:17:16.112 --> 00:17:22.757]  First person in the world to bronze, the Bathtub Head himself, John Gibson, host of Fox Noises, is the big, I'm sorry, co-host.
[00:17:22.817 --> 00:17:24.998]  Now how's that working out for him?
[00:17:25.559 --> 00:17:31.083]  After the Scott McCullin, Freudian slip, Gibby reiterates, whoever out of Valerie Flames should get a medal, and who is I?
[00:17:31.163 --> 00:17:32.744]  Carl World, I'd pin it on him myself.
[00:17:33.404 --> 00:17:34.625]  Bathtub Head's explanation?
[00:17:35.066 --> 00:17:42.391]  He knows the inside story, that she was part of a, quote, anti-Bush cabal inside the CIA, something that should be rooted out.
[00:17:43.343 --> 00:17:46.129]  John, you do realize that you're such a non-insider.
[00:17:46.509 --> 00:17:50.557]  You've just exhausted your knowledge on the subject by successfully spelling CIA.
[00:17:52.469 --> 00:18:04.453]  Our runner-up, Rudolph Giuliani, buying those rationalizations by the carload lot, trying now to take back his 1972 presidential vote for George McGovern by telling the Weekly Standard, quote, I had traditionally been a Democrat.
[00:18:04.573 --> 00:18:05.714]  It was almost like a reflex mode.
[00:18:06.194 --> 00:18:13.557]  I actually remember saying to myself, if I was a person really deciding who should be president right now, I'd probably vote for Nixon, because then the country would be safer with Nixon.
[00:18:13.977 --> 00:18:15.157]  My concern was the Soviets.
[00:18:15.537 --> 00:18:16.178]  Foreign policy.
[00:18:16.438 --> 00:18:17.238]  Strong military.
[00:18:18.406 --> 00:18:20.767]  So, you were for Nixon before you were against him?
[00:18:21.448 --> 00:18:25.470]  My, Rudy, 344 days to the election, you've already run out of BS?
[00:18:26.390 --> 00:18:37.916]  But our winner, the New York Post, mocking the Ohio University poll, showing that 62% of Americans agree that it is either very likely or somewhat likely that the government failed to heed warnings about 9-11.
[00:18:38.016 --> 00:18:46.501]  You know, like the Intel Roundup titled, Bin Laden Determined to Strike in U.S., or the flight school warning from Phoenix, or the tenant briefing.
[00:18:47.111 --> 00:18:50.152]  So this is what the clowns at the New York Post put up as their headline about this.
[00:18:50.872 --> 00:18:51.733]  Blame U.S.
[00:18:51.753 --> 00:18:54.114]  for 9-11 idiots in majority!
[00:18:55.174 --> 00:18:56.355]  Ah, but how big a majority?
[00:18:56.555 --> 00:18:58.275]  And who are those blame U.S.
[00:18:58.295 --> 00:18:59.236]  for 9-11 idiots?
[00:18:59.736 --> 00:19:01.677]  Same newspaper, New York Post, April 12, 2002.
[00:19:01.877 --> 00:19:03.317]  Front page.
[00:19:03.517 --> 00:19:04.277]  Bush, no!
[00:19:04.958 --> 00:19:08.219]  Prez was warned of possible hijackings before terror attacks!
[00:19:10.732 --> 00:19:22.681]  See, anybody can throw somebody under a bus, even a president under a bus, but it takes particularly elastic morality to pretend you have pulled him out from under the bus and then to start yelling at others as if they did it.
[00:19:23.262 --> 00:19:26.785]  The New York Post, your best defense against dog droppings.
[00:19:27.245 --> 00:19:34.210]  Today's worst persons in the world!
[00:19:34.331 --> 00:19:38.614]  But still, still, it's a joke.
[00:19:39.890 --> 00:19:43.332]  See, they present it as a joke.
[00:19:43.352 --> 00:19:55.998]  When Fox News talks about how they've got cameras on police cars scanning all your plates, or cameras in school bathrooms, or door-to-door gun searches, they'll say it's bad, but they'll laugh about it.
[00:19:56.899 --> 00:19:57.459]  We'll be right back.
[00:19:58.985 --> 00:19:59.445]  Gold.
[00:19:59.765 --> 00:20:01.046]  It's like nothing else on Earth.
[00:20:01.286 --> 00:20:07.389]  From the Romans through the Renaissance, from the Industrial Age to the Space Age, gold has weathered the test of time.
[00:20:07.589 --> 00:20:11.391]  For 6,000 years, gold has remained the ultimate store of wealth.
[00:20:11.751 --> 00:20:13.632]  According to the World Gold Council and the U.S.
[00:20:13.692 --> 00:20:15.993]  Mint, demand is at an all-time high.
[00:20:16.133 --> 00:20:23.777]  The stage is being set for the reemergence of gold as a common-sense alternative to a fiat paper currency that gets weaker every day.
[00:20:24.217 --> 00:20:24.638]  We're good to go.
[00:20:40.110 --> 00:20:44.612]  Call 1-800-686-2237 for the report the Fed hopes you'll never see.
[00:20:44.932 --> 00:20:46.973]  As good as gold can be yours by calling 800-686-2237.
[00:20:46.993 --> 00:20:53.875]  If you have ever thought about owning gold, you must read this report.
[00:20:54.015 --> 00:20:55.056]  Call Midas today at 800-686-2237.
[00:20:59.872 --> 00:21:01.733]  Do you know the truth about cancer treatments?
[00:21:02.334 --> 00:21:11.279]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:21:11.719 --> 00:21:18.924]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:21:19.640 --> 00:21:25.145]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:21:25.625 --> 00:21:36.454]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:21:37.215 --> 00:21:39.237]  Laser technology at its best.
[00:21:39.777 --> 00:21:42.558]  For more information call 702-953-0267 or visit www.lasemedinc.com.
[00:21:42.598 --> 00:21:42.938]  Call 702-953-0267.
[00:21:58.564 --> 00:22:02.006]  Attention, this is Jack Blood with an urgent GCN News Bulletin.
[00:22:02.226 --> 00:22:04.367]  Do you desperately need to get out of debt fast?
[00:22:04.487 --> 00:22:06.948]  Would you like to make some of your debts disappear completely?
[00:22:07.228 --> 00:22:11.571]  If so, and you're a GCN listener, there is a very real chance you will now be able to do it.
[00:22:11.611 --> 00:22:12.291]  Here's why.
[00:22:12.711 --> 00:22:18.634]  A new manual has just been published that reveals how you can get out of debt in 90 minutes without any loans or bankruptcy whatsoever.
[00:22:18.874 --> 00:22:24.877]  The insider secrets revealed allow you to get out of debt so fast and so completely that it makes some people feel like they're cheating.
[00:22:25.097 --> 00:22:26.038]  But they're not cheating.
[00:22:26.258 --> 00:22:30.261]  The secrets taught in the manual are 100% legal and 100% ethical.
[00:22:30.461 --> 00:22:34.784]  It's just that bankers, debt collectors, and credit card companies don't want you to know about these loopholes.
[00:22:34.884 --> 00:22:42.389]  Learn how to finally teach financial vultures some humility by beating them at their own game, and above all, learn how to bail out for a soft landing.
[00:22:42.429 --> 00:22:43.049]  Get control.
[00:22:43.269 --> 00:22:43.830]  Get relief.
[00:22:43.910 --> 00:22:44.590]  Get some sleep.
[00:22:44.710 --> 00:22:47.913]  Go to www.outin90.com.
[00:22:48.033 --> 00:22:51.415]  That's www.outin90.com, or give them a call at 877-327-0365.
[00:22:51.435 --> 00:22:51.615]  That's 877-327-0365.
[00:22:58.598 --> 00:23:03.159]  We at The Bible Says want to alert the world to the topic of the Mark of the Beast.
[00:23:03.559 --> 00:23:06.500]  Soon it will be upon us as an overwhelming surprise.
[00:23:06.820 --> 00:23:09.380]  The world is pressing toward a forced one-world religion.
[00:23:09.740 --> 00:23:14.561]  The real issue behind this is the union of church and state nullifying our First Amendment.
[00:23:14.941 --> 00:23:20.302]  Americans will have to give up their peculiar beliefs and accept what the new world religious leaders prescribe.
[00:23:20.622 --> 00:23:23.583]  In 2005, President Bush signed the REAL ID Act.
[00:23:23.763 --> 00:23:24.344]  We're good to go.
[00:23:47.165 --> 00:23:52.637]  For a better understanding of this very important topic and to receive your three free books and a free DVD, call 1-888-211-1715.
[00:23:52.657 --> 00:23:53.098]  That's 1-888-211-1715.
[00:24:23.647 --> 00:24:51.418]  Wake up boys, there's a light at the window I can hear someone knocking on the door
[00:24:53.254 --> 00:25:02.121]  There are voices in the street And the sound of running feet And they whisper the word... Alex!
[00:25:03.783 --> 00:25:22.978]  There are men coming down from the valley There are tall ships flying off the coast And they carry the light in the dark of the night Like a whisper in the wind
[00:25:26.624 --> 00:25:53.692]  Bring my gun and a handful of silver By the sea we will gather for the fight It's been so many years So many tears We have lost once before Now we'll settle the score When our cannons will roar Revolution!
[00:25:57.566 --> 00:25:59.488]  Let me shift gears now to another subject.
[00:26:00.028 --> 00:26:02.090]  This is from the Associated Press.
[00:26:02.311 --> 00:26:03.332]  Athens, Greece.
[00:26:03.572 --> 00:26:04.152]  Big brother.
[00:26:05.534 --> 00:26:11.760]  Head of Greek Privacy Watchdog resigns over police use of cameras to monitor protests.
[00:26:12.674 --> 00:26:19.980]  The head of Greece's Privacy Watchdog, their government watchdog group, resigned Monday over the government's use of traffic cameras.
[00:26:20.460 --> 00:26:22.441]  So they first put them in for traffic, then it's for spying.
[00:26:22.822 --> 00:26:27.585]  To monitor demonstrations, raising the stakes in a heated dispute over civil liberties.
[00:26:28.546 --> 00:26:35.211]  Now, even in Communist China, the government has gotten in trouble because it's so much seen as Big Brother.
[00:26:35.792 --> 00:26:37.593]  Even in China, where they arrest you for your speech.
[00:26:38.622 --> 00:26:46.128]  That the general public, though, see, they can arrest you over there by claiming you violated the government's code, and they go after you.
[00:26:47.029 --> 00:26:50.752]  But then they also say, but if you aren't under suspicion, you shouldn't be watched.
[00:26:50.792 --> 00:26:54.995]  They have more of a Fourth Amendment over there than we have here now.
[00:26:56.136 --> 00:27:06.805]  And there were articles months ago about that in China, where they've been forced to take down cameras in parks and other areas, because lo and behold, the Chinese population protested and sued and
[00:27:08.291 --> 00:27:08.751]  We're good to go.
[00:27:30.091 --> 00:27:39.198]  His powerful data protection authority's regulations by using closed circuit cameras for surveillance at a Central Athens protest Saturday despite a ban.
[00:27:39.238 --> 00:27:40.099]  Now let's stop right there.
[00:27:41.000 --> 00:27:46.924]  Under federal and state laws, the police aren't allowed to run your plates unless they have probable cause.
[00:27:46.965 --> 00:27:47.345]  They think
[00:27:48.290 --> 00:28:15.827]  That you might be driving drunk or and it's pretty easy Level, I mean, I mean, there's not much there but but but still they're supposed to have some probable cause to run your plates Under the next system We were reading this article out of Popular mechanics of all places pushing how great this is you're staying Mike here at the office of you know, there are logins that we pulled it up in there indeed is and
[00:28:17.108 --> 00:28:23.693]  And so I'm illustrating here how they have face scanning cameras, millions of cameras all over the country, small towns have federally installed cameras.
[00:28:24.653 --> 00:28:29.597]  They told the general public ten years ago, oh these are just for traffic, but yeah, dual use, they're for spying on the public.
[00:28:29.937 --> 00:28:30.938]  Now they admit they are.
