[00:00:18.663 --> 00:00:20.484]  Welcome to the Info Wars Nightly News.
[00:08:16.202 --> 00:08:41.193]  So she's arguing that the judge and this is this is very this is why we're having such an issue with the Democratic SCOTUS nominee versus Republican or whatever because we're trying to get someone in there that's going to interpret the law and not just say oh well I'm going to interpret the law this way because you're a struggling person and that's why they're having such a big issue with this transgender bathroom bill because people are arguing on the side of of social justice
[00:08:41.653 --> 00:08:44.794]  When it's not even, we don't even really know what's going on with transgenderism.
[00:08:44.854 --> 00:08:45.654]  It's such a new thing.
[00:08:45.695 --> 00:08:50.716]  They don't even know if there's, they're still growing the number of identities that are out there, gender identities.
[00:08:51.096 --> 00:08:55.218]  But yet we're basing federal law on something that isn't really set in stone.
[00:08:55.238 --> 00:09:02.541]  So that's the issue where you're putting someone in who's going to side with American lives over the law.
[00:09:03.001 --> 00:09:04.901]  So this is very interesting.
[00:09:04.941 --> 00:09:06.622]  They're kind of showing where they stand.
[00:09:06.662 --> 00:09:08.803]  They want someone in there that's going to side with
[00:09:09.643 --> 00:09:30.357]  The American people who are vocally fighting for justice, which that sounds good in theory, but as I just gave you one example of how it can be used against us to take away our rights as people in North Carolina feel that it's taking away from their rights to own and operate a business free from federal government intrusion.
[00:09:31.278 --> 00:09:33.879]  Now we have Reince Priebus coming out.
[00:09:33.979 --> 00:09:36.982]  He was really hit back against
[00:09:38.478 --> 00:09:47.346]  A Fox News interview where they were saying, you know, is Trump going to apologize to former President Barack Obama for insinuating or claiming that he'd wiretap Trump Tower?
[00:09:47.766 --> 00:09:50.969]  So a previous actually pulls out the New York Times article.
[00:09:51.029 --> 00:09:52.350]  It's really blown up there.
[00:09:52.370 --> 00:09:57.475]  They printed it out and he says, look, this is wiretap data.
[00:09:57.595 --> 00:09:58.916]  This is the New York Times.
[00:09:58.956 --> 00:10:03.059]  The New York Times is the one that's putting out this information and then
[00:10:03.700 --> 00:10:04.201]  We're good.
[00:10:24.481 --> 00:10:29.907]  And the issue here is that, sure, fine, we know that the American people are being surveilled.
[00:10:30.107 --> 00:10:30.807]  All of us are.
[00:10:31.248 --> 00:10:36.953]  But the issue here, what is the felony here, is that Americans were unmasked.
[00:10:37.254 --> 00:10:38.475]  They were exposed.
[00:10:39.316 --> 00:10:42.239]  And that's where President Trump is going to be proven right on that.
[00:10:42.339 --> 00:10:46.042]  And actually, Trey Gowdy told CBS Face the Nation,
[00:10:46.903 --> 00:10:52.949]  That he's really disappointed that the Democrats aren't more outraged over the unmasking of private citizens.
[00:10:53.429 --> 00:10:57.053]  He said the incidental collection of US persons happens.
[00:10:57.473 --> 00:11:03.839]  What I wish some of my friends on the other side would be a little more outraged about is the political use of that unmasking.
[00:11:04.179 --> 00:11:05.640]  I understand we collect U.S.
[00:11:05.660 --> 00:11:08.162]  citizens, but we don't read about those U.S.
[00:11:08.202 --> 00:11:12.665]  citizens on the front page of the New York Times and the Washington Post.
[00:11:13.185 --> 00:11:20.130]  And that is the big problem and why people on all sides, all American people, need to be outraged because this is the real crime.
[00:11:20.491 --> 00:11:28.716]  They are sweeping up all of this information incidentally and then, of course, using it against people when it helps them politically.
[00:11:28.776 --> 00:11:29.797]  So that's the real issue.
[00:11:30.237 --> 00:11:30.818]  And again,
[00:11:31.238 --> 00:11:31.839]  We're good to go.
[00:11:47.274 --> 00:11:49.457]  But Trey Gowdy is saying all of this is important.
[00:11:49.537 --> 00:11:51.279]  I wish more people actually cared.
[00:11:51.840 --> 00:12:03.893]  So now InfoWars has been warning you for years about this continuity of government plan and people are now beginning to wonder is the deep state actually mauling the continuity of government plan to overthrow Trump?
[00:12:04.914 --> 00:12:06.675]  This mechanism is already in place.
[00:12:07.155 --> 00:12:24.619]  The procedures were first drafted during the Cold War to ensure the government's survival during a nuclear war and this meshes well with the establishment's narrative that the 2016 presidential election was stolen by Russian hackers and this is why they're trying to continually put it out there that Trump's presidency is illegitimate.
[00:12:24.959 --> 00:12:29.380]  The vote of the people was squelched by these Russian hackers and so
[00:12:30.340 --> 00:12:41.533]  This is being written about by Norm Ornstein of the Neoconservative American Enterprise Institute for Public Policy Research, and he's sitting there talking about the COG procedures.
[00:12:42.013 --> 00:12:46.878]  If the election had been stolen, Pence's place as president would be no more legitimate than that of Trump.
[00:12:47.259 --> 00:12:48.821]  After Pence, Paul Ryan,
[00:12:49.481 --> 00:12:52.804]  Followed by Orrin Hatch, followed by Secretary of State Rex Tillerson.
[00:12:53.105 --> 00:12:58.630]  They'd all be out if voters' collective desires were subverted by foreign interference and a party's collusion.
[00:12:59.090 --> 00:13:06.197]  None would have a legitimate claim, especially since the control of the Senate, at least, would have been affected by the Russian rule.
[00:13:06.257 --> 00:13:08.679]  So look, they're trying to knock everybody out.
[00:13:09.039 --> 00:13:10.220]  They're not going to stop.
[00:13:10.260 --> 00:13:12.222]  They're not going to be happy just with General Flynn.
[00:13:12.502 --> 00:13:19.267]  They're going to continue to try to chip away at President Trump's administration and eventually him as well.
[00:13:20.128 --> 00:13:25.412]  Ornstein, his op-ed appeared in this top elitist publication, The Atlantic.
[00:13:25.472 --> 00:13:30.817]  So we already know that this means that they're having these same type of conversations in their little private groups.
[00:13:31.657 --> 00:13:43.047]  But they say he said he wants Congress to establish procedures for a special election for president and vice president to ensure the continuity of government amid cyber warfare.
[00:13:43.107 --> 00:13:44.869]  So they're already rumbling about this.
[00:13:45.429 --> 00:13:49.793]  So globalists are basically maintaining control over us through deception.
[00:13:49.833 --> 00:13:51.554]  What they tell us isn't the truth.
[00:13:52.415 --> 00:13:56.440]  But rather what they want you to believe so that they can gain power over you.
[00:13:57.041 --> 00:14:09.357]  Much like what we're seeing with North Korea, how North Korea is continuing to set off these nuclear tests and they're threatening that in April it's going to be even more bold, even talking about hydrogen.
[00:14:09.958 --> 00:14:10.619]  We're good.
[00:14:32.518 --> 00:14:40.021]  Be a major affront to North Korea's only ally, China, but then China gets to the negotiating table and says, hey, you better play fair.
[00:14:40.041 --> 00:14:42.081]  You know, Kim Jong Un, we need more money.
[00:14:42.561 --> 00:14:48.503]  So people are kind of saying, could this be another ploy by China?
[00:14:48.964 --> 00:14:51.985]  As President Trump said, it's China that we got to watch out for.
[00:14:52.005 --> 00:14:56.866]  Obamacare is exploding with no Democrat support.
[00:14:56.986 --> 00:14:58.247]  We couldn't quite get there.
[00:14:58.267 --> 00:15:01.268]  We're just a very small number of votes short.
[00:15:02.228 --> 00:15:20.222]  In terms of getting our bill passed, a lot of people don't realize how good our bill was because they were viewing phase one, but when you add phase two, which was mostly the signings of Secretary Price, who's behind me, and you add phase three, which I think we would have gotten, it became a great bill.
[00:15:20.962 --> 00:15:24.285]  Premiums would have gone down and it would have been very stable, would have been very strong.
[00:15:24.545 --> 00:15:33.385]  Of course, the Democratic Party, in all of its bourgeois arrogance, celebrated the ongoing nightmare hitting middle-class America below the belt.
[00:15:36.169 --> 00:15:38.590]  One, two, three!
[00:15:38.830 --> 00:15:44.372]  The withdrawal of what was being touted as Obamacare lite is hardly a victory.
[00:15:44.512 --> 00:15:49.013]  The overreaching healthcare tumor that is Obamacare is spreading.
[00:15:49.293 --> 00:15:50.574]  You can keep your doctor.
[00:15:50.734 --> 00:15:53.355]  Consumers can expect more choices.
[00:15:53.715 --> 00:15:57.396]  And it will save the average family $2,500 a year.
[00:15:57.716 --> 00:15:59.436]  Lies upon lies.
[00:15:59.756 --> 00:16:04.578]  Instead, we were handed yearly premium increases, pointless high deductibles,
[00:16:04.838 --> 00:16:10.681]  An unconstitutional fine for not signing up and ridiculed as idiots for taking the bait.
[00:16:10.801 --> 00:16:16.243]  It's a very clever, you know, basic exploitation of the lack of economic understanding of the American voter.
[00:16:16.703 --> 00:16:17.584]  I don't know who he is.
[00:16:17.884 --> 00:16:18.984]  He didn't help write our bill.
[00:16:19.565 --> 00:16:29.009]  And so, with all due respect to your question, you have a person who wasn't writing our bill, commenting on what was going on when we were writing the bill.
[00:16:29.912 --> 00:16:35.014]  But here she is talking him up back in 2009 when she was pushing to pass the Democratic plan.
[00:16:35.634 --> 00:16:37.235]  Our bill brings down rates.
[00:16:37.295 --> 00:16:47.119]  I don't know if you have seen Jonathan Gruber of MIT's analysis of what the comparison is to the status quo versus what will happen in our bill.
[00:16:47.459 --> 00:16:52.301]  And increasingly, forgotten parts of America are left with only one insurer.
[00:16:52.461 --> 00:17:00.627]  In Kentucky, which has long been vaunted as an example of the opposite, I'm telling you, as a matter of fact, has been an unmitigated disaster.
[00:17:00.927 --> 00:17:03.088]  More people covered, but covered by what?
[00:17:03.749 --> 00:17:06.271]  Fewer people able actually to even see a doctor.
[00:17:06.291 --> 00:17:11.855]  50% of our counties, there's only a single health care provider on the coverage front.
[00:17:12.495 --> 00:17:14.856]  There are only three now in the entire state.
[00:17:14.956 --> 00:17:17.117]  Only one that covers the entire state.
[00:17:17.177 --> 00:17:24.380]  Meanwhile, clueless Hollywood is gloating, blindly laughing at millions of Americans that can't afford Obamacare.
[00:17:24.700 --> 00:17:30.062]  Actor Albert Brooks wrote, Republican healthcare bill on its deathbed and no one to save it.
[00:17:30.282 --> 00:17:31.263]  Now that's irony.
[00:17:31.523 --> 00:17:34.624]  Sorry Albert, it's Obamacare that is on life support.
[00:17:34.884 --> 00:17:39.466]  Author Anne Rice wrote, Trump and the GOP are incapable of governing.
[00:17:39.626 --> 00:17:41.887]  Muslim ban outraged America.
[00:17:42.107 --> 00:17:44.588]  Healthcare was cruel and a rip-off.
[00:17:44.708 --> 00:17:54.152]  Well, Anne, I guess we'll just pay tens of thousands of dollars out of pocket when terror attacks reach the same levels as Europe, if nothing is done.
[00:17:54.432 --> 00:17:58.996]  Actress Alyssa Milano wrote, Trump zero American people too.
[00:17:59.277 --> 00:18:02.380]  I'm not even sure what that means, and I doubt Alyssa does either.
[00:18:02.580 --> 00:18:08.325]  Terry McMillan wrote, all those Trump supporters are probably happy they can still go to the doctor.
[00:18:08.485 --> 00:18:11.228]  Yeah Terry, and pay full price for everything.
[00:18:11.328 --> 00:18:22.772]  Meanwhile, millions of Americans, including myself, continue to ask the simple question, why does my healthcare have to be so expensive and basically unusable?
[00:18:23.032 --> 00:18:32.256]  One thing is for sure, boycotting all of those smug entertainers' work is surely one way to save money to pay those huge medical bills.
[00:18:32.636 --> 00:18:34.617]  John Bowne for InfoWars.com
[00:18:39.352 --> 00:18:46.077]  And it's time for humanity to stand up in the info war and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:18:46.317 --> 00:18:48.479]  You better believe you got one!
[00:19:01.189 --> 00:19:02.690]  This is one of the biggest secrets out there.
[00:19:03.697 --> 00:19:04.638]  We're good to go.
[00:19:24.210 --> 00:19:32.436]  That humans, just an average farmer of 10,000 years ago in England, was stronger than Olympic athletes today.
[00:19:32.576 --> 00:19:38.740]  In the final equation, everyone knows our modern society has lost its vitality.
[00:19:39.620 --> 00:19:41.462]  The sperm counts are down like 90%.
[00:19:42.462 --> 00:19:43.703]  People are falling apart.
[00:19:43.723 --> 00:19:44.724]  They're totally depressed.
[00:19:44.744 --> 00:19:45.284]  They're not happy.
[00:19:45.865 --> 00:19:46.845]  What is going on?
[00:19:48.126 --> 00:19:51.969]  Every ancient culture was obsessed
[00:19:53.206 --> 00:19:55.727]  With what I'm about to reveal to you.
[00:19:56.167 --> 00:19:57.868]  Today we call it bone broth.
[00:19:58.068 --> 00:20:05.072]  And for thousands of years our ancestors enjoyed its benefits before it became a loss to our modern diets of processed junk.
[00:20:05.312 --> 00:20:13.616]  That's why I'm so excited to announce the product that is undoubtedly the jewel in the crown of InfoWars Life products.
[00:20:15.035 --> 00:20:21.547]  Caveman, we lost our vitality because we just ignored the ancient traditions.
[00:20:21.928 --> 00:20:25.354]  Everyone knew that you used all the parts of the animal.
[00:20:25.394 --> 00:20:26.456]  You used the skin.
[00:20:27.062 --> 00:20:34.207]  To cover yourself up for shelter, you use the meat for sustenance, the fat for cooking, but you use the bones for strength.
[00:20:34.727 --> 00:20:48.577]  We are now introducing Caveman by Infowarslife.com, the ultimate in true paleo nutrition with bone broth, turmeric root, chaga mushroom, and seven total primal superfoods in a single great tasting formula.
[00:20:48.697 --> 00:20:50.158]  The bone is so amazing.
[00:20:50.578 --> 00:20:56.162]  From the outside structure full of minerals and key cofactors to the marrow that produces the blood for the body.
[00:20:57.298 --> 00:21:00.200]  This is the engine of the life essence.
[00:21:00.741 --> 00:21:06.185]  I've made a lot of important points here, but this is the one you need to research for yourself because it's so key.
[00:21:06.465 --> 00:21:15.952]  High quality bone broth helps support healthy muscles and connective tissue, while the active compounds in turmeric do battle on the cellular level and help fight free radicals.
[00:21:16.212 --> 00:21:20.756]  And collagen is essential to aid healthy tendons, ligaments, and muscle tissue.
[00:21:20.996 --> 00:21:22.797]  This is a absolute win-win.
[00:21:22.857 --> 00:21:25.618]  You get an amazing product produced right here in America.
[00:21:25.918 --> 00:21:32.020]  You support InfoWars and all we're doing to promote freedom and the restoration of our Republic and promotion of freedom worldwide.
[00:21:33.321 --> 00:21:42.044]  The journey towards better health and giving our bodies these amazing compounds that God created starts at InfoWarsLife.com.
[00:21:42.224 --> 00:21:46.606]  Three years in the making, incredible research and the very best ingredients.
[00:21:47.126 --> 00:21:49.727]  I'm Alex Jones and I may not be a caveman,
[00:21:50.569 --> 00:21:53.739]  Compared to these trendies out there in the street, I'm as close as it gets.
[00:21:54.140 --> 00:21:57.571]  Join me at InformersLife.com and get your caveman formula today.
[00:22:01.018 --> 00:22:04.381]  The globalist social engineers are not just targeting us with propaganda.
[00:22:04.481 --> 00:22:06.743]  They are manipulating our genetics.
[00:22:06.923 --> 00:22:15.310]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:22:15.570 --> 00:22:18.913]  The key is to be aware of this attack and to fight back against it.
[00:22:19.073 --> 00:22:28.080]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-gmo organic super male
[00:22:28.080 --> 00:22:36.962]  Supermale vitality formula sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:22:37.162 --> 00:22:39.083]  I've always believed in nutrition and herbs.
[00:22:39.403 --> 00:22:46.985]  Supermale vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:22:47.365 --> 00:22:53.534]  Super Mel Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:22:53.834 --> 00:23:00.764]  Visit InfoWarsLife.com today to secure your Super Mel Vitality and other powerful products from InfoWars Life.
[00:23:06.135 --> 00:23:06.375]  In theory.
[00:23:31.920 --> 00:23:34.522]  How would reporters know a U.S.
[00:23:34.542 --> 00:23:37.504]  citizen made a telephone call to an agent of foreign power?
[00:23:40.045 --> 00:23:41.346]  How would they know legally?
[00:23:41.846 --> 00:23:42.127]  Yes.
[00:23:42.767 --> 00:23:48.411]  If it was declassified and then discussed in a judicial proceeding or a congressional hearing, something like that.
[00:23:48.551 --> 00:23:51.453]  And assume none of those facts are at play, how would they know?
[00:23:52.413 --> 00:23:53.774]  Someone told them who shouldn't have told them.
[00:23:54.094 --> 00:23:59.118]  What does the term mask mean in the concept of FISA and other surveillance programs?
[00:24:00.171 --> 00:24:07.917]  As Director Rogers explained, it's our practice, approved by the FISA Court, of removing the names of U.S.
[00:24:07.957 --> 00:24:12.100]  persons to protect their privacy and their identity, unless it hits certain exceptions.
[00:24:12.361 --> 00:24:15.143]  I'll often see an intelligence report from NSA that will say, U.S.
[00:24:15.643 --> 00:24:16.644]  person number one, U.S.
[00:24:16.664 --> 00:24:17.605]  person number two, U.S.
[00:24:17.625 --> 00:24:21.888]  person number three, and there's no further identification on the document.
[00:24:22.256 --> 00:24:27.281]  Admiral Rogers said there are 20 people within the NSA that are part of the unmasking process.
[00:24:27.321 --> 00:24:30.524]  How many people within the FBI are part of the unmasking process?
[00:24:31.225 --> 00:24:32.426]  I can find out the exact number.
[00:24:32.446 --> 00:24:33.387]  I don't know it as I sit here.
[00:24:33.627 --> 00:24:43.898]  Well, I think, Director Comey, given the fact that you and I agree this is critical, vital, indispensable, it would be nice to know the universe of people who have the power to unmask a U.S.
[00:24:43.938 --> 00:24:44.718]  citizen's name.
[00:24:45.299 --> 00:24:52.862]  Because that might provide something of a roadmap to investigate who might have actually disseminated a masked US citizen's name.
[00:24:53.523 --> 00:25:07.269]  The scheduled March 28th hearing with former DNI Director James Clapper, former CIA Director John Brennan, and foreign and President Donald Trump's side, former Deputy Attorney General Sally Yates,
[00:25:09.471 --> 00:25:26.625]  The chairman in a what appears to be a dead of night excursion obtains or reviews some documents that he has not shared with his own committee.
[00:25:27.266 --> 00:25:30.328]  But what was most concerning about that whole incident is
[00:25:31.049 --> 00:25:36.170]  The Chairman of House Intel briefed the Commander-in-Chief on something that has nothing to do with the Russia investigation.
[00:25:56.556 --> 00:26:06.927]  So if the Commander-in-Chief cannot be briefed by the chairperson of the House Intel Committee on a matter that has nothing to do with the FBI investigation, then I don't know what they can talk about.
[00:26:06.947 --> 00:26:10.071]  The surveillance of Donald Trump started much earlier than we thought.
[00:26:10.671 --> 00:26:12.894]  They began having his phone calls.
[00:26:13.354 --> 00:26:21.042]  In New York, in Florida, monitored under the Bush administration, and that continued into the Obama administration.
[00:26:21.502 --> 00:26:30.591]  Now Chairman Nunes has learned that they weren't spying on a candidate for President Trump, they were spying on President Trump.
[00:26:30.871 --> 00:26:31.091]  Yes.
[00:26:31.111 --> 00:26:32.633]  I don't know who asked for them to be unmasked.
[00:26:32.653 --> 00:26:34.215]  I just know that there are more.
[00:26:34.255 --> 00:26:35.836]  I knew about the unmasking.
[00:26:52.429 --> 00:26:54.810]  Before I read the documents and I'll just leave it at that.
[00:26:54.870 --> 00:27:06.533]  Looks like we had Obama's cyber plumbers going out there calling intelligence that is supposedly gathered only for as you say foreign you know to protect the national security of the United States.
[00:27:07.033 --> 00:27:09.334]  Instead it was inappropriately targeting
[00:27:09.674 --> 00:27:13.978]  President Trump and his incoming team and then it was obviously illegally leaked.
[00:27:14.298 --> 00:27:25.369]  Unmasking is a nice way of saying they were sending around gossipy information about the president's advisors, information obtained through wiretaps and intelligence surveillance.
[00:27:26.005 --> 00:27:33.890]  Outrageously illegal, beyond the pale, and there's nothing to compare in recent memory other than Watergate in terms of presidential season.
[00:27:34.170 --> 00:27:42.574]  The winding road towards a potential Obamagate that makes Nixon's Watergate look like child's play is drawing near.
[00:27:42.815 --> 00:27:44.776]  John Bowne for InfoWars.com
[00:27:57.358 --> 00:27:58.539]  Davos man is dead.
[00:27:58.679 --> 00:27:59.800]  Bilderberg man is dead.
[00:27:59.820 --> 00:28:02.401]  The guy that founded Bilderberg literally died, as you know, a few days ago.
[00:28:02.421 --> 00:28:02.902]  Dead Rockefeller.
[00:28:04.002 --> 00:28:15.570]  The United Nations can and should play an essential role in helping the world find a satisfactory way of stabilizing world population.
[00:28:16.430 --> 00:28:22.734]  We are severely lacking in teaching our youth about the Constitution of the United States and about the government of the United States.
[00:28:24.095 --> 00:28:25.076]  But there's plenty of money.
[00:28:26.610 --> 00:28:29.813]  And there's plenty of help from the establishment to teach them about the United Nations.
[00:28:30.613 --> 00:28:33.796]  But in their own writings, they're saying globalism is dead.
[00:28:33.876 --> 00:28:35.377]  And they're not saying it to play possum.
[00:28:35.737 --> 00:28:39.160]  Their corrupt system is going to fall.
[00:28:39.480 --> 00:28:44.204]  Now they're just trying to steal as much money as they can and run to armored redoubts in the Pacific Ocean.
[00:28:44.664 --> 00:28:46.366]  Globalism is criminal.
[00:28:46.766 --> 00:28:47.747]  It is anti-human.
[00:28:47.827 --> 00:28:49.328]  It is a horrible ideology.
[00:28:49.768 --> 00:28:51.149]  The worst the world's ever seen.
[00:28:51.570 --> 00:28:52.611]  It comes out of the eugenics.
[00:28:53.251 --> 00:28:59.895]  Social Darwinism movement that spawned the fascist like Adolf Hitler and Benito Mussolini.
[00:29:00.255 --> 00:29:00.996]  It's bad.
[00:29:01.416 --> 00:29:05.258]  And Hitler and Mussolini were unorganized morons compared to the globalists.
[00:29:05.758 --> 00:29:07.279]  But they don't care if you're white or black.
[00:29:07.379 --> 00:29:09.561]  They want to dumb everybody down and play us off.
[00:29:09.601 --> 00:29:12.102]  But they use race politics posing as the left.
[00:29:12.482 --> 00:29:13.423]  That's the global plan.
[00:29:13.803 --> 00:29:32.706]  Three million North African Muslims are waiting under the UN migration slash borders board run by the founder of the EU, Peter Sutherland, and they're ordering Europe right now, the EU under UN, talk about dictatorship, to let three million in in the next six months.
[00:29:32.986 --> 00:29:41.068]  Three million on top of the five million documented 80% of a military age men flooding in.
[00:29:41.388 --> 00:29:42.488]  What is that plan?
[00:29:42.828 --> 00:29:49.675]  Migrants in general, and in every country in Europe, make greater fiscal contributions than they take in benefits.
[00:29:50.796 --> 00:29:56.262]  They've lower levels of unemployment, and in general a greater interest in education.
[00:29:57.703 --> 00:30:05.170]  They do not, contrary to the current narrative, create terrorist threats in large numbers.
[00:30:06.294 --> 00:30:16.027]  The handful of those who have been involved in terrorism in Europe have, in general, been born and brought up in Europe.
[00:30:16.688 --> 00:30:17.649]  America isn't perfect.
[00:30:17.829 --> 00:30:18.631]  Europe isn't perfect.
[00:30:18.851 --> 00:30:20.853]  We're trying to get to that renaissance.
[00:30:21.314 --> 00:30:23.976]  Just the idea of it created all this technology you're looking at.
[00:30:24.336 --> 00:30:25.077]  The medicine, everything.
[00:30:25.257 --> 00:30:38.148]  But it's all got a bad side because the globalists have hijacked with Trojan horses the culture, the electronics, the medicine, everything for their agendas because they don't want to give us Promethean fire that our ancestors built.
[00:30:38.508 --> 00:30:43.732]  If you've been successful, you didn't get there on your own.
[00:30:43.812 --> 00:30:45.253]  You didn't get there on your own.
[00:30:45.333 --> 00:30:47.015]  I'm always struck by people who think
[00:30:47.675 --> 00:30:49.797]  Well, it must be because I was just so smart.
[00:30:50.277 --> 00:30:51.858]  There are a lot of smart people out there.
[00:30:52.879 --> 00:30:54.720]  The internet didn't get invented on its own.
[00:30:55.220 --> 00:30:58.182]  I took the initiative in creating the internet.
[00:30:58.863 --> 00:31:03.546]  I took the initiative in moving forward a whole range of initiatives.
[00:31:03.706 --> 00:31:06.708]  There's some things, just like fighting fires, we don't do on our own.
[00:31:07.789 --> 00:31:11.031]  I mean, imagine if everybody had their own fire service.
[00:31:12.612 --> 00:31:16.533]  Ever since the founding of this country, you know what, there's some things we do better together.
[00:31:16.814 --> 00:31:28.558]  The basic philosophy between the so-called extreme left people and communists and socialists and the so-called philosophy on the right of the fascists and the Nazis was really the same.
[00:31:29.853 --> 00:31:30.573]  How can this be?
