[00:00:18.697 --> 00:00:19.477]  Good evening, everyone.
[00:03:18.034 --> 00:03:25.180]  It's time for them to put up or shut up to see if the Russians were involved in the presidential election in favor of Donald Trump.
[00:03:25.360 --> 00:03:26.341]  Can you tell us more about that?
[00:03:27.367 --> 00:03:31.033]  I think the FOIA request is coming from Judicial Watch.
[00:03:31.133 --> 00:03:33.596]  I've worked with Judicial Watch for a long time.
[00:03:33.677 --> 00:03:34.277]  Tom Fitton.
[00:03:34.317 --> 00:03:38.904]  It's a really credible and important group in Washington.
[00:03:38.924 --> 00:03:40.827]  They did a lot to break
[00:03:41.618 --> 00:03:50.200]  The issue on Hillary's server and now Judicial Watch has filed FOIA requests to get the documents from inside the government.
[00:03:51.001 --> 00:04:03.884]  Importantly, from the Department of Justice and from others in terms of all this supposed Russian involvement throwing the election for Donald Trump, which so far everyone has looked at it of any credibility.
[00:04:03.984 --> 00:04:09.686]  All the intelligence committees in Congress have said there's no evidence for.
[00:04:10.134 --> 00:04:10.955]  No, they've got nothing.
[00:04:10.996 --> 00:04:11.637]  They've got nothing.
[00:04:11.957 --> 00:04:21.474]  But do I also understand there's also separate FOIA requests to investigate whether or not General Michael Flynn, for example, whether he was talking to the Russians.
[00:04:21.534 --> 00:04:21.974]  Is that true?
[00:04:22.948 --> 00:04:32.931]  See, when Judicial Watch does this, they're going to want all the records they can find that pertain to anything of these Russian allegations interfering in the election.
[00:04:33.531 --> 00:04:39.133]  And I think what you're going to find is that this was a witch hunt that the Obama administration went on.
[00:04:40.113 --> 00:04:43.094]  I believe the original goal was to wiretap Trump.
[00:04:44.079 --> 00:04:44.299]  Thank you.
[00:05:01.190 --> 00:05:09.660]  They knew they would get some of the Trump people captured in that, and they pass that information on to the Clinton campaign.
[00:05:09.680 --> 00:05:19.933]  Because we have documents, even even Robbie Mook, who is the campaign manager for Clinton this week on Fox and Friends, said that the campaign was getting information from wiretaps.
[00:05:20.513 --> 00:05:22.034]  No, is that illegal?
[00:05:22.054 --> 00:05:25.157]  Because I don't understand because Hillary would not be president yet.
[00:05:25.557 --> 00:05:31.361]  And I could see if they're spying on the Russians to see if they're going to launch a cyber attack or whatever.
[00:05:31.421 --> 00:05:34.164]  I could see as far as national security how that would go.
[00:05:34.684 --> 00:05:41.369]  But I don't see, is there any proof that they deliberately targeted Donald Trump or any of his staff?
[00:05:41.749 --> 00:05:48.955]  Or was this just a matter of spying on the Russians and then lo and behold, oh shock and surprise, Donald Trump's on the phone with the Russians.
[00:05:49.415 --> 00:05:50.676]  What is really going on?
[00:05:51.496 --> 00:05:53.297]  Well, I think it's all big wink wink.
[00:05:53.377 --> 00:06:02.281]  I mean, I think first of all, the Department of Justice under Loretta Lynch knew they couldn't target Trump, because then you're targeting... Oh, I get you, I get you.
[00:06:02.421 --> 00:06:02.741]  Okay.
[00:06:02.982 --> 00:06:18.289]  So they target the Russians, knowing they're going to get Trump, and they pass that information on to Hillary's campaign, which is politically utilizing information from supposedly a FISA search on national security, which would be completely illegal.
[00:06:19.205 --> 00:06:24.828]  And I think the whole thing was done by Obama, who's been surveilling everyone.
[00:06:24.848 --> 00:06:26.348]  That's right.
[00:06:26.849 --> 00:06:31.651]  James Rosen, the Fox reporter, journalist.
[00:06:32.171 --> 00:06:38.494]  Obama, I think, is going to turn out to have been more insane with electronic surveillance than even Richard Nixon.
[00:06:39.034 --> 00:06:42.896]  And Richard Nixon say, of course, he didn't have the capabilities Barack Obama has.
[00:06:42.976 --> 00:06:54.101]  And when we get finished with this investigation, I think it's going to backfire on the Democrats because I don't think there was any possibility the Russians ever colluded with Donald Trump to throw the election.
[00:06:54.141 --> 00:06:54.982]  It's nonsense.
[00:06:55.962 --> 00:07:01.145]  If Podesta's emails were detrimental, Podesta shouldn't have written what he wrote.
[00:07:01.701 --> 00:07:05.585]  What was detrimental was that the public finally got to see how corrupt the Democrats were.
[00:07:07.346 --> 00:07:10.209]  That's the real fault here that the Democrats are trying to cover up.
[00:07:10.529 --> 00:07:11.871]  Well, look, it's a beautiful thing.
[00:07:12.151 --> 00:07:13.913]  What would we do without WikiLeaks, right?
[00:07:13.993 --> 00:07:19.057]  Although a lot of the surveillance, you know, the surveillance grid and the surveillance society
[00:07:19.838 --> 00:07:22.340]  We've been talking about this at InfoWars along with you yourself.
[00:07:22.360 --> 00:07:24.462]  We've been talking about that for a very very long time.
[00:07:24.522 --> 00:07:27.104]  Now with this WikiLeaks release we're being vindicated.
[00:07:27.545 --> 00:07:44.540]  But I want to get back to the the Pfizer request because former National Director of Intelligence James Clapper was on Meet the Press and he said that if there was a Pfizer request he would have definitely seen it but it never came his way.
[00:07:44.800 --> 00:07:45.661]  Let's check out that clip.
[00:07:46.502 --> 00:07:50.286]  The FBI, for instance, had a FISA court order of some sort for a surveillance.
[00:07:50.626 --> 00:07:52.588]  Would that be information you would know or not know?
[00:07:52.628 --> 00:07:52.888]  Yes.
[00:07:53.349 --> 00:07:54.450]  You would be told this?
[00:07:54.490 --> 00:07:55.150]  I would know that.
[00:07:55.210 --> 00:07:57.412]  If there was a FISA court order on something like this?
[00:07:58.353 --> 00:07:59.714]  Something like this, absolutely.
[00:07:59.755 --> 00:08:02.117]  And at this point you can't confirm or deny whether that exists?
[00:08:02.797 --> 00:08:03.498]  I can deny it.
[00:08:04.739 --> 00:08:06.341]  There is no FISA court order?
[00:08:06.441 --> 00:08:07.222]  Not to my knowledge.
[00:08:07.422 --> 00:08:08.543]  Of anything at Trump Tower?
[00:08:09.284 --> 00:08:09.404]  No.
[00:08:11.141 --> 00:08:16.203]  So there you go, the former Director of National Security, you know, James Clapper, just flat out denying it.
[00:08:16.583 --> 00:08:18.764]  Where did it come from if he didn't see it?
[00:08:19.304 --> 00:08:23.746]  Well, see, you've got to understand, listen to very precisely what Clapper said.
[00:08:24.366 --> 00:08:27.507]  And you've got to parse these guys in the Obama administration.
[00:08:27.987 --> 00:08:32.989]  He said he didn't know the FISA request on Trump or Trump Towers.
[00:08:33.690 --> 00:08:35.350]  That's not how they did it.
[00:08:35.430 --> 00:08:39.152]  They put the FISA request on the Russians and caught Trump.
[00:08:40.014 --> 00:08:46.000]  Now if he'd asked him, was there a Pfizer request on surveillance of the Russians, Clapper would have had to say yes.
[00:08:46.761 --> 00:09:00.496]  So he was not lying, but he was, you know, diverting the truth, let's say, by narrowly answering a question, you know, saying he didn't have sex with that woman because the particular act involved was not according to Bill Clinton's facts.
[00:09:00.956 --> 00:09:06.440]  Alright, so it was a setup and you know, I have to laugh at the mainstream media.
[00:09:06.500 --> 00:09:13.404]  They're basically regurgitating the talking point that it was, this is unsubstantiated claims.
[00:09:13.464 --> 00:09:16.086]  You've probably heard that over and over again by Donald Trump.
[00:09:16.406 --> 00:09:18.108]  But do you think he's got a case here?
[00:09:18.248 --> 00:09:20.929]  And do you think, because you know, there's going to be more WikiLeaks coming out.
[00:09:20.949 --> 00:09:27.394]  This is just the beginning by the way, because Julian Assange announced that this Vault 7 information, for example,
[00:09:27.774 --> 00:09:29.676]  Was just the tip of the iceberg.
[00:09:29.716 --> 00:09:31.637]  There's going to be more to follow.
[00:09:32.118 --> 00:09:34.139]  Any suspicion on what we could expect next?
[00:09:34.920 --> 00:09:38.803]  Well, he said we if Assange said he's only released 1% of this vault set.
[00:09:38.843 --> 00:09:40.564]  That's amazing because that was a lot too.
[00:09:40.584 --> 00:09:41.185]  That was a big 1%.
[00:09:41.385 --> 00:09:43.126]  That's huge.
[00:09:43.166 --> 00:09:44.167]  That's 1%.
[00:09:44.547 --> 00:09:48.110]  He's already taken up the entire intelligence agencies.
[00:09:48.531 --> 00:09:51.073]  Look, there's obvious that it was that
[00:09:51.793 --> 00:09:56.075]  Trump was caught in the wiretaps because there were reports on this during the campaign.
[00:09:56.475 --> 00:09:58.936]  Hillary was out there saying it and so was Mook.
[00:09:59.376 --> 00:10:06.299]  They were all talking about Trump colluding with the Russians and they had to get that information from inside the Obama administration.
[00:10:06.319 --> 00:10:09.020]  It was reported in the New York Times and other papers.
[00:10:09.040 --> 00:10:14.743]  The New York Times just has amnesia when they're trying to develop a meme or a narrative
[00:10:15.323 --> 00:10:27.110]  That Trump doesn't know what he's talking about because Trump is regurgitating what the New York Times reported during the campaign, namely that Hillary was told that he, Trump, was colluding with the Russians.
[00:10:27.230 --> 00:10:28.171]  And it wasn't the case.
[00:10:28.191 --> 00:10:28.791]  It wasn't true.
[00:10:28.811 --> 00:10:33.954]  Remember, it was Putin who was paying Hillary and Podesta.
[00:10:34.474 --> 00:10:35.675]  And we've documented that.
[00:10:35.735 --> 00:10:36.535]  I've documented that.
[00:10:36.615 --> 00:10:37.216]  That's right.
[00:10:37.236 --> 00:10:37.596]  We sure have.
[00:10:38.654 --> 00:10:46.238]  The Trump campaign put out a memorandum about it during the campaign, and that's the real collusion.
[00:10:46.298 --> 00:10:52.561]  It was the Democrats who were in bed with Russia, and if Hillary had won, Putin would have been set up to blackmail her.
[00:10:53.956 --> 00:11:03.204]  Well, I think we could learn a lot from how Julian Assange, the founder of WikiLeaks, how he was treated when he announced this press conference.
[00:11:03.964 --> 00:11:09.209]  And let me know if I got this straight, because he claimed as soon as he went out there that he was hacked.
[00:11:09.309 --> 00:11:12.031]  They tried everything they could to stop this from Periscope.
[00:11:12.071 --> 00:11:13.412]  I think Periscope got hacked.
[00:11:13.752 --> 00:11:15.914]  His Facebook page was hacked.
[00:11:15.934 --> 00:11:19.837]  They were unable to basically have this press conference go live.
[00:11:20.338 --> 00:11:21.719]  I mean, that says a lot.
[00:11:21.759 --> 00:11:22.880]  Who do you think was hacking
[00:11:23.500 --> 00:11:25.861]  WikiLeaks when they're trying to release all this information?
[00:11:26.321 --> 00:11:30.662]  Well, suspect number one is the CIA.
[00:11:30.702 --> 00:11:33.522]  They did interfere with the press conference.
[00:11:33.563 --> 00:11:35.083]  It was interrupted several times.
[00:11:35.943 --> 00:11:43.265]  Assange is very clever, though, in terms of his ability to use internet media, and he was able to fight back and keep the press conference going.
[00:11:43.285 --> 00:11:47.646]  And he probably expected this to happen, because it's not the first time he's had to deal with this kind of stuff.
[00:11:48.382 --> 00:11:48.683]  Sure.
[00:11:48.703 --> 00:11:50.967]  He anticipated it.
[00:11:50.987 --> 00:12:00.005]  What astrology has revealed so far is that not only has the CIA gone rogue and developed this trove of
[00:12:00.646 --> 00:12:09.028]  You know, malware that can be used to basically take control of your iPad and your television and your cell phone.
[00:12:09.388 --> 00:12:12.869]  But additionally, they were using these techniques against American citizens.
[00:12:13.629 --> 00:12:16.090]  That's really the astounding part to me.
[00:12:16.150 --> 00:12:24.672]  There were 22,000 IP addresses that traced back to the United States, and Assange said he was sure some of those were targets of the investigation.
[00:12:24.992 --> 00:12:27.653]  And targeted towards journalists and whistleblowers.
[00:12:28.053 --> 00:12:41.038]  And we've been called crazy for years here at InfoWars, and I'm sure you've heard the same thing when we tell people that, look, your cell phone is listening to you, your television could watch what you're doing, even your Xbox.
[00:12:41.678 --> 00:12:47.860]  And now it looks like through these releases from WikiLeaks, the CIA, like you said, is a rogue agency.
[00:12:48.280 --> 00:12:53.542]  And I tell you what, their surveillance system is basically rivals even that of the NSA.
[00:12:54.929 --> 00:13:01.754]  Well, yes, it's also astounding that the CIA built internally a capability that rivaled the NSA's and no one knew about it.
[00:13:02.254 --> 00:13:06.017]  No congressional oversight and certainly the public had no idea.
[00:13:06.577 --> 00:13:07.678]  Most of the public.
[00:13:08.356 --> 00:13:08.696]  We're good to go.
[00:13:26.188 --> 00:13:35.111]  You know, Assange said it was a devastating breach on the part of the CIA of their own security.
[00:13:35.151 --> 00:13:42.414]  I mean, it's mind-boggling that the CIA was this stupid not to protect those malware techniques that they developed.
[00:13:42.454 --> 00:13:45.215]  They got out, they had been circulated by U.S.
[00:13:45.255 --> 00:13:50.296]  intelligence, Assange got a hold of them, and now Assange is blasting them to the world.
[00:13:50.597 --> 00:13:51.537]  It's just the beginning.
[00:13:51.897 --> 00:13:56.681]  Yeah, and they're saying that now all this information could potentially end up in the wrong hands.
[00:13:56.801 --> 00:14:00.744]  Well, I'd say it was in the wrong hands to begin with, in the hands of the CIA.
[00:14:01.445 --> 00:14:17.518]  And you know what folks, I just want to point out, and you can look for this on the internet, maybe you guys can find it, Mark Zuckerberg, founder of Facebook, he is seen in pictures where he covers up his webcam on his computers and he covers up the microphone too.
[00:14:17.859 --> 00:14:18.920]  I wonder why he does that.
[00:14:19.600 --> 00:14:24.910]  Hey, let's talk about, because we only have a couple minutes, and I want to talk about Good Night, Obama.
[00:14:24.930 --> 00:14:29.197]  This is a brand new book you have coming out, and we're going to show the trailer here in a couple minutes.
[00:14:29.658 --> 00:14:32.022]  Tell us about the book and where people can find it.
[00:14:32.694 --> 00:14:33.754]  Well, it's on InfoWars.
[00:14:33.774 --> 00:14:34.895]  You can get it at InfoWars.
[00:14:34.995 --> 00:14:35.355]  All right.
[00:14:35.975 --> 00:14:40.117]  In bookstores around the country and Amazon.com and BarnesandNoble.com.
[00:14:40.717 --> 00:14:41.737]  It's a parody book.
[00:14:41.777 --> 00:14:42.718]  It's a cartoon book.
[00:14:42.818 --> 00:14:45.939]  I wrote it to say, you know, like, good night, moon.
[00:14:45.999 --> 00:14:48.880]  Good night, Obama, for all the disastrous things he brought to us.
[00:14:49.280 --> 00:14:51.301]  And if you show the trailer, you'll see the humor in it.
[00:14:51.381 --> 00:14:58.984]  It's, you know, good night, Obama, for the birth certificate, for open borders, and all the other crises you've created.
[00:15:00.603 --> 00:15:03.284]  I decided to have a good time with it.
[00:15:03.384 --> 00:15:04.125]  Obama's leaving.
[00:15:04.625 --> 00:15:06.125]  Might as well say goodbye in fashion.
[00:15:06.706 --> 00:15:07.326]  Absolutely.
[00:15:07.346 --> 00:15:08.586]  Yeah, good riddance, right?
[00:15:09.107 --> 00:15:12.148]  Well, Dr. Jerome Corsi, it is so good to have you on our side.
[00:15:12.208 --> 00:15:13.048]  Thanks for being here.
[00:15:13.088 --> 00:15:14.949]  We're going to play that clip right now.
[00:15:15.049 --> 00:15:22.132]  And folks, you can go to goodnightobama.com or go to InfoWarsStore and check out Goodnight Obama.
[00:15:22.532 --> 00:15:24.253]  Dr. Jerome Corsi, thanks for being here.
[00:15:24.973 --> 00:15:25.493]  Great pleasure.
[00:15:25.533 --> 00:15:25.894]  Thank you.
[00:15:25.914 --> 00:15:26.594]  All right, take care.
[00:15:37.659 --> 00:15:38.379]  Good night, Obama.
[00:15:38.399 --> 00:15:44.022]  In the Great Oval Room, there are many memories.
[00:15:44.462 --> 00:15:48.423]  Leaving a leftist legacy, binding America with charisma.
[00:15:49.664 --> 00:15:53.105]  Forcing government-run healthcare upon the greatest nation.
[00:15:54.306 --> 00:15:57.267]  And websites crash on implementation.
[00:15:59.908 --> 00:16:04.030]  The evil ISIS, once called a JV team,
[00:16:05.094 --> 00:16:09.257]  And Hillary's classified emails printed by The Ring.
[00:16:12.960 --> 00:16:18.003]  Good night Gitmo detainees, exchanged for AWOL crybabies.
[00:16:19.344 --> 00:16:23.307]  Crocodile tears over gun restrictions.
[00:16:24.968 --> 00:16:28.050]  And the IRS targeting conservatism.
[00:16:29.111 --> 00:16:31.673]  Good night safety, let's open the borders.
[00:16:34.224 --> 00:16:37.145]  Good night, Constitution, by executive order.
[00:16:38.405 --> 00:16:41.987]  Good night, brave men in uniform, with half-hearted salute.
[00:16:45.868 --> 00:16:49.149]  Good night, Israel, whom we deeply offended.
[00:16:50.829 --> 00:16:55.091]  Farewell, betrayed voters, campaign promises rescinded.
[00:16:55.111 --> 00:16:58.612]  Good night, talk shows.
[00:16:59.352 --> 00:17:01.733]  Celebrity horray, now done.
[00:17:03.661 --> 00:17:08.585]  And goodnight to all those clinging to their Bibles and their guns.
[00:17:11.227 --> 00:17:14.410]  Goodnight birth certificate of unknown source.
[00:17:16.932 --> 00:17:19.754]  Goodnight jobs without any remorse.
[00:17:20.995 --> 00:17:24.718]  Goodnight Benghazi and the valiant lives there claimed.
[00:17:26.460 --> 00:17:30.243]  Goodnight online video, the scapegoat to blame.
[00:17:33.902 --> 00:17:34.823]  Good night Putin.
[00:17:35.904 --> 00:17:37.905]  Good night Kim Jong Un.
[00:17:39.226 --> 00:17:40.267]  Good night Rose Garden.
[00:17:41.868 --> 00:17:44.430]  Good night winnings East and West.
[00:17:46.652 --> 00:17:49.214]  Good night rainbow victories.
[00:17:51.816 --> 00:17:56.260]  Good night ten trillion in new record-breaking debt.
[00:17:57.441 --> 00:18:01.244]  Good night eight years of fundamental change.
[00:18:03.527 --> 00:18:07.329]  Good night, voters, twice believing what I've said.
[00:18:09.990 --> 00:18:13.911]  Hello, Hawaii, where I'll now rest my head.
[00:18:18.033 --> 00:18:19.114]  Good night, America.
[00:18:20.874 --> 00:18:22.035]  Good night, Obama.
[00:18:43.857 --> 00:18:50.261]  This is one of the biggest secrets out there.
[00:19:03.715 --> 00:19:04.376]  We're good to go.
[00:19:24.230 --> 00:19:32.435]  That humans, just an average farmer of 10,000 years ago in England, was stronger than Olympic athletes today.
[00:19:32.595 --> 00:19:38.738]  In the final equation, everyone knows our modern society has lost its vitality.
[00:19:39.619 --> 00:19:41.460]  The sperm counts are down like 90%.
[00:19:42.460 --> 00:19:43.701]  People are falling apart.
[00:19:43.741 --> 00:19:44.742]  They're totally depressed.
[00:19:44.762 --> 00:19:45.302]  They're unhappy.
[00:19:45.882 --> 00:19:46.863]  What is going on?
[00:19:48.144 --> 00:19:51.966]  Every ancient culture was obsessed
[00:19:53.223 --> 00:19:55.744]  With what I'm about to reveal to you.
[00:19:56.164 --> 00:20:05.089]  Today we call it bone broth and for thousands of years our ancestors enjoyed its benefits before it became lost to our modern diets of processed junk.
[00:20:05.329 --> 00:20:13.633]  That's why I'm so excited to announce the product that is undoubtedly the jewel in the crown of InfoWars Life products.
[00:20:15.035 --> 00:20:21.545]  Caveman, we lost our vitality because we just ignored the ancient traditions.
[00:20:21.946 --> 00:20:25.351]  Everyone knew that you used all the parts of the animal.
[00:20:25.411 --> 00:20:26.473]  You used the skin.
[00:20:27.062 --> 00:20:34.226]  To cover yourself with for shelter, you use the meat for sustenance, the fat for cooking, but you use the bones for strength.
[00:20:34.726 --> 00:20:48.574]  We are now introducing Caveman by Infowarsline.com, the ultimate in true paleo nutrition with bone broth, turmeric root, chaga mushroom, and seven total primal superfoods in a single great-tasting formula.
[00:20:48.715 --> 00:20:50.155]  The bone is so amazing.
[00:20:50.576 --> 00:20:56.179]  From the outside structure full of minerals and key cofactors to the marrow that produces the blood for the body.
[00:20:57.298 --> 00:21:00.219]  This is the engine of the life essence.
[00:21:00.740 --> 00:21:06.203]  I've made a lot of important points here, but this is the one you need to research for yourself because it's so key.
[00:21:06.483 --> 00:21:15.947]  High quality bone broth helps support healthy muscles and connective tissue, while the active compounds in turmeric do battle on the cellular level and help fight free radicals.
[00:21:16.228 --> 00:21:20.770]  And collagen is essential to aid healthy tendons, ligaments, and muscle tissue.
[00:21:21.010 --> 00:21:22.811]  This is a absolute win-win.
[00:21:22.871 --> 00:21:25.632]  You get an amazing product produced right here in America.
[00:21:25.932 --> 00:21:32.015]  You support InfoWars and all we're doing to promote freedom and the restoration of our Republic and promotion of freedom worldwide.
[00:21:33.335 --> 00:21:42.059]  The journey towards better health and giving our bodies these amazing compounds that God created starts at InfoWarsLife.com.
[00:21:42.239 --> 00:21:46.621]  Three years in the making, incredible research, and the very best ingredients.
[00:21:47.141 --> 00:21:49.742]  I'm Alex Jones, and I may not be a caveman,
[00:21:50.583 --> 00:21:53.747]  Compared to these trendies out there in the street, I'm as close as it gets.
[00:21:54.147 --> 00:21:57.552]  Join me at InfoWarsLive.com and get your caveman formula today.
[00:22:01.038 --> 00:22:04.399]  The globalist social engineers are not just targeting us with propaganda.
[00:22:04.499 --> 00:22:06.760]  They are manipulating our genetics.
[00:22:06.920 --> 00:22:15.324]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:22:15.564 --> 00:22:18.905]  The key is to be aware of this attack and to fight back against it.
[00:22:19.066 --> 00:22:27.109]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic
[00:22:27.429 --> 00:22:29.532]  Super Male Vitality Formula.
[00:22:29.712 --> 00:22:32.055]  Sourced from powerful organic herbs.
[00:22:32.215 --> 00:22:33.817]  Harvested around the planet.
[00:22:33.957 --> 00:22:36.981]  And then concentrated for maximum potency.
[00:22:37.201 --> 00:22:39.104]  I've always believed in nutrition and herbs.
[00:22:39.424 --> 00:22:44.851]  Super Male Vitality was developed to activate your body's own natural processes.
[00:22:45.111 --> 00:22:47.094]  Instead of using synthetic chemicals.
[00:22:47.375 --> 00:22:53.564]  Super Mill Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:22:53.844 --> 00:23:00.775]  Visit InfoWarsLife.com today to secure your Super Mill Vitality and other powerful products from InfoWars Life.
[00:23:02.881 --> 00:23:05.582]  Millie Weaver reporting for InfoWars.com.
[00:23:05.723 --> 00:23:21.411]  I'm here with Dr. Group, a longtime associate of InfoWars, and he's going to be talking to us about the growing fungal epidemic here, and we're going to be talking about a product that he helped InfoWars create, the MycoZX.
[00:23:21.491 --> 00:23:27.334]  Now, this was designed by you, and can you tell us more about this and more about this fungal epidemic?
[00:23:27.995 --> 00:23:30.097]  Yeah, Millie, thanks for asking me about that.
[00:23:30.578 --> 00:23:34.062]  It really is a problem that most people are not familiar with.
[00:23:34.202 --> 00:23:42.532]  As a matter of fact, most doctors and hospitals really do not take the time and effort to check people for fungal infections.
[00:23:43.533 --> 00:23:53.476]  Over the last 15 years and working with some of the hardest cases, I've come to the conclusion that many people are suffering from chronic fungus infections.
[00:23:53.997 --> 00:23:59.919]  Now, the definition of a fungus is actually a mold, a fungus, or a yeast.
[00:23:59.999 --> 00:24:05.560]  Most people just think that a mold is separate from a fungus or yeast is separate from a fungus.
[00:24:06.081 --> 00:24:12.463]  But because of the standard American diet, because people are consuming so much sugar,
[00:24:13.510 --> 00:24:19.985]  They're exposed to these organisms and what happens is they get overgrowth of these organisms in the body.
[00:24:20.005 --> 00:24:23.293]  As a matter of fact, I have some research here that I wanted to share with everybody.
[00:24:24.494 --> 00:24:37.643]  According to Jacob Tietelbaum, who's an MD at the Fibromyalgia and Fatigue Centers in Dallas, Texas, yeast overgrowth is linked to an average weight gain of 32.5 pounds.
[00:24:38.563 --> 00:24:44.647]  What's more, at least 15 million American women suffer from candidiasis, a fungal overgrowth in the intestines.
[00:24:44.967 --> 00:24:51.632]  When you combine all of the chemicals and all the toxins in the food supply and in the toxic beverages that people eat and
[00:24:52.032 --> 00:25:04.886]  Even children these days are coming down with fungal infections and we're seeing different fungus organisms that are being sprayed in the air, that are being found in the water, that are being found on cell phones now.
[00:25:05.366 --> 00:25:12.734]  So what I've been trying to let people know is there really is this epidemic and the sad thing about it is when you're dealing with these fungal
[00:25:13.735 --> 00:25:15.056]  Thank you for having me.
[00:25:33.823 --> 00:25:38.645]  That are all attributed to some form of yeast, fungus, or mold.
[00:25:39.306 --> 00:25:44.088]  And it's really sad because you go to the doctor and I hear this story over and over again.
[00:25:44.228 --> 00:25:46.149]  I've been to the doctor for five years.
[00:25:46.209 --> 00:25:47.590]  I've been to multiple doctors.
[00:25:47.670 --> 00:25:49.410]  Nobody can tell me what's wrong with me.
[00:25:49.450 --> 00:25:51.091]  They think that I have allergies.
[00:25:51.611 --> 00:25:56.154]  As a matter of fact, there was a recent study that just came out that shows
[00:25:57.054 --> 00:25:58.556]  Chronic sinusitis.
[00:25:58.596 --> 00:26:03.921]  How many people do you know right now that are having problems with chronic sinus problems?
[00:26:04.161 --> 00:26:05.883]  Runny noses, congestion.
[00:26:06.303 --> 00:26:08.205]  Now they're linking that to a fungus.
[00:26:08.746 --> 00:26:19.216]  So more and more we're able to determine that people are suffering from more and more fungus, yeast, and mold.
[00:26:19.256 --> 00:26:20.297]  And that's the reason why
[00:26:21.118 --> 00:26:33.693]  We've spent years developing a formula to attack that, which is the new formula MycoZX, specifically designed as a yeast and fungus cleansing product.
[00:26:34.198 --> 00:26:35.618]  Wow, that's pretty amazing.
[00:26:35.698 --> 00:26:43.000]  And I'm sure a lot of people are wondering right now, do I have this candida overgrowth or this fungal overgrowth?
[00:26:43.360 --> 00:26:46.401]  And so you did go over some of the symptoms, which is pretty good.
[00:26:46.441 --> 00:26:56.964]  I mean, but could you touch more into that and more into what are the long-term ill effects of having a prolonged case of a candida or fungal overgrowth in your body?
[00:26:57.918 --> 00:27:07.870]  Well the thing is it's slow death really because fungus and microorganisms are not technically designed to kill you right away.
[00:27:08.110 --> 00:27:15.619]  They're designed to incapacitate you and it can take three to six months before you even start developing symptoms.
[00:27:16.480 --> 00:27:23.485]  So it's really one of those hidden organisms that has a detrimental effect on your health over a period of time.
[00:27:24.305 --> 00:27:30.129]  And those are all the precursors to heart disease, precursors to cancer, precursors to diabetes.
[00:27:30.770 --> 00:27:34.672]  So ultimately, you're at risk from these harmful organisms.
[00:27:35.353 --> 00:27:44.859]  And I've been saying for a long time, you know, there's even traced back to biological bioweapon production in the early 1900s.
[00:27:46.480 --> 00:28:10.381]  So when you combine multitudes of all these factors, the mold and the yeast and the fungus in the body, these are debilitating organisms that are going to slowly affect you over a period of time that are precursors to digestive health problems, hormone imbalance problems, heart disease problems, liver problems.
