[00:00:00.069 --> 00:00:00.629]  We've got it.
[00:07:23.478 --> 00:07:28.561]  Number three, we're giving you free shipping on all orders above $50.
[00:07:28.561 --> 00:07:34.666]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[00:07:34.666 --> 00:07:42.471]  Just go to InfoWarsStore.com, select your favorite product or products, click on AutoShip, and choose how often you want us to send you another order.
[00:07:42.471 --> 00:07:48.915]  As you know, I coined the term 360Win, and with the new AutoShip feature at InfoWarsLife.com, this is a sure win.
[00:07:50.617 --> 00:07:53.061]  Win-win-win at InfowarsLife.com.
[00:07:53.061 --> 00:07:55.045]  Free shipping on orders above $50.
[00:07:55.045 --> 00:07:58.912]  And all out-of-stock items are never out of stock when you sign up for AutoShip.
[00:08:14.895 --> 00:08:19.857]  If you are receiving this transmission, you are the resistance.
[00:08:19.857 --> 00:08:35.382]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:35.382 --> 00:08:41.324]  Well, Anthony Bordeaux... Fancy French name.
[00:08:41.324 --> 00:08:42.985]  Almost like that Colbert.
[00:08:44.761 --> 00:08:47.263]  I don't know which names.
[00:08:47.263 --> 00:08:49.445]  I do declare.
[00:08:49.445 --> 00:08:54.388]  He's come out and said he'd like to murder the president and his family.
[00:08:54.388 --> 00:08:55.489]  That's just part of the course.
[00:08:55.489 --> 00:08:57.310]  Officially on CNN.
[00:08:57.310 --> 00:08:58.831]  He's a CNN host.
[00:08:58.831 --> 00:09:00.373]  That's where he stands on that.
[00:09:01.443 --> 00:09:05.206]  And we've got our latest jihad behavior.
[00:09:05.206 --> 00:09:13.111]  London underground blast, what we know, an improvised explosive device detonated on a London underground train during rush hour Friday morning.
[00:09:13.111 --> 00:09:18.855]  23 people were injured, including people burned head to toe, including children fighting for their lives.
[00:09:18.855 --> 00:09:22.377]  A manhunt is underway and police are treating the incident as terrorism.
[00:09:22.377 --> 00:09:23.118]  You mean Islamic.
[00:09:24.249 --> 00:09:25.510]  Kiss of death.
[00:09:25.510 --> 00:09:31.994]  A timer was found on the device, a sign that the intent was to cause greater damage, a security source said.
[00:09:31.994 --> 00:09:42.282]  London Mayor, Saqid Khan, who by the way, as previously said, just get used to Islamic terror, says there will be an enhanced police presence across the city.
[00:09:42.282 --> 00:09:45.724]  Yes, bullying people that even mildly criticize Islam.
[00:09:45.724 --> 00:09:51.028]  Police ask anyone with images or info to upload it to UK Police.
[00:09:51.028 --> 00:09:51.888]  MegaAppeal.co.uk.
[00:09:54.631 --> 00:09:58.212]  And within an hour of this happening, because I woke up at 5 a.m.
[00:09:58.212 --> 00:10:14.077]  this morning and it had happened, I guess over there in the middle of the day in London, there's six hours ahead, Texas time versus Greenwich Mean Time, London time, and they were already saying they're treating it as a terror incident.
[00:10:14.077 --> 00:10:22.299]  And then I saw Trump's tweet a little bit later saying that, you know, heartfelt prayers for all that have been affected.
[00:10:22.299 --> 00:10:23.840]  This is why he has his travel ban.
[00:10:24.977 --> 00:10:27.519]  From these nations that wish to do us harm.
[00:10:27.519 --> 00:10:36.045]  And CNN said, how dare you jump the gun and say it's terror, when it's not even been announced as terror yet.
[00:10:36.045 --> 00:10:45.232]  So, there's the headline from Paul Joseph Watson, leftists more outraged over Trump's tweets than London terror attack.
[00:10:45.232 --> 00:10:46.993]  22 injured, terrorists still on the run.
[00:10:46.993 --> 00:10:48.955]  Yeah, but what about those tweets?
[00:10:50.769 --> 00:10:54.673]  And meanwhile, there's more gifs from the prophet.
[00:10:54.673 --> 00:11:00.519]  Woman burned from head to toe after Parsons Green tube explosion.
[00:11:00.519 --> 00:11:08.767]  Young boy injured in Parsons Green terror attack was left crying out for his brother in aftermath of the explosion.
[00:11:08.767 --> 00:11:11.810]  Well, that's what happens to infidels according to Jihad.
[00:11:12.776 --> 00:11:17.017]  Well, thank the mayor who says refugees welcome!
[00:11:17.017 --> 00:11:25.620]  And all over England and all over Europe proper, they take in the ISIS fighters and give them extra welfare and extra everything.
[00:11:25.620 --> 00:11:26.600]  That's in the news!
[00:11:26.600 --> 00:11:33.562]  And the police chief said that it's enrichment to have, quote, terrorists in your country, close quote.
[00:11:33.562 --> 00:11:36.443]  I'm not making that up.
[00:11:36.443 --> 00:11:39.404]  Parsons Green Explosion, Hunt for Tube, Bucket Bomber.
[00:11:41.181 --> 00:11:51.948]  Oh, just last week the BBC had a report out about how to do your makeup after acid's been dumped on your face, because there's now hundreds of acid attacks per month in London alone!
[00:11:53.007 --> 00:11:54.547]  And it's not just Muslims doing it.
[00:11:54.547 --> 00:11:57.668]  Everyone's getting in on the fun new thing.
[00:11:57.668 --> 00:12:01.349]  Mix up the acid, throw it in a woman's face.
[00:12:01.349 --> 00:12:02.930]  Don't like how your girlfriend treats you?
[00:12:02.930 --> 00:12:04.210]  Don't like what your wife said?
[00:12:04.210 --> 00:12:05.431]  Girl doesn't go along with it?
[00:12:05.431 --> 00:12:12.293]  Just, just, just dump some hydrofluorosilicic acid on a girl's face and that'll teach her.
[00:12:12.293 --> 00:12:15.233]  Another wonderful Islamic import.
[00:12:15.233 --> 00:12:17.154]  The enrichment is so wonderful.
[00:12:18.666 --> 00:12:22.128]  And then meanwhile, we have lots of other enrichment here.
[00:12:22.128 --> 00:12:28.171]  Niceman shouting Allah Akbar attacks a soldier on patrol in Paris.
[00:12:28.171 --> 00:12:29.011]  Oh, and there's another one.
[00:12:29.011 --> 00:12:30.532]  They're just coming in by the minute here.
[00:12:30.532 --> 00:12:36.655]  Hammer attack on two women by man screaming Allah Akbar.
[00:12:36.655 --> 00:12:39.517]  But it has nothing to do with Islam.
[00:12:39.517 --> 00:12:40.878]  Of course it doesn't.
[00:12:40.878 --> 00:12:43.259]  And nothing to do with the appeasement
[00:12:46.258 --> 00:12:52.627]  Oh my goodness, so that's what's unfolding right now.
[00:12:52.627 --> 00:13:01.018]  We're going to be covering it in more detail and Paul Joseph Watson will be joining us from London, England to break it down.
[00:13:01.018 --> 00:13:01.738]  Mike Cernovich.
[00:13:02.930 --> 00:13:07.832]  We'll be on with us as well and hosting the fourth hour.
[00:13:07.832 --> 00:13:14.034]  In other big subjects we're going to be covering, is Trump really going sideways on DACA and what does that signal?
[00:13:14.034 --> 00:13:17.115]  And if it is the case, what do we do?
[00:13:17.115 --> 00:13:21.337]  Versus if he isn't going sideways, then what's really happening?
[00:13:21.337 --> 00:13:23.638]  What are we witnessing?
[00:13:23.638 --> 00:13:29.160]  I know what's going on and I'm going to break it down here in just a moment.
[00:13:30.703 --> 00:13:42.431]  Now, we're also going to get into the big question of if Dwayne The Rock Johnson runs for president and he has reportedly filed, what does that signify?
[00:13:42.431 --> 00:13:45.333]  And is he a patriot or is he a globalist?
[00:13:45.333 --> 00:13:50.957]  I've got some sources, multiple sources, and I'm going to give you my take on what this signifies.
[00:13:50.957 --> 00:13:52.538]  Very, very important information.
[00:13:52.538 --> 00:13:56.601]  So that's coming up at the bottom of the hour.
[00:13:56.601 --> 00:13:58.943]  But getting back to London before I jump into DACA,
[00:14:00.367 --> 00:14:02.859]  We're going to go ahead and play a clip.
[00:14:03.666 --> 00:14:17.435]  From Katie Hopkins, who of course is an outspoken British media personality who's been fired from jobs for daring to state that grass is green, the sky is blue, the ocean's wet, and fish swim in it.
[00:14:17.435 --> 00:14:19.516]  Here's the outspoken British media personality.
[00:14:19.516 --> 00:14:23.519]  I retweeted this at RealAlexJones if you're a radio listener.
[00:14:23.519 --> 00:14:26.100]  You might want to go retweet that if you're a TV viewer.
[00:14:26.100 --> 00:14:31.143]  You might want to retweet it, but obviously for radio listeners, I'm just telling you, you can find it at NewsWars.com.
[00:14:32.304 --> 00:14:36.946]  You can also find it at RealAlexJones on Twitter and Infowars.com.
[00:14:36.946 --> 00:14:38.747]  In fact, there's the headline right there.
[00:14:38.747 --> 00:14:41.008]  I'm going to read that to our radio listeners.
[00:14:41.008 --> 00:14:53.494]  Katie Hopkins, seven times LBC, should have fired the ex-Apprentice contestant, including comments on Brussels, Dear White People, and Alan Kurd's father.
[00:14:54.855 --> 00:15:04.859]  And that just gets into the whole history of her being censored and fired and going through hell for her simple speech in the UK where they now no longer really have free speech.
[00:15:04.859 --> 00:15:07.701]  So the answer is exercise your free speech in mass.
[00:15:07.701 --> 00:15:17.185]  Say no to the bullying state that signed on to the EU program of selling out to Islam as the replacement population of Europe.
[00:15:17.185 --> 00:15:21.267]  It'd be one thing to be brought in a replacement population because Europeans are having on average 1.3 children.
[00:15:22.785 --> 00:15:41.630]  It's another thing to have incentives to bring in radical military-age men, let them carry out terror attacks, and then protect them, and try to bully the domesticated population of Europe, the servile population, the weak-kneed, yellow-bellied population, into converting to Islam.
[00:15:41.630 --> 00:15:48.412]  Not gonna happen if we have anything to do about it, because we're not all yellow-bellies, anti-Christ people.
[00:15:49.616 --> 00:15:57.783]  The forces of Satan are inside the gates, ladies and gentlemen, and submitting to it is worse than death.
[00:15:57.783 --> 00:16:03.528]  Here is Katie Hopkins telling it like it is on the latest Cultural Enrichment in London.
[00:16:05.396 --> 00:16:07.558]  Has the world gone mad?
[00:16:07.558 --> 00:16:19.251]  When you look around at the news headlines of girls' uniforms being banned and a BBC article on how to do your makeup after an acid attack, do you wonder what the hell happened to this country?
[00:16:19.251 --> 00:16:20.392]  Take Brexit.
[00:16:20.392 --> 00:16:24.596]  The average punter thought when they put a cross against leave, out would mean out.
[00:16:25.177 --> 00:16:29.298]  Leave won, but that turned out to be the wrong answer for this lot.
[00:16:29.298 --> 00:16:34.940]  And since then, every last bit of jiggery-pokery has been used to try and get the answer London really wanted.
[00:16:34.940 --> 00:16:41.242]  Gina Miller went to the courts, and the BBC went slightly more left-wing than John McDonnell.
[00:16:41.242 --> 00:16:49.184]  And if the constant campaigning against Leave weren't enough, Keir Starmer, with his commitment to keep Britain in the single market and in
[00:16:51.290 --> 00:16:53.391]  A word in your shell, Kia.
[00:16:53.391 --> 00:17:00.752]  I appreciate your favourite thing is your own reflection, but if I can drag you away from the mirror, let me explain just one thing.
[00:17:00.752 --> 00:17:02.992]  Out is the opposite of in.
[00:17:02.992 --> 00:17:03.893]  Difficult?
[00:17:03.893 --> 00:17:05.713]  Let me make this sexual.
[00:17:05.713 --> 00:17:07.093]  Think of a penis.
[00:17:07.093 --> 00:17:10.234]  When it's in, you can feel it, usually.
[00:17:10.234 --> 00:17:12.254]  When it's out, you can't.
[00:17:12.254 --> 00:17:18.356]  So when we're in Europe, we're in the single market and accepting free movement of people in your private space.
[00:17:18.356 --> 00:17:19.756]  When you're out, you don't.
[00:17:20.416 --> 00:17:22.238]  I'm a girl, vaguely.
[00:17:22.238 --> 00:17:24.279]  I know about this consent lark.
[00:17:24.279 --> 00:17:30.824]  And whatever you think we voted for, Kia, we didn't say yes to more people where we weren't expecting them.
[00:17:30.824 --> 00:17:33.206]  We said no to the penis.
[00:17:33.206 --> 00:17:36.949]  Backing the single market is anti-Brexit and anti-democratic.
[00:17:36.949 --> 00:17:40.972]  And an anti-democratic politician, Kia, is not a good thing.
[00:17:41.693 --> 00:17:44.974]  The left want to silence voices from the right.
[00:17:44.974 --> 00:17:47.636]  They run to the Twitter police or the actual police.
[00:17:47.636 --> 00:17:48.756]  Shut it down!
[00:17:48.756 --> 00:17:50.237]  Demonetise it!
[00:17:50.237 --> 00:17:51.397]  Censor it!
[00:17:51.397 --> 00:17:52.398]  Guess what?
[00:17:52.398 --> 00:17:53.598]  Leave won.
[00:17:53.598 --> 00:17:54.859]  Trump won.
[00:17:54.859 --> 00:17:59.841]  The powerful think these were the wrong answers, but they do not get to play teacher.
[00:17:59.841 --> 00:18:03.242]  They do not get to decide whether we were right or wrong.
[00:18:03.242 --> 00:18:06.123]  My truths are Brexit and Trump.
[00:18:06.123 --> 00:18:07.524]  Our truth is democracy.
[00:18:07.964 --> 00:18:13.934]  When the world feels mad, your job is to remember what you believe and stand strong.
[00:18:15.441 --> 00:18:17.943]  And again, I didn't play that to be vulgar.
[00:18:17.943 --> 00:18:24.048]  It is the perfect analogy scientifically, in documentary form, of you're pregnant or you're not.
[00:18:24.048 --> 00:18:26.110]  You're a man or a woman.
[00:18:26.110 --> 00:18:36.078]  It's like Camille Pagli comes out and says it's child abuse to try to teach three-year-olds to have sexual reassignment surgery, and they call her a trans-a-phobe.
[00:18:36.078 --> 00:18:38.560]  No, I'm a phobe of pedophiles.
[00:18:41.565 --> 00:18:48.453]  And again, it's not mentally ill to say there's men and there's women.
[00:18:48.453 --> 00:18:50.195]  There's dogs and there's cats.
[00:18:50.195 --> 00:18:52.537]  There's the sun, there's the moon.
[00:18:52.537 --> 00:18:54.099]  There's up and there's down.
[00:18:54.099 --> 00:18:59.365]  And it's mass mental illness to even get us to accept that these terror attacks aren't Islamic.
[00:19:02.972 --> 00:19:14.076]  It's crazy for us to sit there and accept all these speech police and everybody else trying to get us to turn reality upside down so that we'll live in this tyranny.
[00:19:14.076 --> 00:19:18.018]  I personally am done playing games with these people and I know you are too.
[00:19:18.018 --> 00:19:26.341]  And all the frantic squawking and chirping and pecking and nudging and pushing and bullying that you see going into overdrive
[00:19:27.947 --> 00:19:36.309]  Is a sign of true cultural desperation by the satanic, pedophile, control freak, cuck elite.
[00:19:36.309 --> 00:19:38.990]  They're not elite in the sense of being good people.
[00:19:38.990 --> 00:19:43.571]  They're elite in the sense of being ne'er-do-well, control freak filth.
[00:19:43.571 --> 00:19:47.712]  When we come back, is Trump betraying us on DACA?
[00:19:48.740 --> 00:19:52.141]  And if he is, what does that signify?
[00:19:52.141 --> 00:19:55.082]  Well, it means we've got to get The Rock suited up and ready.
[00:19:55.082 --> 00:19:58.443]  And we've got to take over even more House seats in the midterms.
[00:19:58.443 --> 00:20:05.245]  You want to save money in a place that gives you growth, control, and certainty without stock market risk or tax risk?
[00:20:05.245 --> 00:20:07.986]  And you want guarantees and you want it all tax-free?
[00:20:07.986 --> 00:20:09.207]  That's a tall order.
[00:20:09.207 --> 00:20:13.688]  But you can get all of that with properly designed participating whole life insurance.
[00:20:13.928 --> 00:20:16.790]  Most people think life insurance pays after you're dead.
[00:20:16.790 --> 00:20:17.611]  That's true.
[00:20:17.611 --> 00:20:22.135]  But you can have tax-free access to use your life insurance while you're alive.
[00:20:22.135 --> 00:20:24.397]  Get the free book to find out how.
[00:20:24.397 --> 00:20:28.100]  Call 702-660-7000.
[00:20:28.100 --> 00:20:28.981]  It's a no-brainer.
[00:20:28.981 --> 00:20:31.343]  A Big Berkey water filter is the one you need, period.
[00:20:31.343 --> 00:20:39.409]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA and other endocrine disruptors, pesticides, bacteria, viruses and much more, right?
[00:20:39.409 --> 00:20:41.211]  And does it all at only two cents per gallon.
[00:20:41.271 --> 00:20:43.053]  As most of you already know, I am a voracious consumer of news.
[00:21:03.507 --> 00:21:03.647]  I think?
[00:21:24.684 --> 00:21:36.029]  But to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[00:21:36.029 --> 00:21:38.390]  InfoWars isn't just fighting the globalists.
[00:21:38.390 --> 00:21:39.871]  We're getting results.
[00:21:39.871 --> 00:21:46.154]  And we're expanding in the face of the complete media assault and winning because of your support.
[00:21:46.154 --> 00:21:47.974]  Caveman is back in stock.
[00:21:47.974 --> 00:21:49.395]  People absolutely love it.
[00:21:49.395 --> 00:21:51.476]  So please, secure your Caveman today.
[00:21:51.676 --> 00:21:54.359]  At Infowarslife.com or by calling toll-free, 888-253-3139.
[00:21:57.162 --> 00:22:02.284]  The answer to being in control of your own health care is freedom from insurance.
[00:22:02.284 --> 00:22:07.987]  Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[00:22:07.987 --> 00:22:13.190]  Individual share amounts begin at $107 a month and $347 for families.
[00:22:13.190 --> 00:22:15.131]  Choose from three health sharing programs.
[00:22:15.131 --> 00:22:17.532]  Holistic treatments may be eligible for sharing.
[00:22:17.532 --> 00:22:18.452]  See guidelines.
[00:22:18.452 --> 00:22:21.754]  Discount programs available for dental, vision, and pharmacy.
[00:22:21.754 --> 00:22:23.695]  Go to LibertyOnCall.org.
[00:22:23.695 --> 00:22:25.255]  That's LibertyOnCall.org.
[00:22:26.897 --> 00:22:28.798]  Fully cooked, ready-to-eat bacon.
[00:22:28.798 --> 00:22:32.019]  I'm talking thick, meaty, center-cut, presidential bacon.
[00:22:32.019 --> 00:22:33.619]  Savory and delicious.
[00:22:33.619 --> 00:22:36.460]  I buy some, I use some, I store some.
[00:22:36.460 --> 00:22:37.120]  Awesome.
[00:22:37.120 --> 00:22:40.201]  No refrigeration needed with a 10-year shelf life.
[00:22:40.201 --> 00:22:41.761]  NASA PAC Technology.
[00:22:41.761 --> 00:22:42.382]  Bacon.
[00:22:42.382 --> 00:22:46.563]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[00:22:46.563 --> 00:22:47.983]  Or warm and served.
[00:22:47.983 --> 00:22:50.024]  Life-saving, ready-to-eat bacon.
[00:22:50.024 --> 00:22:51.965]  10-year shelf life bacon.
[00:22:51.965 --> 00:22:54.765]  Ships free at FullyCookedBacon.com.
[00:22:54.765 --> 00:22:55.986]  FullyCookedBacon.com.
[00:22:56.966 --> 00:22:58.227]  Maybe not today.
[00:22:58.227 --> 00:22:59.508]  Maybe not tomorrow.
[00:22:59.508 --> 00:23:03.251]  But soon, you'll need a plan and place to survive.
[00:23:03.251 --> 00:23:04.332]  Forget bunkers.
[00:23:04.332 --> 00:23:06.154]  You're not a live underground gopher.
[00:23:06.154 --> 00:23:07.875]  You need Survivalist Camps.
[00:23:07.875 --> 00:23:15.662]  The ultimate, fully functional, off-the-grid, mobile survival bug-out house that's well-equipped and custom-built to outlast any other RV or trailer.
[00:23:15.662 --> 00:23:16.682]  Bold statement?
[00:23:16.682 --> 00:23:17.683]  You bet.
[00:23:17.683 --> 00:23:20.165]  See them now at survivalistcamps.com.
[00:23:20.165 --> 00:23:22.367]  That's survivalistcamps.com.
[00:23:22.367 --> 00:23:25.530]  Trust your family's survival to survivalistcamps.com.
[00:23:26.698 --> 00:23:32.861]  KD Armor has been on a mission to manufacture the most comfortable body armor on the market, and we've succeeded.
[00:23:32.861 --> 00:23:39.523]  With the release of our CQB technology, we now offer the most comfortable concealable rifle threat body armor available.
[00:23:39.523 --> 00:23:43.145]  Things may look good now, but what if you need added protection?
[00:23:43.145 --> 00:23:49.568]  Get your very own concealable rifle threat armor and active shooter kits for $129.90 delivered.
[00:23:49.568 --> 00:23:52.989]  Check out the promotion sales tab at KDArmor.com.
[00:23:52.989 --> 00:23:54.910]  KDArmor.com.
[00:24:01.941 --> 00:24:11.788]  The terrorist attack this morning was an attempt by evil and cowardly individuals.
[00:24:27.339 --> 00:24:32.682]  To kill, to injure, and to disrupt our way of life.
[00:24:32.682 --> 00:24:43.288]  So now I want to pay tribute to the commuters on the Tube, to the Transport for London staff, and to the others who acted swiftly this morning.
[00:24:43.288 --> 00:24:46.229]  And thankfully, there aren't any serious injuries.
[00:24:46.229 --> 00:24:48.991]  Thankfully, there aren't any life-threatening injuries.
[00:24:48.991 --> 00:24:53.993]  But there are, I'm afraid, 18 people who have been taken to a number of hospitals across London.
[00:24:55.194 --> 00:25:06.121]  I want to pay tribute to the police and security services who, as we speak, are following up various lines of inquiry to ensure those responsible for this evil and cowardly attack are caught.
