[00:00:00.433 --> 00:00:07.558]  We've got it.
[00:04:16.596 --> 00:04:19.377]  Shown ways to hack your appliances and your smartphone.
[00:04:19.377 --> 00:04:20.198]  Oh, yeah!
[00:04:20.198 --> 00:04:23.179]  Told you about that 15 years ago, 16 years ago.
[00:04:23.179 --> 00:04:24.760]  Because they were putting them in nationwide.
[00:04:24.760 --> 00:04:29.062]  The fluorescent light bulbs can access your computers and take control.
[00:04:29.062 --> 00:04:31.044]  But, oh, again, that's because I'm informed, though.
[00:04:31.044 --> 00:04:35.106]  They can just go, ah-ha-ha, I've gone very loud, ah-ha-ha-ha-ha-ha-ha-ha!
[00:04:36.107 --> 00:04:45.920]  We're total surveillance, total 1984 on steroids, but it's okay because Colbert's got the cute little, you know, short hair and the glasses and looks real trendy and he laughs at you.
[00:04:45.920 --> 00:04:47.101]  It's over!
[00:04:47.101 --> 00:04:48.183]  Ha ha ha ha!
[00:04:48.183 --> 00:04:49.625]  Donald Trump will never be president!
[00:04:49.625 --> 00:04:50.185]  He said that too!
[00:04:52.213 --> 00:04:55.134]  Ashley Beckford here for InfoWars.com.
[00:04:55.134 --> 00:04:58.535]  I have an article from The Telegraph linked on DrudgeReport.com.
[00:04:58.535 --> 00:05:04.996]  This creepy facial recognition app lets users find strangers on Facebook by simply taking their picture.
[00:05:04.996 --> 00:05:09.157]  This facial recognition app was created by British entrepreneur Jack Kenyon.
[00:05:09.157 --> 00:05:10.018]  And guess what?
[00:05:10.018 --> 00:05:15.839]  People can identify others by matching a photo of them with their Facebook profile.
[00:05:15.839 --> 00:05:19.760]  It scans more than a billion images per second.
[00:05:20.020 --> 00:05:26.923]  You can find a person on the street, run their image through the app, and find out exactly who that person is.
[00:05:26.923 --> 00:05:36.848]  This will launch on iOS March 21st, but it's already been tested on more than 10,000 images to date with a 70% accuracy.
[00:05:36.848 --> 00:05:39.909]  Is this the end of autonomous societies?
[00:05:39.909 --> 00:05:47.373]  If you're concerned about spy news, you need to tune in to the Alex Jones Show at InfoWars.com slash show.
[00:05:52.088 --> 00:05:53.668]  This is Alex Jones.
[00:05:53.668 --> 00:05:59.550]  I want to tell you about a way to save a lot of money on one of the best new off-the-grid products of 2017.
[00:05:59.550 --> 00:06:02.110]  And seriously, I really think everyone should have one of these.
[00:06:02.110 --> 00:06:07.912]  I'm talking about the PPX solar generator system from our friends at Solutions from Science, one of our oldest sponsors.
[00:06:07.912 --> 00:06:13.613]  The PPX is so small you can put it in your pocket, but so powerful you can run some 110 appliances at your house.
[00:06:14.053 --> 00:06:17.014]  Like a small refrigerator, so you can keep food from spoiling.
[00:06:17.014 --> 00:06:22.576]  Plus, you can take it with you to jumpstart cars, trucks, buses, 18-wheelers, heavy equipment, even airplanes.
[00:06:22.576 --> 00:06:29.598]  The system provides an endless supply of off-the-grid electricity, allowing you to create your own private power grid, literally anywhere in the world.
[00:06:29.598 --> 00:06:34.160]  Perfect for cabins, remote locations, anytime you need to get off the grid for a while.
[00:06:34.420 --> 00:06:37.722]  Go to privatepowergrid.com to watch this thing in action.
[00:06:37.722 --> 00:06:39.804]  That's privatepowergrid.com.
[00:06:39.804 --> 00:06:45.548]  Even better, use coupon code PRIVATE at checkout and get a second PPX energy unit for free.
[00:06:45.548 --> 00:06:47.970]  Check it out at privatepowergrid.com.
[00:06:47.970 --> 00:06:49.671]  That's privatepowergrid.com.
[00:06:51.644 --> 00:06:53.945]  Electrify your day with Secret 12.
[00:06:53.945 --> 00:06:55.525]  It's like lightning in a bottle.
[00:06:55.525 --> 00:06:59.406]  We all have days in which we just can't seem to perform at the level we'd like to.
[00:06:59.406 --> 00:07:07.349]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[00:07:07.349 --> 00:07:12.330]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:07:12.330 --> 00:07:17.772]  The reality is, it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:07:18.132 --> 00:07:25.922]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:07:25.922 --> 00:07:30.648]  It pairs two forms of vitamin B12 into one explosive formula.
[00:07:30.648 --> 00:07:36.376]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes.
[00:07:36.496 --> 00:07:39.661]  But it also assists with many other functions of the body.
[00:07:39.661 --> 00:07:43.207]  Electrify your mind and body and take your health to the next level.
[00:07:43.207 --> 00:07:47.113]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:07:47.113 --> 00:07:48.736]  That's InfoWarsLife.com.
[00:08:09.139 --> 00:08:15.640]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:08:15.640 --> 00:08:27.342]  It's Alex Jones.
[00:08:27.342 --> 00:08:35.104]  If we don't all stand up for free speech, and if we don't all stand up for our basic Bill of Rights and Constitution, we're going to lose it.
[00:08:35.104 --> 00:08:37.004]  Everything you see being done in Europe
[00:08:38.163 --> 00:08:41.184]  is then deployed here in the United States.
[00:08:41.184 --> 00:08:52.909]  We're seeing the very same censorship tools deployed in the last five years in Germany, and in Austria, and in France, and in the Netherlands, and in Sweden, and in Denmark.
[00:08:52.909 --> 00:09:01.653]  All the countries are adopting the very same systems of stealth censorship, which then moves into open censorship, and then it moves into this.
[00:09:03.271 --> 00:09:09.494]  Remember just a year ago we tell you Twitter and Facebook and Google are getting ready to censor because they were making those announcements in policy reports.
[00:09:11.221 --> 00:09:18.023]  And the media would make jokes and say, Alex Jones is crazy, there's no plan to censor anybody, that doesn't exist, we don't do that in America.
[00:09:18.023 --> 00:09:24.805]  And now they're announcing everywhere, oh, we're getting our censorship tools in line with Communist China, so they'll let us come back into China.
[00:09:24.805 --> 00:09:32.828]  We have to prove ourselves in Europe and the US first, censoring people, and Zuckerberg and the rest of them have begun to prove themselves.
[00:09:32.828 --> 00:09:34.868]  Here's AP today.
[00:09:34.868 --> 00:09:39.210]  German official wants 53 million dollar fines.
[00:09:40.796 --> 00:09:42.697]  This is Associated Press.
[00:09:42.697 --> 00:09:48.798]  German official wants 53 million dollar fines for social media hate posts.
[00:09:48.798 --> 00:09:49.179]  That's right.
[00:09:49.179 --> 00:09:57.061]  That means any nationalism, mentioning that an immigrant or an illegal committed a crime, milquetoast stuff.
[00:09:57.061 --> 00:10:00.622]  It's already 500 euro fines in Germany.
[00:10:00.622 --> 00:10:04.403]  They already hired the former Stasi to actually run it for Facebook.
[00:10:04.403 --> 00:10:06.004]  They then report you and the police come.
[00:10:06.857 --> 00:10:19.262]  They actually throw people out of their Section 8 housing in Germany and in Italy and now over their own hotels and their own paid-for homes and put the invaders in, the military-age men.
[00:10:19.262 --> 00:10:21.703]  We have footage, we have mainstream news.
[00:10:21.703 --> 00:10:26.746]  But if you criticize it, you can show it on the Italian news or German news and say, how wonderful!
[00:10:26.746 --> 00:10:31.788]  These old people were thrown out on the street and made way for the poor migrants.
[00:10:31.788 --> 00:10:33.248]  Look, they're all military-age men.
[00:10:33.248 --> 00:10:34.449]  Look, there's no women.
[00:10:34.449 --> 00:10:34.689]  Look!
[00:10:35.967 --> 00:10:37.068]  What's going on?
[00:10:37.068 --> 00:10:40.830]  ISIS says we're going to invade you with giant immigrant flows as a weapon.
[00:10:40.830 --> 00:10:45.292]  Ergun of Turkey says we're going to use open borders as a weapon.
[00:10:45.292 --> 00:10:51.076]  Let us politically rally in your countries, let us take your countries over, or we'll flood you with even more!
[00:10:51.076 --> 00:10:55.058]  That's right, get into our Islamic terror or we'll flood you with even more!
[00:10:55.058 --> 00:10:57.039]  Oh, here, let us capitulate.
[00:10:57.039 --> 00:10:57.960]  Let us do whatever you want.
[00:11:00.419 --> 00:11:07.464]  And now, German official wants 53 million fines for social media hate posts.
[00:11:07.464 --> 00:11:08.824]  That's right.
[00:11:08.824 --> 00:11:19.391]  German official wants 53 million fines for social media hate posts every time they say, oh but they go on to say, and fake news.
[00:11:19.391 --> 00:11:24.915]  Which is defined as anything criticizing the dying dinosaur media or the corrupt governments that are being thrown out.
[00:11:25.839 --> 00:11:34.602]  And the EU of course says, if you try to leave the EU, they've told a bunch of countries, our new EU army will invade you.
[00:11:34.602 --> 00:11:37.603]  That's not authoritarian.
[00:11:37.603 --> 00:11:41.184]  Germany plans to find social media sites over hate speech and fake news.
[00:11:41.184 --> 00:11:43.444]  We're going to be getting into that.
[00:11:43.444 --> 00:11:44.705]  Isn't that just precious?
[00:11:45.967 --> 00:12:08.167]  Meanwhile, you have the real hate being spewed by so-called entertainment shows like SNL and Homeland, NBC and CBS respectively, where they have the person playing the president, Alec Baldwin, a top-tier actor, posing as the president, stealing his identity, and then saying, Alex Jones told me black people aren't human.
[00:12:09.246 --> 00:12:11.247]  No context, no reality, no nothing.
[00:12:11.247 --> 00:12:15.868]  Just pure cut-to-the-black people looking angry, going, oh, I get it, you're racist.
[00:12:15.868 --> 00:12:18.188]  People say, oh, that's just entertainment.
[00:12:18.188 --> 00:12:23.790]  Just like when Colbert attacked me two weeks ago.
[00:12:23.790 --> 00:12:25.710]  You work for Alex Jones, don't you?
[00:12:25.710 --> 00:12:26.470]  Yes.
[00:12:26.470 --> 00:12:32.232]  Well, the two of you are renting this house together, but his name, your roommate's name, is on the lease.
[00:12:32.232 --> 00:12:33.972]  I say you get out right now or I'm throwing him out.
[00:12:33.972 --> 00:12:35.393]  I'm going to start eviction.
[00:12:35.393 --> 00:12:36.873]  Hey, listen, you know, blah, blah, blah.
[00:12:38.697 --> 00:12:39.277]  And these are what?
[00:12:39.277 --> 00:12:41.578]  These folks are what I'd call classical liberals.
[00:12:41.578 --> 00:12:44.638]  Nice folks, not right-wing in any respect.
[00:12:44.638 --> 00:12:47.719]  And you and your little puppy, your little dachshund, get out of here.
[00:12:47.719 --> 00:12:50.339]  He moved in with his girlfriend.
[00:12:50.339 --> 00:12:51.800]  Oh, but it's just entertainment!
[00:12:51.800 --> 00:12:55.881]  I saw He Hates Gay People on Colbert and I'm gay!
[00:12:55.881 --> 00:12:58.241]  Get out of here!
[00:12:58.241 --> 00:13:01.062]  I'm a lesbian!
[00:13:01.062 --> 00:13:02.282]  You work for Alex Jones?
[00:13:02.282 --> 00:13:03.222]  Get out of here!
[00:13:03.222 --> 00:13:06.483]  Because Colbert took a clip of me saying,
[00:13:08.390 --> 00:13:25.418]  They say, I'm anti-gay, I'm not anti-gay, but regardless, you're thrown out of your house, these are fascist folks, and then they sit there and they lie with their fake news, and then they have all their actors posing as reporters like Colbert, or posing as the president like Baldwin, and then
[00:13:26.491 --> 00:13:36.536]  I say, you know, I'd like to have for charity a million dollars, whoever loses, to the charity of their choice, to Bare Knuckles Box, because Baldwin's known for beating up little guys and camera people, and they'll act them tough and stuff.
[00:13:36.536 --> 00:13:37.516]  I mean, what?
[00:13:37.516 --> 00:13:39.477]  Just give me a break, man.
[00:13:39.477 --> 00:13:44.299]  But otherwise, he's older than me, so I would take on him and O'Reilly, because O'Reilly's also slandered and defamed.
[00:13:44.299 --> 00:13:45.200]  I'll take both.
[00:13:45.200 --> 00:13:46.140]  I'm serious.
[00:13:46.140 --> 00:13:50.982]  I'll take both of you on in the ring, and I will beat both your asses into a pulp.
[00:13:50.982 --> 00:13:51.263]  Guaranteed.
[00:13:51.263 --> 00:13:51.923]  Guaranteed.
[00:13:51.923 --> 00:13:52.303]  Guaranteed.
[00:13:54.542 --> 00:13:55.942]  I want to do it.
[00:13:55.942 --> 00:14:02.904]  And after I kick both your asses in the ring, it's gonna show all these pansies and all these wimps that run their mouths how the real world works, okay?
[00:14:02.904 --> 00:14:07.065]  Just like politically, we are mopping the floor with you.
[00:14:07.065 --> 00:14:10.025]  My only problem would be breaking my hands on you.
[00:14:10.025 --> 00:14:15.767]  And so, did they tell you why I'm angry at them?
[00:14:15.767 --> 00:14:17.367]  No.
[00:14:17.367 --> 00:14:22.228]  Bill O'Reilly said, tonight we'll look at sexual predators online, and then cut to a clip of me yelling and screaming,
[00:14:23.669 --> 00:14:28.892]  Strangely enough about corrupt policing.
[00:14:28.892 --> 00:14:32.774]  That's the greatest form of defamation you can engage in.
[00:14:32.774 --> 00:14:34.394]  No one's ever said I'm a sexual predator.
[00:14:34.394 --> 00:14:35.595]  I have no criminal record.
[00:14:35.595 --> 00:14:36.556]  It just goes on and on.
[00:14:36.556 --> 00:14:38.517]  But he just says it, so it's okay, see?
[00:14:38.517 --> 00:14:43.239]  It becomes reality for the delusionoids, the delusionals that just believe mainstream television.
[00:14:44.932 --> 00:14:47.053]  And what does Alec Baldwin do?
[00:14:47.053 --> 00:14:58.319]  He says, Alex Jones of Infowars, very credible, a talk show host, told me that black people aren't humans.
[00:14:58.319 --> 00:15:06.683]  This is the baseness, and then they've got the nerve to start blocking us on Facebook, Google, not letting us advertise on Google, saying we're fake news.
[00:15:06.683 --> 00:15:10.165]  We're the opposite, and everybody knows that.
[00:15:10.165 --> 00:15:11.846]  That's why our audience is exploding.
[00:15:13.069 --> 00:15:14.570]  And that's why there's this dwindling.
[00:15:14.570 --> 00:15:17.552]  You know, Michael Savage had four books ago.
[00:15:17.552 --> 00:15:22.857]  He's a multiple New York Times number one best-selling author over 40 years.
[00:15:22.857 --> 00:15:24.938]  He's got like six or seven number ones.
[00:15:24.938 --> 00:15:26.980]  He's been on the chart like 50 times.
[00:15:26.980 --> 00:15:32.064]  Oh yeah, he's written like almost 50 books that I know of just on herbs and got an actual medical degree in it.
[00:15:32.064 --> 00:15:33.445]  But the point is he's coming on next hour.
[00:15:34.855 --> 00:15:38.656]  Michael Savage's new book, Trump's War, His Battle for America.
[00:15:38.656 --> 00:15:42.818]  His book exposing China as the main threat three years ago was sold nowhere.
[00:15:42.818 --> 00:15:44.278]  No one would carry it in stores.
[00:15:44.278 --> 00:15:50.941]  The publisher got threatened and they just told him, sorry, we'll let you have your advance, but no one's going to buy your book.
[00:15:50.941 --> 00:15:52.621]  We're not going to even ship it.
[00:15:52.621 --> 00:15:53.962]  We couldn't even get them to ship it to us.
[00:15:53.962 --> 00:15:55.222]  We'd already bought thousands.
[00:15:55.222 --> 00:15:58.743]  They wouldn't even ship them to us.
[00:15:58.743 --> 00:15:59.544]  I'm not kidding.
[00:15:59.544 --> 00:16:03.045]  They wouldn't deliver the book because the communist Chinese said, you don't do it.
[00:16:04.804 --> 00:16:07.345]  Where it's back there like, oh, the Chinese are involved in trolling America.
[00:16:07.345 --> 00:16:08.025]  I mean, come on.
[00:16:08.025 --> 00:16:08.706]  Now they're in the news.
[00:16:08.706 --> 00:16:11.367]  Chinese buying up all six production studios.
[00:16:11.367 --> 00:16:13.948]  Chinese communists dictating what Washington does.
[00:16:13.948 --> 00:16:16.929]  Communist Chinese, 10,000 plus front companies.
[00:16:16.929 --> 00:16:19.231]  Communist Chinese telling Hollywood what scripts they can have.
[00:16:19.231 --> 00:16:24.253]  Communist Chinese producing a whole bunch of movies where Donald Trump's a terrorist, taken out by U.S.
[00:16:24.253 --> 00:16:26.594]  Special Forces, one of them directed by Michael Bay.
[00:16:28.237 --> 00:16:32.620]  Communist Chinese helping Facebook, Google, and Twitter censor fake news.
[00:16:32.620 --> 00:16:34.501]  Thank God, Communist Chinese!
[00:16:34.501 --> 00:16:37.103]  That is so big!
[00:16:37.103 --> 00:16:39.584]  But we're just conditioned to it, to be walked on by everybody.
[00:16:39.584 --> 00:16:41.926]  Hey, I just landed from China or Mexico.
[00:16:41.926 --> 00:16:47.389]  I'm gonna have my baby for free, and it's gonna be a citizen, and you're gonna pay me $30,000 a year for my baby.
[00:16:47.389 --> 00:16:47.810]  Racist!
[00:16:48.763 --> 00:16:49.563]  Oh yes!
[00:16:49.563 --> 00:16:53.425]  Oh, we're the Communist Chinese, the biggest mass murderers in the world, oppressing our own people.
[00:16:53.425 --> 00:16:57.127]  We have the moral high ground with our suicide nets and mobile execution vans.
[00:16:57.127 --> 00:17:02.230]  We're ordering you to do what we say and censor your nationalist news!
[00:17:02.230 --> 00:17:14.075]  Davos, the Chinese president, they don't tell you he's a dictator, met and assured world leaders that globalism will survive and that they will force America and Trump to accept the global order.
[00:17:14.075 --> 00:17:16.977]  Every American should say, wow, the Communist Chinese
[00:17:18.078 --> 00:17:29.487]  Meeting with world corporate leaders about how they're gonna run our lives and tell us what to do.
[00:17:29.487 --> 00:17:35.832]  I was told five years ago by one of the biggest reality TV show production companies, they were trying to get me to take over this big show.
[00:17:35.832 --> 00:17:39.375]  I mean, we had Jesse James in here last week.
[00:17:39.375 --> 00:17:40.896]  You talk about how he gets like two offers a week.
[00:17:40.896 --> 00:17:42.418]  I get like two a month, not anymore.
[00:17:43.584 --> 00:17:45.105]  For stupid reality shows.
[00:17:45.105 --> 00:17:53.609]  But when they're half decent, like a shooting show or something that's Americana, then the word comes out, uh, actually there's investors in the networks now and they just say you're persona non grata.
[00:17:53.609 --> 00:17:54.449]  I go, that's fine.
[00:17:54.449 --> 00:17:55.990]  Why, why do you keep wanting to have these meetings with me?
[00:17:55.990 --> 00:17:56.950]  I don't want to do it.
[00:17:56.950 --> 00:18:00.152]  Like, oh, well, I know it's just the Chinese government's so invested now.
[00:18:00.152 --> 00:18:00.772]  And I'm like, really?
[00:18:00.772 --> 00:18:01.373]  The Chinese?
[00:18:01.373 --> 00:18:01.993]  Yeah.
[00:18:01.993 --> 00:18:05.815]  And then they couldn't put out Red Dawn part two because the Chinese said no.
[00:18:05.815 --> 00:18:07.696]  Remember all that?
[00:18:07.696 --> 00:18:10.317]  So that's how I learned about this was actually being out in Hollywood.
[00:18:10.317 --> 00:18:12.518]  They're like, listen, the Chinese run things now.
[00:18:12.518 --> 00:18:12.678]  Okay.
[00:18:15.578 --> 00:18:18.639]  So that's what it is to be, I guess, a globalist minion.
[00:18:18.639 --> 00:18:21.260]  Let's skip the break.
[00:18:21.260 --> 00:18:22.100]  Is to live under this.
[00:18:22.100 --> 00:18:25.061]  So that's all coming up today.
[00:18:25.061 --> 00:18:26.361]  We've got the economic news.
[00:18:26.361 --> 00:18:29.742]  We've got Democrats announce a bill to revoke Trump's extreme vetting order.
[00:18:29.742 --> 00:18:35.144]  Just seven countries that basically don't even have governments that are collapsed like Somalia, Sudan, and Libya.
[00:18:35.144 --> 00:18:41.205]  Oh, here, let's just let people fly in unvetted with passports they can get off the, you know, a Cracker Jack box.
[00:18:41.205 --> 00:18:42.406]  Or the back of a cereal box.
[00:18:42.406 --> 00:18:43.486]  I mean, totally fake!
[00:18:44.909 --> 00:18:48.772]  The government's announced they're at war with us, that they hate America.
[00:18:48.772 --> 00:18:52.875]  But we're going to accept their paperwork because this snake woman, I mean, just look at her!
[00:18:52.875 --> 00:19:01.841]  These mummies that run our lives, like Frankenstein with a wig on.
[00:19:01.841 --> 00:19:03.282]  Talk about a blockhead.
[00:19:03.282 --> 00:19:05.083]  But you know, she rules you, and you know what?
[00:19:05.083 --> 00:19:09.486]  She's got a will to rule you and your family and sees you as prey.
[00:19:09.486 --> 00:19:10.247]  And so you know what?
[00:19:10.247 --> 00:19:12.088]  I guess you are.
[00:19:12.088 --> 00:19:13.449]  Because we're putting up with this witch.
[00:19:19.349 --> 00:19:32.956]  I'm going to go to a Paul Joseph Watson report that's very important and informative in a moment, and then I'm going to come back and get into Kober, Mox Conway by replacing shows cameras with microphones, with microwaves.
[00:19:32.956 --> 00:19:33.856]  See, I had a Freudian slip.
[00:19:33.856 --> 00:19:35.457]  I just can't lie.
[00:19:35.457 --> 00:19:37.558]  So there are headlines of deception in the Hill.
[00:19:39.212 --> 00:19:42.115]  And so I, my brain converted it to the truth.
[00:19:42.115 --> 00:19:48.380]  Colbert mocks Conway by replacing show's cameras with microwaves, joking that she said appliances can spy on you.
[00:19:48.380 --> 00:19:48.681]  Really?
[00:19:48.681 --> 00:19:51.363]  We have that from the CIA director?
[00:19:51.363 --> 00:19:56.448]  In Wired Magazine, we'll spy on you through your dishwasher, and it's in all the Vault 7 news, and everywhere.
[00:19:56.448 --> 00:20:00.992]  But it's okay, because Colbert... He's snotty.
[00:20:00.992 --> 00:20:01.953]  He makes fun.
[00:20:05.063 --> 00:20:11.225]  You know, folks talking about death panels in the Obamacare, which were there, or how it ripped people off.
[00:20:11.225 --> 00:20:15.726]  Because, you know, like Ruber said, thank God you're such dumb effers.
[00:20:15.726 --> 00:20:18.607]  So, that's all coming up as well.
[00:20:18.607 --> 00:20:25.769]  Ken Langland, Trump could turn out to be one of the best presidents if we all just get behind him.
[00:20:25.769 --> 00:20:27.049]  That is absolutely right.
[00:20:27.049 --> 00:20:28.650]  He talks about we have a limited window, though.
[00:20:29.878 --> 00:20:33.383]  I have some criticisms of the president and this Paul Ryan bill.
[00:20:33.383 --> 00:20:34.624]  I'm going to do that at the bottom of the hour.
[00:20:34.624 --> 00:20:37.168]  I mean, I've just, I've analyzed the bill.
[00:20:37.168 --> 00:20:39.370]  It's better than Obamacare.
[00:20:39.370 --> 00:20:45.559]  And quite frankly, the country is so shot and healthcare is so shot that it'll all collapse if they don't do this.
[00:20:48.453 --> 00:20:53.439]  If you look at the Republican establishment worldview of keeping things going the same way, it's still untenable.
[00:20:53.439 --> 00:21:04.833]  It's going to collapse just down the road even if you rob the middle class and double charge people that are healthy and charge old people more that are healthy and then give a bunch of young people
[00:21:06.138 --> 00:21:08.479]  Who are young and need to learn to work?
[00:21:08.479 --> 00:21:11.599]  People didn't get free health care 20 years ago, 50 years ago.
[00:21:11.599 --> 00:21:20.961]  All these so-called charity hospitals that you see everywhere that are run for profit now but are quote charities by the Catholic Church and all the rest of it.
[00:21:20.961 --> 00:21:26.022]  Ladies and gentlemen, doctors are supposed to work a third of the time for charity.
[00:21:26.022 --> 00:21:29.583]  The hospitalers started modern medical systems.
[00:21:29.583 --> 00:21:31.304]  That was a Catholic order.
[00:21:31.304 --> 00:21:32.484]  Hospitalers.
[00:21:32.484 --> 00:21:33.264]  They started it all.
[00:21:36.138 --> 00:21:40.622]  We had the best healthcare in the world 50 years ago, and the lowest cost as well.
[00:21:40.622 --> 00:21:44.525]  Royalty from England and the Netherlands all came to Houston to have their heart surgeries done.
[00:21:44.525 --> 00:21:45.626]  They went to D.C.
[00:21:45.626 --> 00:21:47.588]  and New York for cancer treatment.
[00:21:47.588 --> 00:21:49.049]  Now, it was just a joke.
[00:21:49.049 --> 00:21:55.234]  We're falling apart because we're ripped off by big corporations and the big banks that wrote Obamacare.
[00:21:55.234 --> 00:21:58.257]  The Republicans wrote 80% of Obamacare.
[00:21:59.980 --> 00:22:12.168]  The horrible blank checks to loot things and you know, super scams and the rest was added on by Obama to totally bankrupt and even quicker and go to socialism right away, which is even worse, obviously.
[00:22:12.168 --> 00:22:16.591]  So this is a looting program that is better than Obamacare.
[00:22:16.591 --> 00:22:19.453]  And I told you Trump is very liberal in a lot of ways, folks.
[00:22:19.453 --> 00:22:20.994]  But see, he's cutting taxes.
[00:22:20.994 --> 00:22:22.955]  He's getting factories in.
[00:22:22.955 --> 00:22:26.898]  It's very liberal to put $25 billion of the college endowment money.
[00:22:26.898 --> 00:22:29.260]  That's close to 25% of what he's got budgeted the next
[00:22:30.060 --> 00:22:31.962]  Four years to the black colleges.
[00:22:31.962 --> 00:22:34.263]  I mean, that's true affirmative action, but directly to it.
[00:22:34.263 --> 00:22:36.045]  And it's not to prove points.
[00:22:36.045 --> 00:22:39.007]  It's an attempt to sure up a collapsing civilization.
