[00:00:18.680 --> 00:00:19.481]  Good evening, everyone.
[00:10:16.722 --> 00:10:25.144]  As far as BuzzFeed, which is a failing pile of garbage, writing it, I think they're going to suffer the consequences.
[00:10:25.184 --> 00:10:25.844]  They already are.
[00:10:26.164 --> 00:10:28.284]  Since you're attacking us, can you give us a question?
[00:10:28.505 --> 00:10:28.785]  Go ahead.
[00:10:28.805 --> 00:10:29.345]  Go ahead.
[00:10:29.405 --> 00:10:29.905]  No, not you.
[00:10:29.925 --> 00:10:30.145]  Not you.
[00:10:30.165 --> 00:10:31.885]  Your organization is terrible.
[00:10:31.905 --> 00:10:33.105]  Your organization is terrible.
[00:10:33.125 --> 00:10:33.666]  Let's go.
[00:10:33.686 --> 00:10:33.986]  Go ahead.
[00:10:34.026 --> 00:10:34.166]  Quiet.
[00:10:34.186 --> 00:10:34.426]  Quiet.
[00:10:34.466 --> 00:10:34.626]  Go ahead.
[00:10:34.646 --> 00:10:36.066]  She's asking a question.
[00:10:36.086 --> 00:10:36.526]  Don't be rude.
[00:10:36.546 --> 00:10:36.946]  Don't be rude.
[00:10:36.966 --> 00:10:38.027]  I'm not going to give you a question.
[00:10:38.127 --> 00:10:39.187]  I'm not going to give you a question.
[00:10:39.227 --> 00:10:39.767]  You are fake news.
[00:10:56.284 --> 00:10:57.645]  Go ahead.
[00:10:57.745 --> 00:10:59.426]  Should I let him have a little bit more?
[00:10:59.446 --> 00:11:00.566]  What do you think, Peter?
[00:11:00.887 --> 00:11:02.808]  Peter, should I let him have a little bit more?
[00:11:02.988 --> 00:11:03.468]  Sit down.
[00:11:03.788 --> 00:11:04.108]  Sit down.
[00:11:04.228 --> 00:11:05.349]  We'll get it.
[00:11:05.369 --> 00:11:11.792]  Just because of the attack of fake news and attacking our network, I just want to ask you, sir... I'm changing it from fake news, though.
[00:11:11.853 --> 00:11:13.553]  Doesn't that undermine... Very fake news.
[00:11:13.613 --> 00:11:14.394]  I know, but aren't you...
[00:11:19.389 --> 00:11:22.692]  I want you all to know that we are fighting the fake news.
[00:11:22.952 --> 00:11:23.452]  It's fake.
[00:11:23.792 --> 00:11:27.635]  A few days ago, I called the fake news the enemy of the people.
[00:11:27.775 --> 00:11:28.396]  And they are.
[00:11:28.736 --> 00:11:30.217]  They are the enemy of the people.
[00:11:31.218 --> 00:11:33.019]  Because they have no sources.
[00:11:34.040 --> 00:11:35.201]  They just make them up.
[00:11:36.161 --> 00:11:36.882]  When there are none.
[00:11:37.202 --> 00:11:41.385]  You know, the dishonest media, they'll say, he didn't get a standing ovation.
[00:11:41.405 --> 00:11:41.905]  You know why?
[00:11:41.925 --> 00:11:43.547]  No, you know why?
[00:11:44.507 --> 00:11:46.809]  Because everybody stood and nobody sat.
[00:11:46.869 --> 00:11:49.431]  So they will say, he never got a standing ovation.
[00:11:49.451 --> 00:11:49.551]  Right?
[00:11:49.571 --> 00:11:51.713]  That's the way they are.
[00:11:54.775 --> 00:11:55.536]  They are the worst.
[00:12:08.513 --> 00:12:11.774]  Donald Trump did not get a standing ovation.
[00:12:13.034 --> 00:12:14.114]  They leave out the part.
[00:12:14.694 --> 00:12:15.954]  They never sat down.
[00:12:16.035 --> 00:12:16.735]  They leave that out.
[00:12:17.875 --> 00:12:19.235]  They're very dishonest people.
[00:12:19.275 --> 00:12:28.577]  In fact, in covering my comments, the dishonest media did not explain that I called the fake news the enemy of the people.
[00:12:28.637 --> 00:12:29.597]  The fake news.
[00:12:30.377 --> 00:12:33.538]  They dropped off the word fake.
[00:12:33.958 --> 00:12:37.919]  And all of a sudden, the story became the media
[00:12:39.306 --> 00:12:39.826]  Is the enemy.
[00:12:39.866 --> 00:12:41.427]  They take the word fake out.
[00:12:42.528 --> 00:12:45.590]  And now I'm saying, oh, no, this is no good.
[00:12:45.630 --> 00:12:47.571]  But that's the way they are.
[00:12:48.792 --> 00:12:50.413]  So I'm not against the media.
[00:12:50.733 --> 00:12:52.114]  I'm not against the press.
[00:12:52.875 --> 00:12:57.418]  I don't mind bad stories if I deserve them.
[00:12:57.438 --> 00:12:59.339]  And I love good stories, but we won't.
[00:13:01.320 --> 00:13:02.281]  I don't get too many.
[00:13:04.062 --> 00:13:04.762]  But I am.
[00:13:05.982 --> 00:13:09.344]  Only against the fake news media or press.
[00:13:09.504 --> 00:13:09.765]  Fake.
[00:13:10.225 --> 00:13:10.485]  Fake.
[00:13:10.545 --> 00:13:14.908]  You have to leave that word.
[00:13:18.230 --> 00:13:21.252]  On February 25th at 3.53 p.m.
[00:13:21.452 --> 00:13:29.417]  President Donald Trump posted on Twitter, I will not be attending the White House Correspondents Association dinner this year.
[00:13:29.857 --> 00:13:33.019]  Please wish everyone well and have a great evening.
[00:13:33.540 --> 00:13:35.021]  They are the enemy of the people.
[00:13:35.851 --> 00:13:42.015]  President Trump's latest shot in his ongoing war with the mainstream media, skipping a light-hearted Washington D.C.
[00:13:42.055 --> 00:13:43.056]  tradition this April.
[00:13:43.496 --> 00:13:51.581]  The significance of this post is that this is the first time a president will miss the dinner since Ronald Reagan in 1981.
[00:13:52.582 --> 00:13:56.844]  So does Trump's vacancy mean the end of a great American tradition?
[00:13:57.145 --> 00:14:00.407]  Or is this the end of a great American hoax?
[00:14:01.047 --> 00:14:17.292]  Well, as you might already know, the White House Correspondents Association Dinner is an evening that is televised for the whole nation to see, where politicians and Washington insiders mingle with reporters and Hollywood celebrities.
[00:14:18.172 --> 00:14:18.773]  Good evening.
[00:14:18.933 --> 00:14:25.635]  Thank you, Mr. President, Mrs. Obama, distinguished members of the press, and Bon Jovi.
[00:14:27.458 --> 00:14:36.141]  So where does this tradition of combining politicians, actors, and reporters in one televised room, where does the tradition come from anyway?
[00:14:36.381 --> 00:14:41.683]  Well, as you might imagine, this did not occur naturally, and it didn't happen by chance.
[00:14:42.203 --> 00:14:45.724]  If you read up on the history of the White House Correspondents Dinner,
[00:14:46.064 --> 00:14:53.831]  You'll learn how reporters used to line up outside the White House waiting for an opportunity to meet the President.
[00:14:54.111 --> 00:15:02.158]  Teddy Roosevelt, taking pity on the reporters standing out in the cold, invited the press inside for a few questions.
[00:15:02.678 --> 00:15:05.781]  Thus, the beginning of the White House Press Corps.
[00:15:08.092 --> 00:15:10.253]  So where did the Hollywood celebrities come from?
[00:15:10.514 --> 00:15:13.515]  And why are they invited to the White House Correspondents' Dinner?
[00:15:13.675 --> 00:15:21.740]  Well, as it turns out, the event was the brainchild of the father of propaganda, Edward Bernays.
[00:15:22.301 --> 00:15:30.906]  The man who coined the term public relations, wrote the book Propaganda, and was the nephew of legendary psychologist
[00:15:31.346 --> 00:15:32.486]  Sigmund Freud.
[00:15:32.706 --> 00:15:43.549]  Bernays redefined consumerism when he applied his uncle's discovery and understanding of the unconscious mind to conventional advertising techniques.
[00:15:43.929 --> 00:15:53.631]  No longer would an advertisement talk to the needs of an individual buyer, but rather it began to speak to unconscious, instinctual behaviors.
[00:15:54.051 --> 00:15:57.573]  Which is expressed throughout entire populations.
[00:15:58.073 --> 00:16:01.274]  What Bernays called herd mentality.
[00:16:01.795 --> 00:16:08.638]  In other words, methods that introduced social engineering on a massive scale.
[00:16:09.238 --> 00:16:23.826]  The Bernays' advertising techniques won him some of the most prestigious clients in America that included Lucky Strike cigarettes, Procter & Gamble, Dixie Cups, and the 1939 World's Fair, plus many others.
[00:16:24.266 --> 00:16:29.890]  And it wasn't long before his propaganda techniques attracted the attention of the White House.
[00:16:30.450 --> 00:16:35.613]  President Calvin Coolidge's staff felt his public image needed a positive boost.
[00:16:36.053 --> 00:16:46.500]  So they called Edward Bernays and it was his idea to showcase the president having dinner with famous movie stars to improve his public image.
[00:16:46.840 --> 00:16:59.849]  In this clip from the 2002 BBC miniseries Century of the Self, Bernays describes his idea to set up the president for a photo op with the popular movie stars of the day.
[00:17:00.229 --> 00:17:01.190]  Had my mind up.
[00:17:01.850 --> 00:17:06.874]  These 34 people, and I'd say, what's your name?
[00:17:07.975 --> 00:17:09.356]  He'd say, Al Jolson.
[00:17:09.977 --> 00:17:12.399]  I'd say, Mr. President, Al Jolson.
[00:17:13.160 --> 00:17:27.692]  The next day, every newspaper in the United States had a front page story, President Coolidge entertains actors at White House.
[00:17:28.447 --> 00:17:31.708]  Naturally this made headlines all across the country.
[00:17:31.928 --> 00:17:39.632]  The President of the United States hanging out with some of the most exciting and sought-after in crowds in the country.
[00:17:39.832 --> 00:17:53.777]  Now flash forward to 2017 and this time the President of the United States does not want a photo op with the Hollywood elite and he will not attend the White House Correspondents Association dinner.
[00:17:54.037 --> 00:17:57.899]  In the words of White House spokeswoman Sarah Huckabee Sanders,
[00:17:58.379 --> 00:18:04.821]  President Trump wasn't elected to spend his time with reporters and celebrities.
[00:18:05.281 --> 00:18:09.642]  This wasn't a president who was elected to spend his time with reporters and celebrities.
[00:18:09.922 --> 00:18:16.524]  This was a president who campaigned on speaking directly to Americans and that's exactly what he's going to spend his time doing.
[00:18:16.704 --> 00:18:25.027]  That's right, and if you want to learn more, I highly recommend that you Google and YouTube search Edward Bernays, the father of propaganda.
[00:18:25.487 --> 00:18:30.809]  I'm Darren McBreen, and you can see more reports like this one right now at InfoWars.com.
[00:19:01.169 --> 00:19:03.391]  This is one of the biggest secrets out there.
[00:19:03.711 --> 00:19:15.722]  The missing link of why our ancestors, whether you were in Africa or ancient Albion, which is England today, why our ancestors were so much stronger.
[00:19:15.742 --> 00:19:23.309]  I mean, there are huge archaeological reports, all sorts of anthropology studies, you can look them up for yourself, that show
[00:19:24.210 --> 00:19:32.436]  That humans, just an average farmer of 10,000 years ago in England, was stronger than Olympic athletes today.
[00:19:32.576 --> 00:19:38.740]  In the final equation, everyone knows our modern society has lost its vitality.
[00:19:39.620 --> 00:19:41.462]  The sperm counts are down like 90%.
[00:19:42.462 --> 00:19:43.703]  People are falling apart.
[00:19:43.723 --> 00:19:44.724]  They're totally depressed.
[00:19:44.744 --> 00:19:45.284]  They're not happy.
[00:19:45.865 --> 00:19:46.845]  What is going on?
[00:19:48.126 --> 00:19:51.969]  Every ancient culture was obsessed
[00:19:53.206 --> 00:19:55.727]  With what I'm about to reveal to you.
[00:19:56.167 --> 00:19:57.868]  Today we call it bone broth.
[00:19:58.068 --> 00:20:05.072]  And for thousands of years our ancestors enjoyed its benefits before it became a loss to our modern diets of processed junk.
[00:20:05.312 --> 00:20:13.616]  That's why I'm so excited to announce the product that is undoubtedly the jewel in the crown of InfoWars Life products.
[00:20:15.035 --> 00:20:21.547]  Caveman, we lost our vitality because we just ignored the ancient traditions.
[00:20:21.928 --> 00:20:25.354]  Everyone knew that you used all the parts of the animal.
[00:20:25.394 --> 00:20:26.456]  You used the skin.
[00:20:27.062 --> 00:20:34.207]  To cover yourself up for shelter, you use the meat for sustenance, the fat for cooking, but you use the bones for strength.
[00:20:34.727 --> 00:20:48.577]  We are now introducing Caveman by Infowarslife.com, the ultimate in true paleo nutrition with bone broth, turmeric root, chaga mushroom, and seven total primal superfoods in a single great tasting formula.
[00:20:48.697 --> 00:20:50.158]  The bone is so amazing.
[00:20:50.578 --> 00:20:56.162]  From the outside structure full of minerals and key cofactors to the marrow that produces the blood for the body.
[00:20:57.298 --> 00:21:00.200]  This is the engine of the life essence.
[00:21:00.741 --> 00:21:06.185]  I've made a lot of important points here, but this is the one you need to research for yourself because it's so key.
[00:21:06.465 --> 00:21:15.952]  High quality bone broth helps support healthy muscles and connective tissue, while the active compounds in turmeric do battle on the cellular level and help fight free radicals.
[00:21:16.212 --> 00:21:20.756]  And collagen is essential to aid healthy tendons, ligaments, and muscle tissue.
[00:21:20.996 --> 00:21:22.797]  This is a absolute win-win.
[00:21:22.857 --> 00:21:25.618]  You get an amazing product produced right here in America.
[00:21:25.918 --> 00:21:32.020]  You support InfoWars and all we're doing to promote freedom and the restoration of our Republic and promotion of freedom worldwide.
[00:21:33.321 --> 00:21:42.044]  The journey towards better health and giving our bodies these amazing compounds that God created starts at InfoWarsLife.com.
[00:21:42.224 --> 00:21:46.606]  Three years in the making, incredible research and the very best ingredients.
[00:21:47.126 --> 00:21:49.727]  I'm Alex Jones and I may not be a caveman,
[00:21:50.569 --> 00:21:53.739]  Compared to these trendies out there in the street, I'm as close as it gets.
[00:21:54.140 --> 00:21:57.571]  Join me at InformersLife.com and get your caveman formula today.
[00:22:01.018 --> 00:22:04.381]  The globalist social engineers are not just targeting us with propaganda.
[00:22:04.481 --> 00:22:06.743]  They are manipulating our genetics.
[00:22:06.923 --> 00:22:15.310]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:22:15.570 --> 00:22:18.913]  The key is to be aware of this attack and to fight back against it.
[00:22:19.073 --> 00:22:28.080]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male
[00:22:28.080 --> 00:22:36.962]  Supermale vitality formula sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:22:37.162 --> 00:22:39.083]  I've always believed in nutrition and herbs.
[00:22:39.403 --> 00:22:46.985]  Supermale vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:22:47.366 --> 00:22:53.536]  Super Mel Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:22:53.837 --> 00:23:00.769]  Visit InfoWarsLife.com today to secure your Super Mel Vitality and other powerful products from InfoWars Life.
[00:23:01.644 --> 00:23:14.728]  At the end of World War II, Operation Paperclip was launched by the Office of Strategic Services, the OSS, to smuggle known Nazi war criminals into the United States for recruitment into U.S.
[00:23:14.848 --> 00:23:16.109]  intelligence agencies.
[00:23:16.429 --> 00:23:22.431]  The Nazis were cleared to work in America after having their backgrounds bleached by the military.
[00:23:22.751 --> 00:23:29.335]  False employment histories were provided and their previous Nazi affiliations were completely removed from the record.
[00:23:29.555 --> 00:23:35.759]  The OSS provided a model for the Central Intelligence Agency that was established in September 1947.
[00:23:36.520 --> 00:23:43.264]  The CIA specialized in propaganda, economic warfare, sabotage and demolition.
[00:23:43.564 --> 00:23:53.211]  By the early 1950s, they controlled over 25 newspapers and wire agencies, and had 3,000 plus employees engaged in propaganda.
[00:23:53.432 --> 00:24:03.019]  Journalists willing to promote the views of the CIA included members of the New York Times, Time Magazine, Newsweek, The Washington Post, and CBS Television.
[00:24:03.199 --> 00:24:09.123]  Do you have any people paid by the CIA?
[00:24:10.512 --> 00:24:14.198]  Who are working for television networks.
[00:24:14.598 --> 00:24:21.049]  This, I think, gets into the kind of getting into the details, Mr. Chairman, that I'd like to get into an executive session.
[00:24:21.349 --> 00:24:23.933]  At CBS, we
[00:24:25.054 --> 00:24:32.221]  I had been contacted by the CIA, as a matter of fact, by the time I became the head of the whole News and Public Affairs operation in 1954.
[00:24:32.702 --> 00:24:36.546]  Ships had been established and I was told about them and asked if I'd carry on with them.
[00:24:36.806 --> 00:24:40.290]  We're really talking about intelligence at the highest levels of the U.S.
[00:24:40.310 --> 00:24:43.073]  government, setting the broad direction for the nation.
[00:24:43.601 --> 00:24:46.722]  John Rappaport, NoMoreFakeNews.com joins us now.
[00:24:46.822 --> 00:24:57.806]  And John, before you joined us, we just played a clip about Operation Mockingbird and how the CIA was heavily embedded in the mainstream media all the way back in the early 1950s.
[00:24:58.126 --> 00:25:02.268]  And you and I both know the more things change, the more they stay the same.
[00:25:02.388 --> 00:25:11.091]  And if anything, there's probably much more intelligence operations going on now in the mainstream media than ever before.
[00:25:11.471 --> 00:25:12.732]  It's the great American
[00:25:13.132 --> 00:25:27.162]  PSYOP, we know that six corporations control 90% of everything we watch, listen to, or read in newspapers, and now we're finding out that the Washington Post and Amazon is in bed with the CIA.
[00:25:27.182 --> 00:25:28.463]  You want to tell us a little more about that?
[00:25:29.183 --> 00:25:29.443]  Sure.
[00:25:30.624 --> 00:25:31.885]  This is a major story.
[00:25:33.466 --> 00:25:35.768]  Jeff Bezos, who owns Amazon,
[00:25:37.350 --> 00:25:40.792]  Uh, went to the Washington Post back in 2013.
[00:25:40.872 --> 00:25:43.354]  They were on the verge of financial collapse.
[00:25:44.534 --> 00:25:46.976]  So he said, well, I'm going to put some cash on the table.
[00:25:48.037 --> 00:25:50.218]  How does $250 million sound?
[00:25:50.278 --> 00:25:52.399]  And they said, sold, sold.
[00:25:53.340 --> 00:25:54.801]  And he bought the Washington Post.
[00:25:56.562 --> 00:26:01.445]  But the thing is, he also has a contract through Amazon with the CIA.
[00:26:02.944 --> 00:26:09.566]  A $600 million contract to provide cloud computing services to the CIA.
[00:26:10.746 --> 00:26:15.447]  And the chances are that that contract is going to be renewed and increased.
[00:26:16.287 --> 00:26:16.367]  Wow.
[00:26:17.027 --> 00:26:23.569]  So that means that we're now talking about an incredible conflict of interest every time the Washington Post
[00:26:24.733 --> 00:26:35.119]  Writes a story about the CIA, quotes somebody from the CIA, relies on a CIA source anonymously for a tip or a lead or information.
[00:26:35.319 --> 00:26:36.300]  There should be a disclaimer.
[00:26:37.221 --> 00:26:37.841]  Absolutely.
[00:26:38.121 --> 00:26:45.546]  In front of every article, it should say, our owner, Jeff Bezos, has a $600 million contract with the CIA.
[00:26:46.066 --> 00:26:52.610]  So take everything that we're saying about the CIA with a huge Mount Everest-sized grain of salt.
[00:26:53.464 --> 00:27:02.948]  I think it's interesting that nobody else, it's typical I guess too, that nobody else in the mainstream is reporting on this either because the only, I've learned it from you.
[00:27:04.009 --> 00:27:05.269]  Nobody else is reporting on this.
[00:27:07.050 --> 00:27:09.571]  You would think this is a big story for the mainstream.
[00:27:09.591 --> 00:27:10.292]  Yeah, you would think.
[00:27:10.932 --> 00:27:11.552]  But it isn't.
[00:27:12.372 --> 00:27:12.713]  It isn't.
[00:27:12.773 --> 00:27:20.156]  It's the kind of story you could pound on for days and weeks and months to find out more about this contract, to find out
[00:27:21.621 --> 00:27:23.443]  Well, which came first?
[00:27:24.423 --> 00:27:27.706]  The purchase of the Washington Post or the contract with the CIA?
[00:27:27.986 --> 00:27:41.057]  And in either case, you could certainly make a circumstantial case for Jeff Bezos saying, look, to himself, good contract, fabulous contract with the CIA.
[00:27:41.157 --> 00:27:46.061]  Now I'll buy a newspaper that has a long history of being connected to the CIA.
[00:27:47.355 --> 00:28:10.205]  And that's going to cement my position with the CIA even tighter so that I can get more good deals and contracts from the CIA and we'll just use the Washington Post as a kind of dupe in all of this by spreading whatever disinformation the CIA wants us to spread without any conflict of interest statement whatsoever.
