[00:00:12.503 --> 00:00:14.344]  Welcome to the Info Wars Nightly News.
[00:05:21.476 --> 00:05:25.698]  Not just your little status updates but your biometric information as well.
[00:05:26.098 --> 00:05:31.745]  They know that that is going to be so invaluable to many countries that they will actually fight over it.
[00:05:31.785 --> 00:05:34.027]  They're saying that data is the new oil.
[00:05:34.488 --> 00:05:45.380]  So that's just to kind of let you understand the extent of danger that the CIA has left the American people in with leaving these technologies susceptible to hacking.
[00:05:46.201 --> 00:05:52.343]  If hackers have access to this information, then who knows what dangers are out there, if the nation states are willing to fight over it.
[00:05:52.823 --> 00:06:04.426]  And then so James Comey, kind of on the heels of this Vault 7 information, he doesn't say, you know, we're really sorry for doing it, you know, we try our hardest to abide by the Constitution.
[00:06:04.886 --> 00:06:05.426]  He just says,
[00:06:06.286 --> 00:06:06.746]  You know what?
[00:06:07.487 --> 00:06:10.088]  Your memories are open to government scrutiny.
[00:06:10.128 --> 00:06:14.030]  He said there's no such thing as privacy in America.
[00:06:14.070 --> 00:06:15.331]  And he was speaking at a conference.
[00:06:15.691 --> 00:06:23.756]  Comey states that all Americans should now accept that their conversations and communications may not remain private.
[00:06:23.796 --> 00:06:25.877]  And listen to how casually he says this.
[00:06:26.992 --> 00:06:30.094]  Even our memories are not absolutely private in America.
[00:06:31.315 --> 00:06:36.958]  Any of us can be compelled, in appropriate circumstances, to say what we remember, what we saw.
[00:06:37.599 --> 00:06:44.723]  Even our communications with our spouses, with our clergy members, with our attorneys, are not absolutely private in America.
[00:06:45.023 --> 00:06:47.905]  There is no such thing as absolute privacy in America.
[00:06:48.866 --> 00:06:54.109]  To achieve the very, very important goal of privacy, and to achieve the very important goal of security.
[00:06:55.259 --> 00:07:03.261]  So now that the cat's out of the bag, WikiLeaks has revealed, and they said that this is just 1% of the information that they have to reveal from Vault 7.
[00:07:03.581 --> 00:07:05.741]  I mean, we have just gotten a huge explosion.
[00:07:06.241 --> 00:07:12.103]  It's like the tip of the iceberg of the information that WikiLeaks has a hold of, according to WikiLeaks.
[00:07:12.583 --> 00:07:19.044]  So Comey and the FBI, these intelligence agencies, they know what's coming, and so they're not even apologizing for it.
[00:07:19.064 --> 00:07:21.825]  They're not even going to allow the American people to get upset about it.
[00:07:22.145 --> 00:07:28.171]  They're just going to get out ahead of it and normalize this kind of surveillance that the government is engaged in.
[00:07:28.211 --> 00:07:35.378]  They're telling us that we have to do this in order to protect you from terrorism, to stop terrorist nations from getting into America.
[00:07:35.858 --> 00:07:43.545]  So Comey is going on to say that Americans have a reasonable expectation of privacy in our homes, in our cars, in our devices.
[00:07:45.107 --> 00:08:00.837]  Right, and this is even after we've all learned that the CIA has backdoored the devices, these smart devices that are going to be in our homes, so even there we don't have a reasonable expectation of privacy because they don't even need to compel a judge to
[00:08:01.698 --> 00:08:02.358]  We're good to go.
[00:08:25.831 --> 00:08:28.592]  He said, you know, we tried to break into a lot of other devices, too.
[00:08:28.672 --> 00:08:30.072]  We weren't successful there.
[00:08:30.172 --> 00:08:31.512]  So, you know, this is OK.
[00:08:31.552 --> 00:08:39.975]  It's a good balance between the civil liberties is that they still, at this point at least, at least to what we're being told, don't have the capabilities to hack into all devices.
[00:08:40.035 --> 00:08:42.535]  But believe you me, they will soon enough.
[00:08:42.595 --> 00:08:52.218]  But I can't believe that that's what he's using to justify the fact that they are maintaining a good balance between civil liberties and protecting security, that it's still intact.
[00:08:52.258 --> 00:08:53.038]  It's ridiculous.
[00:08:53.718 --> 00:09:06.007]  And now, going back to the DNC hack, an ex-Intel officer said that it's ex-NSA officials who carried out the DNC hack to expose Hillary.
[00:09:06.047 --> 00:09:07.708]  And now Alex Jones has been saying this.
[00:09:08.268 --> 00:09:10.170]  People have come on the show to say this as well.
[00:09:10.530 --> 00:09:13.992]  This is former intelligence officer Lieutenant Colonel Tony Schaffer.
[00:09:14.373 --> 00:09:18.856]  He was on Sean Hannity's show last night, and he told Hannity, Sean, we did it!
[00:09:19.136 --> 00:09:27.401]  Not me, but our guys, former members of NSA, retired intelligence officers, use these tools to break in there and get the information out.
[00:09:27.541 --> 00:09:32.204]  That's what the Democrats don't want to talk about because it doesn't fit their narrative.
[00:09:32.504 --> 00:09:42.210]  So Hannity said, OK, wait a minute, are you saying that they carried it out using these malware techniques that were exposed in Vault 7 and they put the Russians' fingerprints on it?
[00:09:43.030 --> 00:09:52.173]  So the whole Russian story that the media has been running with for months and months and months is that our people, they did it and they just put the fingerprints of the Russians on it.
[00:09:52.233 --> 00:09:54.834]  He says, yes, of course, which is exactly what we've been saying.
[00:09:55.474 --> 00:09:57.455]  The evidence is not that the Russians did it.
[00:09:57.835 --> 00:10:01.036]  The evidence is that a Russian tool was used.
[00:10:01.616 --> 00:10:08.961]  Concerned Americans fed up with the Clintons doing things, I think, were the ones who actually got in there, broke the information out and gave it to WikiLeaks.
[00:10:08.981 --> 00:10:11.922]  That's exactly what WikiLeaks and Julian Assange said as well.
[00:10:12.503 --> 00:10:23.229]  People inside the DNC most likely fed up with the Clintons, fed up with the fact that they totally rigged the entire process against Bernie Sanders in her favor.
[00:10:23.349 --> 00:10:30.134]  They were just fed up with the corruption of the Clintons and they did not want to see the Clinton regime get put back in power.
[00:10:30.974 --> 00:10:38.982]  And again, here's your daily reminder that the FBI Russia probe failed to find any evidence against Trump.
[00:10:39.142 --> 00:10:39.402]  U.S.
[00:10:39.442 --> 00:10:46.830]  officials say a months-long FBI counterintelligence investigation into Russian attempts to manipulate the U.S.
[00:10:46.870 --> 00:10:50.713]  election did not bring up enough evidence to charge anyone criminally.
[00:10:51.434 --> 00:11:07.645]  Agents who investigated claims of computer server activity tied to Russia and then-president-elect Trump's businesses in Trump Tower came to the conclusion that no disreputable contacts, financial transactions, or encrypted communications occurred with the Russians.
[00:11:08.185 --> 00:11:09.966]  Nothing there folks.
[00:11:10.027 --> 00:11:13.009]  It's a big nothing burger as they've been saying over and over again.
[00:11:13.489 --> 00:11:21.094]  The Russia narrative is collapsing and that is why pressure is building on the Obama administration and specifically
[00:11:22.014 --> 00:11:22.875]  We're good to go.
[00:11:45.464 --> 00:11:47.085]  They've been waiting since 2015.
[00:11:47.845 --> 00:11:57.450]  Another representative, Mike Turner, who is a member of the House Intelligence Committee, has been waiting to see the unclassified version of this CIA report that was presented to the White House.
[00:11:57.490 --> 00:12:01.513]  So again, no evidence presented to show any ties to Russia.
[00:12:01.933 --> 00:12:10.778]  All the evidence is showing that Obama used his power to spy on his political opponents, and that is why they are absolutely scrambling.
[00:12:10.818 --> 00:12:11.278]  The thing that's
[00:12:11.838 --> 00:12:17.403]  Interesting is that this opponent now happens to be the President of the United States of America.
[00:12:17.423 --> 00:12:19.345]  So there could be some big time trouble here.
[00:12:19.725 --> 00:12:27.012]  And it's so interesting that they really try to throw this to oust Trump, to tie him to Russia, say he was a Russian agent so they could impeach him.
[00:12:27.352 --> 00:12:35.260]  And now it's all coming back on President Obama saying, wait a minute, if you are engaged in a coup here, then you're the one that should be in trouble.
[00:12:35.700 --> 00:12:39.763]  And so this is a great article by Andrew C. McCarthy at the National Review.
[00:12:40.203 --> 00:12:42.285]  Definitely check out the thing in full if you can.
[00:12:43.085 --> 00:12:47.988]  But he gets in to how there's a FISA gate.
[00:12:48.008 --> 00:12:50.690]  The Times is actually revising its history in real time.
[00:12:51.090 --> 00:12:53.332]  We're seeing stories being memory hold.
[00:12:53.692 --> 00:13:01.718]  A lot of people are tweeting out the article where the New York Times was calling it a wiretap and then about a couple months later they're saying there was no wiretap.
[00:13:02.618 --> 00:13:10.100]  He says this media Democrat complex has been caught in its own web, and now there is serious skullduggery underway.
[00:13:10.501 --> 00:13:12.661]  It's revisionist history, Soviet style.
[00:13:13.021 --> 00:13:15.662]  You know, the kind where the bad stuff gets disappeared?
[00:13:16.002 --> 00:13:17.863]  And that's exactly what is happening.
[00:13:18.163 --> 00:13:22.424]  New York Times is disappearing its claim that Obama investigated Trump.
[00:13:22.824 --> 00:13:29.066]  Now, for months they have been telling us, the mainstream media has been telling us, that there was an investigation underway.
[00:13:29.286 --> 00:13:31.007]  They were encouraging us to believe it.
[00:13:31.827 --> 00:13:37.032]  Because they were saying there was a vigorous national security investigation of the Trump presidential campaign.
[00:13:37.052 --> 00:13:37.833]  It was ongoing.
[00:13:38.233 --> 00:13:41.936]  New York Times called it a counterintelligence investigation.
[00:13:42.617 --> 00:13:49.083]  So they're really trying to push this because, of course, that makes it look like President Trump is a Russian agent and he needs to be impeached.
[00:13:49.363 --> 00:13:50.704]  So they're just hammering this down.
[00:13:51.085 --> 00:13:54.928]  But when this election hacking narrative went on for too long, there was no proof.
[00:13:55.288 --> 00:13:57.791]  The risk that the Democrats were running became clear.
[00:13:58.171 --> 00:14:14.931]  And that is, if the FBI had been investigating whether the Trump campaign colluded in purported Russian hacking of the election, that meant the incumbent Obama administration must have been investigating the campaign of the opposition party's presidential candidate.
[00:14:15.532 --> 00:14:16.312]  Can't do that.
[00:14:17.133 --> 00:14:21.954]  The investigation of the Trump campaign could actually be a much bigger scandal.
[00:14:22.394 --> 00:14:31.138]  That President Obama and his Justice Department may have used its legal authorities to investigate the Democrats' top political adversary.
[00:14:31.498 --> 00:14:40.621]  And of course, this would have been done at the very same time the same Obama Justice Department was bending over backwards to whitewash
[00:14:41.021 --> 00:14:41.661]  We're good to go.
[00:14:59.671 --> 00:15:01.433]  Obama was never investigating Trump.
[00:15:01.453 --> 00:15:02.113]  You're silly.
[00:15:02.213 --> 00:15:04.496]  Obama is just furious over these claims.
[00:15:04.536 --> 00:15:05.897]  How dare Trump tweet that out?
[00:15:06.598 --> 00:15:09.221]  Even though this is a thing they've been pumping out for months.
[00:15:09.682 --> 00:15:18.551]  So on January 20th, when the New York Times was trying to promote this, they had the headline, wiretapped data used in inquiry of Trump aides.
[00:15:19.292 --> 00:15:30.938]  But now, if you go, it's been updated and the new headline, readers are told, intercepted Russian communications, part of inquiry into Trump associates.
[00:15:31.318 --> 00:15:34.000]  So they've completely changed the headline.
[00:15:34.240 --> 00:15:36.241]  The story has been memory hold.
[00:15:36.341 --> 00:15:38.282]  And now they're trying to tell all of us.
[00:15:38.962 --> 00:15:49.326]  That President Obama wasn't wiretapping Trump, even though the New York Times based its entire story on the wiretap data that was used in the inquiry of the Trump aide.
[00:15:49.346 --> 00:15:51.587]  So that's how stupid they think we all are.
[00:15:52.087 --> 00:15:53.507]  Nothing to see here, folks.
[00:15:53.928 --> 00:15:54.828]  Move right along.
[00:15:57.779 --> 00:16:00.060]  Right now on InfoWars.com.
[00:16:00.180 --> 00:16:01.060]  Kim.com.
[00:16:01.260 --> 00:16:02.320]  Trump is in danger.
[00:16:02.701 --> 00:16:05.762]  Mega upload founder warns president in series of tweets.
[00:16:06.162 --> 00:16:13.324]  The man who predicted that WikiLeaks release of John Podesta's emails would bring down Hillary Clinton's presidential campaign is now warning that President Trump
[00:16:13.604 --> 00:16:13.804]  Yes.
[00:16:43.404 --> 00:16:44.525]  What spurred this?
[00:16:44.885 --> 00:16:55.415]  Following WikiLeaks Vault 7 release of CIA files and the intensification of what Donald Trump's battle with the deep state has been, Kim warned in a tweet today that Trump is in danger.
[00:16:56.056 --> 00:17:05.885]  He tweeted, Rogue group of Obama loyalists at CIA used powerful cyber warfare tools to illegally spy on Trump and fabricated Russia narrative.
[00:17:06.305 --> 00:17:07.306]  Big danger.
[00:17:08.314 --> 00:17:17.341]  So is he only referring to the Vault 7 releases and what we know the CIA and government cyber officials have the ability to do?
[00:17:17.781 --> 00:17:20.363]  Or does he know exactly what they're trying to do?
[00:17:20.423 --> 00:17:23.025]  Does he have some other intelligence that's going on here?
[00:17:23.265 --> 00:17:31.672]  Because now the general public is well aware, or should be, with the Vault 7 release, that the CIA can do everything you thought they could.
[00:17:31.872 --> 00:17:33.453]  Well, that would be amazing if that were true.
[00:17:33.573 --> 00:17:34.634]  One domino falls, game over.
[00:17:34.674 --> 00:17:36.375]  Let's hope we can get to that point.
[00:17:36.395 --> 00:17:39.937]  But, let's remember, James Comey just said, you're stuck with me for another six and a half years.
[00:17:39.977 --> 00:17:43.079]  So now James Comey is a huge obstacle for Donald Trump to seek justice.
[00:18:01.952 --> 00:18:11.234]  The deep state in alliance with Barack Obama is attempting to sabotage Trump's embryonic administration with a series of leaks that they hope will lead to his impeachment or resignation.
[00:18:11.434 --> 00:18:18.656]  So right, they're trying to set up a narrative, they're trying to put evidence, they're trying to stage a false flag, do whatever it takes to bring Donald Trump down.
[00:18:18.856 --> 00:18:22.497]  Whether that means getting blackmail, listening to his phone calls, setting up
[00:18:22.517 --> 00:18:22.837]  I don't
[00:18:38.544 --> 00:18:40.566]  They're gonna act like Vault 7 doesn't exist!
[00:18:40.926 --> 00:18:42.127]  I couldn't believe the TV!
[00:18:42.368 --> 00:18:50.275]  They're still saying that Trump is crazy for thinking that anybody would be spying on him when we know for a fact they can spy on everybody!
[00:18:51.136 --> 00:18:59.584]  So it'll be interesting to see if Kim.com has anything more to say or if Donald Trump comes out and even attacks the deep state harder.
[00:19:01.185 --> 00:19:02.687]  This is one of the biggest secrets out there.
[00:19:03.660 --> 00:19:04.360]  We're good to go.
[00:19:24.210 --> 00:19:32.436]  That humans, just an average farmer of 10,000 years ago in England, was stronger than Olympic athletes today.
[00:19:32.576 --> 00:19:38.740]  In the final equation, everyone knows our modern society has lost its vitality.
[00:19:39.620 --> 00:19:41.462]  The sperm counts are down like 90%.
[00:19:42.462 --> 00:19:43.703]  People are falling apart.
[00:19:43.723 --> 00:19:44.724]  They're totally depressed.
[00:19:44.744 --> 00:19:45.284]  They're not happy.
[00:19:45.865 --> 00:19:46.845]  What is going on?
[00:19:48.126 --> 00:19:51.969]  Every ancient culture was obsessed
[00:19:53.206 --> 00:19:55.727]  With what I'm about to reveal to you.
[00:19:56.167 --> 00:19:57.868]  Today we call it bone broth.
[00:19:58.068 --> 00:20:05.072]  And for thousands of years our ancestors enjoyed its benefits before it became a loss to our modern diets of processed junk.
[00:20:05.312 --> 00:20:13.616]  That's why I'm so excited to announce the product that is undoubtedly the jewel in the crown of InfoWars Life products.
[00:20:15.035 --> 00:20:21.547]  Caveman, we lost our vitality because we just ignored the ancient traditions.
[00:20:21.928 --> 00:20:25.354]  Everyone knew that you used all the parts of the animal.
[00:20:25.394 --> 00:20:26.456]  You used the skin.
[00:20:27.062 --> 00:20:34.207]  To cover yourself up for shelter, you use the meat for sustenance, the fat for cooking, but you use the bones for strength.
[00:20:34.727 --> 00:20:48.577]  We are now introducing Caveman by Infowarslife.com, the ultimate in true paleo nutrition with bone broth, turmeric root, chaga mushroom, and seven total primal superfoods in a single great tasting formula.
[00:20:48.697 --> 00:20:50.158]  The bone is so amazing.
[00:20:50.578 --> 00:20:56.162]  From the outside structure full of minerals and key cofactors to the marrow that produces the blood for the body.
[00:20:57.298 --> 00:21:00.200]  This is the engine of the life essence.
[00:21:00.741 --> 00:21:06.185]  I've made a lot of important points here, but this is the one you need to research for yourself because it's so key.
[00:21:06.465 --> 00:21:15.952]  High quality bone broth helps support healthy muscles and connective tissue, while the active compounds in turmeric do battle on the cellular level and help fight free radicals.
[00:21:16.212 --> 00:21:20.756]  And collagen is essential to aid healthy tendons, ligaments, and muscle tissue.
[00:21:20.996 --> 00:21:22.797]  This is a absolute win-win.
[00:21:22.857 --> 00:21:25.618]  You get an amazing product produced right here in America.
[00:21:25.918 --> 00:21:32.020]  You support InfoWars and all we're doing to promote freedom and the restoration of our Republic and promotion of freedom worldwide.
[00:21:33.321 --> 00:21:42.044]  The journey towards better health and giving our bodies these amazing compounds that God created starts at InfoWarsLife.com.
[00:21:42.224 --> 00:21:46.606]  Three years in the making, incredible research and the very best ingredients.
[00:21:47.126 --> 00:21:49.727]  I'm Alex Jones and I may not be a caveman,
[00:21:50.569 --> 00:21:53.739]  Compared to these trendies out there in the street, I'm as close as it gets.
[00:21:54.140 --> 00:21:57.571]  Join me at InformersLife.com and get your caveman formula today.
[00:22:01.018 --> 00:22:04.381]  The globalist social engineers are not just targeting us with propaganda.
[00:22:04.481 --> 00:22:06.743]  They are manipulating our genetics.
[00:22:06.923 --> 00:22:15.310]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:22:15.570 --> 00:22:18.913]  The key is to be aware of this attack and to fight back against it.
[00:22:19.073 --> 00:22:28.080]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male
[00:22:28.080 --> 00:22:36.962]  Supermale vitality formula sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:22:37.162 --> 00:22:39.083]  I've always believed in nutrition and herbs.
[00:22:39.403 --> 00:22:46.985]  Supermale vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:22:47.365 --> 00:22:53.528]  Super Mel Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:22:53.828 --> 00:23:00.752]  Visit InfoWarsLife.com today to secure your Super Mel Vitality and other powerful products from InfoWars Life.
[00:23:05.492 --> 00:23:07.694]  What have we really been seeing?
[00:23:08.254 --> 00:23:14.040]  And how can we look at what we've really been seeing to know where it is going?
[00:23:14.380 --> 00:23:21.666]  Emotional outbursts, panic, tantrums, frustration, fear, intolerance, violence.
[00:23:22.327 --> 00:23:26.230]  Could we be witnessing a case of mass hysteria?
[00:23:27.961 --> 00:23:40.791]  A phenomena that transmits collective illusions of threats, whether real or imaginary, through a population in society as a result of rumors and fear.
[00:23:41.772 --> 00:23:45.956]  Or could we be seeing the dangerous results of indoctrination?
[00:23:48.055 --> 00:23:54.698]  Indoctrination, the process of teaching a person or group to accept a set of beliefs uncritically.
[00:23:55.498 --> 00:23:59.499]  Or is it that we may be seeing a mixture of both?
[00:24:00.140 --> 00:24:04.001]  And if so, what could be causing this epidemic?
[00:24:04.601 --> 00:24:10.684]  Well, I'm going to be taking you on an investigative adventure to unmask this phenomena.
[00:24:11.764 --> 00:24:15.207]  So what are social justice warriors exactly?
[00:24:16.008 --> 00:24:35.005]  Social justice warriors could be described as volatile, ultra-progressive, left-leaning advocates of safe spaces, feminism, gender identity, political correctness, and multiculturalism that desire to create a totalitarian system that attempts to censor speech,
[00:24:35.525 --> 00:24:42.309]  And promote fringe lifestyles while actively discriminating against men, particularly white men.
[00:24:43.129 --> 00:24:45.931]  Now, let's define what anti-fascists are.
[00:24:47.486 --> 00:24:58.310]  Anti-fascists, a network of independent and grassroots groups working together against the rise of racism and fascism in our communities.
[00:24:58.330 --> 00:25:10.974]  Or, what most people know them as, a group of communist-leaning social justice warriors that riot and enact violence in order to stomp out perceived fascists.
[00:25:15.785 --> 00:25:17.747]  So let's start where I started.
[00:25:17.767 --> 00:25:24.192]  The local anti-fascist group, Revolutionary Student Front's Facebook page.
[00:25:24.972 --> 00:25:40.805]  The first post I noticed was that which discussed the recent March for Trump in Austin, where a group of anti-fascists went to in an attempt to shut it down, which resulted in an anti-fascist journalist, Kit O'Connell's, arrest.
[00:25:41.385 --> 00:25:47.148]  They had a fundraiser page where they were asking for donations for their arrested comrade.
[00:25:47.588 --> 00:25:57.674]  The money will go to support Kit's hospital bill, replacement glasses, missed work and other medical expenses, as well as legal fees, said the post.
[00:25:58.034 --> 00:25:59.295]  They even raised $2,000.
[00:26:00.075 --> 00:26:07.279]  So my next question was, who were these donors funding the anti-fascists?
[00:26:08.564 --> 00:26:12.689]  The donor page had names of the donors and their contributions.
[00:26:13.049 --> 00:26:18.455]  So the next question to answer was, who exactly were these people?
[00:26:19.236 --> 00:26:26.464]  Many were fellow college students, but the most shocking finding of all was that some were professors.
[00:26:26.904 --> 00:26:29.587]  Yes, university professors.
[00:26:30.891 --> 00:26:46.307]  So why would a university professor be donating money to an arrested individual that's a member of the extremist group, Anti-Fascists, that is known for rioting, vandalism, and attacking Donald Trump supporters?
[00:26:47.328 --> 00:26:50.189]  Now, the trail led me to the universities.
[00:26:50.789 --> 00:27:10.955]  In this article, it talked about how students that took specific social justice studies received $2,800 in scholarships, and they even gained special privileges, which gained them access to use a special computer lab, cameras, and radio equipment.
[00:27:11.895 --> 00:27:20.600]  Why would universities be giving scholarships and special privileges to students that took social justice studies programs?
[00:27:21.441 --> 00:27:30.887]  So the next logical thought was to look into these social justice programs and I decided the University of Texas would be a good start.
[00:27:31.707 --> 00:27:35.569]  I found the Human Rights and Social Justice Program.
[00:27:36.070 --> 00:27:42.333]  Upon reading the program summary, it seemed pretty mild, although one sentence stuck out.
[00:27:43.094 --> 00:27:59.343]  Finally, through the Connecting Experience component of the program, students will have the opportunity to complement their coursework with hands-on experience in an organization working on human rights and social justice concerns.
[00:28:00.003 --> 00:28:04.984]  Then I found the link to the Human Rights and Social Justice Faculty Panel.
[00:28:05.604 --> 00:28:11.466]  It had a long list of professors that each had a summary of their coursework expertise.
[00:28:12.266 --> 00:28:22.869]  What began to become apparent upon simply reading their own description of what they taught is that these professors shared some pretty extreme left ideologies.
[00:28:23.729 --> 00:28:35.879]  And with a simple YouTube search, you could find these professors giving lectures where you could hear their leftist extremist ideologies, some even verging on Marxism.
[00:28:36.980 --> 00:28:41.484]  Here, I want to ask what may seem like a simple and even obvious question.
[00:28:41.504 --> 00:28:42.805]  Where does racism come from?
[00:28:43.831 --> 00:28:46.652]  From what roots does racism arise?
[00:28:47.273 --> 00:28:49.534]  And I think that question also is a simple answer.
[00:28:49.594 --> 00:28:51.815]  It comes from white supremacy.
[00:28:53.015 --> 00:28:59.478]  The idea that non-white people are inherently inferior in intellectual or moral terms from white folks.
[00:29:00.259 --> 00:29:05.962]  Let me start with a clear statement on my own position on these two cults I'm speaking of.
[00:29:06.502 --> 00:29:10.804]  First of all, I am anti-capitalist without hesitation.
[00:29:12.168 --> 00:29:18.736]  The sense of the way I'm using this term, cult, what I'm really arguing is that capitalism can never be anything but a cult.
[00:29:19.537 --> 00:29:26.526]  Capitalism is not only a cult, but essentially at this point, quite clearly, a kind of death cult.
[00:29:27.657 --> 00:29:45.489]  The conclusions you would draw on crucial issues, if you consulted God's Word, if you consulted the design of nature, and what your senses and understanding of the world empirically could convey to you, or if you stepped back and looked, as our founding fathers did, at what kind of republican principles the basic opinions of mankind demanded.
[00:29:45.770 --> 00:29:54.496]  That the law of God, the law of nature, and the laws of republican government, the authority of republican government, were all aligned.
[00:29:54.836 --> 00:29:55.977]  This all comes apart.
[00:29:58.437 --> 00:30:07.164]  In the debate over slavery, the convergence of them collapsed and even the sources of authority themselves became inherently incoherent.
[00:30:08.125 --> 00:30:26.841]  I think you as teachers, when you're teaching especially the expository literature of the Civil War period, can use these three sources of authority to sort of get your students inside some of these texts to ask them, what are these writers basing their arguments on?
[00:30:27.932 --> 00:30:40.289]  Then I looked at KVRX, the Austin UT College radio station, and lo and behold, the students running the radio were affiliating with outspoken Antifa members.
[00:30:41.130 --> 00:30:45.456]  I even came across a UC Berkeley college radio interview
[00:30:45.796 --> 00:31:01.048]  With the professor, it's important to note that the interview is about a book that this professor published about fascism just before the UC Berkeley riots broke out where anti-fascists shut down a Milo Yiannopoulos event.
[00:31:02.785 --> 00:31:27.374]  Trump became sort of leader of the wingnut Tea Party branch of birthers and from there he gained a significant right-wing reactionary following which he was able to parlay into his presidential bid and through that campaign he became kind of a figurehead for
[00:31:28.388 --> 00:31:36.170]  A lot of Nazis and traditionalists and old school southern neo-confederates.
[00:31:37.011 --> 00:31:47.854]  And so it was through that coalition, if you will, of fascists that Trump was able to really compete for presidency and eventually win.
[00:31:48.894 --> 00:31:52.095]  More recently, warnings of a creeping fascism have returned.
[00:31:52.255 --> 00:31:53.515]  I don't know who's doing that.
[00:31:55.115 --> 00:32:02.637]  If we consider the left's embrace of equality as its defining characteristic, fascism remains decisively on the right.
[00:32:03.197 --> 00:32:11.558]  Obviously, he needs to be opposed on every level, and obviously he's not only benefiting from the rise of fascism, he's facilitating it.
[00:32:11.778 --> 00:32:14.099]  Can we make the call that the alt-right is fascist?
[00:32:14.739 --> 00:32:19.742]  Yeah, absolutely, that is a fascist movement and it has to be opposed physically and ideologically.
