[00:00:07.495 --> 00:00:09.775]  Waging war on corruption.
[00:05:53.559 --> 00:05:59.484]  It's produced right here in the United States of America under the strictest high-quality organic conditions.
[00:06:00.044 --> 00:06:06.790]  Our True Whey Protein from InfoWars Life contains a whopping 20 grams of protein per serving.
[00:06:07.250 --> 00:06:14.476]  We went out and did massive research and found the very best company and facility to develop our whey.
[00:06:14.616 --> 00:06:20.921]  And it took us years to finally get contacts with some of the larger, most respected companies
[00:06:21.261 --> 00:06:27.267]  To bring you a super high quality whey protein at a very reasonable price.
[00:06:27.767 --> 00:06:35.335]  That way you get the benefits and the taste of high quality whey while supporting our information warfare operation against the globalists.
[00:06:35.655 --> 00:06:38.158]  Doing our research, one thing continued to really stand out.
[00:06:38.718 --> 00:06:47.385]  It's not just that cows and their milk are associated with the best, highest quality protein, but also that those cows be grass-fed.
[00:06:47.786 --> 00:06:48.606]  That is essential.
[00:06:48.987 --> 00:06:53.290]  And all of this whey protein comes from grass-fed, happy cows.
[00:06:53.791 --> 00:06:56.233]  This is the very best whey that we were able to bring to market.
[00:06:56.593 --> 00:06:58.294]  Please try it for yourself and tell us what you think.
[00:06:58.395 --> 00:07:00.036]  Again, thank you so much for all your support.
[00:07:00.556 --> 00:07:03.459]  It is true whey from mfoldwarslife.com.
[00:07:04.039 --> 00:07:05.480]  After four years of research,
[00:07:06.693 --> 00:07:09.834]  The next big game changer has arrived.
[00:07:10.615 --> 00:07:14.016]  Z-Shield, toxic metal and chemical defense support.
[00:07:14.636 --> 00:07:15.957]  It's made in the USA.
[00:07:16.497 --> 00:07:24.800]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the Infowar.
[00:07:25.220 --> 00:07:27.141]  It is a classical 360 wind.
[00:07:27.421 --> 00:07:28.421]  We're changing the world.
[00:07:28.881 --> 00:07:32.563]  Now it's time to change our bodies with Z-Shield at Infowarslife.com.
[00:07:36.593 --> 00:07:39.599]  We accept the truth and buck the system and the group collective.
[00:07:40.601 --> 00:07:44.368]  Do that, and you'll earn your way to the next level.
[00:07:45.750 --> 00:07:46.853]  This is the Info War.
[00:08:03.476 --> 00:08:04.758]  Liberals now are all over the news.
[00:08:04.938 --> 00:08:10.144]  They're the newest, biggest group buying guns, saying, I'm preparing for civil war with the right-wingers.
[00:08:10.425 --> 00:08:12.527]  Thank God you just joined us and didn't know it.
[00:08:12.948 --> 00:08:15.571]  The Second Amendment is for a tyrannous government.
[00:08:15.792 --> 00:08:20.397]  A sleeping giant that is humanity!
[00:08:31.752 --> 00:08:33.914]  You won't stand up against tyranny, you'll only be a slave.
[00:08:33.934 --> 00:08:38.999]  If you're sad and bullied, they will push you around and make you their slave.
[00:08:39.079 --> 00:08:39.880]  Become men again!
[00:08:39.960 --> 00:08:41.121]  Become women again!
[00:08:41.161 --> 00:08:42.202]  Stand up!
[00:08:42.283 --> 00:08:44.605]  And tell the New World Order!
[00:08:44.905 --> 00:08:48.188]  You can take our lives, but you'll never take our freedom!
[00:08:48.209 --> 00:08:50.691]  What we are looking at is good and evil.
[00:08:51.071 --> 00:08:56.556]  As for the people above you that are inviting you into their New World Order, they're slaves.
[00:08:56.996 --> 00:08:58.057]  They've sold out to it.
[00:08:58.097 --> 00:08:59.398]  They're blind.
[00:08:59.438 --> 00:09:00.239]  They're cowards.
[00:09:00.539 --> 00:09:01.560]  You don't want to be part of them.
[00:09:01.760 --> 00:09:04.403]  Like Patrick Henry said, forget you are our brethren.
[00:09:04.543 --> 00:09:05.664]  Go from us in peace.
[00:09:06.024 --> 00:09:08.646]  Crouch down and lift the hand that feeds you.
[00:09:08.827 --> 00:09:11.569]  Let your chain sit lightly upon you.
[00:09:12.530 --> 00:09:16.313]  As for me, give me liberty or give me death!
[00:09:23.960 --> 00:09:33.027]  If you are receiving this transmission, you are the resistance.
[00:09:35.309 --> 00:09:44.477]  Ladies and gentlemen, thank you so much for joining us on the second day of August 2017 on this Wednesday Worldwide Global Transmission.
[00:09:45.558 --> 00:09:53.064]  First off, out of the gates, two-time Pulitzer Prize winning journalist Cy Hirsch has already written
[00:09:54.238 --> 00:09:56.280]  Months ago that he talked to U.S.
[00:09:56.340 --> 00:10:02.805]  intelligence and a top British ambassador who have actually met with high-level U.S.
[00:10:02.885 --> 00:10:09.410]  intelligence officers as well that have confirmed that Seth Rich was the leaker to WikiLeaks.
[00:10:10.531 --> 00:10:18.597]  We have Julian Assange publicly, within a week of Seth Rich being gunned down, shot in the back.
[00:10:19.474 --> 00:10:27.759]  Saying that they don't ever give up sources but that basically Seth Rich was their source and it should be investigated along those lines.
[00:10:29.580 --> 00:10:40.786]  We now have intel coming out that you have these Islamic brothers from Pakistan in control of Democratic Party servers and that Seth Rich was reportedly that night at a party with them.
[00:10:41.667 --> 00:10:46.590]  You have Debbie Wasserman Schultz threatening the DC police that she is over
[00:10:47.495 --> 00:10:52.240]  As a representative of that area, saying, I'll cut your funding if you don't get back their laptops.
[00:10:52.760 --> 00:10:57.025]  And then you have them in the news saying, don't ever question Seth Rich's murder.
[00:10:57.725 --> 00:11:00.328]  Don't look at it or we'll basically have somebody sue you.
[00:11:01.749 --> 00:11:03.611]  Well, this is Cy Hirsch, ladies and gentlemen.
[00:11:05.093 --> 00:11:06.554]  The article's on Infowars.com.
[00:11:09.838 --> 00:11:22.967]  The video and audio is on Infowars.com, and there is a total MSM blackout on two-time Pulitzer Prize winning author, who also exposed that ISIS and Al Qaeda were being run by Obama.
[00:11:23.227 --> 00:11:24.368]  By the way, he's a liberal.
[00:11:25.028 --> 00:11:26.289]  A classical liberal.
[00:11:28.211 --> 00:11:29.291]  But he has a conscience.
[00:11:30.032 --> 00:11:34.535]  He's credited with ending the Vietnam War with his stories, on the My Lai Massacre, you name it.
[00:11:35.998 --> 00:11:38.701]  The guy that spurred Walter Cronkite to say the war was unwinnable.
[00:11:39.162 --> 00:11:40.383]  Because it wasn't meant to be won.
[00:11:41.664 --> 00:11:46.690]  Media completely ignores bombshell Seymour Hersh revelations on Seth Ridge.
[00:11:47.091 --> 00:11:49.593]  Not a single MSN outlet has covered the story.
[00:11:51.556 --> 00:11:56.681]  The audio tape obtained by Big League Politics, Hersh says he saw an FBI report linked
[00:11:57.699 --> 00:12:05.925]  Leaked to him by an insider which confirms that Rich had contacted WikiLeaks with sample emails from DNC Leaker and asked for payment for the full data dump.
[00:12:07.026 --> 00:12:08.607]  And it goes on from there.
[00:12:08.988 --> 00:12:11.730]  And he has multiple ambassadors telling him the same thing.
[00:12:12.270 --> 00:12:15.853]  One of these ambassadors has gone public to say he met with U.S.
[00:12:15.893 --> 00:12:22.258]  intelligence and they showed him the files that Rich was reportedly out there trying to sell the data.
[00:12:24.359 --> 00:12:25.320]  Isn't that interesting?
[00:12:27.142 --> 00:12:28.223]  Well, they don't want you to hear it.
[00:12:28.343 --> 00:12:29.204]  We've had to bleep it.
[00:12:29.304 --> 00:12:32.086]  But this is the candid recording of Cy Hirsch.
[00:12:35.388 --> 00:12:36.389]  Here is that report.
[00:12:37.730 --> 00:12:39.672]  What about the kid?
[00:12:39.832 --> 00:12:47.798]  I'll tell you what I know.
[00:12:53.166 --> 00:12:54.947]  Well, I know it comes off an FBI report.
[00:12:54.967 --> 00:12:55.567]  Don't ask me how.
[00:12:55.667 --> 00:12:56.307]  You can figure out.
[00:12:56.327 --> 00:12:57.127]  I've been around long enough.
[00:12:58.768 --> 00:13:00.468]  The kid gets... I don't think he was murdered.
[00:13:00.548 --> 00:13:02.829]  I don't think he was murdered because of what he knew.
[00:13:02.849 --> 00:13:04.369]  The kid's a nice boy, 27.
[00:13:04.489 --> 00:13:07.090]  He was not an IT expert, but he learned stuff.
[00:13:07.130 --> 00:13:09.231]  He was a data programmer, but he learned stuff.
[00:13:10.011 --> 00:13:12.012]  And so he's living on one street.
[00:13:12.352 --> 00:13:15.033]  He's living in a very rough neighborhood.
[00:13:15.333 --> 00:13:19.654]  And in the exact area where he lived, there have been about 10... I'm sure you know all this.
[00:13:19.674 --> 00:13:22.855]  There have been about 8 or 9 or 10 violent robberies.
[00:13:23.402 --> 00:13:34.666]  Most of them with somebody brandishing a gun, and if they hit his hand, I'm telling you, I'm sure you know, his hands were marked up, the cops concluded he fought off the people, tried to run and they shot him twice in the back with a .22, small caliber.
[00:13:35.166 --> 00:13:38.507]  And then the kids that did it ran, they got scared, didn't take his wallet, okay.
[00:13:38.707 --> 00:13:43.428]  So what the cops do then, and here's what nobody knows, what I'm telling you, maybe you know something about it.
[00:13:44.089 --> 00:13:45.589]  When you have a death like that, these
[00:13:48.817 --> 00:13:49.418]  I don't know.
[00:14:10.552 --> 00:14:11.313]  I think so.
[00:14:30.701 --> 00:14:32.883]  The Washington field office is a hot unit.
[00:14:33.524 --> 00:14:39.109]  The guy running the Washington field office, he's like, he's like, you know, he's like a three star at an army base.
[00:14:39.149 --> 00:14:40.110]  He's ready looking for four.
[00:14:40.130 --> 00:14:40.831]  You know what I mean?
[00:14:41.171 --> 00:14:42.633]  He's going to go with a top job.
[00:14:42.973 --> 00:14:45.155]  There's a cyber unit there that's excellent.
[00:14:46.356 --> 00:14:55.405]  What you get in a warrant, the public information you get in a warrant doesn't include, it does not include
[00:14:56.065 --> 00:14:56.525]  I think?
[00:15:20.157 --> 00:15:24.706]  He makes, first of all, you have to know, you have to know some basic facts.
[00:15:24.826 --> 00:15:28.353]  One of the basic facts is that there's no DMC of Podesta email.
[00:15:36.048 --> 00:15:45.412]  And so this, so what the report says that sometime in late spring, we're talking about June, you know, summer's in June 21st.
[00:15:46.012 --> 00:15:51.575]  Late spring would be after, I presume, I don't know, I just hear it says late spring, early summer.
[00:15:51.595 --> 00:15:53.496]  And he makes contact with WikiLeaks.
[00:15:54.776 --> 00:15:56.997]  That's in his computer, and he makes contact.
[00:15:57.277 --> 00:16:01.259]  Now, I have to be careful because I don't,
[00:16:06.212 --> 00:16:11.094]  You know, I've been... He said, by the way, when I'm in London, I always get a message, come see me at the Ecuadorian Embassy.
[00:16:11.114 --> 00:16:12.695]  I said, there's no f***ing way I'm going there.
[00:16:12.715 --> 00:16:15.656]  I've got enough trouble without getting photographed by every s*** made.
[00:16:15.676 --> 00:16:17.497]  He's under total surveillance by everybody.
[00:16:17.997 --> 00:16:21.199]  And, but anyway, they found what he had done.
[00:16:21.219 --> 00:16:27.641]  He had submitted a series of documents of emails, of juicy emails from the DNC.
[00:16:27.762 --> 00:16:32.864]  And, you know, by the way, all this s*** about the DNC, um, you know,
[00:16:34.085 --> 00:16:34.645]  Was it hacked?
[00:16:34.665 --> 00:16:35.306]  It wasn't hacked.
[00:16:35.346 --> 00:16:40.167]  But whatever happened, the Democrats themselves wrote this s**t, you know what I mean?
[00:16:40.447 --> 00:16:48.771]  All I know is that he offered a sample, an extensive sample, you know, I'm sure dozens, of emails, and said, I want money.
[00:16:51.952 --> 00:16:54.953]  That later, Ricky Leakes did get the password.
[00:16:54.993 --> 00:16:58.574]  He had a Dropbox, a protected Dropbox, which isn't hard to do.
[00:16:59.215 --> 00:17:01.015]  I mean, you don't have to be a wiz at IT with it.
[00:17:01.055 --> 00:17:02.736]  You know, he was certainly, you know, not a dumb kid.
[00:17:04.957 --> 00:17:05.718]  I don't think so.
[00:17:29.804 --> 00:17:30.164]  Okay.
[00:17:30.965 --> 00:17:31.806]  I don't know what that means.
[00:17:32.186 --> 00:17:35.369]  I don't know what he was... Anyway, but Richie Lee's got access.
[00:17:35.789 --> 00:17:40.352]  And before he was killed, I can tell you right now, Brennan's an a**hole.
[00:17:40.493 --> 00:17:41.854]  I've known all these people for years.
[00:17:41.954 --> 00:17:44.536]  Klepper's sort of a bitter guy, but now rocket scientist.
[00:17:44.576 --> 00:17:46.217]  The NSA guy's a f***ing moron.
[00:17:46.878 --> 00:17:55.985]  And they all, you know, the trouble with all those guys is that the only way they're going to make it to a board or two and get, you know, hired by SAI is he's delivered some fantastic contracts.
[00:17:56.265 --> 00:17:57.206]  Is this who he's stayed in?
[00:17:58.129 --> 00:17:58.909]  With Trump, they're gone.
[00:17:58.929 --> 00:17:59.490]  You know, they're done.
[00:17:59.530 --> 00:18:00.750]  They're going to live on their pension.
[00:18:00.770 --> 00:18:01.490]  They're not going to make it.
[00:18:02.031 --> 00:18:05.172]  And I got to tell you, guys in that job, they don't want to live on their pension.
[00:18:05.192 --> 00:18:07.433]  They want to be on board like their president.
[00:18:07.533 --> 00:18:09.093]  Make $600,000 with going to four businesses.
[00:18:09.694 --> 00:18:12.975]  I have somebody, I have somebody on the inside.
[00:18:12.995 --> 00:18:14.916]  You know, I've been around a long time and I write a lot of stuff.
[00:18:14.936 --> 00:18:18.277]  I have somebody inside who will go and read a file for me.
[00:18:18.877 --> 00:18:21.358]  This person is unbelievably accurate and careful.
[00:18:21.378 --> 00:18:22.779]  He's a very high-level guy.
[00:18:22.799 --> 00:18:23.739]  He'll do a favor.
[00:18:23.899 --> 00:18:25.880]  You're just going to have to trust me.
[00:18:27.361 --> 00:18:27.741]  I have
[00:18:28.683 --> 00:18:28.763]  Okay.
[00:18:48.087 --> 00:18:55.093]  We're telling the press that we even know who in the GRU, the Russian Military Intelligence Service, leads it.
[00:18:55.173 --> 00:19:05.042]  I mean, all bulls**t. I worked at the New York Times for f**king years, and show the f**k the New York Times that they have smart guys, but they're totally beholden on sources.
[00:19:05.959 --> 00:19:06.580]  I don't think so.
[00:19:30.401 --> 00:19:36.649]  There's Cy Hirsch, the greatest living journalist, and he likes Trump, just like the Pauls like Trump.
[00:19:37.150 --> 00:19:40.194]  Any real intellectual, like Julian Assange, likes Trump.
[00:19:40.895 --> 00:19:45.562]  Anybody who's smart, anybody who has the facts, cannot believe how good he is.
[00:19:46.912 --> 00:19:49.455]  He's so real, though, he's wild.
[00:19:50.176 --> 00:19:50.496]  It's true.
[00:19:50.556 --> 00:19:55.682]  I mean, he is the President of the United States, and he is on the deck, and he is in charge.
[00:19:56.202 --> 00:19:57.403]  And the elite are scared.
[00:19:58.284 --> 00:20:00.647]  Because they don't know what he's going to do to them, because they're such criminals.
[00:20:01.248 --> 00:20:01.768]  We'll be back.
[00:20:01.968 --> 00:20:03.030]  That was Bombshell Info.
[00:20:11.089 --> 00:20:15.193]  Jones is a charismatic performer who gets charged up on a regular basis.
[00:20:15.233 --> 00:20:16.154]  They call that crazy.
[00:20:16.194 --> 00:20:17.035]  That's not crazy.
[00:20:17.235 --> 00:20:21.078]  That's my will, my human spirit saying crush those that would hurt the innocent.
[00:20:21.279 --> 00:20:22.380]  Go after the enemy.
[00:20:22.800 --> 00:20:23.941]  Build a civilization.
[00:20:24.001 --> 00:20:24.722]  Be honorable.
[00:20:25.402 --> 00:20:26.824]  Crush the snakes under your feet.
[00:20:27.064 --> 00:20:28.686]  People want legitimacy.
[00:20:28.766 --> 00:20:29.767]  They want real.
[00:20:30.791 --> 00:20:38.935]  Two-thirds of his funding reportedly comes from selling his products, which he sells on his site under his Infowars Life brand.
[00:20:39.175 --> 00:20:42.177]  Particularly, vitamins and nutraceuticals.
[00:20:42.537 --> 00:20:43.498]  A whole bunch!
[00:20:43.938 --> 00:20:45.879]  Now, let me break them down for you.
[00:20:45.939 --> 00:20:57.125]  There is a Super Male Vitality, a Super Female Vitality, Wake Up America Patriot Blend Coffee, Lung Cleanse, Brain Force Plus, something called DNA Force that costs $120 a bottle,
[00:20:59.286 --> 00:21:06.548]  And Child Ease, a herbal blend which, according to InfoWars, is designed to soothe the mind and bodies of children.
[00:21:07.308 --> 00:21:18.271]  And then there is Caveman True Paleo Formula with Bone Broth, a chocolate-flavoured drink mix made from bee pollen, stevia and the dust of chicken skeletons.
[00:21:18.891 --> 00:21:24.893]  Now, according to InfoWars, it is one of the most popular new health trends in the world today.
[00:21:25.513 --> 00:21:27.914]  And if you have never gone shopping on InfoWars,
[00:21:28.254 --> 00:21:40.682]  You are in for a treat, because there's the kind of survival gear that you would expect, alongside more surprising items like organic shampoo, body wash, and deodorants, as well as products like Combat One Tactical Bath Wipes.
[00:21:41.242 --> 00:21:46.045]  He does have a medical expert who consults on many of his supplements, Dr. Edward Groot III.
[00:21:46.105 --> 00:21:48.367]  Because the media makes fun of you and says that you're an idiot.
[00:21:48.867 --> 00:21:53.010]  He looks like a fifth year senior at the University of Falling Off a Surfboard.
[00:21:54.224 --> 00:21:54.664]  That's right.
[00:21:54.684 --> 00:21:56.825]  I mean, literally, they say we cannot sell coffee.
[00:21:56.885 --> 00:21:57.406]  It's a fraud.
[00:21:57.906 --> 00:21:59.967]  Wake Up America Patriot Blend Coffee.
[00:22:00.287 --> 00:22:01.408]  Maybe you've had back pain before.
[00:22:01.428 --> 00:22:02.708]  Maybe you've had nerves that were cut off.
[00:22:03.689 --> 00:22:04.709]  This creates tingling.
[00:22:04.809 --> 00:22:06.430]  A lot of people have their feeling come back.
[00:22:06.510 --> 00:22:07.491]  I'm not going to make claims.
[00:22:07.811 --> 00:22:08.751]  This research is true.
[00:22:09.732 --> 00:22:11.533]  Organically based bio PQQ.
[00:22:11.613 --> 00:22:13.854]  And you can only find its ingredients in comets.
[00:22:14.734 --> 00:22:15.795]  Oh, and blueberries.
[00:22:21.251 --> 00:22:23.953]  His products are different than the ones you can find in stores.
[00:22:24.113 --> 00:22:28.076]  It is absolutely in the crystalline form, the strongest, you absorb it.
[00:22:28.536 --> 00:22:32.939]  So, folks, don't go out to the store and get iodine and say, one of the big chains, it'll kill you.
[00:22:33.659 --> 00:22:34.620]  Wow!
[00:22:35.700 --> 00:22:39.463]  I honestly did not know that you could imply your competition kills people.
[00:22:40.620 --> 00:22:45.582]  We sell five different brands of the very best water filtration systems out there.
[00:22:45.602 --> 00:22:46.302]  They're amazing.
[00:22:46.342 --> 00:22:51.384]  They cut out 99.99% of the glyphosate, the herbicides, the pesticides, the fluoride.
[00:22:51.524 --> 00:22:55.125]  Jones is talking about the globalists systematically feminizing us.
[00:22:55.285 --> 00:22:59.807]  Chemicals were being placed in the water to feminize society and reduce the population.
[00:22:59.907 --> 00:23:02.988]  His products are marked up just enough to keep his business going.
[00:23:03.328 --> 00:23:05.229]  Well, the money that's made is pretty much put back into things.
[00:23:05.729 --> 00:23:12.335]  In fact, as he frequently tells his audience, he needs them to buy more to keep his truth-telling crusade solvent and growing.
[00:23:13.115 --> 00:23:16.218]  We need to fund ourselves, and we fund ourselves by you buying the products.
[00:23:16.258 --> 00:23:20.542]  We're at a shortfall now because of the massive sustained economic attacks we're under.
[00:23:20.702 --> 00:23:22.503]  I could have sponsors every segment.
[00:23:22.644 --> 00:23:23.164]  I don't do it.
[00:23:23.544 --> 00:23:24.725]  I plug enough to fund things.
[00:23:24.745 --> 00:23:25.486]  He even has a link.
[00:23:25.506 --> 00:23:25.806]  Exactly!
[00:23:25.846 --> 00:23:29.469]  It's like an NPR pledge drive for people who hate NPR.
[00:23:29.489 --> 00:23:31.950]  Why not pick up a Bill Clinton rape whistle?
[00:23:31.990 --> 00:23:38.114]  Which, according to Infowars, should be used to let Bill know you're in the crowd and that you know the truth.
[00:23:38.134 --> 00:23:39.115]  That truth, by the way,
[00:23:55.271 --> 00:24:03.884]  Nobody can dispute the fact that we... And by the way, our order came with a free 9-11 with an inside job bumper sticker.
[00:24:33.071 --> 00:24:35.852]  Think about the magnitude of this information.
[00:24:36.673 --> 00:24:37.673]  Seymour Hersh.
[00:24:38.213 --> 00:24:39.914]  Two-time Pulitzer Prize winner.
[00:24:40.574 --> 00:24:43.275]  The most famous living American journalist.
[00:24:44.215 --> 00:24:46.476]  He's the most famous journalist in the last hundred years.
[00:24:46.616 --> 00:24:47.657]  Totally documented.
[00:24:48.317 --> 00:24:51.918]  Coming out in a new report saying he talked to high-level U.S.
[00:24:51.958 --> 00:24:54.218]  government officials, ambassadors, you name it.
[00:24:54.478 --> 00:24:56.139]  They were watching Seth Rich.
[00:24:56.679 --> 00:24:59.479]  They were trying to get into the DNC systems.
[00:24:59.519 --> 00:25:01.100]  The DNC hadn't let them in.
[00:25:01.520 --> 00:25:02.980]  They knew it was being penetrated.
[00:25:03.020 --> 00:25:07.361]  They were watching Seth Rich, trying to sell the data to WikiLeaks.
[00:25:07.861 --> 00:25:10.862]  And you have WikiLeaks saying, right after he got shot in the back,
[00:25:11.542 --> 00:25:12.963]  That yes, he was their source.
[00:25:13.343 --> 00:25:17.224]  Now we have Sy Hersh confirming all of it.
[00:25:17.524 --> 00:25:24.907]  We have the identity of the DNC leaker, and it's not a Russian, ladies and gentlemen.
[00:25:27.528 --> 00:25:34.931]  Here is Julian Assange, from right after it happened, saying, I investigated both presidential candidates, and only Clinton has ties to Russia.
[00:25:35.171 --> 00:25:35.531]  And then,
[00:25:36.604 --> 00:25:41.728]  You actually look at who did the uranium deal, who got the $100 million for the bank deal, who met with Putin in secret.
[00:25:42.008 --> 00:25:53.057]  Who had Mueller take illegal uranium samples to a tarmac to meet with the Russians in Europe for the Clintons?
