[00:00:04.085 --> 00:00:04.605]  We've got it.
[00:03:03.334 --> 00:03:04.655]  Just back away a little bit.
[00:03:05.836 --> 00:03:13.241]  Having Moore win and then come to the Senate presents just a whole host of political problems that will not be easy to deal with.
[00:03:13.521 --> 00:03:14.562]  Sexual harassment.
[00:03:14.642 --> 00:03:16.103]  A national turning point?
[00:03:16.424 --> 00:03:16.804]  Or is it?
[00:03:17.164 --> 00:03:20.206]  After refusing to back Alabama's Roy Moore.
[00:03:20.326 --> 00:03:24.709]  The president said if the allegations are true then that Roy Moore should step aside.
[00:03:24.790 --> 00:03:27.391]  President Trump decides to stand by his man.
[00:03:27.511 --> 00:03:29.273]  I can tell you one thing for sure.
[00:03:30.143 --> 00:03:33.770]  We don't need a liberal person in there, a democrat.
[00:03:33.810 --> 00:03:34.832]  Good Sunday morning.
[00:03:40.903 --> 00:03:45.846]  There are moments in the past half century when as Americans we've been forced to re-examine our attitudes and ourselves.
[00:03:46.067 --> 00:03:47.988]  Vietnam, civil rights, gay rights.
[00:03:48.608 --> 00:03:51.551]  In politics, we're now facing the crucible of sexual harassment.
[00:03:52.111 --> 00:03:56.174]  Our revulsion at what we've learned and our uncertainty of what to do about it going forward.
[00:03:56.394 --> 00:04:00.477]  Is it time to demand the resignation of all politicians accused of harassment?
[00:04:01.057 --> 00:04:07.241]  Is it better to support an accused child molester of your own party than to have the other party win an election?
[00:04:07.321 --> 00:04:21.831]  The revolt against sexual harassment and assault may in part be a backlash after Donald Trump's 2016 victory when millions of voters overlooked more than a dozen allegations of sexual misconduct and put Mr. Trump in the White House.
[00:04:22.251 --> 00:04:30.277]  A result that triggered thousands of women nationwide to begin an anti-Trump movement that has flexed its muscles since the inauguration.
[00:04:35.370 --> 00:04:37.252]  With two weeks until the special U.S.
[00:04:37.272 --> 00:04:43.657]  Senate election in Alabama, President Trump is again aligning himself with embattled Republican candidate Roy Moore.
[00:04:44.137 --> 00:04:50.542]  Today on Twitter, the President called Moore's Democratic appointment... Are we not all under unyielding harassment by the corporate media?
[00:04:50.742 --> 00:04:54.445]  When do the American people get what their tax dollars paid for?
[00:04:54.625 --> 00:05:02.351]  The names behind the $17 million payout to the victims of perverse hubris lingering in the nation's capital.
[00:05:08.268 --> 00:05:09.148]  I'm going to shoot you straight.
[00:05:09.528 --> 00:05:11.849]  InfoWars has changed the world because you've supported us.
[00:05:12.129 --> 00:05:14.930]  The globalists are on the run, but they're launching counter-offensives.
[00:05:15.170 --> 00:05:20.973]  And now more than ever, I am thankful for your support and I'm asking you to visit InfoWarsStore.com.
[00:05:21.273 --> 00:05:27.755]  Running right through to next week on Cyber Monday, we've got free shipping storewide and clearly the biggest sales in our history.
[00:05:27.935 --> 00:05:30.056]  We just keep launching bigger and bigger sales.
[00:05:30.256 --> 00:05:33.797]  We've got our new tropic, RainForce, 50% off.
[00:05:34.017 --> 00:05:35.958]  We've got so many other products there that are 50%
[00:05:36.198 --> 00:05:36.478]  We're good.
[00:06:07.361 --> 00:06:09.123]  There's a need for a new world order.
[00:06:10.224 --> 00:06:16.351]  But it has different characteristics in different parts of the world.
[00:06:17.753 --> 00:06:24.020]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:48.755 --> 00:06:51.496]  There are, of course, those who do not want us to speak.
[00:06:51.516 --> 00:06:52.416]  We think just like we think.
[00:06:52.456 --> 00:06:58.217]  I suspect even now orders are being shouts into telephones and men with guns will soon be on their way.
[00:06:58.237 --> 00:06:59.518]  It's Chancellor Sutler.
[00:06:59.638 --> 00:07:00.238]  Damn it!
[00:07:00.318 --> 00:07:00.638]  Why?
[00:07:01.398 --> 00:07:07.400]  Because while the truncheon may be used in lieu of conversation, words will always retain their power.
[00:07:08.000 --> 00:07:11.141]  Words are for the means to meaning and for those who will listen,
[00:07:13.746 --> 00:07:18.750]  But the truth is, there is something terribly wrong with this country, isn't there?
[00:07:18.770 --> 00:07:19.751]  You designed it, sir.
[00:07:19.811 --> 00:07:20.731]  You wanted it foolproof.
[00:07:20.751 --> 00:07:22.112]  You taught me every television in London!
[00:07:22.393 --> 00:07:24.494]  Cruelty and injustice.
[00:07:24.514 --> 00:07:25.855]  Intolerance and oppression.
[00:07:26.296 --> 00:07:35.743]  And where once you had the freedom to object, to think and speak as you saw fit, you now have censors and systems of surveillance coercing your conformity and subduing your submission.
[00:07:35.823 --> 00:07:36.103]  Cameras.
[00:07:36.123 --> 00:07:36.844]  We need cameras.
[00:07:37.144 --> 00:07:37.864]  How did this happen?
[00:07:38.585 --> 00:07:39.345]  Who's to blame?
[00:07:40.327 --> 00:07:42.992]  Well, certainly there are those who are more responsible than others.
[00:07:43.012 --> 00:07:44.896]  They will be held accountable.
[00:07:44.916 --> 00:07:50.808]  But again, truth be told, if you're looking for the guilty, you need only look into a mirror.
[00:07:51.992 --> 00:07:53.253]  I know why you did it.
[00:07:53.273 --> 00:07:55.053]  I know you were afraid.
[00:07:55.073 --> 00:07:56.214]  Who would you be?
[00:07:56.714 --> 00:07:57.214]  War?
[00:07:57.474 --> 00:07:57.855]  Terror?
[00:07:58.095 --> 00:07:58.755]  Disease?
[00:07:59.395 --> 00:08:05.778]  There were a myriad of problems which conspired to corrupt your reason and rob you of your common sense.
[00:08:05.838 --> 00:08:11.621]  Fear got the best of you, and in your panic you turned to the now High Chancellor, Adam Sutler.
[00:08:12.241 --> 00:08:18.404]  He promised you order, he promised you peace, and all he demanded in return was your silent, obedient consent.
[00:08:25.131 --> 00:08:26.371]  There is a war.
[00:08:26.811 --> 00:08:27.772]  It's happening now.
[00:08:28.512 --> 00:08:30.472]  It will decide the fate of humanity.
[00:08:31.073 --> 00:08:32.813]  The time to choose sides has come.
[00:08:33.633 --> 00:08:35.094]  We are the resistance.
[00:08:35.534 --> 00:08:38.355]  We are the Infowar.
[00:08:42.056 --> 00:08:46.057]  And it is Cyber Monday, the 27th day of November 2017.
[00:08:46.437 --> 00:08:49.118]  I'm Alex Jones, your host.
[00:08:49.158 --> 00:08:50.938]  We're going to be live here for the next four hours.
[00:08:50.998 --> 00:08:53.779]  I do intend to open the phones up and take your calls today.
[00:08:55.160 --> 00:09:02.167]  The news is getting so insane, so crazy, that I don't even know where to start anymore.
[00:09:02.267 --> 00:09:04.089]  I mean, just look at these headlines.
[00:09:05.370 --> 00:09:09.974]  Amazon warehouse of hell, robots replace exhausted humans.
[00:09:12.416 --> 00:09:15.960]  And then, if you go deeper,
[00:09:18.359 --> 00:09:38.858]  You learn that all of Amazon, every bit of it is taxpayer subsidized, nationwide, and it is exempt from all of the major laws that it lobbies for against us to shut down Main Street, to even shut down Walmart.
[00:09:40.678 --> 00:09:49.721]  It has slave factories in China, the equivalent of slavery here, absolutely cold-blooded, absolutely technocratic.
[00:09:54.503 --> 00:09:58.024]  It gets $1.48 every package it ships of taxpayer money.
[00:09:59.664 --> 00:10:00.985]  Other big companies don't get that.
[00:10:02.674 --> 00:10:13.461]  He's building buildings all over the major cities where he's based, where they basically push the employees to then live in a small apartment, pay more per square foot than you normally would.
[00:10:19.265 --> 00:10:27.731]  He's buying up the grocery stores, he's buying up the infrastructure, and he's doing it all through monopoly systems.
[00:10:29.571 --> 00:10:39.435]  And he says he's going to replace humans, that that's his ultimate goal, but it's okay, he's abusive and oppressive and repressive, because he likes Obama!
[00:10:39.635 --> 00:10:46.638]  And that makes it trendy, kind of like Apple with the suicide nets and the stairwells, and around the buildings at their Foxconn factories.
[00:10:49.999 --> 00:10:50.539]  Remember that?
[00:10:52.720 --> 00:10:57.862]  And the people jumping off the roofs, and the forced drugging, but the media didn't care because it's Apple!
[00:10:59.451 --> 00:11:02.594]  And they're trendy and they support Black Lives Matter.
[00:11:04.336 --> 00:11:19.392]  So it's okay if Obama funded the Arab Spring and the Muslim Brotherhood to put hundreds of thousands of women into slavery as young as six years of age and rape them to death and throw gays off buildings because they pose and say they're liberal.
[00:11:21.034 --> 00:11:22.175]  So it must be okay.
[00:11:25.205 --> 00:11:37.095]  Meanwhile, while all of this is going on, while Google admits that even if you turn off all the spy functions, they're still watching you, they're still listening to you, they're still tracking where you go, what you do.
[00:11:41.419 --> 00:11:48.985]  You've got cancer rates skyrocketing, you've got vaccines killing people all over the place, and causing neurological disorders, and causing all sorts of problems.
[00:11:49.345 --> 00:11:53.028]  But despite all of that, we're told
[00:11:53.939 --> 00:12:15.504]  That sex scandals dealing with men asking women out is paramount to Harvey Weinstein raping women according to eyewitnesses and Kevin Spacey basically sexually assaulting men.
[00:12:16.384 --> 00:12:20.265]  All of that is paramount in the media's conflation
[00:12:22.025 --> 00:12:31.633]  With a man asking a woman out or a man trying to kiss a woman and then she rebuffs him, that is paramount now with rape and pedophilia.
[00:12:33.454 --> 00:12:37.297]  But the American people see right through all of this.
[00:12:38.719 --> 00:12:48.787]  We've seen wall-to-wall coverage in the controlled corporate press that Trump supports a child molester, Roy Moore, as if he is a child molester, as if he's been proven or convicted
[00:12:50.538 --> 00:12:57.780]  When they have far more proof of Bill Clinton on a sex traffickers airplane going to an island where sex traffic children were taken.
[00:12:58.100 --> 00:13:08.283]  And we have senior Secret Service agents like Mr. Bongino saying that while they were there, they witnessed things you couldn't believe and they've threatened to release the information.
[00:13:08.803 --> 00:13:10.103]  But that's not even in the news.
[00:13:11.044 --> 00:13:12.244]  They wrote about it last Friday.
[00:13:12.504 --> 00:13:13.484]  Didn't even get any coverage.
[00:13:13.504 --> 00:13:13.964]  Who cares?
[00:13:15.785 --> 00:13:19.626]  Ex-Secret Service agent threatens to drop new details about Bill Clinton and Lolita Express.
[00:13:20.831 --> 00:13:21.811]  Newswars.com.
[00:13:23.372 --> 00:13:30.494]  But meanwhile, Trump comes out and says, we haven't seen any proof, and until I see proof on Roy Moore, I'm not gonna support the Democrat.
[00:13:31.434 --> 00:13:33.935]  Pelosi comes out and calls Conyers an icon.
[00:13:35.375 --> 00:13:36.135]  But that's okay.
[00:13:37.536 --> 00:13:40.516]  Now the media spins it, oh look, Trump supports a child molester.
[00:13:43.197 --> 00:13:45.238]  But he hadn't been convicted of it, hadn't been proven.
[00:13:45.778 --> 00:13:49.379]  Talk about defamation, but see he's a public figure, so they hide behind that.
[00:13:52.915 --> 00:13:56.337]  Meanwhile, Trump has come out and said that he will not campaign for Moore.
[00:13:56.737 --> 00:14:00.499]  And he said he wouldn't campaign for him before and didn't originally support him.
[00:14:00.779 --> 00:14:08.323]  But again, it turns into this giant diversion as if all the crimes on earth against women were done by Judge Roy Moore.
[00:14:09.764 --> 00:14:17.408]  Meanwhile, CNN had a big report out yesterday saying sexual harassment globally by the numbers and said, oh, the Middle East doesn't have any problems.
[00:14:17.968 --> 00:14:19.749]  America, that's where we're bad to women.
[00:14:20.850 --> 00:14:21.390]  I'm not kidding.
[00:14:22.915 --> 00:14:23.956]  So that's how they operate.
[00:14:24.036 --> 00:14:48.076]  Meanwhile, last week, major corporations broke ties with Google and YouTube, for now, over the fact that they have been promoting sexualization of children and softcore child porn, if you could call it that, and weird snuff film videos, simulated snuff films of children being killed, cut into videos that are supposed to look like they're family friendly.
[00:14:49.505 --> 00:14:53.669]  Last night I started getting more intel about this and then saw it in the news today.
[00:14:53.689 --> 00:14:57.373]  This is on InfoWars.com.
[00:14:57.713 --> 00:15:01.357]  YouTube autocomplete tool shows users
[00:15:02.383 --> 00:15:09.789]  profoundly disturbing child sex results when they search for how-to videos and that's coming up as well.
[00:15:10.489 --> 00:15:22.098]  You just type in how to change a tire, how to sail a boat, how to tie your shoelaces, how to plant tulips, how to sell your bike.
[00:15:22.739 --> 00:15:23.739]  No, that's not what you get.
[00:15:25.281 --> 00:15:29.063]  How to have sex with your kids and then a bunch of other vulgar
[00:15:30.194 --> 00:15:32.297]  Searches are the first thing you get.
[00:15:33.718 --> 00:15:35.460]  How to have sex with your kids.
[00:15:36.501 --> 00:15:38.003]  You think that's all by accident?
[00:15:38.303 --> 00:15:41.367]  This is the religion of the people running things.
[00:15:41.447 --> 00:15:42.488]  It's hurting innocents.
[00:15:43.590 --> 00:15:45.912]  And if they can't screw their brains up with television...
[00:15:47.000 --> 00:15:47.981]  That's the low-level stuff.
[00:15:48.001 --> 00:15:50.204]  At least they can screw your kid up, get him on drugs.
[00:15:50.885 --> 00:15:53.548]  That's the main overall satanic transmission.
[00:15:53.889 --> 00:15:56.492]  Then they can get their hands on him and rape him even better.
[00:15:56.652 --> 00:16:01.878]  But the real good thing is torturing him to death before you gouge their eyeballs out while they beg for mommy.
[00:16:04.071 --> 00:16:08.637]  Infowars is changing the world, sending shockwaves across the planet.
[00:16:08.918 --> 00:16:10.740]  The globalists understand that.
[00:16:11.421 --> 00:16:16.388]  They know they have to destroy nation states, they have to destroy Christian civilization, they have to destroy the family.
[00:16:16.608 --> 00:16:18.671]  They can't leave anything standing.
[00:16:19.191 --> 00:16:23.974]  Or when their great tyranny comes in, liberty will spring back up in those institutions.
[00:16:24.034 --> 00:16:31.799]  They have scientifically figured out how to do this, and they're cold-blooded enough to actually try to execute it, and they've gotten a lot of their plan done.
[00:16:32.140 --> 00:16:37.944]  But they were counting on operating in secret, in the dark, denying all of this existed using mainstream media.
[00:16:38.204 --> 00:16:39.445]  But that doesn't work anymore.
[00:16:39.705 --> 00:16:43.207]  So the whole facade is now falling down around them.
[00:16:43.407 --> 00:16:45.789]  When I get up here and tell you that we're one of the most influential
[00:16:46.509 --> 00:16:48.591]  ...organizations of the world now for the resistance.
[00:16:48.631 --> 00:16:49.471]  It isn't a brag.
[00:16:49.851 --> 00:16:53.854]  I'm on the front lines wearing a general outfit with the enemy shooting at me 24-7.
[00:16:54.234 --> 00:17:04.001]  I'm simply telling you we've been successful, so that's good news, but at the same time they're coming after us because of it, because we're now a figurehead, a focal point.
[00:17:04.381 --> 00:17:09.965]  A flag, a symbol that they want to take down, and they want to destroy, and they want to discredit.
[00:17:10.345 --> 00:17:14.548]  They're trying to assassinate my credibility ahead of assassinating me physically.
[00:17:14.568 --> 00:17:18.311]  That's what the top minds and best analysts have said, and I concur with the analysis.
[00:17:18.811 --> 00:17:31.260]  We're in a very serious situation, so I'm asking you this Thanksgiving to understand that we wouldn't have this info war if it wasn't for you, and I thank you, and I appreciate you, and I celebrate you, and I cover all these negative things.
[00:17:31.940 --> 00:17:40.824]  Not because I'm trying to make you depressed, but because I believe in you, and know that when you're faced with these globalist operations, you'll want to stand up and do something about it.
[00:17:41.085 --> 00:17:54.011]  So again, I salute you, and I thank you, and I thank my family, and I thank the crew, and I thank everybody in the last 22 years for sticking with this movement, and to now see such success, the enemy's pushing back, and so now is the time for critical effort.
[00:17:54.511 --> 00:18:06.180]  And that said, we're running specials all throughout this week that help fund our operation to be able to continue on under globalist attacks, under censorship, under boycotts, under lawsuits, you name it.
[00:18:06.381 --> 00:18:22.534]  You've taken us this far, and if you'll just get the great products we have that are great for you and your family, and symbiotically then support us, nothing can stop us, ladies and gentlemen, when you stand up and vote with your dollars, vote with your euros, and get the products at InfoWarsTore.com.
[00:18:23.274 --> 00:18:33.544]  We're running a special from Monday, when I'm shooting this right now, right through next Monday on Cyber Monday, eight days from now, when we do a special 36-hour broadcast.
[00:18:34.164 --> 00:18:39.289]  On Monday, we have Brain Force that's been sold out, 50% off the Great Nootropic and free shipping storewide.
[00:18:39.349 --> 00:18:42.052]  We've got Tuesday, November 21st, Silver Bullet.
[00:18:43.433 --> 00:18:44.534]  995, 50% off.
[00:18:44.594 --> 00:18:47.316]  Knockout Sleep Aid, 50% off.
[00:18:47.576 --> 00:18:50.198]  Wednesday, Super Metal Vitality, 50% off.
[00:18:50.538 --> 00:18:51.879]  Living Defense, 50% off.
[00:18:52.059 --> 00:18:54.181]  Thursday, on Thanksgiving, 50% off.
[00:18:54.301 --> 00:18:56.543]  All the high-quality, storable foods, 50% off.
[00:18:56.623 --> 00:18:59.445]  Prostate Guard has been proven to be great for your prostate and more.
[00:18:59.925 --> 00:19:04.228]  Friday, November 24th, X2, the good halogen that blocks the fluoride and all the rest of it.
[00:19:04.248 --> 00:19:06.250]  You'd die without it.
[00:19:06.270 --> 00:19:06.570]  50% off.
[00:19:06.630 --> 00:19:09.132]  Alexa Pure Pro, another great system of water filter.
[00:19:09.312 --> 00:19:10.212]  Twenty-five percent off.
[00:19:10.673 --> 00:19:16.755]  Saturday, November 25th, launch of Emmerich Essentials new essential oil blends.
[00:19:17.115 --> 00:19:19.016]  Sunday, launch of Tactical Walls.
[00:19:19.736 --> 00:19:23.517]  Monday, the 27th, launch of a new product we haven't told you about.
[00:19:23.798 --> 00:19:24.478]  So much more.
[00:19:24.878 --> 00:19:27.119]  Infowarsstore.com, Infowarslife.com.
[00:19:27.739 --> 00:19:30.140]  Or 888-253-3139.
[00:19:30.420 --> 00:19:31.200]  Please pray for us.
[00:19:31.440 --> 00:19:32.800]  Please spread the articles and videos.
[00:19:33.120 --> 00:19:34.080]  Get past the censors.
[00:19:34.300 --> 00:19:35.561]  And please financially support us.
[00:19:35.641 --> 00:19:37.081]  We're getting great products at the same time.
[00:19:37.321 --> 00:19:38.721]  And we will not let you down.
[00:19:39.042 --> 00:19:39.942]  We will win together.
[00:19:40.162 --> 00:19:41.142]  We will have a renaissance.
[00:19:41.342 --> 00:19:42.242]  We will go to the stars.
[00:19:42.422 --> 00:19:48.083]  And we will kick these social engineers, control freaks, psychopaths' ass into the dustbin of history.
[00:19:48.184 --> 00:19:49.944]  They're hanging on by their nails right now.
[00:19:50.684 --> 00:19:53.846]  So I'm thankful for you on this Thanksgiving, and I'm thankful for your support.
[00:19:54.146 --> 00:19:57.667]  I'm asking for your support again, because we're all in this together, and we're winning!
[00:20:05.491 --> 00:20:08.112]  You're listening to the Alex Jones Show.
[00:20:23.070 --> 00:20:27.535]  Rallying patriots worldwide in defense of human liberty.
[00:20:28.075 --> 00:20:29.617]  It's Alex Jones.
[00:20:31.358 --> 00:20:45.653]  All right, coming up, ladies and gentlemen, inside Amazon's slave factories and inside their slave shipping centers, and how Jeff Bezos is truly organized evil.
[00:20:47.481 --> 00:21:00.367]  Everything he does is meant to be dehumanizing, anti-human, and quite frankly, you know, I walked in this morning, there was my wife again on Amazon, and I said, honey, we gotta dehabitualize this.
[00:21:00.607 --> 00:21:04.549]  All these little packages coming to people's houses are undercutting all the markets.
[00:21:04.609 --> 00:21:06.250]  He's made special deals with the government.
[00:21:06.770 --> 00:21:07.670]  He gets $1.48 every package from us.
[00:21:10.356 --> 00:21:11.917]  He took over the publishing industry.
[00:21:11.978 --> 00:21:12.998]  He devastated that.
[00:21:13.339 --> 00:21:14.640]  He's moving on to everything.
[00:21:14.920 --> 00:21:15.961]  He's anti-free speech.
[00:21:16.001 --> 00:21:17.182]  He owns the Washington Post.
[00:21:17.543 --> 00:21:19.244]  Churning out lies against America.
[00:21:19.905 --> 00:21:26.211]  Trying to have Infowars shut down and putting out disinfo that I'm a Russian agent that needs to be arrested.
[00:21:28.913 --> 00:21:32.076]  And he does this to any industry, any media, anything.
[00:21:32.356 --> 00:21:33.938]  He wants total control.
[00:21:35.011 --> 00:21:39.634]  And he psychologically studies how to get you tied into his systems.
[00:21:39.654 --> 00:21:46.939]  He wants to own the grocery stores you go to, the self-driving cars, the packages you get, where you live.
[00:21:47.259 --> 00:21:51.122]  He's pushing the coffin apartments so you own nothing, you have nothing.
[00:21:51.542 --> 00:21:53.464]  He's trying to replace you with robots.
[00:21:53.964 --> 00:21:56.486]  He's a super uncool guy, okay?
[00:22:00.802 --> 00:22:08.048]  And of course he's all tied into DARPA and his daddy and a whiz kid who just magically did all this on his own.
[00:22:08.528 --> 00:22:08.948]  Bull.
[00:22:09.308 --> 00:22:10.349]  It's like Bill Gates.
[00:22:10.770 --> 00:22:11.610]  It's like Apple.
[00:22:12.091 --> 00:22:15.613]  All of it are in-Q-Tel government DARPA fronts.
[00:22:15.893 --> 00:22:18.555]  And they even admit it when you read deeper literature.
[00:22:20.177 --> 00:22:23.399]  And Trump is trying to stop this anti-human system.
[00:22:24.480 --> 00:22:29.544]  That's his big crime, is that he's against this total control grid
[00:22:31.291 --> 00:22:34.293]  The globalists are building, so that's coming up.
[00:22:34.914 --> 00:22:40.018]  YouTube, when you type in how to fix the number one search is how to have sex with your kids.
[00:22:42.400 --> 00:22:51.607]  Massive pedophile arrests going on all over the place of people sex trafficking three, four, and six-month-old babies for gang raping.
[00:22:52.128 --> 00:22:53.289]  That's all coming up.
[00:22:53.469 --> 00:22:55.611]  As liberal media says, there is no pedophilia.
[00:22:55.871 --> 00:22:56.671]  It doesn't exist.
[00:22:56.972 --> 00:23:00.735]  No one wants to sexualize your children, and you turn on the television
[00:23:01.914 --> 00:23:10.597]  And it's sexualization of children, and then we've got a report break in the next few days of what Disney's up to.
[00:23:12.257 --> 00:23:13.798]  And I'm just gonna leave it at that.
[00:23:14.518 --> 00:23:17.259]  But you talk about caught red-handed.
[00:23:18.779 --> 00:23:20.900]  This is the coming out of the pedophiles, folks.
[00:23:22.441 --> 00:23:23.421]  I'm gonna stop right there.
[00:23:24.661 --> 00:23:29.383]  But this stuff's gotten so hardcore that I already knew it was true, and that their religion is pedophilia.
[00:23:30.273 --> 00:23:47.384]  But when you actually see them on store shelves selling sexualization of babies, I don't even know what to say at this point.
[00:23:49.625 --> 00:23:54.048]  You know, I almost just need to take a vacation because I'm not complaining.
[00:23:54.908 --> 00:23:56.869]  I've just reached the maximum point here.
[00:23:57.110 --> 00:23:57.590]  I mean, I'm
[00:24:02.355 --> 00:24:03.376]  I don't even know what to say anymore.
[00:24:03.396 --> 00:24:04.716]  I mean, these people are evil.
[00:24:05.116 --> 00:24:07.257]  They are scientifically evil.
[00:24:07.297 --> 00:24:08.898]  They have a will to dominate you.
[00:24:09.138 --> 00:24:10.019]  They hate you.
[00:24:10.479 --> 00:24:15.161]  It's a feeling of just pure, complete, absolute, they're going to run your life.
[00:24:15.361 --> 00:24:16.262]  They know how you work.
[00:24:16.462 --> 00:24:17.522]  They're going to program you.
[00:24:17.702 --> 00:24:18.683]  They're going to set you up.
[00:24:18.863 --> 00:24:19.763]  They're going to get you.
[00:24:19.943 --> 00:24:21.024]  They're going to make you sick.
[00:24:21.344 --> 00:24:22.625]  They're going to dominate your life.
[00:24:22.825 --> 00:24:23.905]  They're just vicious.
[00:24:24.225 --> 00:24:27.527]  They only feel good when they're running over you and doing something bad.
[00:24:29.810 --> 00:24:35.316]  And if people would just wake up to how bad these folks are and start making better life choices, it'd all be over!
[00:24:35.336 --> 00:24:43.304]  I have harangued everybody around me to not use Amazon for years.
[00:24:43.524 --> 00:24:45.045]  We were off of Amazon for years.
[00:24:45.726 --> 00:24:48.309]  Without me even knowing, they put our stuff back on Amazon.
[00:24:49.471 --> 00:24:57.378]  And the argument is in our marketing and shipping, sir, we had to do it because then they sell counterfeits or our products at lower prices and undercut us.
[00:24:57.398 --> 00:25:01.001]  So we have to have a presence there so we can shut down everybody else selling our stuff.
[00:25:02.602 --> 00:25:07.606]  So we have to just have a limited deal there just so we can't be associated with Amazon.
[00:25:07.847 --> 00:25:08.847]  It's such a monopoly.
[00:25:09.088 --> 00:25:14.092]  We've got to have one of their tentacles around our neck or we can't even communicate with the monster.
[00:25:18.254 --> 00:25:24.543]  And they've got the exhausted humans hanging around inside the factories as the robots are right next to them replacing them.
[00:25:25.284 --> 00:25:29.310]  That's up on newswars.com and everywhere else.
[00:25:29.330 --> 00:25:33.716]  And meanwhile, I have Bezos breathing down my neck.
[00:25:39.074 --> 00:25:54.163]  And he's about to get not just a $1.48 every package, and tax exemptions in all these cities, and where the cities actually pay to build their factories, and you thought paying to build a sports stadium was bad.
[00:25:54.223 --> 00:25:55.044]  This is next level.
[00:25:56.311 --> 00:26:14.717]  They now have a bill that's set to pass the Senate anytime with bipartisan support, because Bezos has greased all the skids, where every federal purchase, whether it be automobiles or printer ink or government uniforms, will go through Amazon.
[00:26:15.137 --> 00:26:21.919]  And Amazon's going to give them a computer program interface where you can only shop on government computers with Amazon.
[00:26:24.724 --> 00:26:27.305]  And of course Trump's trying to stop that, and that's why they want to kill him.
[00:26:28.866 --> 00:26:48.375]  Because you're going to buy from Jeff Bezos, who's anti-gun, anti-Christian, anti-family, anti-human, pro-robot takeover, because he's such a jerk that if he thinks he can wreck humanity with Apple and Google and all the rest of these psycho jerks, then he's a big man because he screwed over everybody.
[00:26:49.960 --> 00:26:56.405]  And he made you pay for it, and you were so stupid, you kept buying everything from him in the little Pavlovian boxes.
[00:26:57.906 --> 00:27:01.088]  Oh, and the free shipping, because it's been paid for by taxpayers.
[00:27:01.308 --> 00:27:04.691]  And there you are, slitting your own throat, shutting your own city down.
[00:27:04.931 --> 00:27:06.953]  It's not innovation, it's cancer!
[00:27:07.493 --> 00:27:11.236]  It's organized, scientific, bug-eyed evil!
[00:27:13.459 --> 00:27:23.354]  By a collection of psychopaths who love slave camps, who love slave labor, who love forced abortion, who love forced drugging, who love suicide nets.
