[00:00:13.090 --> 00:00:13.991]  You want answers?
[00:02:43.834 --> 00:02:54.401]  But at the same time the globalists are trying to cut off the funding of organizations and institutions and operations that are telling the truth and that are exposing their narrative in real time.
[00:02:54.982 --> 00:03:08.571]  That's why this Christmas it is more important than ever to support InfoWars because you're supporting yourself and you can beat the crowds, beat the traffic, beat the high prices, beat the garbage, beat the additives.
[00:03:09.884 --> 00:03:19.937]  And get, from the biggest budget to the lowest budget, high quality products that you, your family, your friends, your loved ones, those that you're giving gifts need.
[00:03:21.363 --> 00:03:31.714]  We have 70-plus high-quality supplements that we produce, that we develop with top firms, and other high-quality brands that we also carry at InfoWarsTore.com.
[00:03:32.234 --> 00:03:37.360]  And we have Patriot apparel that helps you meet like-minded people, support the broadcast, and spread the word.
[00:03:37.640 --> 00:03:40.943]  High-quality water filtration, air filtration, non-GMO.
[00:03:44.305 --> 00:04:00.330]  If you'll just do some of your Christmas shopping for your loved ones at Infowarsstore.com, you'll get them original, healthy, high-quality, low-cost products that'll make their lives better, and at the same time, defeat the globalists in the information war.
[00:04:00.670 --> 00:04:02.191]  Don't shop with the globalists.
[00:04:02.551 --> 00:04:03.731]  Don't trade with the enemy.
[00:04:03.811 --> 00:04:09.393]  As much as you can, and none of us are perfect, support independent media that stands up for what's right.
[00:04:10.509 --> 00:04:17.631]  You can shop at InfoWarsStore.com or InfoWarsLife.com or call toll free 888-253-3139.
[00:04:18.131 --> 00:04:22.052]  You can also give InfoWarsStore gift cards to friends and family.
[00:04:22.372 --> 00:04:28.794]  That's a great way to get them to visit the site and find out about the political message while they're getting high quality products at the same time.
[00:04:29.614 --> 00:04:32.435]  And we also now have Patriot Points where you get
[00:04:33.927 --> 00:04:40.091]  5% off of every purchase added to your account for future purchases.
[00:04:40.171 --> 00:04:45.534]  That is a high-end system at 5% compared to most rewards cards.
[00:04:45.714 --> 00:04:49.376]  That is on the very high end of the spectrum for the level of 5%.
[00:04:50.477 --> 00:04:55.099]  So please, do your Christmas shopping at InfoWorksStore.com and help fund the tip of the spear against the globalists.
[00:04:55.299 --> 00:04:59.282]  We've got a lot of huge sales, 50% off on some of our best-selling products.
[00:04:59.822 --> 00:05:01.503]  So, Merry Christmas and thanks for the support.
[00:05:04.159 --> 00:05:09.001]  Introducing Floralife, the new probiotic line developed exclusively by InfoWars Life.
[00:05:09.301 --> 00:05:13.743]  After years of research on the human microbiome, not all probiotics are made the same.
[00:05:14.084 --> 00:05:22.427]  Floralife probiotics use a unique targeted delivery system that bypasses the stomach and releases directly into the intestines for maximum effect.
[00:05:22.767 --> 00:05:25.989]  This is critical because stomach acid kills most probiotics
[00:05:26.269 --> 00:05:31.191]  So if you don't have a targeted delivery probiotic, then you're cheating your gut health and your wallet.
[00:05:31.511 --> 00:05:38.473]  Floralife supports your body's core, where you need it most, including digestion, regularity, immunity, the gut lining, and metabolism.
[00:05:38.813 --> 00:05:42.414]  Did you know that over 80% of your immune system is located in your gut?
[00:05:42.714 --> 00:05:47.076]  That's why increasing gut probiotic levels is so important for overall health.
[00:05:47.456 --> 00:05:51.017]  Floralife is sold as a $15 billion probiotic for everyday maintenance care.
[00:05:51.337 --> 00:05:55.218]  And a 50 billion probiotic for a 30-day advanced gut restoration program.
[00:05:55.519 --> 00:05:59.440]  Head to Infowarslife.com to pick up your bottle of Floralife probiotics today.
[00:05:59.720 --> 00:06:01.121]  That's Infowarslife.com.
[00:06:12.805 --> 00:06:17.887]  From the front lines of the information war, it's Alex Jones.
[00:06:19.750 --> 00:06:25.780]  Mother, tell your children not to walk my way.
[00:06:25.820 --> 00:06:30.427]  Tell your children not to hear my words, what they mean, what they say.
[00:06:30.887 --> 00:06:31.308]  Mother,
[00:06:35.498 --> 00:06:37.799]  Welcome back, ladies and gentlemen, into the third hour.
[00:06:37.819 --> 00:06:48.704]  I'm your host, Alex Jones, and we're joined by really an American hero, William Binney, former technical director of the National Security Agency, one of the most famous codebreakers in U.S.
[00:06:48.744 --> 00:06:54.367]  history, and the equivalent of a multi-star general when he was heading up that agency.
[00:06:54.767 --> 00:07:01.130]  He's also been a whistleblower to Congress, been SWAT teamed, been targeted, been persecuted,
[00:07:01.670 --> 00:07:04.632]  Never charged with anything, because it was all intimidation.
[00:07:05.032 --> 00:07:06.954]  ExposeFacts.org.
[00:07:07.334 --> 00:07:10.656]  AGoodAmerican.org is the award-winning film he's in.
[00:07:10.977 --> 00:07:16.881]  He was also the main technical director and fact director for Oliver Stone's incredible film, Snowden.
[00:07:17.856 --> 00:07:26.941]  So much of what we now know about the illegal spy grid being used against us for the political class is thanks to him, Mr. Drake, Sybil Edmonds, and many others.
[00:07:26.981 --> 00:07:30.462]  But he is the chief whistleblower out there, ladies and gentlemen.
[00:07:30.722 --> 00:07:35.925]  He's going to be talking about PGknowledge.eu today and some of the important work he's doing.
[00:07:35.965 --> 00:07:41.248]  But first off, he hasn't talked a lot about this, but today he said he's ready to talk about it.
[00:07:42.208 --> 00:07:51.392]  In light of the whole Russiagate investigation, he wants to get into that and his meeting with the CIA director, Mr. Pompeo, a few weeks ago.
[00:07:51.412 --> 00:07:58.015]  So we're going to talk about how that meeting took place and as much as he can now reveal to this audience today.
[00:07:58.835 --> 00:08:02.477]  So thank you so much, William Binney, for joining us to discuss this.
[00:08:03.557 --> 00:08:04.558]  Well, thanks for having me, Alex.
[00:08:05.218 --> 00:08:06.118]  Well, you've got the floor.
[00:08:06.519 --> 00:08:07.379]  Where would you like to start?
[00:08:09.043 --> 00:08:20.068]  Well, I think we should start with the research we've been doing on the data allegedly coming from a hack by the Russians into the DNC server.
[00:08:21.688 --> 00:08:33.033]  This was the data that was made available from Guccifer 2 that talked about the leak or the hack that he called a hack on the 5th of July of 2016.
[00:08:33.473 --> 00:08:38.355]  That data he made available for us to look at, so we started looking at it.
[00:08:39.082 --> 00:08:46.711]  And the first thing we found was the speeds were rather high for a transfer across the web to Europe from the U.S.
[00:08:47.384 --> 00:09:01.394]  In fact, the speed, I was here in Europe with Duncan Campbell reviewing all this data again, and we found that the highest speed that that data ran from was taken down off the server, supposedly.
[00:09:01.414 --> 00:09:04.116]  This is all alleged now.
[00:09:04.656 --> 00:09:05.997]  So it was 49.1 megabytes per second.
[00:09:09.545 --> 00:09:15.713]  Which is roughly a little over four times the rate that we could get by a transfer.
[00:09:15.733 --> 00:09:23.122]  We also attempted to transfer data across the Atlantic to Europe, to various places in Amsterdam, the UK.
[00:09:24.228 --> 00:09:33.075]  One of the fellows even looked at transferring it to Belgrade and also Albania, but it was pointless to even try because the network couldn't even handle it anywhere near it there.
[00:09:33.616 --> 00:09:42.983]  So the highest we got was roughly one-fourth the speed necessary to transfer the data, which meant it was impossible to go across the net.
[00:09:43.764 --> 00:09:48.708]  But it is, however, compatible with a download to a thumb drive.
[00:09:49.600 --> 00:09:53.363]  So if you had a USB thumb drive, you could download it at those speeds.
[00:09:53.584 --> 00:10:01.070]  So what you're saying as a technical expert who tested it, this was an inside job just like Snowden doing on a thumb drive at point-blank range.
[00:10:01.150 --> 00:10:08.737]  That's the speeds that this was basically impossible to be an outside hack, which is what we know from British ambassadors, from spies, from other leaks.
[00:10:08.777 --> 00:10:13.682]  Can you then quantify why Trump wanted you to meet with Pompeo to explain this to him?
[00:10:14.895 --> 00:10:24.480]  Well, Director Pompeo said to me when I first sat down, he said, the President said I should talk to you if I wanted to get facts about the Russiagate.
[00:10:25.900 --> 00:10:37.506]  That was really a shocking statement to me, because what that really says to me is the intelligence agencies aren't even telling the President or the head of the CIA the facts in the case.
[00:10:38.366 --> 00:10:40.227]  I mean, if they ask me what the facts are,
[00:10:42.515 --> 00:10:53.440]  Why aren't the intelligence agencies, the FBI, NSA, CIA, the members of the CIA, telling even their president or the chief of the CIA, the Central Intelligence Agency?
[00:10:53.480 --> 00:10:58.002]  And I know it's all classified, you can't get into it, but a lot of this is public now.
[00:10:58.382 --> 00:11:05.385]  The president has the code keys, he's got authorization, he could go in and see all this, but of course it was
[00:11:05.905 --> 00:11:13.247]  Of course, it was the Obama holdovers, we know, up until Trump got into office, that were still there with the keys, spying on the President-elect.
[00:11:13.487 --> 00:11:14.127]  We now know that.
[00:11:15.567 --> 00:11:30.050]  Yes, for example, early on, when the conversation between President Trump and the President of Mexico and Australia were released, I mean, that's a clear indication that that kind of information, to me, came from NSA.
[00:11:30.510 --> 00:11:34.991]  Because any communications of the President leaving the White House are encrypted.
[00:11:35.802 --> 00:11:42.203]  So that the agency that has the keys and provides the equipment and the keys for the president to communicate is NSA.
[00:11:42.823 --> 00:11:47.244]  So they would be able to decrypt and translate all those conversations.
[00:11:47.924 --> 00:11:50.785]  So they certainly are a prime suspect for releasing that.
[00:11:51.385 --> 00:11:54.746]  But let me get back to that hack in in June, July of 2016.
[00:11:54.866 --> 00:11:55.926]  There's more to it than just that.
[00:12:01.242 --> 00:12:04.083]  When we looked at the data, there were two batches of releases.
[00:12:04.843 --> 00:12:07.964]  The main one was dated the 5th of July.
[00:12:08.284 --> 00:12:12.765]  There was a later one dated the 1st of September, also from Guccifer 2.
[00:12:13.426 --> 00:12:24.149]  But when you looked at them, and if you only looked at minutes, seconds, and milliseconds, those two data sets merged.
[00:12:25.809 --> 00:12:28.270]  They merged right together like a glove on a hand.
[00:12:29.531 --> 00:12:33.684]  So that you basically would have one continuous set of information.
[00:12:34.662 --> 00:12:39.146]  So it means to us that Guccifer 2 is playing games, and that this wasn't even a hack.
[00:12:39.166 --> 00:12:45.612]  You don't even know if it was a hack of the DNC, or if it was something downloaded, transferred somewhere else, and then downloaded again.
[00:12:45.652 --> 00:12:48.674]  And sir, I know this is simple for you as a top expert, but just explain.
[00:12:48.995 --> 00:13:00.545]  Not only transfer rates showed how to be done point-blank at the computer, at the server itself, but also the data, the way it was taken down and put down together, was all done together, congruent at one time.
[00:13:01.343 --> 00:13:05.385]  Yeah, and it basically says that Goose for Two is playing a game with us, right?
[00:13:05.665 --> 00:13:07.806]  They're playing a game with us and everybody else.
[00:13:08.906 --> 00:13:13.208]  Because it's not the Russians that can be inside these secret facilities, obviously, getting the info.
[00:13:14.428 --> 00:13:21.231]  Yeah, well, that plus all of the indications are that it wasn't even a hack at all in any way, shape, or form.
[00:13:22.211 --> 00:13:23.992]  Wow, so you explain this to Pompeo.
[00:13:24.012 --> 00:13:24.632]  Please continue.
[00:13:25.592 --> 00:13:28.914]  Yes, and also I said that
[00:13:30.521 --> 00:13:39.190]  If members of Congress are going to call this an act of war, then they ought to do like President John F. Kennedy did and President Reagan.
[00:13:39.270 --> 00:13:46.398]  Kennedy released the photographs of the missiles in Cuba during the Cuban Missile Crisis because it was something that was very serious.
[00:13:47.279 --> 00:14:02.668]  And also, when the Russians shot down the Korean South Korean airline over Sakhnin Island, he released the ground-to-air control of the fighters, giving where the ground control ordered the shoot-down of the plane.
[00:14:03.289 --> 00:14:16.597]  So, those were serious situations and they basically declassified classified information so that they could show how serious the situation was and prove it to the American public and everyone else.
[00:14:18.553 --> 00:14:19.254]  Incredible!
[00:14:19.574 --> 00:14:30.662]  Now, I know you're a scientist, a computer scientist, so you just go off the facts, but just big picture, looking at this with William Binney, who's blown all this wide open, and the President wanted you to go talk to the head of the CIA.
[00:14:31.082 --> 00:14:33.184]  He doesn't even have the keys to the NSA!
[00:14:33.624 --> 00:14:47.715]  He can get into all this, they've got him sequestered, but he's getting enough info to know he needs to talk to you, showing again the whole rush of things made up, it was an inside job of people trying to expose the criminality of Hillary, and what was going on!
[00:14:49.321 --> 00:15:00.790]  Yeah, there's really no guarantee that even if he asks for all the information about Russiagate that's held by NSA or the FBI, that they'll even give it to him.
[00:15:01.370 --> 00:15:07.895]  Because if they don't want to give away information to anybody, they can keep it and hide it internally.
[00:15:08.055 --> 00:15:09.536]  They don't have to share it with anyone.
[00:15:11.417 --> 00:15:17.382]  Couldn't the President appoint you as a special investigator and you've got the clearances to go in there and investigate for him?
[00:15:19.211 --> 00:15:23.275]  Uh, well I don't have the clearances anymore, but uh... But the President could get those for you.
[00:15:24.176 --> 00:15:25.598]  Yes, yes he could, yes.
[00:15:26.779 --> 00:15:27.560]  That's, that's true.
[00:15:29.001 --> 00:15:31.304]  Would you take that job if the President authorized you to?
[00:15:32.981 --> 00:15:34.982]  Uh, if he wanted me to do that, I would do that.
[00:15:35.322 --> 00:15:36.242]  Yes, absolutely.
[00:15:36.382 --> 00:15:37.743]  And that'd be their worst nightmare.
[00:15:37.803 --> 00:15:39.664]  I mean, we can't trust the former head of the NSA.
[00:15:39.704 --> 00:15:40.304]  Who can we trust?
[00:15:40.384 --> 00:15:43.625]  I mean, it's just a bunch of politicos in there with the code keys.
[00:15:44.246 --> 00:15:49.148]  Samantha Powers, all of them in there, meeting with the former CIA director and everybody to set up Trump.
[00:15:49.188 --> 00:15:52.269]  I mean, these people are just, have committed incredible crimes, in my view.
[00:15:52.589 --> 00:15:55.090]  We'll be back with William Benning, a true American hero.
[00:15:55.570 --> 00:15:57.831]  There's John Wayne, the actor, then there's the real John Waynes.
[00:15:58.232 --> 00:15:59.272]  William Benning's one of those.
[00:15:59.572 --> 00:16:00.613]  We'll be right back, folks.
[00:16:00.633 --> 00:16:01.093]  Stay with us.
[00:16:02.546 --> 00:16:11.230]  Hey, did you know that you can now preserve your own food for up to 25 years and still maintain its nutrition and flavor?
[00:16:11.290 --> 00:16:11.750]  That's right.
[00:16:11.810 --> 00:16:16.832]  Now's the time to build your own food storage with Harvest Right's freeze dryers.
[00:16:17.092 --> 00:16:23.495]  Go to infowarsstore.com to learn more and check out this innovative and smart technology that's easy to use,
[00:16:23.755 --> 00:16:31.041]  And let me tell you, son, it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts, and entire meals.
[00:16:31.342 --> 00:16:31.542]  Woo!
[00:16:31.602 --> 00:16:32.503]  That's what I'm talking about.
[00:16:32.623 --> 00:16:41.230]  And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison.
[00:16:41.371 --> 00:16:49.478]  Harvest Right freeze dryers retain 97% of the food's taste, color, and nutritional value, and have a shelf life of up to 25 years.
[00:16:50.939 --> 00:16:54.264]  Now that's what I call the miracle of food preservation.
[00:16:54.384 --> 00:16:58.371]  Harvest Right is truly the world's best, most affordable freeze dryer.
[00:16:58.511 --> 00:16:59.432]  So what are you waiting for?
[00:16:59.592 --> 00:17:02.156]  Check it out right now at infowarsstore.com.
[00:17:03.223 --> 00:17:03.964]  I'm so excited.
[00:17:04.044 --> 00:17:13.590]  The new product at Infowarslife.com, in a glass bottle, two-month servings, filled to the brim, filled to the absolute top, the real red pill.
[00:17:14.190 --> 00:17:19.354]  This is a heart and brain pill, a nootropic, but it doesn't have any stimulants in it.
[00:17:19.694 --> 00:17:22.496]  But boy, does it stimulate, because it's beyond that.
[00:17:22.696 --> 00:17:31.462]  Quite frankly, I just went off what I saw medical doctors prescribing to their patients, but it wasn't prescription, but they were charging people $100, $200.
[00:17:33.563 --> 00:17:38.365]  For the formulae, and I came up with our own formula, working with some scientists and developers.
[00:17:38.885 --> 00:17:41.646]  Non-GMO, made right here in America, 120 capsules.
[00:17:41.786 --> 00:17:52.669]  And ladies and gentlemen, you add the preglanone to it, which is the precursor to all the hormones that your body has to have to even make the hormones in your glands.
[00:17:53.169 --> 00:17:54.450]  It is amazing!
[00:17:55.850 --> 00:18:00.812]  Red Pill, now available at InfoWarsStore.com, and your purchase fucks the operation.
[00:18:03.295 --> 00:18:04.711]  Welcome to the War Room.
[00:18:05.754 --> 00:18:08.316]  The latest addition to InfoWars live programming.
[00:18:08.456 --> 00:18:10.858]  The War Room is live weekdays, 3 to 6 p.m.
[00:18:10.918 --> 00:18:14.520]  Central at InfoWars.com slash show and WarRoom.show.
[00:18:14.540 --> 00:18:18.763]  You can follow us at WarRoomShow on Twitter and TheWarRoomShow on Facebook.
[00:18:18.923 --> 00:18:21.725]  And all of our content can be found on our YouTube channel.
[00:18:21.765 --> 00:18:23.627]  Subscribe for notifications.
[00:18:23.747 --> 00:18:35.195]  Owen Schroer and Roger Stone bring you the day's biggest stories, as well as the latest breaking news, with a no-holds-barred, aggressive approach and commitment to bringing you the most cutting-edge analysis and information.
[00:18:37.304 --> 00:18:41.049]  For far too long, the liberal media complex has controlled the narrative.
[00:18:41.490 --> 00:18:44.254]  For far too long, the silent majority has been muzzled.
[00:18:44.735 --> 00:18:46.998]  The silent majority is no longer silent.
[00:18:47.499 --> 00:18:49.161]  And we control the narrative now.
[00:18:50.523 --> 00:18:51.865]  This is the War Room.
[00:18:57.901 --> 00:19:01.282]  Receiving this transmission, you are the resistance.
[00:19:02.882 --> 00:19:07.143]  Maximize your potential and take your body back with Super Male Vitality.
[00:19:08.223 --> 00:19:12.684]  We're breaking the conditioning and fighting back against the globalist's war on male vitality.
[00:19:13.404 --> 00:19:21.606]  Our ultimate non-GMO formula is sourced from powerful organic herbs that have been gathered from around the world and then concentrated for maximum potency.
[00:19:22.745 --> 00:19:28.770]  Super Male Vitality was developed to activate your body's natural processes instead of using synthetic chemicals.
[00:19:29.470 --> 00:19:32.513]  Info Wars Life wants to bring you the highest quality products.
[00:19:33.794 --> 00:19:41.360]  Our unique combination of ingredients is designed to assist the body in regulating proper balance and creating superior vitality in males.
[00:19:42.828 --> 00:19:45.750]  Support your body and mind and take yourself to the next level.
[00:19:46.431 --> 00:19:48.973]  Boost your vitality and energize your life.
[00:19:50.194 --> 00:19:51.315]  Take control of your body.
[00:19:51.655 --> 00:19:55.879]  Grab a bottle of Super Male Vitality today at infowarslife.com.
[00:19:56.719 --> 00:19:59.041]  That's infowarslife.com.
[00:20:05.707 --> 00:20:08.329]  You're listening to The Alex Jones Show.
[00:20:17.186 --> 00:20:23.426]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:50.729 --> 00:21:04.439]  Ladies and gentlemen, William Binney, the former head of technical, actual operations of the National Security Agency, the man behind the movie Snowden, the main expert on that, is our guest this segment and next.
[00:21:05.279 --> 00:21:07.000]  He is on the road in Europe.
[00:21:07.080 --> 00:21:07.541]  He thinks his
[00:21:08.161 --> 00:21:12.485]  His computer battery will probably last about 45 after or so, but if it cuts out he'll be gone.
[00:21:12.885 --> 00:21:14.747]  This is so huge, okay?
[00:21:15.027 --> 00:21:17.069]  He's one of the leading experts in the world.
[00:21:17.450 --> 00:21:22.234]  The president wanted him to meet with the CIA director because they're trying to understand what's going on.
[00:21:22.995 --> 00:21:27.239]  Because this is so complex and the agencies don't tell each other a lot of information.
[00:21:27.819 --> 00:21:32.042]  And so here is William Binney looking at the supposed Russian hack they're saying.
[00:21:32.322 --> 00:21:34.483]  They've never proven Guccifer 2.0 was a Russian.
[00:21:34.763 --> 00:21:38.085]  But now we know what British ambassadors and others have said they've been told.
[00:21:38.485 --> 00:21:46.070]  They've said they've met with the supposed Guccifer and that it was a group of US intelligence operatives and people that were upset about what was happening.
[00:21:47.150 --> 00:21:51.132]  I have had high-level contacts confirm that to me back during the election.
[00:21:51.613 --> 00:21:59.777]  And I know that people like Eric Prince got information that I had separately had but not released about it and that Eric Prince knows.
[00:22:00.117 --> 00:22:02.198]  So all I'm saying is this is not a secret.
[00:22:02.458 --> 00:22:06.020]  This has been in British and German newspapers but not really in our news.
[00:22:06.320 --> 00:22:07.441]  It's a huge scandal.
[00:22:07.801 --> 00:22:11.503]  It's the key to understanding Russiagate and how they're trying to remove our president
[00:22:11.923 --> 00:22:26.816]  With zero evidence, they've got NSA transcripts of General Flynn not doing anything wrong, but then an FBI agent who worked for Hillary, who's disgraced, is the one that wrote up the forms claiming what he told them didn't match the NSA spying.
[00:22:27.177 --> 00:22:31.801]  So this is huge, huge news and blows the whole Russia narrative wide open.
[00:22:32.021 --> 00:22:36.205]  William Benny, please, break this down and get into other angles, because again, you're the expert.
[00:22:37.979 --> 00:22:46.644]  Well, we're looking at other evidence also, technical evidence, that looks like even earlier claims might be a total sham also.
[00:22:47.285 --> 00:22:52.488]  So in other words, it looks like virtually all of this data has been a fabrication.
[00:22:53.551 --> 00:22:58.216]  That's been created as a diversion, basically, so that we can pay attention.
[00:22:58.336 --> 00:23:00.378]  It's like we're playing the Wizard of Oz game.
[00:23:00.418 --> 00:23:01.019]  Pay attention.
[00:23:01.219 --> 00:23:03.121]  Don't pay any attention to the man behind the curtain.
[00:23:03.461 --> 00:23:07.685]  Look at all the side show that's going on.
[00:23:08.165 --> 00:23:09.106]  Pay attention over here.
[00:23:10.127 --> 00:23:10.688]  Don't look at me.
[00:23:12.781 --> 00:23:25.808]  I just think that this whole thing has been a setup from the beginning and it's being right now the technical evidence is starting to show that and prove that and we'll be publishing information about that hopefully very soon.
[00:23:27.268 --> 00:23:27.568]  Wow!
[00:23:29.249 --> 00:23:36.913]  Was your whole meeting with Pompeo, I mean did he say it was off record or what else can you tell us about this amazing meeting requested by the president?
[00:23:37.893 --> 00:23:40.354]  No, he didn't say it was off the record or anything.
[00:23:40.374 --> 00:23:46.435]  He just said he wanted to talk to me about getting, the President asked him to talk to me about getting facts about Rushgate.
[00:23:46.855 --> 00:23:55.217]  So I just told him everything I knew at the time, and we're getting more and more information that kind of corroborates everything we've been saying about it being a fabrication.
[00:23:56.717 --> 00:24:00.338]  And we'll be adding that publicly shortly, I hope.
[00:24:01.924 --> 00:24:03.905]  It's a matter of verifying everything we've done.
[00:24:03.945 --> 00:24:06.806]  We don't want to say something that we can't actually show and prove.
[00:24:08.827 --> 00:24:11.728]  Well, I know that you've received classified awards.
[00:24:12.448 --> 00:24:16.909]  You can't talk about those, but it's been reported that you've gotten some of the biggest awards in the country you can get.
[00:24:16.989 --> 00:24:23.552]  I mean, you were running operations against the Russians, and so you'd be the expert to investigate the Russians.
[00:24:24.412 --> 00:24:40.219]  From your, you know, spy chief gravitas, when you say it looks like it's a setup beyond just an inside job, without getting into statecraft and things, as an expert, what are you seeing?
[00:24:46.842 --> 00:24:51.625]  Well, there are people in other countries involved, like in the UK, with the
[00:24:53.146 --> 00:24:57.230]  Suppose a report from the British intelligence, you know, that kind of thing.
[00:24:57.370 --> 00:25:07.640]  And also, internally, if you believe Cy Hirsch, what he's saying is people in the FBI know exactly who leaked the data, and they're not talking about that.
[00:25:08.682 --> 00:25:16.469]  And so there are people in the FBI, people in lower ranks in the CIA, also people in NSA who are involved in all of this.
[00:25:18.145 --> 00:25:27.027]  Those are the three agencies of the main ones who made up the, you know, the Intelligence Community Assessment, where they claimed 17 intelligence agencies.
[00:25:27.068 --> 00:25:34.770]  Well, it was really only three, and it was hand-picked people from those three to come up with a predetermined outcome, which is what they did.
[00:25:34.890 --> 00:25:39.811]  And they wrote a 14-page ICA Intelligence Community Assessment paper
[00:25:40.467 --> 00:25:40.808]  That's right.
[00:25:50.569 --> 00:25:55.491]  Please don't interpret our judgment to mean that we have absolute facts to prove that this is absolutely true.
[00:25:55.931 --> 00:26:07.975]  So what they're saying is, you know, this whole report was a big sham, and they had no evidence whatsoever, nothing to back up any claim they were making, and it was just, you know, another fabrication.
[00:26:08.015 --> 00:26:11.816]  So it just shows you the extent of the organization behind this charade.
[00:26:12.984 --> 00:26:15.685]  Well, I know where to look out of these 17 agencies.
[00:26:15.765 --> 00:26:25.570]  It's that handful of people that put out the hoax that all 17 agencies all concurred, and then who put out these scurrilous fake reports.
[00:26:25.591 --> 00:26:30.813]  I mean, I think you start with them in your investigation of who really cooked all this garbage up.
[00:26:31.193 --> 00:26:37.897]  If you were speaking to the President, and he obviously listens to what you have to say and what you write, what would you say he needs to do next?
[00:26:39.600 --> 00:26:41.041]  I would say he needs to clean house.
[00:26:41.081 --> 00:26:46.703]  He's got to start firing people who are in charge of these agencies and replace them with people who will do a proper job.
[00:26:48.024 --> 00:26:56.347]  And that means cleaning out the internally, cleaning out the agencies and making sure they start to obey the Constitution, which they're not doing now.
[00:26:56.907 --> 00:26:59.468]  And that includes the Department of Justice.
[00:26:59.568 --> 00:27:01.409]  I'm not excluding them either.
[00:27:01.949 --> 00:27:08.392]  They're a part of this charade too, in one form or another, covering up for the people who are involved in this.
[00:27:09.051 --> 00:27:12.635]  Because if the FBI knows who did it, they also know, at least some of them.
[00:27:12.735 --> 00:27:14.918]  Now whether they're telling anybody, that's another story.
[00:27:27.233 --> 00:27:30.514]  We learned by Obama, when he first got into office, I was also on the list.
[00:27:30.814 --> 00:27:33.054]  That was a whole data leak that came out of federal law enforcement.
[00:27:33.354 --> 00:27:36.815]  And there were hundreds of thousands of names and phone numbers of mine that were private.
[00:27:37.115 --> 00:27:38.476]  And I even had some of Trump's private numbers.
[00:27:38.516 --> 00:27:42.837]  Those were his numbers at Mar-a-Lago and also one of his private numbers at Trump Tower.
[00:27:42.857 --> 00:27:45.417]  I never even had the nerve to use, but we got the list.
[00:27:45.437 --> 00:27:47.438]  And I was like, wow, that's the number I got for him at Mar-a-Lago.
[00:27:47.978 --> 00:27:54.526]  So they were illegally surveilling him all these years and intensified during the campaign and then they can't even find anything.
[00:27:54.566 --> 00:27:59.032]  That shows he's got a pretty good record if they're illegally spying on him and nothing's there.
[00:28:00.922 --> 00:28:17.815]  Yeah, but it also shows all the illegality that they've been involved in, including violations of the First, Fourth, Fifth, and Sixth Amendments, trying to use his communications without warrants against him in terms of, you know, charging him with something.
[00:28:18.015 --> 00:28:26.222]  That is a clear violation of the founding principles of our nation, and this is fundamentally treason at the highest levels, in my view.
[00:28:28.171 --> 00:28:28.632]  You're right.
[00:28:28.692 --> 00:28:29.773]  William Binney's our guest.
[00:28:30.173 --> 00:28:32.516]  I think it's fair to say that the House of Cards is coming down.
[00:28:32.556 --> 00:28:33.256]  I mean, it's coming out.
[00:28:33.276 --> 00:28:33.917]  They surveilled them.
[00:28:34.217 --> 00:28:35.479]  It's in the Flynn documents.
[00:28:35.519 --> 00:28:36.359]  They got caught lying.
