[00:00:09.261 --> 00:00:10.662]  You want answers?
[00:01:36.963 --> 00:01:47.307]  Given us 40 billion dollars to use to fix some of our roads out of the trillion dollars that we need to fix our crumbling infrastructure because we've been blowing up the infrastructure of other countries who are enemies of the Saudis.
[00:01:47.307 --> 00:01:50.147]  And of course you can see that realignment happening right now.
[00:01:50.147 --> 00:01:52.308]  Both the Saudis and the Israelis don't like Iran.
[00:01:52.308 --> 00:01:53.128]  They're the boogeyman.
[00:01:53.128 --> 00:01:56.190]  So now we're realigning to go after Iran.
[00:01:56.190 --> 00:01:57.790]  Hey, and I'm not defending Iran.
[00:01:57.790 --> 00:02:01.591]  I don't think that Iran is a great regime either.
[00:02:01.591 --> 00:02:03.932]  You know, the problem is there's not any good guys over there.
[00:02:03.932 --> 00:02:06.013]  But I think this trip really reminds us
[00:02:07.307 --> 00:02:30.454]  If anything, we've got some pretty bad photo ops coming out, and I think when Roger Stone, and he's going to be in the broadcast later today, talking about a secret deposition of somebody, they really are digging, going back, trying to find a CIA employee that goes back to the days of Boris Yeltsin, when they were trying to encourage an opening of Russia.
[00:02:30.454 --> 00:02:33.835]  But they're really digging, and so Roger Stone is going to break that down for us today.
[00:02:36.016 --> 00:02:45.547]  We're also going to have interviews from Daniel Estelin and others, but when we go back and we look at this, I think a lot of this trip, we saw Henry Kissinger come in and meet with Donald Trump.
[00:02:45.547 --> 00:02:49.752]  I think he was telling him, you know, the best way, Mr. President, to get out of this is to take a trip.
[00:02:50.578 --> 00:02:51.758]  And of course, where would you go?
[00:02:51.758 --> 00:02:53.819]  First place you would want to go is Saudi Arabia.
[00:02:53.819 --> 00:02:59.081]  The people who, according to the government's official conspiracy theory of 9-11, were the ones who took down the tower.
[00:02:59.081 --> 00:03:02.662]  And they protected them, redacted that information, said you can't sue these guys.
[00:03:02.662 --> 00:03:04.943]  And so now we're going over there and we're getting awards from them.
[00:03:04.943 --> 00:03:06.243]  It's a very bad photo op.
[00:03:06.243 --> 00:03:13.445]  And I think when Roger Stone said, it makes me want to puke when I see Donald Trump bending over and getting an award.
[00:03:13.445 --> 00:03:14.566]  And so there's been this back and forth.
[00:03:14.566 --> 00:03:15.266]  Did he bow?
[00:03:15.266 --> 00:03:16.166]  Did he curtsy?
[00:03:16.166 --> 00:03:17.567]  Whatever.
[00:03:17.567 --> 00:03:18.447]  The bottom line is,
[00:03:19.358 --> 00:03:21.460]  That we are doing whatever they want.
[00:03:21.460 --> 00:03:26.665]  You want to talk about NATO and the spending that we're doing on their behalf to defend them?
[00:03:26.665 --> 00:03:30.509]  What about the spending that we're doing for Saudi Arabia on their behalf?
[00:03:30.509 --> 00:03:36.674]  And of course what they're talking about as well is a kind of Arab NATO, where I guess we get screwed even more.
[00:03:37.395 --> 00:03:38.556]  Just like we do with the regular NATO.
[00:03:38.556 --> 00:03:39.337]  That's not bad enough.
[00:03:39.337 --> 00:03:40.958]  Now we've got to create an Arab NATO.
[00:03:40.958 --> 00:03:43.380]  We've got to create a global center to fight terrorism.
[00:03:43.380 --> 00:03:46.823]  And ironically, they're going to do it, I guess, in the center of Saudi Arabia.
[00:03:46.823 --> 00:03:49.905]  Because that's what the Orb photo op that everybody's laughing about.
[00:03:49.905 --> 00:03:54.689]  So, I think it's a very bad idea unless you want to get people's minds off of
[00:03:55.430 --> 00:04:01.534]  The Russian Conspiracy Theory and point out to them who really influences our elections.
[00:04:01.534 --> 00:04:03.716]  The Israelis and the Saudis.
[00:04:03.716 --> 00:04:06.778]  They're the real foreign powers behind our elections.
[00:04:06.778 --> 00:04:14.564]  So we're going to talk about a little bit of the Saudis today and we're going to show you a little bit of background on them as well.
[00:04:14.564 --> 00:04:24.391]  But we also have Alex Jones is going to be breaking down the Kober Chobani Yogurt parodies that were done at the end of the week this last week.
[00:04:25.051 --> 00:04:26.912]  He dissects that bit by bit.
[00:04:26.912 --> 00:04:28.473]  We're going to play that at the bottom of the hour.
[00:04:28.473 --> 00:04:30.915]  We're going to have Roger Stone joining us in the third hour.
[00:04:30.915 --> 00:04:36.438]  Daniel Estelin is going to be joining us about his latest book on Bilderberg, because that's about to come up again.
[00:04:36.438 --> 00:04:40.021]  I'm sorry, not a book, but a movie, a documentary that he's done.
[00:04:40.641 --> 00:04:44.386]  And Dr. Jerome Corsi is going to join us from Washington.
[00:04:44.386 --> 00:04:47.409]  He is in the White House press briefing room.
[00:04:47.409 --> 00:04:49.271]  He is our White House correspondent.
[00:04:49.271 --> 00:04:50.833]  He has his credentials.
[00:04:50.833 --> 00:04:52.815]  Sorry, Colbert, it really happened.
[00:04:52.815 --> 00:04:54.237]  I know you're very upset about that.
[00:04:54.237 --> 00:04:54.637]  Stay with us.
[00:04:54.637 --> 00:04:55.178]  We'll be right back.
[00:04:59.912 --> 00:05:04.794]  President Trump is on day four of his nine-day foreign trip, today visiting with Netanyahu in Israel.
[00:05:04.794 --> 00:05:06.615]  But his first stop was to Saudi Arabia.
[00:05:06.615 --> 00:05:14.438]  This was particularly significant because of a $100 billion arms deal the President signed with Saudi Arabia's King Salman bin Abdulaziz.
[00:05:14.438 --> 00:05:20.080]  While Trump's presence in Saudi Arabia was considered strong diplomatically, one must question the nature of this arms deal.
[00:05:20.080 --> 00:05:25.102]  Let's keep in mind, it was 15 of the 19911 hijackers that were from Saudi Arabia.
[00:05:25.102 --> 00:05:29.004]  Let's also not forget how hard Trump hit Saudi Arabia on the campaign trail.
[00:05:29.164 --> 00:05:35.086]  Ridiculing them for their treatment of women and homosexuals, and criticizing Hillary Clinton for taking money from them.
[00:05:35.086 --> 00:05:43.528]  But President Trump did step on the floor of the Arab Islamic America Summit in Riyadh and call out radical Islamic terrorism, saying their lives would be brief.
[00:05:43.528 --> 00:05:49.569]  Also worth consideration is the stock market jolt the arms deal gave Wall Street, especially Lockheed Martin and Raytheon.
[00:05:49.569 --> 00:05:52.870]  Meanwhile back in America, the Democrats are trying to impeach Trump.
[00:05:59.755 --> 00:06:10.202]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[00:06:10.342 --> 00:06:12.405]  That's why I'm introducing Z-Shield.
[00:06:12.405 --> 00:06:15.269]  Toxic metal and chemical defense support.
[00:06:15.269 --> 00:06:16.751]  It's made in the USA.
[00:06:16.751 --> 00:06:23.580]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the info war.
[00:06:23.580 --> 00:06:24.822]  It is a classical 360 wind.
[00:06:25.663 --> 00:06:35.368]  This is the formula that I personally have been taking for over a year, and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[00:06:35.368 --> 00:06:52.176]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be, because we need you, the remnant of America, to reignite those brush fires to the next level and to be healthy and as focused as you can be.
[00:06:52.176 --> 00:06:55.338]  Thanks to your support and your prayers, together, we're changing the world.
[00:06:55.458 --> 00:06:59.079]  Now it's time to change our bodies with Z-Shield at Infowarslife.com.
[00:07:11.263 --> 00:07:21.911]  Vitamin Mineral Fusion Drink Mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[00:07:21.911 --> 00:07:29.757]  In the history of Infowarslife, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[00:07:29.757 --> 00:07:35.181]  With its unique delivery system and proprietary manufacturing process designed for maximized effects.
[00:07:35.501 --> 00:07:39.942]  This formula is the platinum standard of multivitamin mineral products.
[00:07:39.942 --> 00:07:41.983]  And this part is most important.
[00:07:41.983 --> 00:07:48.804]  The ingredients in Vitamin Mineral Fusion are either plant derived or of the highest quality lab standard.
[00:07:48.804 --> 00:07:50.245]  That means it's clean.
[00:07:50.245 --> 00:07:51.365]  That means it's pure.
[00:07:51.365 --> 00:07:54.266]  And rest secured, you're fighting the tip of the spear in the InfoWars.
[00:07:54.266 --> 00:07:57.066]  That's InfoWarsLife.com and Vitamin Mineral Fusion.
[00:07:57.066 --> 00:07:58.687]  Take action now before we sell out.
[00:08:07.200 --> 00:08:13.605]  With, uh, Infowars being under unprecedented attack,
[00:08:38.115 --> 00:08:42.478]  Keep your hand on your gun
[00:09:09.122 --> 00:09:11.383]  Don't you trust anyone?
[00:09:11.383 --> 00:09:18.645]  Keep your hand on your gun.
[00:09:18.645 --> 00:09:21.526]  Don't you trust anyone?
[00:09:21.526 --> 00:09:25.207]  And they're trying to choke him for us.
[00:09:25.207 --> 00:09:26.467]  And Stone Cold Truth.
[00:09:26.467 --> 00:09:27.368]  And Breitbart.
[00:09:27.368 --> 00:09:28.368]  And Duff.
[00:09:28.368 --> 00:09:30.188]  And the time for action is now.
[00:09:30.188 --> 00:09:35.950]  We can't let them continue to winnow our numbers down.
[00:09:35.950 --> 00:09:38.851]  And to continue to block our access to our viewers.
[00:09:40.208 --> 00:09:44.611]  The David Brock-inspired ban on Roger Stone has been broken.
[00:09:44.611 --> 00:09:46.232]  It's simple.
[00:09:46.232 --> 00:09:49.373]  You get to a certain point where you're so hot, they have to have you.
[00:09:49.373 --> 00:09:51.875]  It's about ratings.
[00:09:51.875 --> 00:09:55.077]  I'm sure there were many people gnashing their teeth.
[00:09:55.077 --> 00:09:57.398]  I'm not in any rush to go back and do them again.
[00:09:57.398 --> 00:09:57.979]  You know why?
[00:09:57.979 --> 00:10:01.461]  Because I'm reaching so many more people at InfoWars.
[00:10:01.461 --> 00:10:03.642]  Keep your hand on your gun!
[00:10:03.642 --> 00:10:08.405]  Roger Stone has been so busy in New York City, he hasn't even slept.
[00:10:10.434 --> 00:10:11.495]  And he flew down here today.
[00:10:11.495 --> 00:10:15.736]  He's in Austin, Texas with us for a couple days in studio.
[00:10:15.736 --> 00:10:17.397]  Oh, perfect timing, man.
[00:10:17.397 --> 00:10:18.717]  We got one minute right.
[00:10:18.717 --> 00:10:19.598]  Good to see you, Slate.
[00:10:19.598 --> 00:10:20.518]  I'm excited to be here.
[00:10:20.518 --> 00:10:21.118]  It's great to see you.
[00:10:21.118 --> 00:10:21.518]  All right.
[00:10:21.518 --> 00:10:23.039]  Hey, man, I tell you, I watched documentary last night.
[00:10:23.039 --> 00:10:23.559]  Pretty good.
[00:10:23.559 --> 00:10:24.339]  Yeah, it really was.
[00:10:24.339 --> 00:10:25.040]  But come on.
[00:10:25.040 --> 00:10:25.740]  You're a lot cooler.
[00:10:25.740 --> 00:10:25.980]  It's like...
[00:10:26.520 --> 00:10:28.263]  Patriot defeating evil.
[00:10:28.263 --> 00:10:29.244]  You're not really a villain.
[00:10:29.244 --> 00:10:30.165]  They're the villains.
[00:10:30.165 --> 00:10:35.172]  Well, they tried to make us a villain, but they tried to make both of us villains, but I think the Patriots see it.
[00:10:35.172 --> 00:10:36.313]  They get it.
[00:10:36.313 --> 00:10:37.054]  No, they're the scum.
[00:10:37.054 --> 00:10:38.096]  They're the criminals.
[00:10:38.096 --> 00:10:39.858]  We're having to be a little bit tough on them.
[00:10:39.858 --> 00:10:42.402]  They call that villainy when we don't roll over their bullshit, right?
[00:10:42.662 --> 00:10:46.706]  Keep your hand on your gu- Listen, Charles Soros, Brock and all of them.
[00:10:46.706 --> 00:10:47.807]  We're beating you.
[00:10:47.807 --> 00:10:48.808]  You'll never defeat America.
[00:10:48.808 --> 00:10:49.969]  We'll never mount our head on the wall.
[00:10:49.969 --> 00:10:51.390]  Roger, join me.
[00:10:51.390 --> 00:10:52.431]  America will defeat you.
[00:10:52.431 --> 00:10:53.031]  Join me in this.
[00:10:53.031 --> 00:10:53.752]  Come on, Roger.
[00:10:53.752 --> 00:10:54.052]  Alright.
[00:10:54.052 --> 00:10:54.673]  There you go.
[00:10:54.673 --> 00:10:56.534]  David Brock, this is just for you.
[00:10:56.534 --> 00:10:57.976]  We're having a good time here today.
[00:10:57.976 --> 00:10:59.117]  You'll never defeat America.
[00:11:01.445 --> 00:11:05.447]  Folks, we're getting censored more and more in blocks, so it's up to you if you want to defeat these people.
[00:11:05.447 --> 00:11:06.047]  And I love you to death.
[00:11:06.047 --> 00:11:06.528]  I'm not bitching.
[00:11:06.528 --> 00:11:07.968]  I'm saying, hey, we're in a war here.
[00:11:07.968 --> 00:11:09.149]  Spreadinfowars.com.
[00:11:09.149 --> 00:11:13.871]  Spread this link as soon as it's not live on Facebook and Twitter and YouTube.
[00:11:13.871 --> 00:11:15.032]  It's up to you.
[00:11:15.032 --> 00:11:17.133]  You can roll over to the censorship, or we can win.
[00:11:17.133 --> 00:11:18.213]  And we're starting to win.
[00:11:18.213 --> 00:11:26.818]  That's why the Jeff Bezoses and the guy that calls you all dumb after Zuckerberg are so pissed, because there's still men that still have something between their legs.
[00:11:27.518 --> 00:11:34.225]  If you have a Twitter feed, if you have a Facebook feed, if you're on Instagram, if you're on Snapchat, you're an army of one.
[00:11:34.225 --> 00:11:37.268]  Take the best stories off of it and get them out there.
[00:11:37.268 --> 00:11:40.692]  The most powerful forces of globalism are scared.
[00:11:40.692 --> 00:11:42.774]  They're spending billions to defeat you.
[00:11:42.774 --> 00:11:44.396]  We already beat them once in the election.
[00:11:44.396 --> 00:11:45.497]  We're in a total battle.
[00:11:45.497 --> 00:11:47.639]  They're doing everything they can to defeat our president.
[00:11:47.639 --> 00:11:50.102]  We're going to win if you take action.
[00:11:50.702 --> 00:11:56.745]  Yeah, people repost my videos, and I've had people say, sir, bitch, why do you let people repost your videos?
[00:11:56.745 --> 00:12:02.207]  And they monetize the videos on YouTube, and I go, good!
[00:12:02.207 --> 00:12:06.668]  The ultimate political battle for the future of civilization, we're here witnessing.
[00:12:06.668 --> 00:12:13.351]  They have billions, the Googles, the Facebooks, the Yahoo's, they have billions to fight us, and we have you.
[00:12:13.351 --> 00:12:14.952]  This is the real war, gentlemen.
[00:12:14.952 --> 00:12:17.953]  And their resources, Google's resources are unlimited.
[00:12:18.713 --> 00:12:19.154]  Unlimited.
[00:12:19.154 --> 00:12:20.775]  But they don't have the people.
[00:12:20.775 --> 00:12:23.257]  If the people are with us, no one can stand against us.
[00:12:23.257 --> 00:12:26.840]  And the people will be with us as long as we can communicate with them.
[00:12:26.840 --> 00:12:27.881]  That's the whole key.
[00:12:27.881 --> 00:12:29.462]  You want to win on immigration?
[00:12:29.462 --> 00:12:30.703]  You want to win on trade?
[00:12:30.703 --> 00:12:32.384]  You want to win on the economy?
[00:12:32.384 --> 00:12:33.545]  Then you can't be censored.
[00:12:33.545 --> 00:12:34.766]  And finally, we're here!
[00:12:34.766 --> 00:12:35.567]  We're fighting!
[00:12:35.567 --> 00:12:36.287]  We're delivering!
[00:12:36.287 --> 00:12:37.128]  We're doing it!
[00:12:37.128 --> 00:12:38.609]  They are destroying me right now!
[00:12:38.829 --> 00:12:39.410]  I feel great.
[00:12:39.410 --> 00:12:39.790]  I don't care.
[00:12:39.790 --> 00:12:41.772]  I'm going all the way to the end, whatever the cost may be.
[00:12:41.772 --> 00:12:42.953]  But let's be very clear.
[00:12:42.953 --> 00:12:47.198]  While they have been destroying the country, they themselves have become very, very rich.
[00:12:47.198 --> 00:12:47.618]  They're parasites.
[00:12:47.618 --> 00:12:49.220]  They think that that's what we're doing.
[00:12:49.220 --> 00:12:50.782]  We're not in this for the money.
[00:12:50.782 --> 00:12:52.043]  We're in this for the country.
[00:12:52.043 --> 00:12:52.263]  Oh, I know.
[00:12:52.263 --> 00:12:53.044]  Well, I'll say this.
[00:12:53.044 --> 00:12:56.648]  I hope we take the country back and everybody's incredibly wealthy and we roll out spaceships.
[00:12:59.497 --> 00:13:10.524]  The attack on Infowars is for cucks, cowards, and fools to see us getting attacked by MSM and think, oh my god, if I'm for freedom, if I'm for America, if I'm for Second Amendment, if I'm for private property, I'll get attacked.
[00:13:11.599 --> 00:13:13.440]  The attack only makes me bigger.
[00:13:13.440 --> 00:13:18.602]  They're doing it to make you feel like you'll be a loser if you join us in victory.
[00:13:18.602 --> 00:13:20.023]  So it's a sigh off on you.
[00:13:20.023 --> 00:13:21.144]  Do you understand?
[00:13:21.144 --> 00:13:23.184]  Ignore them.
[00:13:23.184 --> 00:13:30.688]  And retweet the posts from InfoWars and Stone Cold Truth and Breitbart and Daily Caller because the truth will set us free.
[00:13:30.848 --> 00:13:32.109]  There is a cultural war.
[00:13:32.109 --> 00:13:33.671]  They want to bully you into submission.
[00:13:33.671 --> 00:13:39.056]  The cucks are lined up thinking they'll get some type of power if they just serve the system that doesn't give a damn about them.
[00:13:39.056 --> 00:13:42.359]  We're building a better world, an open free market of real choice.
[00:13:42.359 --> 00:13:43.440]  History shows it's a fact.
[00:13:43.440 --> 00:13:45.762]  Go to North Korea or Venezuela if you don't like it.
[00:13:45.762 --> 00:13:46.503]  If you want freedom,
[00:13:46.963 --> 00:13:55.348]  If you want Americana, if you want what's really happening, thank God the spirit of America, like a phoenix, rose to the American people through somebody like Donald Trump and Roger Steller.
[00:13:55.348 --> 00:14:01.572]  You've got the entire deep state that's hijacked America, panicking that the American people actually elected somebody who's trying to be president.
[00:14:01.572 --> 00:14:02.473]  And that's the thing about Trump.
[00:14:02.473 --> 00:14:08.337]  I can't believe he's gotten this much done, but the good news is I've heard it from my sources, I've heard it from you, I've heard it from Cernovich and all our sources.
[00:14:08.337 --> 00:14:10.418]  The word is Trump is looking and taking his gloves off.
[00:14:10.578 --> 00:14:13.320]  They have made the mistake of hitting him too hard.
[00:14:13.320 --> 00:14:16.641]  He started his presidency in a conciliatory way.
[00:14:16.641 --> 00:14:19.983]  This is a guy who, while he was president-elect, he met with Al Sharpton.
[00:14:19.983 --> 00:14:21.084]  He met with Al Gore.
[00:14:21.084 --> 00:14:22.084]  He's a counterpuncher.
[00:14:22.084 --> 00:14:23.165]  He reached out.
[00:14:23.165 --> 00:14:27.788]  And what did he get when he put out the olive branch to Hillary and said, oh, maybe we shouldn't prosecute her?
[00:14:27.788 --> 00:14:28.368]  Nothing.
[00:14:28.368 --> 00:14:30.309]  They went after him hammer and tong.
[00:14:30.309 --> 00:14:32.730]  So now he understands the gloves will be off.
[00:14:32.730 --> 00:14:33.951]  This is a fight to the finish.
[00:14:33.951 --> 00:14:35.132]  I can tell you this.
[00:14:35.132 --> 00:14:37.373]  Don't ever push Donald Trump into a corner.
[00:14:38.254 --> 00:14:43.620]  You push Donald Trump into a corner and you are gonna get a snarling tiger.
[00:14:43.620 --> 00:14:45.642]  This guy is a fighter.
[00:14:45.642 --> 00:14:49.867]  Isn't this the archetypal underdog, the lion against a thousand hyenas and wolves?
[00:14:49.867 --> 00:14:52.029]  I mean, this is so epic what we're watching.
[00:14:52.810 --> 00:14:54.631]  I don't want to give my heart to Trump.
[00:14:54.631 --> 00:14:55.032]  I don't.
[00:14:55.032 --> 00:14:55.832]  It's America.
[00:14:55.832 --> 00:14:56.713]  It's the striving.
[00:14:56.713 --> 00:14:58.254]  It's our enemies attacking him.
[00:14:58.254 --> 00:14:59.835]  You know a man by his enemies.
[00:14:59.835 --> 00:15:02.738]  The fact is he really is doing things that are so epic.
[00:15:02.738 --> 00:15:04.479]  He wasn't supposed to be elected.
[00:15:04.479 --> 00:15:06.361]  The old media was stacked against him.
[00:15:06.361 --> 00:15:07.942]  The new media was stacked against him.
[00:15:07.942 --> 00:15:09.903]  He was massively outspent.
[00:15:09.903 --> 00:15:13.346]  But the American people rallied to save this country.
[00:15:13.346 --> 00:15:17.950]  He is our last, best hope for the survival of the United States and the U.S.
[00:15:17.950 --> 00:15:18.290]  Constitution.
[00:15:18.891 --> 00:15:22.496]  It's about this lion surrounded by hyenas to a lesser level.
[00:15:22.496 --> 00:15:23.898]  We're experiencing that.
[00:15:23.898 --> 00:15:27.704]  And it's this kinship knowing the policy, knowing he's doing good.
[00:15:27.704 --> 00:15:30.428]  And to see all these slaves of globalism, all these thugs.
[00:15:30.428 --> 00:15:33.272]  Most people support us, but a large minority doesn't.
[00:15:33.272 --> 00:15:34.394]  And it's very amazing.
[00:15:35.265 --> 00:15:39.429]  Because they are treasonous vipers who are looking for the most opportune moment to strike!
[00:15:51.986 --> 00:15:54.369]  And our awake audience goes, Alex, why don't you talk to the cucks?
[00:15:54.369 --> 00:15:55.430]  Why don't you talk to the zombies?
[00:15:55.430 --> 00:15:57.873]  Why don't you talk to the guys in their moms' basements?
[00:15:57.873 --> 00:16:00.136]  Because they're the prodigal sons.
[00:16:00.136 --> 00:16:00.937]  Read that parable.
[00:16:00.937 --> 00:16:04.342]  I care about them as much as I care about you.
[00:16:04.342 --> 00:16:05.183]  You're already awake.
[00:16:05.183 --> 00:16:06.385]  We love you even more.
[00:16:06.385 --> 00:16:06.925]  I'm with you.
[00:16:06.925 --> 00:16:07.927]  We're brothers.
[00:16:07.927 --> 00:16:08.467]  We're sisters.
[00:16:09.228 --> 00:16:14.392]  But it is the little pathetic cucks that are the victims we've got to reach out to and show they've been lied to.
[00:16:14.392 --> 00:16:15.914]  I want them to be alive and awake.
[00:16:15.914 --> 00:16:17.915]  This is such an epic battle, Roger.
[00:16:17.915 --> 00:16:19.697]  How can they not see what's happening?
[00:16:19.697 --> 00:16:25.041]  Many Americans, many citizens of the world are poisoned by the mainstream media.
[00:16:25.041 --> 00:16:27.323]  I just don't get how some of the population isn't behind Trump.
[00:16:27.703 --> 00:16:37.151]  With the entire Republican leadership, the Democratic leadership, the globalists, the foreign governments, the Pope, the Communist Chinese, the EU are all against him.
[00:16:37.151 --> 00:16:39.393]  Meanwhile, he's trying to turn the economy back on.
[00:16:39.393 --> 00:16:41.194]  Meanwhile, he's delivering sovereignty.
[00:16:41.194 --> 00:16:42.896]  Meanwhile, he killed TPP.
[00:16:42.896 --> 00:16:45.097]  Meanwhile, he's killing the IRS, persecuting Christians.
[00:16:45.097 --> 00:16:46.739]  A solid conservative on the U.S.
[00:16:46.739 --> 00:16:50.822]  Supreme Court, the first president to appoint a justice in the first hundred days since 1918.
[00:16:52.963 --> 00:16:59.825]  So he's keeping faith with the American people on what he said he would do despite the best efforts of the Washington establishment to undo it.
[00:16:59.825 --> 00:17:03.966]  It just shows the best laid plans of mice and men ought to go astray.
[00:17:03.966 --> 00:17:15.508]  The elite believes they're invincible and here comes this reality TV real estate golf course mogul destroying them and then throwing huge mountains of prosperity on even the elite.
[00:17:16.556 --> 00:17:20.059]  Not just the public, and they absolutely hate him for it.
[00:17:20.059 --> 00:17:30.327]  And so it's just very paradoxical to watch him with very good policies, very well-thought-out programs, getting more done than any president in my lifetime in the first hundred days, and they say, a failure.
[00:17:30.327 --> 00:17:34.210]  Just go to the Washington Post, New York Times, Washington Post is even worse.
[00:17:34.210 --> 00:17:35.912]  It is a fountain of vomit.
[00:17:37.910 --> 00:17:40.692]  A few cars drive by and go, F you Alex Jones, F you Roger Stone.
[00:17:40.692 --> 00:17:41.894]  We're showing we're having an effect.
[00:17:41.894 --> 00:17:43.995]  People in cars driving by in the dark know who we are?
[00:17:43.995 --> 00:17:45.116]  I mean, good God.
[00:17:45.116 --> 00:17:46.678]  So, we revel in it.
[00:17:46.678 --> 00:17:46.998]  Go ahead.
[00:17:46.998 --> 00:17:47.879]  We revel in it.
[00:17:47.879 --> 00:17:50.641]  So then, we're walking over and I hear my voice.
[00:17:50.641 --> 00:17:55.666]  There's a guy on the phone listening to the show while he's waiting for his ride share.
[00:17:55.666 --> 00:17:57.427]  And we talked to him, took photos with him.
[00:17:57.427 --> 00:17:59.889]  Then we go over and the two valets come over with our cars.
[00:17:59.889 --> 00:18:00.930]  And they're listeners.
[00:18:04.634 --> 00:18:08.656]  I'm driving home, I turn the talk radio on, they're talking about Roger Bell and the show that day.
[00:18:08.656 --> 00:18:10.496]  I get home, the statesman's written an article.
[00:18:10.496 --> 00:18:13.277]  The point is, is that we're changing history.
[00:18:13.277 --> 00:18:26.863]  They come out every day saying our president's a traitor because globalists have hijacked this country, he's been run under the ground, and all the multinational interests that piss on this nation want to sit here and attack people who stand up for it and are returning power to Washington and to the states and to the people.
[00:18:26.863 --> 00:18:27.343]  That's how
[00:18:27.523 --> 00:18:28.764]  And the elites are panicking.
[00:18:28.764 --> 00:18:33.807]  The TPP, where multinationals will run all of our major business and control our country, it's gone.
[00:18:33.807 --> 00:18:36.269]  He did that day three in the White House.
[00:18:36.269 --> 00:18:46.655]  Three plus trillion dollars in the stock market, $300 billion already in new jobs, half a million new jobs on top of that, and they can't stand it.
[00:18:46.655 --> 00:18:55.381]  You have the president surrounded by enemies in Congress, by both parties, and by people leaking everything he's supposedly doing to sabotage restoring this republic.
[00:18:56.181 --> 00:19:00.284]  You've got cowards, literally telling us that his grandfather fought the Nazis.
[00:19:00.284 --> 00:19:02.945]  His little script thinking we're the Nazi party here.
[00:19:02.945 --> 00:19:04.046]  Oh no, now we're the Germans.
[00:19:04.046 --> 00:19:04.767]  See how this works?
[00:19:04.767 --> 00:19:06.428]  This is America, dumbass.
[00:19:06.428 --> 00:19:07.929]  We're doing real good.
[00:19:07.929 --> 00:19:08.889]  We're kicking ass.
[00:19:08.889 --> 00:19:11.751]  My audience has doubled since I met this guy.
[00:19:11.751 --> 00:19:12.992]  It was already gigantic.
[00:19:12.992 --> 00:19:14.113]  We're the winners, dumbass.
[00:19:14.793 --> 00:19:17.495]  The usual understatement by Alex Jones.
[00:19:17.495 --> 00:19:23.078]  This is a major media thrust, an attack on the president to further destabilize him.
[00:19:23.078 --> 00:19:28.822]  The president is burned up over the false narrative that the Russians helped him win the election.
[00:19:28.822 --> 00:19:30.503]  This makes him angry.
[00:19:30.503 --> 00:19:33.584]  And Alex, it should, because it's a lie.
[00:19:33.584 --> 00:19:34.985]  It's a distortion.
[00:19:34.985 --> 00:19:37.187]  It's a fantasy of the left.
[00:19:37.987 --> 00:19:40.810]  That's the biggest load of horse manure on the planet.
[00:19:40.810 --> 00:19:42.813]  I mean, it is complete abject bull.
