[00:00:05.708 --> 00:00:08.474]  We're good.
[00:05:56.753 --> 00:05:59.716]  Go check out all their different products at InfoWarsTore.com.
[00:05:59.796 --> 00:06:00.496]  It's amazing!
[00:06:04.482 --> 00:06:06.904]  They use their media to assassinate Real News.
[00:06:07.505 --> 00:06:11.228]  They use their schools to teach children that their president is another Hitler.
[00:06:11.749 --> 00:06:18.455]  They use their movie stars and singers and comedy shows and award shows to repeat their narrative over and over again.
[00:06:19.096 --> 00:06:22.239]  And then they use their ex-president to endorse the resistance.
[00:06:22.959 --> 00:06:42.527]  All to make them march, make them protest, make them scream racism and sexism and xenophobia and homophobia, to smash windows, burn cars, shut down interstates and airports, bully and terrorize the law-abiding, until the only option left is for the police to do their jobs and stop the madness.
[00:06:43.087 --> 00:06:46.709]  And when that happens, they'll use it as an excuse for their outrage.
[00:06:47.229 --> 00:06:57.713]  The only way we stop this, the only way we save our country and our freedom, is to fight this violence of lies with a clenched fist of truth.
[00:06:58.514 --> 00:07:03.636]  I'm the National Rifle Association of America, and I'm freedom's safest place.
[00:07:04.156 --> 00:07:10.518]  To celebrate this July 4th, I want to ask everybody to redouble their efforts, to spread the word, and to take action against tyranny.
[00:07:10.979 --> 00:07:15.780]  We have store-wide free shipping at InfoWarsTore.com through July 4th.
[00:07:16.301 --> 00:07:21.423]  Deep Earth, Pure Iodine, X2, now back in stock, 30% off.
[00:07:21.783 --> 00:07:27.225]  Z-Shield, our newest product, out of the gates, 30% off, because it's so amazing and I want you to try it.
[00:07:27.425 --> 00:07:33.307]  So for myself, the InfoWars crew, and my family, I want to wish you all a wonderful 4th of July, and I want to thank you all for your support.
[00:07:37.205 --> 00:07:40.188]  We accept the truth and buck the system and the group collective.
[00:07:41.210 --> 00:07:44.974]  Do that, and you'll earn your way to the next level.
[00:07:46.356 --> 00:07:47.437]  This is the Infowar.
[00:08:11.078 --> 00:08:13.200]  I call this an information war.
[00:08:40.905 --> 00:08:41.365]  And it is.
[00:08:42.245 --> 00:08:43.786]  But information's a big word.
[00:08:44.426 --> 00:08:46.767]  If you look at mainstream media, it's hoax war.
[00:08:47.987 --> 00:09:00.190]  Every time they give us another Russia nothing burger, it doesn't matter how many internal videos we have from CNN or MSNBC admitting they know it's a fraud, they just continue to recycle the same old lies.
[00:09:00.570 --> 00:09:01.891]  Last night it's breaking!
[00:09:02.431 --> 00:09:08.653]  Trump had a beauty pageant in Russia and shook hands with a Russian billionaire.
[00:09:08.993 --> 00:09:09.893]  Here's the photo.
[00:09:11.223 --> 00:09:12.404]  We saw that a year ago.
[00:09:13.285 --> 00:09:13.945]  Last July.
[00:09:14.005 --> 00:09:15.006]  We saw that a month ago.
[00:09:15.066 --> 00:09:16.427]  We saw that yesterday.
[00:09:17.027 --> 00:09:21.231]  They just keep recycling the same six or seven nothing burgers.
[00:09:22.171 --> 00:09:23.913]  If we had Donald Trump Jr.
[00:09:25.514 --> 00:09:27.135]  talking about selling out U.S.
[00:09:27.155 --> 00:09:38.744]  concessions on uranium for $30 million, or selling out missile secrets to China or Russia, I would say
[00:09:40.447 --> 00:09:44.248]  That we need to basically arrest him.
[00:09:47.149 --> 00:10:02.334]  But instead, ladies and gentlemen, Hillary skates having illegal servers, deleting 30 plus thousand emails, meeting secretly with Putin, selling out to Gazprom and other big interests.
[00:10:04.375 --> 00:10:18.826]  Russia buying off the Clintons is a very small piece of the tens of billions their foundation's gotten and the crimes they've committed, from child sex trafficking to looting, money that's given to charities.
[00:10:18.846 --> 00:10:20.588]  I mean, you name it, they've done it.
[00:10:21.934 --> 00:10:23.275]  Missile secrets to China.
[00:10:23.575 --> 00:10:24.957]  Missile secrets to North Korea.
[00:10:25.317 --> 00:10:28.800]  Nuclear reactors that can create A-bomb fissile material.
[00:10:29.080 --> 00:10:33.223]  That mainstream news, type in, thank the Clintons for North Korea's nukes.
[00:10:33.624 --> 00:10:34.985]  I mean, that's even the New York Times.
[00:10:37.407 --> 00:10:40.449]  You're talking serious espionage, but they're globalists.
[00:10:40.469 --> 00:10:42.091]  They're selling everybody out.
[00:10:43.532 --> 00:10:48.116]  And as long as you're selling out all the nation states and screwing people over, the globalists are all for it.
[00:10:49.411 --> 00:11:01.161]  But the claims that he met for 15-20 minutes with this Russian lawyer, who it does turn out is hooked up with the Kremlin, and who 4chan has now found and confirmed.
[00:11:01.181 --> 00:11:02.502]  We went to her Facebook and Twitter.
[00:11:02.842 --> 00:11:03.283]  It's true.
[00:11:03.343 --> 00:11:09.008]  This Russian lawyer that said she had dirt on Hillary but didn't?
[00:11:10.199 --> 00:11:27.047]  Turns out 4chan, we're posting it to InfoWars.com right now, has been in anti-Trump rallies, not once, but at least twice, out front, front tower, even holding up women with hijab signs, part of the George Soros funded operation.
[00:11:28.832 --> 00:11:30.635]  So is she a double agent, a triple agent?
[00:11:30.695 --> 00:11:31.216]  We don't know.
[00:11:31.276 --> 00:11:35.443]  But back over the weekend, Drudge had the headline, the first to make the point, was Donald Jr.
[00:11:35.523 --> 00:11:36.004]  set up.
[00:11:36.685 --> 00:11:41.854]  There's these dozens and dozens of email exchanges and, you know, come see this, come see that.
[00:11:41.894 --> 00:11:43.056]  Yeah, they've got dirt on Hillary.
[00:11:44.884 --> 00:11:49.526]  And they spin the whole thing like, see, it's proof of the collusion.
[00:11:49.946 --> 00:11:56.289]  First, it was that the Russians had physically hacked the election and stolen it with bots and gotten into computers.
[00:11:56.709 --> 00:12:05.733]  That's what Hollywood and the EU and the mainstream media and the Saudi Arabians and the Pope and the globalists were doing, ganging up on America, saying we couldn't have Trump.
[00:12:06.394 --> 00:12:08.735]  What they're guilty of, they accuse us of.
[00:12:09.690 --> 00:12:10.911]  But if Donald Jr.
[00:12:11.432 --> 00:12:20.241]  is reached out to by a Russian that says they have evidence of Hillary being a Russian agent, he would be derelict in his duty as a citizen.
[00:12:21.743 --> 00:12:23.365]  He would be a lazy slob.
[00:12:23.485 --> 00:12:25.127]  I think he would be complicit!
[00:12:25.996 --> 00:12:28.217]  If he didn't at least report it or go check it out.
[00:12:28.818 --> 00:12:33.901]  Now what did the Washington Post, Think Progress, and all the Democratic Party outlets say yesterday?
[00:12:34.261 --> 00:12:45.989]  They spun what I said when I said he deserves a medal for going out and investigating Russian spies, claiming that I said he was going to investigate her as a Russian spy, the Russian lawyer.
[00:12:46.069 --> 00:12:48.911]  No, I clearly said Hillary Clinton.
[00:12:49.711 --> 00:12:51.652]  See, they want to make it sound like it makes no sense.
[00:12:51.952 --> 00:12:53.853]  Look, Jones has the funniest theory.
[00:12:54.233 --> 00:12:55.374]  He says that Trump Jr.
[00:12:55.394 --> 00:12:57.255]  was checking to make sure she wasn't a Russian spy.
[00:12:57.755 --> 00:13:08.340]  No, we know she was a Russian spy, and we know she's been caught with the Russian ambassador, and caught at Soros events, and caught being a basic globalist.
[00:13:08.380 --> 00:13:10.741]  You don't think the Russians aren't infiltrated with those same people?
[00:13:11.961 --> 00:13:15.223]  Double players, triple players, double agents, triple agents?
[00:13:16.565 --> 00:13:19.367]  That's what the Washington Post and all of them have articles out about.
[00:13:19.407 --> 00:13:21.848]  The worst spin is from Alex Jones.
[00:13:21.888 --> 00:13:22.829]  Look how pathetic.
[00:13:24.150 --> 00:13:24.510]  Oh really?
[00:13:24.550 --> 00:13:27.652]  It's pathetic to say Hillary has Russia ties that are admitted?
[00:13:27.992 --> 00:13:28.992]  Even in the New York Times?
[00:13:29.273 --> 00:13:30.994]  Hillary's Russia problem?
[00:13:31.994 --> 00:13:34.536]  30 plus million to give over a third of our uranium?
[00:13:35.136 --> 00:13:36.877]  Making gas deals to sell us out?
[00:13:37.217 --> 00:13:39.379]  She's the one selling out our industry.
[00:13:39.659 --> 00:13:40.919]  Selling out our infrastructure.
[00:13:41.440 --> 00:13:43.401]  Selling out critical minerals.
[00:13:43.661 --> 00:13:44.742]  Critical components.
[00:13:46.442 --> 00:13:49.584]  But Russia is a minor player, as I've hammered.
[00:13:50.825 --> 00:14:11.838]  It's the Communist Chinese that are the ones that, since the 70s, have an official government plan to have their own people migrate here, leave their families there under Chinese control, and then keep a leash
[00:14:13.366 --> 00:14:14.827]  On the people that are here in the U.S.
[00:14:15.147 --> 00:14:16.648]  by their family members that are there.
[00:14:16.988 --> 00:14:20.749]  And I have a stack of news on that subject today.
[00:14:21.450 --> 00:14:25.371]  Chinese intelligence networks in the United States include 25,000 spies.
[00:14:25.792 --> 00:14:28.113]  It's way more than that.
[00:14:29.373 --> 00:14:32.655]  Report 25,000 Chinese spies embedded in the U.S.
[00:14:32.815 --> 00:14:33.355]  Bill Gertz.
[00:14:34.135 --> 00:14:39.998]  Chinese billionaire warns America China has 25,000 spies who are ready to destroy the United States.
[00:14:41.482 --> 00:14:45.504]  Max Slavo and, of course, Jamie White, writing for InfoWars.com.
[00:14:46.865 --> 00:14:50.226]  So that's all coming up, the real threats, the real issues.
[00:14:52.688 --> 00:15:00.632]  First, I want to get to a clip of Donald Trump back on July 27th of last year, a little less than a year ago, 11 and a half months ago.
[00:15:02.762 --> 00:15:03.683]  And what did he say there?
[00:15:04.404 --> 00:15:10.510]  He didn't say it in some meeting for 15 minutes, 20 minutes with a Russian lawyer who promised to have dirt on Hillary.
[00:15:10.770 --> 00:15:11.631]  Opposition research.
[00:15:11.992 --> 00:15:13.593]  He didn't have it in some hallway.
[00:15:13.613 --> 00:15:14.875]  He didn't have it at some banquet hall.
[00:15:15.776 --> 00:15:18.539]  He had it at a press conference.
[00:15:20.011 --> 00:15:35.783]  And he said, I've never met Putin, I don't have Russian interest, I know nothing about Russia, but I know this, I don't care who's got the emails, they're illegal, there's 30,000 of them, and I don't care who's got it, some guy in a basement or the Russians, if you can find them, release them!
[00:15:36.755 --> 00:15:39.436]  The media spun that he was saying, hack Hillary, Russia.
[00:15:39.796 --> 00:15:40.336]  No, don't worry.
[00:15:40.396 --> 00:15:42.576]  She knew she was putting classified stuff on a server.
[00:15:42.896 --> 00:15:46.897]  She then had plausible deniability, like putting a briefcase under a park bench.
[00:15:47.237 --> 00:15:52.118]  Then the KGB comes in 1972 and, you know, picks up the microfiche.
[00:15:53.099 --> 00:15:54.159]  It's the same garbage.
[00:15:54.299 --> 00:15:59.300]  Oh, I actually left the plans in a McDonald's bag and then threw it in a trash can.
[00:16:00.307 --> 00:16:03.389]  And then that way, the FBI's there videotaping and are taking photos.
[00:16:03.709 --> 00:16:06.931]  Oh, you didn't know the Russians were going to come by and get that out of the trash.
[00:16:09.953 --> 00:16:13.075]  But they know we have a political memory of fighting the Russians.
[00:16:13.756 --> 00:16:27.025]  And so they play up on that when it was the Democrats who were always in bed with the Russians because they shared the socialist, communist ideology with the Russians and basically have adopted it here, long after the Russians
[00:16:27.984 --> 00:16:28.524]  Got rid of it.
[00:16:29.185 --> 00:16:31.366]  They got rid of the disease, partially.
[00:16:32.086 --> 00:16:32.806]  Gave it to us.
[00:16:33.927 --> 00:16:37.148]  But, in the beginning, the globalists and Goldman Sachs and J.P.
[00:16:37.188 --> 00:16:39.169]  Morgan gave it to them in 1917.
[00:16:39.669 --> 00:16:41.230]  So, we gave them the disease.
[00:16:41.510 --> 00:16:43.151]  They got really sick and almost died.
[00:16:43.631 --> 00:16:44.552]  Tens of millions did.
[00:16:45.272 --> 00:16:46.192]  But it came back.
[00:16:46.332 --> 00:16:48.073]  It blew back, like it always does.
[00:16:48.293 --> 00:16:49.694]  What comes around, goes around.
[00:16:50.054 --> 00:16:50.534]  Karma.
[00:16:50.994 --> 00:16:51.975]  You reap what you sow.
[00:16:55.589 --> 00:16:57.413]  I hope you can find Hillary's missing emails.
[00:16:57.473 --> 00:16:59.016]  He said that openly!
[00:16:59.036 --> 00:17:01.180]  Oh, but see, Donald Jr.
[00:17:01.260 --> 00:17:04.386]  did in private what his father did publicly.
[00:17:04.646 --> 00:17:05.828]  The search for truth.
[00:17:07.734 --> 00:17:08.714]  Opposition Research.
[00:17:09.014 --> 00:17:31.241]  The Democrats and this very Russian lawyer, who we now have at George Soros events and Trump demonstrations, anti-Trump demonstrations, this very lady, now it turns out is connected to the Democrat Party think tank, Opposition Research Firm, that produced the PP Water Sports pissgate.
[00:17:31.741 --> 00:17:33.802]  It's totally fake and people are being sued over.
[00:17:35.905 --> 00:17:36.887]  See how far that goes?
[00:17:37.187 --> 00:17:39.030]  See how it just gets worse and worse?
[00:17:39.391 --> 00:17:46.041]  She's involved with the group, with the Salacious Steel dossier.
[00:17:46.121 --> 00:17:47.744]  London Independent is reporting.
[00:17:49.912 --> 00:17:51.073]  Fusion GPS.
[00:17:51.574 --> 00:17:53.215]  She's involved at Soros events.
[00:17:53.255 --> 00:17:55.717]  She's involved at protests against Trump.
[00:17:56.458 --> 00:18:02.583]  She's involved in all this garbage trying to manipulate political movements the Russians are manipulating.
[00:18:02.904 --> 00:18:04.145]  Liberal movements.
[00:18:04.185 --> 00:18:06.367]  That's the movements they've always had success with.
[00:18:09.184 --> 00:18:12.127]  Trying to get purchased with conservative movements, but it's not working.
[00:18:12.388 --> 00:18:14.410]  Of course the Russians are trying to play both sides.
[00:18:14.650 --> 00:18:16.012]  They don't know who's going to be in power.
[00:18:16.252 --> 00:18:19.756]  That was the Russian statement last year, was we don't care who gets elected.
[00:18:20.096 --> 00:18:21.899]  The deep state's still going to want war with us.
[00:18:22.239 --> 00:18:22.940]  Russia was right.
[00:18:25.503 --> 00:18:31.190]  But regardless, it's the Communist Chinese that have penetrated us via the Clintons first and foremost.
[00:18:31.531 --> 00:18:37.458]  Now let's go ahead and play Trump doing in public what they're saying is the end of the world for Donald Jr.
[00:18:37.719 --> 00:18:39.321]  The only crime of Donald Jr.
[00:18:39.381 --> 00:18:40.722]  is not being more hardcore.
[00:18:41.303 --> 00:18:44.064]  It's just a total deflection, this whole thing with Russia.
[00:18:44.124 --> 00:18:44.944]  It is so far-fetched.
[00:18:44.964 --> 00:18:45.924]  It's so ridiculous.
[00:18:45.984 --> 00:18:47.284]  Honestly, I wish I had that power.
[00:19:09.181 --> 00:19:10.322]  I'd love to have that power.
[00:19:11.322 --> 00:19:14.044]  But Russia has no respect for our country.
[00:19:14.824 --> 00:19:17.886]  And that's why, if it is Russia, nobody even knows it's probably China.
[00:19:19.607 --> 00:19:21.168]  Or it could be somebody sitting in his bed.
[00:19:22.709 --> 00:19:24.790]  But it shows how weak we are.
[00:19:25.790 --> 00:19:29.092]  It shows how disrespected we are.
[00:19:29.472 --> 00:19:32.114]  Assuming it's Russia or China or one of the major
[00:19:34.121 --> 00:19:39.864]  It's a total sign of disrespect for our country.
[00:19:40.644 --> 00:19:47.148]  Putin and the leaders throughout the world have no respect for our country anymore, and they certainly have no respect for our leader.
[00:19:47.708 --> 00:19:48.929]  So I know nothing about it.
[00:19:48.949 --> 00:19:50.890]  It's one of the most far-fetched I've ever heard.
[00:19:50.910 --> 00:19:51.070]  Yes.
[00:19:51.735 --> 00:19:53.056]  What do I have to get involved with Putin for?
[00:19:53.076 --> 00:19:54.077]  I have nothing to do with Putin.
[00:19:54.097 --> 00:19:55.157]  I've never spoken to him.
[00:19:55.197 --> 00:19:57.699]  I don't know anything about him other than he will respect me.
[00:19:58.159 --> 00:20:05.964]  Russia, if you're listening, I hope you're able to find the 30,000 emails that are missing.
[00:20:06.925 --> 00:20:10.728]  I think you will probably be rewarded mightily by our press.
[00:20:12.529 --> 00:20:19.153]  So, Trump has the pure instincts of a thoroughbred, real McCoy, Americana, God-loving.
[00:20:19.994 --> 00:20:21.075]  You've done nothing wrong.
[00:20:22.338 --> 00:20:23.879]  You don't have the 30,000 emails.
[00:20:24.079 --> 00:20:25.299]  You're not in bed with the Russians.
[00:20:25.660 --> 00:20:27.981]  Hillary is in bed with their companies.
[00:20:28.361 --> 00:20:32.323]  Hillary is in bed with their weapons producers for the uranium, all of it.
[00:20:32.703 --> 00:20:33.964]  She's caught red-handed.
[00:20:34.164 --> 00:20:39.546]  The Podestas, all of them, selling us out seven ways to Sunday.
[00:20:39.966 --> 00:20:51.572]  Obama kills the Russia investigation during the campaign because he knows it leads to the Podesta brothers and Hillary and himself and George Soros because they've all been screwing each other over and selling the country out.
[00:20:52.955 --> 00:20:53.736]  And so they're scared.
[00:20:53.776 --> 00:20:54.557]  Trump gets elected.
[00:20:54.597 --> 00:20:55.238]  What are they going to do?
[00:20:55.658 --> 00:20:57.420]  Double down with the Russia narrative.
[00:20:57.580 --> 00:20:59.563]  Because they were always worried about the Russia narrative.
[00:20:59.723 --> 00:21:00.884]  They know what was in the emails.
[00:21:01.365 --> 00:21:03.467]  So in case it came out, they'd already put it on Trump.
[00:21:03.847 --> 00:21:07.051]  And then once he got in, they got even more scared, so they had to keep putting it on him.
[00:21:07.251 --> 00:21:11.196]  But there's Trump saying, if you have the emails, release the emails.
[00:21:11.836 --> 00:21:12.657]  I don't know who's got them.
[00:21:12.677 --> 00:21:13.397]  Probably China.
[00:21:13.617 --> 00:21:14.718]  Probably somebody in their basement.
[00:21:14.898 --> 00:21:16.359]  But whoever's got them, release them!
[00:21:16.539 --> 00:21:18.620]  The story is the illegal server.
[00:21:18.781 --> 00:21:20.241]  The story is the illegal emails.
[00:21:20.482 --> 00:21:23.483]  The story is the WikiLeaks emails with all the crimes they're committing.
[00:21:24.684 --> 00:21:25.585]  And rigging the election.
[00:21:25.765 --> 00:21:27.526]  And rigging the polls.
[00:21:27.826 --> 00:21:30.908]  And rigging the debates.
[00:21:33.189 --> 00:21:34.070]  And selling us out.
[00:21:34.730 --> 00:21:36.892]  So what do you do when your whole world's coming down?
[00:21:37.881 --> 00:21:41.523]  You just hoax it again and say Trump's in bed with the Russians.
[00:21:41.783 --> 00:21:44.725]  And of course, as Paul Watson said, how do we know it's pure bull?
[00:21:46.266 --> 00:21:48.828]  They're saying we're funded and directed by the Russians.
[00:21:49.884 --> 00:21:53.888]  At the Federal Elections Commission with no proof and that they want to have hearings.
[00:21:53.988 --> 00:21:55.090]  Oh, I bet you do.
[00:21:55.430 --> 00:21:57.432]  Please throw me in that briar patch.
[00:21:57.712 --> 00:21:58.213]  Please!
[00:21:58.533 --> 00:21:58.994]  Please!
[00:21:59.334 --> 00:21:59.835]  Please!
[00:22:00.135 --> 00:22:00.615]  Please!
[00:22:00.936 --> 00:22:01.336]  Please!
[00:22:01.737 --> 00:22:06.802]  I don't get one red stinking cent from the Rooskies.
[00:22:07.323 --> 00:22:09.405]  I get it from our audience and everybody knows it.
[00:22:09.745 --> 00:22:11.046]  What a load of crap.
[00:22:12.054 --> 00:22:38.072]  If the Russians are trying to make us Christian, and pro-Second Amendment, and cutting back the illegals coming across 60 plus percent now in just six and a half months, and three trillion in the stock market, and rebuilding our military, and firing all these VA people, and getting billionaires involved to make massive hundred million dollar donations into the VA, and just, and getting us out of the unelected TPP, and getting us out of the carbon tax,
[00:22:39.722 --> 00:22:45.124]  I mean, if that's what the Russians are doing, wow, thank you, Mr. Putin, but it's not.
[00:22:45.525 --> 00:22:46.925]  It's ridiculous.
[00:22:50.066 --> 00:22:52.648]  But again, they're starving for anything.
[00:22:53.008 --> 00:22:54.488]  CNN's exposed as a fraud.
[00:22:54.528 --> 00:22:56.149]  The Meemers are destroying them.
[00:22:56.169 --> 00:23:03.372]  Their ratings go from almost nothing to just absolutely, almost unreadable on the graph.
[00:23:03.792 --> 00:23:06.053]  And their answer is, they've been waiting with this.
[00:23:06.253 --> 00:23:07.594]  Big question, how'd they get
[00:23:08.516 --> 00:23:25.126]  The whole email chain from both sides, from Donald Trump Jr., called the National Security Agency under Obama with a giant illegal dragnet, spying on thousands of prominent people with live-time real humans listening.
[00:23:25.466 --> 00:23:28.008]  Tens of millions have everything they do being recorded.
[00:23:29.281 --> 00:23:36.124]  I mean, Sheriff Arpaio's office, when they left, released just a snapshot of a few thousand public figures' names.
[00:23:36.424 --> 00:23:38.986]  Michael Savage, Alex Jones, Donald Trump.
[00:23:39.226 --> 00:23:43.728]  Let me tell you something, I never had the nerve to call his private apartment at Mar-a-Lago, but I have the number.
[00:23:44.809 --> 00:23:47.670]  I've got the numbers at Trump Tower, not just the general number, the other one.
[00:23:50.316 --> 00:23:52.557]  Those are all numbers that were on that NSA thing.
[00:23:53.457 --> 00:23:59.539]  They had an office phone number that I had a landline, that I only use for radio interviews, that nobody else had.
[00:24:00.279 --> 00:24:03.220]  And that number said Alex Jones' office number.
[00:24:03.500 --> 00:24:06.320]  They even knew my private phone number.
[00:24:07.201 --> 00:24:11.902]  And this was six years ago, under Obama, in the middle of his administration.
[00:24:13.578 --> 00:24:16.522]  They're not listening to me to see if I'm a rooskie, folks.
[00:24:17.183 --> 00:24:21.630]  They're listening because they know I'm exposing their criminal activity.
[00:24:26.617 --> 00:24:28.500]  These people are sick.
[00:24:30.578 --> 00:24:35.359]  And they work for special interests that want to dominate and want to control America.
[00:24:35.599 --> 00:24:37.920]  We've been the biggest, baddest, freest country in the world.
[00:24:38.200 --> 00:24:39.540]  You control us, you control the world.
[00:24:39.920 --> 00:24:46.242]  They want to loot us, they want to rob us, and then they want to have us so poor and so stupid, we can't resist, even politically.
[00:24:47.422 --> 00:24:52.504]  But all that's failing, and so everything they do is classical military to demoralize us.
[00:24:52.624 --> 00:24:55.805]  We're failing, we're losing, we're pathetic.
[00:24:56.645 --> 00:24:57.465]  It's all over.
[00:25:01.561 --> 00:25:04.043]  They've got all these illegal wiretaps going, all this spying.
[00:25:04.604 --> 00:25:05.785]  Those are the big scandals.
[00:25:06.966 --> 00:25:15.354]  It just came out yesterday that Comey perjured himself to Congress, even in the Hill newspaper reported it, and it was a classified memo he should have given the Attorney General.
[00:25:15.614 --> 00:25:21.199]  Those are real felonies just like Hillary's server that she used
[00:25:22.364 --> 00:25:24.806]  As a giant data dump to sell the country out.
[00:25:25.046 --> 00:25:29.510]  You don't just think the Office of Personnel Management hack of now 21 million U.S.
[00:25:29.550 --> 00:25:35.234]  government folks and the entire database of spies, agents, assets was given to the Chinese.
[00:25:36.415 --> 00:25:39.417]  You don't just think they got in and got all that in one database.
[00:25:39.457 --> 00:25:40.999]  It's not even supposed to be in one database.
[00:25:41.359 --> 00:25:44.862]  It was given to them as a sellout, just like the Panama Canal.
[00:25:46.345 --> 00:25:51.729]  Just like 99% or 98% of rare earth minerals, we've been sold out on purpose.
[00:25:52.010 --> 00:25:54.011]  We've been set up by the globalists.
