[00:00:01.270 --> 00:00:02.431]  Coast to Coast.
[00:02:50.513 --> 00:02:53.635]  They're trying to make them into, well, let's see.
[00:02:53.875 --> 00:02:54.396]  I've seen things.
[00:02:54.476 --> 00:03:00.280]  I've seen them called Mormons, rich white ranchers, a lot of personal invective.
[00:03:01.121 --> 00:03:02.722]  That was not the spirit we saw there.
[00:03:03.442 --> 00:03:05.283]  They're not, first of all, very rich.
[00:03:06.344 --> 00:03:12.607]  And we had people from all over the West that descended on that place to stand with them in support.
[00:03:13.267 --> 00:03:14.668]  And we stood them down.
[00:03:15.449 --> 00:03:17.009]  We didn't have to resort to gunfire.
[00:03:17.310 --> 00:03:19.831]  We had, some people had guns to back it up with it.
[00:03:20.031 --> 00:03:23.553]  But he told people not even to bring the guns, not to be afraid of them.
[00:03:24.033 --> 00:03:24.914]  We were in the right.
[00:03:25.774 --> 00:03:28.236]  We looked them in the eye, and they blinked.
[00:03:28.617 --> 00:03:30.218]  This can be done everywhere.
[00:03:30.638 --> 00:03:32.300]  And we're going to talk about how it can be done anywhere.
[00:03:32.580 --> 00:03:41.367]  And I'm not talking about people just showing up every time there's a crisis, because the government is attacking so many people, so many places, that we can't be at every place.
[00:03:41.968 --> 00:03:46.212]  And we're going to play a speech from Ammon Bundy, one of the sons.
[00:03:47.335 --> 00:03:51.237]  Talking about what it was like to see his country turned into martial law.
[00:03:51.257 --> 00:03:56.160]  The place that he had grown up in, that his father, his grandfather, his great-grandfather had grown up in.
[00:03:56.580 --> 00:03:57.640]  For generations they were there.
[00:03:57.660 --> 00:04:00.882]  They had never seen, they were always free to roam the land.
[00:04:01.522 --> 00:04:06.845]  And yet one day, they find that there's a military operation pointed at them.
[00:04:07.045 --> 00:04:09.627]  Guns pointed, snipers on the hills, pointing their guns at them.
[00:04:10.626 --> 00:04:11.386]  Could it happen to you?
[00:04:12.147 --> 00:04:16.488]  Yes, it will happen to you if you don't stand up for the principles that are involved here.
[00:04:16.508 --> 00:04:18.069]  So we're going to talk about the principles involved.
[00:04:18.729 --> 00:04:23.791]  We've also had a tie with the crony capitalism, the corruption of Harry Reid and others.
[00:04:24.411 --> 00:04:27.032]  And we're going to be joined by Jerome Corsi in the third hour.
[00:04:27.432 --> 00:04:31.354]  If you think that this is over with the Chinese, I don't think it's over.
[00:04:31.834 --> 00:04:33.115]  It's also not over with the Bundys.
[00:04:33.175 --> 00:04:36.336]  We understand that even though there's been a victory in the Battle of Bunkerville,
[00:04:37.176 --> 00:04:38.657]  This is just a battle.
[00:04:38.878 --> 00:04:39.818]  The war is not over.
[00:04:40.199 --> 00:04:41.520]  It's not over for the Bundys.
[00:04:41.760 --> 00:04:43.482]  It's not over for America.
[00:04:43.802 --> 00:04:46.805]  We have to talk about how we're going to do that, and we can all do that.
[00:04:46.845 --> 00:04:47.625]  There's things that we can do.
[00:04:47.645 --> 00:04:54.511]  We're going to be talking to Jerome Corsi, though, about how the Chinese are going everywhere in this country, and it's not just in that area.
[00:04:54.531 --> 00:04:55.272]  We'll be right back.
[00:04:55.352 --> 00:04:55.652]  Stay tuned.
[00:04:55.672 --> 00:04:56.653]  We've got an exciting show.
[00:04:56.673 --> 00:04:58.275]  A lot of clips that you haven't seen yet.
[00:05:09.321 --> 00:05:16.486]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:05:16.586 --> 00:05:18.747]  But it's not just the air outside that's toxic.
[00:05:18.947 --> 00:05:24.130]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:05:24.291 --> 00:05:29.414]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:05:29.534 --> 00:05:32.636]  There are more than 42 million smokers in the United States.
[00:05:32.916 --> 00:05:36.839]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:05:37.059 --> 00:05:41.362]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:05:41.442 --> 00:05:51.589]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:05:51.809 --> 00:05:56.172]  Made with organic and wild cultivated herbs and manufactured in the USA.
[00:05:56.272 --> 00:06:02.716]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:06:02.876 --> 00:06:09.080]  Now available exclusively at Infowarslife.com or by calling toll-free 888-253-3139.
[00:06:09.440 --> 00:06:18.466]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[00:06:18.527 --> 00:06:26.612]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:06:26.912 --> 00:06:31.614]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:06:31.794 --> 00:06:38.517]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:06:38.597 --> 00:06:45.679]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:06:45.759 --> 00:06:52.622]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:06:52.782 --> 00:06:57.148]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:06:57.268 --> 00:07:00.532]  Available in original or with our immune support infusion blend.
[00:07:00.652 --> 00:07:06.800]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:07:06.960 --> 00:07:08.642]  Available at InfoWarsLife.com
[00:07:09.423 --> 00:07:12.745]  The globalist social engineers are not just targeting us with propaganda.
[00:07:12.845 --> 00:07:15.086]  They are manipulating our genetics.
[00:07:15.287 --> 00:07:23.572]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:07:23.872 --> 00:07:34.098]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[00:07:34.418 --> 00:07:47.824]  Sourced from powerful organic herbs and then concentrated for maximum potency, Super Mel Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:07:48.224 --> 00:07:54.327]  Super Mel Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:07:54.567 --> 00:08:03.191]  For a limited time, we are offering 15% off Super Mel Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:08:03.311 --> 00:08:07.278]  Visit Infowarslife.com today to secure your super male vitality.
[00:08:07.479 --> 00:08:08.621]  Infowarslife.com USA!
[00:08:08.781 --> 00:08:08.961]  USA!
[00:08:10.344 --> 00:08:10.725]  USA!
[00:08:11.867 --> 00:08:13.129]  USA!
[00:08:19.642 --> 00:08:25.086]  If you let one ant stand up to us, then they all might stand up.
[00:08:25.807 --> 00:08:30.271]  Those puny little ants outnumber us a hundred to one.
[00:08:30.811 --> 00:08:34.854]  And if they ever figure that out, there goes our way of life.
[00:08:35.675 --> 00:08:36.956]  It's not about food.
[00:08:37.657 --> 00:08:40.259]  It's about keeping those ants in line.
[00:08:46.914 --> 00:08:48.615]  The Alex Jones Show.
[00:08:49.055 --> 00:08:52.096]  Because there is a war on for your mind.
[00:08:56.858 --> 00:08:58.118]  Welcome to the Alex Jones Show.
[00:08:58.198 --> 00:08:58.759]  I'm David Knight.
[00:08:58.779 --> 00:08:59.599]  I'll be your host today.
[00:08:59.939 --> 00:09:02.060]  Alex will be joining us at 1230 Central.
[00:09:02.460 --> 00:09:04.741]  Josh is going to be here at the top of the next hour.
[00:09:04.761 --> 00:09:07.102]  We're going to talk about what we saw there.
[00:09:07.987 --> 00:09:18.192]  And if you think that this is over because the E&N Chinese company said that they're going to stop this solar project back in June, it is not over with them.
[00:09:18.312 --> 00:09:26.076]  We're going to have Jerome Corsi on at the top of the third hour and he's going to talk about the deals being made with the Chinese to loot the entire country.
[00:09:27.177 --> 00:09:31.399]  Even if they don't come back to this place, there are many, many other areas where they're going to go.
[00:09:31.439 --> 00:09:33.000]  A lot of people missed the point.
[00:09:33.880 --> 00:09:39.103]  That this was about the area that the Bundy family was in was a mitigation area.
[00:09:39.644 --> 00:09:44.186]  If you understand the way these people work with carbon credits, this is what they were doing.
[00:09:44.226 --> 00:09:50.950]  They were going to say, we're going to destroy the environment in this one area, but we're going to pull up this other area, make it extra pristine.
[00:09:50.990 --> 00:09:54.533]  That's going to be the mitigation for our solar projects that we're putting in with people.
[00:09:54.553 --> 00:10:03.038]  So we're going to be talking to Jerome Corsi on the third hour about the crony capitalism, about the corruption, about the looting of the American people.
[00:10:03.837 --> 00:10:07.781]  The government should not be owning these lands.
[00:10:08.342 --> 00:10:19.134]  Under the Constitution, they should be not owning anything more than just a 10-mile square area in Washington and the area that they need for forts and other things.
[00:10:19.294 --> 00:10:21.697]  Article 1, Section 8, Clause 17, look it up.
[00:10:23.700 --> 00:10:27.982]  However, what they're doing in the West is they're owning vast swaths of land.
[00:10:28.002 --> 00:10:29.943]  85, 90% in Nevada.
[00:10:29.963 --> 00:10:31.384]  They continually accumulate more.
[00:10:31.404 --> 00:10:32.904]  They're looking to get 90,000 acres here in Texas.
[00:10:35.575 --> 00:10:36.936]  What are they doing with this land?
[00:10:37.476 --> 00:10:39.496]  They're declaring it to be the king's land.
[00:10:40.217 --> 00:10:41.037]  Pushing people off.
[00:10:41.077 --> 00:10:44.598]  People who have had rights, property rights, on that land.
[00:10:44.979 --> 00:10:48.140]  Now the Bundys never said that they owned the land.
[00:10:48.540 --> 00:10:51.201]  They did have rights on that land.
[00:10:51.261 --> 00:10:52.621]  They had grazing rights.
[00:10:52.682 --> 00:10:53.942]  They had water rights.
[00:10:54.322 --> 00:10:56.363]  Those rights needed to be abrogated.
[00:10:56.443 --> 00:10:58.504]  They needed to be pushed off before
[00:10:59.304 --> 00:11:03.647]  Harry Reid and others like Obama could sell this area off.
[00:11:03.707 --> 00:11:06.329]  They're after surface rights for solar projects.
[00:11:06.609 --> 00:11:07.950]  They're after mineral rights.
[00:11:08.190 --> 00:11:09.431]  They're after oil rights.
[00:11:09.451 --> 00:11:17.056]  They're after all kinds of things in that area that they're going to sell off to large corporations, most of them multinational, many of them Chinese.
[00:11:17.076 --> 00:11:18.958]  That's what Jerome Corsi is going to be talking about.
[00:11:19.358 --> 00:11:22.520]  And then, of course, the corrupt politicians get their gratuities at the end.
[00:11:23.000 --> 00:11:24.781]  That's fundamentally what this is about.
[00:11:25.281 --> 00:11:27.622]  And we're going to talk about how this whole thing rolled out.
[00:11:27.682 --> 00:11:30.784]  But before we do, and there you see on the screen, there's Harry Reid.
[00:11:31.104 --> 00:11:35.386]  They've actually broken a solar project, broken ground on it.
[00:11:35.746 --> 00:11:38.247]  This was an announcement that went out on February the 19th.
[00:11:38.908 --> 00:11:44.631]  And they announced that picture that you just saw up there with Harry Reid breaking ground on the project.
[00:11:44.671 --> 00:11:46.812]  That is the first solar project.
[00:11:47.672 --> 00:11:50.595]  And that press release went out on March the 21st.
[00:11:51.156 --> 00:11:51.797]  They said today U.S.
[00:11:52.097 --> 00:11:58.544]  Senate Majority Leader Harry Reid joined representatives from the Moapa Band of Paiutes, executives from First Solar, etc.
[00:11:58.584 --> 00:12:04.390]  That is a multinational company as well that has put up two large solar projects.
[00:12:04.450 --> 00:12:05.991]  One in California, one in Nevada.
[00:12:06.892 --> 00:12:10.414]  And let me read you from their press release back on February the 19th.
[00:12:10.434 --> 00:12:20.739]  They said, These solar projects reflect exemplary cooperation between the BLM and other federal, state, and local agencies, enabling through environmental review and robust mitigation provisions.
[00:12:21.179 --> 00:12:27.242]  The mitigation provisions specifically mentioned the Bundy Ranch because he was the last rancher that they hadn't driven out of business.
[00:12:27.702 --> 00:12:32.223]  They use these code violations just as they use them in the cities.
[00:12:32.303 --> 00:12:49.008]  They create a code violation, they come after poor people who have homes in the area, they start multiplying fees against them until they can condemn the homes, knock the homes down, and of course they've passed laws that people cannot rebuild in that small of a lot, so they keep these properties.
[00:12:49.028 --> 00:12:50.488]  That's what I've seen happen in Tampa.
[00:12:50.848 --> 00:12:53.149]  That's what Alex Jones has seen happen in Austin.
[00:12:53.789 --> 00:13:01.255]  That's the way they pull people out of their homes and the same thing is going on only on a much, much larger scale.
[00:13:01.275 --> 00:13:05.018]  There were 53 ranchers that were there before they put them out of business.
[00:13:05.358 --> 00:13:16.487]  If you change the terms of the agreement that these people have held for generations and say you're only going to be able to have a business that is 10% the size it was before, they're going to drive most of those people out.
[00:13:16.728 --> 00:13:19.590]  They did it without using any kind of
[00:13:21.111 --> 00:13:48.234]  uh... eminent domain they did it just with regulation until their businesses were not really worth anything a few people they bought out for pennies on the dollar many of them died under the stress you can't allow this to happen in this area if you do it's going to happen everywhere but here's the other thing we saw and this is one of the reasons we went out there as Paul Joseph Watson reported a week ago and this story went national when Drudge picked up his stories
[00:13:49.295 --> 00:13:52.717]  We saw martial law being enacted in that area.
[00:13:52.897 --> 00:13:54.778]  We saw them moving against the family.
[00:13:55.198 --> 00:13:57.579]  Let me play for you the words of Ammon Bundy.
[00:13:57.619 --> 00:14:01.321]  And this is what he said in the morning before anything happened with the sheriff.
[00:14:01.761 --> 00:14:03.942]  And this is before anything happened with the cattle.
[00:14:04.322 --> 00:14:09.685]  He was just recalling what it was like to see his area where he had lived under martial law.
[00:14:09.725 --> 00:14:10.785]  Let me play that for you right here.
[00:14:10.825 --> 00:14:14.587]  I looked up on those hills and they were completely occupied.
[00:14:17.188 --> 00:14:18.489]  And we were under martial law.
[00:14:19.483 --> 00:14:21.445]  By an unauthorized agency.
[00:14:22.505 --> 00:14:23.426]  And that's the way it was.
[00:14:23.867 --> 00:14:28.951]  If we stepped off the road, they would pounce off and shove our faces in the dirt.
[00:14:30.312 --> 00:14:34.175]  And to have that feeling, I've never had it before in this country.
[00:14:34.855 --> 00:14:37.277]  To have the feeling of freedom taken away from you.
[00:14:39.158 --> 00:14:41.921]  My friends, it is not a good feeling.
[00:14:43.422 --> 00:14:44.803]  It is not a good feeling.
[00:14:46.494 --> 00:14:52.376]  My family and the community has run these hills and enjoyed these hills for generations.
[00:14:53.536 --> 00:14:59.298]  Never once in the history of this nation have those mountains ever been restricted from us.
[00:14:59.859 --> 00:15:00.179]  Never.
[00:15:01.119 --> 00:15:03.380]  And yet this week, they were.
[00:15:04.740 --> 00:15:05.941]  So a battle began.
[00:15:09.262 --> 00:15:12.203]  A battle on the roadside where my brother was
[00:15:13.210 --> 00:15:19.954]  Uh, taken down by about 20 agencies, and taken to a federal court, or federal jail.
[00:15:21.034 --> 00:15:27.838]  And we had to battle for him, and then they didn't even prosecute him, just dumped him out on the street once they knew that everybody was going to make a big enough stink.
[00:15:31.431 --> 00:15:32.852]  That's exactly what we're talking about.
[00:15:32.872 --> 00:15:33.753]  It's martial law.
[00:15:33.793 --> 00:15:34.534]  He called it martial law.
[00:15:34.634 --> 00:15:35.475]  It is martial law.
[00:15:35.855 --> 00:15:44.184]  If there is no free speech, this is a bureaucracy from Washington that went into this area and said, we're going to set up free speech areas where you can exercise your free speech.
[00:15:45.560 --> 00:15:48.182]  They set up snipers pointing them at these people.
[00:15:48.222 --> 00:15:53.084]  He said there was just only about three of us about a week ago and we were facing snipers on the hill.
[00:15:53.224 --> 00:15:55.246]  I couldn't believe that this would happen in our own area.
[00:15:55.706 --> 00:16:02.670]  Let me tell you something, if you're in denial about what happened to this family, you're going to see the same thing happen to you if you don't stand together.
[00:16:03.050 --> 00:16:09.254]  If they can come in and say you have no free speech, we're going to arrest you if you set foot on this property on the King's land,
[00:16:10.205 --> 00:16:22.452]  If they're going to set up observation posts looking at people, if they're going to rest and tase anybody that steps out of their car onto this, and we saw this happen over and over again, they're basically were acting as predators.
[00:16:23.112 --> 00:16:33.338]  And the videos that you've seen where they tasered the guy that was just speaking, that was Ammon Bundy, he was a son of Cliben Bundy, tasered him multiple times, multiple times.
[00:16:33.418 --> 00:16:36.180]  These guys pulled them out and kept going.
[00:16:36.957 --> 00:16:38.237]  They didn't go after these guys.
[00:16:38.257 --> 00:16:48.199]  What they did was they came up then in the crowd and attacked the smallest person there, a woman who was recovering from cancer, grabbed her from behind and threw her to the ground.
[00:16:48.839 --> 00:16:49.980]  They're ambush predators.
[00:16:50.660 --> 00:16:51.860]  They single out the weak.
[00:16:52.320 --> 00:16:54.260]  That's why we needed to stand with them.
[00:16:54.280 --> 00:16:56.341]  That's why we needed to have everybody standing up.
[00:16:56.401 --> 00:16:59.541]  And I was so heartened to see so many people show up.
[00:16:59.601 --> 00:17:01.782]  So many of them told us that they had heard about this story.
[00:17:02.302 --> 00:17:06.884]  Through Infowars, because it broke nationally when Drudge picked up Watson's story.
[00:17:08.324 --> 00:17:10.125]  And just the spirit of the people there.
[00:17:10.305 --> 00:17:16.627]  We went to that area when they called for people to go to the area to pick up the cattle.
[00:17:17.207 --> 00:17:25.430]  It was great to see Clive and Bundy standing there listening to the sheriff saying that they were now going to give them back some of their rights.
[00:17:25.450 --> 00:17:27.991]  You know, they take a hundred steps forward and they take one step back.
[00:17:29.352 --> 00:17:33.855]  And he just listened to him silently and then he got up and he said, well I'm going to tell you now what we want.
[00:17:35.095 --> 00:17:45.822]  We want you as the lawful authority here, the sheriff, to collect the weapons from this unlawful military band that's come here and deposit them here in one hour.
[00:17:45.842 --> 00:17:52.005]  And we want you to take down those barricades where they've been taxing people, where they've been attacking people.
[00:17:52.425 --> 00:17:54.687]  We want you to take those down in one hour.
[00:17:55.747 --> 00:17:58.029]  Now we waited and of course they didn't do any of that.
[00:17:58.871 --> 00:18:00.331]  And then he got up to the microphone.
[00:18:00.351 --> 00:18:02.452]  He said, I don't give you orders.
[00:18:03.012 --> 00:18:07.974]  I only give orders to two people, the governor and the sheriff, because they have a duty to fulfill.
[00:18:08.354 --> 00:18:09.714]  But he goes, I'm telling you what we're going to do.
[00:18:10.014 --> 00:18:11.275]  We're going to go get our cattle.
[00:18:11.935 --> 00:18:13.575]  And if you want to come with us, you can.
[00:18:13.595 --> 00:18:15.816]  And it was an amazing sight.
[00:18:16.076 --> 00:18:17.116]  Everybody got in their cars.
[00:18:17.136 --> 00:18:17.877]  We went down there.
[00:18:18.617 --> 00:18:22.878]  As we got to the area, they were telling us, leave the area.
[00:18:22.918 --> 00:18:23.898]  We have a court order.
[00:18:23.938 --> 00:18:25.139]  We will use lethal force.
[00:18:25.179 --> 00:18:25.799]  We will shoot.
[00:18:26.789 --> 00:18:29.391]  We waited for the cavalry to get there, essentially.
[00:18:29.771 --> 00:18:32.234]  We stood there and waited as they were threatening us.
[00:18:33.174 --> 00:18:39.299]  And then gradually, as the cavalry got there, we gradually approached and we walked them down like V from Vendetta.
[00:18:39.379 --> 00:18:43.183]  It was amazing to see the resolution of these people and the peacefulness of it.
[00:18:43.863 --> 00:18:44.524]  This is the thing.
[00:18:44.624 --> 00:18:51.472]  I've seen people writing comments about how, as Christians, should we take up arms against our government?
[00:18:51.572 --> 00:18:53.955]  You know, they told us to obey legal authority.
[00:18:54.616 --> 00:18:55.216]  That's the question.
[00:18:55.297 --> 00:18:56.518]  What is legal authority?
[00:18:56.658 --> 00:18:58.821]  Can you determine what legitimate authority is?
[00:19:00.666 --> 00:19:07.988]  Many times, people have questioned whether or not they're doing the right thing, whether they had a right to do this or not.
[00:19:08.429 --> 00:19:09.409]  Let me tell you something.
[00:19:09.449 --> 00:19:21.833]  When the BLM, when the EPA, when the IRS, when OSHA and ATF can create their regulations without any input from us, that is regulation without representation.
[00:19:23.336 --> 00:19:24.719]  Take a look at a Federal Reserve note.
[00:19:24.739 --> 00:19:35.599]  You know how they used to teach, before they changed the Federal Reserve notes every few months, they used to teach people how to recognize counterfeit Federal Reserve notes by having them study the real thing.
[00:19:36.598 --> 00:19:39.060]  You know how to know whether or not a law is legitimate or not?
[00:19:39.761 --> 00:19:41.022]  You study the real thing.
[00:19:41.763 --> 00:19:42.904]  That's the Constitution.
[00:19:43.825 --> 00:19:45.947]  The Bundys knew the Constitution.
[00:19:46.007 --> 00:19:48.389]  Cliven Bundy taught his family the Constitution.
[00:19:48.710 --> 00:19:49.490]  We're going to be right back.
[00:19:49.531 --> 00:19:52.754]  We've got a comment from the Bureau of Land Management.
[00:19:52.994 --> 00:19:56.637]  Finally, they responded to our questions about why they're doing this.
[00:19:56.677 --> 00:19:58.679]  We're going to have that response right after the break.
[00:19:58.699 --> 00:19:59.100]  Stay tuned.
[00:20:10.020 --> 00:20:13.221]  So my elementary school-aged child is begging me for a cell phone.
[00:20:13.281 --> 00:20:14.382]  Please, Mom, please!
[00:20:14.582 --> 00:20:15.542]  All the kids have them!
[00:20:15.582 --> 00:20:25.186]  But I've seen the research, and it makes sense to me that any mobile device that operates using electromagnetic frequencies that close to me or my child's head needs to be blocked.
[00:20:25.626 --> 00:20:27.768]  Harmful wireless radiation is real.
[00:20:27.908 --> 00:20:30.570]  Protect yourself and your loved ones with Block-It Pocket.
[00:20:30.690 --> 00:20:31.571]  Call 888-315-9618.
[00:20:31.611 --> 00:20:34.794]  Free shipping to the lower 48.
[00:20:35.274 --> 00:20:36.735]  Block-It Pocket dot com.
[00:20:36.955 --> 00:20:38.817]  Enhancing health and privacy.
[00:20:39.437 --> 00:20:40.318]  Clean water at home.
[00:20:40.618 --> 00:20:41.739]  Clean water at the office.
[00:20:42.059 --> 00:20:43.080]  Clean water on the go.
[00:20:43.361 --> 00:20:49.245]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:20:49.626 --> 00:20:52.388]  Thousands of satisfied customers can't be wrong.
[00:20:52.748 --> 00:20:55.872]  For free shipping within the U.S., go to GoBerke.com or call 877-886-3653.
[00:20:55.892 --> 00:20:56.253]  That's 877-886-3653.
[00:20:56.273 --> 00:20:57.434]  Helping thousands prepare since 2005.
[00:20:57.494 --> 00:20:58.035]  GoBerke.com
[00:21:09.108 --> 00:21:10.969]  Attention all radio listeners.
[00:21:11.569 --> 00:21:18.771]  Survival Life is giving away free credit card knives exclusively to our radio listeners here today.
[00:21:19.332 --> 00:21:25.234]  Visit MyCreditCardKnife.com to see this covert knife in action and claim yours for free.
[00:21:25.714 --> 00:21:31.856]  It's the same knife you've seen in the airline magazines for $29.95, but today it's yours free.
[00:21:32.256 --> 00:21:33.496]  Just pay shipping and handling.
[00:21:33.916 --> 00:21:35.657]  MyCreditCardKnife.com.
[00:21:35.997 --> 00:21:37.858]  MyCreditCardKnife.com.
[00:21:37.978 --> 00:21:38.298]  Go now.
[00:21:38.718 --> 00:21:39.839]  Attention gun owners.
[00:21:40.099 --> 00:21:44.782]  It's reasonable to assume that at some point you may need to defend your family from an armed attack.
[00:21:44.902 --> 00:21:48.345]  But is it reasonable to mount a defense without a strong offense?
[00:21:48.605 --> 00:21:50.746]  Infidel Body Armor goes on in seconds.
[00:21:50.986 --> 00:21:53.128]  Is civilian legal in all 50 states?
[00:21:53.388 --> 00:21:55.669]  Is 100% made in the USA?
[00:21:55.830 --> 00:21:59.412]  Is veteran owned and ships next business day for free?
[00:21:59.572 --> 00:22:02.114]  Go to InfidelBodyArmor.com.
[00:22:02.234 --> 00:22:05.076]  I-N-F-I-D-E-L BodyArmor.com.
[00:22:05.196 --> 00:22:08.098]  Infidel Body Armor just won't quit.
[00:22:09.879 --> 00:22:12.781]  Big business has discovered the preparedness market.
[00:22:13.001 --> 00:22:16.324]  And that makes it difficult to know where to go and who to trust.
[00:22:16.664 --> 00:22:21.147]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[00:22:21.427 --> 00:22:30.634]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[00:22:30.955 --> 00:22:36.879]  MyPatriotSupply.com has old-fashioned values and the absolute best customer service in the industry.
[00:22:37.119 --> 00:22:38.400]  Look for the deal of the day.
[00:22:38.700 --> 00:22:41.922]  Unique, affordable survival supplies that fit anyone's budget.
