[00:00:01.389 --> 00:00:02.550]  Coast to coast.
[00:09:22.201 --> 00:09:25.582]  This is the first transmission that I've done in the new year.
[00:09:26.202 --> 00:09:27.643]  It is the first day of January 2014.
[00:09:28.003 --> 00:09:33.865]  We're going to be live here for the next three hours.
[00:09:33.945 --> 00:09:35.646]  Then, InfoWars Nightly News tonight.
[00:09:36.446 --> 00:09:44.270]  Seven o'clock central, we have one of our reporters in here with breaking news on brain fog and zombiosis that we're seeing intensify across the public.
[00:09:44.570 --> 00:10:01.018]  People walking off the end of bridges into the ocean on their iPhones, people watching others be beaten until they're given concussions, teeth knocked out, broken ribs, no one helping them, police not helping them during racial attack, knockout games intensifying nationwide.
[00:10:01.878 --> 00:10:03.899]  Thanks to MSNBC race war promotion.
[00:10:04.960 --> 00:10:16.807]  Just so many incredible stories that we're going to be breaking down new very important NSA developments where a new NSA document confirmed to be accurate leaked out in the Snowden cache.
[00:10:18.348 --> 00:10:31.174]  Shows the NSA with their training slides, their PowerPoint slides, calling the public zombies, making fun of everyone, and saying, really, who didn't know that 1984 wouldn't come in 1984?
[00:10:31.234 --> 00:10:34.115]  I mean, it's amazing.
[00:10:34.255 --> 00:10:37.897]  NSA slides with images of the Apple computer ad.
[00:10:38.457 --> 00:10:41.779]  Making fun of everyone because we are the enemy.
[00:10:44.568 --> 00:10:50.652]  This is an open culture of naked jerony in our faces, ladies and gentlemen.
[00:10:51.533 --> 00:10:58.598]  And again, I want to thank you so much for joining us on this worldwide edition, the first day of the new year.
[00:10:59.018 --> 00:11:02.021]  John Bowne will be popping in at the bottom of the hour in studio.
[00:11:02.041 --> 00:11:11.748]  We're going to air his report he shot on the streets yesterday, where a woman's just standing literally one or two feet from a burning car on the side of the highway, and no one is stopping to help her.
[00:11:11.828 --> 00:11:13.129]  No one is telling her get back.
[00:11:14.049 --> 00:11:19.491]  And by the time he got the camera out running up to her, she's about 10-15 feet away and walking towards him.
[00:11:20.292 --> 00:11:25.054]  But the point is, is that there are people on YouTube saying, hey, he shouldn't have stopped and helped her.
[00:11:25.474 --> 00:11:26.154]  She was fine.
[00:11:26.194 --> 00:11:34.078]  It's okay to stand by a burning car that later completely was engulfed in flames and that John Bowne has video of from about 200 yards away.
[00:11:34.498 --> 00:11:39.000]  And cars are driving right by the burning car before the fire department got there like they didn't care.
[00:11:39.020 --> 00:11:39.880]  And I know that stretch of 360.
[00:11:41.840 --> 00:11:45.323]  There's a fire department about a mile away from there.
[00:11:46.164 --> 00:11:47.445]  But it's rush hour traffic.
[00:11:47.705 --> 00:11:52.570]  People run about 30 miles an hour on a normally 65 mile an hour road, just driving right by a burning car.
[00:11:53.010 --> 00:11:54.591]  I mean, I see a burning car up ahead.
[00:11:55.432 --> 00:11:57.674]  I'm going to get on the shoulder.
[00:11:57.754 --> 00:12:01.037]  I'm gonna even drive across the shoulder, go the other way, especially I got my kids with me.
[00:12:01.057 --> 00:12:05.061]  Because you see one that's already got flame coming out of the bottom of it and smoke everywhere.
[00:12:05.301 --> 00:12:07.223]  It's going to blow up when those gas tanks boil.
[00:12:08.806 --> 00:12:13.310]  And again, this feeds into everything we're talking about, about this nation of spectators.
[00:12:13.650 --> 00:12:18.014]  And you see this in other authoritarian countries like China, where people will not render aid.
[00:12:18.134 --> 00:12:27.382]  I was a case, it's gotta be 10 years ago now, where an Austin cop got hit by a car at the corner of a four-way stop with his car sitting there.
[00:12:27.402 --> 00:12:28.623]  He'd gotten out, somebody had run into him.
[00:12:29.303 --> 00:12:33.187]  It was like 45 minutes until anyone even called the police, and he later died.
[00:12:34.189 --> 00:12:42.077]  I mean, if I see a cop, an old lady, a black guy, a white guy, I don't care who you are, you know, run over on the side of the road, I'm going to pull over and help you.
[00:12:42.998 --> 00:12:44.981]  And it's not because I'm some hero, ladies and gentlemen.
[00:12:45.221 --> 00:12:45.942]  It's normal.
[00:12:46.042 --> 00:12:47.123]  I want you to help me.
[00:12:47.143 --> 00:12:51.067]  And this is the spirit of tyranny we're dealing with.
[00:12:51.428 --> 00:12:54.891]  Just absolutely apathetic, don't care, don't care if...
[00:12:57.731 --> 00:13:00.052]  Fukushima is belching out radiation.
[00:13:00.092 --> 00:13:02.893]  Don't care if 90 plus percent of the reactors in the U.S.
[00:13:02.933 --> 00:13:03.394]  are leaking.
[00:13:04.134 --> 00:13:19.341]  Don't care if fracking is being done so sloppily all over the country that water out of the local tap, out of the local water facility, but also out of the wells is catching on fire.
[00:13:20.979 --> 00:13:25.863]  It just goes on and on and on how people don't care anymore.
[00:13:25.903 --> 00:13:27.325]  That's what comes with evil.
[00:13:28.366 --> 00:13:29.226]  Ah, those aren't babies.
[00:13:29.266 --> 00:13:30.728]  Kill 52 million of them and abortion.
[00:13:31.228 --> 00:13:32.489]  Ah, those aren't humans in Iraq.
[00:13:32.509 --> 00:13:35.292]  Kill a million of them with a fake war and cutting off their food and medicine.
[00:13:36.353 --> 00:13:37.313]  Oh, you know, whatever.
[00:13:37.373 --> 00:13:38.535]  Assad's a piece of garbage.
[00:13:38.575 --> 00:13:40.076]  Let Al-Qaeda blow up all the churches.
[00:13:40.476 --> 00:13:40.897]  I don't care.
[00:13:40.937 --> 00:13:41.737]  I care about me.
[00:13:42.738 --> 00:13:46.461]  And these fools think that when you only care about yourself and... Ah, let that lady's car burn.
[00:13:46.682 --> 00:13:47.883]  Let her stand right next to the car.
[00:13:48.971 --> 00:13:56.014]  Those people cared so little about her, they were delusional and were driving right by it, slowing down to like 5 miles an hour from 30 miles an hour.
[00:13:56.034 --> 00:13:58.414]  There's video of this, looking at the burning car.
[00:13:59.315 --> 00:13:59.935]  A foot from it!
[00:14:00.935 --> 00:14:05.857]  You're a foot from a car, in your car, and you drive up and look at the black smoke you're breathing.
[00:14:06.657 --> 00:14:08.518]  Oh, look at the black smoke.
[00:14:08.538 --> 00:14:10.919]  Let me drive right by that.
[00:14:10.939 --> 00:14:13.940]  And there's a woman standing
[00:14:15.239 --> 00:14:16.720]  A foot and a half, two feet from it.
[00:14:17.280 --> 00:14:19.462]  And the car later blows up and there's pieces everywhere.
[00:14:19.722 --> 00:14:22.043]  And then people on YouTube think we're weird!
[00:14:24.605 --> 00:14:26.726]  There's like a 20% negative vote on it.
[00:14:27.386 --> 00:14:29.267]  We usually have 97% support.
[00:14:31.008 --> 00:14:34.450]  Because the idea of having a brain is now illegal.
[00:14:40.374 --> 00:14:43.776]  Try to warn people about all this stuff.
[00:14:47.688 --> 00:14:52.269]  And it just gets worse and worse and worse and worse.
[00:14:56.110 --> 00:15:02.392]  Because they think, those of us that are warning everybody that the ship's already gone into an iceberg, that we made the ship hit the iceberg.
[00:15:02.712 --> 00:15:07.253]  So if they deny that we've hit an iceberg, we magically, then we'll all be okay.
[00:15:07.273 --> 00:15:10.994]  But we've already hit the iceberg politically, socially, culturally.
[00:15:11.234 --> 00:15:12.414]  I'll tell you what's wrong with people.
[00:15:14.361 --> 00:15:36.822]  They are a nation of mega-spectators, a world of spectators, literally plugged in through their optic nerves, and via audio as well, into the false reality proto-matrix system of television, movies, HD, 3D, all of it.
[00:15:38.010 --> 00:15:49.976]  And then the entire system is weaponized and layered with different systems of propaganda, programming, overt, covert, messages, subliminal, on record.
[00:15:51.436 --> 00:15:53.918]  Hammering the general public's minds.
[00:15:55.859 --> 00:16:00.861]  And we are living in an incredible, dystopic, science fiction movie.
[00:16:02.261 --> 00:16:02.942]  That's what's going on.
[00:16:03.342 --> 00:16:04.743]  The culture's been weaponized.
[00:16:05.184 --> 00:16:06.605]  The media's been weaponized.
[00:16:07.065 --> 00:16:08.607]  The schools have been weaponized.
[00:16:08.927 --> 00:16:10.628]  The police have been militarized.
[00:16:11.249 --> 00:16:13.911]  The entire culture is turning in on itself.
[00:16:14.592 --> 00:16:17.014]  And the globalists know how evil nature works.
[00:16:17.054 --> 00:16:21.298]  They're evil themselves, but they are programming the types of decadent evil they want.
[00:16:21.718 --> 00:16:22.038]  I think?
[00:16:42.985 --> 00:16:59.175]  States like Florida, where you cannot be cremated because of the carbon it puts out, and you cannot be buried because that takes up land use, you have to be dissolved in acid that is then turned into fertilizer and put on crops to produce corn that is fed to cows.
[00:17:00.696 --> 00:17:03.078]  Now just so you know, that is Soylent Green.
[00:17:04.439 --> 00:17:05.939]  One hundred and ten percent.
[00:17:11.055 --> 00:17:13.556]  And the guy's just found a CNBC article showing that.
[00:17:16.577 --> 00:17:18.837]  So, this is what's going on, ladies and gentlemen.
[00:17:18.897 --> 00:17:21.118]  We are going into a silent green situation.
[00:17:21.458 --> 00:17:23.139]  And I get some areas are overpopulated.
[00:17:23.239 --> 00:17:24.979]  I get there's a lot of toxic industries.
[00:17:25.039 --> 00:17:25.279]  I get it.
[00:17:25.299 --> 00:17:27.580]  But the globalists are blocking all the new clean systems.
[00:17:27.840 --> 00:17:29.581]  And they've decided not to build a better world.
[00:17:29.801 --> 00:17:30.521]  That's hard to do.
[00:17:30.881 --> 00:17:34.282]  It's easier just to help screw everything up so at least you're in control of it.
[00:17:35.580 --> 00:17:58.648]  They're directing all the sins and all the degeneracies and all the corruptions and all the mental illnesses into directed human streams of evil, just like you fire fire hoses at mountainsides to then pan for gold or other extractions, other aggregates, other alluvials that you want
[00:17:59.779 --> 00:18:12.567]  And they're just using the harnessed evil of the worldwide beast system, all the corruption, all the wickedness, focused like a laser beam, like a particle beam, against humanity.
[00:18:18.130 --> 00:18:28.337]  And that's right, they've now released new NSA documents admitting that of course Steve Jobs and Apple and Al Gore were with the NSA from the beginning.
[00:18:29.198 --> 00:18:31.120]  And of course they called their users zombies.
[00:18:31.140 --> 00:18:33.742]  I mean, what do you think the head of Facebook calls his users?
[00:18:33.823 --> 00:18:34.503]  Dumb effers.
[00:18:35.004 --> 00:18:42.671]  He goes, our users trust us in the meeting and he said they're all a bunch of dumb effers and then started laughing.
[00:18:43.692 --> 00:18:45.794]  And that's who these people are, ladies and gentlemen.
[00:18:47.235 --> 00:18:53.562]  I got taken to a party by a rock star
[00:18:54.864 --> 00:18:56.965]  During a private party.
[00:18:57.005 --> 00:19:00.467]  They had the whole floor area of a hotel.
[00:19:02.808 --> 00:19:05.530]  And there were high-level executives there.
[00:19:05.710 --> 00:19:07.691]  And I'm not going to say anything about it because I was told, obviously.
[00:19:07.711 --> 00:19:09.392]  Yeah, I know you're seeing this.
[00:19:09.512 --> 00:19:10.212]  It took you to see it.
[00:19:10.252 --> 00:19:13.014]  But, you know, don't say anything about specifically who they were.
[00:19:13.034 --> 00:19:14.054]  I'll just do it vague.
[00:19:14.714 --> 00:19:15.955]  And they all knew who I was.
[00:19:16.075 --> 00:19:21.178]  And they were all just animated, hopping around on power trips.
[00:19:22.868 --> 00:19:25.550]  Literally just laughing at everyone.
[00:19:27.992 --> 00:19:29.253]  Even laughing at the people that were there.
[00:19:29.494 --> 00:19:32.016]  I mean, it is just... These people are horrible.
[00:19:33.217 --> 00:19:34.478]  But I'm gonna tell you something, folks.
[00:19:35.038 --> 00:19:37.180]  You're the folks who will stand next to a burning car.
[00:19:37.200 --> 00:19:38.241]  I'm talking to mainstream people.
[00:19:38.701 --> 00:19:40.343]  You're the people that think I'm a weirdo.
[00:19:41.323 --> 00:19:43.505]  Because I'm upset and my listeners are upset.
[00:19:44.026 --> 00:19:44.286]  Now, it's 2014.
[00:19:44.326 --> 00:19:49.170]  We've got huge news on 40,000 new laws.
[00:19:49.590 --> 00:19:51.472]  Pedophilia being promoted in the US and Italy.
[00:19:52.543 --> 00:19:54.745]  Transgender kindergartners allowed to pick bathrooms.
[00:19:54.785 --> 00:19:56.286]  That's so they can sexualize the kids.
[00:19:56.787 --> 00:19:57.507]  That's coming up.
[00:19:57.587 --> 00:19:58.808]  That's on DrudgeReport.com.
[00:19:59.188 --> 00:20:03.332]  Also on DrudgeReport.com, the top story in the middle column, nuke fear.
[00:20:03.992 --> 00:20:08.116]  Feds order 14 million dosages of potassium iodide.
[00:20:08.836 --> 00:20:12.220]  And we're going to tell you what that's about coming up.
[00:20:26.756 --> 00:20:31.079]  Deciding to take action, a company run by patriots for patriots was born.
[00:20:31.279 --> 00:20:35.121]  Bipatriot Supply has never taken a loan or accepted outside funding.
[00:20:35.261 --> 00:20:40.964]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:20:41.204 --> 00:20:43.926]  It is rare to find companies who practice what they preach.
[00:20:44.366 --> 00:20:49.589]  And that's why I stock my pantry with high-quality storable foods from MyPatriotSupply.
[00:20:49.749 --> 00:20:57.873]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:20:57.933 --> 00:20:58.114]  That's 866-229-0927.
[00:20:58.194 --> 00:21:01.115]  Do business with someone who shares your values.
[00:21:01.135 --> 00:21:02.376]  MyPatriotSupply.com slash Alex.
[00:21:11.658 --> 00:21:16.764]  There's no reason to be sick this season with Supernatural Silver's incredible technology.
[00:21:17.044 --> 00:21:26.195]  You can give your immune system the support it needs to help fight off colds, flus, and other nasty pathogens that can ruin the holidays for you and those you love.
[00:21:26.635 --> 00:21:28.037]  Used internally or topically.
[00:21:28.337 --> 00:21:35.840]  Supernatural Silver is a great defense against sore throats, runny noses, sinus or ear infections and a whole host of other illnesses.
[00:21:36.240 --> 00:21:41.302]  Supernatural Silver is extremely safe and a great way to protect yourself and the ones you love.
[00:21:41.682 --> 00:21:45.783]  No one knows what the future may bring, so be smart and plan ahead.
[00:21:46.083 --> 00:21:52.045]  Have Supernatural Silver in your emergency preparedness arsenal and give someone a gift that's meaningful.
[00:21:52.486 --> 00:21:54.346]  A gift that can change lives.
[00:21:54.726 --> 00:21:56.447]  Give the gift of good health this year.
[00:21:59.008 --> 00:22:10.654]  My name's Bruno.
[00:22:10.774 --> 00:22:11.855]  I'm 52 years old.
[00:22:12.135 --> 00:22:15.657]  I've tried different protein powders over the years and they've all tasted pretty bad.
[00:22:15.757 --> 00:22:17.818]  I tried One World Way and found it to be delicious.
[00:22:18.038 --> 00:22:23.581]  After 10 weeks on One World Way, my wife commented, you have more muscles and you're leaner than when you were 20 years old.
[00:22:24.001 --> 00:22:25.562]  My body has changed dramatically.
[00:22:26.102 --> 00:22:26.763]  I'm a cyclist.
[00:22:27.023 --> 00:22:29.545]  Normally I'll ride two days on and take two days off.
[00:22:30.025 --> 00:22:39.813]  After being on One World Way, I rode ten days in a row in over 100 degree heat, and then I'd take another two servings of One World Way, and then work out at the gym for another hour and a half.
[00:22:40.173 --> 00:22:41.875]  I just couldn't believe these results.
[00:22:42.355 --> 00:22:45.858]  My normal muscle tightness and soreness after working out are virtually gone.
[00:22:46.542 --> 00:22:47.663]  Don't take my word for it.
[00:22:48.043 --> 00:22:49.664]  One World Way comes in single servings.
[00:22:50.064 --> 00:22:51.044]  Just give it a try.
[00:22:51.565 --> 00:22:54.746]  For a health and taste sensation you'll love, call 888-988-3325.
[00:22:54.866 --> 00:22:55.987]  That's 888-988-3325.
[00:22:56.107 --> 00:22:56.387]  That's 888-988-3325.
[00:22:56.407 --> 00:22:57.268]  Or visit OneWorldWay.com.
[00:22:57.308 --> 00:22:58.208]  That's OneWorld, W-H-E-Y.com.
[00:23:09.654 --> 00:23:14.797]  Did you know that organic sulfur can cleanse and defend your body against the poisons we're exposed to each day?
[00:23:15.217 --> 00:23:24.723]  Organic sulfur crystals from SulfurDefense.com help by forcing oxygen and nutrition into your cells while eliminating heavy metals, contaminants, and damaging radiation.
[00:23:25.223 --> 00:23:30.446]  Defend yourself and family from toxic assault with one of the most critical and essential minerals available today.
[00:23:30.746 --> 00:23:32.927]  Order online at SulfurDefense.com.
[00:23:33.247 --> 00:23:34.348]  That's SulfurDefense.com.
[00:23:34.468 --> 00:23:34.908]  Or call 800-593-6273.
[00:23:39.831 --> 00:23:42.113]  Is the Second Amendment your line in the sand?
[00:23:42.454 --> 00:23:45.216]  Is the United States Constitution important to you?
[00:23:45.476 --> 00:23:47.558]  Are you worried about gun confiscation?
[00:23:47.798 --> 00:23:51.061]  You need to join us for free at gunconfiscation.com.
[00:23:51.281 --> 00:24:00.689]  At gunconfiscation.com, you will meet like-minded patriots, get the latest Second Amendment news, and find anything you need to prepare for gun confiscation.
[00:24:00.950 --> 00:24:03.352]  Visit gunconfiscation.com today.
[00:24:03.592 --> 00:24:05.574]  That's gunconfiscation.com.
[00:24:05.934 --> 00:24:07.055]  Which side are you on?
[00:24:30.916 --> 00:24:39.241]  Ladies and gentlemen, thank you for joining us.
[00:24:39.301 --> 00:24:42.283]  Wednesday, January 1st, 2014.
[00:24:42.623 --> 00:24:47.166]  I am your host Alex Jones.
[00:24:47.587 --> 00:24:58.854]  Now coming up for 40 minutes in the third hour, we're going to look at the state of nuclear reactors here in the U.S., but also in Europe, Japan, you name it, the latest developments on Fukushima.
[00:24:59.557 --> 00:25:02.921]  Where they are trying to clean up the site and it's actually generating more radiation.
[00:25:03.702 --> 00:25:06.665]  But there's an article up on DrugsReport.com.
[00:25:09.148 --> 00:25:19.820]  Right in the middle column, top story in the middle column, Nucfear feds order 14 million dosages of potassium iodide.
[00:25:20.618 --> 00:25:26.323]  And if you actually read it, they ordered 14 million packages of it, of the IOSAT.
[00:25:26.343 --> 00:25:28.765]  We sell it at infowarestore.com.
[00:25:28.785 --> 00:25:31.527]  And in emergencies, you know, it's better than nothing.
[00:25:31.867 --> 00:25:34.049]  Naysan iodine, from all my experts, is the way to go.
[00:25:34.689 --> 00:25:39.754]  But they've ordered 14 million of these, and they're not saying why.
[00:25:39.774 --> 00:25:43.056]  But we're going to be talking about that in more detail.
[00:25:43.096 --> 00:25:46.599]  But Watson, in his article, goes over the history.
[00:25:46.859 --> 00:25:49.802]  The funny thing is, Gucciardi was already writing an article about this this morning.
[00:25:50.382 --> 00:26:06.617]  Without even talking to Watson, it shows how we're on the same page and how we follow the FedBiz site about FEMA camps, where they're hiring guards for re-education centers, who know how to process social security numbers, and daycare centers in the FEMA camps where they keep your kids.
[00:26:06.977 --> 00:26:07.878]  I mean, it's all there.
[00:26:07.938 --> 00:26:10.240]  The billions of bullets, the drones, the
[00:26:11.181 --> 00:26:12.722]  All the stuff that isn't even classified.
[00:26:13.122 --> 00:26:16.243]  Millions of dollars for paper targets of children where they train to shoot kids.
[00:26:16.623 --> 00:26:17.843]  We find it all right here.
[00:26:17.863 --> 00:26:19.944]  Can you imagine what's classified?
[00:26:20.624 --> 00:26:29.327]  And then they just have MSNBC come out and go, there's no FEMA camp, there's no internment camp, there's no army training manuals for re-education centers.
[00:26:30.942 --> 00:26:35.544]  Even though we can find it all at the fedbizops.gov.
[00:26:36.225 --> 00:26:38.466]  Because they're supposed to have free open bidding process.
