[00:00:01.352 --> 00:00:02.515]  Coast to Coast.
[00:05:15.433 --> 00:05:23.715]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:05:24.015 --> 00:05:39.340]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula sourced from powerful organic herbs and then concentrated for maximum
[00:05:39.600 --> 00:05:40.100]  I'm good.
[00:06:09.980 --> 00:06:13.943]  A chemical spill contaminating the water supply in nine West Virginia counties.
[00:06:13.963 --> 00:06:18.126]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[00:06:18.226 --> 00:06:21.688]  What are the health effects of having these drugs in our drinking water?
[00:06:21.928 --> 00:06:24.790]  It's forced medical treatment without the consent of residents.
[00:06:24.950 --> 00:06:32.215]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[00:06:32.435 --> 00:06:36.058]  On average, the county says it sprays with the glyphosate at least once a week.
[00:06:36.318 --> 00:06:41.281]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[00:07:02.435 --> 00:07:03.378]  Call toll free at 888-253-3139
[00:07:10.103 --> 00:07:17.269]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:07:17.370 --> 00:07:19.531]  But it's not just the air outside that's toxic.
[00:07:19.732 --> 00:07:24.916]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:07:25.076 --> 00:07:30.181]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:07:30.321 --> 00:07:33.424]  There are more than 42 million smokers in the United States.
[00:07:33.704 --> 00:07:37.627]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:07:37.827 --> 00:07:42.150]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:07:42.230 --> 00:07:52.377]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:07:52.577 --> 00:07:56.940]  Made with organic and wild cultivated herbs and manufactured in the USA.
[00:07:57.060 --> 00:08:03.524]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:08:03.664 --> 00:08:07.634]  Now available exclusively at Infowarslife.com or by calling toll-free 888-253-3139.
[00:08:39.275 --> 00:08:45.343]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:45.743 --> 00:08:48.206]  You're listening to Alex Jones.
[00:08:58.826 --> 00:09:01.287]  Monday through Friday from 11 a.m.
[00:09:01.348 --> 00:09:02.728]  to 2 p.m.
[00:09:02.768 --> 00:09:03.209]  Central.
[00:09:03.629 --> 00:09:07.251]  We're here live, back Sundays, 4 to 6 p.m.
[00:09:07.291 --> 00:09:08.592]  Central with the Sunday edition.
[00:09:08.992 --> 00:09:11.033]  And don't forget weeknights, 7 o'clock Central.
[00:09:11.433 --> 00:09:18.738]  InfoWars Nightly News with yours truly, Leanne McAdoo, Jakari Jackson, David Knight, and the rest of the amazing crew.
[00:09:19.418 --> 00:09:25.081]  Before I get into all the news today, a former congresswoman, always informative, has a lot of courage.
[00:09:25.101 --> 00:09:27.323]  That's why she's been demonized on so many fronts.
[00:09:28.283 --> 00:09:34.686]  Cynthia McKinney will be joining us to talk about Russia, to talk about the economy, to talk about Obama.
[00:09:35.166 --> 00:09:41.969]  And the real Cynthia McKinney is different than what the controlled right-wing press basically says about her.
[00:09:42.409 --> 00:09:43.929]  Doesn't mean I agree with her on everything.
[00:09:43.969 --> 00:09:45.550]  I agree with her on about 80% of things.
[00:09:46.010 --> 00:09:47.351]  But I know she's a real person.
[00:09:47.431 --> 00:09:47.811]  I've met her.
[00:09:49.137 --> 00:09:56.225]  I got the Project Censure award years ago out in California, in San Francisco, and she was there also getting an award.
[00:09:56.605 --> 00:09:58.367]  Had a chance to hang out with her and have dinner.
[00:09:58.847 --> 00:09:59.788]  A real person.
[00:10:00.209 --> 00:10:05.074]  Just like I don't totally agree with Jesse Ventura on every front, but I know he's a real person, so I admire that.
[00:10:05.534 --> 00:10:06.896]  And I see how he's been demonized.
[00:10:08.086 --> 00:10:10.167]  And so she's going to be joining us.
[00:10:10.227 --> 00:10:17.090]  You can actually hear from Cynthia McKinney herself and why both the Democrat and Republican Party came after her.
[00:10:17.530 --> 00:10:32.616]  She was replaced in her state of Georgia with the congressman that thinks that Guam and other islands are floating and that if you allow development and hotels on one side, it will cause the island to capsize.
[00:10:33.703 --> 00:10:34.403]  You heard me right.
[00:10:35.404 --> 00:10:44.049]  She was basically removed, and in the establishment both parties installed, with massive funding and promotion, a man who thinks islands are floating.
[00:10:44.629 --> 00:10:46.030]  Doesn't know they're the tips of mountains.
[00:10:47.911 --> 00:10:57.496]  I mean, I know we're in a country where the government teaches 2 plus 2 equals 5, but ladies and gentlemen, I'm here to tell you, continents and islands are not floating.
[00:10:58.456 --> 00:11:01.218]  Now, the continents technically are floating on lava.
[00:11:02.355 --> 00:11:03.436]  So I guess in a way they are floating.
[00:11:03.456 --> 00:11:04.096]  Maybe he's right.
[00:11:04.557 --> 00:11:05.398]  Maybe I'm wrong.
[00:11:05.798 --> 00:11:08.660]  Maybe 2 plus 2 does equal 5 or 10 or whatever they say.
[00:11:09.261 --> 00:11:15.466]  The point is we are live on this Tuesday, 8th day of April 2014.
[00:11:17.207 --> 00:11:28.476]  And there is a huge amount of just incredibly important news from the economy to sagebrush rebellions blooming out in the West with new Ruby Ridge type situations that could unfold.
[00:11:28.516 --> 00:11:30.058]  That's all up on InfoWars.com.
[00:11:31.817 --> 00:11:33.439]  We're going to be breaking it all down today.
[00:11:33.479 --> 00:11:40.548]  But first off, I just wanted to give thanks here on air today for a great crew, the best crew I've ever had that's getting better and better.
[00:11:41.829 --> 00:11:44.693]  And I think overall I'm getting more focused and more professional.
[00:11:45.474 --> 00:11:48.097]  And just the entire team we've got here is a blessing from God.
[00:11:48.117 --> 00:11:49.058]  I want to thank God for that.
[00:11:49.439 --> 00:11:49.979]  And I want to thank
[00:11:50.600 --> 00:11:56.448]  My Heavenly Father, for our listeners and supporters that don't stand behind us, you stand right beside us and in front of us.
[00:11:56.768 --> 00:12:02.837]  We're all in this together, and this is really an off-the-chart, important quest that we're all on together.
[00:12:03.882 --> 00:12:05.083]  This is really a big deal.
[00:12:06.083 --> 00:12:14.847]  And the fact that InfoWars is so prominent, and has been so ragtag, but has still had this big of an effect, is really awe-inspiring.
[00:12:14.987 --> 00:12:25.472]  And that's why I'm so humbled, because I don't feel like I live up to the incredible office that God has put me in.
[00:12:27.074 --> 00:12:32.142]  And I just see our influence increasing by the millisecond.
[00:12:32.883 --> 00:12:34.926]  And quite frankly, it is a daunting task.
[00:12:36.479 --> 00:12:57.197]  Quite frankly, it is the opposite of a narcissistic power trip to realize that the attacks will intensify, the COINTELPRO will intensify, the Cass Sunstein cognitive infiltration is going to intensify, the fraud is going to intensify by the enemies at the highest levels of the global crime syndicate right down to the grassroots because we are over the target.
[00:12:58.120 --> 00:13:17.081]  And we're getting the major flack because we have analyzed the enemy attack profile correctly, we have documented their real program, their real system, their real philosophy, their modus operandi, and we are now decompartmentalizing the planet.
[00:13:18.717 --> 00:13:28.460]  The planet's already gotten to the point of being ready to decompartmentalize, but like an enzyme, a tiny amount of enzyme can cause a chain reaction in an entire system.
[00:13:29.220 --> 00:13:38.862]  InfoWars, I now recognize, is an absolutely key, key piece of data in the overall structure.
[00:13:39.222 --> 00:13:40.663]  It is quite literally a key.
[00:13:41.903 --> 00:13:51.960]  Everything we've done, the organic structure of this operation, the fact that other people are compartmentalized and don't understand the larger system, it's really a blessing.
[00:13:53.656 --> 00:14:03.225]  To know that we do know the truth, we do know the enemy program, and the public more and more is prepared to listen to us and then see for themselves.
[00:14:03.765 --> 00:14:04.886]  Because it's just like they live.
[00:14:04.926 --> 00:14:07.048]  You take the glasses off, you don't see what's happening.
[00:14:07.348 --> 00:14:09.670]  You put the glasses on, you see the world for what it really is.
[00:14:10.151 --> 00:14:11.752]  Or the allegory of the Matrix.
[00:14:11.772 --> 00:14:16.916]  You take the red pill, and the real world gets revealed.
[00:14:17.895 --> 00:14:20.216]  You take the blue pill and you stay in Wonderland.
[00:14:20.797 --> 00:14:23.038]  Well, people are going to be forced to take the red pill.
[00:14:24.018 --> 00:14:28.000]  Because this is the cycle of decadence and corruption that we're going into.
[00:14:28.200 --> 00:14:30.401]  And human survival is now on the line.
[00:14:30.842 --> 00:14:35.864]  Our entire species' future is now on the line.
[00:14:35.984 --> 00:14:38.926]  And everyone instinctively can feel that.
[00:14:38.946 --> 00:14:44.609]  And the establishment tries to take all that instinctive anxiety that people are feeling.
[00:14:45.973 --> 00:14:48.335]  And they try to put it into support of the system.
[00:14:48.716 --> 00:14:50.417]  The system says, oh, you're having anxiety?
[00:14:50.457 --> 00:14:51.038]  Here's pills.
[00:14:51.819 --> 00:14:52.800]  Or you're having anxiety?
[00:14:52.880 --> 00:14:53.800]  Go with the system.
[00:14:54.341 --> 00:14:55.382]  Or you're having anxiety?
[00:14:55.802 --> 00:14:56.843]  Buy into the system.
[00:14:57.284 --> 00:14:58.265]  Or you're having anxiety?
[00:14:58.325 --> 00:14:59.566]  Buy into these celebrities.
[00:15:00.046 --> 00:15:00.947]  You're having anxiety?
[00:15:01.007 --> 00:15:08.875]  Buy more into entertainment, more into decadence, more into being selfish, more into being a liar, more into being delusional.
[00:15:10.425 --> 00:15:23.977]  There is a spirit of great delusion being poured out upon the land, but at the same time, for every action, there's an equal and opposite reaction, to quote Sir Isaac Newton, and then later, of course, the great physicist Einstein, Albert Einstein.
[00:15:25.138 --> 00:15:34.726]  For this great reaction of evil, for this great mountain of evil rising up out of the sea, there is a huge counteraction happening.
[00:15:36.753 --> 00:15:48.521]  And at the very highest levels of the system, in propaganda, entertainment, government, religion, people really are now seeing that goodness is the way to go.
[00:15:48.881 --> 00:15:59.108]  It's only when evil completely starts to take over that people realize that goodness is like a warm birth in a ship in the middle of a frozen sea of death.
[00:16:00.506 --> 00:16:07.510]  When things are good and society is virtuous, it can become its own tyranny to those that don't understand history.
[00:16:08.110 --> 00:16:15.114]  And so the allure of rebellion and wickedness against good looks very sexy.
[00:16:15.435 --> 00:16:22.519]  But once you're in the bondage of evil, then you look back and see that liberty is actually a free country.
[00:16:23.299 --> 00:16:29.823]  Liberty is an oasis in a world of barbarism and dishonor.
[00:16:31.584 --> 00:16:39.552]  Honor and truthfulness is the very blood of a free, safe, and happy civilization and society.
[00:16:41.113 --> 00:16:44.777]  And I see the amount of dishonor growing
[00:16:46.272 --> 00:16:52.737]  Or the amount of people just completely disconnected from reality and hooked into entertainment and mindlessness.
[00:16:52.897 --> 00:16:59.041]  And I really am concerned for these people because they have no idea the type of world they're going into.
[00:16:59.602 --> 00:17:13.272]  I see so many well-meaning yuppies, so many well-meaning professionals, so many overall good people who are freaked out, scared, and grasping at different societal
[00:17:15.822 --> 00:17:32.242]  Frauds, different societal pipe dreams, believing it will fulfill them if they can just be a rock star, if they can just be a rap star, if they could just be a movie star, if they could just be a sports star, as if those were the only avenues to success in life.
[00:17:33.621 --> 00:17:48.391]  Success in life is being fulfilled yourself in the act of creation, the act of literature, art, raising children, cooking a good meal, having good friends, having a good laugh, believing in yourself.
[00:17:49.692 --> 00:17:51.614]  That is what is going to fulfill you.
[00:17:51.954 --> 00:17:57.098]  Loving God, loving justice is what is going to fulfill you, not loving.
[00:17:58.619 --> 00:18:02.962]  The completely narcissistic soulless, completely
[00:18:04.364 --> 00:18:04.744]  Empty.
[00:18:08.107 --> 00:18:11.210]  Folks that are a bunch of haughty, pompous know-it-alls.
[00:18:12.331 --> 00:18:18.216]  I mean, you run into the country club types who stick their nose up in the air to make you feel small so they feel good.
[00:18:18.597 --> 00:18:21.599]  What incredible losers those people are.
[00:18:22.220 --> 00:18:23.281]  Completely scared.
[00:18:23.862 --> 00:18:26.324]  Completely freaked out about what's going on in the world.
[00:18:27.489 --> 00:18:31.012]  I'm not saying everybody at a country club is like that, but you know the types I'm talking about.
[00:18:31.473 --> 00:18:34.175]  The Judge Smails types from Caddyshack.
[00:18:35.636 --> 00:18:36.857]  Who everyone really hates.
[00:18:37.698 --> 00:18:39.760]  And who are too stupid to even know it.
[00:18:43.908 --> 00:18:49.195]  Meanwhile, the real rich guy in the neighborhood doesn't even, you know, change his shirt but once a week.
[00:18:49.835 --> 00:18:56.003]  And that's why that movie's so funny for people that have been around that type of stuff, because it's so archetypal, those type of individuals.
[00:18:56.423 --> 00:19:02.471]  I grew up on a golf course around people like that in Dallas, Texas, seeing the exact same stuff going on that's in that movie.
[00:19:02.871 --> 00:19:05.512]  Those are like real people in that movie, folks.
[00:19:05.752 --> 00:19:09.174]  They're real people that actually wear captain hats when they take their boat out.
[00:19:09.474 --> 00:19:17.697]  They're real people that actually are mean to waiters and mean to their neighbors and tell people their dress doesn't look good so they can feel big.
[00:19:18.618 --> 00:19:24.040]  Those people are scum of the earth and they're the type of people that
[00:19:26.289 --> 00:19:30.340]  want control and want power and we have a responsibility to stand up against them.
[00:19:30.601 --> 00:19:32.326]  Now when we come back I'm getting right into the news.
[00:19:33.385 --> 00:19:35.847]  Stocks slide as valuation worries grow.
[00:19:35.927 --> 00:19:42.512]  That's exactly what Harry Dent and others have been saying, and Max Keiser, that by the middle of this year, all hell is going to break loose.
[00:19:42.873 --> 00:19:43.914]  We're two months away from that.
[00:19:43.974 --> 00:19:44.694]  It's already started.
[00:19:45.435 --> 00:19:50.459]  We're going to get into Red Dawn supporters rally to defend family-facing showdown with the feds.
[00:19:50.819 --> 00:19:57.064]  The feds are bringing in armored vehicles and assault rifles against unarmed groups, licking their lips to kill some Americans.
[00:19:58.445 --> 00:20:02.570]  He says we want to explore gun tracking bracelets for all Americans who have guns.
[00:20:03.111 --> 00:20:04.132]  That's all coming up.
[00:20:04.733 --> 00:20:08.717]  And the Russians are starting to eye taking more of eastern Ukraine.
[00:20:10.871 --> 00:20:18.457]  Jessica Armand here, creator of My Magic Mud, the all-natural teeth whitener and strengthening remedy that's getting rave reviews from GCN listeners.
[00:20:18.597 --> 00:20:21.780]  Here's what Austin dentist Dr. Griffin Cole has to say about it.
[00:20:21.880 --> 00:20:23.541]  I really love this Magic Mud product.
[00:20:23.581 --> 00:20:29.586]  Because charcoal is so absorbent, it's very effective at taking off all the sticky plaque and debris that gets stuck on our teeth every day.
[00:20:29.706 --> 00:20:31.147]  I highly recommend My Magic Mud.
[00:20:31.287 --> 00:20:34.870]  Visit MyMagicMud.com to hear the full interview with Dr. Cole.
[00:20:35.150 --> 00:20:36.111]  Get your jar today.
[00:20:36.211 --> 00:20:37.472]  That's MyMagicMud.com.
[00:20:39.417 --> 00:20:48.684]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:20:48.724 --> 00:20:49.464]  This capitalism?
[00:20:49.525 --> 00:20:55.649]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:20:55.689 --> 00:20:59.332]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[00:20:59.392 --> 00:21:00.313]  Call for your copy 800-686-2237.
[00:21:00.333 --> 00:21:01.373]  It's time to understand the system.
[00:21:01.393 --> 00:21:01.654]  Call 800-686-2237.
[00:21:01.714 --> 00:21:02.054]  That's 800-686-2237.
[00:21:09.099 --> 00:21:11.660]  Hi folks, Alex Jones here with some important information.
[00:21:11.920 --> 00:21:16.782]  I want to tell you about Matt Redhawk and his team of patriots over at MyPatriotSupply.
[00:21:17.043 --> 00:21:24.866]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[00:21:25.166 --> 00:21:29.471]  Deciding to take action, a company run by patriots for patriots was born.
[00:21:29.671 --> 00:21:33.516]  By Patriot Supply has never taken a loan or accepted outside funding.
[00:21:33.656 --> 00:21:39.382]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:21:39.623 --> 00:21:40.043]  It is rare to
[00:21:40.063 --> 00:21:40.443]  I don't know.
[00:22:08.839 --> 00:22:13.260]  Every day it becomes more clear our nation is headed towards an uncertain future.
[00:22:13.320 --> 00:22:16.880]  Nothing can ensure your family's security like an Atlas Survival Shelter.
[00:22:16.980 --> 00:22:20.741]  The strongest money can buy and designed to be buried up to 42 feet deep.
[00:22:20.961 --> 00:22:23.822]  With all the comforts of home and all the protection you need.
[00:22:23.842 --> 00:22:29.202]  Bulletproof hatches, tamper-resistant air pipes, and a unique round design that'll withstand a bomb.
[00:22:29.663 --> 00:22:34.283]  See them today at iwantthatbunker.com or call 1-855-4-BUNKER.
[00:22:34.483 --> 00:22:35.944]  Atlas Survival Shelters.
[00:22:36.104 --> 00:22:37.904]  Better prepared than scared.
[00:22:38.524 --> 00:22:44.590]  Attention gun owners, it's reasonable to assume that at some point you may need to defend your family from an armed attack.
[00:22:44.710 --> 00:22:48.154]  But is it reasonable to mount a defense without a strong offense?
[00:22:48.414 --> 00:22:50.556]  Infidel Body Armor goes on in seconds.
[00:22:50.796 --> 00:22:53.539]  Is civilian legal in all 50 states?
[00:22:53.599 --> 00:22:55.501]  Is 100% made in the USA?
[00:22:55.641 --> 00:22:59.225]  Is veteran owned and ships next business day for free?
[00:22:59.385 --> 00:23:01.547]  Go to InfidelBodyArmor.com
[00:23:01.747 --> 00:23:04.470]  INFIDELBODYARMOR.COM
[00:23:13.999 --> 00:23:15.819]  So, Dad, you're sounding a lot better.
[00:23:16.180 --> 00:23:17.980]  How have you been feeling since your heart attack?
[00:23:18.220 --> 00:23:20.441]  Well, son, I am feeling a lot better.
[00:23:20.721 --> 00:23:25.082]  Ever since your sister ordered me a bottle of HeartDrop 2000's Xtendivite for my heart.
[00:23:25.522 --> 00:23:26.062]  HeartDrop?
[00:23:26.202 --> 00:23:26.842]  Xtendivite?
[00:23:27.102 --> 00:23:27.542]  What's that?
[00:23:27.982 --> 00:23:32.643]  Well, it's just seven herbs that are approved for helping keep my heart healthy.
[00:23:32.923 --> 00:23:33.724]  That's great, Dad.
[00:23:34.084 --> 00:23:35.084]  I was getting worried about you.
[00:23:35.544 --> 00:23:36.544]  I am so glad it's helping.
[00:23:36.964 --> 00:23:37.685]  So am I, son.
[00:23:38.245 --> 00:23:40.165]  I'm very glad your sister got it for me.
[00:23:40.746 --> 00:23:42.846]  I wish I had known about it before my heart attack.
[00:23:43.166 --> 00:23:44.767]  Yeah, but would you have taken it, though?
[00:23:45.487 --> 00:23:47.008]  You know, I'm not sure if I would have.
[00:23:47.648 --> 00:23:49.488]  But I'm awful glad I'm taking it now.
[00:23:50.209 --> 00:23:51.309]  To order, call 1-877-928-8822.
[00:23:51.329 --> 00:23:51.749]  That's 1-877-928-8822.
[00:23:51.829 --> 00:23:53.389]  Or visit our website at heartdrop.com.
[00:24:02.855 --> 00:24:07.215]  EXTEND YOUR LIFE WITH EXTENDO-VITE!
[00:24:19.017 --> 00:24:21.519]  Alright ladies and gentlemen, Alex Jones here back live.
[00:24:21.579 --> 00:24:28.685]  Let's get into the story from the Washington Free Beacon up on DrudgeReport.com and InfoWars.com.
[00:24:29.305 --> 00:24:32.868]  Holder, we want to explore gun tracking bracelets.
[00:24:32.908 --> 00:24:36.631]  DOJ requesting $2 million for gun safety technology grants.
[00:24:36.651 --> 00:24:40.555]  We're going to play a clip of that in a moment and then dovetail it with another report.
[00:24:41.155 --> 00:24:43.979]  They're dealing with Taser bracelets they want you to wear to be able to fly.
[00:24:44.399 --> 00:24:45.120]  You heard me right.
[00:24:45.140 --> 00:24:49.045]  Homeland Security is actually having meetings on that for at least two and a half years.
[00:24:49.466 --> 00:24:51.348]  We broke the story back in 2012.
[00:24:52.009 --> 00:24:55.294]  Coming next, TSA electric shock bracelets.
[00:24:57.068 --> 00:25:07.851]  But remember, California just put out of business most gun manufacturers there because of micro-stamping on the firing pins, which basically makes them have to retool their entire factories.
[00:25:08.572 --> 00:25:13.753]  And you're seeing the move towards biometric guns and systems that they can electronically knock out.
[00:25:13.773 --> 00:25:17.114]  And then they're going to try to make all the other guns obsolete and illegal.
[00:25:18.174 --> 00:25:19.975]  So this is just outrageous.
[00:25:20.015 --> 00:25:22.996]  But you know Holder's goal is civilian disarmament.
[00:25:23.988 --> 00:25:32.453]  Under the UNIDIR UN Treaty that says, quote, civilian ownership of firearms threatens the legitimate power monopoly of the state.
[00:25:33.173 --> 00:25:35.594]  That statement is totally true, except for one word, legitimate.
[00:25:36.715 --> 00:25:46.040]  There is nothing legitimate about a power monopoly of the state, unless you're Dennis Rodman hanging out with that narcissistic, degenerate, sycophant Kim Jong-un.
[00:25:47.952 --> 00:25:48.812]  Kim Jong-un.
[00:25:48.932 --> 00:25:49.992]  I mean, give me a break.
[00:25:50.633 --> 00:26:01.495]  And again, you see the narcissistic photos of Kim Jong-un and the video of him with Dennis Rodman and all the crazy sycophants staring and smiling to be with him on TV at the basketball court.
[00:26:01.855 --> 00:26:07.376]  You could not pay me a billion dollars to go over there and hang around with Kim Jong-un.
[00:26:07.816 --> 00:26:10.257]  Actually, I would take the billion and try to use it to
[00:26:11.537 --> 00:26:12.998]  Overthrow the North Korean government.
[00:26:13.479 --> 00:26:16.261]  The point is, is that it's just ridiculous.
[00:26:17.022 --> 00:26:18.183]  And folks, I've been there.
[00:26:18.603 --> 00:26:22.767]  I've been there in the bleachers with the coolest people in America, and it's empty.
[00:26:24.108 --> 00:26:32.895]  I just keep harping on that because even the dictator of North Korea is obsessed and so disconnected, he thinks the wash-up washed up a decade ago.
[00:26:33.536 --> 00:26:34.697]  Dennis Rodman.
[00:26:36.701 --> 00:26:38.224]  Who sounds like Soros talking.
[00:26:38.925 --> 00:26:43.273]  I mean, he thinks that's cool, ladies and gentlemen.
[00:26:46.843 --> 00:26:48.004]  I've hung out with Carmen Electra.
[00:26:48.024 --> 00:26:49.205]  I guess that's a little bit cooler.
[00:26:49.545 --> 00:26:50.606]  But that wasn't too cool.
[00:26:50.626 --> 00:26:51.146]  She was nice.
[00:26:52.167 --> 00:26:55.569]  The whole point is, ladies and gentlemen, is that who cares?
[00:26:55.969 --> 00:26:56.730]  Who cares?
[00:26:57.130 --> 00:26:57.731]  It's sick!
[00:26:58.271 --> 00:27:00.172]  Now let's go to the guy that wants your guns.
