[00:00:00.009 --> 00:00:00.629]  Coast to coast.
[00:02:32.765 --> 00:02:34.607]  And of course, you could go with a design like that.
[00:02:34.667 --> 00:02:36.088]  And we've looked at some other designs.
[00:02:37.429 --> 00:02:43.654]  If this doesn't pan out right, we've got some that are more like the London Guardian was before they changed it again a few months ago.
[00:02:45.995 --> 00:02:55.203]  The problem is taking your old website and then integrating it in with all of the new information.
[00:02:55.243 --> 00:02:58.645]  Because you've got a website around since, you know, 96, like our website.
[00:02:59.406 --> 00:03:03.528]  And then all those articles, all that information, you've got to integrate that in with a new design.
[00:03:04.428 --> 00:03:05.769]  It is a kettle of fish.
[00:03:06.189 --> 00:03:12.812]  And we have hired a couple different companies, and then they've done a great job, and then we're just here trying to integrate it in on our end.
[00:03:13.453 --> 00:03:18.615]  So we'll be talking about some of that, but the new InfoWars is up today.
[00:03:18.695 --> 00:03:22.457]  You can check that out and see it for yourself.
[00:03:23.177 --> 00:03:38.481]  And you'll see tweaks and changes happening to it throughout the day, but it's meant to have a more responsive feel and work better on mobiles, even though right now it's working on mobiles, but probably not the way it should because it blocks out a lot of the info.
[00:03:38.921 --> 00:03:48.404]  In fact, we're going to be converting the mobile thing just for now to a static look where it's the full website, and then you just kind of go around and look at what you want to, like the old InfoWars.
[00:03:49.204 --> 00:03:51.805]  That's an idea, we can make them mobile, the old M4s.
[00:03:53.145 --> 00:03:54.085]  That sounds complete.
[00:03:54.785 --> 00:03:59.406]  Or we could upload two versions every day to where you could have either version of what you want.
[00:03:59.726 --> 00:04:01.867]  This is the type of stuff, you know, that we deal with.
[00:04:02.207 --> 00:04:04.227]  But bottom line, it's about this radio show.
[00:04:04.307 --> 00:04:07.008]  What pulls the entire train?
[00:04:07.908 --> 00:04:11.089]  The news, the filmmaking, the news sites, everything.
[00:04:11.509 --> 00:04:12.489]  It is this radio show.
[00:04:13.399 --> 00:04:16.602]  It is yours truly, El Pumpkinhead.
[00:04:16.622 --> 00:04:18.524]  How do you say Pumpkinhead in Spanish?
[00:04:19.325 --> 00:04:20.486]  Can we find out how you say that?
[00:04:20.506 --> 00:04:23.489]  That'll be my new nickname, El Macho.
[00:04:23.509 --> 00:04:25.651]  I got a new despicable name.
[00:04:27.593 --> 00:04:28.534]  How do you say it?
[00:04:29.695 --> 00:04:30.596]  Your mic's on air, right?
[00:04:31.897 --> 00:04:35.400]  You're never to talk to me when I'm talking to you unless it's on air.
[00:04:36.625 --> 00:04:39.567]  Uh, that is a rule for five years that no one has ever abided by.
[00:04:39.847 --> 00:04:40.427]  But here it'll be.
[00:04:41.188 --> 00:04:42.988]  Tell me how you say pumpkin head in Spanish now.
[00:04:43.049 --> 00:04:43.329]  Go ahead.
[00:04:43.349 --> 00:04:45.850]  I believe it's Cabeza de Pepian.
[00:04:46.510 --> 00:04:50.793]  Pepian is a pumpkin seed, so, uh, I'm guessing that's something similar to that.
[00:04:50.813 --> 00:04:52.253]  Why do you say pumpkin in Spanish?
[00:04:52.553 --> 00:04:53.414]  Uh, that I'm not sure.
[00:04:53.434 --> 00:04:55.035]  I think it's something related to Pepian.
[00:04:55.635 --> 00:04:57.717]  Okay, so you say pumpkin, how do you say head in Spanish?
[00:04:57.937 --> 00:04:58.417]  Cabeza.
[00:04:59.178 --> 00:05:00.719]  Okay, so pumpkin, cabeza.
[00:05:00.899 --> 00:05:02.260]  Cabeza de pipión.
[00:05:02.681 --> 00:05:08.705]  The super, how do you say the supreme, el grande, pumpkin head supreme leader, Alex Jones.
[00:05:08.985 --> 00:05:10.106]  We'll get back to you on that.
[00:05:10.447 --> 00:05:11.988]  Alright, you'll get back to me on that.
[00:05:12.008 --> 00:05:14.390]  Hey, John up there at the network, can you even hear them when they're on that mic?
[00:05:15.646 --> 00:05:17.367]  Well, then hell just froze over.
[00:05:17.407 --> 00:05:18.448]  They actually talked on air.
[00:05:19.209 --> 00:05:21.211]  Holy Toledo, it just happened, folks.
[00:05:21.771 --> 00:05:27.456]  All right, we'll be right back with all the news, your phone calls, and a lot more straight ahead.
[00:05:29.437 --> 00:05:35.020]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[00:05:35.220 --> 00:05:42.443]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[00:05:42.623 --> 00:05:45.805]  Radioactive contamination is now in most of the food supply.
[00:05:45.945 --> 00:05:46.425]  Really?
[00:05:46.585 --> 00:05:47.285]  Oh my goodness.
[00:06:10.430 --> 00:06:13.492]  Exclusively available at Infowarslife.com.
[00:06:13.652 --> 00:06:19.535]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[00:06:19.655 --> 00:06:21.656]  Survival Shield Nascent Iodine.
[00:06:21.796 --> 00:06:27.239]  Secure your super high quality Nascent Iodine today at Infowarslife.com.
[00:06:27.319 --> 00:06:28.700]  That's Infowarslife.com.
[00:06:29.560 --> 00:06:32.902]  The globalist social engineers are not just targeting us with propaganda.
[00:06:33.002 --> 00:06:35.223]  They are manipulating our genetics.
[00:06:35.424 --> 00:06:43.709]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:06:44.009 --> 00:06:54.215]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[00:06:54.555 --> 00:07:07.982]  Sourced from powerful organic herbs and then concentrated for maximum potency, Super Mel Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:07:08.362 --> 00:07:14.465]  Super Mel Vitality by InfoWarsLife is so powerful that I only take half the recommended dose.
[00:07:14.706 --> 00:07:23.330]  For a limited time, we are offering 15% off Super Mel Vitality at InfoWarsLife.com to introduce you to this powerful supplement.
[00:07:23.450 --> 00:07:27.414]  Visit Infowarslife.com today to secure your super male vitality.
[00:07:27.594 --> 00:07:28.435]  Infowarslife.com
[00:07:29.870 --> 00:07:38.876]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[00:07:38.976 --> 00:07:47.201]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:07:47.382 --> 00:07:52.065]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:07:52.265 --> 00:07:55.907]  Discover and try a bag of the Patriot Blend 100% Organic Coffee
[00:07:57.128 --> 00:07:57.708]  We're good to go.
[00:08:21.101 --> 00:08:27.224]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:08:27.405 --> 00:08:29.066]  Available at Infowarslife.com
[00:08:47.529 --> 00:08:53.650]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:08:54.030 --> 00:08:55.571]  It's Alex Jones.
[00:08:58.852 --> 00:09:09.494]  As you know, we have been following the huge purges, especially of nuclear force commanders, top generals, right down to mid-level officers.
[00:09:10.836 --> 00:09:13.098]  We've been following this very, very closely the last year.
[00:09:13.118 --> 00:09:14.219]  Well, it's accelerating.
[00:09:14.859 --> 00:09:22.205]  And Dr. Jerome Corsi is going to be joining us today in the third hour to break that down.
[00:09:23.126 --> 00:09:25.627]  In the meantime, ladies and gentlemen, it is
[00:09:27.202 --> 00:09:31.325]  It's Friday already, the 21st day of February 2014.
[00:09:31.365 --> 00:09:41.092]  I am your host, Alex Jones, as we sit here and chronicle what the globalists are up to and how humanity is beginning to wake up to them.
[00:09:41.673 --> 00:09:54.762]  Now, an example of humanity waking up is the fact that last week, and then earlier this week, we ran articles on InfoWars.com and PrisonPlanet.com
[00:09:57.782 --> 00:10:09.108]  Dealing with the fact that Obama, we also covered this last year, is planning on putting monitors for, quote, bias and to track how you newsgather, end quote, all newsrooms.
[00:10:10.609 --> 00:10:13.291]  A unprecedented FCC power grab.
[00:10:14.211 --> 00:10:18.574]  Because the FCC is only over broadcast and what's over the broadcast, not the content.
[00:10:20.373 --> 00:10:22.194]  And this really is unprecedented tyranny.
[00:10:22.694 --> 00:10:34.880]  Well, when DrugsReport.com and others began to carry it earlier in the week, it has now spilled out into the mainstream media today and yesterday, and there is now a national debate happening.
[00:10:35.441 --> 00:10:42.644]  If you go up to PrisonPlanet.com or InfoWars.com, you can see one of the beta tests, one of the new looks for InfoWars we're looking at.
[00:10:42.664 --> 00:10:43.565]  It doesn't mean it's final.
[00:10:44.865 --> 00:10:49.269]  But we're tweaking it, but there's the new Infowars.
[00:10:49.309 --> 00:10:55.114]  Look, for now, give us your feedback on it, folks, in the comment pages, showtips at infowars.com.
[00:10:55.514 --> 00:11:05.923]  You will see the article, Judge Napolitano, Government Monitoring Newsrooms, Radical New Era of Tyranny.
[00:11:07.267 --> 00:11:18.030]  Judge Andrew Napolitano warns the Obama administration planned to have FCC bureaucrats monitor newsroom, represents a radical new era of tyranny, and would squash freedom of the press.
[00:11:18.770 --> 00:11:21.171]  Yes, it is a radical new era of tyranny.
[00:11:21.231 --> 00:11:25.051]  As Ted Cruz has said, Obama is frightening and dangerous.
[00:11:25.912 --> 00:11:31.353]  As I've said, he is trying to become a dictator 2.0 for the bureaucracy and the special interest.
[00:11:31.993 --> 00:11:34.574]  Set the precedent that a president can do whatever he wants.
[00:11:36.012 --> 00:11:39.153]  This is a real issue, and people say, oh, don't be so radical.
[00:11:39.573 --> 00:11:47.635]  When you're faced with radical government, when you're faced with radical extremist behavior, that's what it is.
[00:11:47.975 --> 00:11:58.078]  And so many times in history, I know I beat this dead horse, so many times in history, over and over again, people are faced with a Lenin, a Stalin, a Hitler, a Mao.
[00:11:59.540 --> 00:12:07.502]  A Napoleon, a Pol Pot, a Fidel Castro, and they just don't want to admit that, oh, they're having tyranny in their time.
[00:12:08.722 --> 00:12:12.783]  They don't want to admit that, and so they basically fall to it.
[00:12:15.664 --> 00:12:16.984]  Because, oh, this couldn't be happening to me.
[00:12:17.504 --> 00:12:27.607]  Rick Linklater, the director, good friend of mine, like 15 years ago, when I first met him, in my first meeting with him, he was a listener on my radio show and he wanted to meet me, so I went down to his studios.
[00:12:28.687 --> 00:12:30.948]  And I went there for like an hour and a half meeting with him in his office.
[00:12:30.968 --> 00:12:43.051]  It was almost like being in a psychologist's office or something and he was just intensely talking to me and he said, you know, the problem is people expect a dictator to show up like Hitler in a funny little suit and a funny little mustache.
[00:12:43.851 --> 00:12:47.052]  Each generation doesn't recognize how the tyranny shows up in their time.
[00:12:48.306 --> 00:12:52.509]  And of course, that's simple for me to know today, but it was fundamental then.
[00:12:52.529 --> 00:12:54.571]  I was like, oh, I guess you're right.
[00:12:54.611 --> 00:12:57.433]  He was explaining to me why people didn't understand it.
[00:12:57.473 --> 00:13:05.118]  He was saying, you have to connect what happened in the past visually and audibly and semantically to what's happening now.
[00:13:06.519 --> 00:13:08.841]  He goes, I know you're a smart guy and mean well and you're young.
[00:13:11.164 --> 00:13:13.805]  And I was like 25 years old then.
[00:13:13.825 --> 00:13:15.285]  40 now.
[00:13:18.526 --> 00:13:23.028]  But now here we are all these years later and it's just all out in the open in our face.
[00:13:24.668 --> 00:13:26.029]  But this is a big deal.
[00:13:27.109 --> 00:13:31.570]  What we see unfolding on every front and we've got to respond to it properly.
[00:13:32.331 --> 00:13:37.132]  If we don't run around and get upset about it, no one else around us will think there's a problem.
[00:13:37.812 --> 00:13:39.193]  And I'm not saying put on an act.
[00:13:40.200 --> 00:13:42.522]  I don't get up here and yell and scream on air as an act.
[00:13:44.323 --> 00:13:50.087]  But sometimes I dress up like Cobra Commander or the Joker to do a skit and then that's an act.
[00:13:51.949 --> 00:13:53.410]  But it's what I believe.
[00:13:53.490 --> 00:13:59.214]  I'm using satire to illustrate something I believe in my heart to try to wake people up.
[00:13:59.234 --> 00:13:59.975]  Do you see what I'm saying?
[00:14:00.475 --> 00:14:08.301]  But organically the reason I've been somewhat successful, wildly successful on many fronts waking people up,
[00:14:10.205 --> 00:14:15.727]  In fact, if you talk to most new libertarians or people that are aware of the New World Order now, anywhere in the world they'll say Alex Jones.
[00:14:16.207 --> 00:14:16.787]  Alex Jones.
[00:14:16.887 --> 00:14:19.868]  Nine times out of ten, Alex Jones got me to think first.
[00:14:20.368 --> 00:14:25.850]  And it's not because I'm that eloquent or I'm that good of a guy, but I did it in an organic, primitive level.
[00:14:26.570 --> 00:14:37.934]  Get upset, have high energy, and yell and scream, and hyperventilate, and beat the table, because I'm desperate and I'm frustrated, and that's what will get your fellow man moving.
[00:14:39.591 --> 00:14:57.973]  I mean, if you go to Hollywood renditions of things like 300 that has a lot of fiction in it, but a lot of historical truth in it as well, you've got a rousing speech there about we've got to be ready to die for our republic and have the glory of being real men here today.
[00:14:58.413 --> 00:14:59.274]  Are you with me?
[00:15:00.922 --> 00:15:06.043]  Or the William Wallace speech that really happened about many years from now lying in our beds.
[00:15:06.103 --> 00:15:15.006]  What would you give just once, just once, to come back here and tell our enemies, you can take our lives, but you'll never take our freedom!
[00:15:18.927 --> 00:15:19.687]  That's what it's all about.
[00:15:20.387 --> 00:15:26.009]  They tell you, don't have energy in politics, don't get upset, don't have strong rhetoric, just go along to get along.
[00:15:26.049 --> 00:15:27.189]  That's how you get ahead in life.
[00:15:27.609 --> 00:15:29.150]  That is not how you get ahead in life.
[00:15:29.929 --> 00:15:43.297]  You may get ahead in life in a corporation, or a marriage, or a business, or at the golf club being nice and congenial, and that is how you should act in nice company, but you do not do that with a predatory global corporate takeover coming in and taking over.
[00:15:43.617 --> 00:15:46.639]  If you sit there and just mince words with it, we're going to lose.
[00:15:47.119 --> 00:15:57.966]  If you get aggressive, get out of your comfort zone, get angry, take action, tell it like it is, people will hear what you say and they will wake up.
[00:16:01.479 --> 00:16:07.945]  Well, what happens when a crow up in a tree, while the other crows are down foraging on the ground, they'll leave a watchman up in the top of the tree?
[00:16:08.285 --> 00:16:10.527]  Crows are one of the smartest birds out there in major studies.
[00:16:11.168 --> 00:16:18.034]  All blackbirds are in that family of the ravens, the crows, you name it.
[00:16:18.054 --> 00:16:19.655]  They're about the smartest birds there are.
[00:16:19.695 --> 00:16:20.736]  They can count, you name it.
[00:16:22.025 --> 00:16:36.229]  You get a gaggle of crows, even bigger group, I guess it's a murder, that's what they call them, and you'll get them up there watching, and they'll flap around and crow, crow, if they see something like a human or something else that could be dangerous to the crows that are on the ground.
[00:16:37.249 --> 00:16:51.053]  And that's all I'm doing is hopping around up in the top of the tree going, brr, brr, brr, brr, brr, and, and, and, and the young turks will probably play that clip and say, oh, look at what a kooky is, he makes, you know, he makes bird noises.
[00:16:52.190 --> 00:16:56.735]  Out of context, I'm trying to illustrate what I do at a primitive level.
[00:16:56.815 --> 00:16:57.816]  It's not that special.
[00:16:58.336 --> 00:17:01.659]  It's just that we've been taught not to run around like chickens with their heads cut off.
[00:17:01.960 --> 00:17:07.525]  I mean, Paul Revere rode around on a big black horse saying, get your guns and get ready to kill people.
[00:17:08.826 --> 00:17:10.868]  To arms, to arms, the Redcoats are coming.
[00:17:11.169 --> 00:17:11.969]  The British are coming.
[00:17:12.310 --> 00:17:13.931]  One is my land, two is my sea.
[00:17:14.432 --> 00:17:16.534]  To arms, to arms with other people riding out.
[00:17:17.498 --> 00:17:22.161]  I just go to Piers Morgan and say, listen, Redcoat, you try to take our guns, it's going to start a new civil war.
[00:17:22.661 --> 00:17:24.162]  Stop acting like you don't want to take them.
[00:17:24.382 --> 00:17:25.123]  That's the plan.
[00:17:25.163 --> 00:17:25.903]  You're on notice.
[00:17:26.323 --> 00:17:28.184]  Oh my gosh, it's so radical.
[00:17:28.785 --> 00:17:30.266]  Oh, but everybody knows about it.
[00:17:30.506 --> 00:17:32.367]  Everybody a year plus later talks about it.
[00:17:32.687 --> 00:17:34.908]  They sure didn't want me back if it was so discrediting.
[00:17:35.249 --> 00:17:36.329]  Getting double their ratings.
[00:17:36.549 --> 00:17:37.370]  They're scared of it.
[00:17:37.410 --> 00:17:38.450]  They told me they're scared of it.
[00:17:38.811 --> 00:17:42.553]  They're scared of you getting out of your comfort zone and waking up.
[00:17:47.034 --> 00:17:50.457]  Now there they are this year saying that his anti-gun stuff has killed his show.
[00:17:50.877 --> 00:17:51.338]  That's right.
[00:17:51.358 --> 00:17:53.500]  That's right, ladies and gentlemen.
[00:17:53.600 --> 00:17:55.782]  We are going to defeat these people.
[00:17:56.582 --> 00:17:58.684]  We are waking the population up.
[00:17:59.145 --> 00:18:00.706]  We are taking action.
[00:18:01.847 --> 00:18:07.352]  Now, let's go ahead and go to Napolitano last night, or was this this morning?
[00:18:07.372 --> 00:18:14.518]  I guess it was, you know, Fox & Friends, talking about the new era of tyranny, radical new era of tyranny.
[00:18:16.015 --> 00:18:20.039]  That's right, it's a radical, new age tyranny.
[00:18:21.521 --> 00:18:21.841]  Tyranny 2.0.
[00:18:23.523 --> 00:18:26.947]  That's what it is, and there's no other way to say it's anything else.
[00:18:27.007 --> 00:18:28.749]  Big red fire engine, big red fire engine.
[00:18:30.431 --> 00:18:32.393]  Go to the zoo, you're looking at a tiger, it's a tiger.
[00:18:34.395 --> 00:18:36.137]  Turn on the television, it's Obama.
[00:18:37.213 --> 00:18:37.893]  This is tyranny.
[00:18:37.973 --> 00:18:38.854]  I mean, you're looking at it.
[00:18:39.074 --> 00:18:39.594]  It's what it is.
[00:18:39.614 --> 00:18:40.655]  What are you going to do about it?
[00:18:41.095 --> 00:18:42.016]  Stop complying.
[00:18:42.416 --> 00:18:43.477]  Withdraw your consent.
[00:18:43.537 --> 00:18:44.297]  Speak out against it.
[00:18:44.377 --> 00:18:44.957]  It'll implode.
[00:18:45.638 --> 00:18:47.019]  It needs you to go along with it.
[00:18:48.059 --> 00:18:52.402]  It's all a big confidence game with Michelle Obama on TV every day and all this garbage.
[00:18:52.722 --> 00:18:54.923]  Let's go to Napolitano telling it like it is.
[00:18:55.363 --> 00:18:57.064]  They are reading our emails.
[00:18:57.084 --> 00:18:58.705]  They're reading our texts.
[00:18:58.745 --> 00:19:01.147]  They're looking at our bank statements.
[00:19:01.207 --> 00:19:02.808]  They're reading our utility bills.
[00:19:03.168 --> 00:19:04.129]  They know everything about us.
[00:19:04.169 --> 00:19:04.889]  They put out my garbage list.
[00:19:04.969 --> 00:19:06.190]  Well, that would be nice if they did that.
[00:19:06.650 --> 00:19:09.632]  Now they want to know ahead of time what news we're going to cover.
[00:19:09.752 --> 00:19:14.295]  Those pieces you just ran of the President praising the First Amendment were accurate and true.
[00:19:14.515 --> 00:19:23.821]  What he forgot to say, however, is that this freedom is not just necessary and vital, it's absolutely guaranteed in the First Amendment, beyond dispute.
[00:19:23.981 --> 00:19:27.423]  There is no case that stands for the contrary of that proposition.
[00:19:27.443 --> 00:19:30.265]  Can it survive based on the pressure that it's going to receive?
[00:19:30.265 --> 00:19:30.665]  I don't think so.
[00:19:30.685 --> 00:19:31.546]  That's a great question.
[00:19:31.806 --> 00:19:36.009]  This is a radical new era of tyranny for the White House.
[00:19:36.109 --> 00:19:38.711]  I can't imagine it getting to first base.
[00:19:38.751 --> 00:19:38.871]  Right.
[00:19:38.911 --> 00:19:40.833]  Now, what do you recommend Roger Ailes do?
[00:19:41.533 --> 00:19:45.136]  If the FCC shows up here, Mr. Ailes, throw them out!
[00:19:45.596 --> 00:19:48.018]  Unless they have a search warrant from a judge, which they'll never get.
[00:19:48.639 --> 00:19:49.059]  That's right.
[00:19:49.119 --> 00:19:49.720]  But they don't care.
[00:19:49.760 --> 00:19:53.582]  They'll show up, and everybody will kiss their butt, and they'll tie it to licensing, and they'll do it.
[00:19:53.662 --> 00:19:54.143]  They're gonna do it.
[00:19:56.348 --> 00:20:00.251]  And they already send these federal bureaucrats here for these business assessments part of the census.
[00:20:00.571 --> 00:20:01.452]  Totally unconstitutional.
[00:20:02.012 --> 00:20:05.074]  They get real threatening and say you're going to answer all our questions and I say get out of here.
[00:20:05.955 --> 00:20:08.236]  But most people just literally grovel in fear.
[00:20:08.957 --> 00:20:10.618]  A nation of sheep will be ruled by wolves.
[00:20:11.158 --> 00:20:14.201]  When we come back, Polish minister tells the opposition in Ukraine
[00:20:14.961 --> 00:20:18.364]  If you don't take this deal, you'll all be dead under martial law.
[00:20:18.884 --> 00:20:22.547]  We'll talk about what's happening in Ukraine, the economy, and New York City.
[00:20:22.968 --> 00:20:24.349]  What's the number one killer of blacks?
[00:20:24.889 --> 00:20:26.130]  We'll tell you about that as well.
[00:20:26.150 --> 00:20:26.651]  Stay with us.
[00:20:29.884 --> 00:20:33.306]  A 30-day GMO-free emergency food supply for only $99?
[00:20:33.547 --> 00:20:42.412]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[00:20:42.773 --> 00:20:51.058]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein, and they're packed with oxygen absorbers in Mylar pouches.
[00:20:51.318 --> 00:20:52.159]  They're completely free.
[00:20:52.299 --> 00:20:58.602]  Of any artificial flavors and colorings, have a 20-year shelf life and take up to 70% less space than number 10 cans.
[00:20:58.642 --> 00:21:00.483]  They even offer a gluten-free option.
[00:21:00.823 --> 00:21:03.525]  Oregon Trail Foods and 30dayfoodsupply.com.
[00:21:03.805 --> 00:21:08.287]  Keep prices low by buying directly from the producers in Oregon and then passing the savings to you.
[00:21:08.647 --> 00:21:16.011]  Purchase a 30-day, 90-serving emergency food supply for only $99 this month and $10 ships your entire order.
[00:21:16.512 --> 00:21:17.372]  Visit the website.
[00:21:17.532 --> 00:21:20.536]  At 30dayfoodsupply.com or call 541-229-0010.
[00:21:20.836 --> 00:21:27.024]  That's 30dayfoodsupply.com where they make preparedness affordable.
[00:21:27.585 --> 00:21:29.027]  30dayfoodsupply.com.
[00:21:29.327 --> 00:21:31.870]  Hi folks, Alex Jones here with some important information.
[00:21:32.131 --> 00:21:33.893]  I want to tell you about Matt Redhawk.
[00:21:34.053 --> 00:21:34.333]  We're good.
[00:21:53.877 --> 00:21:59.581]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:21:59.821 --> 00:22:02.603]  It is rare to find companies who practice what they preach.
[00:22:02.983 --> 00:22:08.227]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[00:22:08.367 --> 00:22:16.492]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:22:16.552 --> 00:22:16.732]  That's 866-229-0927.
[00:22:29.341 --> 00:22:35.725]  By now you may know that a bitcoin is the first decentralized currency that's easily transferred from person to person over the internet.
[00:22:36.045 --> 00:22:36.926]  No bank needed.
[00:22:37.186 --> 00:22:40.808]  This means lower fees and accounts can never be frozen, limited or closed.
[00:22:41.068 --> 00:22:44.611]  Plus, a large number of businesses and merchants already accept bitcoins.
[00:22:44.931 --> 00:22:48.053]  And bitcoins are easily exchanged for dollars, euros and more.
[00:22:48.513 --> 00:22:57.015]  If you're interested in making money in the Bitcoin market right away, and by right away we mean start making money today, please visit us at CloudHashing.com.
[00:22:57.335 --> 00:23:04.217]  CloudHashing.com is one of the fastest growing Bitcoin miners in the world, delivering the highest profits to people just like you.
[00:23:04.457 --> 00:23:10.319]  To get started, join us at CloudHashing.com and you will start mining Bitcoins right away and get paid daily.
[00:23:10.459 --> 00:23:11.359]  You heard correctly.
[00:23:11.619 --> 00:23:13.900]  You will receive payments every single day.
[00:23:14.140 --> 00:23:14.920]  And the best part?
[00:23:15.140 --> 00:23:18.424]  You do not need a computer or need any experience in mining bitcoins.
[00:23:18.664 --> 00:23:20.186]  It's perfect for everyone.
[00:23:20.426 --> 00:23:22.149]  Learn more at cloudhashing.com.
[00:23:22.369 --> 00:23:24.672]  Just like it sounds, cloudhashing.com.
[00:23:24.932 --> 00:23:27.595]  Start making money today at cloudhashing.com.
[00:23:29.813 --> 00:23:31.214]  My name is Jessica Armand.
[00:23:31.334 --> 00:23:34.016]  I'm an activist, a GCN listener, and mother of three.
[00:23:34.176 --> 00:23:38.859]  Our drinking water and food are filled with fluoride and other contaminants that harm our teeth and gums.
[00:23:39.019 --> 00:23:44.203]  To protect my family, I created My Magic Mud, an all-natural teeth whitening and strengthening remedy.
[00:23:44.343 --> 00:23:50.947]  My Magic Mud is a soft powder that polishes your teeth, reduces sensitivity, and removes harmful toxins from deep inside your mouth.
[00:23:51.067 --> 00:23:52.989]  You deserve a bright, healthy smile.
[00:23:53.049 --> 00:23:55.490]  Visit MyMagicMud.com and get yours today.
[00:23:55.610 --> 00:23:57.472]  That's MyMagicMud.com.
[00:23:58.866 --> 00:24:01.447]  Huge Mountain House Sale at Emergency Essentials.
[00:24:01.607 --> 00:24:04.168]  Right now, get 25% off every can.
[00:24:04.288 --> 00:24:07.950]  Go to BePrepared.com for the guaranteed lowest price you'll find anywhere.
[00:24:08.110 --> 00:24:14.073]  Mountain House freeze-dried meals are famous for their proven 25-year shelf life, delicious flavors, and easy preparation.
[00:24:14.213 --> 00:24:17.834]  This week, only save 25% on over 30 Mountain House varieties.
[00:24:17.974 --> 00:24:24.677]  For the best selection, call Emergency Essentials at 800-999-1863 or visit BePrepared.com.
[00:24:24.777 --> 00:24:25.718]  The choice is clear.
[00:24:25.898 --> 00:24:28.099]  Be unprepared or BePrepared.com.
[00:24:43.092 --> 00:24:44.452]  Monday through Friday, 11 a.m.
[00:24:44.572 --> 00:24:45.112]  to 2 p.m.
[00:24:45.132 --> 00:24:45.893]  Central.
