[00:00:57.981 --> 00:01:01.047]  Why does Christian persecution worsen after U.S.
[00:03:32.350 --> 00:03:34.192]  He was subsequently pulled from his car.
[00:03:35.012 --> 00:03:37.773]  Attacked by a police canine, not the other way around.
[00:03:38.434 --> 00:03:42.656]  He was hit by a taser, then beaten by five officers until he died.
[00:03:42.676 --> 00:03:49.239]  A witness who filmed the incident can be heard screaming on the recording, how long before you guys call an ambulance?
[00:03:49.859 --> 00:03:51.560]  Call an ambulance is what they're screaming.
[00:03:52.546 --> 00:03:56.308]  Why would they continue to beat him after he's been subdued?
[00:03:56.368 --> 00:03:57.709]  Why would they beat him to death?
[00:03:57.749 --> 00:03:59.811]  This is something we've seen over and over again.
[00:04:00.191 --> 00:04:08.156]  Police using lethal force well after the point where they might have been threatened by anything, certainly when they are not threatened.
[00:04:08.456 --> 00:04:15.000]  We saw this happen in New Mexico where they shot the man who had his arms raised and who just merely turned away after they stuck a dog on him.
[00:04:15.480 --> 00:04:18.742]  We see this happening with people who have been handcuffed and on the ground.
[00:04:18.782 --> 00:04:19.823]  They continue to beat them.
[00:04:20.183 --> 00:04:25.226]  Well after there is no justification for them to use force, let alone lethal force.
[00:04:25.806 --> 00:04:27.647]  This is a case of murder.
[00:04:28.467 --> 00:04:36.051]  If you and I were to shoot somebody who was fleeing our home, that would be murder if we shot them in the back because they no longer presented a threat to us.
[00:04:36.451 --> 00:04:41.293]  If they were coming at us in our home, we would be within our legal rights to use lethal force to stop them.
[00:04:41.593 --> 00:04:46.454]  When they are running away from us, when they no longer present lethal force to us, that is murder.
[00:04:46.494 --> 00:04:51.636]  And that's what we see happening from the people who want to have a monopoly on the use of force.
[00:04:52.236 --> 00:04:57.119]  They are arming themselves with all the military might that we've seen used in Afghanistan and Iraq.
[00:04:57.759 --> 00:05:01.762]  And this brings up this story that was picked up by Drudge today from Friday at InfoWars.
[00:05:01.802 --> 00:05:04.984]  Now, Leanne covered this as well, but it's time for us to go back and take a look at this.
[00:05:05.044 --> 00:05:15.430]  Again, this is a fellow in Indiana, a police chief, who is saying that they're now justified to use these kind of military vehicles, these mind-proof vehicles.
[00:05:15.470 --> 00:05:16.951]  They're justified because of why?
[00:05:17.611 --> 00:05:19.392]  Because of returning vets.
[00:05:19.552 --> 00:05:28.919]  Because they know that the vets not only are not going to take the kind of crap off of them that people, the general population will take off of them, but they also know how to use weapons.
[00:05:28.999 --> 00:05:31.701]  But there is no evidence of them doing any of this.
[00:05:32.021 --> 00:05:33.662]  There is no reason for them to do this.
[00:05:34.082 --> 00:05:37.165]  As he mentioned in the video, they're doing this as a reaction.
[00:05:37.885 --> 00:05:39.607]  No, they're doing it proactively.
[00:05:39.887 --> 00:05:48.795]  And as they point out in the article, they're acting as if they are a criminal organization that is worried about people catching on to them.
[00:05:48.856 --> 00:05:55.842]  Again, to repeat what was said, he said, when I first started, we really didn't have the kind of violence that we see today, said the sergeant, the police sergeant.
[00:05:55.882 --> 00:05:57.564]  The weaponry is totally different now.
[00:05:57.904 --> 00:05:58.425]  That's right.
[00:06:11.840 --> 00:06:18.844]  We see that in Indiana, as it's pointed out in the article by Paul Joseph Watson, they are using it as a major trial balloon, he writes.
[00:06:19.024 --> 00:06:28.108]  He says the militarization of law enforcement and the Indiana National Guard because they've just purchased two military UH-72 Lakota helicopters.
[00:06:28.128 --> 00:06:30.650]  This is a previous story that he reported on.
[00:06:30.670 --> 00:06:32.851]  They say they're going to use this for homeland security missions.
[00:06:34.198 --> 00:06:47.664]  Now in another story that we picked up today on InfoWars from Daniel Taylor, he talks about how our rogue government is preparing for a heated conflict and that we see that historical cycles are now pointing to a huge clash.
[00:06:48.245 --> 00:06:52.587]  And he says, the establishment is behaving like a crazed psychopath.
[00:06:53.007 --> 00:06:53.447]  That's right.
[00:07:12.182 --> 00:07:16.365]  This is what we're seeing with these military bases that we took the time to go to.
[00:07:16.465 --> 00:07:21.289]  Hopefully, people seeing us walking through this, not just stagnant photographs.
[00:07:21.329 --> 00:07:23.831]  We're actually walking through this, taking our time to go through it.
[00:07:24.291 --> 00:07:25.412]  You need to look at that.
[00:07:25.752 --> 00:07:28.494]  You need to understand why they are training for this.
[00:07:28.554 --> 00:07:39.102]  If you saw them, if you saw somebody training to fight and take over airplanes, you might assume that these people were trying to create a terrorist act to take over that airplane.
[00:07:40.063 --> 00:07:47.550]  That is what we see happening with these American cities, these American villages and urban areas that they're training to take over.
[00:07:48.110 --> 00:07:53.455]  And we see, if you look at all this as a complete picture, you need to understand what is going on.
[00:07:53.895 --> 00:08:07.447]  Now, as we covered on the Sunday show yesterday, at an asymmetric warfare group conference that was done eight years ago while the Iraq War was going on, one of the presenters at that conference said, how do you determine a legitimate government?
[00:08:08.067 --> 00:08:14.794]  Well, an illegitimate government spends an inordinate amount of security to create stability in its country.
[00:08:15.015 --> 00:08:16.877]  That's what we're seeing in America now.
[00:08:17.517 --> 00:08:22.042]  But this article is worthwhile reading because it talks about a societal trend.
[00:08:22.383 --> 00:08:24.125]  There is a cycle to history.
[00:08:24.545 --> 00:08:27.687]  If history doesn't repeat itself, as it's been said, it certainly does rhyme.
[00:08:28.027 --> 00:08:30.369]  Well, it does repeat itself very closely.
[00:08:30.429 --> 00:08:34.812]  There is a cycle that Strauss and Howe pointed out in their book, The Fourth Turning.
[00:08:34.832 --> 00:08:36.913]  And in this article, he goes through some of this.
[00:08:37.013 --> 00:08:39.795]  I have a report that was done about a year and a half ago on this.
[00:08:40.155 --> 00:08:41.556]  You can look at that on InfoWars.
[00:08:41.676 --> 00:08:44.178]  It's called, History Really Does Repeat Itself.
[00:08:45.373 --> 00:08:54.578]  Take a look at what they're presenting here, because this is the kind of societal cycle that we've seen before with the Revolutionary War, with the Civil War, and with the Great Depression and World War II.
[00:08:54.678 --> 00:08:56.519]  It's something we should all be very concerned about.
[00:08:57.039 --> 00:09:00.381]  I believe the government knows that is part of the equation as well.
[00:09:00.781 --> 00:09:07.444]  They see that there's going to be societal unrest, as well as their criminal actions, and they are gearing up to take care of that.
[00:09:08.145 --> 00:09:11.406]  Now, we also have an article on InfoWars today from the American Dream.
[00:09:11.446 --> 00:09:12.407]  Michael Snyder, he asked,
[00:09:12.927 --> 00:09:16.588]  Why does Christian persecution always get worse in every country that the U.S.
[00:09:16.968 --> 00:09:17.468]  liberates?
[00:09:18.689 --> 00:09:19.369]  He says, when the U.S.
[00:09:19.409 --> 00:09:22.090]  liberates a nation, shouldn't it just result in more liberty and freedom?
[00:09:22.110 --> 00:09:23.831]  But instead, we find just the opposite.
[00:09:24.571 --> 00:09:30.773]  Every nation that we've liberated since 9-11, the persecution of Christians in that country has become much worse.
[00:09:31.153 --> 00:09:36.695]  He talks about, for instance, Afghanistan, where there's not a single church left after 12 years of us being there.
[00:09:37.035 --> 00:09:37.575]  Or Iraq.
[00:09:37.955 --> 00:09:41.137]  Where before the invasion, there were estimated 2 million Christians there.
[00:09:41.537 --> 00:09:47.580]  Now that's down to 450,000, and they believe that those are going to disappear as well.
[00:09:48.101 --> 00:09:48.941]  Then he goes to Libya.
[00:09:49.021 --> 00:10:04.469]  He says, look at liberated Libya, where now Al-Qaeda has been put in control, and Christian churches are being bombed, Christians are being tortured and killed, and then of course in Syria, the Obama administration is trying to get Al-Qaeda put in charge there, as they are in Libya.
[00:10:05.050 --> 00:10:06.991]  Finally, he looks at Boko Haram.
[00:10:07.631 --> 00:10:12.514]  And he says, what has the Obama administration been doing about Boko Haram previously?
[00:10:12.574 --> 00:10:20.057]  Because before these children, these young girls, were kidnapped, there was a horrendous campaign of torture conducted against Christian churches there.
[00:10:20.098 --> 00:10:28.242]  He points out, Christian groups estimate that up to a quarter of 4,000 people killed by Boko Haram since 2009 have been Christians.
[00:10:28.662 --> 00:10:33.885]  And more than 700 churches in Nigeria have been attacked in the past seven years.
[00:10:34.707 --> 00:10:37.589]  Well, what is the root of evil?
[00:10:37.689 --> 00:10:43.534]  Well, one Italian Prime Minister says it's the Bilderberg Group, and he makes a pretty good case for it.
[00:10:43.634 --> 00:10:54.722]  They're very sensitive to this in Italy, because you have to remember that in Italy, their duly elected Prime Minister was taken out of office and replaced by a Goldman Sachs banker that nobody voted for.
[00:10:55.122 --> 00:11:03.729]  Nigel Farage has pointed this out, many people have pointed this out, and Paul Joseph Watson writes that Borgheseo, a member of the Committee on Civil Liberties, Justice, and Home Affairs in the European Parliament,
[00:11:04.540 --> 00:11:09.783]  And an Italian politician says that the root of all evil that afflicts Italy is the Bilderberg Group.
[00:11:09.943 --> 00:11:12.764]  He says it's causing unemployment, poverty and high taxes.
[00:11:13.064 --> 00:11:31.033]  And, of course, there was another Italian lawyer, Alfonso Luigi Mara, who last year requested that the public prosecutor of Rome investigate the Bilderberg Group for criminal activity because they deposed the legitimate elected prime minister in Italy and replaced him with Mario Monti.
[00:11:31.906 --> 00:11:45.395]  Paul Joseph Watson continues, he says, counter to cliches peddled by the mainstream media that Bilderberg merely represents a talking shop, there's numerous examples of the clandestine group formulating consensus for policy that's implemented soon after that.
[00:11:45.956 --> 00:11:55.743]  And it's important to note, as we're going to be going to Bilderberg, that in 2011 the same lawyer attempted to get into the meeting in Switzerland and he was beaten by security guards there.
[00:11:56.826 --> 00:12:05.071]  Now, in news on privacy, we see that the Cisco CEO has written a letter to Obama saying, you're destroying our business.
[00:12:05.531 --> 00:12:11.855]  This is from CEO John Chambers of Cisco, and he implores Obama to curtail NSA surveillance.
[00:12:11.895 --> 00:12:18.459]  He's particularly bothered by the fact that the Tailored Access Operations, TAO unit, and that's out of San Antonio,
[00:12:19.019 --> 00:12:28.285]  And other NSA employees have intercepted their physical packages, their servers and other computers and implanted bugging devices in them.
[00:12:28.785 --> 00:12:38.212]  And what he's saying is, when we ship stuff out of the United States, because this is known that you guys are doing this now, it's impairing our ability to sell products to other people.
[00:12:38.472 --> 00:12:39.272]  And it certainly is.
[00:12:39.312 --> 00:12:45.937]  In this next article out of World Crunch that was on InfoWars today, Germany will ban tech companies that play ball with the NSA.
[00:12:46.437 --> 00:12:50.899]  Now this is not about Cisco, this is about Computer Sciences Corporation.
[00:12:51.359 --> 00:13:07.626]  And they say in this article that's been well known for years that CSC works for the American Secret Services, but according to research done by a German paper, Süddeutsche Zeitung, they said that the government has now tightened rules for awarding sensitive public IT contracts and in cases of doubt,
[00:13:08.246 --> 00:13:11.590]  Suspicious companies will now be excluded from such contracts.
[00:13:11.971 --> 00:13:24.786]  Companies now have to sign documents to the effect that no contracts or laws oblige them, nor can they be coerced to pass on confidential data to foreign secret services or security authorities.
[00:13:25.728 --> 00:13:29.729]  How can any American corporation sign that agreement legitimately?
[00:13:30.449 --> 00:13:34.050]  And, of course, CSC is probably one of the worst of the collaborators.
[00:13:34.150 --> 00:13:37.430]  In April, they won a Big Brother award.
[00:13:38.150 --> 00:13:41.991]  Now, just as we see, there's hardware and spyware being put on.
[00:13:42.011 --> 00:13:43.291]  It's not just that.
[00:13:43.351 --> 00:13:45.472]  It's also the information that you put out in public.
[00:13:45.552 --> 00:13:52.913]  As we've reported before, the FBI has faked and the NSA has faked Facebook in order to get people's information.
[00:13:53.533 --> 00:14:03.540]  But now we see with some documents that have been released and the latest Glenn Greenwald revelations as part of his book, we see how they have been pulling this out for quite some time.
[00:14:03.580 --> 00:14:13.607]  The National Security Agency and the FBI teamed up in October 2010 to develop techniques for turning Facebook into a surveillance tool, writes Harrison Weber of VentureBeat.
[00:14:14.187 --> 00:14:16.648]  And if you look at some of these screens, look at this very first one.
[00:14:16.728 --> 00:14:18.629]  Why social networks?
[00:14:18.649 --> 00:14:21.611]  Well, they say it's a very rich source of information on targets.
[00:14:21.671 --> 00:14:23.652]  We can get people's personal details there.
[00:14:24.072 --> 00:14:25.213]  Pattern of life.
[00:14:25.553 --> 00:14:26.814]  That's a big one right there.
[00:14:27.334 --> 00:14:29.015]  Their connections to associates.
[00:14:29.135 --> 00:14:30.315]  Guilt by association.
[00:14:30.535 --> 00:14:31.316]  And other media.
[00:14:31.336 --> 00:14:35.318]  Now these are slides that were intercepted as part of the Edward Snowden leaks.
[00:14:35.598 --> 00:14:39.100]  And these are things that were revealed in Glenn Greenwald's book.
[00:14:39.540 --> 00:14:59.796]  They say, according to a report by The Intercept, the above slides do not reveal the NSA's Facebook surveillance program in full because that report states that the NSA, as I mentioned in the beginning, also disguises itself as a fake Facebook server to perform man-in-the-middle and man-on-the-side attacks and to spread malware.
[00:15:00.777 --> 00:15:02.078]  Now, what do we do about all this?
[00:15:02.178 --> 00:15:07.282]  Well, some people have hoped that the government is going to rein itself in.
[00:15:08.246 --> 00:15:08.967]  I don't think so.
[00:15:09.368 --> 00:15:16.837]  Look at what's happened in the House as people have tried to put forward a bill that would just control it a little bit around the edges.
[00:15:17.058 --> 00:15:19.541]  It would essentially leave most of the surveillance state alone.
[00:15:19.961 --> 00:15:25.829]  It wouldn't really make any fundamental transformations, but even minor variations now are being shot down.
[00:15:26.670 --> 00:15:30.751]  This article from The Hill says advocates fear that the NSA bill is being gutted.
[00:15:30.891 --> 00:15:38.833]  Earlier this month, House Judiciary and Intelligence Committees came together to approve a compromised version of the quote-unquote USA Freedom Act.
[00:15:38.853 --> 00:15:51.537]  Now this is being put together by the guy who wrote the Patriot Act, Jim Sensenbrenner, so it really didn't have that much of a constraint to start with, but the little bit of stuff that it had there is now being wiped out in the Republican-controlled
[00:15:51.997 --> 00:15:56.942]  The Republican-controlled House of Representatives and the Intelligence and Judiciary Committees.
[00:15:57.283 --> 00:16:03.069]  So if you think that Republicans are going to be any better than Obama on surveillance, think again.
[00:16:03.649 --> 00:16:08.214]  And here's what one of the staffers found out, who was working for the Republicans.
[00:16:08.294 --> 00:16:11.157]  This person actually does want to see the surveillance state taken down.
[00:16:11.237 --> 00:16:11.457]  I think so.
[00:16:28.399 --> 00:16:36.445]  She met with Director Hayden and she said, my whole point in going there was to ask him why he had taken off protections and encryptions and the automated tracking.
[00:16:36.785 --> 00:16:39.247]  This is referring to what William Binney had put on.
[00:16:39.287 --> 00:16:47.933]  He said that this information could be tracked but it would automatically be encrypted so that nobody could see anyone's information unless a judge authorized it.
[00:16:47.993 --> 00:16:48.454]  So she asked,
[00:16:48.914 --> 00:16:50.854]  Why was all this taken off in the first place?
[00:16:51.175 --> 00:16:54.835]  She said, I asked this any number of times and he always evaded answering.
[00:16:54.855 --> 00:16:59.236]  And finally I just decided I was not going to leave the room until I got an answer.
[00:16:59.276 --> 00:17:00.137]  So I kept asking.
[00:17:00.577 --> 00:17:03.757]  About the fifth time he looked down, I remember he could not look me in the eye.
[00:17:04.858 --> 00:17:06.018]  He says, we have the power.
[00:17:06.238 --> 00:17:07.618]  We don't need these authorizations.
[00:17:07.658 --> 00:17:13.820]  So he made it clear the power he was referring to was the commander-in-chief's wartime authority.
[00:17:14.640 --> 00:17:20.683]  Now, this is what William Binney, now remember William Binney, we've had him on the program for 32 years.
[00:17:20.743 --> 00:17:21.824]  He worked for the NSA.
[00:17:21.924 --> 00:17:25.045]  By the time he retired, he was their top technical advisor.
[00:17:25.065 --> 00:17:26.566]  He had global responsibilities.
[00:17:27.206 --> 00:17:30.268]  And this is what he said as one of the premier whistleblowers.
[00:17:30.308 --> 00:17:32.349]  This is well before Ed Snowden came out.
[00:17:32.729 --> 00:17:35.211]  Nobody paid any attention to him, but they're paying attention now.
[00:17:35.291 --> 00:17:37.672]  This is what he said, when you drop privacy protections,
[00:17:38.112 --> 00:17:49.438]  You are able to spy on all of your political opponents and do the things the IRS does, plus get rid of people you don't want in government like General Petraeus, General Allum, and others like Eliot Spitzer.
[00:17:49.478 --> 00:17:59.443]  Furthermore, you can target Supreme Court judges, other judges, senators, representatives, law firms, lawyers, anybody you don't like, including reporters.
[00:18:00.353 --> 00:18:08.719]  And of course, going back to Obamacare, remember that Supreme Court Justice Roberts changed his mind on Obamacare.
[00:18:08.779 --> 00:18:11.641]  He wrote both the dissenting and the majority opinion.
[00:18:11.681 --> 00:18:21.329]  He was first against Obamacare and then suddenly, for no reason at all, after he had written the opinion in a 5-4 decision against Obamacare, he suddenly changed his mind
[00:18:22.129 --> 00:18:26.251]  And did a complete 180 and wrote the opinion upholding Obamacare.
[00:18:26.711 --> 00:18:30.673]  I wonder if he was a Supreme Court Justice who was blackmailed by the NSA.
[00:18:31.314 --> 00:18:34.775]  Now, while the government spying is threatening U.S.
[00:18:34.815 --> 00:18:39.958]  corporations, they're now trying to pretend that they're the defenders and the protectors of U.S.
[00:18:39.998 --> 00:18:40.658]  corporations.
[00:18:40.698 --> 00:18:49.903]  But of course, the corporations that are being affected, that they say they're protecting, are these older corporations who, for the most part, much of their business has already been transferred to China.
[00:18:50.083 --> 00:18:57.809]  But they say they're being spied on by the Chinese government and they even have shown five Chinese officials and put their pictures out there.
[00:18:57.889 --> 00:18:58.089]  U.S.
[00:18:58.129 --> 00:19:03.433]  files criminal charges against Chinese officials over cyber spying reports in PR.
[00:19:03.494 --> 00:19:11.220]  They say the Justice Department is accusing five Chinese government officials of using military and intelligence facilities to steal trade secrets from U.S.
[00:19:11.260 --> 00:19:13.001]  companies like Alcoa.
[00:19:13.341 --> 00:19:15.103]  I guess they're going to find out how to make that tinfoil.
[00:19:15.783 --> 00:19:17.665]  Westinghouse Electric Company, U.S.
[00:19:17.825 --> 00:19:18.186]  Steel.
[00:19:18.226 --> 00:19:20.468]  Do we still make any steel in this country?
[00:19:20.508 --> 00:19:22.751]  Why would they be doing cyber attacks on U.S.
[00:19:22.771 --> 00:19:23.031]  Steel?
[00:19:23.091 --> 00:19:25.373]  Maybe they do have some secret sauce still there.
[00:19:25.634 --> 00:19:26.875]  And Allegheny Technologies.
[00:19:27.135 --> 00:19:32.761]  They say in a televised press conference Monday, Attorney General Eric Holder said, this is the kind of behavior that the U.S.
[00:19:33.242 --> 00:19:34.783]  categorically denounces.
[00:19:35.204 --> 00:19:37.106]  He said that with a straight face, presumably.
[00:19:37.666 --> 00:19:49.832]  And listen to this, he says, the success of American companies, this is Eric Holder talking, mind you, since our nation's founding has been the result of hard work and fair play by our citizens.
[00:19:49.892 --> 00:19:53.354]  That's right, the same administration says, you didn't build it.
[00:19:54.500 --> 00:20:09.810]  Is now not letting people build it in China, but of course they're going to protect us as the Chinese are spying on our now nearly extinct steel companies, but taking down our information companies, our computer companies that are still vital.
[00:20:11.092 --> 00:20:19.597]  Now, also, as we see earlier in the program, as the FBI was using Facebook to spy on people, now they're posing as our saviors.
[00:20:19.697 --> 00:20:25.801]  In this article out of CNN, more than 90 people have been nabbed in a global hacker crackdown.
[00:20:25.841 --> 00:20:29.203]  And, of course, they're talking about something they call creepware.
[00:20:29.223 --> 00:20:32.725]  And they have a very visceral little story that they tell here.
[00:20:33.526 --> 00:20:36.593]  Of one particular incident and it's not to downplay this.
[00:20:36.633 --> 00:20:41.224]  This is certainly not anything that's unimportant and it is something that we should take seriously.
[00:20:42.213 --> 00:20:50.320]  But the hypocrisy of the government, when it comes out and it showcases this, and then ignores everything that they are doing.
[00:20:50.921 --> 00:20:53.844]  Never goes against their own agents for doing the same sort of thing.
[00:20:54.204 --> 00:21:01.731]  Now, in this particular case, and we have Erin Burnett here, talks to Wolf, who was the reigning Miss Teen USA at the time.
[00:21:01.791 --> 00:21:03.452]  She got an ominous email in March 2013.
[00:21:05.194 --> 00:21:14.441]  He had used her webcam to take private pictures of her and was blackmailing her that if she didn't send him more pictures, he would make those pictures public.
[00:21:14.481 --> 00:21:16.183]  And this is what they had to say.
[00:21:16.203 --> 00:21:19.986]  How did you feel when you first learned that something like this was happening?
[00:21:21.227 --> 00:21:23.328]  I dropped my phone and I was screaming.
[00:21:23.348 --> 00:21:25.650]  I was on the phone with my mom and we were both crying.
[00:21:25.970 --> 00:21:29.253]  I really, I couldn't explain the emotion that I was going through.
[00:21:29.273 --> 00:21:30.094]  It was terrifying.
[00:21:30.454 --> 00:21:31.475]  Absolutely terrifying.
[00:21:31.874 --> 00:21:36.938]  So as you heard her say, when she realized what was going on, she screamed and dropped the phone and was terrified.
[00:21:37.818 --> 00:21:41.601]  When are Americans going to be terrified at the potential for abuse?
[00:21:41.801 --> 00:21:52.569]  As we perhaps have already seen, as I mentioned earlier, with the Supreme Court, as William Binney, NSA veteran, whistleblower, has warned us that officials can be blackmailed.
[00:21:52.970 --> 00:21:54.651]  They can take down political opponents.
[00:21:54.771 --> 00:21:58.274]  And once everybody believes that they can do this, they can make this up about people.
[00:21:58.894 --> 00:22:00.475]  We need to be very concerned about this.
[00:22:00.515 --> 00:22:01.956]  Well, stay with us after the break.
[00:22:02.256 --> 00:22:09.160]  Jakari Jackson has a report, again, on police brutality, this time directed at the casual shooting and killing of dogs.
[00:22:09.680 --> 00:22:12.341]  And Dan Bodondi will have a report from Harvard.
[00:22:12.762 --> 00:22:16.404]  That satanic mass was cancelled, but Satanists still showed up.
[00:22:16.804 --> 00:22:18.565]  And you'll be amazed at what they had to say.
[00:22:27.446 --> 00:22:31.269]  Alex Jones here to share some very exciting information with you.
[00:22:32.269 --> 00:22:38.313]  Going back to when I first got on air back in 1995, I was somewhat of a sports enthusiast.
[00:22:38.394 --> 00:22:46.439]  I ran six miles every two days, lift weights, but I pigged out, ate as much rich food as I wanted, drank beer, you name it.
[00:22:47.039 --> 00:22:56.366]  And so when I got fully committed to the Liberty Movement and started working 18 hours a day launching what has become Infowars, I quit working out.
[00:22:57.475 --> 00:23:02.202]  In fact, I quit doing exercise pretty much of any type, other than occasionally going for hikes.
[00:23:02.823 --> 00:23:04.025]  And I went from 180 pounds to 275 pounds.
[00:23:04.045 --> 00:23:07.450]  And I'll tell you, the last 19 years have gone by in a flash.
[00:23:13.619 --> 00:23:22.445]  I looked up, and 15 years had gone by, and I'd stopped exercising, and I had almost 100 pounds of extra weight hanging on my body.
[00:23:22.905 --> 00:23:30.470]  Then I started changing my diet some, I started exercising, swimming, lifting weights, but the weight wasn't coming off.
[00:23:31.565 --> 00:23:44.881]  Then in the last two years doing the same amount of exercise and taking the proper vitamins and minerals and the products that you'll find at places like InfoWarsHealth.com, I lost more than 30 pounds.
[00:23:45.662 --> 00:23:49.366]  But still I couldn't get that last weight off and I'm still working on it.
[00:23:49.847 --> 00:23:50.047]  Thank you.
[00:24:08.098 --> 00:24:16.224]  Those two products have done things for my glands, my endocrine system, my whole body, my energy, my outlook.
[00:24:16.324 --> 00:24:17.325]  It's simply amazing.
[00:24:17.725 --> 00:24:21.568]  You've heard my high school friend Shane Steiner talk about the incredible effects he's had.
[00:24:22.229 --> 00:24:26.572]  You've heard viewers and listeners of the radio show call in with rave reviews.
[00:24:27.213 --> 00:24:29.274]  These products are revolutionary.
[00:24:29.634 --> 00:24:33.898]  I just received my male vitality about three days ago and I must say that is good stuff.
[00:24:34.505 --> 00:24:35.886]  We don't sell bull.
[00:24:35.966 --> 00:24:36.706]  What'd it do for you?
[00:24:37.186 --> 00:24:40.507]  Oh, man, I jump out of bed ready to fight these criminals every day.
[00:24:40.868 --> 00:24:42.308]  No lazy legs, ready to go.
[00:24:42.468 --> 00:24:46.150]  I look forward to waking up and taking my super male vitality and getting the day started.
[00:24:46.290 --> 00:24:48.891]  The survival shield and then the male vitality.
[00:24:49.011 --> 00:24:53.513]  I'm telling you, for a 50-year-old guy, I am so much leaner now and so much... Unbelievable.
[00:24:54.853 --> 00:24:56.014]  More zest for life.
[00:24:56.134 --> 00:25:04.620]  I mean, you know, this is the result that you get from giving your body the things that it needs to activate its own systems.
[00:25:04.760 --> 00:25:06.081]  We can turn this around.
[00:25:06.121 --> 00:25:07.622]  We don't need Obamacare.
[00:25:07.642 --> 00:25:12.806]  We need to start healing people because we are in a war.
[00:25:13.286 --> 00:25:17.267]  With InfoWarsLive, we're looking at a classic win-win scenario.
[00:25:17.707 --> 00:25:25.550]  You're getting revolutionary supplements and at the same time supporting revolutionary pro-liberty media.
[00:25:26.070 --> 00:25:28.070]  Visit InfoWarsLive.com today.
[00:25:28.450 --> 00:25:29.291]  Take the challenge.
[00:25:29.571 --> 00:25:37.593]  Try just two of the InfoWarsLive line of products and let us know if you get the same results that myself and many others have.
[00:25:37.833 --> 00:25:43.495]  We've just completed a major run at the laboratory of Super Mel Vitality and Survival Shield.
[00:25:43.875 --> 00:25:53.939]  So for a limited time, we're combining both of the products together with a huge discount, so there's no excuse to not be part of the InfoWarsLife.com Challenge.
[00:25:54.159 --> 00:26:00.262]  And finally, I want to thank all of you that have taken the InfoWarsLife Challenge and have found out just how amazing these products are.
[00:26:00.762 --> 00:26:02.603]  Again, that's InfoWarsLife.com.
[00:26:02.943 --> 00:26:05.944]  Join me, Alex Jones, in this journey.
[00:26:19.733 --> 00:26:25.318]  I don't know if epidemic is the right word, but there have been many cases of police shooting dogs.
[00:26:25.578 --> 00:26:34.045]  I do understand that some dogs are trained to attack strangers, but can't police use pepper spray or some type of other supposedly non-lethal defense?
[00:26:34.585 --> 00:26:39.810]  Such as when a Michigan officer shot a 10-month-old puppy in its own fenced-in yard.
[00:26:39.990 --> 00:26:46.596]  The officer was responding to a call when he rushed past the beware of dog sign and killed the allegedly aggressive dog.
[00:26:47.336 --> 00:26:52.362]  Earlier this year, an Oklahoma officer killed a dog and laughed about it, reports claim.
