[00:00:04.966 --> 00:00:06.186]  There is a war.
[00:06:26.451 --> 00:06:27.471]  I wasn't happy about that.
[00:06:27.491 --> 00:06:31.073]  But other than that, you know, I have no issue with the games, whether they be violent or profane.
[00:06:31.253 --> 00:06:33.794]  It's a video game and they can do pretty much whatever they want in it.
[00:06:34.174 --> 00:06:38.836]  But now we see the Call of Duty director, or should I say a former Call of Duty director, saying U.S.
[00:06:38.876 --> 00:06:40.677]  troops should occupy public schools.
[00:06:41.317 --> 00:06:42.538]  And this is Dave Anthony.
[00:06:42.878 --> 00:06:53.083]  He is a former writer and director behind the successful Call of Duty video game franchise, recently expressed his desire to see American soldiers patrolling the hallways of public schools in the near future.
[00:06:53.783 --> 00:07:03.648]  The threat now, the invasion, comes from within, Anthony told the Atlantic Council, adding that he envisioned that soldiers could walk like air marshals on commercial flights, according to Bloomberg.
[00:07:04.189 --> 00:07:05.129]  The public won't like it.
[00:07:05.229 --> 00:07:06.410]  They'll think it's a police state.
[00:07:06.470 --> 00:07:06.910]  You think?
[00:07:07.370 --> 00:07:10.512]  However, he added, all of these are solvable problems.
[00:07:11.308 --> 00:07:17.454]  When we have a new product and it has elements that we're not sure people will respond well to, what do we do as a corporation?
[00:07:17.714 --> 00:07:18.234]  We market it.
[00:07:18.735 --> 00:07:27.403]  And we market it as much as we can, so that whether people like it or not, we do things and we can essentially brainwash people into liking it before it actually comes out.
[00:07:27.723 --> 00:07:30.926]  This sounds all too much like the quote from Attorney General Eric Holder.
[00:07:31.386 --> 00:07:37.153]  One thing that I think is clear with young people and with adults as well is that we just have to be repetitive about this.
[00:07:37.193 --> 00:07:41.818]  It's not enough to simply have a catchy ad on a Monday and then only do it every Monday.
[00:07:41.878 --> 00:07:48.765]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[00:07:49.426 --> 00:07:52.308]  And once again, I'm not knocking the Call of Duty series as a whole.
[00:07:52.368 --> 00:07:57.311]  I'm just saying this guy, Dave Anthony, wants you to think about the police state in a vastly different way.
[00:07:57.772 --> 00:08:03.115]  And you may think about the American economy in a vastly different way after you see this special report from Paul Joseph Watson.
[00:08:03.536 --> 00:08:06.037]  Record numbers of Americans not in the labor force.
[00:08:06.357 --> 00:08:16.764]  This is what's going to take us out to break, but stay tuned because after this break we'll have InfoWars' last interview with Dr. Stan Monteith, and also John Bowne has a timeline of Ebola in the United States of America.
[00:08:16.925 --> 00:08:17.385]  Stay tuned.
[00:08:18.951 --> 00:08:31.379]  Because we had the jobs numbers come out today, 5.9% unemployment rate, vehemently celebrated by the mainstream media as a sign of the ongoing, quote, economic recovery.
[00:08:31.820 --> 00:08:45.729]  What they won't tell you is the fact, as documented in this Zero Hedge article, labour participation rate drops to 36-year low, record 92.6 million Americans not in labour force.
[00:08:46.069 --> 00:08:46.349]  And again,
[00:08:47.330 --> 00:08:52.294]  This unemployment rate doesn't include the people who've stopped looking for work.
[00:08:52.354 --> 00:08:54.076]  It's a completely bogus statistic.
[00:08:54.917 --> 00:09:13.452]  While by now, according to Zero Hedge, everyone should know the answer, for those curious why the US unemployment rate just slid once more to a meagre 5.9%, the lowest print since the summer of 2008, the answer is the same one we have shown every month since 2010, the collapse in the labour force participation rate
[00:09:14.133 --> 00:09:22.319]  Which in September slid from an already three decade low, 62.8% to 62.7%, the lowest in over 36 years.
[00:09:22.919 --> 00:09:29.583]  What's more disturbing is that people not in the labour force rose to a new record high, increasing by 315,000 to 92.6 million.
[00:09:29.603 --> 00:09:33.586]  So they added 232,000 jobs, yet 315,000 Americans dropped out of the labour force and they're celebrating this.
[00:09:44.333 --> 00:09:48.396]  As some great benchmark of the economic recovery.
[00:09:48.716 --> 00:09:54.740]  Of course we know that the real economic figures show that the economy is stagnating and declining.
[00:09:54.780 --> 00:10:02.865]  In fact I wrote an article a few days ago from Foreign Affairs where the CDC, where the CFR sorry, did a series of articles
[00:10:04.011 --> 00:10:08.252]  Concerned about the populist revolt now sweeping Europe and America.
[00:10:08.652 --> 00:10:20.235]  Of course we had the big anti-EU backlash back in May with UKIP and Denmark, the True Fin party and several others rejecting the Brussels power structure.
[00:10:20.716 --> 00:10:22.996]  We've also had the Tea Party emerge over the past few years.
[00:10:23.436 --> 00:10:29.618]  And in that article the CFR expressed their amazement at the fact that this popular uprising was still going.
[00:10:29.638 --> 00:10:32.799]  There you see America in decay, the sources of political dysfunction.
[00:10:33.399 --> 00:10:49.045]  What's key about this is that they said this populist liberty uprising, both in the United States and Europe, which was threatening the two-party monopolies in both those continents, needs to be, quote, co-opted.
[00:10:49.465 --> 00:10:51.846]  Those were the exact words they used, co-opted.
[00:10:52.546 --> 00:11:01.790]  So again, they're going to try and infiltrate these movements, get their own people to represent these movements, and then sell everybody down the river.
[00:11:03.979 --> 00:11:17.813]  In that article, in the CFR article that I cited, one of the key aspects that they drew attention to, which is causing this populist uprising, is the fact that median household income has declined since 1989.
[00:11:18.154 --> 00:11:26.842]  So in the past, what, 25-30 years, there's been absolutely zero real economic recovery and people are struggling
[00:11:27.463 --> 00:11:31.324]  Under the same conditions they were back in 1989, nothing has improved.
[00:11:31.364 --> 00:11:40.306]  They see the article establishment desperate to co-opt populist uprising to neutralise what they call the American distemper.
[00:11:40.426 --> 00:11:51.748]  And that distemper is arising out of the fact that these living standards continue to stagnate and decline, as evidenced again by this article, the wageless recovery.
[00:11:52.248 --> 00:11:55.992]  Average hourly earnings suffer first monthly decline since July 2013.
[00:11:56.433 --> 00:12:09.086]  So wages are on the decline, large numbers of people dropping out of the labour force, and yet the mainstream media and the government are celebrating the economic numbers like it's some great recovery.
[00:12:09.186 --> 00:12:11.349]  The real figures suggest otherwise.
[00:12:13.345 --> 00:12:19.132]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:12:19.593 --> 00:12:29.285]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:12:29.625 --> 00:12:33.388]  DNA Force is one of the most expensive formulas to produce.
[00:12:33.929 --> 00:12:38.613]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:12:38.993 --> 00:12:45.218]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:12:45.538 --> 00:12:47.820]  You want the best that's out there at the lowest price anywhere?
[00:12:48.481 --> 00:12:50.923]  Well, we're bringing you a total win-win.
[00:12:51.303 --> 00:12:56.808]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:12:57.248 --> 00:13:03.891]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:13:04.251 --> 00:13:09.033]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:13:09.053 --> 00:13:10.453]  DNA Force from InfoWarsLife.
[00:13:14.995 --> 00:13:21.924]  Celebrate the spirit of freedom and liberty upon which our nation was founded at infowarshop.com.
[00:13:21.984 --> 00:13:25.769]  Molon Lave is ancient Greek for come and take it.
[00:13:25.809 --> 00:13:33.279]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:13:33.519 --> 00:13:37.443]  Now available in women's tees and proudly made in the USA.
[00:13:37.623 --> 00:13:46.931]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:13:47.152 --> 00:13:47.772]  Badass!
[00:13:48.152 --> 00:13:51.816]  And be sure to check out the new arrivals at Infowars Life.
[00:13:52.116 --> 00:14:01.680]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:14:02.060 --> 00:14:03.161]  And wake up, America!
[00:14:03.441 --> 00:14:07.643]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:14:07.723 --> 00:14:14.446]  So get incredibly high-quality, freedom-based products and help fund the revolution at InfoWarshop.com.
[00:14:24.033 --> 00:14:27.596]  Well, it sounds like the perfect script for a horror movie.
[00:14:27.956 --> 00:14:32.620]  A virus with no vaccine and no cure kills thousands of people.
[00:14:32.980 --> 00:14:36.542]  And despite containment efforts, the virus is spreading.
[00:14:37.103 --> 00:14:41.626]  So many times, we will take something and then dial it back.
[00:14:42.447 --> 00:14:44.148]  Because we don't want to sound sensational.
[00:14:44.549 --> 00:14:46.750]  If it is sensational, it is sensational.
[00:14:47.231 --> 00:14:48.151]  And then you should report it.
[00:14:48.972 --> 00:14:51.554]  So many times in history, incredibly bad things happen.
[00:14:54.096 --> 00:15:01.541]  Because people can't believe something amazing is happening, either amazingly good or amazingly bad.
[00:15:01.981 --> 00:15:09.786]  So many people have something wonderful drop in their laps and they will self-destructively destroy themselves to sabotage it, not believing that they could be successful.
[00:15:10.427 --> 00:15:16.331]  Plans for mass graves confirmed, government surveying, cemetery readiness.
[00:15:17.679 --> 00:15:18.860]  For flu outbreak.
[00:15:19.480 --> 00:15:27.346]  His article needs to get people concerned so that we can have a debate about this and hopefully stop whatever's coming.
[00:15:27.826 --> 00:15:29.347]  Or at least be individually prepared for it.
[00:15:30.588 --> 00:15:38.954]  Because it's not my job to scare you, but when something is scary, it's not my job to say, is FEMA preparing for a pandemic?
[00:15:39.074 --> 00:15:39.735]  Question mark.
[00:15:41.075 --> 00:15:47.080]  Federal agency seeks 40-yard dumpsters for biomedical waste disposal during emergency.
[00:15:48.424 --> 00:15:58.331]  Well, I mean, they're preparing mass graves, they're preparing forced inoculations, they're preparing under InfraGard, lockdowns under clergy response teams, the church is saying, take your inoculations, go to the campus of the Lord.
[00:15:58.671 --> 00:15:59.692]  That's on the news!
[00:16:00.072 --> 00:16:09.299]  They're expanding across the board, and their main mission is letting the foreign globalist offshore crime syndicate take over this country.
[00:16:09.679 --> 00:16:15.844]  But here it is, plans for mass graves confirmed, government surveying, cemetery readiness for flu outbreak.
[00:16:17.071 --> 00:16:22.253]  And how to bury millions in Illinois, Indiana, New York, that's just three states we got documented.
[00:16:22.273 --> 00:16:31.757]  Our experts here at the CDC and across our government agree that the chances of an Ebola outbreak here in the United States are extremely low.
[00:16:32.217 --> 00:16:39.961]  There's a lot of evidence linking the development of Ebola and when it first began to show up on the scenes the last 40 years.
[00:16:41.281 --> 00:16:48.286]  Two western bioweapons laboratories that were on the Gold Coast, the western coast of Africa.
[00:16:49.026 --> 00:17:02.915]  And then, by 2002, tens of billions of dollars were spent for a program called BioShield, and under the cover of creating cures for biological weapons or treatments, they built bioweapons labs all over the United States,
[00:17:03.035 --> 00:17:12.738]  My concern is that do we have a bunch of little time bombs walking around the streets of America that are going to suddenly explode and we're going to suddenly start having cases?
[00:17:31.485 --> 00:17:39.534]  And it certainly doesn't help, like Dr. Davis suggested, bringing in infected people because none of us really trained for dealing with this level of infectious disease.
[00:17:39.594 --> 00:17:44.559]  It's not commonplace for us to down up and deal with patients of this caliber.
[00:17:44.859 --> 00:17:46.221]  New estimates by the U.S.
[00:17:46.241 --> 00:17:53.769]  Centers for Disease Control and Prevention are warning that the number of Ebola cases could reach 1.4 million by mid-January.
[00:17:54.369 --> 00:17:54.669]  U.S.
[00:17:54.709 --> 00:17:59.411]  State Department orders 160,000 Ebola hazmat suits.
[00:17:59.891 --> 00:18:06.733]  Bulk purchases prompts concerns about spread of deadly epidemic.
[00:18:07.053 --> 00:18:13.015]  Centers for Disease Control and Prevention warned hospitals and doctors that now is the time to prepare.
[00:18:13.695 --> 00:18:14.635]  Obama says U.S.
[00:18:14.675 --> 00:18:18.857]  military to provide equipment resources to battle Ebola epidemic in Africa
[00:18:19.696 --> 00:18:26.121]  And now it could gestate for a lot longer period, making it more likely that it will end up getting into the United States.
[00:18:26.681 --> 00:18:36.188]  Our efforts to help mobilize the international community to fight it, and the steps that we're taking to keep people here at home safe.
[00:18:37.308 --> 00:18:42.092]  One milliliter of Ebola infected blood, if it is aerosolized,
[00:18:43.322 --> 00:18:48.524]  ...has the capability of infecting 10 million people.
[00:18:49.304 --> 00:18:58.567]  Between the specialists they have on the ground in West Africa and here at headquarters, they've got hundreds of professionals who are working tirelessly on this issue.
[00:18:58.807 --> 00:19:08.250]  In a speech to the United Nations member states at the beginning of September, MSF's international president signaled the failure of the current strategy for combating Ebola.
[00:19:09.330 --> 00:19:20.277]  No organization, and that includes MSF, is equipped to deal with the explosion in the number of cases, the dozens of infected health workers, and collapse of the affected country's health systems.
[00:19:20.717 --> 00:19:22.738]  This is something that we take very seriously.
[00:19:23.659 --> 00:19:30.943]  As soon as there is an outbreak anywhere in the world of any disease, that could have significant effects.
[00:19:32.184 --> 00:19:38.228]  The CDC is in communication with the World Health Organization and other multilateral
[00:19:39.129 --> 00:19:43.442]  Uh, agencies to try to make sure that we've got an appropriate response.
[00:19:43.735 --> 00:19:46.656]  We have to stop it at the source in Africa.
[00:19:46.956 --> 00:19:55.878]  Dr. Gottlieb, former Director of Medical Policy Development for the Food and Drug Administration, asserted that Ebola is likely to arrive in the U.S.
[00:19:56.419 --> 00:20:02.680]  and that if it does, the CDC will invoke powers to hold a healthy person against their will.
[00:20:03.160 --> 00:20:07.822]  Dr. Gottlieb also points at an executive order passed by Obama on July 31st
[00:20:09.142 --> 00:20:14.804]  Which allows for the detention of Americans who merely display signs of any respiratory illness.
[00:20:14.885 --> 00:20:18.726]  The CDC has confirmed the first case of Ebola in the United States.
[00:20:19.246 --> 00:20:21.687]  Obviously this is an unprecedented development.
[00:20:21.888 --> 00:20:32.032]  They admitted, they acknowledged that family members of the victim there in the Dallas hospital may also have been infected with the virus as well as members of the community.
[00:20:32.492 --> 00:20:40.214]  And now we know that this victim, this Ebola victim, was active for several days with symptoms of the disease walking around the community.
[00:20:40.714 --> 00:20:43.515]  So the question remains, who else could have been infected?
[00:20:43.535 --> 00:20:49.257]  Now to go back over those four days and figure out anybody that person may have had contact with.
[00:20:49.417 --> 00:20:50.977]  That's absolutely critical.
[00:20:51.357 --> 00:20:57.039]  It is absolutely crucial to do that to try and prevent other people from possibly spreading this virus.
[00:20:57.059 --> 00:20:59.900]  Now they're saying 80 people are being monitored.
[00:21:00.600 --> 00:21:04.082]  This one person can affect up to 80 people.
[00:21:04.282 --> 00:21:07.825]  Meanwhile, the CDC wants to tell you that there's nothing going on.
[00:21:08.285 --> 00:21:09.385]  That everything's fine.
[00:21:09.405 --> 00:21:10.566]  There's nothing to worry about.
[00:21:10.906 --> 00:21:12.347]  Continue going to school.
[00:21:12.587 --> 00:21:14.649]  Continue letting your child go out there.
[00:21:14.989 --> 00:21:16.210]  But the parents are saying no.
[00:21:16.250 --> 00:21:18.891]  The parents are pulling their kids out of the schools here.
[00:21:19.151 --> 00:21:22.914]  Because we know five children went to four of the local schools in the area.
[00:21:23.954 --> 00:21:26.356]  We will contact anyone who we think
[00:21:27.123 --> 00:21:34.006]  Has any likelihood of having had an exposure to the individual while they were infectious at that point?
[00:21:34.226 --> 00:21:40.708]  At this point, that does not include anyone who might have traveled with him because he was not infectious at that time.
[00:21:40.808 --> 00:21:46.270]  Why haven't the flights from West Africa been stopped from coming into America like Europe and France have done?
[00:21:47.617 --> 00:21:50.498]  That's a question that's really not in my domain.
[00:21:50.678 --> 00:21:55.160]  We did not discuss that specific question.
[00:21:55.560 --> 00:21:58.561]  People talk about, well, we shouldn't allow any flights in from Liberia.
[00:21:59.501 --> 00:22:10.265]  I mean, we in America, how dare we turn our backs on Liberia, given the fact that this is a country that was founded in the 1820s, 1830s, because of American slavery.
[00:22:11.366 --> 00:22:14.387]  We could be looking at hundreds of thousands of people infected,
[00:22:15.512 --> 00:22:20.474]  With profound political and economic and security implications for all of us.
[00:22:21.074 --> 00:22:36.098]  Michael T. Osterholm, Director of the Centers for Infectious Disease Research and Policy at the University of Minnesota, acknowledged in a recent New York Times op-ed that virologists are loathe to discuss openly, but are definitely considering in private, the possibility that Ebola has gone airborne.
[00:22:36.619 --> 00:22:40.720]  Top German virologist, Jonas Schmidt-Kahnzast,
[00:22:42.181 --> 00:22:52.650]  caused consternation recently when he suggested that the battle against Ebola in Sierra Leone and Liberia was lost and that the virus would eventually kill five million people.
[00:22:54.092 --> 00:23:04.802]  Let all our neighbors know that we shall join with them to oppose aggression or subversion anywhere in the Americas.
[00:23:05.920 --> 00:23:12.471]  And let every other power know that this hemisphere intends to remain the master of its own house.
[00:23:13.649 --> 00:23:16.550]  This is Alex Jones for InfoWarsLife.com.
[00:23:16.710 --> 00:23:18.670]  The latest in preparedness is now here.
[00:23:18.870 --> 00:23:24.852]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[00:23:25.032 --> 00:23:30.033]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[00:23:30.113 --> 00:23:34.794]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[00:23:35.014 --> 00:23:39.515]  And it's entirely free of toxic artificial additives that are loaded into many products.
[00:23:39.815 --> 00:23:48.204]  The Infowars LifeSilver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[00:23:48.424 --> 00:23:50.366]  This is not a low-grade formula.
[00:23:50.566 --> 00:24:01.638]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[00:24:01.738 --> 00:24:12.735]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com.
[00:24:13.777 --> 00:24:19.739]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:24:20.399 --> 00:24:24.601]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:24:25.101 --> 00:24:31.383]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:24:31.503 --> 00:24:36.665]  Take your health into your own hands and start cleansing your body today with OxyPowder.
[00:24:37.205 --> 00:24:40.966]  Secure your OxyPowder today at InfoWarsLife.com.
[00:24:41.086 --> 00:24:42.887]  That's InfoWarsLife.com.
[00:24:47.503 --> 00:24:55.029]  When people demonized you and attacked you a hundred times more than they attacked me because all this stuff's coming true now.
[00:24:55.470 --> 00:25:03.357]  This guy was an icon who stood up against them and he does four or five hours of radio every day warning the planet.
[00:25:03.877 --> 00:25:11.699]  And so I wanted, I know most of you know him, but I came to here, not just you and not just to give a speech, but to talk to Dr. Stan Monti.
[00:25:11.919 --> 00:25:25.682]  So I wanted to spend 15-20 minutes crystallizing the fact that he's seen this huge awakening in where society's going and for us to count the cost and decide which side of this equation we're on.
[00:25:25.702 --> 00:25:27.563]  Liberty or tyranny!
[00:25:36.101 --> 00:25:41.528]  Well, I'm not going to take very long because I think that Alex really is doing the most amazing job.
[00:25:41.568 --> 00:25:48.577]  You know, I've been at this for 48 years now, but I've never seen as much enthusiasm as I've seen in the last few years.
[00:25:49.298 --> 00:25:52.041]  And things are getting worse and worse.
[00:25:52.081 --> 00:25:55.085]  Now don't believe them when they tell you that things are going to get better.
[00:25:55.445 --> 00:25:57.247]  That the housing market is going to stabilize.
[00:25:57.267 --> 00:25:57.888]  No it's not.
[00:25:58.248 --> 00:26:03.414]  The housing market is going to continue to fall and more and more people are going to continue losing their homes.
[00:26:04.555 --> 00:26:05.776]  The jobs are coming back.
[00:26:06.236 --> 00:26:07.977]  The jobs are not coming back.
[00:26:08.037 --> 00:26:10.939]  They've been sent overseas and they're going to stay there.
[00:26:11.879 --> 00:26:12.980]  Why are they going to stay there?
[00:26:13.700 --> 00:26:15.041]  Because there is a plan.
[00:26:15.561 --> 00:26:18.823]  Now most people really don't know what the plan is, but it's called globalism.
[00:26:19.283 --> 00:26:32.150]  It's an organized effort to lower the living standards in the United States and raise the living standards throughout the world so we can have a one world government, a one world religion, and a one world
[00:26:33.504 --> 00:26:37.608]  Within the next four years we will see the emergence of a new international order.
[00:26:37.668 --> 00:26:40.851]  The beginning of a new international order.
[00:26:40.931 --> 00:26:49.980]  Good evening everybody, President Obama and British Prime Minister Gordon today calling for a new world order to tackle our global economic crisis.
[00:26:50.521 --> 00:26:56.327]  And one of the ways it will drive the change is through global governance and global agreements.
