[00:00:01.551 --> 00:00:02.713]  Coast to coast.
[00:04:36.075 --> 00:04:38.317]  And it reports back to your doctor when you took it and what you did.
[00:04:38.858 --> 00:04:45.143]  But they didn't want the public knowing about that at the time, so they said, we're going to sue you if you don't take your article down about this.
[00:04:45.203 --> 00:04:45.944]  And we said, go ahead.
[00:04:46.304 --> 00:04:47.425]  This is your admittance patent.
[00:04:47.445 --> 00:04:47.886]  You're doing it.
[00:04:49.189 --> 00:04:51.410]  But see, they didn't want it known then to have a pre-debate.
[00:04:51.450 --> 00:04:55.512]  They wanted to roll it out the way they wanted to, to sell the slaves on it, and now they're doing that.
[00:04:55.532 --> 00:04:57.752]  I mean, that's just one more example of thousands.
[00:04:58.073 --> 00:05:00.994]  It's a total, insane, Trojan horse takeover.
[00:05:01.454 --> 00:05:02.394]  We're going to discuss it all.
[00:05:02.434 --> 00:05:08.457]  The economy, what's happening in the stock market, Ukraine, all of it, your phone calls, special guests, coming up.
[00:05:09.921 --> 00:05:12.663]  Alex Jones here with a message to fellow freedom lovers.
[00:05:12.943 --> 00:05:17.766]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:05:17.946 --> 00:05:25.130]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:05:25.270 --> 00:05:30.675]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:05:30.895 --> 00:05:34.639]  These are items that I did research on, that I personally use.
[00:05:34.939 --> 00:05:39.463]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:05:39.664 --> 00:05:44.889]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:05:45.129 --> 00:05:48.212]  Strategic Relocation 3rd Edition by Joel Skousen.
[00:05:48.372 --> 00:05:50.534]  When Disaster Strikes by Matthew Stein.
[00:05:50.854 --> 00:05:55.439]  They're a safe used by Homeland Security to protect yourself during any radiological event.
[00:05:55.620 --> 00:05:58.062]  Hand crank shortwave AM FM radios.
[00:05:58.503 --> 00:06:05.491]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:06:05.711 --> 00:06:06.752]  We're getting prepared.
[00:06:06.972 --> 00:06:07.372]  Are you?
[00:06:07.632 --> 00:06:09.434]  Infowarsshop.com.
[00:06:09.974 --> 00:06:11.615]  Introducing Pro-1.
[00:06:11.856 --> 00:06:15.378]  All of your filtration in one system, portable, on the go.
[00:06:15.498 --> 00:06:19.921]  No more do you have two or three filters to just reduce sodium fluoride.
[00:06:20.082 --> 00:06:20.742]  You have a system
[00:06:20.742 --> 00:06:26.024]  A system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:06:26.144 --> 00:06:37.129]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:06:37.149 --> 00:06:43.452]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[00:06:43.632 --> 00:06:49.095]  This is the only system that in one unit helps reduce or remove pesticides.
[00:06:49.355 --> 00:07:00.604]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:07:00.944 --> 00:07:06.248]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:07:09.651 --> 00:07:14.216]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:07:14.376 --> 00:07:17.338]  Why do we have the highest cancer rates on the planet?
[00:07:17.479 --> 00:07:22.723]  The highest rates of diabetes, autism, and every other major disease.
[00:07:23.044 --> 00:07:24.725]  It all comes down to one thing.
[00:07:24.986 --> 00:07:26.307]  We are what we eat.
[00:07:26.627 --> 00:07:28.529]  Our food is devoid of nutrition.
[00:07:28.689 --> 00:07:29.590]  We're good to go.
[00:07:54.306 --> 00:08:00.109]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:08:00.370 --> 00:08:06.293]  When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:08:06.533 --> 00:08:09.095]  And get free shipping when you sign up for AutoShip.
[00:08:17.039 --> 00:08:21.422]  We now take you live to the Central Texas Command Center.
[00:08:22.517 --> 00:08:32.204]  Stand up and be counted For what you are about to receive
[00:08:54.113 --> 00:08:55.614]  We are the dealers!
[00:08:55.674 --> 00:08:58.877]  We'll give you everything you need!
[00:08:59.898 --> 00:09:03.821]  Yeah, hold on to the good times, my friends.
[00:09:05.022 --> 00:09:05.562]  Crank it up!
[00:09:11.767 --> 00:09:14.470]  We are the dealers.
[00:09:15.070 --> 00:09:20.955]  You know, I deal in truth.
[00:09:24.600 --> 00:09:26.041]  Ideal in reality.
[00:09:30.524 --> 00:09:33.745]  Monday through Friday from 11 a.m.
[00:09:33.966 --> 00:09:34.666]  to 2 p.m.
[00:09:35.266 --> 00:09:37.448]  Central Standard Time.
[00:09:39.129 --> 00:09:46.193]  Back weeknight 7 o'clock Central with the great InfoWars Nightly News team doing a fantastic job.
[00:09:47.722 --> 00:09:49.384]  And of course, Sundays 4 to 6 p.m.
[00:09:49.444 --> 00:09:51.386]  Central with a live Sunday transmission.
[00:09:51.866 --> 00:09:54.429]  Here we are on this live Tuesday.
[00:09:55.870 --> 00:09:58.033]  Already the fourth day.
[00:10:00.063 --> 00:10:07.805]  The fourth day of March 2014, and we are going to have open phone calls throughout the transmission for first-time callers today.
[00:10:08.345 --> 00:10:15.587]  And we have a guest popping in who won his lawsuit against the NSA and others that were threatening him and threatening his First Amendment, so he just sued them.
[00:10:15.607 --> 00:10:17.067]  He's now had a victory.
[00:10:17.107 --> 00:10:18.588]  He's going to be popping in.
[00:10:19.388 --> 00:10:27.710]  We always love folks that are standing up for free speech and true liberalism in the vein of Thomas Jefferson, not in the authoritarianism of the race-based
[00:10:28.690 --> 00:10:40.413]  Class envy based, class warfare based system of the Democratic Party with its cohorts in the Republican blue blood echelon that are on their way out.
[00:10:40.933 --> 00:10:47.974]  And polls show that all across the country, not just in Texas, the power structure is shaken to its very core.
[00:10:48.615 --> 00:10:54.996]  Reuters says Texas vote in primaries shaken by Tea Party influence across the nation.
[00:10:56.616 --> 00:11:05.521]  Blueblood Republicans are being removed from office, are being devastated, despite the fact that they have massive, massive funding.
[00:11:05.541 --> 00:11:12.205]  I'm sure somebody like John Cornyn can probably still stay in, using their incumbent power, but many others are falling.
[00:11:12.785 --> 00:11:26.975]  Texas went to the polls today in primary elections where top candidates for governor are expected to post easily wins as favorites of the conservative Tea Party movement are trying to topple established Republicans in several races.
[00:11:27.075 --> 00:11:27.215]  U.S.
[00:11:27.235 --> 00:11:30.837]  Senator John Cornyn, a Republican, will win his race easily.
[00:11:31.678 --> 00:11:44.183]  Opinion polls show Attorney General Greg Abbott, the leading Republican candidate for governor, and State Senator Wendy Davis, the top Democratic Party candidate, were also expected to win by wide margins in the primaries.
[00:11:44.724 --> 00:11:46.204]  Voting closes at 7 p.m.
[00:11:46.304 --> 00:11:46.504]  U.S.
[00:11:46.544 --> 00:11:47.145]  Central Time.
[00:11:47.465 --> 00:11:48.725]  Runoff elections will be held May 27.
[00:11:50.086 --> 00:11:59.570]  The election marks a change of the guard for the Republicans, with long-serving Governor Rick Perry not seeking re-election, perhaps to pursue a presidential run in 2016.
[00:11:59.911 --> 00:12:03.973]  Republicans dominate the Statehouse and have not lost a statewide election since 94.
[00:12:04.153 --> 00:12:04.273]  U.S.
[00:12:04.993 --> 00:12:08.715]  Senator Ted Cruz has emerged as one of the leaders of the Texas Republicans.
[00:12:10.029 --> 00:12:13.571]  Pushing politics in the already conservative state even further to the right.
[00:12:13.931 --> 00:12:15.992]  How about towards the Constitution?
[00:12:16.672 --> 00:12:24.896]  Analysts said he's the favorite of the Tea Party movement, which is considered both conservative and libertarian, and also populist in advocating for a smaller government and tax cuts.
[00:12:26.147 --> 00:12:28.668]  Sounds like Marilyn Monroe's dimensions to me politically.
[00:12:29.409 --> 00:12:41.255]  Smaller government tax cuts spells massive growth in economy, massive prosperity, massive money in your bank account with you deciding how to spend it, which equals freedom and voting with dollars.
[00:12:41.856 --> 00:12:43.397]  And I just love it, love it, love it.
[00:12:43.717 --> 00:12:49.420]  And spells an end to the cloward and piven, bankrupt the country, make us all dependent on government cheese.
[00:12:49.480 --> 00:12:50.881]  No thank you, I don't want it.
[00:12:53.155 --> 00:12:59.541]  And it goes on in the article to admit that Tea Party people are winning many of the primary races that are lined up to do that.
[00:13:00.001 --> 00:13:04.305]  So that's very exciting news when you've got the Republican elite and the Democratic elite.
[00:13:05.570 --> 00:13:07.231]  All lined up against the Tea Party.
[00:13:07.672 --> 00:13:09.093]  You know where to go.
[00:13:09.513 --> 00:13:17.319]  Not saying they're a panacea, not saying it's perfect, not saying that it's the answer to all our problems, but it's the best thing there is out there.
[00:13:17.359 --> 00:13:22.003]  It scares the system to its core because it's pro-gun, pro-family, pro-sovereignty, pro-state's rights.
[00:13:22.984 --> 00:13:32.010]  And if the idea of private property and guns and making your own choices and running your own life ever infects in the Democratic Party mind,
[00:13:33.391 --> 00:13:36.512]  Uh, the quote minorities that are really the majority in this country now.
[00:13:36.792 --> 00:13:38.013]  It's game over for the New World Order.
[00:13:38.573 --> 00:13:47.676]  If we ever stop identifying on race, like Martin Luther King said, and start identifying on ideas, it's game over, ladies and gentlemen.
[00:13:48.496 --> 00:13:49.557]  For the establishment.
[00:13:49.577 --> 00:13:52.359]  Now I'm going to get in to the huge developments in the stock market.
[00:13:52.779 --> 00:13:54.900]  Huge developments in Russia.
[00:13:55.341 --> 00:13:56.842]  Some good developments in Ukraine.
[00:13:57.842 --> 00:14:01.745]  With Putin, at least for now, this may be a... ...fint, though.
[00:14:02.305 --> 00:14:05.708]  It may be, I guess, a juke, as they call it.
[00:14:05.728 --> 00:14:09.390]  He may be jigging to the left when he's really about to go to the right.
[00:14:10.371 --> 00:14:11.331]  It may be a foil.
[00:14:11.732 --> 00:14:12.572]  Maybe a gambit.
[00:14:13.593 --> 00:14:18.256]  But he's saying no immediate need to invade eastern Ukraine leaves threat dangling.
[00:14:19.397 --> 00:14:30.869]  I'm not a rocket scientist folks, but you know I told you two weeks ago or a week and a half ago whenever Here's Morgan on Sunday it came out was gonna be basically stepping down from his failed primetime Larry King slot after three years.
[00:14:31.269 --> 00:14:34.592]  I said watch, he'll do a monthly magazine show with top celebrities.
[00:14:35.253 --> 00:14:36.454]  That was announced a few days ago.
[00:14:36.474 --> 00:14:38.957]  I'm not bragging, that's the standard deal.
[00:14:40.213 --> 00:14:50.777]  They don't want to admit they failed trying to have a snot-nosed, know-it-all, elitist from a foreign country tell us how horrible we are and that we're redneck scum all day, if we believe in any basic freedom.
[00:14:51.398 --> 00:14:52.558]  That wasn't a hard prediction.
[00:14:52.638 --> 00:14:53.038]  It happened.
[00:14:54.579 --> 00:15:08.345]  And it wasn't a hard prediction that Putin would take over the Crimea with the gas pipelines and their only deepwater port in that area, where it's 70-plus percent Russian, and almost everybody else is pro-Russian in the area, and it's been part of Russia in different parts of history.
[00:15:09.190 --> 00:15:22.857]  And that then if the Ukrainians were stupid enough to attack the Russians, that they would then respond and take half the country up to the border of the river and the capital of Ukraine, Kiev.
[00:15:23.638 --> 00:15:25.719]  That's standard military procedure.
[00:15:26.259 --> 00:15:31.202]  And if they were dumb enough, as I said Sunday, to respond to it, as NATO was talking about,
[00:15:32.745 --> 00:15:42.012]  And for headlines of quote, Putin invades all of Ukraine and is taking the country, then he would have the moral high ground to try to roll in and take half the country.
[00:15:42.552 --> 00:15:47.936]  And if they continue to try to have unrest and destabilize it, Putin will take half the country.
[00:15:49.658 --> 00:15:55.162]  And I'm not, again, lionizing, I'm not romanticizing Vladimir Putin.
[00:15:55.973 --> 00:16:04.056]  But they're not the ones, with George Soros quarterbacking the operation with the State Department, that started this whole faux revolution.
[00:16:04.236 --> 00:16:05.256]  There's real beefs there.
[00:16:05.516 --> 00:16:08.077]  There's real historical, ethnic, and religious differences.
[00:16:08.638 --> 00:16:10.398]  And, you know, maybe Ukraine needs to be broken in two.
[00:16:11.038 --> 00:16:11.479]  I don't know.
[00:16:11.859 --> 00:16:17.061]  The point is, it's not like it's being broken in two to create some new independent country that would be like Switzerland.
[00:16:17.101 --> 00:16:17.501]  I'd love it.
[00:16:18.041 --> 00:16:20.642]  They got great land, great culture, a great history.
[00:16:20.682 --> 00:16:21.403]  Be like Switzerland.
[00:16:21.423 --> 00:16:21.983]  Be independent.
[00:16:22.303 --> 00:16:23.644]  You'll be Switzerland in 50 years.
[00:16:23.844 --> 00:16:24.505]  You're not going to do that.
[00:16:24.685 --> 00:16:30.208]  You're going to be absorbed by something even worse than the Russian Confederation.
[00:16:31.708 --> 00:16:33.950]  You're going to be absorbed now by the EU.
[00:16:33.970 --> 00:16:37.251]  I mean, talk about a bad situation.
[00:16:38.692 --> 00:16:40.693]  Talk about a bad deal.
[00:16:42.714 --> 00:16:45.676]  Talk about somewhere that we don't want to go.
[00:16:50.522 --> 00:16:50.886]  Anybody!
[00:16:53.627 --> 00:16:54.948]  No one wants to be part of the EU.
[00:16:54.968 --> 00:17:00.830]  When I say we don't want to go there, England never got a vote and 87% of their laws are made by the EU.
[00:17:01.391 --> 00:17:08.194]  The US has now done treaties under Bush and Obama to let the EU decide a lot of stuff that's going on, the Transatlantic Partnership as it's called.
[00:17:08.634 --> 00:17:10.155]  None of us want to be part of the EU.
[00:17:10.595 --> 00:17:11.576]  It's like the thing.
[00:17:12.116 --> 00:17:16.418]  It's the core of the New World Order, the global takeover, and it's just taking over.
[00:17:16.878 --> 00:17:22.381]  Metastasizing, shooting out slimy, acid-filled tentacles, dragging us like
[00:17:23.081 --> 00:17:27.103]  So many husky sleigh dogs in to be absorbed.
[00:17:28.523 --> 00:17:30.244]  And if you haven't seen the thing, you don't know what I'm talking about.
[00:17:31.365 --> 00:17:32.465]  So that's all coming up.
[00:17:32.485 --> 00:17:35.026]  But I wanted to get into the race baiting first.
[00:17:35.306 --> 00:17:36.787]  And I meant to do this a few days ago.
[00:17:37.287 --> 00:17:43.870]  Now I'm going to have John Bowne, who's a great researcher, do a video in the next few days.
[00:17:43.910 --> 00:17:45.711]  And I'm going to have Paul Watson, who's a great researcher,
[00:17:46.553 --> 00:18:04.094]  Do an article, or any of my other writers want to do an article, because I know the history of it, but I want to get all the mainstream government documents, all the news articles, all the photos, all the videos, all the debates, and create... I may do a cover story, next magazine, on the Democratic Party, the party of the Ku Klux Klan.
[00:18:05.458 --> 00:18:09.001]  In fact, now I notice I'm not just saying an article, I'm going to do a whole magazine on this.
[00:18:09.721 --> 00:18:24.572]  To show how they tried to block the Civil Rights Act, the Voting Rights Act, to have the votes in there, to show how they then openly said in letters, LBJ and others, we've got to flip because the Republicans have already had the minorities supporting them since the Civil War.
[00:18:25.092 --> 00:18:28.175]  They're going to give these people all their rights and the Republican Party is going to take over.
[00:18:29.249 --> 00:18:32.151]  So we gotta flip our stuff and just say the minorities will give you everything.
[00:18:32.331 --> 00:18:33.252]  We'll give you free money.
[00:18:33.772 --> 00:18:35.434]  And then break up their families and control them.
[00:18:36.214 --> 00:18:36.735]  And they did that.
[00:18:37.575 --> 00:18:38.136]  And they know that.
[00:18:38.156 --> 00:18:41.558]  And that's why Ed Schultz attacked us on MSNBC.
[00:18:41.598 --> 00:18:43.060]  I'm gonna play this clip coming up.
[00:18:44.220 --> 00:18:48.344]  That's why other White House front groups came out and attacked us over the weekend.
[00:18:48.784 --> 00:18:49.885]  Media matters, you name it.
[00:18:51.550 --> 00:18:58.092]  Because this is really getting close to where they're at, so they have to act like, ha ha ha, it's preposterous.
[00:18:58.132 --> 00:18:59.472]  They say fish swim in the ocean.
[00:18:59.952 --> 00:19:02.313]  They say drones are in the skies of America.
[00:19:02.913 --> 00:19:06.154]  They say the Affordable Care Act was written by offshore insurance companies.
[00:19:07.194 --> 00:19:08.975]  It's going to increase your prices and has death panels.
[00:19:09.195 --> 00:19:13.256]  I mean, it does, but, you know, these guys are all discredited.
[00:19:15.914 --> 00:19:18.956]  So, that's all the stuff that's going on and unfolding.
[00:19:19.296 --> 00:19:26.922]  They are so scared of this that I just want them to know, hey Schultzie, baby, we're going to do video reports every week the next few months obnoxiously.
[00:19:27.642 --> 00:19:29.503]  We're going to get the congressional film footage.
[00:19:29.984 --> 00:19:32.505]  We're going to show the Grand Dragons and the Democratic Senators.
[00:19:32.966 --> 00:19:33.966]  We're going to show everything.
[00:19:34.407 --> 00:19:37.889]  Margaret Sanger saying we've got to take over, opposes liberals to kill these black people.
[00:19:38.329 --> 00:19:42.032]  And I'm just going to bang the drum up one side and down the other and see how you like it.
[00:19:43.015 --> 00:19:45.636]  By the way, Dinesh D'Souza's new movie is actually about this.
[00:19:46.037 --> 00:19:47.738]  I've confirmed from folks involved with it.
[00:19:48.118 --> 00:19:48.598]  Leave it at that.
[00:19:49.519 --> 00:19:51.500]  I could tell by the promo what it was going to be about.
[00:19:52.220 --> 00:19:53.981]  Even though it didn't ever say that, I could see where it was going.
[00:19:55.882 --> 00:19:57.743]  And that's why they're trying to put him in jail.
[00:19:58.164 --> 00:20:00.085]  This is the black arrow to smog.
[00:20:00.465 --> 00:20:01.325]  And guess what, baby?
[00:20:01.585 --> 00:20:03.747]  I've got it hoisted back, and I'm already let go.
[00:20:04.087 --> 00:20:07.149]  You're going down, you big, fat, degenerate grand dragon.
[00:20:07.389 --> 00:20:07.989]  You got that?
[00:20:08.189 --> 00:20:09.030]  It's over, scum!
[00:20:10.148 --> 00:20:13.790]  Clean water at home, clean water at the office, clean water on the go.
[00:20:14.051 --> 00:20:19.975]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[00:20:20.315 --> 00:20:23.117]  Thousands of satisfied customers can't be wrong.
[00:20:23.457 --> 00:20:27.700]  For free shipping within the US, go to GoBerkey.com or call 877-886-3653.
[00:20:27.720 --> 00:20:27.920]  That's 877-886-3653.
[00:20:27.940 --> 00:20:29.401]  Helping thousands prepare since 2005.
[00:20:29.581 --> 00:20:29.921]  GoBerkey.com.
[00:20:39.648 --> 00:20:48.911]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:20:48.951 --> 00:20:49.671]  This capitalism?
[00:20:49.751 --> 00:20:55.853]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:20:55.914 --> 00:20:59.555]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[00:20:59.595 --> 00:21:00.535]  Call for your copy 800-686-2237.
[00:21:00.555 --> 00:21:01.876]  It's time to understand the system.
[00:21:01.936 --> 00:21:02.216]  Call 800-686-2237.
[00:21:02.256 --> 00:21:02.536]  That's 800-686-2237.
[00:21:09.318 --> 00:21:09.658]  Hi.
[00:21:10.119 --> 00:21:11.460]  My name is Lad Mandiola.
[00:21:11.840 --> 00:21:18.186]  I've been a loyal listener to this network for a while, and I want to apologize if what I'm about to say comes across as a sales pitch.
[00:21:18.667 --> 00:21:21.930]  A few years ago, I came across an incredible knife that amazed me.
[00:21:22.230 --> 00:21:29.657]  I took that great knife and made it even better with the patented Emerson Waved feature, and we call it the 599 Fox Karambit Knife.
[00:21:30.017 --> 00:21:31.939]  Now I'm not looking for you to buy anything.
[00:21:32.279 --> 00:21:41.685]  All I'm asking is to go on to our site at www.TheUltimateKnife.com and click on our rotating banner that says Free Training Videos.
[00:21:42.046 --> 00:21:50.371]  I'm confident that once you watch any of our free training videos, you'll see why this is one of the fastest and best one-handed deployable defense knives on the market.
[00:21:50.731 --> 00:21:55.875]  And if you're concerned as I am about legislation that's pushing to try to take away your rights to bear arms,
[00:21:56.315 --> 00:21:58.760]  Then you need to watch these free training videos.
[00:21:59.160 --> 00:22:04.369]  Again, go to our site at www.TheUltimateKnife.com.
[00:22:04.630 --> 00:22:07.094]  Again, that's TheUltimateKnife.com.
[00:22:07.254 --> 00:22:08.116]  Thank you for listening.
[00:22:09.102 --> 00:22:15.286]  Uncover a simple privacy loophole that can stop the NSA spying thugs in their tracks at PrivacyLockdown.com.
[00:22:15.447 --> 00:22:21.030]  The NSA has already shut down hundreds of sites, and to truth be told, they could shut down this operation at any time.
[00:22:21.311 --> 00:22:27.435]  See, the privacy loophole I'm about to show you allows you to make all your sensitive information disappear in the next 30 days or less.
[00:22:27.655 --> 00:22:36.321]  Go to PrivacyLockdown.com now to take your life off the grid and see the loophole in the NSA and FBI spying machine before they close the loophole forever.
[00:22:36.501 --> 00:22:37.742]  Go to PrivacyLockdown.com.
[00:22:38.903 --> 00:22:40.024]  Attention gun owners.
[00:22:40.284 --> 00:22:44.947]  It's reasonable to assume that at some point you may need to defend your family from an armed attack.
[00:22:45.067 --> 00:22:48.530]  But is it reasonable to mount a defense without a strong offense?
[00:22:48.770 --> 00:22:50.932]  Infidel Body Armor goes on in seconds.
[00:22:51.152 --> 00:22:53.313]  Is civilian legal in all 50 states?
[00:22:53.573 --> 00:22:55.855]  Is 100% made in the USA?
[00:22:55.995 --> 00:22:59.578]  Is veteran owned and ships next business day for free?
[00:22:59.758 --> 00:23:02.300]  Go to InfidelBodyArmor.com.
[00:23:02.420 --> 00:23:05.242]  I-N-F-I-D-E-L BodyArmor.com.
[00:23:05.382 --> 00:23:06.523]  Infidel Body Armor.
[00:23:07.063 --> 00:23:08.284]  Just won't quit.
[00:23:08.644 --> 00:23:10.284]  Introducing Pro-1.
[00:23:10.545 --> 00:23:14.045]  All of your filtration in one system, portable, on-the-go.
[00:23:14.185 --> 00:23:18.587]  No more do you have two or three filters to just reduce sodium fluoride.
[00:23:18.767 --> 00:23:24.708]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:23:24.828 --> 00:23:35.611]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:23:35.831 --> 00:23:42.154]  It is the only one that does it and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:23:42.314 --> 00:23:59.262]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:23:59.622 --> 00:24:04.928]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:24:27.388 --> 00:24:28.953]  Yeah.
[00:24:35.709 --> 00:24:40.250]  Alex Jones here back live on this Tuesday worldwide transmission.
[00:24:40.770 --> 00:24:49.632]  All right, continuing with this key historical breakdown that we're going to put in a special video report that's going to air here on the radio show Friday.
[00:24:49.652 --> 00:25:01.655]  And we're going to do special reports for the next eight weeks, every week, on the Democratic Party and its history of hardcore racism, lynching, murders, and absolute total evil.
[00:25:02.455 --> 00:25:08.785]  Because you have to understand, folks, the Democratic Party was only a party in the Deep South after Reconstruction and the Civil War.
[00:25:09.706 --> 00:25:10.788]  Civil War, Reconstruction.
[00:25:11.389 --> 00:25:14.133]  It was the Republicans that were the abolitionist party.
[00:25:14.493 --> 00:25:16.577]  That means abolishing slavery.
