[00:00:00.129 --> 00:00:03.850]  We've got it.
[00:08:57.174 --> 00:09:02.115]  And Mexico has opened its southern border in the last three months in a concerted effort with the White House.
[00:09:02.655 --> 00:09:03.816]  That's all come out, by the way.
[00:09:04.676 --> 00:09:06.397]  But it's not in the big national newspapers.
[00:09:06.417 --> 00:09:07.137]  But it's confirmed.
[00:09:07.397 --> 00:09:08.277]  We're going to be going over it.
[00:09:08.557 --> 00:09:10.698]  Has opened its border with Guatemala.
[00:09:12.042 --> 00:09:22.972]  Probably one of the most dangerous countries in the world and one of the few countries in this hemisphere more dangerous long-term than Mexico.
[00:09:25.074 --> 00:09:31.820]  Ladies and gentlemen, so Central America, South America are now open right through Mexico and
[00:09:34.178 --> 00:09:58.179]  The fact that Obama has been, by fiat, legalizing all these different illegals, when they get here, and putting them on welfare, as new Democratic voters, is only an incentive, obviously, to bring even larger waves in, and this could completely collapse the Southwest, and then there'll be an emergency the federal government can use to basically militarize everything.
[00:09:58.399 --> 00:10:00.821]  They have another word for it, it's called martial law.
[00:10:03.188 --> 00:10:04.369]  This is a false flag.
[00:10:04.409 --> 00:10:05.809]  This is a staged crisis.
[00:10:06.210 --> 00:10:19.656]  Obama said we can't let a good crisis go to waste under his Chief of Staff, and he's been saying, I will act unilaterally outside of Congress if they don't legalize all the illegals that are here, 30 million at least, because that will fix illegal immigration.
[00:10:19.696 --> 00:10:23.758]  Yes, legalize anyone that can get here, and then that will stop more coming.
[00:10:25.299 --> 00:10:26.000]  Ladies and gentlemen,
[00:10:27.327 --> 00:10:35.511]  If we needed skilled workers and if skilled workers weren't being laid off in massive numbers in the U.S., I would be all for unlimited skilled workers coming in.
[00:10:36.211 --> 00:10:37.052]  I don't care where you come from.
[00:10:37.112 --> 00:10:39.533]  Germany, China, Mexico, wherever it is.
[00:10:40.953 --> 00:10:41.494]  But we don't.
[00:10:41.534 --> 00:10:43.775]  We're in the middle of a depression slash recession.
[00:10:44.696 --> 00:10:50.677]  Inflation's kicking in, food prices are exploding, and the rest of the world is sinking even faster.
[00:10:51.317 --> 00:11:03.060]  And the answer is, take on a bunch of single moms with three or four kids into the United States and let the government bypass federal law and flood the states that have got to pay for it.
[00:11:05.540 --> 00:11:12.242]  And let three, four-time loser criminals from all over the world come here, and then when they catch them, they don't even deport them.
[00:11:13.769 --> 00:11:23.431]  I've got the Austin Chronicle current issue here in front of me, the July 4th issue, and it's got an illegal with an American flag with holes cut in it on his face.
[00:11:24.992 --> 00:11:33.114]  And it attacks the Travis County Sheriff, this is just a microcosm example, basically saying it's racist that he deports 13 people a week.
[00:11:33.754 --> 00:11:37.795]  And that's the third biggest deportation number of any city in the country.
[00:11:38.055 --> 00:11:40.555]  We're a city of over a million people, Metro and growing.
[00:11:40.956 --> 00:11:42.356]  Tenth largest city in the U.S.
[00:11:44.170 --> 00:11:46.932]  I would guess 5,000 illegals show up a week conservatively.
[00:11:46.952 --> 00:11:49.573]  I mean, that's a very conservative number.
[00:11:50.414 --> 00:11:53.596]  They're only deporting hardcore, aggravated felons.
[00:11:53.816 --> 00:11:56.398]  And by the way, ICE just turns them loose when he gives them to them.
[00:11:57.646 --> 00:11:59.267]  I mean, this is a sanctuary city.
[00:11:59.468 --> 00:12:01.829]  The article's like, we're supposed to be a sanctuary city.
[00:12:02.050 --> 00:12:04.752]  What are you doing deporting 13 people a day?
[00:12:04.772 --> 00:12:06.053]  Oh my gosh!
[00:12:06.433 --> 00:12:07.694]  This is incredible!
[00:12:08.014 --> 00:12:08.435]  And R.J.
[00:12:08.475 --> 00:12:10.476]  Cerveda chimes in, you know, that's not a good thing.
[00:12:10.896 --> 00:12:12.438]  We need to have trust with these communities.
[00:12:12.878 --> 00:12:14.219]  Let's get something straight, folks.
[00:12:16.721 --> 00:12:24.287]  People like Robert Rodriguez, who's going to host Obama coming up this week when he goes to three Texas cities but doesn't visit the border, even though the governor's begging him to.
[00:12:25.652 --> 00:12:29.018]  Aren't saying anything about the coyotes that have killed hundreds of thousands of Mexicans.
[00:12:29.058 --> 00:12:32.042]  They're not saying a word about the tyranny in Mexico.
[00:12:33.593 --> 00:12:46.117]  No, it's just fashionable and cool because the Ford Foundation and the federal government wants to balkanize this country in North America to promote a type of new modern Klan movement, but with Hispanics.
[00:12:46.357 --> 00:12:55.880]  And that's what this is, is to basically radicalize Hispanics, break the border, flood North America, and then create a new political system out of that.
[00:12:56.440 --> 00:12:58.981]  That's the globalist model to take control.
[00:12:59.181 --> 00:13:20.272]  And by the way, I had a top UC Davis professor, Daryl Hamamoto, who's a prestigious professor, sociologist, anthropologist, political scientist, expert on the Japanese-American internment, saying exactly what I just said, and he worked for the Rockefeller Foundation, and has been given awards by him, and is basically blowing the whistle.
[00:13:22.150 --> 00:13:25.972]  Okay, you can go see the interview from last Thursday on InfoWars.com.
[00:13:25.992 --> 00:13:30.795]  In fact, I'm going to have that reposted right now on the front page of InfoWars.com.
[00:13:31.655 --> 00:13:39.960]  They use America's total openness to say it's racist if you don't take unlimited illegals.
[00:13:40.060 --> 00:13:45.403]  Oh, and by the way, ICE has now been ordered, according to AP, to not call them illegals.
[00:13:46.743 --> 00:13:49.145]  First, don't call them aliens, then don't call them illegals.
[00:13:50.976 --> 00:13:56.820]  Every country in the world, by the way, that goes back to Latin, calls someone who's in a country legally a resident alien.
[00:13:57.520 --> 00:13:59.982]  It just means not from this area.
[00:14:00.762 --> 00:14:01.743]  But it's political correctness.
[00:14:02.063 --> 00:14:04.885]  Now you call them unaccompanied children!
[00:14:06.566 --> 00:14:16.312]  This is the reality, ladies and gentlemen, and the whole police state's set up for the American people, and they sell this idea that, why, if you're not a racist, you need to support Obamacare and turn your guns in.
[00:14:17.025 --> 00:14:18.826]  No, not turning your guns in is racist.
[00:14:18.846 --> 00:14:20.606]  The NRA is the new Klan.
[00:14:20.626 --> 00:14:21.126]  You've heard that.
[00:14:21.347 --> 00:14:27.309]  When the NRA was founded to arm blacks after the Civil War by Christian groups so that the Klan wouldn't kill them.
[00:14:27.629 --> 00:14:29.569]  Founded to fight the Klan?
[00:14:30.450 --> 00:14:33.571]  You're the Klan, according to the clowns over at MSNBC.
[00:14:34.751 --> 00:14:36.432]  Freudian slip, they dress in clown outfits.
[00:14:37.898 --> 00:14:41.241]  That's what we're dealing with here, just upside down reality.
[00:14:41.461 --> 00:14:48.326]  Do all of you trendies wonder why you can't get jobs or why you have three degrees with the colleges but work at McDonald's?
[00:14:48.626 --> 00:15:00.396]  Do all of you trendies understand that the world is collapsing into a global depression right now and no country in the world has ever opened its borders up to outsiders like this, totally dropping them?
[00:15:00.996 --> 00:15:08.483]  I mean, this is the very definition of treason by Obama and the political class and the Republican Party.
[00:15:08.723 --> 00:15:11.365]  Where is Rick Perry declaring civil emergency?
[00:15:11.745 --> 00:15:16.830]  He's just mildly criticizing Obama, saying you should come down to the border and see it for yourself.
[00:15:17.190 --> 00:15:18.471]  See it for himself!
[00:15:19.092 --> 00:15:27.319]  We broke back on June 16th at Infowars.com and OnlyDrugsReport.com would carry it the day after.
[00:15:28.317 --> 00:15:47.769]  The video of the emergency manager in McAllen, Texas, and of an ICE agent blowing the whistle to us with his voice altered, saying for months they bus them in, Mexico's part of it, we put them on buses, pay for their tickets or ship them wherever they want to go, they're just freed, they're released.
[00:15:48.250 --> 00:15:51.232]  36,000 aggravated felons released in one month, last month.
[00:15:52.012 --> 00:15:53.653]  I mean, they're releasing child rapists, folks.
[00:15:54.013 --> 00:15:55.735]  The government pays to do it.
[00:15:55.995 --> 00:15:57.896]  They advertise it in Latin America.
[00:15:58.156 --> 00:16:06.842]  This is a plan to fully have tens of millions come, not hundreds of thousands a month, to implode and wreck and bankrupt the country.
[00:16:07.062 --> 00:16:08.303]  It's called Cloward and Pender.
[00:16:10.896 --> 00:16:12.677]  Hi, I'm Dr. Edward Grove.
[00:16:13.198 --> 00:16:20.162]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:16:20.622 --> 00:16:31.029]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the Earth in pristine, environmentally clean conditions.
[00:16:31.450 --> 00:16:40.696]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the Earth.
[00:16:41.416 --> 00:16:44.858]  It's the strongest nascent iodine on the market today.
[00:16:45.478 --> 00:16:48.919]  It delivers 650 micrograms per drop.
[00:16:49.239 --> 00:16:50.840]  Experience the new formula.
[00:16:51.300 --> 00:16:53.301]  Experience the ancient purity.
[00:16:53.881 --> 00:16:54.882]  Shield your family.
[00:16:55.222 --> 00:16:56.622]  Survival Shield X2.
[00:16:57.023 --> 00:16:59.624]  Available now at Infowarslife.com.
[00:17:00.184 --> 00:17:04.146]  X2 from Infowarslife.com or call toll free 888-253-3139.
[00:17:09.474 --> 00:17:12.058]  Alex Jones here for InfoWars.com.
[00:17:12.278 --> 00:17:16.924]  In the month of July, we have got giant specials on everything at Madein1776.com.
[00:17:16.944 --> 00:17:18.967]  The already discounted Made in 1776 t-shirts are only $17.76.
[00:17:24.394 --> 00:17:29.176]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[00:17:29.196 --> 00:17:30.617]  There's only 500 of each.
[00:17:30.857 --> 00:17:34.979]  We're talking about Made in America belt buckles in nickel brass.
[00:17:35.059 --> 00:17:37.120]  This is more than a summer blowout special.
[00:17:37.320 --> 00:17:40.241]  This is a new declaration of independence.
[00:17:40.441 --> 00:17:51.908]  Well, to expand the Info Orb, we're offering the equivalent of more than five months free right now when you get a membership at PrisonPlanet.tv for a limited time, only $39.95 a year.
[00:17:52.188 --> 00:17:55.730]  That's more than five months free off the regular price.
[00:17:56.070 --> 00:18:02.314]  Not just this July 4th weekend, but the entire month of July at MadeIn1776.com.
[00:18:02.694 --> 00:18:07.757]  Molon Labe, you can take my gun from my cold, dead hands.
[00:18:10.311 --> 00:18:11.372]  In the near future.
[00:18:11.652 --> 00:18:15.295]  When you realize how fake it all is, the football, the basketball.
[00:18:15.315 --> 00:18:15.815]  Security alert.
[00:18:16.156 --> 00:18:17.176]  Security alert.
[00:18:17.377 --> 00:18:19.118]  This is Homeland Security.
[00:18:19.378 --> 00:18:20.019]  Analysis.
[00:18:20.259 --> 00:18:20.919]  InfoWars.
[00:18:20.999 --> 00:18:22.901]  Building independent media operations.
[00:18:22.921 --> 00:18:27.945]  You've let the worst people get controlled and tell us that we are the ones responsible.
[00:18:27.985 --> 00:18:28.885]  Prime Directive.
[00:18:29.005 --> 00:18:30.326]  Discredit Alex Jones.
[00:18:30.547 --> 00:18:33.329]  Jones is the wildly popular conspiracy theorist.
[00:18:33.409 --> 00:18:36.491]  A popular conspiracy theory talk show called InfoWars.
[00:18:36.651 --> 00:18:38.813]  Alex Jones is now in an Austin jail.
[00:18:38.933 --> 00:18:40.454]  These people are assaulting us.
[00:18:40.474 --> 00:18:42.736]  Targeting of patriots engaged.
[00:18:43.316 --> 00:18:44.978]  They are never going to stop.
[00:18:45.238 --> 00:18:49.141]  They're never going to deviate from their program until we stop them.
[00:18:49.321 --> 00:18:52.463]  Block free iPhone ads at InfoWars.com.
[00:18:52.924 --> 00:18:55.525]  Block free podcast and video feed.
[00:18:56.246 --> 00:18:56.967]  Imperative.
[00:18:57.247 --> 00:18:59.248]  Destroy Britain's limited TV.
[00:18:59.288 --> 00:19:03.672]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[00:19:03.972 --> 00:19:06.073]  Intellectually, it's begun and you can feel it.
[00:19:08.991 --> 00:19:13.713]  Man, when I get home from work, all Betty does is watch her reality TV and then she goes to sleep.
[00:19:13.953 --> 00:19:17.035]  I can take her on romantic dates, I get her flowers, you name it.
[00:19:17.295 --> 00:19:19.136]  She's just not the woman I married.
[00:19:19.396 --> 00:19:21.337]  Oh, Ralph, that's just awful.
[00:19:21.557 --> 00:19:23.017]  Does this seem familiar?
[00:19:23.198 --> 00:19:26.259]  Are the honeymoon days of your relationship long gone?
[00:19:26.539 --> 00:19:27.860]  If so, consider this.
[00:19:28.120 --> 00:19:37.044]  The abundance of chemical additives, pesticides, BPA containers, contaminated tap water, and other toxic substances found in our environment.
[00:19:37.404 --> 00:19:43.430]  Experts know our bodies are suffering and being thrown off balance, especially when it comes to your natural systems.
[00:19:43.790 --> 00:19:45.412]  Forget synthetic chemicals.
[00:19:45.832 --> 00:19:53.500]  Super Female Vitality brings forward key herbs specifically chosen for women's biology without the use of phony additives.
[00:19:53.880 --> 00:20:03.185]  Get your bottle of Super Female Vitality today at InfoWarsLife.com, InfoWarsStore.com, or call 1-888-253-3139.
[00:20:04.586 --> 00:20:06.647]  InfoWarsLife.com.
[00:20:07.067 --> 00:20:08.127]  Live Life Healthy.
[00:20:11.009 --> 00:20:12.169]  Coast to Coast.
[00:20:12.550 --> 00:20:13.950]  Direct from Austin.
[00:20:14.591 --> 00:20:17.792]  You're listening to the Alex Jones Broadcasting Network.
[00:20:22.302 --> 00:20:31.044]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[00:20:31.825 --> 00:20:32.865]  Thomas Jefferson.
[00:20:33.385 --> 00:20:37.106]  It's Alex Jones on the GCN Radio Network.
[00:20:39.067 --> 00:20:41.767]  We are here Monday through Friday, 11 a.m.
[00:20:41.787 --> 00:20:42.227]  to 2 p.m.
[00:20:42.427 --> 00:20:44.108]  Central Live, back Sundays.
[00:20:45.455 --> 00:20:48.377]  4 to 6 p.m., Artist Working Folks in Radio.
[00:20:49.098 --> 00:21:01.949]  And we have InforWorks Nightly News, 7 o'clock Central, 5 nights a week, with all of our great reporters, from Adan Salazar to Jakari Jackson, from Leanne McAdoo to Darren McBreen to John Baum, Marcos Morales.
[00:21:03.912 --> 00:21:04.573]  Kurt Nemo.
[00:21:05.514 --> 00:21:07.495]  Kid Daniels is coming up in the next hour.
[00:21:08.236 --> 00:21:09.717]  Pentagon's threatening to arrest him.
[00:21:09.757 --> 00:21:10.658]  We have the official letter.
[00:21:10.698 --> 00:21:11.599]  It's national news.
[00:21:12.299 --> 00:21:17.324]  Because he dared videotape some of the illegal aliens on the military bases in San Antonio.
[00:21:18.164 --> 00:21:20.226]  So I'll have to defend that, probably in federal court.
[00:21:21.147 --> 00:21:23.669]  Yeah, they're telling they want to put him in federal prison for six months.
[00:21:24.089 --> 00:21:26.471]  That story was up on DrudgeReport.com for three days.
[00:21:27.312 --> 00:21:29.054]  By the way, ladies and gentlemen,
[00:21:30.643 --> 00:21:39.147]  Continuing here with the fact that we know what we're talking about with our reporters, here is the headline from the 18th.
[00:21:39.187 --> 00:21:41.649]  We originally put out a video report on the 16th.
[00:21:42.009 --> 00:21:45.991]  Caught red-handed, Border Patrol paying to ship illegals deep into the U.S.
[00:21:46.391 --> 00:21:47.092]  Exclusive!
[00:21:47.212 --> 00:21:49.673]  Federal government works to keep illegals outside U.S.
[00:21:49.953 --> 00:21:52.454]  while passing the cost to American taxpayers.
[00:21:53.155 --> 00:21:55.156]  And what's the report on Drudge today?
[00:21:56.036 --> 00:21:56.917]  The headline is
[00:21:57.797 --> 00:22:03.099]  Obama pays to ship 300,000 illegals to private homes in the U.S.
[00:22:03.359 --> 00:22:04.279]  And where does that come from?
[00:22:04.619 --> 00:22:08.481]  It's in the New York Times, in the last page of a three-page article.
[00:22:09.081 --> 00:22:14.243]  Amid influx of migrants, Obama is to skip border visit on Texas trip.
[00:22:14.263 --> 00:22:17.444]  And then later, it has the border agencies defending
[00:22:18.376 --> 00:22:23.321]  That they just bus them in and then give them a bus voucher and let them go wherever they want.
[00:22:23.341 --> 00:22:24.943]  The Daily Caller has a boil down on it.
[00:22:25.683 --> 00:22:26.544]  Border meltdown.
[00:22:26.624 --> 00:22:31.289]  Obama delivering $290,000, it's actually $300,000, illegals to U.S.
[00:22:31.329 --> 00:22:31.809]  homes.
[00:22:32.130 --> 00:22:35.453]  Look, if you're a new listener, you need to get something straight.
[00:22:36.094 --> 00:22:39.497]  I was up here on Saturday working, okay?
[00:22:40.458 --> 00:22:40.898]  You understand?
[00:22:42.028 --> 00:22:43.589]  I'm not playing games, okay?
[00:22:44.450 --> 00:22:52.856]  I've had to have arguments with my family, and I've got a lot of smart family, by the way, who've worked in black operations, you name it, to not leave the country, okay?
[00:22:53.616 --> 00:22:56.938]  This is a planned total shutdown of the U.S.
[00:22:57.319 --> 00:23:03.683]  If these illegals aren't turned back, and I'm talking in the next month or so, then if this isn't shut down, you're not going to see hundreds of thousands a month.
[00:23:03.903 --> 00:23:04.824]  You're going to see millions.
[00:23:05.624 --> 00:23:07.826]  And you're going to see a total collapse of resources.
[00:23:08.146 --> 00:23:10.128]  It's already happening as far north as New York.
[00:23:11.061 --> 00:23:13.062]  Now, by the way, I don't hate these people.
[00:23:13.782 --> 00:23:16.964]  If they were libertarians and had skills, I would be all for them.
[00:23:16.984 --> 00:23:18.685]  I could care less what color their skin is.
[00:23:19.505 --> 00:23:25.208]  I know the geopolitical plan that is written in stone to bring this country and the world down under globalism.
[00:23:25.548 --> 00:23:31.511]  The UN is complaining right now, in my stack, saying, oh, Australia, you've got to open your borders up to anybody.
[00:23:31.931 --> 00:23:33.492]  And the US, you've got to open yours up.
[00:23:34.537 --> 00:23:38.140]  You can't go... I was reading about African countries.
[00:23:38.200 --> 00:23:39.340]  In fact, print me the article, guys.
[00:23:39.821 --> 00:23:43.624]  I was reading about African countries where they say all whites out, no whites allowed.
[00:23:43.884 --> 00:23:47.046]  Nobody cares if that happens, you know, when Mugabe comes out and says it.
[00:23:47.887 --> 00:23:55.072]  If I went down to Mexico and said, give me free health care, give me free welfare, they would laugh at me because no one could do that.
[00:23:55.112 --> 00:23:59.315]  If you did that, people would come from all over the world until you collapsed.
[00:24:01.314 --> 00:24:09.018]  And again, Mexico is rated in the top five of unstable countries worldwide by our own State Department and CIA Factbook.
[00:24:09.338 --> 00:24:09.739]  Look it up.
[00:24:10.439 --> 00:24:11.299]  CIA.gov.
[00:24:12.380 --> 00:24:17.223]  It's one of the most unstable, dangerous places in the world.
[00:24:18.503 --> 00:24:27.548]  And I'm literally looking at articles in the Austin American Statesman and the Chronicle, where I live in Austin, going, how dare the racist, evil people not want an open border!
[00:24:27.848 --> 00:24:28.729]  Be friendly!
[00:24:29.827 --> 00:24:32.589]  This is crazy town, ladies and gentlemen.
[00:24:33.009 --> 00:24:33.970]  Crazy town!
[00:24:34.850 --> 00:24:35.771]  I like Mexico.
[00:24:35.911 --> 00:24:37.432]  I want to be able to go down there on vacation.
[00:24:37.712 --> 00:24:38.092]  Can't do it.
[00:24:38.112 --> 00:24:38.993]  It's too dangerous now.
[00:24:40.654 --> 00:24:52.801]  So, continuing, let's get to some of these Obama clips, because on July 4th, Obama, the globalist, who says, if you have a business, you didn't build it, who says people that own guns and have Bibles are better clingers.
[00:24:54.362 --> 00:24:57.484]  This guy, at a, uh,
[00:24:58.345 --> 00:24:58.906]  We're good to go.
[00:25:15.953 --> 00:25:18.934]  And he says, you know what, we need more people.
[00:25:18.974 --> 00:25:20.194]  That's what makes this country great.
[00:25:20.574 --> 00:25:22.814]  Yes, we have the most open immigration ever.
[00:25:23.495 --> 00:25:31.036]  Ellis Island, only a third of the people were let in because if you had diseases or you had a criminal record, you got sent back, ladies and gentlemen.
[00:25:31.256 --> 00:25:33.417]  By the way, I've got articles in my stack I'm going to get to.
[00:25:34.097 --> 00:25:37.797]  I'm giving you a big picture right now, where TB is breaking out all over the country.
[00:25:38.458 --> 00:25:39.838]  Drug resistant, drug immune.
[00:25:40.118 --> 00:25:42.758]  What do you think third world countries are like?
[00:25:43.779 --> 00:25:45.479]  What do you think they're like?
[00:25:46.616 --> 00:25:48.217]  They don't have any social services.
[00:25:48.257 --> 00:25:49.197]  They've collapsed.
[00:25:49.598 --> 00:25:52.880]  And now if we take all these people on, it collapses us.
[00:25:53.120 --> 00:25:56.502]  It's not like we're in a boom time here in America, ladies and gentlemen.
[00:25:58.103 --> 00:25:58.523]  Yeah, here it is.
