[00:00:01.670 --> 00:00:02.831]  Coast to Coast.
[00:06:00.974 --> 00:06:07.098]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:06:07.278 --> 00:06:09.420]  Available at Infowarslife.com.
[00:06:23.449 --> 00:06:23.870]  Simple.
[00:06:24.010 --> 00:06:28.432]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:06:28.733 --> 00:06:34.216]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:06:34.456 --> 00:06:50.527]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:06:50.787 --> 00:06:52.648]  Let's take a stand against the globalists.
[00:06:52.748 --> 00:06:55.009]  By blocking their poisons with fluoride shield.
[00:06:55.349 --> 00:06:57.210]  I use fluoride shield every day.
[00:06:57.510 --> 00:07:02.813]  Secure your fluoride shield and other pioneering formulations at InfoWarsLife.com today.
[00:07:03.073 --> 00:07:07.315]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:07:07.475 --> 00:07:09.336]  That's InfoWarsLife.com.
[00:07:09.636 --> 00:07:14.138]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:07:14.338 --> 00:07:17.300]  Why do we have the highest cancer rates on the planet?
[00:07:17.460 --> 00:07:22.684]  The highest rates of diabetes, autism, and every other major disease.
[00:07:23.024 --> 00:07:24.686]  It all comes down to one thing.
[00:07:24.946 --> 00:07:26.287]  We are what we eat.
[00:07:26.587 --> 00:07:30.930]  Our food is devoid of nutrition and processed with poisons and additives.
[00:07:31.250 --> 00:07:35.173]  Our water is filled with toxic poisons and big pharma runoff.
[00:07:35.473 --> 00:07:37.774]  All of this has been engineered by design.
[00:07:38.034 --> 00:07:43.937]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:07:44.257 --> 00:07:46.979]  To learn more, visit InfoWarsHealth.com.
[00:07:47.219 --> 00:07:54.162]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:07:54.302 --> 00:08:00.045]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:08:00.345 --> 00:08:06.269]  When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:08:06.509 --> 00:08:09.050]  And get free shipping when you sign up for AutoShip.
[00:08:20.958 --> 00:08:26.321]  If you are receiving this transmission, you are the resistance.
[00:08:27.603 --> 00:08:32.305]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:33.846 --> 00:08:44.070]  Every time that I look in the mirror, all these lines in my face get clearer.
[00:08:44.171 --> 00:08:45.131]  The past is
[00:09:01.172 --> 00:09:10.295]  Stefan Molyneux is with us about 10-15 minutes into the next hour and we'll have open phones throughout that third hour coming up interspersed with news.
[00:09:11.456 --> 00:09:29.863]  Stefan is here in Texas going around on tour best-selling author from Canada and I wanted to get him in here to talk about his futurist view on the world and where things are going but to also go over some of the contemporary news that is unfolding in the world today.
[00:09:30.956 --> 00:09:36.786]  We also have government-run health care, where now they promise no new regulations on doctors.
[00:09:37.927 --> 00:09:38.348]  It is 155,000
[00:09:43.550 --> 00:09:44.991]  And the coming changes are vast.
[00:09:45.011 --> 00:09:55.775]  The number of codes will explode from 17,000 under the current system to 155,000 under the new one, according to the Centers for Medical and Medicine Services.
[00:09:56.335 --> 00:10:03.398]  And it's designed to totally destroy all three independent medical centers, doctors, you name it, all the smaller clinics and hospitals.
[00:10:03.438 --> 00:10:10.561]  It was written by big hospitals and foreign insurance companies and offshore insurance companies to totally shut everything down but them.
[00:10:11.121 --> 00:10:18.183]  It's a monopoly takeover to take you from 40 hours to less than 30 hours a week to not cover pre-existing conditions.
[00:10:18.883 --> 00:10:21.924]  Government being involved with corporations screwed up our health care.
[00:10:22.325 --> 00:10:26.046]  If you think it was already bad, it was the best 50 years ago here in the U.S.
[00:10:26.066 --> 00:10:27.246]  Hands down, not debated.
[00:10:27.686 --> 00:10:29.567]  Royalty came here from around the world.
[00:10:30.087 --> 00:10:31.507]  Now it's going to be the worst.
[00:10:31.687 --> 00:10:34.228]  So the weekly standard has those numbers.
[00:10:35.489 --> 00:10:39.290]  We're also going to be getting into the architect of it.
[00:10:39.890 --> 00:10:42.272]  Ezekiel Emanuel, we have the clip coming up.
[00:10:42.332 --> 00:10:46.054]  He says, we'll get to it at the bottom of the hour, you don't even need a doctor.
[00:10:46.775 --> 00:10:47.515]  It's like Cuba.
[00:10:47.596 --> 00:10:49.717]  I mean, you've got plenty of doctors and health care.
[00:10:49.977 --> 00:10:53.660]  You just get a cane if your knees are bad or a cane if you're going blind.
[00:10:53.680 --> 00:10:56.382]  I mean, just a cane is the answer.
[00:10:56.842 --> 00:10:59.744]  So everybody's like, I want the health care like England.
[00:11:00.304 --> 00:11:05.888]  You ever watch the parliamentary stuff on C-SPAN where they admit 18 months to get a broken leg fixed and stuff?
[00:11:06.949 --> 00:11:12.031]  Wow, you folks, you're really in for a rude awakening, just like we told you Obamacare would increase your prices.
[00:11:12.471 --> 00:11:18.234]  We're going to get into this move to disarm people as well, and the whole climate change push for taxation.
[00:11:18.874 --> 00:11:21.775]  Just a bunch of news with our guest.
[00:11:22.135 --> 00:11:24.436]  Hillary Clinton calls Vladimir Putin Hitler.
[00:11:24.796 --> 00:11:25.697]  Texts one to no one.
[00:11:26.617 --> 00:11:28.618]  This is all coming up with Stefan Molyneux.
[00:11:29.078 --> 00:11:33.640]  And again, he is the founder and host of Free Domain Radio.
[00:11:34.440 --> 00:11:40.747]  It's one of the largest and most popular philosophical shows in the world with more than 2,400 podcasts, 10 books and 50 million downloads.
[00:11:40.767 --> 00:11:41.408]  That's an old bio.
[00:11:41.448 --> 00:11:42.809]  It's more than that now.
[00:11:42.829 --> 00:11:45.412]  And he spread the cause of liberty, philosophy to listeners throughout the world.
[00:11:46.113 --> 00:11:50.778]  And I'm not going to go over his whole background, but prior to that, he was a thriving career and software entrepreneur.
[00:11:51.238 --> 00:11:51.398]  I don't
[00:12:06.135 --> 00:12:13.659]  And he's author of two novels, Revolutions and the God of Atheists, as well as eight non-fiction books on relationships, government, and religion.
[00:12:14.079 --> 00:12:16.400]  And freedomainradio.com is his site.
[00:12:16.420 --> 00:12:17.661]  Again, I'm your host, Alex Jones.
[00:12:17.681 --> 00:12:21.923]  If you just joined us with Infowars.com, you can follow us on Twitter at RealAlexJones.
[00:12:22.183 --> 00:12:25.005]  Before I go anywhere, I want to thank you for coming to join us.
[00:12:25.465 --> 00:12:26.466]  Oh, it's my pleasure.
[00:12:26.506 --> 00:12:27.487]  Thank you so much for having me.
[00:12:27.527 --> 00:12:37.957]  I'm actually in town for the Texas Bitcoin Conference tomorrow, and it's a real pleasure to... I mean, we've done a couple of shows remotely, so it's very nice to be able to do a show face-to-face.
[00:12:38.358 --> 00:12:39.419]  Well, it's good to have you here, brother.
[00:12:39.739 --> 00:12:42.922]  Now, there's so much I want to throw out, but I want to cover the waterfront here.
[00:12:44.051 --> 00:12:57.767]  Quantifying, because I know you're a smart guy when it comes to history, that's why I like having you on, because I'm somewhat of a history novice myself, looking at the wider spectrum, I believe undoubtedly we're in the bottom of a very decadent phase in the cycle, but coming out of that could be renaissance.
[00:12:58.148 --> 00:12:59.389]  I want to see A, if you agree with that, B,
[00:13:00.891 --> 00:13:11.780]  What do you expect the statists, who are the biggest religion in the world, versus one of the other largest religions, the liberty lovers, you know, who just are into humans and human empowerment, call it a religion if you want.
[00:13:11.960 --> 00:13:13.981]  Point is, humans tend to organize in that fashion.
[00:13:14.682 --> 00:13:20.086]  What do we do, and what's going to happen as the statists discover it's not delivering, it's a fraud, it's a lie?
[00:13:20.426 --> 00:13:22.928]  They tend to double down and call for 100% taxation.
[00:13:23.309 --> 00:13:25.671]  The taxing class tends to start engaging in tax fraud.
[00:13:26.351 --> 00:13:28.793]  Where you have a $3,000 truck and they say, we say it's worth $30,000.
[00:13:29.173 --> 00:13:33.136]  That's not happening to friends of mine who have like 93 Chevy Silverados.
[00:13:33.216 --> 00:13:36.338]  And then the state just says, sorry, pay that.
[00:13:36.378 --> 00:13:37.318]  We're not giving you your sticker.
[00:13:37.979 --> 00:13:38.879]  This is happening everywhere.
[00:13:39.139 --> 00:13:41.781]  What's going to happen as they double down historically?
[00:13:42.081 --> 00:13:43.042]  What comes out of that?
[00:13:43.362 --> 00:13:53.049]  What are they going to go through with the singularity stacked on top of it, with all the societal crises and all the things, superbugs and like everything coming to a head?
[00:13:53.269 --> 00:13:54.830]  What do you expect to happen?
[00:13:55.762 --> 00:13:57.583]  Well, violence, of course, is an addiction.
[00:13:57.904 --> 00:14:00.225]  And most addictions have to run their course.
[00:14:00.546 --> 00:14:06.971]  You know, most people who get involved in addictive behavior end up escalating and escalating and escalating.
[00:14:07.051 --> 00:14:14.356]  And our focus on trying to use government violence to solve complex social problems, I think you're right, it's in its death throes.
[00:14:14.396 --> 00:14:15.697]  I mean, how much further can it go?
[00:14:15.777 --> 00:14:21.682]  I mean, taxation, if you count debt and so on, and you count all this scaled taxes all embedded in your income,
[00:14:22.082 --> 00:14:22.702]  We're good to go.
[00:14:42.777 --> 00:14:57.589]  The idea that you can solve social problems voluntarily and peacefully and virtuously and cooperatively is an Enlightenment idea that got eclipsed by the progressive movement, the communist movement, the socialist movement of the 20s where a whole bunch of people... Who claims the moral high ground.
[00:14:57.629 --> 00:14:58.770]  Yeah, yeah, claim the moral high ground.
[00:14:58.810 --> 00:14:59.970]  We can solve poverty.
[00:15:00.030 --> 00:15:01.191]  We can solve illness.
[00:15:01.231 --> 00:15:02.973]  We can make everybody educated.
[00:15:03.033 --> 00:15:04.694]  We can teach the poor.
[00:15:04.794 --> 00:15:07.556]  And now, I mean, the whole thing is completely unraveling.
[00:15:07.917 --> 00:15:09.378]  You don't see a lot of calls
[00:15:09.878 --> 00:15:17.283]  Outside of Obamacare, which I think was pretty unique in that the Democrats just had all the cards in one moment in history, you don't see a lot of call for big government programs.
[00:15:17.503 --> 00:15:24.328]  You don't actually even see that much of a call for more government spending on things like education because they're spending so much and getting so little result.
[00:15:24.368 --> 00:15:29.211]  I think people are recognizing that more money, more power is not going to solve the problem.
[00:15:29.231 --> 00:15:31.052]  And then people are beginning to look for alternatives.
[00:15:31.092 --> 00:15:37.056]  It's still early, but we have to be out there saying no, coercion is never going to work to solve these problems.
[00:15:37.517 --> 00:15:39.718]  Coercion is like a drug for a tumor.
[00:15:39.718 --> 00:15:41.318]  And there's not any economists that deny that now?
[00:16:04.225 --> 00:16:08.306]  You're right, we've reached the point now where 10 years ago we'd talk about this, oh, that doesn't exist.
[00:16:08.826 --> 00:16:12.527]  Now, it's like, okay, you're right, it's going on, but what are you going to do about it?
[00:16:12.808 --> 00:16:15.108]  Well, the stimulus package, the whole Keynesian thing, right?
[00:16:15.128 --> 00:16:20.470]  Like, oh, well, there's a dip in the demand, which is the result of prior Fed policies and pushing everyone into a home policies.
[00:16:21.050 --> 00:16:24.491]  And people say, well, the stimulus package is going to even things out and then it's going to grow again.
[00:16:25.071 --> 00:16:31.253]  Well, they had the largest stimulus package in the history of the known universe, and the economy is still a complete mess.
[00:16:31.393 --> 00:16:36.235]  So I think people are no longer... They're hitting the gas pedal, but there's no gas getting to the engine.
[00:16:36.275 --> 00:16:38.695]  I think people are recognizing it's just not working anymore.
[00:16:38.775 --> 00:16:45.698]  And I hope that people are beginning to look at voluntary options for solving some very deep social problems, half of which are natural to the human condition.
[00:16:45.718 --> 00:16:53.120]  Sure, but what do you expect to happen in the interim as those that follow the god of the state discover that the golden calf isn't going to deliver?
[00:16:54.827 --> 00:16:56.448]  Well, you say some of them are going to double down.
[00:16:56.468 --> 00:16:59.189]  And those people we have to call out on a moral basis.
[00:16:59.229 --> 00:17:01.010]  I think the practical argument has been won.
[00:17:01.070 --> 00:17:09.274]  You know, libertarians have been saying for 40, 50 years, or if you count classical liberals, 250 years, that the state is not going to produce anything good in the long run.
[00:17:09.534 --> 00:17:13.336]  We've won the practical argument because the results are just so catastrophic around the world.
[00:17:13.336 --> 00:17:14.136]  Alex Jefferson is right.
[00:17:36.323 --> 00:17:39.171]  We're creating an escalation of violence to solve complex problems.
[00:17:39.191 --> 00:17:40.213]  We've got to call them out morally.
[00:17:40.454 --> 00:17:44.605]  The practical argument has been won, but we need to hit them hard in the moral solar plexus, so to speak.
[00:17:45.953 --> 00:17:46.634]  I agree with you.
[00:17:46.654 --> 00:17:50.576]  Let me just throw a total wild card at you because I keep seeing this in the news.
[00:17:51.097 --> 00:18:00.044]  Every time I turn around, leaders in government and the people that are over the quote child porn investigations are reportedly involved in it.
[00:18:00.324 --> 00:18:01.144]  Here's the Daily Mail.
[00:18:01.445 --> 00:18:04.167]  Why did number 10 cover up AIDS child porn arrest?
[00:18:04.507 --> 00:18:10.972]  Downing Street only confirms details when pressed by mail as further sex allegations against PM's friend emerge.
[00:18:10.992 --> 00:18:12.052]  Here's an example of government.
[00:18:12.493 --> 00:18:15.015]  Statistically, truancy officers and CPS
[00:18:15.495 --> 00:18:17.537]  People can look this up at the highest level of pedophilia.
[00:18:18.037 --> 00:18:21.660]  So the people that are over stopping it are the ones that are involved in it.
[00:18:21.980 --> 00:18:23.862]  I mean right there proves the whole state argument.
[00:18:24.382 --> 00:18:25.023]  Why is that?
[00:18:25.043 --> 00:18:26.244]  I mean what is that?
[00:18:27.028 --> 00:18:29.390]  People who wish to do evil congregate to the state.
[00:18:29.610 --> 00:18:35.514]  I mean, this isn't just the BBC, this is the government-run, you have to pay the taxes for it whether you like it or not.
[00:18:35.554 --> 00:18:36.515]  A bunch of pedophiles, right?
[00:18:36.535 --> 00:18:37.195]  Yeah, a bunch of pedophiles.
[00:18:37.215 --> 00:18:41.018]  Just Jimmy Seville and all these people with like a 30-year pedophile ring going on up there.
[00:18:41.318 --> 00:18:47.063]  People in power are the people who want power, are the people who want to get over the rules they're imposing on others.
[00:18:47.583 --> 00:18:54.148]  I mean, did you read this John Kerry quote about how horrible it is to invade a sovereign country when he was talking about Putin and Ukraine?
[00:18:54.768 --> 00:18:58.289]  I mean, the level of hypocrisy shown by those in power is astounding.
[00:18:58.309 --> 00:19:02.631]  It's like watching two alcoholics scream, you're a drunk, at each other when they're both complete alcoholics.
[00:19:02.651 --> 00:19:10.734]  So, people who want to do great evil gravitate to where you're exempt from the moral rules and exempt from the law, which is at the top of the status apparatus.
[00:19:10.754 --> 00:19:14.876]  That's why expecting the state to save us from evil, the state is a giant magnet for evildoers.
[00:19:15.156 --> 00:19:18.397]  And it gives them the most possible power that you can have in this known universe.
[00:19:18.917 --> 00:19:24.521]  So it seems to me that if you want to do terrible things like rape children, yeah, gravitate towards the government.
[00:19:24.562 --> 00:19:32.868]  The SEC, during the financial crisis, the lead up to the financial crisis, the amount of pornography that was found on the SEC computers ran into the thousands.
[00:19:33.288 --> 00:19:40.414]  They had PowerPoint presentations of rampant pornography being developed and shown in the SEC, while they were supposed to be guarding everybody's financial interests.
[00:19:40.454 --> 00:19:45.898]  Well, you know, if you're into looking at porn at work, of course you want to go work for the government, because in the private sector you'd be tossed out.
[00:19:47.009 --> 00:20:01.685]  It's just amazing how disconnected they are, and really, historically, it's government, Nero, Caligula, the examples are Legion, that become delusional, announce their god, and then build pyramids and say, bring your children up here to be sacrificed to me, to show your ultimate service to them.
[00:20:01.705 --> 00:20:06.350]  And the whole world becomes a giant Jim Jones cult, drinking government Kool-Aid.
[00:20:06.631 --> 00:20:08.513]  We'll be right back with Stefan Molyneux.
[00:20:09.952 --> 00:20:11.053]  Attention gun owners.
[00:20:11.313 --> 00:20:16.015]  It's reasonable to assume that at some point you may need to defend your family from an armed attack.
[00:20:16.115 --> 00:20:19.577]  But is it reasonable to mount a defense without a strong offense?
[00:20:19.817 --> 00:20:21.979]  Infidel Body Armor goes on in seconds.
[00:20:22.199 --> 00:20:24.360]  Is civilian legal in all 50 states?
[00:20:24.620 --> 00:20:26.921]  Is 100% made in the USA?
[00:20:27.041 --> 00:20:30.643]  Is veteran owned and ships next business day for free?
[00:20:30.783 --> 00:20:33.325]  Go to InfidelBodyArmor.com.
[00:20:33.445 --> 00:20:36.286]  I-N-F-I-D-E-L BodyArmor.com.
[00:20:36.406 --> 00:20:37.547]  Infidel Body Armor.
[00:20:38.107 --> 00:20:39.308]  Just won't quit.
[00:20:39.748 --> 00:20:40.769]  Hi, this is Ted Anderson.
[00:20:40.849 --> 00:20:45.172]  Have you ever wondered why banks, stock workers, investment advisors won't talk about gold IRAs?
[00:20:45.352 --> 00:20:50.956]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:20:51.056 --> 00:20:54.419]  Gold has outperformed paper investments, yet no word about IRAs.
[00:20:54.639 --> 00:20:57.201]  If you would like to have gold for your retirement, call 800-686-2237.
[00:20:57.321 --> 00:21:02.144]  Don't get left behind by rising inflation and low returns.
[00:21:02.284 --> 00:21:02.504]  Call 800-686-2237.
[00:21:02.524 --> 00:21:03.885]  Secure your future and call 1-800-686-2237.
[00:21:09.736 --> 00:21:16.160]  With new and ever-increasing health threats on the rise, there has never been a more crucial time to support your immune system.
[00:21:16.380 --> 00:21:31.028]  Supernatural Silver is a revolutionary new silver solution that is clinically shown to be several hundred times more effective than colloidal or ionic silver, and is powerful enough to help protect you and your family from deadly viruses, bacterias, and fungus.
[00:21:31.389 --> 00:21:38.853]  Supernatural Silver is scientifically supported, highly effective, and perfect for everyday use inside the body as well as out.
[00:21:39.113 --> 00:21:42.918]  The Science Digest Journal says, Silver is our mightiest germ fighter.
[00:21:43.118 --> 00:21:47.002]  It is virtually non-toxic and is emerging as a wonder of modern science.
[00:21:47.283 --> 00:21:52.709]  Supernatural Silver is the number one choice of thousands for improved health and immune system support.
[00:21:52.969 --> 00:21:55.933]  Find out how Supernatural Silver can change your life.
[00:21:56.193 --> 00:21:58.256]  Go to SupernaturalSilver.com
[00:21:59.517 --> 00:22:12.468]  It's been said, those who control the food, control the people.
[00:22:12.708 --> 00:22:16.431]  Are you concerned about GMO foods making you sick and affecting your mind?
[00:22:16.531 --> 00:22:22.436]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain, and the inability to think clearly.
[00:22:22.716 --> 00:22:26.239]  Genetically modified crops, processed foods, and toxic chemicals
[00:22:26.759 --> 00:22:47.590]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[00:22:47.730 --> 00:22:52.073]  And including a powerful probiotic like Pro-EM1 is part of your daily routine.
[00:22:52.153 --> 00:22:56.075]  Puts you back in control and prevents you from becoming a mindless zombie.
[00:22:56.275 --> 00:22:59.277]  Manipulated by the pharmaceutical and GMO agendas.
[00:22:59.437 --> 00:23:05.240]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[00:23:05.600 --> 00:23:08.221]  T-E-R-A-G-A-N-I-X dot com.
[00:23:08.662 --> 00:23:11.243]  Hi folks, Alex Jones here with some important information.
[00:23:11.503 --> 00:23:16.386]  I want to tell you about Matt Redhawk and his team of patriots over at My Patriot Supply.
[00:23:16.646 --> 00:23:24.450]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[00:23:24.730 --> 00:23:29.054]  Deciding to take action, a company run by Patriots for Patriots was born.
[00:23:29.274 --> 00:23:33.098]  My Patriot Supply has never taken a loan or accepted outside funding.
[00:23:33.238 --> 00:23:38.963]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:23:39.203 --> 00:23:41.986]  It is rare to find companies who practice what they preach.
[00:23:42.366 --> 00:23:47.511]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:23:47.731 --> 00:23:55.838]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:23:55.898 --> 00:23:56.179]  That's 866-229-0927.
[00:23:56.219 --> 00:23:59.101]  Do business with someone who shares your values.
[00:23:59.121 --> 00:24:00.042]  MyPatriotSupply.com slash Alex.
