[00:00:04.946 --> 00:00:06.167]  There is a war.
[00:11:06.403 --> 00:11:10.207]  Molon Lave is ancient Greek for come and take it.
[00:11:10.227 --> 00:11:17.695]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:11:17.935 --> 00:11:21.898]  Now available in women's tees and proudly made in the USA.
[00:11:22.058 --> 00:11:30.083]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:11:30.103 --> 00:11:30.903]  Badass!
[00:11:31.144 --> 00:11:36.227]  And be sure to check out the new arrivals at Infowars Life.
[00:11:36.547 --> 00:11:46.112]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:11:46.493 --> 00:11:47.593]  And wake up, America!
[00:11:47.893 --> 00:11:52.076]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:11:52.156 --> 00:11:58.880]  So get incredibly high quality, freedom-based products and help fund the revolution at infowarshop.com.
[00:12:07.139 --> 00:12:09.202]  I'm Joe Biggs with Infowars.com.
[00:12:09.763 --> 00:12:15.432]  Chevrolet has announced the release of their new 2015 Corvette Z06 model.
[00:12:15.852 --> 00:12:20.399]  Well, it has a very, very creepy feature that's going to be in it.
[00:12:20.419 --> 00:12:21.801]  It is called valet mode.
[00:12:23.143 --> 00:12:28.586]  The new feature of GM's sports car is part of the Performance Data Recorder called Valet Mode.
[00:12:28.866 --> 00:12:40.113]  It is a high-tech equipment that allows vet owners to secretly record conversations in its interior, as well as the information about its performance even when they're not in the car.
[00:12:42.494 --> 00:12:43.175]  Think about that.
[00:12:44.115 --> 00:12:44.636]  Your car
[00:12:45.905 --> 00:12:47.306]  Is going to spy on you.
[00:12:47.866 --> 00:12:51.928]  Whatever conversations you have, whatever it is you do, they're recording it.
[00:12:52.008 --> 00:12:53.329]  They are listening to it.
[00:12:53.809 --> 00:12:54.670]  Now listen to this.
[00:12:55.730 --> 00:13:00.173]  This is crazy because Harlan Charles is the Corvette product manager.
[00:13:00.633 --> 00:13:11.179]  He says anyone who has ever felt apprehension about handing over their keys will appreciate the peace of mind of knowing exactly what happened while their baby was out of sight.
[00:13:12.099 --> 00:13:14.521]  Think of it as a baby monitor for your car.
[00:13:16.829 --> 00:13:25.692]  So they're taking away your right to privacy so you can have this peace of mind to have this expensive toy.
[00:13:26.352 --> 00:13:39.117]  They're using it under the beard that when you go and take your fancy brand new Chevy Corvette to a restaurant, to a club, and ballet has it, it's to give you peace of mind because in case they decide to go on a joyride,
[00:13:39.497 --> 00:13:50.741]  It's not because they want to store and collect data on you and find out what it is you do because the kind of people who drive Corvettes usually are going to have a lot of money, probably work in some kind of business, something like that.
[00:13:50.781 --> 00:13:58.063]  So it's a good valuable tool for the NSA to be able to secretly snoop in on your conversations because it records all data.
[00:13:58.243 --> 00:14:00.524]  We all know these cars have built-in telephones.
[00:14:01.184 --> 00:14:04.046]  So the NSA can listen in to your calls now.
[00:14:04.347 --> 00:14:15.115]  We already know, I showed you the video last week of my Samsung Galaxy, how inside the user agreement it's saying that the NSA can spy on you and they're not liable for any data loss.
[00:14:15.908 --> 00:14:16.148]  Anything
[00:14:34.028 --> 00:14:34.508]  We're good.
[00:14:52.694 --> 00:14:58.401]  So apparently the company never got the memo that secret recordings are illegal in many states.
[00:14:59.202 --> 00:15:01.585]  This truly is an Orwellian age that we live in.
[00:15:01.645 --> 00:15:08.453]  Don't let the new trendy, cool Corvette be a tool to take your liberties away, your right to privacy.
[00:15:08.974 --> 00:15:11.077]  I'm Joe Biggs with InfoWars.com.
[00:15:19.244 --> 00:15:22.145]  This is Alex Jones for InfoWarsLife.com.
[00:15:22.305 --> 00:15:24.266]  The latest in preparedness is now here.
[00:15:24.446 --> 00:15:30.449]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[00:15:30.629 --> 00:15:35.632]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[00:15:35.712 --> 00:15:40.414]  The new InfoWars Life Silver Bullet Colloidal Silver is the answer for you and your family.
[00:15:40.594 --> 00:15:45.096]  And it's entirely free of toxic artificial additives that are loaded into many products.
[00:15:45.396 --> 00:15:53.781]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[00:15:54.001 --> 00:15:55.962]  This is not a low-grade formula.
[00:15:56.142 --> 00:16:07.268]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[00:16:07.348 --> 00:16:14.752]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today.
[00:16:14.992 --> 00:16:18.318]  And find other amazing supplements at infowarslife.com.
[00:16:19.184 --> 00:16:25.165]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:16:25.806 --> 00:16:30.047]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:16:30.507 --> 00:16:36.808]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:16:36.928 --> 00:16:42.089]  Take your health into your own hands and start cleansing your body today with OxyPowder.
[00:16:42.630 --> 00:16:46.390]  Secure your OxyPowder today at InfoWarsLife.com.
[00:16:46.510 --> 00:16:48.311]  That's InfoWarsLife.com.
[00:16:50.111 --> 00:16:54.492]  Well, it's not just Obama's Secret Service detail that is under fire.
[00:16:54.592 --> 00:16:56.833]  No, it's also the intelligence community.
[00:16:57.293 --> 00:17:03.515]  That's right, the intelligence community whose omnipresence is so necessary to stop terrorism.
[00:17:04.076 --> 00:17:11.158]  Well, now the president is blaming the intelligence community for failing to inform him of the growing threat of ISIS.
[00:17:11.958 --> 00:17:22.106]  I think our head of the intelligence community, Jim Clappers, acknowledged that I think they underestimated what had been taking place in Syria.
[00:17:23.447 --> 00:17:27.911]  He didn't just say that we underestimated ISIL.
[00:17:28.571 --> 00:17:34.356]  He said we overestimated the ability and the will of our allies, the Iraqi army.
[00:17:36.297 --> 00:17:37.098]  That's absolutely true.
[00:17:37.918 --> 00:17:40.360]  So this is the president's modus operandi.
[00:17:40.460 --> 00:17:52.289]  He puts the blame on the subordinates and then hopes that the American public is just so gullible that we are going to believe that he has absolutely no idea what's going on inside his administration.
[00:17:52.689 --> 00:17:54.631]  How many times have we heard him say,
[00:17:55.231 --> 00:17:59.333]  Oh, that he heard about the latest scandal in his administration from the news.
[00:17:59.693 --> 00:18:02.234]  I just heard about it a few days ago from news reports.
[00:18:02.594 --> 00:18:06.175]  Well, now the intelligence community is having none of this blame.
[00:18:06.595 --> 00:18:15.078]  According to the head of the House Intelligence Committee, Mike Rogers, while the president was comparing ISIS terrorists to the JV squad, U.S.
[00:18:15.138 --> 00:18:19.180]  intelligence officials were warning that the threat was real and imminent.
[00:18:19.540 --> 00:18:21.181]  Roger said that for over a year, U.S.
[00:18:21.941 --> 00:18:33.348]  intelligence agencies specifically warned that ISIL was taking advantage of the situation in Syria to recruit members and provoke violence that would spill over into Iraq and the rest of the region.
[00:18:33.368 --> 00:18:39.832]  He said this was not an intelligence community failure, but a failure by policymakers to confront the threat.
[00:18:39.852 --> 00:18:45.295]  He said that they repeatedly warned that the Iraq security forces faced severe pressure.
[00:18:45.715 --> 00:18:45.935]  U.S.
[00:18:45.975 --> 00:18:48.377]  officials knew that the Iraqi government was in trouble.
[00:18:48.917 --> 00:19:01.727]  Almost a year and a half ago, and that allies in the Arab world were asking for guidance and leadership regarding the rise of ISIS, who it was known was also funneling weapons and foreign fighters into Iraq.
[00:19:02.087 --> 00:19:10.934]  And now we've been reporting on this for quite some time as well, so it makes no sense for the President to say that he had no idea and that there was U.S.
[00:19:11.014 --> 00:19:12.575]  intelligence failures.
[00:19:13.035 --> 00:19:16.238]  But of course, as Obama once again passes the buck,
[00:19:16.778 --> 00:19:21.261]  Conveniently timed is this latest government accountability report.
[00:19:21.281 --> 00:19:21.941]  Let's take a look at it.
[00:19:22.301 --> 00:19:28.745]  It reveals that Obama missed 60% of his daily intelligence briefings.
[00:19:29.165 --> 00:19:35.709]  It shows that he attended just over 42% of his presidential daily briefs in his first term.
[00:19:36.349 --> 00:19:40.252]  And 41% in his second term.
[00:19:40.592 --> 00:19:49.718]  So he's actually gone to even less of his daily intelligence briefings, though this second term has been riddled with scandals.
[00:19:50.518 --> 00:19:53.540]  He's been provoking war with Russia and Syria.
[00:19:53.921 --> 00:19:57.443]  Now, of course, we are fighting ISIS and Al-Qaeda in Iraq.
[00:19:57.923 --> 00:20:00.685]  Troops have been sent to Africa to fight Ebola.
[00:20:01.085 --> 00:20:03.167]  But, you know, the president, he's got things to do.
[00:20:03.587 --> 00:20:05.413]  You know, what does he have to do?
[00:20:05.493 --> 00:20:07.259]  When is he going to take a little bit of accountability?
[00:20:13.672 --> 00:20:23.815]  Golf addict, President Obama doesn't care that you know he played roughly 800 hours of golf on about 200 golf trips since he was crowned Imperial Bankster Puppet in 2009.
[00:20:24.496 --> 00:20:39.561]  With the stock market bubble about to burst, civil unrest, a third of the country unemployed and eating from the taxpayer trough, disease, ISIS, drug cartels on our borders and inside our country, nope, President Obama only shows up to work, according to the Daily Caller, 700 times.
[00:20:41.241 --> 00:20:44.802]  100 times less than his cherished golf outings.
[00:20:45.402 --> 00:20:46.803]  Pretty nice gig, huh?
[00:20:47.423 --> 00:20:52.965]  What if the average American worker got to spend more time goofing off than actually working?
[00:20:53.085 --> 00:21:04.348]  The average American worker is breaking their back working two to three jobs just to make rent, while Obama's corporacratic golf buddies earn 331 times as much as the average American worker.
[00:21:04.688 --> 00:21:11.531]  Hey, does it really matter that he teed off immediately after gripping the hearts and minds with his heartfelt speech about beheaded journalist James Foley?
[00:21:14.233 --> 00:21:15.413]  Let's go while we're young!
[00:21:15.773 --> 00:21:17.574]  You mind, sir, trying to tee off?
[00:21:17.814 --> 00:21:24.858]  Why should he be bothered with briefings on ISIS from intelligence since 2012 when he has a tee time to catch?
[00:21:25.398 --> 00:21:34.302]  There is no doubt that their advance, their movement over the last several months has been more rapid than
[00:21:35.904 --> 00:21:38.328]  Well, ISIS isn't that big a deal.
[00:21:38.368 --> 00:21:43.355]  They're only threatening to cross our borders and take over America.
[00:21:43.375 --> 00:21:44.778]  But who am I to criticize the President?
[00:21:51.525 --> 00:21:54.048]  What difference at this point does it make?
[00:21:54.269 --> 00:21:56.211]  He's literally surrounded by incompetence.
[00:21:56.392 --> 00:22:02.259]  You know, I've been there for hundreds of fence jumpers, and they never make it even close.
[00:22:02.279 --> 00:22:05.584]  You know, we have dogs, there's multiple layers of security.
[00:22:06.044 --> 00:22:07.166]  There was a failure here.
[00:22:07.406 --> 00:22:11.229]  His hooker crazed secret service can't even keep one man out of the White House.
[00:22:11.469 --> 00:22:15.892]  But that will probably roll out as another excuse for them not to do their job.
[00:22:16.212 --> 00:22:21.755]  As we all cower in fear whether or not Obama's life is safe, another question comes to mind.
[00:22:22.156 --> 00:22:24.717]  Is America safe under Obama?
[00:22:25.218 --> 00:22:28.000]  Obama has decimated the friggin' Constitution.
[00:22:28.340 --> 00:22:31.942]  So I don't give a damn because if he doesn't follow the Constitution, we don't have business.
[00:22:32.242 --> 00:22:33.823]  John Bowne, Infowars.com
[00:22:41.277 --> 00:22:51.705]  Now with ISIS continuing to utilize social media in order to push their ideology and to recruit new members, governments are trying to figure out how to stifle their reach.
[00:22:51.745 --> 00:22:54.528]  And of course that comes with censoring the internet.
[00:22:54.868 --> 00:23:02.094]  Now in the UK, if conservatives win the election, they are set to announce new extremist disruption orders.
[00:23:02.955 --> 00:23:05.537]  Their plans to strengthen counter-terrorism.
[00:23:05.577 --> 00:23:10.541]  They say extremists will have to get posts on Facebook and Twitter approved
[00:23:11.101 --> 00:23:14.624]  In advance by the police under these sweeping rules.
[00:23:15.024 --> 00:23:29.816]  Now these plans are going to allow judges to ban people from broadcasting or protesting in certain places as well as associating with specific people if they represent a threat to the functioning of democracy.
[00:23:30.196 --> 00:23:33.799]  Now these plans are to be brought in if the conservatives win the election in May
[00:23:34.059 --> 00:23:34.139]  So...
[00:23:51.869 --> 00:23:53.450]  Where do we go from here?
[00:23:53.590 --> 00:23:55.891]  Who gets to decide who is an extremist?
[00:23:56.171 --> 00:23:57.732]  Who has extremist ideologies?
[00:23:57.772 --> 00:24:03.175]  David Cameron just said that just questioning the government is the same as joining ISIS.
[00:24:03.235 --> 00:24:06.176]  He just said that at his UN speech.
[00:24:06.517 --> 00:24:12.400]  Now, Twitter has been very busy censoring accounts that they say are pro-ISIS.
[00:24:12.480 --> 00:24:20.524]  Of course, they're joining Facebook and YouTube, who have been actively engaged in combating ISIS, and they're spreading their message all throughout social media.
[00:24:22.011 --> 00:24:25.033]  So I think that obviously this is something that a lot of people can agree on.
[00:24:25.093 --> 00:24:34.958]  Nobody wants to see gruesome images of them beheading people and then recruiting new jihadis like the guy in Oklahoma who was basically copycat jihadi.
[00:24:35.598 --> 00:24:43.142]  But now, basically in the name of terrorism, they're saying anyone who has any conflicting views of democracy
[00:24:43.522 --> 00:24:46.083]  Has to get permission to post things.
[00:24:46.603 --> 00:24:51.026]  And people are basically asking them to censor the internet.
[00:24:51.206 --> 00:24:54.267]  All because of ISIS and what ISIS is doing in spreading the message.
[00:24:54.647 --> 00:24:58.189]  Now we're basically asking for the internet kill switches.
[00:24:58.229 --> 00:25:02.211]  The old, they hate us for our freedom so let's just go ahead and give them up.
[00:25:02.631 --> 00:25:07.972]  Now if you want to know what this looks like, just take a look at what's happening in Hong Kong.
[00:25:08.032 --> 00:25:13.494]  They are having huge protests there, calling for democracy and political reform.
[00:25:14.394 --> 00:25:17.555]  Thousands of residents have taken to the streets to fight for this.
[00:25:17.955 --> 00:25:21.736]  So of course, the government there sees these protests as a threat.
[00:25:22.396 --> 00:25:29.399]  And needs to shut them down and censor them, lest they cause a ripple effect throughout the rest of China.
[00:25:29.799 --> 00:25:37.101]  Now, we already know that the Chinese government maintains very strict controls over what can be seen on the internet and social media.
[00:25:37.401 --> 00:25:42.823]  They have a firewall that extends to Facebook, Twitter, YouTube.
[00:25:42.903 --> 00:25:44.344]  Google is rarely accessible.
[00:25:44.904 --> 00:25:49.409]  But Hong Kong typically does not fall under these same restrictions.
[00:25:49.850 --> 00:25:59.902]  Well, now any news articles, social media posts and images about Hong Kong's pro-democracy protests are being heavily censored behind China's notorious firewall.
[00:26:00.382 --> 00:26:02.824]  Instagram has been blocked since Sunday.
[00:26:03.264 --> 00:26:09.248]  And of course, no media outlets showed the intense clash with police and protesters.
[00:26:09.608 --> 00:26:16.452]  Instead, if you do search for the Hong Kong protests, you're going to see blissful images of residents picnicking in the park.
[00:26:16.812 --> 00:26:23.897]  And they also, if you do end up finding an article about the protests, it's going to have a pro-government slant.
[00:26:24.237 --> 00:26:25.398]  So that's all that's being allowed.
[00:26:26.278 --> 00:26:26.998]  To come through.
[00:26:27.038 --> 00:26:36.761]  But don't forget, we have plenty of people in our own government who are actively calling for Chinese-style internet kill switch and active internet controls.
[00:26:37.421 --> 00:26:40.322]  So take advantage of the open internet while you can.
[00:26:40.462 --> 00:26:46.684]  Become a Prison Planet subscriber and share all this forbidden information with your family and friends.
[00:26:46.804 --> 00:26:51.865]  As always, you can share your username and password with up to 11 people at the same time.
[00:26:52.265 --> 00:26:58.233]  That is 11 people out there that are fighting the info war, and as always, you help support this operation.
[00:26:58.594 --> 00:27:00.015]  Thanks for tuning into the show tonight.
[00:27:00.276 --> 00:27:02.138]  We'll see you here tomorrow at 7 p.m.
[00:27:02.198 --> 00:27:02.499]  Central.
[00:27:13.246 --> 00:27:20.208]  Good evening everyone, I'm Darren McBreen and here are some of today's top stories that are breaking right now at InfoWars.com.
[00:27:20.508 --> 00:27:32.251]  The Centers for Disease Control confirmed today that Ebola has hit the United States as the Texas Health Presbyterian Hospital in Dallas admits their first victim.
[00:27:32.571 --> 00:27:40.353]  The patient's recent travel history suggests that the victim arrived from one of the African countries hit by the virus.
[00:27:40.973 --> 00:27:44.675]  The Reverend Al Sharpton may pick the next Attorney General.
[00:27:45.015 --> 00:27:55.979]  The former Coke dealer and government informant is reportedly engaged in immediate conversations with the White House to negotiate a successor to Eric Holder.
[00:27:56.319 --> 00:28:08.184]  And a whistleblower releases secret tapes exposing Federal Reserve corruption as the cozy relationship between banks too big to jail and the privately owned Federal Reserve
[00:28:08.484 --> 00:28:11.807]  Can no longer be called just a conspiracy theory.
[00:28:12.187 --> 00:28:16.911]  For more information, plus updates and breaking news, go to InfoWars.com.
[00:28:24.173 --> 00:28:30.478]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:28:30.838 --> 00:28:32.319]  I believe our research is conclusive.
[00:28:32.339 --> 00:28:35.101]  This is the best iodine out there, and I know this for a fact.
[00:28:35.641 --> 00:28:40.425]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:28:40.545 --> 00:28:44.628]  For a limited time, experience the ancient power of Survival Shield X2.
[00:28:44.828 --> 00:28:50.012]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:28:55.273 --> 00:28:59.214]  You are watching the InfoWars Nightly News, which airs 7 p.m.
[00:28:59.254 --> 00:29:01.755]  Central at InfoWarsNews.com.
[00:29:01.955 --> 00:29:08.818]  Members can share their passcodes with up to 11 other people, and your support is helping us defend liberty worldwide.
