[00:00:04.966 --> 00:00:06.187]  There is a war.
[00:03:00.159 --> 00:03:02.700]  But they were very upfront about it in Foreign Affairs.
[00:03:02.740 --> 00:03:03.660]  This is what they had to say.
[00:03:03.700 --> 00:03:10.242]  This, of course, is a series of articles in Foreign Affairs Magazine, a publication of the Council on Foreign Relations.
[00:03:10.302 --> 00:03:12.962]  That's the group that essentially runs our State Department.
[00:03:13.282 --> 00:03:16.183]  Some interesting quotes that Paul Joseph Watson pulled out of that.
[00:03:16.243 --> 00:03:23.725]  He said that they were going to co-op and channel popular passions, very concerned about the American distemper, as they called it.
[00:03:24.185 --> 00:03:29.846]  Addressing political outsiders' legitimate grievances while bypassing their simplistic solutions.
[00:03:29.886 --> 00:03:35.608]  In other words, solutions that don't involve larger, more centralized government are simplistic.
[00:03:36.028 --> 00:03:41.209]  Now they go on to say that it now threatens the very existence of the EU.
[00:03:41.509 --> 00:03:45.010]  The article says that a decline in living standards from one generation to the next
[00:03:45.510 --> 00:03:52.195]  And the perceived threat to national identity posed by immigration and the growth of supranational organizations.
[00:03:52.215 --> 00:03:56.198]  In other words, organizations like the CFR itself, like Bilderberg.
[00:03:56.218 --> 00:03:59.540]  And they say that that threatens the very existence of the EU.
[00:03:59.961 --> 00:04:05.245]  An organization that was created by these same supranational organizations.
[00:04:05.925 --> 00:04:11.688]  Now, they go on to say that the villains in all of this, of course, are the anti-statist populists.
[00:04:11.708 --> 00:04:14.890]  Listen to the way they describe this in the CFR's publication.
[00:04:15.150 --> 00:04:21.013]  They say these are people who see the state itself as the greatest threat to their liberty and to their lifestyle.
[00:04:21.313 --> 00:04:22.954]  Well, how do you turn back those people?
[00:04:23.234 --> 00:04:26.535]  Well, they say you have to establish a more democratic government.
[00:04:26.575 --> 00:04:28.356]  They wear the mask of democracy.
[00:04:28.396 --> 00:04:31.038]  They say we need a more democratic government by
[00:04:31.818 --> 00:04:37.362]  Increasing wealth redistribution and a more serious attempt to tax wealth.
[00:04:37.883 --> 00:04:39.144]  That's their solution.
[00:04:39.684 --> 00:04:42.586]  Well, people aren't having any of that in Hong Kong, of course.
[00:04:43.127 --> 00:04:47.170]  It's in Hong Kong where the Chinese government has just changed the rules, essentially.
[00:04:47.770 --> 00:04:57.497]  It was back in 1997 that Hong Kong came under the sphere of influence of the Chinese, essentially being returned to them from the British at the end of a lease that they had, a 100-year lease.
[00:04:57.837 --> 00:05:00.960]  They were promised that they would be a special administrative region.
[00:05:01.500 --> 00:05:07.305]  Many of the people I believe in Hong Kong believe that they're going to have more of an autonomy than they actually are having.
[00:05:07.766 --> 00:05:18.635]  Now the Chinese government has imposed new rules that would require that any candidates for office would have to first pledge their allegiance to China and their love for China.
[00:05:18.655 --> 00:05:22.859]  They'd have to be essentially vetted by the mainland Chinese communists.
[00:05:23.419 --> 00:05:25.661]  That is what these demonstrations are about.
[00:05:26.142 --> 00:05:27.983]  They want real candidates.
[00:05:28.003 --> 00:05:31.186]  They want the ability to control their own government, essentially.
[00:05:31.266 --> 00:05:33.769]  So this is something that is really blown up over the weekend.
[00:05:34.249 --> 00:05:43.238]  Pro-democracy protesters wearing masks, wielding umbrellas to protect against pepper spray and tear gas expanded their rallies throughout Hong Kong today, on Monday.
[00:05:43.758 --> 00:05:43.998]  We're good.
[00:05:58.575 --> 00:06:02.278]  They're concerned that it's going to turn into another Tiananmen Square.
[00:06:02.598 --> 00:06:12.627]  We can see that in this picture from The Guardian where you have this one small woman standing up to a group of policemen, just like that one individual stood up to a group of tanks.
[00:06:13.007 --> 00:06:15.489]  Now, there was an update today as well in Spain.
[00:06:15.969 --> 00:06:19.913]  There, another group is looking for independence, for self-government.
[00:06:20.433 --> 00:06:21.914]  That is the Catalonia region.
[00:06:21.974 --> 00:06:25.617]  It's in the northern part of Spain, close to the French border.
[00:06:25.657 --> 00:06:30.061]  That's an area that for hundreds of years has had its own language, its own culture.
[00:06:30.381 --> 00:06:32.583]  It's been subsumed into the Spanish government.
[00:06:32.843 --> 00:06:37.887]  They were vigorously persecuted by Franco, the communists who ruled there for a very long time.
[00:06:38.327 --> 00:06:41.150]  Now they want a referendum, just like they had in Scotland.
[00:06:41.710 --> 00:06:43.271]  The people are overwhelmingly for it.
[00:06:43.331 --> 00:06:47.112]  They had a parliament that voted 106 to 28 in favor of doing it.
[00:06:47.693 --> 00:06:53.515]  The Spanish Prime Minister said, nobody and nothing will be allowed to break up Spain.
[00:06:54.015 --> 00:07:02.179]  Well, Artur Mas, the countervailing politician in Catalonia said, what do they have to fear from people expressing their opinions in a ballot?
[00:07:02.819 --> 00:07:13.223]  And of course the position of the Spanish government is there's not going to be any referendum unless the entire population of Spain votes on whether or not this small group can have their independence.
[00:07:13.243 --> 00:07:23.807]  That would be essentially the same as the UK government saying that everyone in England as well as Wales would have a vote as to whether or not Scotland could leave, not whether or not Scotland itself would make that decision.
[00:07:24.287 --> 00:07:26.368]  So, it's denying these very forces.
[00:07:26.669 --> 00:07:29.851]  That's what the Council on Foreign Relations is concerned about.
[00:07:29.871 --> 00:07:31.512]  That's what the Bilderberg Group is concerned about.
[00:07:31.812 --> 00:07:34.013]  That's what Henry Kissinger is concerned about.
[00:07:34.073 --> 00:07:37.916]  He doesn't want a globalist force to fight some terrorist boogeyman.
[00:07:38.236 --> 00:07:42.879]  He wants it to maintain a centralized, globalist world order.
[00:07:43.439 --> 00:07:44.060]  Now, stay with us.
[00:07:44.120 --> 00:07:52.825]  Right after the break, we're going to have some more information, some breaking whistleblower tapes about the Federal Reserve and their supposed oversight of Goldman Sachs.
[00:07:52.845 --> 00:07:53.306]  Stay with us.
[00:07:55.475 --> 00:08:01.282]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:08:01.742 --> 00:08:11.433]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:08:11.773 --> 00:08:15.514]  DNA Force is one of the most expensive formulas to produce.
[00:08:16.074 --> 00:08:20.736]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:08:21.136 --> 00:08:27.358]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:08:27.658 --> 00:08:29.958]  You want the best that's out there at the lowest price anywhere?
[00:08:30.619 --> 00:08:33.039]  Well, we're bringing you a total win-win.
[00:08:33.439 --> 00:08:38.941]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:08:39.381 --> 00:08:46.044]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:08:46.384 --> 00:08:51.306]  Secure your DNA Force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:08:51.366 --> 00:08:52.526]  DNA Force from InfoWarsLife.
[00:08:57.128 --> 00:09:04.056]  Celebrate the spirit of freedom and liberty upon which our nation was founded at infowarshop.com.
[00:09:04.116 --> 00:09:07.900]  Molon Lave is ancient Greek for come and take it.
[00:09:07.940 --> 00:09:15.429]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:09:15.649 --> 00:09:19.592]  Now available in women's tees and proudly made in the USA.
[00:09:19.772 --> 00:09:28.239]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:09:28.700 --> 00:09:29.901]  Badass!
[00:09:30.301 --> 00:09:33.944]  And be sure to check out the new arrivals at Infowars Life.
[00:09:34.264 --> 00:09:43.811]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:09:44.211 --> 00:09:45.292]  And wake up, America!
[00:09:45.592 --> 00:09:49.775]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:09:49.876 --> 00:09:56.641]  So get incredibly high-quality, freedom-based products and help fund the revolution at InfoWarshop.com.
[00:10:00.710 --> 00:10:01.491]  Good evening, everyone.
[00:10:01.531 --> 00:10:07.674]  I'm Darren McBreen, and here are some of today's top stories that are breaking right now at InfoWars.com.
[00:10:07.975 --> 00:10:21.282]  The threat posed by grassroots movements like the Tea Party represents a major challenge to the existing world order, and it must be hijacked and misdirected in order to have its potency diffused.
[00:10:21.483 --> 00:10:28.747]  This, according to a series of articles in this month's Foreign Affairs magazine, published by the CFR.
[00:10:29.207 --> 00:10:37.835]  In a speech to the United Nations General Assembly, Syria's foreign minister accused Barack Obama of arming ISIS terrorists.
[00:10:38.275 --> 00:10:47.644]  The Obama administration and its coalition partners are fueling terrorism by arming and funding al-Qaeda militants, and the practice needs to stop.
[00:10:47.964 --> 00:11:02.253]  Syrian Foreign Minister Waleed Al Mualim said today, police in Louisiana are urging residents to add surveillance cameras to their homes and then hand over control of the cameras to law enforcement.
[00:11:02.393 --> 00:11:05.535]  An effort they claim will make neighborhoods safer.
[00:11:05.935 --> 00:11:10.638]  For more information plus updates and breaking news go to InfoWars.com.
[00:11:18.874 --> 00:11:26.361]  Yesterday, some secret tapes from a whistleblower were brought public by ProPublica and NPR's This American Life.
[00:11:26.761 --> 00:11:41.133]  Now, the person in question, Carmen Segarra, was part of an operation that began after 2008 financial crisis, where they were trying to put some window dressing of reform with the Federal Reserve, with banks, with oversight.
[00:11:42.014 --> 00:11:49.177]  She was investigating Goldman Sachs, seeing if they had any policy and what their policy was on conflict of interest.
[00:11:49.437 --> 00:11:50.738]  Were they enforcing that policy?
[00:11:51.398 --> 00:11:54.279]  She claims that they didn't even have a policy.
[00:11:54.619 --> 00:11:59.902]  And where it gets interesting is how the Federal Reserve itself tried to cover up her investigation.
[00:12:00.402 --> 00:12:02.543]  Now, in this article from ProPublica,
[00:12:03.283 --> 00:12:15.209]  They point out that one New York Fed employee, a supervisor, described his experience in trying to look at the relationship between the Federal Reserve and these banks they were overseeing, as well as Goldman Sachs.
[00:12:15.769 --> 00:12:18.171]  He described it as regulatory capture.
[00:12:18.371 --> 00:12:23.894]  They said that's a phrase commonly used to describe a situation where banks co-op regulators.
[00:12:24.614 --> 00:12:31.338]  He said, he included in the footnote, within three weeks on the job, I saw the capture set in.
[00:12:31.398 --> 00:12:32.579]  That's a quote from a manager.
[00:12:32.619 --> 00:12:36.121]  They tried to get that quote taken out, but that was left in the report.
[00:12:36.141 --> 00:12:38.422]  Of course, nobody really read that report.
[00:12:38.502 --> 00:12:44.706]  People are now starting to pay attention simply because of these tapes of the back and forth between this whistleblower.
[00:12:46.727 --> 00:12:54.353]  When you look at this, one of the things that strikes me is that the Federal Reserve was supposedly regulating Goldman Sachs.
[00:12:54.914 --> 00:12:57.116]  Talk about the fox guarding the hen house.
[00:12:57.496 --> 00:12:59.418]  That's about as absurd as it gets.
[00:12:59.478 --> 00:13:07.905]  Of course, they have a relationship where they have helped Goldman Sachs as well as all the major banks eliminate their competition.
[00:13:08.505 --> 00:13:20.252]  As well as defraud the public, defraud mortgage investors, defraud the people who bought their fraudulent mortgage instruments, their securities that they created without having any real security behind them.
[00:13:20.772 --> 00:13:25.795]  In a Wall Street Journal article today, they point out that the Fed rate policies are actually aiding the foreign banks.
[00:13:26.196 --> 00:13:27.737]  What a surprise that is as well.
[00:13:28.177 --> 00:13:34.400]  They say, banks headquartered outside the United States have been unlikely beneficiaries of the Federal Reserve's interest rate policies.
[00:13:34.701 --> 00:13:36.842]  They're likely, they say, to keep profiting.
[00:13:37.162 --> 00:13:39.842]  As the Fed changes the way it controls borrowing costs.
[00:13:40.143 --> 00:13:48.184]  They say that foreign firms have received nearly half of both the $4.7 billion in interest the Fed banks paid so far this year.
[00:13:49.284 --> 00:13:52.445]  Nearly half of the $5 billion worth of interest.
[00:13:52.485 --> 00:13:59.226]  And of course, it's a game that they're playing where they essentially can put their deposits on loan with the Fed and get interest.
[00:13:59.246 --> 00:14:02.206]  They can borrow this money out at 0% and loan it back.
[00:14:02.246 --> 00:14:05.667]  They say it's a source of virtually risk-free investing.
[00:14:06.207 --> 00:14:07.928]  And so what are the banks that are benefiting from this?
[00:14:07.968 --> 00:14:14.650]  Well, according to the article, it's banks like Deutsche Bank, UBS, that's a Swiss bank, Bank of China, Bank of Tokyo.
[00:14:15.070 --> 00:14:20.292]  And then, of course, the usual suspects in America, JP Morgan, Wells Fargo, Bank of America.
[00:14:20.852 --> 00:14:25.553]  This is what a former economist for the Federal Reserve said, a very telling quote.
[00:14:25.573 --> 00:14:27.894]  He said, it's a small transfer from U.S.
[00:14:28.294 --> 00:14:30.515]  taxpayers to foreign taxpayers.
[00:14:31.155 --> 00:14:33.477]  No, first of all, it's not small.
[00:14:33.877 --> 00:14:36.279]  Secondly, it's not going to foreign taxpayers.
[00:14:36.639 --> 00:14:38.441]  It's going to foreign banks.
[00:14:39.061 --> 00:14:41.323]  Deutsche Bank, UBS, Bank of China.
[00:14:41.403 --> 00:14:43.225]  It's not going to foreign taxpayers.
[00:14:43.665 --> 00:14:49.630]  And he goes on to say that the transfer was a side effect of Fed policy, not a goal.
[00:14:50.350 --> 00:14:59.954]  No, the goal of the Federal Reserve has always been a transfer of wealth from taxpayers to the banks, and it's continuing with that same program.
[00:14:59.994 --> 00:15:05.796]  It's just now being seen to a larger extent to be a foreign-influenced, foreign transfer of wealth.
[00:15:06.596 --> 00:15:09.120]  Now there's been a huge plunge in vaccination rates.
[00:15:09.200 --> 00:15:10.763]  We reported on this last week.
[00:15:10.803 --> 00:15:19.797]  The Hollywood Reporter was up in arms concerned that the wealthiest, most educated, elite people were not getting their children vaccinated like they should.
[00:15:20.197 --> 00:15:21.520]  Now we see another article.
[00:15:21.880 --> 00:15:26.062]  Well, they're talking about a huge plunge in kindergartners' vaccination rates.
[00:15:26.302 --> 00:15:27.862]  And the officials are stumped.
[00:15:27.982 --> 00:15:28.742]  They're amazed.
[00:15:28.983 --> 00:15:36.465]  They say since 1950, however, the number of vaccines that children under six are expected to obtain has grown by 414 percent.
[00:15:37.085 --> 00:15:39.486]  Let's put that in perspective.
[00:15:39.546 --> 00:15:42.127]  A 414 percent increase in vaccines.
[00:15:42.707 --> 00:15:43.908]  Think a few decades ago.
[00:15:43.968 --> 00:15:46.909]  Did you see everyone hawking vaccines everywhere?
[00:15:47.810 --> 00:15:48.110]  Thank you.
[00:16:18.050 --> 00:16:25.880]  Now, the article points out to say that it is a lie that diseases will spread without vaccinations at a 95% rate.
[00:16:26.381 --> 00:16:33.930]  That's what they're pushing as part of the narrative to try to coerce people into vaccinating their kids at this much, much higher rate.
[00:16:34.310 --> 00:16:36.253]  They talk about a herd immunity.
[00:16:36.753 --> 00:16:40.316]  Well, you don't need to have everyone vaccinated to get a herd immunity.
[00:16:40.336 --> 00:16:41.978]  That's part of the herd mentality.
[00:16:42.218 --> 00:16:48.063]  If your child is vaccinated, then if that vaccine is effective, they are protected from that disease.
[00:16:48.383 --> 00:16:50.765]  And hopefully, you would hope that it's safe.
[00:16:51.006 --> 00:16:52.707]  That doesn't appear to be the issue.
[00:16:52.787 --> 00:16:54.649]  And that needs to be the first issue.
[00:16:55.229 --> 00:16:58.252]  The first issue of the medical community should be do no harm.
[00:16:58.512 --> 00:17:04.878]  Now they go on to say that most states fail to meet that goal of 95% immunity that the CDC puts out there.
[00:17:04.898 --> 00:17:15.208]  They say that rates have run as low as 65% in Colorado in years past and 75% in Florida without seeing a massive outbreak of diseases.
[00:17:15.628 --> 00:17:18.270]  And again, it is a question of risks.
[00:17:18.911 --> 00:17:25.175]  What are the risks of your child getting something like autism versus having measles for a week?
[00:17:25.876 --> 00:17:28.477]  You need to be informed of that risk as a parent.
[00:17:28.517 --> 00:17:29.378]  You have a right to know.
[00:17:29.798 --> 00:17:36.403]  Now, as they proceed with this, scientists are grappling with the ethics of how they proceed with Ebola vaccines.
[00:17:37.043 --> 00:17:39.926]  Everything must be solved with a vaccination, of course.
[00:17:40.587 --> 00:17:43.530]  And they haven't proved them to be either safe or effective.
[00:17:43.550 --> 00:17:47.754]  And so the question is, how do we prove Ebola to be safe and effective?
[00:17:48.355 --> 00:17:58.546]  Once you have proven that it's safe, and they say that's a process that normally takes a very long time, we would hope that it does, we've seen that the CDC for a very long time has covered up
[00:17:58.926 --> 00:17:59.406]  We're good to go.
[00:18:17.836 --> 00:18:24.662]  Yet, throughout this article, and this is an article from the New York Daily News, they are talking about moving forward anyway.
[00:18:25.383 --> 00:18:29.627]  They say that, should an unproven vaccine be given to everyone, or to just a few?
[00:18:29.707 --> 00:18:31.669]  Should it be offered to health care workers first?
[00:18:32.189 --> 00:18:34.171]  Should the young be given it, or the old?
[00:18:34.531 --> 00:18:37.114]  Should it be used first in Liberia, where Ebola is everywhere?
[00:18:38.004 --> 00:18:41.728]  These are the issues that they're looking at, and yet they say, we must proceed.
[00:18:42.029 --> 00:18:45.172]  We don't really have time to fully vet this vaccine.
[00:18:45.893 --> 00:18:49.718]  That's what is most troubling about this entire scenario.
[00:18:50.439 --> 00:18:54.183]  Well, it's been an open secret that the Obama administration is arming Syrian rebels.
[00:18:54.503 --> 00:18:56.566]  Here's what the Syrian foreign minister had to say.
[00:18:57.754 --> 00:19:02.536]  Syria's Deputy Prime Minister is saying what we've all known for years, that the U.S.
[00:19:02.596 --> 00:19:04.998]  needs to stop arming its own enemies.
[00:19:05.378 --> 00:19:10.160]  In front of the United Nations General Assembly, he said, What we see on the part of the U.S.
[00:19:10.200 --> 00:19:25.608]  administration is a double-standard policy and alliances to score certain political agendas through supporting with money, weapons and training the groups they call moderate, referring to the Obama administration providing means to al-Qaeda rebels who splintered into ISIS.
[00:19:25.888 --> 00:19:30.531]  But ISIS aren't the only ones using arms courtesy of our current administration.
[00:19:31.031 --> 00:19:35.094]  Guns were walked into Mexico via Operation Fast and Furious.
[00:19:35.354 --> 00:19:41.939]  CBS obtained documents that top brass in the Justice Department did this in hopes of demonizing the Second Amendment.
[00:19:42.319 --> 00:19:53.627]  Even after it was exposed that Attorney General Eric Holder knew about the operation, President Obama refused to let a good crisis go to waste and blamed the American gun rights for the violence in Mexico.
[00:19:54.465 --> 00:20:08.208]  The main point I made to the President is that we support Mexican government's focus on reducing violence, and we look forward to continuing our good cooperation in any way that the Mexican government deems appropriate.
[00:20:09.569 --> 00:20:23.792]  I also reaffirmed our determination in the United States to meet our responsibilities to reduce the demand for illegal drugs and to combat the southbound flow of illegal guns and cash that help to fuel violence.
[00:20:24.522 --> 00:20:30.546]  Whether it's across the border or across the world, don't let the fraud cross you without calling it out.
[00:20:31.047 --> 00:20:34.749]  You can find more reports at InfoWars.com.
[00:20:36.410 --> 00:20:39.152]  That's what's happening, but they prey on people's ignorance.
[00:20:39.252 --> 00:20:45.217]  In fact, I knew it would happen, now I'm hearing that Assad, in the news, is protecting ISIS, which is Al-Qaeda.
[00:20:46.498 --> 00:20:49.560]  Al-Qaeda in Syria, Al-Qaeda in Iraq, merged to form
[00:20:50.678 --> 00:20:51.379]  I don't know.
[00:21:08.695 --> 00:21:14.678]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:21:15.318 --> 00:21:19.541]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:21:20.021 --> 00:21:26.324]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:21:26.444 --> 00:21:31.607]  Take your health into your own hands and start cleansing your body today with OxyPowder.
[00:21:32.147 --> 00:21:35.889]  Secure your OxyPowder today at InfoWarsLife.com.
[00:21:36.029 --> 00:21:37.830]  That's InfoWarsLife.com.
[00:21:38.570 --> 00:21:44.875]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:21:45.256 --> 00:21:46.717]  I believe our research is conclusive.
[00:21:46.757 --> 00:21:49.499]  This is the best iodine out there, and I know this for a fact.
[00:21:50.060 --> 00:21:54.824]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:21:54.964 --> 00:21:58.707]  For a limited time, experience the ancient power of Survival Shield X2.
[00:21:59.247 --> 00:22:04.452]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:22:09.554 --> 00:22:22.605]  Now an amazing article that's on Infowars.com today, Don Salazar discovers that police in Louisiana are urging residents to outfit their homes with police-run surveillance cameras and pay them for the privilege.
[00:22:22.625 --> 00:22:27.449]  And of course, this is the area around New Orleans where they were confiscating guns in the wake of Katrina.
[00:22:28.010 --> 00:22:36.337]  This whole scam was started by former New Orleans police officer Brian Lagarde, who now owns a digital surveillance wholesale company.
[00:22:36.937 --> 00:22:38.258]  No conflict of interest there.
[00:22:38.619 --> 00:22:43.964]  Actually, this is kind of like Big Brother meets Small Town Boss Hog, if you look at this.
[00:22:44.644 --> 00:22:53.733]  It's kind of a small town version of the police industrial complex, complete with revolving doors from people who move from government to industry and profit from the fear-mongering.
[00:22:54.053 --> 00:22:55.094]  But this is how it's going to work.
[00:22:55.194 --> 00:23:01.720]  A $10 monthly fee is required for residents interested in granting police access to their existing home cameras.
[00:23:02.441 --> 00:23:10.424]  And those who don't yet have camera systems can purchase entire kits from the officer's business for $295.
[00:23:11.025 --> 00:23:21.229]  Now someone who's not too happy about this, a lawyer who looks at this says, legally binding assurances of due process, security and accountability
[00:23:21.969 --> 00:23:24.970]  Project NOLA has none of these in place.
[00:23:25.010 --> 00:23:34.754]  He says all the data from Project NOLA cameras and all the decisions about who sees what rests entirely in the hands of Lagarde.
[00:23:34.794 --> 00:23:37.275]  In other words, the guy who's running this private security business.
[00:23:37.315 --> 00:23:39.456]  Now, of course, the sheriff reassures everybody.
[00:23:39.476 --> 00:23:39.716]  He says,
[00:23:40.376 --> 00:23:49.727]  We're not going to be going out there monitoring it unless something happens in the area or we have reports of suspicious activity going on in the area.
[00:23:49.787 --> 00:23:54.532]  Maybe you've got a neighbor who doesn't like you and starts telling them to watch you carefully.
[00:23:55.293 --> 00:24:00.078]  It reminds me of Stalin's quote, you know, bring me the man and I'll find the crime.
[00:24:00.199 --> 00:24:02.802]  That's the issue of Big Brother, of course.
[00:24:02.882 --> 00:24:09.689]  And so now they found a way to profit from the police surveillance state, even in small town America.
[00:24:10.470 --> 00:24:14.973]  Now, Jerry Brown is not doing anything to stop surveillance in California.
[00:24:15.053 --> 00:24:32.042]  As a matter of fact, in spite of the California legislature voting to stop the use of drones without having a search warrant, without having a public announcement of the intent to buy and why they're going to use them, that was passed.
[00:24:32.123 --> 00:24:33.083]  It was a Republican bill.
[00:24:33.103 --> 00:24:34.384]  It was passed in the legislature.
[00:24:34.964 --> 00:24:39.671]  It went to Governor Jerry Brown, who, people of California, he is running for re-election.
[00:24:39.732 --> 00:24:41.915]  Keep this in mind, he vetoed that.
[00:24:42.416 --> 00:24:47.623]  Of course, that would put a big crimp in his plans to monitor everybody for water use.
[00:24:47.844 --> 00:24:49.046]  John Bowne has that report.
[00:24:50.407 --> 00:24:59.440]  California is now in their fourth year of severe drought, and a dozen communities in northern and central California may run out of water in 60 days.
[00:24:59.660 --> 00:25:06.510]  Sacramento's rice crop, Napa's vineyards, and the citrus groves of the San Joaquin Valley have been hard hit.
[00:25:06.950 --> 00:25:13.992]  420,000 acres of farmland went unplanted this year, totaling a projected financial loss of $2.2 billion.
[00:25:14.732 --> 00:25:23.935]  Based on the amount of families seeking social services, UC Davis professor Richard Howitt predicts the drought will obliterate 17,000 farm worker jobs.
[00:25:25.655 --> 00:25:32.259]  A numerical allocation-based rate structure is being created by state and local water agencies for homeowners.
[00:25:32.520 --> 00:25:38.404]  Californians would be assigned a number for maximum indoor water use and another allocation for outdoor use.
[00:25:38.764 --> 00:25:55.215]  By surveilling every citizen's home using census records, aerial and satellite surveillance, and even the medical records, the State of California can fine $500 per violation after Stage 1 emergency regulations were passed in July.
[00:25:55.915 --> 00:26:05.778]  Felicia Marcus, a chairwoman for California's Water Resources Control Board, says their reservoirs are low and half of the state's water storage is gone.
[00:26:06.178 --> 00:26:15.320]  Santa Monica's City Council is in the first stages of implementing a 68 gallon per person per capita restriction for every home with four people.
[00:26:15.640 --> 00:26:22.922]  Fines may apply beyond that allocation and Santa Monica averages 88 gallons per person per day as it is now.
[00:26:23.282 --> 00:26:25.283]  According to the Los Angeles Times,
[00:26:25.904 --> 00:26:30.630]  Downtown Los Angeles is the driest in its history since record-taking began in 1877.
[00:26:30.750 --> 00:26:31.871]  John Bowne for Infowars.com
[00:26:38.373 --> 00:26:39.414]  Well, that's it for our news tonight.
[00:26:39.794 --> 00:26:42.876]  If you're not a Prison Planet TV subscriber, please consider becoming one.
