[00:00:01.631 --> 00:00:02.793]  Coast to coast.
[00:09:22.522 --> 00:09:28.767]  And you know, when I googled the terms, when I searched the terms sex, that's not anywhere in there.
[00:09:29.368 --> 00:09:32.630]  The term gay, the term homosexual is not in there anywhere.
[00:09:32.690 --> 00:09:34.372]  It's all about religious freedom.
[00:09:35.253 --> 00:09:37.455]  And it's about whether or not we're going to allow
[00:09:38.695 --> 00:09:41.416]  Private companies to be dictated to by government.
[00:09:41.456 --> 00:09:43.297]  But we've already had that discussion, haven't we?
[00:09:43.857 --> 00:09:53.101]  And when we see that Hobby Lobby can be fined a million dollars a day because they don't want to provide abortion, which they see as murder.
[00:09:53.321 --> 00:09:55.662]  They don't want to provide that coverage to their employees.
[00:09:56.163 --> 00:09:58.604]  But the Obama administration says, nope, we don't care.
[00:09:58.664 --> 00:10:00.265]  We're going to mandate that to you.
[00:10:00.305 --> 00:10:06.087]  I mean, certainly there's issues with just the idea that they're mandating coverage, that we ought to stop at that point.
[00:10:06.107 --> 00:10:07.488]  But then they go one step further.
[00:10:08.294 --> 00:10:12.255]  And they violate the clear prohibitions against the free exercise of religion.
[00:10:13.135 --> 00:10:20.598]  Let's understand that the free exercise of religion, protected in the First Amendment, is not granted by the First Amendment.
[00:10:21.158 --> 00:10:32.341]  It is actually there to show us that the government is going to respect those fundamental rights that we have for free speech, for freedom of religion, for the right to protect ourselves, for the right to
[00:10:33.101 --> 00:10:34.442]  Keep government at bay.
[00:10:34.482 --> 00:10:35.743]  These are negative rights.
[00:10:35.803 --> 00:10:36.943]  These are not positive rights.
[00:10:36.963 --> 00:10:41.346]  These are things that says, government, you cannot step on these rights that we already have.
[00:10:41.386 --> 00:10:42.947]  These are not being granted by the government.
[00:10:42.967 --> 00:10:44.568]  They're just being recognized by the government.
[00:10:45.148 --> 00:10:48.851]  So it's important when we see how the government reacts to these things.
[00:10:49.551 --> 00:10:55.793]  It tells us, not whether or not we have those rights, it tells us whether or not the government is going to act as a tyrant.
[00:10:56.173 --> 00:10:59.174]  And we're seeing this over and over again, how they're going to act.
[00:10:59.895 --> 00:11:14.820]  So it's kind of interesting to look at this bill, and one of the things that I came across as I'm looking through this, it says that the state action may subsequently burden a person's exercise of religion only if the government or non-governmental person
[00:11:15.800 --> 00:11:20.646]  Is both in furtherance of a compelling governmental interest... Wait a minute!
[00:11:21.127 --> 00:11:21.727]  Stop right there!
[00:11:22.188 --> 00:11:27.474]  You mean you can substantially burden a person's exercise of religion if...
[00:11:29.085 --> 00:11:32.109]  It's in furtherance of a compelling government interest?
[00:11:32.849 --> 00:11:33.510]  Are you serious?
[00:11:34.291 --> 00:11:36.233]  That's not what the First Amendment is about.
[00:11:36.954 --> 00:11:40.959]  And to say that this is a bill for the free exercise of religion is not true.
[00:11:41.019 --> 00:11:44.363]  This is simply a head fake for their base.
[00:11:44.863 --> 00:11:48.207]  They know that their base is seeing religious freedom trampled everywhere.
[00:11:49.128 --> 00:11:52.391]  So they want to do something to shore up that base.
[00:11:52.651 --> 00:11:56.854]  That is, if you read the actual bill, it was really very meaningless.
[00:11:57.555 --> 00:12:00.277]  But that was not the way that it came down.
[00:12:00.838 --> 00:12:10.145]  It was such an outrage that all the Republican leadership, McCain in Arizona, as well as even Romney, came out and opposed this bill.
[00:12:10.185 --> 00:12:12.547]  And of course the Republican governor vetoed this bill.
[00:12:13.553 --> 00:12:14.233]  Because you know what?
[00:12:14.614 --> 00:12:25.880]  This fundamentally is about religion, but there's a religion that's far more important today in America, and that's the religion of bowing down before the homosexual community.
[00:12:26.260 --> 00:12:36.986]  They're the ones who are setting the agenda, they're the ones that you have to please, and if they think that this is something that is going to impinge on their rights, then you've got to back off.
[00:12:37.346 --> 00:12:38.407]  Because even
[00:12:39.597 --> 00:12:44.983]  Making points with your base as the Republicans are simply trying to do with this meaningless bill.
[00:12:45.583 --> 00:12:49.127]  Even that has to back off if you're going to offend the homosexual community today.
[00:12:49.547 --> 00:12:51.549]  And we saw some other interesting things here too.
[00:12:51.609 --> 00:12:55.914]  We saw the NFL putting pressure on Arizona saying if you pass a bill
[00:12:57.145 --> 00:13:02.628]  That is a weak restatement of religious liberty, then we're going to pull the Super Bowl away.
[00:13:03.008 --> 00:13:12.894]  So you see again, the NFL is always there pushing the social agenda of the government, pushing the control of the government, pushing an anti-family agenda.
[00:13:12.914 --> 00:13:15.256]  You know, they would not allow a very
[00:13:16.217 --> 00:13:27.369]  Uh, very innocuous Super Bowl commercial that showed a man, uh, kind of a morning in America type of commercial, a man coming home to his family, protecting his family.
[00:13:27.389 --> 00:13:28.851]  They would not show that.
[00:13:29.352 --> 00:13:34.017]  They would not show a man exercising the fatherly protection of his family.
[00:13:34.818 --> 00:13:35.980]  There wasn't any guns in it.
[00:13:36.020 --> 00:13:37.241]  They weren't shooting things.
[00:13:37.402 --> 00:13:38.724]  It was just that.
[00:13:38.764 --> 00:13:43.290]  It was kind of a pastoral type of suburban pastoral scene where he comes home.
[00:13:43.931 --> 00:13:44.912]  The NFL pulled that.
[00:13:45.573 --> 00:13:49.378]  And it brings up the question of what does it mean for tolerance?
[00:13:50.079 --> 00:13:51.401]  Now the Washington Examiner
[00:13:52.483 --> 00:14:05.050]  He quoted this and said, our policies emphasize tolerance, inclusiveness, and prohibit discrimination based on age, gender, race, religion, sexual orientation, or any other improper standard.
[00:14:05.190 --> 00:14:06.831]  Are they really that tolerant of religion?
[00:14:07.071 --> 00:14:08.552]  That was what the NFL said.
[00:14:09.232 --> 00:14:16.416]  I looked up the word tolerance, and it says that you're going to show willingness to allow the existence of opinions or behavior that one doesn't agree with.
[00:14:16.996 --> 00:14:18.277]  But that's not what they want.
[00:14:19.278 --> 00:14:23.081]  They want you to celebrate, to subsidize their relation.
[00:14:23.521 --> 00:14:31.006]  And that's why I have a problem with a lot of libertarians like Gary Johnson, who will come in and make gay marriage one of their main issues.
[00:14:31.286 --> 00:14:40.812]  It really is an infringement on the rights and the liberties of other people to say, if you're going to tolerate the behavior, that means that you're not going to make it a criminal action.
[00:14:40.832 --> 00:14:42.794]  You're not going to intrude in people's lives.
[00:14:43.194 --> 00:14:48.738]  But it also doesn't mean that you have to accept it, that you have to celebrate it, that you have to subsidize it.
[00:14:49.378 --> 00:15:09.290]  I remember the first time I heard about gay marriage, and that was when I was traveling with Andre Maru, who was a Libertarian candidate at the time, and we got that question at a press conference, and he said, the only reason you're looking for this is because you want to force a private company to give you benefits that you are not willing to negotiate with, in a voluntary way.
[00:15:10.031 --> 00:15:13.474]  And he said, and you're also trying to force the taxpayer to get the government to do that.
[00:15:13.894 --> 00:15:19.939]  And you're trying to force people to accept something that they fundamentally don't agree with.
[00:15:19.999 --> 00:15:21.120]  That's not tolerance.
[00:15:21.220 --> 00:15:22.441]  That's servitude.
[00:15:23.142 --> 00:15:28.486]  And it was interesting to see that Tucker Carlson, who is going to be on the show tomorrow, he's going to be in studio.
[00:15:28.566 --> 00:15:35.732]  He's the editor of The Daily Caller and longtime correspondent, commentator on network television.
[00:15:35.772 --> 00:15:37.553]  He's going to be in studio tomorrow with Alex Jones.
[00:15:38.374 --> 00:15:50.942]  And he was raked over the coals when he gave the example of somebody being forced to make a wedding cake or take wedding pictures of a homosexual wedding that they didn't want to take pictures of and being sued by that.
[00:15:51.603 --> 00:15:55.005]  And it's amazing when you look at a situation like this.
[00:15:55.045 --> 00:15:58.027]  This is what the respondent said to that.
[00:15:58.087 --> 00:16:00.248]  The other side of the argument came from
[00:16:01.910 --> 00:16:06.834]  The anchor in this program, McCollum, and she said, well, you're either open for business or you're not open for business.
[00:16:06.855 --> 00:16:09.077]  You can't choose based on different criteria.
[00:16:09.117 --> 00:16:17.064]  You know, I remember a time in America when people had signs up, and I think a lot of places still do, we reserve the right to refuse service to anyone we want.
[00:16:17.867 --> 00:16:21.050]  I don't know why they would do that because they're in it to make money.
[00:16:21.350 --> 00:16:28.836]  I remember when I was a young child, they had one business, a convenience store, would not allow junior high school students in their store.
[00:16:29.256 --> 00:16:31.198]  And even after I got older, I never went back.
[00:16:31.538 --> 00:16:37.202]  I don't know why a businessman would do that, but if they want to make that decision, that's their choice.
[00:16:37.283 --> 00:16:38.463]  And Tucker Carlson said,
[00:16:39.696 --> 00:16:40.716]  It's called tolerance.
[00:16:40.796 --> 00:16:47.638]  When you try to force me to bake a cake for your gay wedding and threaten me with prison if I don't make it, that's called fascism.
[00:16:48.399 --> 00:16:49.879]  It really is fascism.
[00:16:50.039 --> 00:16:52.460]  You know, fascism isn't just extreme nationalism.
[00:16:53.060 --> 00:16:55.161]  Fascism has an economic component to it.
[00:16:55.421 --> 00:16:58.902]  That means that tentatively you have private property,
[00:16:59.642 --> 00:17:01.723]  But really, you don't have control over that.
[00:17:01.783 --> 00:17:03.163]  The government has control over it.
[00:17:03.483 --> 00:17:10.405]  That's why we're really going into fascism in this country, where the government dictates everything that you can do.
[00:17:10.765 --> 00:17:13.366]  You don't really have any private property.
[00:17:13.986 --> 00:17:18.627]  Now, we also got coming up in this program on the second hour, we've got Wolfgang Halbig.
[00:17:19.167 --> 00:17:21.989]  And he's going to be talking to us about his Sandy Hook investigation.
[00:17:22.689 --> 00:17:37.238]  It's amazing to see that the mainstream media is now starting to question the Boston bombing narrative, and question the fact that you had the FBI pick up a witness to the Boston bombing, somebody that they said they were going to take in for questioning.
[00:17:37.258 --> 00:17:38.659]  He told his friends, they're going to kill me.
[00:17:39.320 --> 00:17:42.461]  And in fact, he wound up being shot multiple times, once in the back of the head.
[00:17:42.802 --> 00:17:46.064]  You've got even Rachel Maddow talking about this now.
[00:17:46.644 --> 00:17:47.125]  Pretty amazing.
[00:17:47.145 --> 00:17:51.252]  Maybe she sees the handwriting on the wall as Piers Morgan bit the dust.
[00:17:51.732 --> 00:17:54.297]  But she really hit this and it's better late than never.
[00:17:54.337 --> 00:17:58.243]  Let's listen to some of the things that she said on the MSNBC show that she has.
[00:17:58.263 --> 00:18:01.208]  You guys got that clip?
[00:18:02.816 --> 00:18:09.038]  In January, FBI Director James Comey announced that the Bureau had completed its shooting review in this man's death.
[00:18:09.899 --> 00:18:13.920]  He was shot while being questioned by the FBI and other law enforcement authorities back in May.
[00:18:13.940 --> 00:18:18.642]  I'm going to show you a couple of photos, which I should warn you are a little bit graphic and might be disturbing.
[00:18:19.902 --> 00:18:28.686]  But from these photos that were taken of that young man's body in the morgue, it appears that he was shot seven times, including once in the top of the head.
[00:18:29.807 --> 00:18:35.371]  Law enforcement officials have said that the man was himself unarmed when the FBI shot and killed him.
[00:18:36.332 --> 00:18:43.237]  And although the FBI's report on this man's shooting is reportedly ready to go, according to James Comey, he says the report on that shooting has been completed.
[00:18:43.577 --> 00:18:44.858]  It still has not been released.
[00:18:45.338 --> 00:18:52.223]  The FBI even blocked the county medical examiner from releasing the autopsy report in this case, even though it was completed and ready to go.
[00:18:53.467 --> 00:18:55.788]  And again, these images are graphic, I'll warn you again.
[00:18:56.528 --> 00:19:06.630]  But the reason we have to count the bullet holes ourselves, looking at these photographs, in order to try to figure out what happened here, is because the FBI won't let that autopsy report be released.
[00:19:06.890 --> 00:19:08.011]  The county's happy to release it.
[00:19:08.051 --> 00:19:10.031]  The FBI is stopping them from doing so.
[00:19:10.911 --> 00:19:21.174]  The reason we have those photographs taken in the morgue is because a friend of the dead man took those photos himself when he went to identify the body, and then he brought the photos to the dead man's father.
[00:19:21.934 --> 00:19:29.285]  And it was the dead man's father who then released the photographs publicly, demanding answers about why the FBI had shot and killed his son.
[00:19:29.426 --> 00:19:34.754]  Why he had to get shot, apparently, seven times, including the top of the head, when he himself was unarmed.
[00:19:36.280 --> 00:19:40.863]  And that is where the story goes from sort of weird and worrying to intensely weird and worrying.
[00:19:41.243 --> 00:19:46.326]  Because the man who was killed by the FBI in this condo in Orlando, Florida, he was an immigrant from Russia.
[00:19:46.366 --> 00:19:47.887]  He was living here legally.
[00:19:48.428 --> 00:19:49.648]  But his family is still in Russia.
[00:19:49.668 --> 00:19:51.910]  And when he died, his family held his funeral in Russia.
[00:19:52.210 --> 00:19:59.795]  And the friend who had identified his body in the morgue and who took those photos in the morgue to give to the man's father, he attended the funeral in Russia.
[00:19:59.835 --> 00:20:00.696]  He left the U.S.
[00:20:00.736 --> 00:20:01.957]  to go to the funeral in Russia.
[00:20:02.537 --> 00:20:04.839]  Even though that man has a green card and lives here in the U.S.
[00:20:04.999 --> 00:20:09.182]  legally and is legally allowed to travel in and out of the United States, after that funeral, he was never released.
[00:20:10.282 --> 00:20:13.683]  A lot of people's lives and bodies are out of balance.
[00:20:14.243 --> 00:20:19.604]  AlkaVision Plasma pH Drops optimize pH level and get rid of harmful waste and acid.
[00:20:19.704 --> 00:20:24.064]  Just a few drops in water restores vibrance and energy and gets you back in balance.
[00:20:24.284 --> 00:20:26.745]  Now order two bottles and get $10 off your order.
[00:20:26.925 --> 00:20:29.685]  Sign up for monthly auto shipping and save 25%.
[00:20:29.825 --> 00:20:35.126]  Call 800-518-7615 or visit alkavision.com.
[00:20:35.426 --> 00:20:36.386]  Alkalize your body.
[00:20:36.586 --> 00:20:39.467]  Supercharge your health at alkavision.com.
[00:20:39.967 --> 00:20:46.149]  Uncover a simple privacy loophole that can stop the NSA spying thugs in their tracks at privacylockdown.com.
[00:20:46.309 --> 00:20:51.891]  The NSA has already shut down hundreds of sites, and to truth be told, they could shut down this operation at any time.
[00:20:52.171 --> 00:20:58.293]  See, the privacy loophole I'm about to show you allows you to make all your sensitive information disappear in the next 30 days or less.
[00:20:58.513 --> 00:21:07.195]  Go to privacylockdown.com now to take your life off the grid and see the loophole in the NSA and FBI spying machine before they close the loophole forever.
[00:21:07.355 --> 00:21:08.596]  Go to privacylockdown.com.
[00:21:13.956 --> 00:21:17.738]  In the U.S., one in every 50 homes will have a break-in this year.
[00:21:19.039 --> 00:21:20.760]  Burglars call it smash and grab.
[00:21:21.120 --> 00:21:22.401]  Police call it robbery.
[00:21:23.301 --> 00:21:24.722]  We call it avoidable.
[00:21:25.222 --> 00:21:30.845]  We are Fake TV, a simple electronic device that can fool even professional burglars.
[00:21:31.265 --> 00:21:36.188]  Fake TV easily plugs into any outlet and simulates the changing colors of a television.
[00:21:36.668 --> 00:21:42.691]  To a burglar, it looks like someone must be home watching TV, so they'll likely move on to an easier target.
[00:21:43.892 --> 00:21:50.597]  At only $29.95, Fake TV costs less than a month of most alarm monitoring plans and comes with free shipping.
[00:21:50.938 --> 00:21:54.941]  Order your Fake TV by calling 877-5-FAKE-TV or go to Faketv.com.
[00:21:55.021 --> 00:21:56.202]  That's 877-532-5388 or Faketv.com.
[00:21:56.262 --> 00:21:58.343]  Fake TV, the burglar deterrent.
[00:22:10.566 --> 00:22:16.748]  Ladies and gentlemen, America is more dangerous than ever with nine million property crimes last year.
[00:22:17.169 --> 00:22:19.109]  Crimes are happening every day.
[00:22:19.610 --> 00:22:22.291]  Be proactive and protect your home and family.
[00:22:22.631 --> 00:22:27.293]  SimpliSafe home security system helps guard against criminals, thugs and thieves.
[00:22:27.793 --> 00:22:33.155]  Listen, SimpliSafe is the absolute best alarm system and company in America today.
[00:22:33.595 --> 00:22:34.375]  Here's why.
[00:22:34.756 --> 00:22:37.037]  We offer a 60-day money-back guarantee.
[00:22:37.317 --> 00:22:37.957]  It's affordable.
[00:22:38.377 --> 00:22:42.499]  No contracts to sign and is built with the latest wireless technology.
[00:22:42.979 --> 00:22:48.721]  SimpliSafe protects the ones you love the most, even if a criminal cuts your power and phone lines.
[00:22:49.001 --> 00:22:54.123]  When you order SimpliSafe today, you'll receive a 10% discount along with a free keychain remote.
[00:22:54.283 --> 00:22:54.804]  Don't wait!
[00:22:54.984 --> 00:22:57.265]  This offer is only valid through February 28th.
[00:22:57.445 --> 00:23:01.146]  Take advantage of this special discount offer at GetSimpliSafe.com.
[00:23:01.246 --> 00:23:03.227]  That's GetSimpliSafe.com.
[00:23:03.507 --> 00:23:07.569]  Protect your home and family now at GetSimpliSafe.com.
[00:23:09.085 --> 00:23:11.646]  Hi folks, Alex Jones here with some important information.
[00:23:11.906 --> 00:23:16.788]  I want to tell you about Matt Redhawk and his team of patriots over at My Patriot Supply.
[00:23:17.048 --> 00:23:24.851]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[00:23:25.151 --> 00:23:29.472]  Deciding to take action, a company run by patriots for patriots was born.
[00:23:29.672 --> 00:23:33.514]  My Patriot Supply has never taken a loan or accepted outside funding.
[00:23:33.654 --> 00:23:39.355]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:23:39.595 --> 00:23:42.376]  It is rare to find companies who practice what they preach.
[00:23:42.756 --> 00:23:47.918]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:23:48.138 --> 00:23:56.265]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:23:56.285 --> 00:23:56.586]  That's 866-229-0927.
[00:23:56.626 --> 00:23:59.508]  Do business with someone who shares your values.
