[00:00:04.946 --> 00:00:06.187]  There is a war.
[00:11:35.162 --> 00:11:47.414]  These guys, in a prophecy, are supposed to rise up out of Khorasan with black banners like this, the one you see bin Laden having rise out and instill this Islamic state worldwide.
[00:11:48.544 --> 00:11:56.264]  So they feel like they're the rightful heirs to take over and run this, but you have Big Daddy as well saying, no, this is what my group is going to do.
[00:11:57.236 --> 00:12:06.465]  So this bickering is going on back and forth, but what they've done now, they've picked up this new group out of Yemen that specializes in non-metallic explosives.
[00:12:06.885 --> 00:12:09.848]  We all know the underwear bomber, the shoe bomber, things like that.
[00:12:09.988 --> 00:12:21.599]  They have failed tremendously in making these things work, but they think that they're going to bring these guys in and somehow be successful in coming into America and hitting western targets in America and in Europe.
[00:12:22.119 --> 00:12:29.223]  Well, the interesting thing, though, is the area that they've decided to operate out of is Aleppo, right up here.
[00:12:29.623 --> 00:12:36.426]  The reason they picked that spot, the Khorasan, is because you have ISIS here in Raqqa, mainly in Syria.
[00:12:36.446 --> 00:12:38.487]  That's where they're running a lot of their operations for.
[00:12:38.907 --> 00:12:42.009]  Well, what ISIS is doing is they want to help topple the Assad regime.
[00:12:43.885 --> 00:12:45.926]  Coruscant doesn't care about that whatsoever.
[00:12:45.946 --> 00:12:56.932]  They're using this from a strategic standpoint to bring in, when the Westerners come in from America, from Europe, places like that, they have to come in through here, come in, and then try to meet up with ISIS.
[00:12:56.972 --> 00:13:10.799]  So they're trying to cut them off, pick up Western fighters as they come in that have the passports, able to come back into America, so they can try and use these non-metallic explosive devices on planes in American cities, things like that.
[00:13:11.139 --> 00:13:12.840]  So there's a lot going on with that right now.
[00:13:13.680 --> 00:13:24.646]  So the fact that they are trying to actively recruit people before they make their way over to the territory that ISIS is holding, is this potentially the terror threat that the Obama administration is citing?
[00:13:24.686 --> 00:13:26.547]  The imminent threat to the United States?
[00:13:26.567 --> 00:13:37.474]  Well yeah, I believe that they're scared that there's a chance that someone could have access to come back in the States because they said today on the news a few times that they know that some of these ISIS fighters and other terrorists have come back.
[00:13:38.266 --> 00:13:38.306]  In
[00:13:56.764 --> 00:14:01.089]  Al-Qaeda is trying to make a step back up because we know that ISIS is now the largest funded terror group.
[00:14:01.369 --> 00:14:03.972]  You know, they're the name in the news every day.
[00:14:04.353 --> 00:14:06.895]  Al-Qaeda kind of feels like they're being left out, I feel.
[00:14:07.216 --> 00:14:15.385]  So they're trying to bring in some new blood, get these Khorasan guys to come in, help see if they can help fire up and bring Al-Qaeda back in the picture.
[00:14:15.885 --> 00:14:17.727]  So another reason why
[00:14:20.103 --> 00:14:36.109]  They were in the final stages of almost having this imminent attack somewhere in America, because what they feel like, I believe, is that if they strike first, they're going to now deter people from wanting to go join ISIS, because they're going to say, wow, al-Qaeda, Khorasan, these are the guys really fighting in the jihad.
[00:14:36.349 --> 00:14:37.209]  We want to go with them.
[00:14:37.710 --> 00:14:42.331]  So, like I said, it's this battle between al-Qaeda, ISIS, but we all funded them all.
[00:14:42.671 --> 00:14:46.953]  It's this round robin of our money somewhere in all of this at all times.
[00:14:47.711 --> 00:14:48.932]  Right, explain that a little bit.
[00:14:48.952 --> 00:14:56.296]  I mean, we've got this ancient battle going on, but we've basically supported and trained these groups, and then they've sort of broken off.
[00:14:56.316 --> 00:15:01.780]  Because I hear a lot of people kind of confused about how could we be, they could be a threat when we basically created them.
[00:15:02.200 --> 00:15:09.645]  Well, it's just like when you, when you're a parent and you have a kid, you can only control your child for so long until he grows into an adult and goes about his own path.
[00:15:10.125 --> 00:15:15.569]  You know, we took these guys in the 80s, we funded Taliban, we had them going, we got al-Qaeda, we backed them.
[00:15:16.732 --> 00:15:18.093]  You know, Bin Laden's dead.
[00:15:18.653 --> 00:15:19.694]  They're kind of off the map.
[00:15:19.834 --> 00:15:21.214]  We need a new Frankenstein.
[00:15:21.495 --> 00:15:26.057]  We're giving money to al-Nusra, who gives it to the Free Syrian Army, who gives it to ISIS.
[00:15:26.557 --> 00:15:29.039]  It's just this huge carousel of our money.
[00:15:29.099 --> 00:15:30.440]  You find it everywhere.
[00:15:30.880 --> 00:15:38.024]  You know, when we toppled, when we helped topple Qaddafi and take out that, that used to be one of the most richest lands in Africa.
[00:15:39.164 --> 00:15:39.605]  And now
[00:15:56.963 --> 00:15:57.924]  Basically, kill it off.
[00:15:58.464 --> 00:15:59.245]  Kill everybody off.
[00:15:59.285 --> 00:16:00.486]  Let them fight amongst each other.
[00:16:00.746 --> 00:16:13.017]  And then we go and we put in our puppet, like the Car's Eye, whoever, to help and put in our Western agenda to run the country the way we want it, so we can get their resources and use them for our elites, for our better.
[00:16:13.379 --> 00:16:14.119]  Right, exactly.
[00:16:14.199 --> 00:16:15.360]  All for our interests.
[00:16:15.980 --> 00:16:20.562]  Now, when I first heard this last night, I was thinking, oh my goodness, World War III has just been launched.
[00:16:21.722 --> 00:16:22.343]  The U.S.
[00:16:22.363 --> 00:16:25.284]  has been saying that it's going to be hard enough to fight ISIS.
[00:16:25.404 --> 00:16:29.225]  Now they're telling us they're fighting ISIS and a whole additional group.
[00:16:29.706 --> 00:16:32.727]  You have actually seen bombing campaigns like this before.
[00:16:33.267 --> 00:16:38.489]  Do you think that this is going to effectively cripple these terrorist groups?
[00:16:38.689 --> 00:16:41.190]  Is it just going to create chaos in the region?
[00:16:41.390 --> 00:16:43.051]  This cripples our image globally.
[00:16:44.548 --> 00:16:44.908]  This is
[00:17:06.181 --> 00:17:06.261]  It's
[00:17:27.071 --> 00:17:40.981]  Bumper to bumper, carrying out artillery tanks, or artillery pieces, tanks, Humvees, all of that could have been done in a couple coordinated airstrikes with no collateral damage whatsoever, harming any of the locals or anything like that.
[00:17:41.381 --> 00:17:44.243]  Now we're trying to go after them when they're in highly populated areas.
[00:17:44.664 --> 00:17:53.270]  Like I said, all that's going to do is fire up these people and basically piss off more Muslims worldwide who want to stand up, join the Jihad, and fight Westerners.
[00:17:53.823 --> 00:18:05.067]  Right, and from a strategic point of view, the military could see by them not taking out that convoy that easy, that would have been an easy moment, they know that the West has allowed it all to happen.
[00:18:05.087 --> 00:18:10.970]  Yeah, because in military tactics, whenever you do a convoy, you leave 200 yards, 200 yards between a vehicle.
[00:18:11.330 --> 00:18:16.792]  That way if something hits an IED, or where someone mortars you, or RPGs, that only affects one vehicle.
[00:18:17.192 --> 00:18:19.733]  These guys knew that they could travel freely
[00:18:20.273 --> 00:18:24.402]  Through Iraq, not being bothered by any kind of air campaign based off of that.
[00:18:25.504 --> 00:18:31.056]  Riding bumper to bumper because a couple targeted airstrikes would have taken out all of ISIS months ago.
[00:18:31.983 --> 00:18:32.483]  Absolutely.
[00:18:32.963 --> 00:18:33.484]  Thank you, Joe.
[00:18:34.004 --> 00:18:35.445]  And you are absolutely right.
[00:18:35.485 --> 00:18:43.548]  This extended air campaign is only going to further bolster anti-American sentiment in the region for a whole new generation there.
[00:18:44.269 --> 00:18:50.271]  Now coming up, the Ebola outbreak has reached a state of disorganized chaos in West Africa.
[00:18:50.572 --> 00:18:53.233]  The World Health Organization has predicted that 1.4 million new cases
[00:18:55.874 --> 00:19:00.859]  Could be reported by late January if something isn't done to contain the situation.
[00:19:01.359 --> 00:19:07.264]  And then, experts are warning of a new wave of children from Central America hitting the country.
[00:19:07.705 --> 00:19:14.171]  But what are we doing to protect our own children who are now being victimized by illegal aliens?
[00:19:18.837 --> 00:19:19.638]  Hi, I'm Dr. Group.
[00:19:19.978 --> 00:19:26.142]  Today, I'm proud and excited to announce a new product to the InfoWars Life product line.
[00:19:26.582 --> 00:19:32.587]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:19:33.207 --> 00:19:38.131]  Backed by real FDA-approved Phase 1, 2, and 3 clinical trials.
[00:19:38.971 --> 00:19:42.714]  People are suffering from all kinds of digestive issues these days.
[00:19:43.175 --> 00:19:52.483]  All the toxins from the air, the food, the water, everything that you're exposed to on a daily basis, ultimately ends up in the gut or affects the gut.
[00:19:52.703 --> 00:19:55.285]  My main focus was to come up with a remedy for this.
[00:19:55.405 --> 00:20:02.951]  Something that's safe and effective that anyone can take on a regular basis to keep their intestinal lining clean.
[00:20:03.672 --> 00:20:12.558]  You have over 30 feet of intestinal lining that can be compacted, that can be toxic, that can be full of parasites, fungus, bacteria.
[00:20:13.138 --> 00:20:16.320]  What are you doing to keep that clean and flushed out?
[00:20:16.681 --> 00:20:26.107]  My recommendation is to clean your intestines at least two to three times a week to prevent the toxic buildup from going into your bloodstream.
[00:20:26.387 --> 00:20:33.132]  You owe it to yourself to take your health into your own hands and start cleansing your body today with Oxy-Powder.
[00:20:33.692 --> 00:20:37.442]  Secure your oxy powder today at InfoWarsLife.com.
[00:20:37.984 --> 00:20:40.029]  That's InfoWarsLife.com.
[00:20:42.754 --> 00:20:49.059]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:20:49.420 --> 00:20:50.901]  I believe our research is conclusive.
[00:20:50.921 --> 00:20:52.282]  This is the best iodine out there.
[00:20:52.582 --> 00:20:53.683]  And I know this for a fact.
[00:20:54.244 --> 00:20:59.008]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:20:59.128 --> 00:21:03.231]  For a limited time, experience the ancient power of Survival Shield X2.
[00:21:03.411 --> 00:21:08.616]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:21:17.506 --> 00:21:36.736]  The Ebola outbreak in West Africa has reached a state of total chaos as the World Health Organization attempts to launch a controversial program that would bring those infected with Ebola out of their homes and moved into temporary holding facilities, offer them basic care, and limit the infection of other family members.
[00:21:37.237 --> 00:21:38.777]  Each center would have 15 to 30 beds.
[00:21:39.898 --> 00:21:47.004]  World Health Organization officials aim to get as many as 70 centers up and running across Liberia in the coming months.
[00:21:47.444 --> 00:21:53.589]  This effort would add to the 1,700 bed facilities to be constructed by the recently dispatched U.S.
[00:21:53.649 --> 00:21:54.210]  military.
[00:21:54.630 --> 00:21:58.213]  Germany is now asking for volunteers to join the 3,000 U.S.
[00:21:58.273 --> 00:21:59.914]  soldiers deployed to West Africa.
[00:22:00.295 --> 00:22:04.058]  This, as fears of entering the hot zone are exacerbated.
[00:22:04.478 --> 00:22:12.366]  After a child stricken with Ebola bit a male nurse who was quickly flown back to Switzerland and is expected to recover.
[00:22:12.847 --> 00:22:22.817]  This aggravated effort is due to the stalling of the treatment beds promised by the Obama administration according to Liberian World Health Organization representative Peter Graf.
[00:22:23.157 --> 00:22:31.161]  There are currently only 380 beds across the entire country of Monrovia, with a population of one and a half million people.
[00:22:31.602 --> 00:22:36.784]  Doctors Without Borders wants no part of the World Health Organization's controversial solution.
[00:22:37.004 --> 00:22:49.171]  The group's Director of Operations, Bryce DeLavigne, warns that moving contaminated patients without adequate infection control staff and supplies could only increase the outbreak.
[00:22:49.551 --> 00:22:59.057]  In a speech to the United Nations Member States at the beginning of September, MSF's International President signalled the failure of the current strategy for combating Ebola.
[00:23:00.058 --> 00:23:10.985]  No organisation, and that includes MSF, is equipped to deal with the explosion in the number of cases, the dozens of infected health workers, and collapse of the affected countries' health systems.
[00:23:11.926 --> 00:23:21.396]  James Hamilton, Chief Grave Digger in Sierra Leone, has witnessed an unending disposal of bodies, with each grave digger digging 16 graves per day.
[00:23:21.736 --> 00:23:26.722]  Many of the bodies placed in shallow mass graves are being dug up by pigs and other animals.
[00:23:27.142 --> 00:23:36.445]  The World Health Organization predicts 21,000 new Ebola cases by November and as many as 1.4 million by late January.
[00:23:36.765 --> 00:23:43.967]  According to the World Health Organization's numbers, 6,000 have been infected and 2,833 have died.
[00:23:44.307 --> 00:23:50.469]  But those numbers conflict with the Doctors Without Borders numbers that place the toll in the tens of thousands.
[00:23:51.009 --> 00:23:53.050]  John Bowne for InfoWars.com
[00:24:03.689 --> 00:24:10.612]  Celebrate the spirit of freedom and liberty upon which our nation was founded at Infowarsshop.com.
[00:24:10.672 --> 00:24:14.474]  Molonlave is ancient Greek for come and take it.
[00:24:14.514 --> 00:24:21.978]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:24:22.198 --> 00:24:26.020]  Now available in women's tees and proudly made in the USA.
[00:24:26.320 --> 00:24:35.623]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:24:35.843 --> 00:24:36.463]  Badass!
[00:24:36.843 --> 00:24:50.367]  And be sure to check out the new arrivals at Info Wars Life, where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:24:50.767 --> 00:24:51.848]  And wake up, America!
[00:24:52.148 --> 00:24:56.169]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:24:56.169 --> 00:24:56.871]  We're good to go.
[00:25:04.170 --> 00:25:07.972]  City of Austin tap water versus filtered City of Austin tap water.
[00:25:08.372 --> 00:25:09.592]  I can like taste dirt in it.
[00:25:09.652 --> 00:25:10.753]  God knows what's in this.
[00:25:10.913 --> 00:25:11.893]  This has an aftertaste.
[00:25:11.953 --> 00:25:13.514]  Tastes like Austin water?
[00:25:13.774 --> 00:25:14.614]  Yeah, it does.
[00:25:14.694 --> 00:25:18.856]  These people just sampled City of Austin tap water straight from the faucet.
[00:25:19.076 --> 00:25:25.199]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:25:25.399 --> 00:25:26.159]  I call it H2O.
[00:25:26.179 --> 00:25:27.720]  That one is better.
[00:25:27.780 --> 00:25:28.780]  Tastes like nothing.
[00:25:28.940 --> 00:25:30.441]  Yep, I know what good water tastes like.
[00:25:30.501 --> 00:25:31.021]  It's good water.
[00:25:31.121 --> 00:25:39.669]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:25:40.070 --> 00:25:47.577]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:25:47.857 --> 00:25:50.380]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:25:50.920 --> 00:25:53.264]  Yeah, it has that processed flavor to it.
[00:25:53.604 --> 00:26:03.198]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:26:03.238 --> 00:26:04.961]  Okay, this is very tasty.
[00:26:05.001 --> 00:26:05.722]  It's good water.
[00:26:06.394 --> 00:26:06.815]  Refreshing.
[00:26:07.275 --> 00:26:08.136]  It's good.
[00:26:08.156 --> 00:26:10.498]  Go to InfoWarsStore.com today.
[00:26:10.899 --> 00:26:14.743]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:26:15.243 --> 00:26:18.547]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:26:31.437 --> 00:26:38.979]  New York, Los Angeles, and Chicago have formed a big city coalition to grease the skids for illegal immigration in the United States.
[00:26:39.640 --> 00:26:49.343]  This coalition will push our tax dollars, along with big corporate donations, towards a greater voting procedure, educational assistance, and micro-loans for illegal immigrants.
[00:26:49.623 --> 00:26:56.465]  They are going full steam ahead with a cloud-pivot-induced privileged society that is already destroying the American middle class.
[00:26:57.125 --> 00:27:01.547]  The NSA tracks the movements, phone calls, and emails of every U.S.
[00:27:01.607 --> 00:27:02.107]  citizen.
[00:27:02.427 --> 00:27:07.749]  But we can't know where these illegals are, as they continue to miss their immigration hearings by 90%.
[00:27:09.409 --> 00:27:10.210]  So where are they?
[00:27:10.410 --> 00:27:19.673]  Well, apparently a growing number of them have been flooding the United States South, and they are raping the children of these communities at an alarming rate.
[00:27:19.693 --> 00:27:24.615]  A spokeswoman for the Davidson County Sheriff's Office said USADA was in this country illegally.
[00:27:24.895 --> 00:27:29.657]  Gurao Aguilar faces three counts of aggravated sexual battery of a person under the age of 13.
[00:27:30.418 --> 00:27:33.900]  Jacobo Gurao faces one count of rape of a person under the age of 13.
[00:27:33.940 --> 00:27:40.283]  Police believe 19-year-old Sergio Perez, an illegal immigrant, attacked the woman in her home Sunday.
[00:27:41.164 --> 00:27:47.990]  418 children were raped by illegals in the state of North Carolina in the month of August 2014 alone.
[00:27:48.470 --> 00:28:01.521]  I spoke with James Johnson, the founder and president of North Carolinians for Immigration Reform Enforcement, about the history of his organization and methods needed to document this full-blown attack on America's youth.
[00:28:01.842 --> 00:28:07.026]  NC Fire started at the outset in 2007 and it came about as a result of me getting injured on the job.
[00:28:08.516 --> 00:28:23.585]  Going through physical therapy and rehab under Workman's Comp, I started seeing a lot of individuals who could not speak English that had interpreters with them in the rehab process, in the therapy sessions.
[00:28:24.386 --> 00:28:26.547]  And so I started inquiring about, you know, what's going on.
[00:28:26.587 --> 00:28:37.254]  And then, you know, the other things you'd see non-American citizens, obvious people, at the grocery stores, you know, paying for two or three shopping carts full of groceries with
