[00:00:01.492 --> 00:00:02.654]  Coast to coast.
[00:03:59.503 --> 00:04:07.129]  That was a staged event because, oh, we're going to put naked body scanners in next week because of this, when they'd ordered them a year and a half before.
[00:04:07.850 --> 00:04:13.134]  And the outgoing head of Homeland Security, Chertoff, stood to make hundreds of millions himself off of it, off the billions.
[00:04:13.855 --> 00:04:14.715]  He headed up the company.
[00:04:15.436 --> 00:04:17.257]  So that was a total PR rollout.
[00:04:17.277 --> 00:04:23.182]  It's like, you know, when a new flavor of Coke's coming out, you see the ads, a new Coke's coming out.
[00:04:24.341 --> 00:04:28.467]  Or you see them... Ukraine, three months ago, voted to not join the EU.
[00:04:28.507 --> 00:04:32.272]  I said get ready for them to destabilize and overthrow the Ukrainian government.
[00:04:32.292 --> 00:04:33.113]  I mean, that's a no-brainer.
[00:04:33.935 --> 00:04:36.658]  When you study geopolitics and the tricks and how they work, it's very clear.
[00:04:37.403 --> 00:04:41.908]  But then when you see an airplane go down, and, oh, we don't know what happened, they're real hijackings, folks.
[00:04:42.508 --> 00:04:44.570]  And they happen every year or so.
[00:04:45.051 --> 00:04:49.696]  And that's what a real hijacking does, especially when Hezbollah-type connected groups are involved.
[00:04:49.916 --> 00:04:51.157]  That's Iranian connected groups.
[00:04:51.438 --> 00:04:54.621]  They get on the airplane, and they fly it into the water.
[00:04:56.943 --> 00:04:59.127]  Now, it could have been the plane just went down.
[00:04:59.187 --> 00:05:01.271]  It could have been, it's a coincidence these guys are on board.
[00:05:02.052 --> 00:05:02.453]  I don't know.
[00:05:02.874 --> 00:05:04.977]  There's also a lot of suspicious tech people on board.
[00:05:05.458 --> 00:05:07.803]  But my gut tells me it's a hijacker.
[00:05:09.986 --> 00:05:11.627]  Introducing Pro-1.
[00:05:11.888 --> 00:05:15.390]  All of your filtration in one system, portable, on-the-go.
[00:05:15.531 --> 00:05:19.934]  No more do you have two or three filters to just reduce sodium fluoride.
[00:05:20.114 --> 00:05:26.059]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:05:26.179 --> 00:05:36.968]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:05:37.168 --> 00:05:43.471]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:05:43.651 --> 00:06:00.659]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:06:00.959 --> 00:06:05.081]  Get your Pro-Pure with the new Pro-1 filters today at infowarestore.com.
[00:06:05.561 --> 00:06:07.483]  We're by calling 888-253-3139.
[00:06:07.623 --> 00:06:10.625]  The facts are in.
[00:06:10.806 --> 00:06:11.946]  The studies are legion.
[00:06:12.207 --> 00:06:19.573]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:06:19.713 --> 00:06:23.156]  So why are the social engineers adding it to the water?
[00:06:23.536 --> 00:06:23.956]  Simple.
[00:06:24.096 --> 00:06:28.539]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:06:28.820 --> 00:06:34.283]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:06:34.543 --> 00:06:50.554]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:06:50.874 --> 00:06:55.156]  Let's take a stand against the Globalist by blocking their poisons with Fluoride Shield.
[00:06:55.436 --> 00:06:57.276]  I use Fluoride Shield every day.
[00:06:57.597 --> 00:07:02.898]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:07:03.159 --> 00:07:07.400]  Let's start cleansing our bodies now and support the Info War at the same time.
[00:07:07.560 --> 00:07:08.841]  That's InfoWarsLife.com.
[00:07:09.901 --> 00:07:15.503]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[00:07:15.704 --> 00:07:22.927]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[00:07:23.087 --> 00:07:26.248]  Radioactive contamination is now in most of the food supply.
[00:07:26.428 --> 00:07:28.230]  There's only two ways to avoid this.
[00:07:28.470 --> 00:07:33.034]  Move south of the equator or properly protect your thyroid with nascent iodine.
[00:07:33.114 --> 00:07:35.877]  Looking to protect my family, I've done deep research.
[00:07:36.037 --> 00:07:41.823]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[00:07:42.003 --> 00:07:45.486]  It's made right here in the USA, completely non-GMO.
[00:07:45.666 --> 00:07:50.711]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[00:07:50.911 --> 00:07:53.952]  Exclusively available at Infowarslife.com.
[00:07:54.132 --> 00:07:59.994]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[00:08:00.114 --> 00:08:02.115]  Survival Shield Nascent Iodine.
[00:08:02.275 --> 00:08:07.696]  Secure your super high quality Nascent Iodine today at Infowarslife.com.
[00:08:07.796 --> 00:08:09.157]  That's Infowarslife.com.
[00:08:21.744 --> 00:08:24.747]  Crashing through the lies and disinformation.
[00:08:25.328 --> 00:08:29.492]  It's Alex Jones on the GCN Radio Network.
[00:08:37.779 --> 00:08:39.920]  Well, we have a big broadcast lined up today.
[00:08:40.140 --> 00:08:51.443]  I have told people over and over again, it's just common sense, historical fact, it's no big secret, that the NSA is about political control.
[00:08:52.924 --> 00:09:04.467]  And MI6's spy grid that's tied into the NSA and the whole global echelon system is designed to politically
[00:09:07.642 --> 00:09:08.363]  Thank you so much.
[00:09:08.403 --> 00:09:09.523]  This is going to give me some coffee.
[00:09:09.563 --> 00:09:09.903]  Thank you.
[00:09:10.704 --> 00:09:11.384]  I appreciate it.
[00:09:11.564 --> 00:09:12.504]  Sorry I left that out there.
[00:09:12.544 --> 00:09:12.765]  Thank you.
[00:09:13.925 --> 00:09:15.726]  Now, getting back to what I was saying.
[00:09:15.886 --> 00:09:17.587]  You guys reprint me my Larry McDonald.
[00:09:17.627 --> 00:09:18.607]  I spilled coffee on this.
[00:09:19.548 --> 00:09:20.648]  Reprint me my Larry McDonald.
[00:09:20.668 --> 00:09:20.968]  Thank you.
[00:09:22.009 --> 00:09:28.232]  Now, getting back to what I was saying here on this live Tuesday edition.
[00:09:29.032 --> 00:09:33.514]  It is the 11th day, of course, of March 2014.
[00:09:36.869 --> 00:09:41.932]  And Lord willing, we're going to be here for the next three hours.
[00:09:44.213 --> 00:09:58.781]  And we're going to get into a whole host of issues, but obviously Dianne Feinstein, who has defended the NSA spying, expanded the NSA spying, is privy to the NSA spying data on the intelligence committees and others that she has access to.
[00:09:59.830 --> 00:10:07.515]  And then now it's coming out that the CIA was spying on Congress, the House and Senate, to see what they were up to.
[00:10:09.276 --> 00:10:11.297]  And they're acting like this is some revelation.
[00:10:12.858 --> 00:10:23.305]  The basic information that I am covering here on air is well-known and has been well-known forever.
[00:10:24.205 --> 00:10:27.908]  That political spying, going back thousands of years in every culture,
[00:10:29.247 --> 00:10:30.469]  Is just that, political.
[00:10:31.350 --> 00:10:33.692]  It's not focused on terror threats.
[00:10:33.752 --> 00:10:37.036]  It's not focused mainly on an outside enemy invading.
[00:10:37.997 --> 00:10:41.901]  It's not focused on keeping the public safe.
[00:10:42.782 --> 00:10:49.330]  It's focused on cornering markets, controlling economies, shutting down competition, and setting up mafias.
[00:10:51.101 --> 00:10:52.941]  And there's a lot of reasons for that, obviously.
[00:10:53.302 --> 00:11:04.205]  Number one, you know in ancient times if a foreign enemy is massing on your border, because you'll have scouts and you'll have towns on your border of your empire, your country, that will see the enemy presence intensifying.
[00:11:04.825 --> 00:11:20.469]  And then the emperors of Rome or Babylon or Egypt, right through to the modern empires, would then dispatch a larger force to investigate to see if a full army is needed to be rotated into that area to repel the threat.
[00:11:23.151 --> 00:11:40.860]  But it's always an outside threat that is used, whether it be Al-Qaeda that's synthetic and manufactured predominantly, or whether it be a domestic terror threat that's totally manufactured, or whether it be, you know, the boogeyman of mass shootings that kill 167 people on average a year.
[00:11:41.720 --> 00:11:45.062]  Almost all of them gang-related, but categorized as mass shootings.
[00:11:45.082 --> 00:11:49.964]  I mean, you would think there's an epidemic of mass shootings and death and killing, but it's actually
[00:11:51.465 --> 00:11:53.466]  Shootings total are way down 51 percent.
[00:11:54.286 --> 00:11:58.027]  Justice Department's own numbers that they keep under a hat but are publicly available.
[00:11:58.407 --> 00:12:01.948]  My point is that you've got all these manufactured terror.
[00:12:02.648 --> 00:12:08.990]  You've got all these manufactured synthetic boogeymen that are hiding under the table.
[00:12:09.850 --> 00:12:15.112]  Historically and statistically and intellectually, it's prima facie.
[00:12:15.212 --> 00:12:16.092]  It's on its face.
[00:12:16.512 --> 00:12:17.753]  There's no debating about it.
[00:12:17.973 --> 00:12:18.793]  It's not my opinion.
[00:12:20.908 --> 00:12:22.311]  And so we need to have that revelation.
[00:12:22.731 --> 00:12:30.705]  They lied to us and said the NSA wasn't spying on us and wasn't grabbing data and listening to phone calls and tracking emails and faxes when on congressional record...
[00:12:31.584 --> 00:12:36.708]  They had investigations in 1988, 1996 that were whitewashes in Congress.
[00:12:37.128 --> 00:12:42.692]  When they passed the Telecommunications Act, it's all in there, how everything is built to spy on you.
[00:12:42.973 --> 00:12:46.195]  The main function of a telephone is to spy on you.
[00:12:46.395 --> 00:12:48.657]  The main function of a computer is to spy on you.
[00:12:48.917 --> 00:12:59.986]  The main function of a smartphone platform computer grid is to spy on you and model human behavior and track everything you do and control you and predict the future to then
[00:13:00.506 --> 00:13:00.566]  No.
[00:13:00.586 --> 00:13:00.786]  Part one.
[00:13:30.845 --> 00:13:34.108]  Well, I can't go into all the details of the Utah Data Center.
[00:13:34.168 --> 00:13:35.349]  That's Alexander.
[00:13:35.409 --> 00:13:37.211]  We don't hold data on U.S.
[00:13:37.251 --> 00:13:37.771]  citizens.
[00:13:38.392 --> 00:13:47.220]  The head of cybersecurity, that's the Pentagon branch of the North Com domestic spy grid,
[00:13:48.632 --> 00:13:50.834]  That's just already operating completely illegally.
[00:13:50.994 --> 00:13:52.775]  They're trying to pass the cybersecurity legislation.
[00:13:53.676 --> 00:14:02.863]  It's operating in plain view since the early 1980s under Cyber Command at Space Command in Colorado.
[00:14:04.305 --> 00:14:06.807]  Space Command runs everything with NASA
[00:14:07.935 --> 00:14:11.936]  Corporately above it as an as an executive branch creation.
[00:14:11.976 --> 00:14:12.917]  That's the shadow government.
[00:14:13.457 --> 00:14:20.879]  So it's it's it's Space Command nexus with the public face NASA and their interstellar programs that are classified.
[00:14:21.239 --> 00:14:23.560]  They're really freaking out folks when I talk about this stuff by the way.
[00:14:24.160 --> 00:14:29.042]  Most of it I've gotten from sources other I've reverse engineered their program and it's unbelievable.
[00:14:29.722 --> 00:14:30.463]  They've already gone.
[00:14:30.483 --> 00:14:31.963]  I could even get into it.
[00:14:32.063 --> 00:14:33.604]  I just cannot believe how screwed we are.
[00:14:34.604 --> 00:14:37.385]  The general public has no idea what's even going on.
[00:14:38.660 --> 00:14:40.540]  The globalists are trying to start a war with Russia.
[00:14:41.080 --> 00:14:42.641]  I'm not saying Russia's good.
[00:14:42.901 --> 00:14:44.001]  I'm not saying Putin's good.
[00:14:44.241 --> 00:14:45.401]  The West is starting it.
[00:14:47.562 --> 00:14:51.862]  And I've had some people run up to me on the street who are pro-Russia Ukrainians who go, we really appreciate what you're doing.
[00:14:52.162 --> 00:14:58.643]  And I have other people coming up to me who are Ukrainian or from Poland in one case and are really mad at me.
[00:15:00.424 --> 00:15:02.504]  And they're like, why are you pro-Russia?
[00:15:03.024 --> 00:15:04.264]  I am not pro-Russia.
[00:15:04.805 --> 00:15:07.185]  I'm pro not having World War III.
[00:15:09.309 --> 00:15:10.289]  But I'm already digressing.
[00:15:11.430 --> 00:15:26.434]  My point here is, tying all this together, is that it's now coming out that of course the National Security Agency and Defense Intelligence and NORTHCOM and Space Command, of course they're spying on Dianne Feinstein.
[00:15:28.955 --> 00:15:31.036]  Of course they're spying on Ron Paul.
[00:15:32.436 --> 00:15:33.696]  They're spying on Matt Drudge.
[00:15:33.716 --> 00:15:35.877]  They're spying on anyone of consequence.
[00:15:36.677 --> 00:15:38.878]  They're spying on the local megachurch preacher.
[00:15:40.681 --> 00:15:54.591]  They're not just spying, they're feeding everything into giant artificially intelligent supercomputers that are then modeling what you're going to do and then integrating it with what everyone else is going to do to literally know the future.
[00:15:55.412 --> 00:16:01.656]  Over the horizon, true crystal ball, palantir control.
[00:16:02.197 --> 00:16:05.159]  This is the end of free will, the end of civilization as we know it.
[00:16:06.000 --> 00:16:08.582]  The end of humans being truly
[00:16:09.807 --> 00:16:14.928]  Sentient, and involved in the real world, and informed.
[00:16:15.968 --> 00:16:28.531]  Because you take away privacy, and you take away free will, where Amazon knows what you're going to order before you order it, they can then put in the stimuli into the equation to control the future, not just predict the future.
[00:16:29.012 --> 00:16:35.133]  First you predict the future, then you control the future, and they're very close to controlling the future.
[00:16:38.442 --> 00:16:39.603]  That's what this grid is.
[00:16:39.903 --> 00:16:41.684]  They knew the internet would be used for liberty.
[00:16:41.965 --> 00:16:46.088]  They knew it would be used in an attempt to restrain power.
[00:16:47.228 --> 00:16:58.917]  But the globalists know that they're in a race, technologically, with everyone else in the system, and so they all want to obtain the unattainium.
[00:17:00.198 --> 00:17:05.322]  They all want to get that god-like power to a great extent to be able to predict the future.
[00:17:06.226 --> 00:17:09.229]  They all want to be able to get those life extension technologies.
[00:17:09.249 --> 00:17:11.571]  Can you imagine the globalists, what they want?
[00:17:11.891 --> 00:17:12.792]  All the old rich people?
[00:17:13.052 --> 00:17:14.153]  What do you think they're into?
[00:17:14.513 --> 00:17:15.454]  Living longer.
[00:17:15.994 --> 00:17:20.638]  Because if you can live 20 years longer, they believe technologies will be developed, or you can live a hundred years longer.
[00:17:20.658 --> 00:17:23.821]  And if you can live a hundred years longer, you can live a thousand years longer.
[00:17:24.121 --> 00:17:27.484]  This is the Elysium Golden Fields of the demigods.
[00:17:28.485 --> 00:17:29.546]  Not my words, theirs.
[00:17:29.846 --> 00:17:30.947]  This is the program.
[00:17:31.387 --> 00:17:32.208]  This is the reality.
[00:17:32.228 --> 00:17:33.329]  We're going to skip this network break.
[00:17:35.882 --> 00:17:53.694]  And this is the real world, and I'm just someone who wants you to know what's going on, because I believe it's a destructive path we're on, because only the worst people, the most controlling people, only the most jealous, envious, covetous, selfish people are running things.
[00:17:54.314 --> 00:17:56.576]  And if we had angels, good angels,
[00:17:57.904 --> 00:18:02.672]  Better angels running this, it would probably turn into a disaster and destroy free will.
[00:18:03.133 --> 00:18:07.781]  This will unleash abomination desolation.
[00:18:10.319 --> 00:18:26.402]  The psych warfare technologies, the dehumanization, smart grid, smartphone, TV systems, are already mesmerizing people and sucking them into their television sets, sucking them into their iPhones, sucking them in.
[00:18:26.762 --> 00:18:29.603]  Imagine it, and I want somebody to create an animation of this out there.
[00:18:30.483 --> 00:18:31.663]  I know there's great animators listening.
[00:18:31.763 --> 00:18:32.763]  I need people to create this.
[00:18:33.003 --> 00:18:34.063]  Don't count on somebody else.
[00:18:34.664 --> 00:18:34.984]  Do it!
[00:18:35.904 --> 00:18:36.904]  Where it shows someone
[00:18:38.959 --> 00:18:55.707]  In an evolution from say 1947, with the widespread rollout of televisions, and the entire culture changing, where you have people rolling the television into the house,
[00:18:57.472 --> 00:19:22.551]  And the family goes from the dinner table, and the kids go from playing outside, to now living around the television and changing how you even eat food, packaged space food, TV dinners, in front of the television, being inserted into a false reality, being bombarded five, six, seven hours a day with messages of the establishment.
[00:19:23.192 --> 00:19:23.872]  That at first,
[00:19:24.912 --> 00:19:27.353]  We're quite wholesome, but only to hook people.
[00:19:27.833 --> 00:19:29.053]  This was all done scientifically.
[00:19:29.393 --> 00:19:31.413]  Edwin Bernays and others are on record, not my opinion.
[00:19:35.054 --> 00:19:36.275]  And so imagine the animation.
[00:19:36.635 --> 00:19:37.815]  They're all sitting around the table.
[00:19:37.855 --> 00:19:38.715]  They're outside playing.
[00:19:39.055 --> 00:19:39.935]  Kids are on their bikes.
[00:19:39.975 --> 00:19:41.016]  They're building forts.
[00:19:42.376 --> 00:19:43.456]  They're looking at the stars.
[00:19:43.676 --> 00:19:45.477]  They're fishing in the creek.
[00:19:47.117 --> 00:19:50.478]  They're kissing a girl for the first time when they're 12.
[00:19:52.568 --> 00:19:53.589]  They're getting in a fist fight.
[00:19:53.649 --> 00:19:54.189]  They're living.
[00:19:54.210 --> 00:19:54.770]  They're humans.
[00:19:56.091 --> 00:20:02.697]  And now, within years, they, within just a few years, suddenly everyone has a television set.
[00:20:03.058 --> 00:20:05.860]  It's a sign of status if you have two television sets by 1955.
[00:20:07.121 --> 00:20:08.743]  You're suddenly living around the television.
[00:20:08.763 --> 00:20:09.844]  You're suddenly getting home.
[00:20:10.164 --> 00:20:11.345]  You're now not in the real world.
[00:20:11.385 --> 00:20:12.767]  You're entering the proto-matrix.
[00:20:13.687 --> 00:20:14.708]  This is the proto-matrix.
[00:20:15.429 --> 00:20:17.411]  Suddenly, they all gravitate around the television.
[00:20:18.510 --> 00:20:28.594]  The flicker rate designed and picked in animal and human studies to put you into a suggestible, hypnotized, suspended disbelief, false reality.
[00:20:30.615 --> 00:20:31.535]  This is literally the key.
[00:20:31.595 --> 00:20:32.675]  People are in a trance.
[00:20:33.035 --> 00:20:34.036]  I can't state that enough.
[00:20:34.116 --> 00:20:34.656]  That's it.
[00:20:35.216 --> 00:20:36.337]  That's why they're so dumb.
[00:20:36.377 --> 00:20:37.697]  That's why you can't get through to them.
[00:20:38.237 --> 00:20:39.558]  That's why they're so suggestible.
[00:20:41.650 --> 00:20:46.933]  I don't even try to be manipulative now and I can just walk directly up to police and basically start programming them.
[00:20:46.994 --> 00:20:49.155]  I can walk up to women and start programming them.
[00:20:49.735 --> 00:21:00.723]  Start talking to them literally using basic systems that they use in television and the people literally go back into trances and I'm not even a hypnotist and I've never even studied it.
[00:21:01.583 --> 00:21:03.945]  We don't need to see his identification.
[00:21:05.326 --> 00:21:06.827]  We don't need to see his identification.
[00:21:06.847 --> 00:21:08.688]  These aren't the drawings you're looking for.
[00:21:12.512 --> 00:21:13.873]  He can go about his business.
[00:21:14.773 --> 00:21:16.734]  You can go about your business.
[00:21:16.794 --> 00:21:17.335]  Move along.
[00:21:17.355 --> 00:21:19.576]  Move along.
[00:21:20.617 --> 00:21:24.839]  Now again, I mention police because they're about the hardest on average because they actually live in the real world.
[00:21:25.339 --> 00:21:27.300]  And I'm not glorifying police here.
[00:21:27.521 --> 00:21:29.742]  They actually live in the real world, see what's going on.
[00:21:30.022 --> 00:21:31.623]  They're not watching a lot of television.
[00:21:32.944 --> 00:21:34.564]  They're having to interact with people.
[00:21:35.105 --> 00:21:38.366]  They're having to deal with all sorts of crises constantly.
[00:21:38.666 --> 00:21:43.187]  And so that's why I say police are more awake than anybody in the country, on average, except for the military.
[00:21:44.187 --> 00:21:46.608]  And the military is awake because they've seen the corruption.
[00:21:46.788 --> 00:21:48.128]  They've seen arms and legs blown off.
[00:21:48.288 --> 00:21:49.229]  They've seen dead kids.
[00:21:49.409 --> 00:21:50.469]  They've seen the bid rigging.
[00:21:50.649 --> 00:21:53.870]  They've seen what goes on at the military bases.
[00:21:54.390 --> 00:21:57.491]  They've seen people getting killed at the bases that talk about the drug dealing.
[00:21:59.824 --> 00:22:02.626]  They've been hired by the CIA to carry out hits.
[00:22:03.127 --> 00:22:04.107]  They live in the real world.
[00:22:06.389 --> 00:22:08.310]  That's how naive the public is.
[00:22:08.351 --> 00:22:09.291]  They're like children.
[00:22:10.993 --> 00:22:13.374]  But even the police now are suggestible.
[00:22:14.855 --> 00:22:23.582]  And I can just organically, watching the tricks on television now, go out and talk to the public and you can see who's conscious, who's unconscious.
[00:22:24.163 --> 00:22:25.323]  And the globalists study this.
[00:22:25.384 --> 00:22:26.264]  They invented this.
[00:22:27.405 --> 00:22:28.126]  It's incredible
[00:22:29.252 --> 00:22:32.137]  So my response to it is to have zero manipulation.
[00:22:32.477 --> 00:22:36.744]  Just be 100% upfront with folks on how this is working and what's going on.
[00:22:37.164 --> 00:22:43.794]  Because even if someone's in a subconscious state, they subconsciously are hearing this now and will work through the data
[00:22:44.335 --> 00:22:46.396]  And start seeing how they're being manipulated.
[00:22:46.716 --> 00:22:47.676]  How they're in a trance.
[00:22:48.036 --> 00:23:00.441]  The only way to wake people up now, I realize, is not to even show them data, and facts, and proof, because they'll just call you a conspiracy terrorist, because that's the hypnotic trance word that means disregard, don't look at this.
[00:23:01.921 --> 00:23:04.522]  Oh, that person says don't trust a system that's known for lying?
[00:23:04.823 --> 00:23:07.063]  This person says think outside the box, think for yourself?
[00:23:07.404 --> 00:23:08.364]  That's a heretic!
[00:23:10.325 --> 00:23:11.185]  And I realize,
[00:23:15.489 --> 00:23:23.115]  That everything is about getting people to take the red pill and just, for themselves, see what's around them.
[00:23:23.335 --> 00:23:25.657]  You're never going to tell them about it.
[00:23:26.177 --> 00:23:27.498]  They've got to see it!
[00:23:28.419 --> 00:23:29.720]  What did Morpheus say to Neo?
[00:23:30.800 --> 00:23:32.582]  One cannot be told about the Matrix.
[00:23:33.823 --> 00:23:36.585]  And by the way, all I'm offering is the truth before you take that red pill.
[00:23:36.965 --> 00:23:39.447]  You say you're taking it, all I'm offering is the truth.
[00:23:39.707 --> 00:23:40.568]  But I gotta tell you folks,
[00:23:41.741 --> 00:23:42.662]  It's like weightlifting.
[00:23:42.682 --> 00:23:44.503]  I'm getting back into weightlifting, getting back into shape.
[00:23:44.523 --> 00:23:45.544]  It just feels so good.
[00:23:46.505 --> 00:23:54.752]  And when I get like dumbbells, 20 pound dumbbells on a bench press are heavier than 60, 70, 100 pound dumbbells.
[00:23:57.774 --> 00:24:01.497]  Because I'm not used to lifting a light weight from muscle memory 20 years ago.
[00:24:01.738 --> 00:24:03.099]  I'm used to lifting a heavy weight.
[00:24:04.278 --> 00:24:05.059]  That's the same thing.
[00:24:05.099 --> 00:24:06.019]  It's like an atmosphere.
[00:24:06.059 --> 00:24:09.942]  It's like a plant that isn't in the wind, that isn't in the rain, will not thrive.
[00:24:10.222 --> 00:24:13.465]  A plant that's in the wind and rain will grow and thrive from the pressure.
[00:24:13.645 --> 00:24:14.205]  What do they say?
[00:24:14.906 --> 00:24:16.247]  Pain is weakness leaving the body.
[00:24:16.267 --> 00:24:17.588]  Well, it's the same thing mentally.
[00:24:17.948 --> 00:24:20.530]  You're meant to be in the real world.
[00:24:20.590 --> 00:24:27.135]  Your ancestors, folks, drove mastodons off cliffs so they could eat them.
[00:24:27.535 --> 00:24:28.256]  Our ancestors
[00:24:29.281 --> 00:24:34.769]  Fought tigers and lions and big cats and cave bears twice the size of a grizzly bear.
[00:24:35.429 --> 00:24:40.737]  Humans with spears and rocks would go and kill big bears.
[00:24:41.017 --> 00:24:42.299]  Bears ran from humans.
[00:24:42.920 --> 00:24:44.382]  Polar bears ran from humans.
[00:24:44.702 --> 00:24:45.343]  Everything reared.
[00:24:48.365 --> 00:25:01.888]  And humans could look up and see the stars and invent systems to track them and literature and art and everything and look what we've been turned into because we're all being killed by the softness, killed by the domestication.
[00:25:06.729 --> 00:25:12.590]  We are being sucked in to the dehumanizing evil and the animation.
[00:25:14.741 --> 00:25:18.583]  The animation that I want people to come up with shouldn't have a contest.
