[00:00:07.031 --> 00:00:11.856]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:04:38.020 --> 00:04:40.520]  We're going to get into that and more Ebola info.
[00:04:40.520 --> 00:04:44.761]  We're going to get into the Hong Kong protests and a lot more besides that.
[00:04:44.761 --> 00:04:47.481]  Lionel coming up, Alex Jones popping in.
[00:04:47.481 --> 00:04:51.462]  This is the Alex Jones Show Live, Thursday, October 2nd edition.
[00:04:51.462 --> 00:04:53.662]  I'm Paul Joseph Watson filling in for Alex.
[00:04:53.662 --> 00:04:56.343]  We'll be right back with all the breaking Ebola news.
[00:04:56.343 --> 00:04:56.983]  Stay right there.
[00:05:01.195 --> 00:05:04.858]  The government's Department of Homeland Security is buying up loads of ammo.
[00:05:04.858 --> 00:05:09.141]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:05:09.141 --> 00:05:10.923]  Can you put two and two together?
[00:05:10.923 --> 00:05:18.769]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:05:18.769 --> 00:05:19.930]  But for how long?
[00:05:19.930 --> 00:05:26.555]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:05:26.555 --> 00:05:29.378]  Infidel Body Armor just won't quit.
[00:05:30.731 --> 00:05:31.792]  DNA Force.
[00:05:31.792 --> 00:05:35.073]  When cells become toxic, they die early and aging sets in.
[00:05:35.073 --> 00:05:36.214]  DNA Force.
[00:05:36.214 --> 00:05:44.378]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:05:44.378 --> 00:05:49.481]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:05:49.481 --> 00:05:50.502]  DNA Force.
[00:05:50.502 --> 00:05:52.503]  We now have the synergistic solution.
[00:05:52.503 --> 00:05:56.885]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:05:56.885 --> 00:05:57.505]  DNA Force.
[00:06:01.949 --> 00:06:03.310]  In the near future.
[00:06:03.310 --> 00:06:06.992]  When you realize how fake it all is, the football, the basketball.
[00:06:06.992 --> 00:06:07.792]  Security alert.
[00:06:07.792 --> 00:06:09.013]  Security alert.
[00:06:09.013 --> 00:06:11.014]  This is Homeland Security.
[00:06:11.014 --> 00:06:11.874]  Analysis.
[00:06:11.874 --> 00:06:12.614]  InfoWars.
[00:06:12.614 --> 00:06:14.595]  Building independent media operations.
[00:06:14.595 --> 00:06:19.598]  You let the worst people get controlled and tell us that we are the ones responsible.
[00:06:19.598 --> 00:06:20.638]  Crime Directive.
[00:06:20.638 --> 00:06:22.179]  Discredit Alex Jones.
[00:06:22.179 --> 00:06:25.041]  Jones is the wildly popular conspiracy theorist.
[00:06:25.041 --> 00:06:28.282]  A popular conspiracy theory talk show called InfoWars.
[00:06:28.282 --> 00:06:30.584]  Alex Jones is now in an Austin jail.
[00:06:30.584 --> 00:06:31.304]  These people are a
[00:06:31.544 --> 00:06:38.348]  You've got to set your eye on the enemy, not worry about what propaganda they put out.
[00:06:38.348 --> 00:06:39.909]  Intellectually, it's begun.
[00:06:39.909 --> 00:06:40.689]  You can feel it.
[00:07:00.478 --> 00:07:01.919]  What are you waiting for?
[00:07:01.919 --> 00:07:06.903]  You've heard what the proprietary Super Male Vitality formulation has done for others.
[00:07:06.903 --> 00:07:11.126]  Now it's time to experience the natural benefits for yourself.
[00:07:11.126 --> 00:07:27.499]  Pairing ancient herbal extraction techniques with revolutionary technological advances, Super Male Vitality offers the most powerful essence of eight different ingredients, all individually blended into what makes this product such a unique and concentrated solution.
[00:07:27.639 --> 00:07:35.304]  Avoid alarming artificial additives and even hidden genetically modified ingredients that may be lurking in your medicine cabinet.
[00:07:35.304 --> 00:07:45.311]  Super Male Vitality is 100% vegan, gluten-free, made in the USA and available today at infowarslife.com while supplies last.
[00:07:45.311 --> 00:07:50.414]  Experience the benefits for yourself and for your family with Super Male Vitality.
[00:07:50.774 --> 00:07:54.604]  Available exclusively through Infowarslife.com today.
[00:07:54.604 --> 00:07:57.130]  That's Infowarslife.com or call 1-888-253-3139.
[00:08:16.550 --> 00:08:19.213]  Waging war on corruption.
[00:08:19.213 --> 00:08:24.378]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:08:38.891 --> 00:08:43.112]  We're back on this Thursday, October 2nd edition of the Alex Jones Show.
[00:08:43.112 --> 00:08:46.493]  I'm Paul Joseph Watson, your host, filling in for Alex Jones.
[00:08:46.493 --> 00:08:52.535]  We expect Alex to be popping in at some point during the broadcast with breaking Ebola news.
[00:08:52.535 --> 00:08:58.436]  We're going to go to a clip in a minute out of local Hawaii news about a potential new Ebola case there.
[00:08:58.436 --> 00:09:02.838]  But as I was mentioning before the break, we had this story up on Infowars.com yesterday.
[00:09:02.838 --> 00:09:07.299]  Canadian health agency deletes info on airborne spread of Ebola.
[00:09:07.839 --> 00:09:25.893]  And this was one of the main sources that I cited, of course, in the aftermath of the 2012 Canadian study where they proved that Ebola could be spread via the respiratory tract between pigs infected with Ebola and monkeys who were kept in the same pen but separated by a wire fence.
[00:09:25.893 --> 00:09:35.080]  So there was no physical contact between them, of course, we're being told over and over again that you can only catch Ebola by having physical contact exchange of bodily fluids.
[00:09:35.680 --> 00:09:53.997]  But now top experts are questioning that, and as far back as the end of August actually, the Canadian Public Health Agency, which is their official public health body, had on their official website this quote, which is the airborne spread among humans of Ebola, is quote, strongly suspected.
[00:09:55.000 --> 00:09:57.641]  Now if you take a look at that now, it's changed.
[00:09:57.641 --> 00:10:02.483]  It says airborne transmission has not been demonstrated between non-human primates.
[00:10:02.483 --> 00:10:12.247]  So it's interesting that they rolled that back at the end of August or just after the end of August when all these questions were being asked about the airborne spread of Ebola.
[00:10:12.247 --> 00:10:19.769]  Of course we had major doctors go public in the New York Times in the op-ed pages basically asking the same question.
[00:10:19.769 --> 00:10:20.990]  Has this mutated?
[00:10:20.990 --> 00:10:23.071]  Has it gone airborne at least to some extent?
[00:10:23.071 --> 00:10:23.311]  Because
[00:10:23.891 --> 00:10:32.054]  We've had hundreds of health workers in Africa, including Western health workers, die after contracting Ebola.
[00:10:32.054 --> 00:10:47.420]  Of course, you would normally expect them to take the utmost precautions in avoiding bodily contact and avoiding swapping bodily fluids with Ebola victims, and yet hundreds have died, which of course leads to this top story, which is the UN's top Ebola chief
[00:10:48.200 --> 00:10:55.534]  Razor's nightmare prospect that virus could mutate and become airborne if it's not quickly brought under control.
[00:10:55.534 --> 00:10:58.420]  So basically this top official, Anthony Banbury...
[00:10:59.457 --> 00:11:15.742]  Is saying, if we don't get a hold of this now, as it spreads, you know, in its natural state, which is not via airborne transmission, as far as we understand, if we don't clamp down on it now, then it could indeed go airborne, and of course then that opens up a whole nightmare scenario.
[00:11:15.742 --> 00:11:23.364]  And again, major story up on Infowars.com today, out of SHTF plan, report disaster teams were notified months ago
[00:11:24.204 --> 00:11:26.445]  They would be activated in November.
[00:11:26.445 --> 00:11:29.205]  So this was Disaster Assistance Response Teams.
[00:11:29.205 --> 00:11:45.309]  According to a source within DART, they were told last month, at least as long as a month ago, actually more than a month ago, that they would be notified or activated in October as a result of a major Ebola outbreak in the United States.
[00:11:45.309 --> 00:11:50.290]  You can see the tweets up there from Golden State Fire EMS, which is a company that sells
[00:11:51.010 --> 00:12:00.719]  Health products and health services to government agencies in America, and they said that these dark teams were notified months ago they would be activated in October.
[00:12:00.719 --> 00:12:03.581]  Timing seems weird, and people challenge them on that.
[00:12:03.581 --> 00:12:07.104]  They haven't retracted it, so we'll continue to dig into it.
[00:12:07.104 --> 00:12:10.507]  Another story which we're going to get into more detail about is this one.
[00:12:11.568 --> 00:12:16.013]  Commentary health workers need optimal respiratory protection for Ebola.
[00:12:16.013 --> 00:12:31.531]  Now this is fascinating because it's written by Dr. Brussaux and Dr. Jones at the University of Illinois at Chicago, Environmental and Occupational Health Sciences, and basically they ask the same question that this UN Ebola chief is asking.
[00:12:32.392 --> 00:12:36.454]  Do we truly understand the communicable nature of Ebola?
[00:12:36.454 --> 00:12:43.599]  They're talking about compelling the use of respiratory protection, not just face masks.
[00:12:43.599 --> 00:12:48.442]  So in this article they get into the fact that Ebola has, quote, unclear modes of transmission.
[00:12:49.537 --> 00:13:07.486]  They talk about their belief that there's, quote, a scientific and epidemiological evidence that the Ebola virus has the potential to be transmitted via infectious aerosol particles both near and at a distance from infected patients, which means that healthcare workers should be wearing respirators, not face masks.
[00:13:08.206 --> 00:13:19.437]  So, our current understanding is that this Ebola virus can be transmitted via droplets from coughing or sneezing, but that you have to be very near the victim, so within three feet.
[00:13:19.437 --> 00:13:27.566]  According to this study, by these professors out of the University of Illinois in Chicago, that's not the case.
[00:13:28.857 --> 00:13:36.201]  They talk about the fact there's been a lot of online and published controversy about whether the Ebola virus can be transmitted via aerosols.
[00:13:36.201 --> 00:13:45.465]  Most scientific and medical personnel, along with public health organisations, have been unequivocal in their statements that Ebola can be transmitted only by direct contact with virus-laden fluids.
[00:13:45.465 --> 00:13:46.966]  And we've heard that over and over again.
[00:13:48.064 --> 00:14:07.134]  Over the past couple of days with this case arriving in America of course the CDC or the health authorities trying to downplay the threat of Ebola after the fact that they botched it by allowing this Ebola victim to basically walk around Dallas for a period of four days exposing at least a hundred people to the Ebola virus.
[00:14:07.734 --> 00:14:13.896]  And the aftermath of that going public, they downplayed any potential that this could be airborne.
[00:14:13.896 --> 00:14:23.558]  But as we've seen both with the UN official, top German virologists, doctors that have written editorials in the New York Times, it's very much a concern.
[00:14:23.558 --> 00:14:27.620]  And it's a concern for these professors out of the University of Illinois.
[00:14:27.620 --> 00:14:28.660]  They talk about the fact that
[00:14:29.685 --> 00:14:48.052]  Our current understanding that Ebola is not airborne, transmissible, at least to a limited extent, over three feet, reflects, quote, an incorrect and outmoded understanding of infectious aerosols, which has been institutionalized in politics, language, culture, and approaches to infection control.
[00:14:48.832 --> 00:15:01.942]  So they go through the fact that this could indeed be airborne to a greater extent than three feet, to a greater extent than somebody coughing and sneezing, which of course in terms of airline travel is crucial.
[00:15:02.856 --> 00:15:16.189]  No flights have been cancelled so far, despite the fact that France, the United Arab Emirates, Britain and other countries have cancelled flights as a result of this Ebola outbreak in Africa weeks and months ago.
[00:15:16.189 --> 00:15:23.375]  Now flight attendants and border patrol agents in America are being told to watch for signs of Ebola, despite the fact that
[00:15:24.056 --> 00:15:39.890]  I saw a case on CNN the other day where the CNN reporters who had been in Liberia openly stated to border control to the flight attendants that they had been there, they need to be checked for potential exposure to the Ebola virus, potential symptoms.
[00:15:40.791 --> 00:15:46.655]  The Customs and Border Patrol agents, according to these CNN reporters, were not interested.
[00:15:46.655 --> 00:15:51.058]  So we've had the CDC saying for months that they had this under control, that it wasn't a threat.
[00:15:51.058 --> 00:15:55.401]  You know, Obama said it was very unlikely there would be an Ebola case in the United States.
[00:15:55.401 --> 00:15:58.603]  And it appears they've been caught with their pants down completely.
[00:15:58.603 --> 00:16:00.544]  Completely unprepared for this.
[00:16:00.544 --> 00:16:03.947]  They failed to deal with it when it sprung up in Dallas.
[00:16:03.947 --> 00:16:10.351]  Now we've got a new case in Hawaii, a potential new case, and we're going to go to a local news clip about that now.
[00:16:11.012 --> 00:16:18.292]  Joe health officials say they just found out about this possible case this morning and they do not want the public to be concerned.
[00:16:19.708 --> 00:16:29.956]  We are early in the investigation of a patient, very very early, who we are investigating who might have Ebola.
[00:16:29.956 --> 00:16:35.881]  State health officials confirmed tests are being conducted on a patient who remains hospitalized.
[00:16:35.881 --> 00:16:40.825]  The Hawaii Nurses Association said the person is being treated at Queens.
[00:16:40.825 --> 00:16:47.350]  It's very possible that they do, that they have Ebola, but I think it's also even more likely that they have another condition.
[00:16:48.360 --> 00:16:51.182]  That presents with similar symptoms.
[00:16:51.182 --> 00:16:58.807]  Dr. Melissa Varee said the patient could have a number of illnesses including Ebola, flu, malaria and typhoid.
[00:16:58.807 --> 00:17:06.211]  She wouldn't tell me any symptoms the person was having or if the person had recently traveled to West Africa.
[00:17:06.211 --> 00:17:13.136]  But she did say a big red flag of Ebola is a fever and recent travel to that area.
[00:17:13.136 --> 00:17:14.577]  Why is this person being isolated?
[00:17:15.858 --> 00:17:34.876]  So again, when we've been, when we've asked the hospital to tell us about is anyone with childhood history and anyone with a fever and when those two come together we've asked them to be very careful and in abundance of caution while you're working them up for whatever else might be going on
[00:17:35.976 --> 00:17:40.898]  Um, also make sure you isolate against Ebola just in case.
[00:17:40.898 --> 00:17:41.278]  That is it.
[00:17:56.224 --> 00:18:05.308]  That there is a case that they're about to announce in a completely different state, so if that's the case it would bring us up to a potential of three, but only one confirmed so far.
[00:18:05.308 --> 00:18:11.991]  Of course in Dallas, but he potentially exposed up to a hundred people or more to the Ebola virus.
[00:18:12.691 --> 00:18:30.881]  Mainly because he went into the hospital on September 26 and was turned away, was given antibiotics, despite the fact that he told hospital workers that he had just flown in from Liberia and that he had the symptoms associated with the onset of Ebola.
[00:18:30.881 --> 00:18:33.463]  Here's an article out of The Guardian.
[00:18:33.463 --> 00:18:35.524]  US Ebola patient told staff
[00:18:36.184 --> 00:18:40.107]  ...of Liberia travel but was allowed to leave hospital.
[00:18:40.107 --> 00:18:46.211]  So our initial understanding of this was that he didn't tell the nurses, the hospital workers, where he had come from.
[00:18:46.211 --> 00:18:54.416]  They didn't ask, that was obviously the first faux pas, but now we know that he actually told them directly he had come from Liberia.
[00:18:54.416 --> 00:19:05.143]  Yet they still asked no questions whatsoever, gave him some antibiotics, and sent him on his way for a further two days after he had already been in Dallas since September 20th.
[00:19:06.304 --> 00:19:07.625]  And again, no questions asked.
[00:19:07.625 --> 00:19:10.086]  We've also got this out of CNN Health.
[00:19:10.086 --> 00:19:14.669]  Hospital dropped the ball with Ebola patient's travel history.
[00:19:14.669 --> 00:19:26.757]  NH official says the first person to be diagnosed with Ebola on American soil went to the emergency room last week but was released from the hospital even though he told staff he had travelled from Liberia.
[00:19:26.757 --> 00:19:31.039]  A travel history was taken but it wasn't communicated to the people who were making the decision.
[00:19:31.039 --> 00:19:32.100]  It was a mistake.
[00:19:32.100 --> 00:19:33.921]  They dropped the ball.
[00:19:33.921 --> 00:19:34.702]  And that was very
[00:19:36.184 --> 00:19:46.473]  Apparent in the press conference yesterday where they deflected basically any questions about how this was allowed to occur, how this patient was allowed to wander around Dallas for a period of days.
[00:19:46.473 --> 00:19:51.377]  We're going to be back after the break with more Ebola news, also switching gears into other topics.
[00:19:51.377 --> 00:19:55.180]  Going to take your calls 1-800-259-9231.
[00:19:55.180 --> 00:20:00.405]  David Knight coming up second hour, Lionel third hour, Alex Jones Show live, InfoWars.com.
[00:20:01.257 --> 00:20:04.459]  You heard the discussions all over the radio.
[00:20:04.459 --> 00:20:06.961]  You couldn't believe what you were hearing.
[00:20:06.961 --> 00:20:08.422]  You trusted them.
[00:20:08.422 --> 00:20:10.083]  You felt betrayed.
[00:20:10.083 --> 00:20:12.725]  Your emotions began to consume you.
[00:20:12.725 --> 00:20:14.126]  Outrage set in.
[00:20:14.126 --> 00:20:15.807]  Then, nothing.
[00:20:15.807 --> 00:20:18.048]  Days turned to weeks and months.
[00:20:18.048 --> 00:20:20.930]  Then... But they haven't.
[00:20:20.930 --> 00:20:24.253]  They're still monitoring your every move.
[00:20:24.253 --> 00:20:25.974]  It's coming.
[00:20:25.974 --> 00:20:28.576]  Monitor BlocketPocket.com.
[00:20:28.576 --> 00:20:30.257]  Or will you forget?
[00:20:30.768 --> 00:20:40.070]  We the people grow cotton, wheat fabric, engrave ink, embed strips and fibers to protect from counterfeit, and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:20:40.070 --> 00:20:40.870]  This capitalism?
[00:20:40.870 --> 00:20:47.031]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:20:47.031 --> 00:20:50.711]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[00:20:50.711 --> 00:20:51.632]  Call for your copy 800-686-2237.
[00:20:51.632 --> 00:20:52.732]  It's time to understand the system.
[00:20:52.732 --> 00:20:53.052]  Call 800-686-2237.
[00:20:53.052 --> 00:20:53.392]  That's 800-686-2237.
[00:21:00.373 --> 00:21:01.634]  Another major health threat.
[00:21:01.634 --> 00:21:06.598]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:21:06.598 --> 00:21:09.300]  Ohio's governor declaring a state of emergency.
[00:21:09.300 --> 00:21:16.325]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:21:16.325 --> 00:21:19.347]  If there's a water emergency, will you be prepared?
[00:21:19.347 --> 00:21:22.269]  Panicked residents forming long lines throughout the day.
[00:21:22.269 --> 00:21:24.291]  We're here at a supermarket in Toledo.
[00:21:24.291 --> 00:21:27.073]  You can see the shelves empty where water once was.
[00:21:27.213 --> 00:21:32.941]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[00:21:32.941 --> 00:21:36.446]  Water which will not be available at your local grocery store.
[00:21:36.446 --> 00:21:39.550]  There's a mad dash on right now to stock up on supplies.
[00:21:39.550 --> 00:21:43.816]  The ProPure ProOne G2.0 water filtration system is a must-have.
[00:21:43.956 --> 00:21:46.860]  For every modern independently minded household.
[00:21:46.860 --> 00:21:50.063]  Protect your family's safety during an emergency.
[00:21:50.063 --> 00:21:57.072]  Go to Infowarsstore.com today to purchase your ProPure Pro1 G2.0 water filtration system or call 1-888-253-3139.
[00:22:00.953 --> 00:22:06.318]  The lining of your lungs is supposed to be protected with glutathione to neutralize incoming irritants.
[00:22:06.318 --> 00:22:10.162]  In the absence of enough glutathione, your lungs are more prone to irritation.
[00:22:10.162 --> 00:22:15.327]  Listen to the real-world results of one man using a powerful glutathione-supporting food.
[00:22:15.327 --> 00:22:17.229]  Hi, my name is Bill O'Brien.
[00:22:17.229 --> 00:22:19.931]  I generally suffer through an asthmatic breathing type situation.
[00:22:20.692 --> 00:22:24.234]  My breathing is shallow and generally constricted in the nose and lungs.
[00:22:24.234 --> 00:22:30.218]  After consuming One World Away today, I have tremendous energy and also notice my breathing is free.
[00:22:30.218 --> 00:22:37.242]  I can feel the air in my left nostril and it is free all the way to my abdomen, which is pretty remarkable because I rarely get that feeling.
[00:22:37.242 --> 00:22:40.344]  Being a singer, I love feeling this unrestricted voice.
[00:22:40.344 --> 00:22:44.147]  The only thing new I've actually added to my routine is One World Away.
[00:22:44.147 --> 00:22:44.307]  Wow!
[00:22:45.047 --> 00:22:45.528]  Call 888-988-3325.
[00:22:45.528 --> 00:22:45.728]  That's 888-988-3325.
[00:22:45.728 --> 00:22:47.230]  Or visit OneWorldWay.com.
[00:22:47.230 --> 00:22:48.171]  That's OneWorld, W-H-E-Y.com.
[00:22:59.588 --> 00:23:02.369]  Listen up, all you preppers and survival enthusiasts!
[00:23:02.369 --> 00:23:13.812]  Sigma 3 Survival School has a brand new survival instructor training program that will teach you everything you need to know about survival, and then license you to teach our survival programs so you can make a substantial profit from it.
[00:23:13.812 --> 00:23:24.955]  If you have always wanted to learn to be completely self-reliant and would like to make money at it, then check out Sigma 3 Survival School's survival instructor program at survivalschool.us or call 479-561-3886 today!
[00:23:29.236 --> 00:23:30.237]  News Flash!
[00:23:30.237 --> 00:23:32.198]  Home invasions are on the rise.
[00:23:32.198 --> 00:23:35.100]  It takes less than 10 seconds to kick in a door.
[00:23:35.100 --> 00:23:37.862]  10 seconds is not enough time to protect your family.
[00:23:37.862 --> 00:23:39.823]  And what would happen if you're not home?
[00:23:39.823 --> 00:23:42.505]  EZ Armor is the ultimate security solution.
[00:23:42.505 --> 00:23:45.146]  85% of break-ins are through a door.
[00:23:45.146 --> 00:23:47.508]  Protect your home now with EZ Armor.
[00:23:47.508 --> 00:23:52.791]  Go to invasionstopper.com to get real security for under 70 bucks.
[00:23:52.791 --> 00:23:55.113]  That's invasionstopper.com.
[00:23:55.113 --> 00:23:56.013]  EZ Armor.
[00:23:56.013 --> 00:23:58.335]  Your security is our only business.
[00:24:29.554 --> 00:24:34.017]  We're back on the Alex Jones Show live, Thursday, October 2nd edition.
[00:24:34.017 --> 00:24:39.461]  I'm your host, Paul Joseph Watson, filling in for Alex, who we'll be calling in at some point from the road.
[00:24:39.461 --> 00:24:42.723]  We've got a big top story up on Infowars.com right now.
[00:24:42.723 --> 00:24:48.927]  Rand Paul political correctness hindering scientific decisions on Ebola outbreak.
[00:24:48.927 --> 00:24:54.210]  And he says, quote, my suspicion is that it's a lot more transmissible than we've been told.
[00:24:54.210 --> 00:24:58.393]  So this ties into the warning from the UN head that it could have gone airborne.
[00:24:58.393 --> 00:24:59.474]  Now we have Rand Paul
[00:25:00.535 --> 00:25:10.142]  Complaining about political correctness and that hindering the CDC in being able to deal with this Ebola outbreak.
[00:25:10.142 --> 00:25:16.607]  Also saying that it's possibly a lot more transmissible than we've been told, which is developing into a common theme.
[00:25:16.607 --> 00:25:19.830]  We also have this article out of Reuters.
[00:25:19.830 --> 00:25:24.453]  Dallas Ebola patient vomited outside apartment on way to hospital.
[00:25:25.254 --> 00:25:36.539]  So we know that he was taken to the hospital inside this ambulance, which was then used for two days afterwards, potentially exposing other people, health workers, to the Ebola virus.
[00:25:36.539 --> 00:25:38.820]  Also, it came out yesterday, I believe, that
[00:25:39.741 --> 00:25:50.349]  This individual, Thomas Eric Duncan, first contracted the Ebola virus having helped one of his family members back in Liberia into a taxi.
[00:25:50.349 --> 00:25:53.651]  I believe it was a pregnant woman that was stricken with Ebola.
[00:25:53.651 --> 00:25:56.493]  He helped her into a taxi back in Liberia.
[00:25:56.493 --> 00:26:01.277]  There's the article out of the New York Times, US patient aided pregnant Liberian, then took ill.
[00:26:02.230 --> 00:26:08.316]  So, I mean, almost certainly he knew that he would contract Ebola having done this.
[00:26:08.316 --> 00:26:12.961]  Then he flies to the United States almost immediately to get treatment.
[00:26:12.961 --> 00:26:14.603]  And I've seen questions being asked.
[00:26:15.674 --> 00:26:21.199]  For the people who can afford it, obviously the hospitals in Africa are completely overwhelmed by this.
[00:26:21.199 --> 00:26:26.123]  People who turn up for treatment fearing they're an Ebola victim get turned away.
[00:26:26.123 --> 00:26:29.946]  We've seen videos where people are just hanging out the back of ambulances.
[00:26:29.946 --> 00:26:32.328]  They can't even make it into the hospital.
[00:26:32.328 --> 00:26:40.635]  No one's really helping them into the hospital because they don't have any beds available in those West African countries, Liberia, Sierra Leone and others.
[00:26:41.536 --> 00:26:57.751]  The question is being asked, you know, if this guy had the money, could he have traveled to the United States in the knowledge that he would get the best health care, having contracted Ebola, knowing that he had done so from this pregnant woman?
[00:26:57.751 --> 00:26:59.032]  Of course, they turned him away.
[00:26:59.032 --> 00:27:04.336]  He told them he had come from Liberia, gave him antibiotics and turned him away.
[00:27:04.336 --> 00:27:06.538]  Now we have the global situation, which is
[00:27:07.543 --> 00:27:10.804]  Just getting increasingly drastic every day.
[00:27:10.804 --> 00:27:16.265]  BBC reports Ebola outbreak five infected every hour in Sierra Leone.
[00:27:16.265 --> 00:27:24.667]  A leading charity has warned that a rate of five new Ebola cases an hour in Sierra Leone means health care demands are far outstripping supply.
[00:27:24.667 --> 00:27:33.489]  Save the Children said there were 765 new cases of Ebola reported in the West African state last week, while there were only 327 beds in the country.
[00:27:33.489 --> 00:27:33.729]  So again,
