[00:00:01.652 --> 00:00:02.814]  Coast to coast.
[00:15:17.212 --> 00:15:21.134]  You all get into party politics, and there are some differences there and things.
[00:15:22.054 --> 00:15:27.196]  But in the final equation, the same special interests are funding both sides where they get the outcome they want either way.
[00:15:29.878 --> 00:15:34.200]  House Republicans introduce resolution to impeach Attorney General Holder.
[00:15:35.922 --> 00:15:38.904]  Notice that happened last year in November, now two months ago.
[00:15:39.384 --> 00:15:40.865]  No one ever really covered that.
[00:15:40.905 --> 00:15:42.987]  I mean, it got a little bit of coverage, but not the coverage it should have.
[00:15:43.267 --> 00:15:44.448]  That bill should have been passed.
[00:15:44.848 --> 00:15:51.593]  He should be impeached for all the different things, where he takes all this lobbyist money, where the Fast and Furious, all of it.
[00:15:53.394 --> 00:15:54.595]  And it's only going to get worse.
[00:15:54.715 --> 00:15:59.118]  And, you know, my motto here is equal justice to all.
[00:15:59.918 --> 00:16:01.759]  Justice is blind or you get a tyranny.
[00:16:02.640 --> 00:16:03.521]  And that's how it works.
[00:16:06.300 --> 00:16:13.182]  When you don't get a conviction and the DA over in L.A.
[00:16:14.202 --> 00:16:21.184]  literally put his head in his hand and freaked out when they didn't convict these two so-called cops that beat this poor man to death.
[00:16:23.004 --> 00:16:24.445]  They tell them, we're going to hurt you.
[00:16:24.465 --> 00:16:31.386]  They're sitting there flipping their billy clubs and then they start beating him and then he's begging them and he begs and only encourages them and they kill him.
[00:16:32.667 --> 00:16:33.167]  And the jury
[00:16:34.568 --> 00:16:35.810]  We look at these two cops.
[00:16:35.910 --> 00:16:42.300]  I mean, if I was going to have central casting for total low-level killer thugs, if I was a Hollywood producer, I would hire these guys.
[00:16:42.620 --> 00:16:50.352]  These guys have a future in Hollywood if they want to play the part of just absolute
[00:16:51.894 --> 00:16:53.696]  Bully little wimps.
[00:16:53.936 --> 00:16:54.637]  I mean, you look at them.
[00:16:54.677 --> 00:16:57.199]  They're little, they're weak, they're fat.
[00:16:57.340 --> 00:16:58.841]  And I'm not putting down little fat people.
[00:16:58.901 --> 00:16:59.762]  I'm a little overweight.
[00:17:00.162 --> 00:17:03.426]  The point is that you're not little and fat trying to go beat people up.
[00:17:03.686 --> 00:17:05.307]  There's nothing like a pack of wimps.
[00:17:06.547 --> 00:17:09.788]  Like, if I see really big, mean-looking cops, I think, oh, they're probably not going to cause a problem.
[00:17:10.028 --> 00:17:14.169]  For whatever reason, people that are powerful don't want to abuse their power, usually.
[00:17:14.209 --> 00:17:14.889]  Just that's the way it works.
[00:17:15.109 --> 00:17:16.430]  They're confident, they have too much pride.
[00:17:16.750 --> 00:17:23.932]  When I see a pack of weak-looking, socialist-style cops, I mean, I get concerned.
[00:17:25.399 --> 00:17:34.205]  I get really, really, really concerned when I see a pack of little short-armed, short-legged wimps that are trying to act tough and trying to act evil.
[00:17:34.545 --> 00:17:36.367]  I immediately go, whoa, that's dangerous right there.
[00:17:36.587 --> 00:17:39.449]  Just like when I pull up at the gas station and see like five or six gangbanger thugs.
[00:17:39.729 --> 00:17:47.374]  I don't care if they're white meth heads or Mexican thugs or whatever they are, black thugs, doesn't matter, they're all the same.
[00:17:47.955 --> 00:17:51.958]  And you look at them, and the fact that they do look weak and stupid is why they're dangerous.
[00:17:52.258 --> 00:17:53.759]  They're dumb enough to kill you over nothing.
[00:17:56.294 --> 00:18:00.476]  And you see scum, you see trash, you know trash when you see it.
[00:18:03.037 --> 00:18:09.059]  And I look at these cops, and I look at the way they act and the way they behave.
[00:18:10.360 --> 00:18:16.262]  Find some photos of the cops, just type in police officers charged in Kelly death.
[00:18:18.215 --> 00:18:19.956]  And you'll be able to find it.
[00:18:20.136 --> 00:18:27.160]  And later I'm going to put some videos together and stuff and cover this in the third hour and kind of go over it.
[00:18:28.060 --> 00:18:30.321]  But that's the issue here.
[00:18:31.762 --> 00:18:33.443]  By the way, you see this case right here?
[00:18:33.463 --> 00:18:36.164]  This is out of Business Insider.
[00:18:36.445 --> 00:18:40.687]  Confirmed, the DEA struck a deal with Mexico's most notorious drug cartel.
[00:18:45.214 --> 00:18:48.735]  And of course, I followed this case in the federal courts, the actual documents.
[00:18:49.215 --> 00:18:53.276]  The drug cartel members that got arrested went into court and said, we work for the FBI and the CIA.
[00:18:53.716 --> 00:18:55.596]  We traffic the narcotics into the big banks.
[00:18:56.136 --> 00:18:56.816]  Let us go.
[00:18:56.896 --> 00:18:58.196]  We're going to release all this info.
[00:18:58.536 --> 00:19:03.097]  And the FBI came in and confirmed with the judge, yes, national security sealed the court proceedings.
[00:19:05.658 --> 00:19:06.358]  That's all this is.
[00:19:06.418 --> 00:19:11.639]  With this drug kingpin, El Vicentillo, is that how you pronounce that?
[00:19:13.649 --> 00:19:18.993]  An investigation by El Universal found that between the years 2000 and 2012, the U.S.
[00:19:20.054 --> 00:19:27.940]  government had an arrangement with Mexico's Sinaloa drug cartel that allowed the organization to smuggle billions of dollars of drugs while Sinaloa provided information on rival cartels.
[00:19:28.220 --> 00:19:31.903]  This was the CIA-backed cartel trying to wipe out its competition.
[00:19:33.553 --> 00:19:35.434]  El Universal didn't break this.
[00:19:35.634 --> 00:19:44.859]  Infowars.com wrote probably 25-30 articles on this in the last four years, detailing everything right out of the federal docket.
[00:19:45.219 --> 00:19:52.903]  So we should re-flashback our articles on that subject and just point out that we told you this, we broke this, we exposed this.
[00:19:52.963 --> 00:19:53.884]  But now, there it is.
[00:19:55.505 --> 00:19:55.925]  There it is.
[00:19:56.305 --> 00:19:59.887]  And because we exposed it and the El Paso Times, they were involved as well,
[00:20:01.129 --> 00:20:04.111]  But their investigation was full-scale, so no one's gonna give it attention.
[00:20:05.172 --> 00:20:07.013]  The government is running the drug cartels.
[00:20:07.053 --> 00:20:07.653]  We'll be right back.
[00:20:10.195 --> 00:20:14.337]  If you're a baby boomer or senior, please listen closely to this important message.
[00:20:14.777 --> 00:20:20.221]  Politicians in Washington are quietly plotting to decrease your Social Security payments drastically.
[00:20:20.501 --> 00:20:21.962]  And they want to do it soon.
[00:20:22.382 --> 00:20:26.825]  In fact, despite rising prices at the gas pump, grocery store and doctor's office.
[00:20:27.085 --> 00:20:32.751]  Retirees have received a mere 1.3% annual increase to their Social Security checks.
[00:20:33.191 --> 00:20:39.457]  Meanwhile, food stamp recipients have seen their payouts increase over 30% under the Obama administration.
[00:20:39.877 --> 00:20:40.758]  That's shocking.
[00:20:41.079 --> 00:20:46.544]  So when we stumbled upon a weird trick that could add up to $1,000 to your monthly Social Security checks,
[00:20:46.744 --> 00:20:48.405]  We knew we had to share it with you.
[00:20:48.605 --> 00:20:52.146]  To get started, simply go to MyBenefits311.com.
[00:20:52.366 --> 00:20:53.047]  Yes, it's true.
[00:20:53.287 --> 00:20:58.369]  You can take simple steps that could add up to $1,000 to your monthly Social Security payouts.
[00:20:58.669 --> 00:21:03.711]  Newsmax says MyBenefits311.com is a critical resource for anyone over 50.
[00:21:04.351 --> 00:21:05.591]  Go to MyBenefits311.com now.
[00:21:05.611 --> 00:21:06.432]  That's MyBenefits311.com.
[00:21:09.833 --> 00:21:12.396]  Hi folks, Alex Jones here with some important information.
[00:21:12.656 --> 00:21:17.542]  I want to tell you about Matt Redhawk and his team of patriots over at MyPatriotSupply.
[00:21:17.802 --> 00:21:25.611]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[00:21:25.911 --> 00:21:30.234]  Deciding to take action, a company run by patriots for patriots was born.
[00:21:30.434 --> 00:21:34.257]  My Patriot Supply has never taken a loan or accepted outside funding.
[00:21:34.397 --> 00:21:40.120]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[00:21:40.361 --> 00:21:43.142]  It is rare to find companies who practice what they preach.
[00:21:43.523 --> 00:21:48.686]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[00:21:48.886 --> 00:21:57.011]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[00:21:57.071 --> 00:21:57.251]  That's 866-229-0927.
[00:21:57.331 --> 00:22:00.273]  Do business with someone who shares your values.
[00:22:00.293 --> 00:22:01.213]  MyPatriotSupply.com slash Alex.
[00:22:10.066 --> 00:22:15.130]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[00:22:15.811 --> 00:22:23.357]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[00:22:24.138 --> 00:22:25.980]  These aren't ordinary seeds.
[00:22:26.460 --> 00:22:35.288]  These are heirloom, non-genetically modified, super seeds that are open pollinated and can be grown, harvested, and replanted endlessly.
[00:22:35.928 --> 00:22:41.050]  These survival seeds are actually more valuable than gold in a crisis.
[00:22:41.890 --> 00:22:53.894]  Go to 123freeseeds.com and you can get an airtight storage packet of 150 super seeds free while supplies last to say thank you for being a loyal listener.
[00:22:54.574 --> 00:22:56.154]  First come, first served.
[00:22:56.555 --> 00:22:57.455]  Just cover shipping.
[00:22:58.095 --> 00:23:04.430]  Go to 123freeseeds.com now to see if your free heirloom seeds are still available.
[00:23:04.831 --> 00:23:05.573]  That's 123freeseeds.com.
[00:23:10.296 --> 00:23:17.919]  That's the sound of a .44 Magnum and TraumaMaxx, a high-tech hybrid Kevlar bulletproof vest from InfidelBodyArmor.com.
[00:23:18.019 --> 00:23:20.320]  We'll stop it and most pistol rounds.
[00:23:20.520 --> 00:23:27.142]  TraumaMaxx is a major breakthrough in pistol-rated body armor, and prices start at just $170 per insert.
[00:23:27.362 --> 00:23:32.364]  More protection, more stopping power, more mobility, and it weighs less than 5 pounds.
[00:23:32.584 --> 00:23:35.045]  Get details at InfidelBodyArmor.com.
[00:23:35.225 --> 00:23:38.406]  That's I-N-F-I-D-E-L-BodyArmor.com.
[00:23:39.403 --> 00:23:43.725]  You've heard about Numana, true American pioneers in healthy, GMO-free, storable foods.
[00:23:43.985 --> 00:23:47.027]  Great tasting meals with no MSG, soy or chemical preservatives.
[00:23:47.287 --> 00:23:50.228]  No high fructose corn syrup or aspartame and gluten-free options.
[00:23:50.428 --> 00:23:53.590]  Plus superior 25-year shelf life and good enough to eat now.
[00:23:53.790 --> 00:23:54.510]  But have you heard this?
[00:23:54.830 --> 00:23:59.132]  Numana is so confident in our quality and taste, we'll give you $50 just to try it out.
[00:23:59.393 --> 00:24:04.295]  Call 888-597-0775 or use coupon code RADIO at checkout.
[00:24:04.535 --> 00:24:06.196]  GMOfreefoodstorage.com.
[00:24:06.476 --> 00:24:08.397]  Numana, food storage you'll love to eat.
[00:24:30.905 --> 00:24:33.048]  Baby, baby, baby
[00:24:54.789 --> 00:25:00.455]  Just a decade ago, the United States was in the top three best places to do business in the world.
[00:25:01.396 --> 00:25:05.461]  The Wall Street Journal is now reporting that we're not even in the top ten.
[00:25:07.743 --> 00:25:09.064]  And that's what globalism is.
[00:25:09.445 --> 00:25:15.652]  Can you imagine how valuable it was to special corporate interest with NAFTA, GATT, and then all these other globalist deals?
[00:25:17.145 --> 00:25:26.709]  To sell off American infrastructure and to make deals with Communist China and countless other authoritarian regimes to move our main production offshore.
[00:25:28.250 --> 00:25:30.591]  That was the first looting and the sellout of the country.
[00:25:31.211 --> 00:25:37.354]  And replacing it is paramilitary police, giant prisons that are basically the modern gulags.
[00:25:38.634 --> 00:25:44.177]  And by every metric, we are transferring ourselves from a free country to a very serious tyranny.
[00:25:45.273 --> 00:25:51.320]  And once you start falling on the list of free countries, we're also very low on the list of free countries now, in major university studies.
[00:25:52.321 --> 00:25:58.808]  In fact, I think it was last year, a major university listed us the 7th most tyrannical government in the world.
[00:26:00.090 --> 00:26:05.596]  If you look at a whole bunch of different benchmarks, 7th most tyrannical government in the world.
[00:26:06.616 --> 00:26:07.657]  I saw that study last year.
[00:26:09.038 --> 00:26:12.560]  And we're definitely the most unhealthy in the world now after the Russians.
[00:26:13.100 --> 00:26:15.222]  They're a close first or second.
[00:26:15.802 --> 00:26:16.483]  No one really knows.
[00:26:16.543 --> 00:26:17.423]  It's by a nose.
[00:26:18.684 --> 00:26:28.451]  And we are under globalism, which is the modern name of Bolshevik revolution funded by the Rothschilds and others.
[00:26:29.745 --> 00:26:32.086]  And if you like tyranny, we'll get ready for more.
[00:26:32.347 --> 00:26:38.810]  Now, I said I'd mention this in the next hour, but if you're a TV viewer, I want to just show folks the photo.
[00:26:38.830 --> 00:26:45.914]  We did find it now, of the two police officers that were charged with killing the homeless man in California.
[00:26:46.735 --> 00:26:48.636]  And the jury found them not guilty.
[00:26:50.437 --> 00:26:55.460]  And everybody's pretty freaked out because they kill him over, really, 20 minutes.
[00:26:56.616 --> 00:27:12.249]  We're going to play some of that audio and video in the next hour condensed down to just him begging for his life and to them striking him over and over again as they sit on his arms and legs and feet and finally crushing his windpipe to shut him up, begging for air.
[00:27:13.210 --> 00:27:15.772]  And I guess they did give him mercy after a while.
[00:27:15.792 --> 00:27:18.555]  And this is a police officer's son.
