[00:00:00.609 --> 00:00:01.770]  Coast to Coast.
[00:02:06.232 --> 00:02:25.425]  Because it is in looking up from the dirt, from the globalist artificial reality that we will discover the wider universe around us and realize just how diseased and twisted the minds of the globalists are, worm-eaten
[00:02:26.966 --> 00:02:39.357]  by egomaniacal delusions of control freak paradises they're going to build and all they ever seem to build is hell.
[00:02:40.238 --> 00:02:45.122]  Hillary Clinton was in town Friday here in Austin, Texas, where we come to you from all over the world.
[00:02:46.424 --> 00:02:51.889]  Come to you from Austin and broadcast around the world, transmit and stream via InfoWars.com around the world.
[00:02:53.690 --> 00:02:57.951]  And our reporters, David Knight and Kit Daniels, did a great job.
[00:02:58.411 --> 00:03:01.052]  Some of it they got on video with hidden watch cameras.
[00:03:02.712 --> 00:03:11.894]  Other parts they got off of iPhone audio, because obviously it's hard to stick a camera in Hillary's face when you're standing right in front of her.
[00:03:11.974 --> 00:03:17.495]  And they had all sorts of security people there doing the TSA pat-downs, which are now ubiquitous.
[00:03:18.636 --> 00:03:20.596]  Not just, you know, first the
[00:03:22.816 --> 00:03:44.972]  airports and in the sports stadiums now it's it's everywhere uh... to get around the private citizen hillary clinton before you had to be the secret service uh... in protection you had to be the president or their immediate family and now it's just anybody from the government period everyone gets groped
[00:03:46.021 --> 00:03:59.919]  And then now it's, you go to any event, you get grubbed, which is the total conversion of this country and this world, this is being done worldwide, into a classical police state where we basically live in an open-air prison.
[00:04:01.570 --> 00:04:04.772]  But we have that video and that audio up on Infowars.com.
[00:04:04.913 --> 00:04:09.056]  She attacked Matt Drudge and the alternative media, saying it was basically lies.
[00:04:09.856 --> 00:04:21.685]  And she attacked the Second Amendment and elaborated on her statement from earlier in the week that we'll cue back up from CNN, where she said people's views of the Second Amendment terrorize the public and are basically terrorism.
[00:04:22.506 --> 00:04:25.528]  So our reporters got through the blockade
[00:04:27.261 --> 00:04:41.730]  Where the narcissist, egomaniac, Queen Bee Hillary Clinton was there holding court to all of the anti-male women that have been programmed to think that their empowerment comes through the destruction of men.
[00:04:42.930 --> 00:04:48.894]  Basically a cult of women seething with the desire for power.
[00:04:50.015 --> 00:04:54.718]  Totally programmed by the known CIA operative Hillary Rodham Clinton who was groomed
[00:04:55.998 --> 00:04:56.702]  From high school.
[00:04:56.762 --> 00:04:59.015]  By the way, Life Magazine's back there in Dew's office.
[00:05:01.061 --> 00:05:02.703]  Since I mentioned that, I want to show that to people.
[00:05:03.003 --> 00:05:04.344]  We're going to play that video and more.
[00:05:04.364 --> 00:05:05.184]  The latest on the border.
[00:05:05.825 --> 00:05:07.306]  The latest on the economy.
[00:05:07.466 --> 00:05:07.866]  Stay with us.
[00:05:07.906 --> 00:05:08.987]  It's a very important transmission.
[00:05:09.007 --> 00:05:16.051]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:05:16.172 --> 00:05:18.333]  But it's not just the air outside that's toxic.
[00:05:18.513 --> 00:05:23.617]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:05:23.797 --> 00:05:28.740]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:05:28.940 --> 00:05:32.003]  There are more than 42 million smokers in the United States.
[00:05:32.283 --> 00:05:36.146]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:05:36.366 --> 00:05:40.590]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[00:05:40.670 --> 00:05:50.719]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:05:50.899 --> 00:05:53.421]  Made with organic and wild cultivated herbs,
[00:05:53.601 --> 00:05:55.203]  And manufactured in the USA.
[00:05:55.304 --> 00:06:01.673]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:06:01.813 --> 00:06:05.779]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:06:19.273 --> 00:06:20.215]  You want answers?
[00:06:20.676 --> 00:06:21.878]  Well, so does he.
[00:06:22.199 --> 00:06:27.728]  Live from the Infowars.com studios, it's Alex Jones.
[00:06:45.185 --> 00:06:51.306]  Well, South Dakota Republicans have just passed a resolution demanding Obama impeachment.
[00:06:52.106 --> 00:07:08.190]  We had members of Congress on Friday, we covered the report, that are saying they have the votes now in the House to start impeachment, to indict Obama for all sorts of unconstitutional high crimes and misdemeanors, and then have the trial in the Senate.
[00:07:09.426 --> 00:07:25.475]  And what I've already told everybody, I'm not even an IT person, but I knew this and checked with my IT people, and Breitbart is reporting it and confirming it off of the federal purchase orders and federal contracts.
[00:07:26.155 --> 00:07:32.339]  Lost emails, the IRS has a contract with an email backup company.
[00:07:34.028 --> 00:07:40.072]  Yes, the federal government is under even stricter laws and regulations about saving information and the public.
[00:07:40.432 --> 00:07:53.901]  That's why, remember the head of the Energy Department and others got caught a few years ago and had to resign because they had dummy emails under pseudonyms.
[00:07:56.186 --> 00:07:58.928]  It was fitting that some of the pseudonyms were for British royalty.
[00:07:59.248 --> 00:08:01.009]  That's how the bureaucratic class sees themselves.
[00:08:01.469 --> 00:08:04.411]  They're trying to shut down our industry, shut down our power plants and more.
[00:08:05.291 --> 00:08:09.013]  Trying to put tracker boxes on all the cars attached by the mile.
[00:08:09.293 --> 00:08:09.754]  Remember all that?
[00:08:09.994 --> 00:08:15.117]  That was discussed in separate private emails they had illegally in the government running policy.
[00:08:15.997 --> 00:08:16.998]  So that's brought
[00:08:18.444 --> 00:08:29.549]  Some of these scallywags down, and it's come out that they were ordered to persecute pro-lifers, Christian groups that weren't establishment, Tea Party groups.
[00:08:30.851 --> 00:08:41.735]  That persecution is public, and they keep claiming, Lois Lerner and others, that they didn't do anything wrong, but now they've been caught, and so they're in a box.
[00:08:41.795 --> 00:08:42.435]  They're cornered.
[00:08:42.835 --> 00:08:57.321]  And they said, you know, throughout the agency, everybody who supposedly emailed each other on who was to be targeted under Obama's orders, all of those hard drives were taken out of the computers in the last year, and they were destroyed.
[00:08:58.148 --> 00:08:59.489]  Well, there's a big problem with that.
[00:08:59.569 --> 00:09:02.370]  Most people don't back their emails up on their computer.
[00:09:03.350 --> 00:09:14.636]  Almost all email systems, including the ones the IRS has been confirmed by the federal contracts, are on servers, and then they're backed up to data tapes.
[00:09:15.996 --> 00:09:16.937]  That's still the cheapest way.
[00:09:16.977 --> 00:09:19.718]  We do it here, with a data tape box.
[00:09:20.799 --> 00:09:23.000]  We don't keep, you know, general junk emails, but
[00:09:24.761 --> 00:09:28.203]  Backups of the site, backups of news, backups of data.
[00:09:28.943 --> 00:09:30.204]  It's backed up on tapes.
[00:09:31.524 --> 00:09:32.945]  And more and more it's going to clouds.
[00:09:33.145 --> 00:09:37.927]  So it is pure, manifest, unmitigated bull.
[00:09:40.729 --> 00:09:45.231]  It's like catching your child up in the cupboard with cookies in their hand.
[00:09:46.550 --> 00:09:52.314]  In their left hand, with their right hand, shoving cookies in their face, and they look at you and say, I didn't eat any of the cookies.
[00:09:52.374 --> 00:09:59.058]  Except, this isn't some harmless thing like getting cookies out of the cupboard, out of the pantry, when you haven't eaten your dinner yet.
[00:10:00.019 --> 00:10:15.649]  This is sending the government out to audit and persecute and arrest and harass and deny Charity 501c3 to anyone that's not in a criminal operation with the Democratic Party, like we saw with ACORN and others.
[00:10:16.980 --> 00:10:18.873]  And they're Obamacare navigators.
[00:10:19.195 --> 00:10:20.000]  Again, if you just joined us...
[00:10:21.172 --> 00:10:21.933]  We are live.
[00:10:21.993 --> 00:10:29.958]  It is the 22nd day of June 2014 on this live LIVE Sunday worldwide transmission.
[00:10:30.538 --> 00:10:38.343]  And we have David Knight, InfoWars Nightly News host, who also co-hosts the radio show on a routine basis, does a fabulous job.
[00:10:38.884 --> 00:10:41.846]  He went out with Kit Daniels Friday.
[00:10:42.386 --> 00:10:47.129]  Hillary Clinton was in Austin, Texas, where this transmission originates from, six days a week.
[00:10:47.389 --> 00:10:48.230]  Weekdays 11 a.m.
[00:10:48.330 --> 00:10:48.790]  to 2 p.m.
[00:10:48.810 --> 00:10:50.972]  and then back Sundays 4 to 6 central.
[00:10:52.393 --> 00:11:13.516]  And they said no cameras allowed at the book people and that you can simply pay your money to go up and be bossed around by Hillary and worship her and see her in her, you know, full regalia on a power trip, which we do have video of, but we had hidden cameras and did get video of it.
[00:11:14.431 --> 00:11:22.656]  Even though they frisked everyone, they did not catch the wristwatch cameras that are in close to HD.
[00:11:22.676 --> 00:11:25.698]  They're not HD yet, but they're close to it.
[00:11:27.038 --> 00:11:30.240]  And so this is very important information.
[00:11:30.260 --> 00:11:33.482]  We're going to play David Knight's report when we come back.
[00:11:33.502 --> 00:11:36.464]  Then we're going to have David Knight in studio with us.
[00:11:36.644 --> 00:11:39.606]  Then, the other reporter that was with him Friday, Kit Daniels,
[00:11:40.885 --> 00:12:06.767]  has gone down to the texas border again we had our reporters there last week and uh... jacari jackson john benn and others and we broke about five national news stories showing that the war patrol buses the illegals in to mccallen and then we had the emergency manager of the city on video at the tent city saying then uh... the the war patrol gives them the illegal aliens tickets
[00:12:08.215 --> 00:12:11.579]  For Greyhound, and then they get on and go wherever they want in America.
[00:12:11.599 --> 00:12:12.980]  They're illegal.
[00:12:15.463 --> 00:12:19.728]  And now there's just waves of babies by themselves on buses.
[00:12:19.748 --> 00:12:25.434]  I mean, there's already a lot of babies showing up, and toddlers, and women with kids, but now it's just dump your babies here.
[00:12:25.974 --> 00:12:30.039]  And America's so politically correct that it's racist, ladies and gentlemen.
[00:12:31.976 --> 00:12:38.442]  If you just don't say, come here, you have diseases, you have five kids, you have three kids, you know, whatever, we're just going to pay for everything.
[00:12:38.742 --> 00:12:39.803]  No other country does this.
[00:12:39.843 --> 00:12:41.685]  I can't go to Guatemala or Mexico or do that.
[00:12:43.246 --> 00:12:45.708]  And this is a crisis to bring the country down.
[00:12:46.229 --> 00:12:58.059]  And to have voters that will vote, because they're literally attached to the government mammary gland immediately, when they get here, to 90 plus percent, is the current statistics, vote for
[00:12:59.699 --> 00:13:02.340]  A total authoritarian plan.
[00:13:03.000 --> 00:13:05.821]  Socialism, gun control, you name it.
[00:13:06.061 --> 00:13:13.624]  And by the way, here's the Hillary Clinton signs if you're watching us on Infowars.com forward slash show on the free video feed or at PrisonPlanet.tv.
[00:13:13.924 --> 00:13:14.244]  Look at this.
[00:13:14.984 --> 00:13:15.504]  Hillary.
[00:13:15.584 --> 00:13:17.205]  ReadyForHillary.com.
[00:13:17.845 --> 00:13:19.205]  Paid for by HillaryPAC.
[00:13:19.265 --> 00:13:20.946]  That's by Hillary's people.
[00:13:26.076 --> 00:13:27.036]  We're good to go.
[00:13:43.735 --> 00:13:45.096]  Very, very disgusting.
[00:13:46.156 --> 00:13:47.037]  She's the gangster.
[00:13:47.097 --> 00:13:50.299]  She will bring the power of women to the fore.
[00:13:50.359 --> 00:13:51.960]  Why have women just ran things?
[00:13:52.540 --> 00:14:00.825]  Well, women run the State Department right now and are overthrowing Ukraine, turning it over to Nazis, turning areas of Syria and Iraq over to Al-Qaeda.
[00:14:00.845 --> 00:14:08.770]  I mean, the idea, and it's a real thing out there, the women that buy this don't have any direction or any plan.
[00:14:09.030 --> 00:14:12.592]  They just know, I hate other men.
[00:14:14.059 --> 00:14:16.000]  That's a Freudian slip, because they're kind of like men.
[00:14:16.480 --> 00:14:20.202]  And I, you know, hate my kids, and I just have the power.
[00:14:20.623 --> 00:14:28.047]  And I'm gonna sit here, and I'm for the police state, and I'm for the drug war, and I'm for everything else that's tyrannical, but I'm a woman.
[00:14:29.022 --> 00:14:30.503]  And so it's cute and it's funny.
[00:14:30.523 --> 00:14:34.384]  It doesn't matter I'm a liar and a criminal that was involved in Vince Foster murder.
[00:14:34.424 --> 00:14:35.144]  It doesn't matter.
[00:14:35.464 --> 00:14:42.847]  And the cattle futures and the corruption and Benghazi and Fast and Furious and just endless evil and shutting the country down and bankrupting everything.
[00:14:43.387 --> 00:14:44.047]  It doesn't matter.
[00:14:44.067 --> 00:14:47.229]  Because you're racist if you don't like Obamacare.
[00:14:48.069 --> 00:14:50.590]  And see, you're sexist if you don't like
[00:14:52.142 --> 00:14:53.583]  Hillary's politics, really.
[00:14:53.943 --> 00:14:57.846]  I'd vote for the Le Pen lady over in France.
[00:14:57.966 --> 00:15:00.288]  She's like a Tea Party type libertarian.
[00:15:00.328 --> 00:15:02.249]  I mean, I would get down and kiss her feet.
[00:15:04.010 --> 00:15:05.251]  I'd love to have a woman president.
[00:15:05.851 --> 00:15:06.812]  But see, that's how they phrase it.
[00:15:06.892 --> 00:15:11.715]  Oh, you just can't handle it intellectually and know what a liberal this is and how progressive it is.
[00:15:11.755 --> 00:15:15.778]  No, I see flaming evil, criminal fascism.
[00:15:16.559 --> 00:15:17.379]  I know it when I see it.
[00:15:18.900 --> 00:15:19.641]  I know it when I see it.
[00:15:21.135 --> 00:15:26.703]  And that's what Hillary Clinton is and has always been.
[00:15:26.723 --> 00:15:29.227]  And we just can't seem to ever get rid of her.
[00:15:30.649 --> 00:15:31.650]  It's like cancer.
[00:15:31.710 --> 00:15:33.092]  It just keeps coming back.
[00:15:34.631 --> 00:15:38.715]  And, you know, they throw out these little rights, oh, we'll, you know, let gays marry or whatever.
[00:15:38.735 --> 00:15:40.136]  It's all just a political football.
[00:15:40.897 --> 00:15:52.988]  But when it comes to banker bailouts and looting the economy and food prices exploding and the Federal Reserve, they just make it about the puppet Hillary, because she herself is just a puppet, though a high-level gangster in the power structure.
[00:15:53.749 --> 00:16:03.522]  It's a distraction from the good old boys club at Goldman Sachs and all the big banks that are literally funding the gun control, the open borders, the end of America, North American Union garbage.
[00:16:03.803 --> 00:16:08.289]  General Petraeus in the London Telegraph admitted the open borders are about the North American Union.
[00:16:10.160 --> 00:16:16.129]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:16:16.329 --> 00:16:20.515]  Most people know that iodine deficiency has been a crisis around the world.
[00:16:20.896 --> 00:16:25.463]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:16:25.863 --> 00:16:28.485]  I discovered a product being developed by Dr. Group.
[00:16:28.785 --> 00:16:33.967]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:16:34.248 --> 00:16:41.111]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[00:16:41.612 --> 00:16:45.394]  And the results that I personally have had have been life-changing.
[00:16:45.754 --> 00:16:50.536]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:16:50.876 --> 00:16:51.717]  This is innovating.
[00:16:51.997 --> 00:16:59.285]  And the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[00:16:59.466 --> 00:17:03.550]  For a limited time, experience the ancient power of Survival Shield X2.
[00:17:03.750 --> 00:17:08.916]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[00:17:09.657 --> 00:17:11.539]  I've always believed in nutrition and herbs.
[00:17:11.879 --> 00:17:19.806]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[00:17:19.906 --> 00:17:26.973]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[00:17:27.473 --> 00:17:31.757]  I just received my Male Vitality about three days ago, and I must say, that is some good stuff.
[00:17:32.057 --> 00:17:42.241]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[00:17:42.681 --> 00:17:48.843]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:17:49.164 --> 00:17:51.384]  I jump out of bed ready to fight these criminals every day.
[00:17:51.404 --> 00:17:55.386]  I look forward to waking up and taking my super male vitality and getting the day started.
[00:17:55.546 --> 00:17:57.149]  It's not just the super male vitality.
[00:17:57.509 --> 00:18:01.436]  All the products in InfoWarsLife.com are simply amazing.
[00:18:01.676 --> 00:18:08.607]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[00:18:09.625 --> 00:18:15.687]  General, what do you think about the FBI saying that there is a terror alert on Monday about a potential forfeiture situation?
[00:18:15.747 --> 00:18:19.089]  The police are shoving people, shoving Alex, shoving the crowd.
[00:18:19.189 --> 00:18:19.869]  Here we go, folks!
[00:18:19.929 --> 00:18:20.789]  I'm being assaulted!
[00:18:20.849 --> 00:18:27.092]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:18:27.192 --> 00:18:33.074]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[00:18:33.234 --> 00:18:36.995]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:18:37.195 --> 00:18:40.096]  And that's what PrisonPlanet.TV is designed to do.
[00:18:40.116 --> 00:18:48.279]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:18:48.559 --> 00:18:50.600]  What we see now is a war against reality.
[00:18:50.660 --> 00:18:51.680]  It's a war against the truth.
[00:18:52.060 --> 00:19:00.803]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:19:01.003 --> 00:19:03.444]  Visit InfoWarsNews.com today.
[00:19:03.664 --> 00:19:07.965]  Become a member, share your membership, and help take the info war to the next level.
[00:19:10.162 --> 00:19:11.923]  Hi, I'm Dr. Edward Grew.
[00:19:12.444 --> 00:19:19.428]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[00:19:19.888 --> 00:19:30.315]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[00:19:30.716 --> 00:19:39.942]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[00:19:40.682 --> 00:19:44.084]  It's the strongest nascent iodine on the market today.
[00:19:44.744 --> 00:19:48.165]  It delivers 650 micrograms per drop.
[00:19:48.505 --> 00:19:50.066]  Experience the new formula.
[00:19:50.566 --> 00:19:52.527]  Experience the ancient purity.
[00:19:53.127 --> 00:19:54.088]  Shield your family.
[00:19:54.468 --> 00:19:55.848]  Survival Shield X2.
[00:19:56.289 --> 00:19:58.870]  Available now at Infowarslife.com.
[00:19:59.450 --> 00:20:03.412]  X2 from Infowarslife.com or call toll free 888-253-3139.
[00:20:10.822 --> 00:20:13.783]  Coast to coast, direct from Austin.
[00:20:14.403 --> 00:20:18.504]  You're listening to the Alex Jones Broadcasting Network.
[00:20:25.045 --> 00:20:30.587]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:20:31.087 --> 00:20:33.707]  You're listening to the Alex Jones Show.
[00:20:33.727 --> 00:20:36.088]  Do you remember
[00:20:37.924 --> 00:20:41.167]  All the scandals back in the 90s with the Clintons, all the corruption.
[00:20:41.707 --> 00:20:46.972]  For me though, the biggest one is currently Bill Clinton's charity keeps about half the money that came out in the news.
[00:20:47.652 --> 00:20:52.697]  That he raises for Haitian kids to run a fleet of jets and houses and things for himself.
[00:20:53.537 --> 00:20:56.140]  Even though he's worth tens of millions of dollars separately from that.
[00:20:57.641 --> 00:21:01.564]  His payoff for swindling the American people, getting NAFTA and GATT passed.
[00:21:01.584 --> 00:21:02.965]  Remember they told you NAFTA and GATT would be...
[00:21:04.002 --> 00:21:05.364]  A great thing for everybody.
[00:21:05.384 --> 00:21:07.006]  How do you like deindustrialization now?
[00:21:08.007 --> 00:21:22.326]  But there's a new article that broke on Friday and we have the audio coming up with David Knight as well and that deals with victim of pedophile rapist Hillary Clinton took me through hell and there's a recording now of it.
[00:21:26.198 --> 00:21:31.262]  So we're going to be breaking all of that down, Hillary Clinton's involvement.
[00:21:31.282 --> 00:21:36.046]  Remember all the women that got raped by Bill Clinton and he would settle the cases?
[00:21:39.509 --> 00:21:42.752]  And then the feminists, the so-called feminists, would come out and attack those women?
[00:21:43.453 --> 00:21:44.433]  Because these aren't feminists.
[00:21:44.473 --> 00:21:47.036]  These are people that are about a power structure.
[00:21:48.397 --> 00:21:49.057]  They're a gang.
[00:21:51.419 --> 00:21:54.282]  And they're doing a great job wrecking society and civilization.
[00:21:56.547 --> 00:22:02.054]  By the way, speaking of Hillary Clinton, this witch just never seems to go away.
[00:22:02.074 --> 00:22:10.065]  Here is the article out of Life Magazine.
[00:22:11.446 --> 00:22:12.768]  The issue is June 20th, 1919.
[00:22:19.939 --> 00:22:30.713]  1969.
[00:22:19.959 --> 00:22:30.713]  And in it, it's got Hillary, the little genius, who was just getting out of college at the time, who they said would be basically running our country later, and how great socialism is.
[00:22:31.174 --> 00:22:33.617]  See, totally groomed from the beginning.
[00:22:36.940 --> 00:22:43.543]  These are sinister technicians that know exactly what they're doing and they've done a fabulous job.
[00:22:44.043 --> 00:22:46.704]  And again, I'm not getting off on some Hillary bashing tangent.
[00:22:47.484 --> 00:22:55.448]  It's just that she came out, we'll play this clip coming up, last week on CNN and said that owning guns
[00:22:56.829 --> 00:22:57.590]  Is it just the issue?
[00:22:57.630 --> 00:22:57.850]  No, no.
[00:22:57.890 --> 00:23:02.394]  It's people that promote the right, don't have a right to terrorize everyone with our speech.
[00:23:02.454 --> 00:23:05.517]  And David Knight was able to talk to her and she elaborated on that.
[00:23:05.897 --> 00:23:09.080]  They said no cameras, but public interest is above that when she visited book people.
[00:23:09.641 --> 00:23:13.984]  The press isn't going to be shut down anymore, so David Knight and Kit Daniels were both able to get questions in.
[00:23:14.305 --> 00:23:22.172]  The audio is from a hidden watch microphone system, so it's not the best audio, but it is audible, even on AM radio.
[00:23:22.212 --> 00:23:22.792]  We've tested it.
[00:23:23.753 --> 00:23:25.574]  And separately, that dovetails with this.
[00:23:25.614 --> 00:23:28.335]  Now, this happened to our reporters Tuesday, live on air.
[00:23:29.496 --> 00:23:40.621]  In Brownsville, at the big bridge, they would try to get over, and the feds were claiming they owned that whole side of the river, even though they didn't, and that we couldn't be there with cameras.
[00:23:42.520 --> 00:23:43.480]  We have video of that.
[00:23:43.520 --> 00:23:48.802]  Just get back guys running up with machine guns as they bring in the illegals.
[00:23:48.822 --> 00:23:52.264]  And we have video again that is up on Infowars.com.
[00:23:52.284 --> 00:23:53.424]  Drudge linked to it.
[00:23:54.445 --> 00:23:55.045]  It went viral.
[00:23:55.065 --> 00:23:55.985]  It was on Fox News.
[00:23:56.005 --> 00:24:06.429]  In fact, it happened at least three times last week that Fox picked up our video for the border of the kids being massed, being shipped deeper in, where they're being held at churches.
[00:24:07.049 --> 00:24:10.631]  The buses come in at Brownsville, come in at McAllen, other areas in Texas.
[00:24:11.673 --> 00:24:17.897]  The Greyhound buses, the Border Patrol gives them their vouchers to go wherever they want on Greyhound.
[00:24:18.218 --> 00:24:20.840]  A coded number where Greyhound's just told, take them wherever they want.
[00:24:20.860 --> 00:24:24.822]  New York City, Michigan, Detroit, wherever they want to go.
[00:24:24.842 --> 00:24:27.044]  Austin, Texas, you take them there.
[00:24:27.064 --> 00:24:30.967]  You just take illegals, men, women, children, babies, you just drop them off.
[00:24:32.448 --> 00:24:33.929]  This is human trafficking, completely illegal.
[00:24:34.881 --> 00:24:36.783]  And then Breitbart has video of it now.
[00:24:37.204 --> 00:24:38.325]  It happened to them yesterday.
[00:24:38.345 --> 00:24:38.385]  U.S.
[00:24:39.086 --> 00:24:43.611]  media restricted at border federal agents cite safety concerns at the
[00:24:45.080 --> 00:24:48.283]  Grangino City, Texas, a remote section of the U.S.
[00:24:48.343 --> 00:24:57.250]  border near the International Bridge, is one of the few places where media can witness and record the mass crossings of minors coming from Central America.
[00:24:57.830 --> 00:24:58.171]  The U.S.
[00:24:58.211 --> 00:25:01.854]  Border Patrol is now restricting journalists' access to the area, citing safety concerns.
[00:25:02.054 --> 00:25:02.514]  No, they're not!
[00:25:02.934 --> 00:25:07.418]  You are loading them on buses and shipping them in.
[00:25:07.478 --> 00:25:09.420]  I have the head of McAllen Emergency Management.
[00:25:09.900 --> 00:25:14.504]  And then, people didn't believe it, a day later, Paul Watson found the federal purchase order.
[00:25:15.973 --> 00:25:23.036]  in the federal contract at Fez Business Ops from January to hire the tens of thousands of contractors to go run this.
[00:25:23.917 --> 00:25:28.779]  And we caught FEMA pre-deploying food to these bases a year ago for this.
[00:25:29.039 --> 00:25:31.560]  We have them premeditated like everything else.
[00:25:31.600 --> 00:25:32.840]  Do I have time to go to this report before we get a break?
[00:25:35.782 --> 00:25:43.005]  Let's go to David Knight's and Kent Daniels' report from Hillary coming to Texas and attacking Matt Drudge and the Second Amendment.
[00:25:44.108 --> 00:25:45.129]  Outrageous!
[00:25:45.469 --> 00:25:46.490]  Let's go to this authoritarian.
[00:25:47.451 --> 00:25:51.395]  Hillary Clinton is pushing her book and her candidacy on the public.
[00:25:51.975 --> 00:25:56.540]  She's made some pretty controversial statements lately about Matt Drudge, about the Second Amendment.
[00:25:56.920 --> 00:26:08.451]  Kit Daniels and I went to her book signing here in Austin and what we found was contradiction, hypocrisy, and really a kind of dangerous intolerance of the First Amendment and free speech.
[00:26:09.011 --> 00:26:13.936]  On a recent NPR interview, she said Matt Drudge was one of a, quote, bunch of gamers.
[00:26:14.536 --> 00:26:18.239]  And then she said, there's a difference between fair game and playing games.
[00:26:18.700 --> 00:26:20.621]  So Kit asked her about the influence of Drudge.
[00:26:20.662 --> 00:26:21.682]  Did he have too much influence?
[00:26:21.702 --> 00:26:22.884]  What about other internet sites?
[00:26:23.164 --> 00:26:24.325]  This is what she had to say.
[00:26:24.925 --> 00:26:25.205]  Hi.
[00:26:25.305 --> 00:26:27.266]  I was in trouble more recently.
