[00:00:04.966 --> 00:00:06.187]  There is a war.
[00:18:24.440 --> 00:18:37.307]  We were informed this morning by the Dallas County Health, Health and Human Services, that these five students could possibly have been in contact with the patient.
[00:18:38.526 --> 00:18:40.248]  At the home, over the weekend.
[00:18:40.388 --> 00:18:49.977]  We're told that the patient developed symptoms on the 24th, which means that those children could potentially have had contact with him and been at the school.
[00:18:49.997 --> 00:18:52.780]  Is that right?
[00:18:52.920 --> 00:19:01.267]  They had contact with, possibly had contact with the patient over the weekend, and they have been in school since then.
[00:19:02.128 --> 00:19:11.175]  Now, these five students are able to move freely because right now they aren't exhibiting any kind of symptoms of the Ebola virus.
[00:19:11.535 --> 00:19:19.682]  Now, it's not to say that in the next day or so they won't, but who knows where that child or children will be when those side effects start to kick in.
[00:19:20.122 --> 00:19:21.203]  Are they going to be at a mall?
[00:19:21.263 --> 00:19:22.644]  Are they going to be at Chuck E. Cheese?
[00:19:22.864 --> 00:19:29.750]  Are they going to be at an airport where all of a sudden they start coughing or throwing up and that gets on other people and we have more people affected?
[00:19:30.270 --> 00:19:32.912]  The people here are not taking this crisis serious.
[00:19:33.252 --> 00:19:42.680]  One of the guys got up, the judge, and said that there is zero chance, zero chance that anyone that they've already seen or talked to could spread this right now.
[00:19:42.780 --> 00:19:49.966]  We're not afraid that if we go talk to the next door neighbor of this person that we're going to get involved because we understand what science is.
[00:19:50.006 --> 00:19:53.529]  We understand we have zero chance of getting that from that next door neighbor.
[00:19:53.989 --> 00:20:05.893]  And there's absolutely zero chance that you can be infected by Ebola by simply going into a building where a person is under isolation.
[00:20:06.233 --> 00:20:11.615]  There's zero chance that you can get this unless someone just spits on you.
[00:20:11.915 --> 00:20:14.556]  Because we all know viruses never mutate.
[00:20:15.056 --> 00:20:16.377]  Things like that never happen.
[00:20:17.117 --> 00:20:23.622]  Mother Nature doesn't find a way to move on and do something else and break outside the box because that never happens.
[00:20:24.002 --> 00:20:27.965]  These guys want you to believe that there's nothing that can possibly happen.
[00:20:28.325 --> 00:20:33.889]  And I can understand one of the reasons why they don't want people to go into a panic fear and run around crazy.
[00:20:34.069 --> 00:20:38.172]  But at the same time, people need to know the real risk involved.
[00:20:38.792 --> 00:20:44.694]  You know, I would rather stay at home for the next week or so than go out in public and possibly get something that could kill me.
[00:20:45.074 --> 00:20:48.155]  If I have to stay or do something like that, I'll take that risk.
[00:20:48.595 --> 00:20:55.497]  But I don't want to send my children to school when there's five students who are allowed to go run it freely that have been in contact.
[00:20:55.797 --> 00:21:04.560]  And they're saying right now that there's a possibility that there's 18 people so far that they know of that have been in contact with Patient Zero that are being monitored.
[00:21:04.860 --> 00:21:05.080]  So...
[00:21:05.680 --> 00:21:08.503]  First responders, they're being able, they're allowed to be here.
[00:21:08.523 --> 00:21:13.547]  The guys who initially went and picked up the patient, they're allowed to be here right now because they aren't exhibiting any
[00:21:32.756 --> 00:21:33.396]  We don't need people.
[00:21:33.416 --> 00:21:36.397]  We need people to remain calm and do what Dallas County people are good at.
[00:21:36.437 --> 00:21:36.757]  We are good.
[00:21:36.777 --> 00:21:39.618]  Mayor Rawlings, Zach, frankly, President Obama's team and the CDC's team and Dr. Frieden
[00:21:58.530 --> 00:22:02.553]  We're good at keeping you safe, and you're good at staying calm.
[00:22:03.374 --> 00:22:04.375]  This is ridiculous.
[00:22:04.635 --> 00:22:11.480]  They're saying they're taking every step, every measure, and they're being as smart as possible about it, but they're not really doing it.
[00:22:11.761 --> 00:22:15.343]  They're being very unprofessional, and they're not handling this the way they should.
[00:22:15.744 --> 00:22:21.388]  CDC is saying they're warning funeral homes to be ready for a large number of bodies.
[00:22:21.608 --> 00:22:24.270]  We know in Georgia there's this huge thing of
[00:22:25.091 --> 00:22:28.254]  Plastic coffins that have been stored there for quite some time.
[00:22:28.734 --> 00:22:29.855]  This is all crazy.
[00:22:29.935 --> 00:22:31.296]  Our borders are wide open.
[00:22:31.537 --> 00:22:32.698]  We're allowing this to happen.
[00:22:32.878 --> 00:22:38.683]  The TSA attacks American citizens and lets illegals roam freely through without identification.
[00:22:38.963 --> 00:22:40.444]  There's no way to screen for this stuff.
[00:22:40.705 --> 00:22:41.405]  This is crazy.
[00:22:41.465 --> 00:22:44.007]  Keep your eyes open and stay tuned for more reports.
[00:22:44.108 --> 00:22:47.831]  I'm Joe Biggs with InfoWars.com here in Ebola, USA.
[00:22:51.550 --> 00:22:56.012]  I want to say this, just a couple of things though, that I think is important.
[00:22:56.212 --> 00:22:58.773]  Because you are all intelligent, okay?
[00:22:59.814 --> 00:23:01.254]  Alright?
[00:23:01.354 --> 00:23:13.820]  Science says that if you are not exhibiting symptoms of this, there is zero chance that you can transmit this.
[00:23:15.441 --> 00:23:18.082]  Not minuscule, zero chance.
[00:23:19.182 --> 00:23:20.423]  I asked that question earlier.
[00:23:21.491 --> 00:23:27.309]  If you want to do what's good by your viewers, you will tell them it's zero chance.
[00:23:42.898 --> 00:23:49.222]  Good evening everyone, I'm Darren McBreen and here are some of today's top headlines, breaking right now at InfoWars.com.
[00:23:49.642 --> 00:23:55.887]  Five students within the family circle of the Dallas Ebola patient will not be quarantined.
[00:23:56.167 --> 00:24:00.930]  This despite the fact they may be in the incubation cycle of the deadly disease.
[00:24:01.150 --> 00:24:09.856]  While CDC and local health officials are in close interaction with the families, they will be allowed to leave their homes until they exhibit symptoms.
[00:24:10.296 --> 00:24:21.184]  More evidence surfaces that suggests the ISIS beheadings were staged, as documents reveal that James Foley and Steven Sotloff had close intelligence connections.
[00:24:21.705 --> 00:24:26.568]  Secret Service Director Julia Pearson has resigned over security breaches.
[00:24:26.808 --> 00:24:32.953]  Her resignation follows a series of security lapses involving the protection of Barack Obama.
[00:24:33.213 --> 00:24:36.075]  For more updates and breaking news, go to InfoWars.com.
[00:24:51.926 --> 00:24:56.328]  The first patient diagnosed with Ebola has been confirmed here in the U.S.
[00:24:56.748 --> 00:25:00.570]  There is another enterovirus that has been spreading across the country.
[00:25:00.590 --> 00:25:03.831]  It's already claimed the life of one child today in Rhode Island.
[00:25:04.391 --> 00:25:12.114]  And now there is another mosquito-borne virus that's making its way up from Latin America, and it could be a problem for the U.S.
[00:25:12.174 --> 00:25:12.835]  here shortly.
[00:25:13.455 --> 00:25:18.337]  This is the chikungunya virus, and it is an excruciating mosquito-borne illness.
[00:25:18.717 --> 00:25:20.938]  It arrived less than a year ago in the Americas.
[00:25:21.278 --> 00:25:24.240]  And it's already infected more than a million people so far.
[00:25:24.660 --> 00:25:31.484]  Sufferers complain of days of pain and misery including joint pain so severe that it can be hard to walk.
[00:25:31.864 --> 00:25:36.367]  The carrier of the disease is the genetically modified Aedes aegypti mosquito.
[00:25:36.487 --> 00:25:42.371]  Now this mosquito was tweaked to help control populations of mosquitoes that carry dengue fever.
[00:25:42.771 --> 00:25:46.313]  But now this mosquito has a viral disease of its own.
[00:25:46.893 --> 00:25:49.855]  In 2010, we reported that the U.N.
[00:25:49.915 --> 00:25:57.140]  announced plans to combat dengue fever and other mosquito-borne illnesses with genetically modified mosquitoes.
[00:25:57.500 --> 00:26:04.525]  Now, these mosquitoes were designed to make them sterile or to simply just kill off the mosquitoes that carry dengue fever.
[00:26:05.045 --> 00:26:10.229]  Lo and behold, this project was funded by the Bill and Melinda Gates Foundation.
[00:26:10.589 --> 00:26:19.772]  And as mosquitoes are seen mostly as a nuisance, there was very little debate about meddling with nature by introducing billions of new organisms into the system.
[00:26:20.172 --> 00:26:28.895]  Kind of like there has been very little debate about bringing patients with Ebola into America or refusing to block the flights from the Ebola zone.
[00:26:29.275 --> 00:26:36.741]  Or even enforcing a mandatory quarantine for those people who fly in to other countries from the Ebola zone.
[00:26:37.101 --> 00:26:42.265]  Seems a little crazy, unless that's your plan, is to bring Ebola into the country.
[00:26:42.725 --> 00:26:53.973]  Now, the reason why I bring up this particular chikungunya virus is that the Aedes aegypti mosquito has been relevant before, particularly when it comes to Project Artichoke.
[00:26:54.314 --> 00:26:55.795]  Of course, that is a secret
[00:26:56.175 --> 00:26:56.836]  That's right.
[00:27:15.735 --> 00:27:17.937]  Dengue fever has a hidden history.
[00:27:18.197 --> 00:27:27.664]  It has been the intense focus of US Army and CIA biological warfare researchers for over 50 years, similar to the Ebola virus.
[00:27:28.064 --> 00:27:37.031]  Now, as we've mentioned, we have bio-warfare centers in the Ebola zone doing human tests there in Sierra Leone.
[00:27:37.611 --> 00:27:42.153]  Coincidentally, at the exact same time of this current Ebola outbreak.
