[00:00:00.029 --> 00:00:00.813]  The Alex Jones Show.
[00:07:35.682 --> 00:07:42.667]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[00:07:43.127 --> 00:07:45.488]  We are trained to deceive if we have to.
[00:07:45.529 --> 00:07:47.010]  You really don't have to trust me.
[00:07:47.030 --> 00:07:47.850]  You shouldn't trust me.
[00:07:47.870 --> 00:07:51.853]  In fact, by my actually participating that, I will taint the news.
[00:07:51.933 --> 00:07:55.175]  In communities of this kind, despotism stands a good chance.
[00:07:57.036 --> 00:08:03.041]  Nine most terrifying words in the English language are, I'm from the government and I'm here to help.
[00:08:03.362 --> 00:08:08.386]  Well, we're gonna do everything we can to help you.
[00:08:08.406 --> 00:08:11.729]  Resistance to tyrants is obedience to God.
[00:08:12.329 --> 00:08:14.751]  It's the Alex Jones Show.
[00:08:15.031 --> 00:08:17.894]  Because there is a war on, on your mind.
[00:08:19.824 --> 00:08:24.908]  Waging war on corruption, crashing through the lies and disinformation.
[00:08:25.468 --> 00:08:27.429]  We're live every Sunday 4 to 6 p.m.
[00:08:27.449 --> 00:08:29.071]  Central and back weekdays 11 a.m.
[00:08:29.091 --> 00:08:29.471]  to 2 p.m.
[00:08:29.511 --> 00:08:29.831]  Central.
[00:08:30.271 --> 00:08:33.594]  Infowars.com and PrisonPlanet.com are the major news sites.
[00:08:33.894 --> 00:08:36.636]  You can follow us on Twitter at RealAlexJones.
[00:08:38.077 --> 00:08:41.159]  Let me just calmly lay out the top stories today.
[00:08:41.639 --> 00:08:43.821]  Mikhail Thelin of Infowars.com.
[00:08:44.541 --> 00:08:48.124]  Police say armored military vehicles, quote, needed
[00:08:49.827 --> 00:09:02.858]  For war with constitutionalists, close quote, with firearms, quote, we've got a lot of constitutionalists, a lot of people that stockpile weapons, that we'll, quote, be taking enemy fire from.
[00:09:03.699 --> 00:09:05.420]  This out of a county in Washington State.
[00:09:05.841 --> 00:09:07.122]  The big MRAPs from Iraq.
[00:09:08.103 --> 00:09:09.024]  Now here's the issue.
[00:09:09.164 --> 00:09:14.948]  Big cities probably need things like this because they might actually run into bank robbers or terrorist groups occasionally.
[00:09:14.968 --> 00:09:17.930]  And it's certainly useful to protect police that are moving into an area.
[00:09:18.511 --> 00:09:28.538]  But the main deployment of this to even small towns in the training manuals that we've gotten from the FBI and federal marshals, I mean, we're the ones that usually break those.
[00:09:28.558 --> 00:09:29.498]  I mean, everybody knows that.
[00:09:30.559 --> 00:09:31.980]  It was a secret, you know, seven years ago.
[00:09:32.020 --> 00:09:32.621]  Now it's public.
[00:09:33.769 --> 00:09:40.955]  That it's four returning veterans, gun owners, tea partiers, and they teach the police that a civil war is coming.
[00:09:41.616 --> 00:09:44.298]  This is the fifth clip that I've seen in 2014.
[00:09:44.378 --> 00:09:52.745]  In fact, I'm going to have Watson tomorrow for Infowars.com, I think, do a blurb article showing the last four or five articles.
[00:09:53.125 --> 00:10:01.412]  Probably more, but I was able to pull up four or five other examples this year where police chiefs and others to the media say, we need these tanks.
[00:10:02.572 --> 00:10:04.793]  For the Constitutionalists.
[00:10:04.953 --> 00:10:08.074]  So the point is, not a debate about do they need this or not.
[00:10:08.714 --> 00:10:09.815]  I mean, I'll be honest with you.
[00:10:09.875 --> 00:10:11.235]  Let the police have full auto.
[00:10:11.455 --> 00:10:12.296]  Let them have armor.
[00:10:12.636 --> 00:10:19.198]  Let them have whatever, if it's a major metropolitan area or whatever, because nowadays, who knows?
[00:10:19.498 --> 00:10:20.299]  Drug cartels?
[00:10:20.319 --> 00:10:22.179]  I mean, look at Mexico.
[00:10:22.860 --> 00:10:29.202]  But it's for the American people, and it's for groups that are not committing crimes.
[00:10:31.260 --> 00:10:32.941]  It was never set up to fight Al-Qaeda.
[00:10:32.981 --> 00:10:38.803]  They first started deploying this stuff after 9-11, and it's always used, and they say for Waco-style stuff.
[00:10:39.643 --> 00:10:41.204]  Well, they started the fight at Waco.
[00:10:41.224 --> 00:10:42.884]  They could have arrested Koresh any time.
[00:10:42.904 --> 00:10:44.905]  I interviewed the sheriff.
[00:10:45.165 --> 00:10:47.826]  He was on record saying he was in town every day.
[00:10:47.866 --> 00:10:48.867]  They had a business in town.
[00:10:49.247 --> 00:10:50.807]  He jogged off the property every morning.
[00:10:51.088 --> 00:10:54.649]  We should arrest him if you've got proof of him molesting kids.
[00:10:56.997 --> 00:11:04.323]  And instead they went and opened fire on the building to set a precedent of attacking the American people to demonize that cult.
[00:11:04.524 --> 00:11:05.384]  Probably was a cult.
[00:11:06.465 --> 00:11:08.467]  A lot of what they said about them wasn't true, but it was a cult.
[00:11:09.548 --> 00:11:10.249]  I know the Davidians.
[00:11:10.889 --> 00:11:11.249]  A lot of them.
[00:11:11.510 --> 00:11:12.390]  Some are very nice people.
[00:11:12.871 --> 00:11:14.052]  But some of them were cult-like.
[00:11:15.370 --> 00:11:15.810]  Doesn't matter.
[00:11:15.850 --> 00:11:18.613]  You don't blow it up and burn it down with the Delta Force.
[00:11:18.793 --> 00:11:19.454]  That's who was there.
[00:11:20.014 --> 00:11:21.155]  I watched the C-SPAN hearings.
[00:11:21.896 --> 00:11:25.900]  I've done other, you know, radio shows and I'll bring that up and they go, oh, Delta Force, yeah, right.
[00:11:25.920 --> 00:11:29.263]  They don't even know that was in the official congressional report.
[00:11:29.964 --> 00:11:32.706]  Our military there murdering those people.
[00:11:33.527 --> 00:11:46.972]  We have the FLIR footage from the helicopters and from the aircraft that the FBI was forced to release in court with the troops behind the tanks in an infantry maneuver shooting up the building and shooting people that were trying to get out the back.
[00:11:47.712 --> 00:11:49.653]  Now I'm digressing with a history lesson there.
[00:11:51.034 --> 00:11:52.314]  The point is that's coming up.
[00:11:52.434 --> 00:11:57.336]  Police, armored military vehicles needed for constitutionals with firearms.
[00:11:58.376 --> 00:12:00.399]  I'm going to cover that, though, in the next hour.
[00:12:00.700 --> 00:12:03.805]  The video is on Infowars.com right now.
[00:12:04.687 --> 00:12:11.070]  There is a major arms buildup for a war on American gun owners during national gun confiscation.
[00:12:11.110 --> 00:12:11.770]  That's a fact.
[00:12:12.310 --> 00:12:15.812]  That's what the federal government is training for and they now admit it.
[00:12:16.112 --> 00:12:17.193]  And it's treasonous.
[00:12:17.993 --> 00:12:25.296]  Just like Obama signing an executive order to legalize the illegals and let them bring in their families and legalize people that have aggravated felonies.
[00:12:26.037 --> 00:12:28.538]  And the Republicans are not blocking it.
[00:12:28.578 --> 00:12:33.280]  The Republican leadership, just like the Republican leadership, just voted on this giant spending bill
[00:12:34.565 --> 00:12:44.710]  That has, what we warned you of last week, provisions bigger than the banker bailout to write off all derivatives in the future as they get ready for the next big collapse.
[00:12:45.231 --> 00:12:54.796]  It'll make 2008 look like a cakewalk, look like a blip compared to an explosion.
[00:12:55.694 --> 00:12:58.475]  Derivatives are bigger than they were six years ago, seven years ago.
[00:12:59.115 --> 00:13:02.516]  And they are writing these treasonous bills that are set to pass the Senate.
[00:13:02.796 --> 00:13:03.896]  It's going to the President's desk.
[00:13:03.996 --> 00:13:05.037]  In fact, it passed the Senate.
[00:13:05.857 --> 00:13:07.757]  Ted Cruz came out and said it's a nightmare.
[00:13:08.718 --> 00:13:11.218]  Rand Paul's come out and said it's highly destructive.
[00:13:11.578 --> 00:13:12.959]  We're going to go over those voting numbers.
[00:13:12.999 --> 00:13:14.899]  That's coming up later in the hour as well.
[00:13:16.380 --> 00:13:23.562]  Two examples of media censorship I want to look at overseas that tie into what's now starting to happen here under political correctness rubrics.
[00:13:25.006 --> 00:13:30.008]  China will arrest you if you play the national anthem outside of an official state function.
[00:13:32.049 --> 00:13:35.190]  And that dovetails where they're trying to pass laws where you can't burn the American flag.
[00:13:35.490 --> 00:13:36.851]  I don't like burning the American flag.
[00:13:37.391 --> 00:13:41.152]  But if you take somebody's First Amendment right to do it, you've now become China.
[00:13:41.392 --> 00:13:43.193]  Then they could do it on every other subject.
[00:13:44.614 --> 00:13:45.454]  And then I've got another one.
[00:13:45.494 --> 00:13:52.477]  Turkey arrests 27, including police and media, for criticizing the President.
[00:13:53.223 --> 00:13:54.204]  He's basically a dictator.
[00:13:54.524 --> 00:13:57.986]  Turkish police officers and media workers are detained in Roundup.
[00:13:59.687 --> 00:14:00.527]  That's in the New York Times.
[00:14:00.547 --> 00:14:05.210]  And of course, we're allies with them, the crooks that run our country, so they just call it, oh, they were detained.
[00:14:06.791 --> 00:14:12.174]  That's like on The Running Man, written by Stephen King, when you're disappeared, they go, oh, he was just detained, and you're really dead.
[00:14:13.843 --> 00:14:15.343]  See how they use words to play these games?
[00:14:15.583 --> 00:14:17.704]  Oh, we heard you criticize.
[00:14:17.924 --> 00:14:19.664]  Oh, but we don't call Turkey a tyranny.
[00:14:19.984 --> 00:14:21.524]  You just say, I don't like the president.
[00:14:21.724 --> 00:14:24.485]  You're disappeared into a Turkish dungeon.
[00:14:24.685 --> 00:14:28.826]  And let me tell you, out of all the torturers, Turkish torture is known as some of the worst.
[00:14:29.106 --> 00:14:32.066]  In fact, the old joke is, it's worse than a Turkish prison.
[00:14:33.887 --> 00:14:35.607]  Oh, but Turkey's good.
[00:14:35.947 --> 00:14:37.007]  They're not radical.
[00:14:37.047 --> 00:14:37.767]  They're not bad.
[00:14:38.047 --> 00:14:40.528]  They're the worst in the Middle East next to Saudi Arabia.
[00:14:41.837 --> 00:14:42.958]  And they're being merged into the EU.
[00:14:42.998 --> 00:14:45.300]  How would you like to have that country merged into?
[00:14:46.280 --> 00:14:48.622]  And they slaughtered all those Armenians, the list goes on and on.
[00:14:51.504 --> 00:14:55.267]  This is just some of what's going on.
[00:14:56.348 --> 00:14:58.630]  Now, shifting gears before I get into all that.
[00:14:59.895 --> 00:15:04.217]  I want to hear today from all of the mainline conservatives.
[00:15:04.237 --> 00:15:06.078]  You know, you're the Boehner supporters.
[00:15:06.098 --> 00:15:07.539]  You're the Mitch McConnell supporters.
[00:15:08.119 --> 00:15:09.900]  You're kind of glad the borders are open.
[00:15:09.940 --> 00:15:14.543]  You're kind of glad that the Republicans helped ride Obamacare and now won't repeal it.
[00:15:14.563 --> 00:15:17.424]  You feel like you're part of the establishment for just agreeing with whatever they say.
[00:15:18.005 --> 00:15:20.186]  You also call in to talk radio because I hear you.
[00:15:21.351 --> 00:15:27.935]  Can you say, you know, I don't like these so-called libertarians, people who don't want to torture Iran Paul, criticizing Iran Paul.
[00:15:28.376 --> 00:15:33.699]  We need to roll up our sleeves and get dirty with these Al Qaeda people that attacked us and teach them.
[00:15:35.360 --> 00:15:39.163]  I want to hear from you why I'm wrong saying that I think torture's bad.
[00:15:40.164 --> 00:15:40.684]  Here's the deal.
[00:15:41.064 --> 00:15:43.126]  It wasn't bad when North Korea tortured our soldiers.
[00:15:43.186 --> 00:15:45.527]  It was... Well, of course it was bad.
[00:15:46.168 --> 00:15:48.629]  Well, it wasn't bad when the North Vietnamese tortured our soldiers.
[00:15:48.649 --> 00:15:49.330]  Of course it was.
[00:15:50.503 --> 00:16:01.048]  So we're going to walk through why I think, and know, torture is bad, and then we're going to give you a chance, only, only people that disagree with me, in the first round of calls, to call in.
[00:16:01.068 --> 00:16:01.688]  877-789-ALEX.
[00:16:01.708 --> 00:16:01.748]  877-789-2539.
[00:16:01.768 --> 00:16:02.108]  Infowars.com.
[00:16:02.128 --> 00:16:02.468]  Stay with us.
[00:16:10.245 --> 00:16:24.791]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014, the most bioactive form that has been created with our proprietary process.
[00:16:25.071 --> 00:16:33.214]  This ultra-clean Vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body acts
[00:16:33.274 --> 00:16:33.795]  I don't know.
[00:16:49.512 --> 00:16:52.596]  Bringing you a true nutraceutical quality vitamin B12.
[00:16:53.316 --> 00:16:55.198]  Secret 12 is an excellent Christmas gift.
[00:16:55.559 --> 00:17:02.846]  Secure your Secret 12 formula before December 17th at Infowarslife.com and receive it before Christmas guaranteed.
[00:17:02.887 --> 00:17:06.390]  That's Infowarslife.com before December 17th or by calling 888-253-3139.
[00:17:09.984 --> 00:17:12.406]  Infowarslife.com.
[00:17:12.586 --> 00:17:13.607]  Check it out today.
[00:17:14.087 --> 00:17:22.273]  I have set out to bring you the most hardcore, cutting-edge supplements and nutraceuticals bar none, and that's what you'll find at Infowarslife.com.
[00:17:22.474 --> 00:17:29.599]  We have rejected literally hundreds of products from the Infowarslife line because they are not of the very highest quality.
[00:17:29.619 --> 00:17:30.239]  We're good to go.
[00:17:50.387 --> 00:17:51.088]  We're good to go.
[00:18:09.967 --> 00:18:17.073]  2015 is almost here, and with it comes those New Year's resolutions to finally transform your body the way you want it.
[00:18:17.293 --> 00:18:21.096]  There's a reason over 88% of New Year's resolutions fail.
[00:18:21.236 --> 00:18:27.341]  Make this year different by equipping yourself with OxyPowder, the next level in cleansing the body naturally.
[00:18:27.701 --> 00:18:33.506]  Using Super Oxygenation OxyPowder, available through Infowarslife.com, gently cleanses the body
[00:18:33.686 --> 00:18:41.612]  While you sleep with easy capsules, tens of thousands of individuals have used oxy powder to cleanse their bodies and aid in their transformations.
[00:18:42.013 --> 00:18:47.337]  Even InfoWars Nightly News director Rob Dew has been using oxy powder with incredible success.
[00:18:47.657 --> 00:18:49.999]  Took it that first day, then I took it for six more days after that.
[00:18:50.159 --> 00:18:51.300]  Twelve pounds melted off.
[00:18:51.440 --> 00:18:52.621]  In about a week, I'd say a week.
[00:18:52.781 --> 00:18:53.242]  Seven days.
[00:18:53.782 --> 00:18:55.404]  2015 can be different.
[00:18:55.525 --> 00:18:58.488]  Diet and exercise are important, but a lot of us have already tried that.
[00:18:58.748 --> 00:19:00.551]  Oxy Powder flushes it out.
[00:19:00.951 --> 00:19:03.674]  Secure your Oxy Powder at Infowarslife.com.
[00:19:03.935 --> 00:19:05.797]  That's Infowarslife.com or 888-253-3139.
[00:19:09.878 --> 00:19:13.379]  The government's Department of Homeland Security is buying up loads of ammo.
[00:19:13.539 --> 00:19:17.500]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:19:17.821 --> 00:19:19.281]  Can you put two and two together?
[00:19:19.601 --> 00:19:27.183]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:19:27.464 --> 00:19:28.304]  But for how long?
[00:19:28.604 --> 00:19:30.585]  Go to InfidelBodyArmor.com.
[00:19:30.805 --> 00:19:34.846]  Spelled I-N-F-I-D-E-L BodyArmor.com.
[00:19:35.226 --> 00:19:36.386]  Infidel Body Armor.
[00:19:37.107 --> 00:19:38.047]  Just won't quit.
[00:19:39.577 --> 00:19:43.420]  The average person's life is filled with unexpected challenges.
[00:19:44.200 --> 00:19:50.445]  Unlock the energy it takes to defeat these daily beasts with super male or super female vitality.
[00:19:50.585 --> 00:19:59.591]  Specifically designed to assist the body in regulating proper hormone balance to create superior vitality in males and females.
[00:19:59.971 --> 00:20:04.815]  Supercharge and conquer your world at Infowarslife.com or call 1-888-253-3139.
[00:20:12.522 --> 00:20:15.133]  You're listening to The Alex Jones Show.
[00:20:36.835 --> 00:20:42.978]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:20:43.318 --> 00:20:44.879]  It's Alex Jones.
[00:20:45.419 --> 00:20:52.102]  Thanks for riding shotgun with us on this 14th day of December 2014 Sunday edition.
[00:20:52.702 --> 00:20:53.843]  I am your host Alex Jones.
[00:20:54.603 --> 00:20:56.304]  I may start getting to your calls in this segment.
[00:20:56.324 --> 00:20:56.724]  I'm not sure.
[00:20:56.744 --> 00:21:00.426]  I need to play a few clips and lay out where I stand on torture yet again.
[00:21:01.286 --> 00:21:04.068]  Because the social engineers are trying to sell us on this idea.
[00:21:04.409 --> 00:21:06.671]  Because if they can sell that, they can sell anything.
[00:21:07.031 --> 00:21:11.274]  The state owning your children, euthanizing babies after they're born.
[00:21:11.815 --> 00:21:13.016]  All of this is being pushed.
[00:21:13.876 --> 00:21:17.419]  NSA warrantless spying, disappearing political dissidents.
[00:21:17.820 --> 00:21:20.362]  You notice it's all bipartisanly being pushed from the top.
[00:21:20.622 --> 00:21:24.825]  Because worldwide, the world is sliding into totalitarian despotism.
[00:21:26.187 --> 00:21:29.870]  But if you disagree with me and you think there's reasons to torture anybody,
[00:21:30.583 --> 00:21:31.463]  I'd like to hear from you.
[00:21:31.503 --> 00:21:36.926]  I know Jack Bauer made it sexy on fictional shows like 24, but there's a history here.
[00:21:36.946 --> 00:21:37.746]  We're going to talk about it.
[00:21:38.146 --> 00:21:39.567]  The toll-free number to join us is 877-789-ALEX.
[00:21:39.587 --> 00:21:39.627]  877-789-2539.
[00:21:48.223 --> 00:21:50.004]  That's a different number on the Sunday show.
[00:21:50.104 --> 00:21:51.545]  We produce everything else on Sunday.
[00:21:51.565 --> 00:21:53.246]  It's a different number during the weekday.
[00:21:53.506 --> 00:21:58.889]  So call the Sunday number and we'll go to Derek and Mark and Richard and others that are patiently holding.
[00:21:59.230 --> 00:22:02.411]  I hope these are serious calls because I hear these calls on talk radio.
[00:22:02.992 --> 00:22:09.436]  I've gotten in debates with people on the street who said, how dare you not want to torture the people that carried out 9-11?
[00:22:13.658 --> 00:22:16.520]  Judge, jury, then the sentence.
[00:22:18.829 --> 00:22:20.950]  You get rid of that in Western law.
[00:22:21.050 --> 00:22:21.991]  We're now before 2015.
[00:22:22.411 --> 00:22:26.594]  In the year 2015, we're going back.
[00:22:27.774 --> 00:22:28.815]  We're about to be 2015.
[00:22:29.355 --> 00:22:31.436]  We're going back to 1215.
[00:22:33.177 --> 00:22:33.938]  Wow, it just hit me.
[00:22:36.599 --> 00:22:38.801]  1215 is exactly how many years ago.
[00:22:40.281 --> 00:22:44.424]  The Battle of Runnymede, the Magna Carta, where they began to try to restrict and outlaw torture.
[00:22:45.677 --> 00:22:53.681]  This is the zenith, or the birthplace, of Western law and culture that built so much security.
[00:22:54.301 --> 00:22:55.062]  Hadn't been perfect.
[00:22:55.102 --> 00:22:56.162]  Our legal system's not perfect.
[00:22:56.262 --> 00:22:57.723]  But let me tell you, it's a lot better than other countries.
[00:22:58.984 --> 00:23:05.747]  And it creates stability, and it creates an environment for investment, and a level playing field.
[00:23:06.507 --> 00:23:07.388]  At least, more level.
[00:23:09.192 --> 00:23:11.253]  We know North Korea's bad because they torture.
[00:23:11.273 --> 00:23:13.254]  We know North Vietnam was bad because they torture.
[00:23:13.274 --> 00:23:15.855]  We know the Nazis were bad, and Joseph Mengele because they tortured.
[00:23:16.135 --> 00:23:18.116]  We know Fidel Castro's bad because they tortured.
[00:23:18.776 --> 00:23:21.037]  We know the Romans were bad because they tortured.
[00:23:21.717 --> 00:23:27.700]  We know that barbarous cultures torture, and A, you don't get good intelligence from it, studies show.
[00:23:28.040 --> 00:23:32.242]  B, what you do get is fake confessions, fear, and terror.
[00:23:34.303 --> 00:23:35.904]  We're going to burn you at the stake, you know,
[00:23:37.981 --> 00:23:39.722]  And we're going to prove you're a witch one way or the other.
[00:23:39.742 --> 00:23:41.043]  We're going to torture you until you confess.
[00:23:42.063 --> 00:23:46.545]  Or if you don't confess, it shows the devil was in you and gave you the power to not admit you were a witch.
[00:23:47.146 --> 00:23:55.250]  This is the type of stuff that kept the Dark Ages going for hundreds and hundreds of years until people started saying no in places like England in 1215.
[00:23:55.770 --> 00:23:57.511]  The Magna Carta, folks.
[00:23:57.551 --> 00:24:00.472]  It's what our whole Bill of Rights, Constitution, all of it comes out of it.
[00:24:00.693 --> 00:24:02.473]  The Renaissance, basically it all comes out of it.
[00:24:03.294 --> 00:24:05.335]  It all comes out of that and some things that happened in Italy.
[00:24:07.944 --> 00:24:19.602]  So, we are here now seeing hundreds of years, 800 plus years of progress being flushed down the toilet in a matter of years.
[00:24:24.048 --> 00:24:28.851]  Under the pretext of fighting Al-Qaeda, who our own government helped create and protect.
[00:24:28.911 --> 00:24:30.072]  Now they call themselves ISIS.
[00:24:30.112 --> 00:24:36.116]  And I saw Al-Qaeda and IS were in the news last week complaining, you know, how dare you torture people?
[00:24:36.156 --> 00:24:37.357]  You're giving them moral high ground.
[00:24:37.617 --> 00:24:40.959]  You're a bunch of infidel scum when they are total torturers.
[00:24:41.740 --> 00:24:43.301]  So the argument is, well, we'll do what they do.
[00:24:43.401 --> 00:24:44.122]  Oh, great.
[00:24:44.382 --> 00:24:45.983]  We'll sink to their level.
