[00:00:01.550 --> 00:00:02.711]  Coast to coast.
[00:15:30.113 --> 00:15:31.073]  That was not the case.
[00:15:31.114 --> 00:15:34.457]  You can see that nobody on the front line had any guns.
[00:15:34.637 --> 00:15:36.479]  Nobody was doing anything threatening.
[00:15:36.719 --> 00:15:39.282]  If they had any guns, they were in holsters on their sides.
[00:15:40.233 --> 00:15:46.217]  The only person that I've seen a picture of somebody was someone up on the overpass and they have run that over and over again.
[00:15:46.237 --> 00:15:46.697]  And guess what?
[00:15:46.737 --> 00:15:48.538]  Most of those pictures were aerial views.
[00:15:49.079 --> 00:15:50.419]  They were shooting from a helicopter.
[00:15:51.567 --> 00:15:53.587]  They had a no-fly zone in the area.
[00:15:54.108 --> 00:15:55.908]  Everybody was hopelessly outgunned.
[00:15:55.968 --> 00:15:58.929]  It wasn't... They didn't stand down because they were outgunned.
[00:15:58.949 --> 00:16:00.669]  I'm glad there were people there that had guns.
[00:16:00.709 --> 00:16:02.589]  I'm glad there were people there that were backing us up.
[00:16:02.649 --> 00:16:03.530]  That's very important.
[00:16:03.790 --> 00:16:04.770]  We cannot lose that.
[00:16:05.030 --> 00:16:06.110]  That is a deterrence.
[00:16:06.450 --> 00:16:09.031]  And it can be a peaceful deterrence, just like nuclear weapons.
[00:16:09.071 --> 00:16:13.872]  But let's go... While we still have time, let's go to this... Actually, we don't have time to play it now, do we?
[00:16:15.199 --> 00:16:16.500]  We're going to have a commercial break.
[00:16:16.580 --> 00:16:17.801]  So let's finish up with this.
[00:16:17.821 --> 00:16:19.663]  We're going to play it right after the commercial break.
[00:16:19.683 --> 00:16:21.665]  We're going to go right into Alex Jones's report.
[00:16:22.305 --> 00:16:25.588]  I wanted to read this report from Reuters that's up on Drudge.
[00:16:26.068 --> 00:16:30.492]  After Nevada ranch standoff, emboldened militia ask, where next?
[00:16:30.652 --> 00:16:39.019]  In other words, like the militia, these people who were there as peaceful civil rights protesters are somehow the problem.
[00:16:39.299 --> 00:16:40.500]  Listen to this first paragraph.
[00:16:41.201 --> 00:16:51.367]  Flat on his belly in a sniper position, wearing a baseball cap and a flak jacket, a protester aimed his semi-automatic rifle from the edge of an overpass and waited as a crowd below stood its ground against U.S.
[00:16:51.487 --> 00:16:52.987]  federal agents in the Nevada desert.
[00:16:53.248 --> 00:16:59.791]  You read on and on and on on this article, there is no mention of the fact that the federal agents were armed.
[00:17:00.271 --> 00:17:03.673]  There's no mention of the fact that they were pointing guns at people there all week.
[00:17:03.693 --> 00:17:08.416]  There's no mention of the brutality that went on, initiated by the federal government
[00:17:09.156 --> 00:17:16.421]  Nobody that was there as a protester, nobody there that was watching what was going on and protesting it, initiated any force against the federal government.
[00:17:16.922 --> 00:17:23.346]  But of course you've got the Southern Poverty Law Center coming in and saying, laws I guess don't apply when the radical right doesn't agree with it.
[00:17:23.766 --> 00:17:33.373]  Well we can have that discussion about what the laws are, but as Representative Stockman here in Texas, as well as U.S.
[00:17:33.393 --> 00:17:35.355]  Senator Rand Paul have both pointed out,
[00:17:36.095 --> 00:17:38.997]  This kind of escalation is totally unwarranted.
[00:17:39.337 --> 00:17:53.847]  Representative Stockman pointed out that whenever the government has to use force to enforce an order, they have to use, on a contract basis, local law enforcement authority.
[00:17:53.907 --> 00:17:56.349]  They should have been using the Sheriff's Department if they were going to do that.
[00:17:56.389 --> 00:17:59.391]  They should not have brought in contract killers.
[00:17:59.971 --> 00:18:04.915]  And then the only time, the only time, they mentioned that the federal government has
[00:18:05.655 --> 00:18:09.016]  Weapons is way down in the article where they quote Alex Jones.
[00:18:10.037 --> 00:18:18.340]  They describe him as a radio host, anti-government conspiracy theorist, whose popular right-wing website, Infowars, helped to popularize Bundy's dispute, called it a watershed moment.
[00:18:18.380 --> 00:18:19.401]  And this is what Alex said.
[00:18:19.441 --> 00:18:26.243]  He said, Americans showed up with guns and said, no you're not, before confronting armed BLM agents.
[00:18:26.423 --> 00:18:30.485]  Only time in the piece that they're talking about the government agents being armed.
[00:18:30.845 --> 00:18:36.029]  Other than that, they're portrayed as peaceful bystanders who are just being set upon by an angry mob.
[00:18:36.069 --> 00:18:37.851]  That's the kind of distortion that they're putting out.
[00:18:38.231 --> 00:18:42.575]  But Alex went on and said, they said, shoot us, the protesters that is, and they didn't.
[00:18:43.055 --> 00:18:43.836]  And that was epic.
[00:18:44.036 --> 00:18:45.257]  And it is going to happen more.
[00:18:45.777 --> 00:18:47.199]  I hope it will happen more because
[00:18:48.393 --> 00:18:51.134]  People need to wake up, especially people on the left.
[00:18:51.154 --> 00:19:04.481]  They're trying to make this about, they're buying into the hate, they're buying into the group division, pitting one group against another because, as I said before, because of religion, or because of race, or whatever.
[00:19:04.641 --> 00:19:05.522]  It's not about that.
[00:19:05.582 --> 00:19:15.147]  We cover stories about an out-of-control government, about abusive authoritarian police state tactics, and the fact that the government is never called to account about that.
[00:19:15.187 --> 00:19:17.188]  We cover those stories all the time.
[00:19:17.908 --> 00:19:19.489]  All over the country.
[00:19:19.629 --> 00:19:21.510]  Usually it's in a city where this is happening.
[00:19:21.970 --> 00:19:23.590]  Usually it's to black people, you know?
[00:19:23.971 --> 00:19:24.991]  And we cover that.
[00:19:25.871 --> 00:19:27.072]  And we need to wake up.
[00:19:27.532 --> 00:19:29.513]  And we need to stand these people down.
[00:19:29.873 --> 00:19:31.754]  And we need to make sure they're going to follow the law.
[00:19:32.834 --> 00:19:37.356]  One of the things that made this work here was that they had something they could give up.
[00:19:37.656 --> 00:19:39.637]  They had the cattle that they could give up.
[00:19:40.666 --> 00:19:47.228]  In most cases, like I think the Occupy Movement, the problem most protests is they don't have a clear objective.
[00:19:47.488 --> 00:19:50.089]  They don't offer the other side a way to step down.
[00:19:50.549 --> 00:19:52.329]  We need to offer them a way to step down.
[00:19:52.650 --> 00:19:55.590]  But it needs to be about something much broader than the cattle.
[00:19:55.630 --> 00:19:56.891]  But that's a good thing.
[00:19:56.931 --> 00:19:58.711]  If we've got something right there, that's a good thing.
[00:19:58.751 --> 00:20:03.013]  We're going to be back and we're going to play right away Alex Jones' groundbreaking story.
[00:20:03.053 --> 00:20:05.973]  The White House tells parents that children could be terrorists.
[00:20:06.113 --> 00:20:06.434]  Stay tuned.
[00:20:06.454 --> 00:20:07.194]  We're going to be right back.
[00:20:07.214 --> 00:20:07.854]  You need to hear this.
[00:20:09.821 --> 00:20:15.784]  Uncover a simple privacy loophole that can stop the NSA spying thugs in their tracks at PrivacyLockdown.com.
[00:20:16.024 --> 00:20:21.387]  The NSA has already shut down hundreds of sites and to truth be told they could shut down this operation at any time.
[00:20:21.727 --> 00:20:27.630]  See, the privacy loophole I'm about to show you allows you to make all your sensitive information disappear in the next 30 days or less.
[00:20:27.910 --> 00:20:36.335]  Go to PrivacyLockdown.com now to take your life off the grid and see the loophole in the NSA and FBI spying machine before they close the loophole forever.
[00:20:36.815 --> 00:20:38.035]  Go to PrivacyLockdown.com.
[00:20:39.306 --> 00:20:43.709]  More and more people are discovering the incredible benefits of alkalizing the body.
[00:20:43.789 --> 00:20:47.511]  And there's no better product for it than AlkaVision Plasma pH Drops.
[00:20:47.611 --> 00:20:57.638]  Packed with a powerful combination of the most alkaline minerals and compounds, just a few drops in water will rid your body of harmful waste and give you more vibrance and vigor than you've had in years.
[00:20:57.738 --> 00:20:59.859]  Now buy two bottles and get $10 off your order.
[00:20:59.919 --> 00:21:00.100]  Call 800-518-7615.
[00:21:02.501 --> 00:21:04.763]  Or visit alkavision.com.
[00:21:04.903 --> 00:21:05.903]  Alkalize your body.
[00:21:05.983 --> 00:21:08.565]  Supercharge your health at alkavision.com.
[00:21:09.045 --> 00:21:12.448]  A 30-day GMO-free emergency food supply for only $99?
[00:21:12.488 --> 00:21:21.874]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[00:21:21.934 --> 00:21:27.157]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein.
[00:21:27.417 --> 00:21:30.199]  And they're packed with oxygen absorbers in Mylar pouches.
[00:21:30.479 --> 00:21:31.260]  They're completely free.
[00:21:31.440 --> 00:21:33.001]  of any artificial flavors and colorings.
